cod_calle;nombre_calle;cod_tipovia;nombre_tipo_via;
5215;ECHEVARRIA "CAMARON" JULIAN;CN;CANTON
255;SOTA ALEJANDRO DE LA;CN;CANTON
885;ARTAPETA;CP;CAMPA
1460;BERRIZ;CP;CAMPA
1850;BASARRATE;CP;CAMPA
3250;URIBARRI ESCUELAS;CP;CAMPA
4420;IBAIZABAL;CP;CAMPA
8540;SAN JUSTO;CP;CAMPA
8770;SANTA MARINA;CR;CARRETERA
8830;SANTO DOMINGO;CR;CARRETERA
8837;SANTO DOMINGO-EL GALLO;CR;CARRETERA
9580;ZORROTZA-KASTREXANA;CR;CARRETERA
9576;ZAZPILANDA;CR;CARRETERA
9750;ERREKALDE-LARRASKITU;CR;CARRETERA
9700;ARTXANDA-SANTO DOMINGO;CR;CARRETERA
4462;IBARSUSI-SANTO DOMINGO;CR;CARRETERA
3140;ENEKURI-ARTXANDA;CR;CARRETERA
1690;BUIA;CR;CARRETERA
2180;CIRCUNVALACION;CR;CARRETERA
2405;CORREDOR DEL CADAGUA;CR;CARRETERA
1510;BILBAO-GALDAKAO;CR;CARRETERA
1290;BASURTU-KASTREXANA;CR;CARRETERA
6960;OLABEAGA;CT;CUESTA
9030;SOLOKOETXE DE;EL;ESCALINATAS
9560;ZALBIDEA;ES;ESTRADA
9390;VENTAS;ES;ESTRADA
6580;MORE;ES;ESTRADA
8240;SAN AGUSTIN;ES;ESTRADA
1560;BIZKORTA;ES;ESTRADA
1390;BEITI;ES;ESTRADA
20;ABARO;ES;ESTRADA
240;ALDAPE;ES;ESTRADA
540;SALCES ANSELMA DE;ES;ESTRADA
1740;CALEROS;ES;ESTRADA
3190;ENTRAMBASAGUAS;ES;ESTRADA
3430;EZKERRIBAI;ES;ESTRADA
4255;GIÑA;ES;ESTRADA
6250;MIRAFLORES;ES;ESTRADA
6220;MIKOL;ES;ESTRADA
6140;MENDIARTE;ES;ESTRADA
6040;MASUSTEGI;ES;ESTRADA
5780;MALA DE;ES;ESTRADA
700;ARTXANDA;FA;FALDA
570;ARABELLA;GP;GRUPO
470;AMISTAD;GP;GRUPO
245;ALDAPETA;GP;GRUPO
165;AIXEONA;GP;GRUPO
1041;BIDEGAIN;GP;GRUPO
1360;BEGOÑALDE;GP;GRUPO
1630;BUENAVISTA;GP;GRUPO
2190;CIUDAD JARDIN;GP;GRUPO
3185;JARDIN DE ZORROTZA;GP;GRUPO
6155;MENDIGAIN;GP;GRUPO
6245;MIRADOR A BILBAO;GP;GRUPO
6125;CORTES PEDRO MEDICO MUN.;GP;GRUPO
6320;MONTAÑO;GP;GRUPO
6310;GANDASEGUI REMIGIO MONS.;GP;GRUPO
5745;MAKALDI;GP;GRUPO
4515;IKASTALDE;GP;GRUPO
4560;INMACULADA;GP;GRUPO
3720;ARTAZUBEKOA;GP;GRUPO
8130;SAGARMINAGA;GP;GRUPO
7910;GARAMENDI VICENTE RV.;GP;GRUPO
8480;SAN JOAQUIN;GP;GRUPO
7880;REMAR;GP;GRUPO
6870;OBREROS JABONERA TAPIA;GP;GRUPO
6880;OBREROS TALLERES DEUSTO;GP;GRUPO
6810;NUEVA AURORA;GP;GRUPO
7500;POPULAR LA;GP;GRUPO
7355;PINADIA;GP;GRUPO
9330;TORREURIZAR;GP;GRUPO
9240;UNION BEGOÑESA;GP;GRUPO
9475;VIRGEN DEL PINAR;GP;GRUPO
9005;ZAZPILANDA;GP;GRUPO
9147;ZUBIRIA YBARRA TOMAS;GP;GRUPO
8840;SANTO DOMINGO DE GUZMAN;GP;GRUPO
8700;SANTA ANA;GP;GRUPO
8810;SANTIAGO;GP;GRUPO
4040;LOPEZ DE HARO D. DIEGO;GV;GRAN VIA
4850;SALAZAR ZUBIA L.;JD;JARDIN
3595;FLORESTA LA;JD;JARDIN
5405;LARREA CARMELO;JD;JARDIN
175;ALAZNE LOPEZ ETXEBARRIA;JD;JARDIN
9378;GARATE VENERABLE HERM.;JD;JARDIN
9032;SOLOKOETXE;JS;JARDINES
825;ARRIAGA EMILIANO DE;JS;JARDINES
6465;GARAI;JS;JARDINES
5805;MANNING MRS. LEAH;JS;JARDINES
3847;GERNIKA;JS;JARDINES
4567;INTXAURTXUETA;JS;JARDINES
4870;BERGE Y SALCEDO;JS;JARDINES
4880;ALBIA;JS;JARDINES
4575;IPARRALDE;JS;JARDINES
4500;IBENI;ML;MUELLE
6030;MARTZANA;ML;MUELLE
6600;SIRGUERAS;ML;MUELLE
6610;CHURRUCA Y BRUNET EVARISTO;ML;MUELLE
6630;MERCED DE LA;ML;MUELLE
6640;SIERVAS DE JESUS;ML;MUELLE
6650;URAZURRUTIA;ML;MUELLE
1005;ASTILLERO;ML;MUELLE
1855;CAMPA DE LOS INGLESES;ML;MUELLE
9068;SOTA RAMON DE LA;ML;MUELLE
6970;OLABEAGA;ML;MUELLE
7120;PAGASARRI;MT;MONTE
2250;KOBETA;MT;MONTE
6380;BANDERAS;MT;MONTE
6665;MOZART;PL;PLAZA
6075;MATOS MANUEL;PL;PLAZA
6123;MEABE TOMAS;PL;PLAZA
6010;NUEVA;PL;PLAZA
5895;SAN MARTIN DE LA ASCENSION;PL;PLAZA
5490;LEVANTE;PL;PLAZA
5394;LARRAZABAL;PL;PLAZA
5747;MAKUA JOSE MARIA;PL;PLAZA
5630;ECHEVARRIA LUIS;PL;PLAZA
5240;LAZURTEGUI JULIO;PL;PLAZA
5275;KRAUS ALFREDO;PL;PLAZA
5325;LANDABASO;PL;PLAZA
5133;PATXI AITA;PL;PLAZA
4990;ENBEITA "URRETXINDORRA" KEPA;PL;PLAZA
5115;OLABARRIETA EUGENIO;PL;PLAZA
4478;IBARREKOLANDA;PL;PLAZA
4215;GRUA;PL;PLAZA
4565;INSAUSTI "UZTURRE" JESUS;PL;PLAZA
4555;TORRES QUEVEDO INGENIERO;PL;PLAZA
4890;JARO DE ARANA;PL;PLAZA
4805;ITURRIONDO;PL;PLAZA
4830;JADO;PL;PLAZA
4970;AOIZ/AGOITZ;PL;PLAZA
3850;ERKOREKA ERNESTO;PL;PLAZA
3650;FUNICULAR DEL;PL;PLAZA
3705;GARELLANO;PL;PLAZA
3835;LATORRE GENERAL;PL;PLAZA
3450;ECHEVARRIA FEDERICO;PL;PLAZA
3460;MOYUA FEDERICO;PL;PLAZA
3480;ZURICALDAY FELIPA;PL;PLAZA
3397;EUSKADI;PL;PLAZA
3290;CIRCULAR;PL;PLAZA
2150;VALLE DEL BAZTAN;PL;PLAZA
2155;ARENAL CELESTINO M. DEL;PL;PLAZA
2165;CHILLIDA EDUARDO;PL;PLAZA
2020;MUSEO;PL;PLAZA
1880;CAMPUZANO EMILIO;PL;PLAZA
2000;INDAUTXU;PL;PLAZA
1770;CASILLA;PL;PLAZA
1960;CANTERA;PL;PLAZA
1590;ECHANIZ BOMBERO;PL;PLAZA
1610;UNAMUNO MIGUEL;PL;PLAZA
3075;ELORRIETA;PL;PLAZA
3050;MIGOYA ELISEO;PL;PLAZA
2325;CONCORDIA;PL;PLAZA
2330;ENSANCHE;PL;PLAZA
2387;CONVIVENCIA DE LA;PL;PLAZA
2388;CONSULADO DE BILBAO;PL;PLAZA
2390;CORAZON DE MARIA;PL;PLAZA
2860;FLEMING DOCTOR;PL;PLAZA
1115;AZOKA;PL;PLAZA
1395;BELATEGI;PL;PLAZA
1485;BASURTUGORTA;PL;PLAZA
1495;BIZKAIA;PL;PLAZA
860;ARRIQUIBAR;PL;PLAZA
815;ARREGUI ANGELA;PL;PLAZA
820;ARRIAGA;PL;PLAZA
450;AMETZOLA;PL;PLAZA
795;BASTIDA RICARDO ARQTO.;PL;PLAZA
75;AGIRRE JOSE MARIA ERTZAINA;PL;PLAZA
260;VENEZUELA;PL;PLAZA
310;ALMERIA;PL;PLAZA
380;SOMOSIERRA ALTO;PL;PLAZA
627;ARBIDEA;PL;PLAZA
7230;EGUILLOR PEDRO;PL;PLAZA
7450;CAREAGA PLACIDO;PL;PLAZA
6690;GURIDI MUSICO;PL;PLAZA
6740;NEGUERUELA CELSO;PL;PLAZA
6672;MUJERES 25 DE NOVIEMBRE DE LAS;PL;PLAZA
6570;MORAZA;PL;PLAZA
7820;ERREKALDE;PL;PLAZA
7900;LASALLE SANTIAGO REVERENDO;PL;PLAZA
8500;SAN JOSE;PL;PLAZA
8610;SAN MIGUEL;PL;PLAZA
8370;SAN FRANCISCO JAVIER;PL;PLAZA
8340;SAN FELICISIMO;PL;PLAZA
8170;SAGRADO CORAZON DE JESUS;PL;PLAZA
8200;SALVE LA;PL;PLAZA
9185;TRES PILARES;PL;PLAZA
9229;UGARTEKO;PL;PLAZA
9338;URIZAR;PL;PLAZA
9540;ZABALBURU;PL;PLAZA
9435;CHAVARRI VICTOR;PL;PLAZA
9440;BAROJA PIO;PL;PLAZA
9620;ZUMARRAGA;PL;PLAZA
8925;SARRIKOALDE;PL;PLAZA
9080;DONOSTIA AITA;PL;PLAZA
9055;JUAN XXIII S.S.;PL;PLAZA
9090;LAUAXETA;PL;PLAZA
8695;SANCHO DE GUERRA SANTA M. JOSEFA;PL;PLAZA
8640;SAN PEDRO;PL;PLAZA
8650;SAN PIO X;PL;PLAZA
8896;SARALEGI;PL;PLAZA
8910;SAN VICENTE;PL;PLAZA
9860;HARO;PL;PLAZA
8325;SAN ANTONIO DE ITURRIGORRI;PQ;PARQUE
7923;REPUBLICA DE ABANDO;PQ;PARQUE
7140;ITURRIZAR CASILDA;PQ;PARQUE
445;AMETZOLA;PQ;PARQUE
1487;BIDARTE;PQ;PARQUE
3095;ENCARNACION;PQ;PARQUE
3263;ESKURTZE;PQ;PARQUE
3393;ETXEBARRIA;PQ;PARQUE
3395;EUROPA;PQ;PARQUE
4415;IBAIEDER;PQ;PARQUE
5411;LARREAGABURU;PQ;PARQUE
6275;MIRIBILLA;PQ;PARQUE
1970;CAÑOS DE LOS;PS;PASEO
1870;CAMPO VOLANTIN;PS;PASEO
2230;CLAVE JOSE ANSELMO;PS;PASEO
760;ARENAL;PS;PASEO
7715;RAIMUNDO PEREZ LEZAMA;PS;PASEO
8785;SANTA MONICA;PS;PASEO
9111;MORENO "PITXITXI" RAFAEL;PS;PASEO
9437;VICTORIA DE LECEA EDUARDO;PS;PASEO
9305;URIBITARTE;PS;PASEO
9598;ZUBIZURI;PT;PUENTE
7545;SALVE LA;PT;PUENTE
7570;SAN ANTON DE;PT;PUENTE
7590;AYUNTAMIENTO DEL;PT;PUENTE
7600;MERCED DE LA;PT;PUENTE
7610;DEUSTU DE;PT;PUENTE
7615;RIBERA DE LA;PT;PUENTE
7620;ARENAL DEL;PT;PUENTE
867;ARRUPE PEDRO;PT;PUENTE
3415;EUSKALDUNA;PT;PUENTE
3843;FRANK GEHRY;PT;PUENTE
3100;ENCARNACION;PZ;PLAZUELA
8630;SAN NICOLAS;PZ;PLAZUELA
9481;BIRJINETXE;PZ;PLAZUELA
9507;YOLANDA GONZALEZ;PZ;PLAZUELA
8820;SANTIAGO;PZ;PLAZUELA
8850;SANTOS JUANES;PZ;PLAZUELA
8800;SANTIAGO DE;QA;CARRERA
1780;MALLONA DE;QS;CALZADAS
6980;OLABEAGA;RM;RAMAL
7960;BOTICA VIEJA;RR;RIBERA
7970;DEUSTU DE;RR;RIBERA
7980;ZORROTZAURRE;RR;RIBERA
3085;ELORRIETA;RR;RIBERA
9310;URIBITARTE;RS;RAMPAS
1595;DON BOSCO;RT;ROTONDA
1640;BUENAVISTA;SB;SUBIDA
1990;CAPUCHINOS DE DEUSTU;SB;SUBIDA
710;ARTXANDA;SB;SUBIDA
2930;ETXEZURI;SR;SENDERO
3065;ARBOLANTXA;TR;TRAVESIA
3230;ESCUELAS DE LAS;TR;TRAVESIA
2700;DIECISEIS DE AGOSTO;TR;TRAVESIA
2320;CONCEPCION;TR;TRAVESIA
2210;CIUDAD JARDIN;TR;TRAVESIA
395;ALTUBE;TR;TRAVESIA
3410;EUSKALDUNA;TR;TRAVESIA
3340;ESPINOS DE LOS;TR;TRAVESIA
3390;ESTUFA;TR;TRAVESIA
4010;GOYA;TR;TRAVESIA
4650;IRALA;TR;TRAVESIA
4770;ITURRIBIDE;TR;TRAVESIA
4720;ITURRIAGA;TR;TRAVESIA
5790;MALLONA DE;TR;TRAVESIA
6120;MASUSTEGI;TR;TRAVESIA
9315;URIBITARTE;TR;TRAVESIA
9286;URIBARRI "A";TR;TRAVESIA
9287;URIBARRI "B";TR;TRAVESIA
9288;URIBARRI "C";TR;TRAVESIA
9510;ZABALA;TR;TRAVESIA
9470;VIRGEN DE BEGOÑA;TR;TRAVESIA
9145;TIBOLI;TR;TRAVESIA
9180;TRAUKO;TR;TRAVESIA
7730;RAMON Y CAJAL;TR;TRAVESIA
7160;UGAZ PARROCO;TR;TRAVESIA
8140;SAGARMINAGA;TR;TRAVESIA
7010;OLLERIAS ALTAS;TR;TRAVESIA
7030;OLLERIAS BAJAS;TR;TRAVESIA
8202;LA SALVE-UGASKO;TU;TUNEL
711;ARTXANDA-LA SALVE;TU;TUNEL
712;ARTXANDA-UGASKO;TU;TUNEL
6255;MIRAFLORES-LARREAGABURU;VC;VIADUCTO
