Districte;Sexe;Municipi_Naixement;Provincia_Naixement;Pais_Naixement;Total;
"2";"H";"";"";"NORUEGA";"1";
"2";"H";"";"";"PAÏSOS ÀSIA S.R.D.E.";"2";
"2";"H";"";"";"PAÏSOS BAIXOS";"10";
"2";"H";"";"";"PAKISTAN";"81";
"2";"H";"";"";"PARAGUAI";"19";
"2";"H";"";"";"PERÚ";"55";
"2";"H";"";"";"POLÒNIA";"4";
"2";"H";"";"";"PORTUGAL";"11";
"2";"H";"";"";"REGNE UNIT";"18";
"2";"H";"";"";"REPÚBLICA DOMINICANA";"46";
"2";"H";"";"";"ROMANIA";"44";
"2";"H";"";"";"RÚSSIA";"16";
"2";"H";"";"";"SENEGAL";"56";
"2";"H";"";"";"SÈRBIA";"2";
"2";"H";"";"";"SIERRA LEONE";"1";
"2";"H";"";"";"SÍRIA";"1";
"2";"H";"";"";"SUÏSSA";"10";
"2";"H";"";"";"TOGO";"2";
"2";"H";"";"";"TURQUIA";"2";
"2";"H";"";"";"UCRAÏNA";"18";
"2";"H";"";"";"URUGUAI";"33";
"2";"H";"";"";"VENEÇUELA";"21";
"2";"H";"";"";"XILE";"14";
"2";"H";"";"";"XINA";"69";
"2";"H";"ABADÍN";"LUGO";"ESPANYA";"1";
"2";"H";"ABELLA DE LA CONCA";"LLEIDA";"ESPANYA";"1";
"2";"H";"ABENGIBRE";"ALBACETE";"ESPANYA";"1";
"2";"H";"ABIEGO";"HUESCA";"ESPANYA";"1";
"2";"H";"ABRERA";"BARCELONA";"ESPANYA";"1";
"2";"H";"ABRUCENA";"ALMERÍA";"ESPANYA";"1";
"2";"H";"ADRA";"ALMERÍA";"ESPANYA";"1";
"2";"H";"AGRAMUNT";"LLEIDA";"ESPANYA";"3";
"2";"H";"AGUADULCE";"SEVILLA";"ESPANYA";"1";
"2";"H";"AGUILAR DE LA FRONTERA";"CÓRDOBA";"ESPANYA";"5";
"2";"H";"ÁGUILAS";"MURCIA";"ESPANYA";"2";
"2";"H";"AITONA";"LLEIDA";"ESPANYA";"3";
"2";"H";"ALAMEDA";"MÁLAGA";"ESPANYA";"3";
"2";"H";"ALAMEDILLA";"GRANADA";"ESPANYA";"1";
"2";"H";"ALANGE";"BADAJOZ";"ESPANYA";"1";
"2";"H";"ALAR DEL REY";"PALENCIA";"ESPANYA";"1";
"2";"H";"ALÀS I CERC";"LLEIDA";"ESPANYA";"1";
"2";"H";"ALBACETE";"ALBACETE";"ESPANYA";"2";
"2";"H";"ALBERCA,LA";"SALAMANCA";"ESPANYA";"1";
"2";"H";"ALBERUELA DE TUBO";"HUESCA";"ESPANYA";"1";
"2";"H";"ALBONDÓN";"GRANADA";"ESPANYA";"1";
"2";"H";"ALBONS";"GIRONA";"ESPANYA";"1";
"2";"H";"ALBOX";"ALMERÍA";"ESPANYA";"8";
"2";"H";"ALBURQUERQUE";"BADAJOZ";"ESPANYA";"1";
"2";"H";"ALCALÁ DE GUADAÍRA";"SEVILLA";"ESPANYA";"1";
"2";"H";"ALCALÁ DE GURREA";"HUESCA";"ESPANYA";"1";
"2";"H";"ALCALÁ DE LOS GAZULES";"CÁDIZ";"ESPANYA";"1";
"2";"H";"ALCALÁ DEL VALLE";"CÁDIZ";"ESPANYA";"1";
"2";"H";"ALCALÁ LA REAL";"JAÉN";"ESPANYA";"5";
"2";"H";"ALCAÑIZ";"TERUEL";"ESPANYA";"3";
"2";"H";"ALCANÓ";"LLEIDA";"ESPANYA";"1";
"2";"H";"ALCANTARILLA";"MURCIA";"ESPANYA";"1";
"2";"H";"ALCAUDETE";"JAÉN";"ESPANYA";"1";
"2";"H";"ALCOLEA";"ALMERÍA";"ESPANYA";"1";
"2";"H";"ALCOLEA DE CINCA";"HUESCA";"ESPANYA";"8";
"2";"H";"ALCÓNTAR";"ALMERÍA";"ESPANYA";"2";
"2";"H";"ALCOVER";"TARRAGONA";"ESPANYA";"1";
"2";"H";"ALCOY/ALCOI";"ALACANT";"ESPANYA";"2";
"2";"H";"ALCUBILLAS";"CIUDAD REAL";"ESPANYA";"3";
"2";"H";"ALCÚDIA DE CRESPINS,L'";"VALÈNCIA";"ESPANYA";"1";
"2";"H";"ALENTISQUE";"SORIA";"ESPANYA";"1";
"2";"H";"ALFARNATE";"MÁLAGA";"ESPANYA";"2";
"2";"H";"ALFARRÀS";"LLEIDA";"ESPANYA";"1";
"2";"H";"ALGAR";"CÁDIZ";"ESPANYA";"1";
"2";"H";"ALGARINEJO";"GRANADA";"ESPANYA";"1";
"2";"H";"ALGARROBO";"MÁLAGA";"ESPANYA";"1";
"2";"H";"ALGECIRAS";"CÁDIZ";"ESPANYA";"2";
"2";"H";"ALGINET";"VALÈNCIA";"ESPANYA";"1";
"2";"H";"ALGODONALES";"CÁDIZ";"ESPANYA";"1";
"2";"H";"ALGUAZAS";"MURCIA";"ESPANYA";"2";
"2";"H";"ALHAMA DE MURCIA";"MURCIA";"ESPANYA";"2";
"2";"H";"ALHAMBRA";"CIUDAD REAL";"ESPANYA";"2";
"2";"H";"ALICANTE/ALACANT";"ALACANT";"ESPANYA";"7";
"2";"H";"ALLER";"ASTURIAS";"ESPANYA";"1";
"2";"H";"ALMÁCHAR";"MÁLAGA";"ESPANYA";"1";
"2";"H";"ALMADENEJOS";"CIUDAD REAL";"ESPANYA";"1";
"2";"H";"ALMARCHA,LA";"CUENCA";"ESPANYA";"1";
"2";"H";"ALMAZORA/ALMASSORA";"CASTELLÓ";"ESPANYA";"1";
"2";"H";"ALMEDINA";"CIUDAD REAL";"ESPANYA";"1";
"2";"H";"ALMENAR";"LLEIDA";"ESPANYA";"1";
"2";"H";"ALMENDRALEJO";"BADAJOZ";"ESPANYA";"1";
"2";"H";"ALMERÍA";"ALMERÍA";"ESPANYA";"22";
"2";"H";"ALMODÓVAR DEL RÍO";"CÓRDOBA";"ESPANYA";"1";
"2";"H";"ALMOGÍA";"MÁLAGA";"ESPANYA";"1";
"2";"H";"ALMOROX";"TOLEDO";"ESPANYA";"1";
"2";"H";"ALMUÑÉCAR";"GRANADA";"ESPANYA";"1";
"2";"H";"ALMURADIEL";"CIUDAD REAL";"ESPANYA";"1";
"2";"H";"ALOSNO";"HUELVA";"ESPANYA";"1";
"2";"H";"ALOZAINA";"MÁLAGA";"ESPANYA";"1";
"2";"H";"ALP";"GIRONA";"ESPANYA";"1";
"2";"H";"ALPUJARRA DE LA SIERRA";"GRANADA";"ESPANYA";"5";
"2";"H";"AMPOLLA,L'";"TARRAGONA";"ESPANYA";"2";
"2";"H";"AMPOSTA";"TARRAGONA";"ESPANYA";"3";
"2";"H";"ANDÚJAR";"JAÉN";"ESPANYA";"5";
"2";"H";"ANGLÈS";"GIRONA";"ESPANYA";"1";
"2";"H";"ANGLESOLA";"LLEIDA";"ESPANYA";"4";
"2";"H";"ANGÓN";"GUADALAJARA";"ESPANYA";"1";
"2";"H";"ANGÜÉS";"HUESCA";"ESPANYA";"2";
"2";"H";"AÑORA";"CÓRDOBA";"ESPANYA";"1";
"2";"H";"ANTAS DE ULLA";"LUGO";"ESPANYA";"2";
"2";"H";"ANTELLA";"VALÈNCIA";"ESPANYA";"1";
"2";"H";"ANTEQUERA";"MÁLAGA";"ESPANYA";"47";
"2";"H";"ARBECA";"LLEIDA";"ESPANYA";"1";
"2";"H";"ARCHENA";"MURCIA";"ESPANYA";"9";
"2";"H";"ARCHIDONA";"MÁLAGA";"ESPANYA";"51";
"2";"H";"ARCOS DE JALÓN";"SORIA";"ESPANYA";"1";
"2";"H";"ARCOS DE LA FRONTERA";"CÁDIZ";"ESPANYA";"1";
"2";"H";"ARÉN";"HUESCA";"ESPANYA";"1";
"2";"H";"ARENAS DE SAN PEDRO";"ÁVILA";"ESPANYA";"1";
"2";"H";"ARENYS DE MAR";"BARCELONA";"ESPANYA";"1";
"2";"H";"ARGANZA";"LEÓN";"ESPANYA";"1";
"2";"H";"ARGENÇOLA";"BARCELONA";"ESPANYA";"1";
"2";"H";"ARGUISUELAS";"CUENCA";"ESPANYA";"1";
"2";"H";"ARIJA";"BURGOS";"ESPANYA";"1";
"2";"H";"ARJONA";"JAÉN";"ESPANYA";"4";
"2";"H";"ARMENTERA,L'";"GIRONA";"ESPANYA";"1";
"2";"H";"AROCHE";"HUELVA";"ESPANYA";"3";
"2";"H";"ARQUILLOS";"JAÉN";"ESPANYA";"1";
"2";"H";"ARRANCACEPAS";"CUENCA";"ESPANYA";"1";
"2";"H";"ARRES";"LLEIDA";"ESPANYA";"1";
"2";"H";"ARRIGORRIAGA";"VIZCAYA";"ESPANYA";"1";
"2";"H";"ARTÉS";"BARCELONA";"ESPANYA";"3";
"2";"H";"ARTESA DE SEGRE";"LLEIDA";"ESPANYA";"2";
"2";"H";"ARUCAS";"PALMAS,LAS";"ESPANYA";"2";
"2";"H";"ASCÓ";"TARRAGONA";"ESPANYA";"2";
"2";"H";"ASTORGA";"LEÓN";"ESPANYA";"4";
"2";"H";"ASTURIANOS";"ZAMORA";"ESPANYA";"1";
"2";"H";"ATAQUINES";"VALLADOLID";"ESPANYA";"1";
"2";"H";"ATIENZA";"GUADALAJARA";"ESPANYA";"1";
"2";"H";"AVIÀ";"BARCELONA";"ESPANYA";"2";
"2";"H";"AVILÉS";"ASTURIAS";"ESPANYA";"4";
"2";"H";"AVINYÓ";"BARCELONA";"ESPANYA";"3";
"2";"H";"AYAMONTE";"HUELVA";"ESPANYA";"3";
"2";"H";"AZARA";"HUESCA";"ESPANYA";"1";
"2";"H";"AZLOR";"HUESCA";"ESPANYA";"2";
"2";"H";"AZUAGA";"BADAJOZ";"ESPANYA";"3";
"2";"H";"BACARES";"ALMERÍA";"ESPANYA";"10";
"2";"H";"BADAJOZ";"BADAJOZ";"ESPANYA";"15";
"2";"H";"BADALONA";"BARCELONA";"ESPANYA";"38";
"2";"H";"BADIA DEL VALLÈS";"BARCELONA";"ESPANYA";"3";
"2";"H";"BAENA";"CÓRDOBA";"ESPANYA";"3";
"2";"H";"BAEZA";"JAÉN";"ESPANYA";"1";
"2";"H";"BAGÀ";"BARCELONA";"ESPANYA";"1";
"2";"H";"BAILÉN";"JAÉN";"ESPANYA";"2";
"2";"H";"BALAGUER";"LLEIDA";"ESPANYA";"6";
"2";"H";"BALBOA";"LEÓN";"ESPANYA";"1";
"2";"H";"BALMASEDA";"VIZCAYA";"ESPANYA";"1";
"2";"H";"BALSARENY";"BARCELONA";"ESPANYA";"1";
"2";"H";"BANDE";"OURENSE";"ESPANYA";"1";
"2";"H";"BAÑEZA,LA";"LEÓN";"ESPANYA";"1";
"2";"H";"BANYERES DE MARIOLA";"ALACANT";"ESPANYA";"1";
"2";"H";"BANYOLES";"GIRONA";"ESPANYA";"1";
"2";"H";"BARAKALDO";"VIZCAYA";"ESPANYA";"6";
"2";"H";"BARAONA";"SORIA";"ESPANYA";"2";
"2";"H";"BARBASTRO";"HUESCA";"ESPANYA";"8";
"2";"H";"BARBATE";"CÁDIZ";"ESPANYA";"2";
"2";"H";"BARBERÀ DEL VALLÈS";"BARCELONA";"ESPANYA";"42";
"2";"H";"BARCARROTA";"BADAJOZ";"ESPANYA";"6";
"2";"H";"BARCELONA";"BARCELONA";"ESPANYA";"948";
"2";"H";"BARGAS";"TOLEDO";"ESPANYA";"1";
"2";"H";"BARRIOS DE COLINA";"BURGOS";"ESPANYA";"1";
"2";"H";"BARRUELO DE SANTULLÁN";"PALENCIA";"ESPANYA";"4";
"2";"H";"BAYARQUE";"ALMERÍA";"ESPANYA";"1";
"2";"H";"BAZA";"GRANADA";"ESPANYA";"6";
"2";"H";"BEAS DE SEGURA";"JAÉN";"ESPANYA";"2";
"2";"H";"BECILLA DE VALDERADUEY";"VALLADOLID";"ESPANYA";"1";
"2";"H";"BÉDAR";"ALMERÍA";"ESPANYA";"2";
"2";"H";"BÉJAR";"SALAMANCA";"ESPANYA";"3";
"2";"H";"BELL-LLOC D'URGELL";"LLEIDA";"ESPANYA";"1";
"2";"H";"BELLAGUARDA";"LLEIDA";"ESPANYA";"1";
"2";"H";"BELLCAIRE D'URGELL";"LLEIDA";"ESPANYA";"1";
"2";"H";"BELLMUNT D'URGELL";"LLEIDA";"ESPANYA";"1";
"2";"H";"BELLPUIG";"LLEIDA";"ESPANYA";"1";
"2";"H";"BELMEZ";"CÓRDOBA";"ESPANYA";"2";
"2";"H";"BELVER DE CINCA";"HUESCA";"ESPANYA";"1";
"2";"H";"BENABARRE";"HUESCA";"ESPANYA";"3";
"2";"H";"BENALÚA";"GRANADA";"ESPANYA";"2";
"2";"H";"BENALÚA DE LAS VILLAS";"GRANADA";"ESPANYA";"1";
"2";"H";"BENAMAUREL";"GRANADA";"ESPANYA";"5";
"2";"H";"BENICARLÓ";"CASTELLÓ";"ESPANYA";"1";
"2";"H";"BENIEL";"MURCIA";"ESPANYA";"2";
"2";"H";"BENIGÁNIM";"VALÈNCIA";"ESPANYA";"1";
"2";"H";"BENTARIQUE";"ALMERÍA";"ESPANYA";"1";
"2";"H";"BERANTEVILLA";"ÁLAVA";"ESPANYA";"1";
"2";"H";"BÉRCHULES";"GRANADA";"ESPANYA";"1";
"2";"H";"BERCIANOS DEL REAL CAMINO";"LEÓN";"ESPANYA";"1";
"2";"H";"BERGA";"BARCELONA";"ESPANYA";"9";
"2";"H";"BERJA";"ALMERÍA";"ESPANYA";"2";
"2";"H";"BERLANGA";"BADAJOZ";"ESPANYA";"1";
"2";"H";"BERNARDOS";"SEGOVIA";"ESPANYA";"1";
"2";"H";"BICORP";"VALÈNCIA";"ESPANYA";"4";
"2";"H";"BIENVENIDA";"BADAJOZ";"ESPANYA";"11";
"2";"H";"BIGASTRO";"ALACANT";"ESPANYA";"1";
"2";"H";"BIGUES I RIELLS";"BARCELONA";"ESPANYA";"1";
"2";"H";"BILBAO";"VIZCAYA";"ESPANYA";"5";
"2";"H";"BINACED";"HUESCA";"ESPANYA";"1";
"2";"H";"BISBAL DEL PENEDÈS,LA";"TARRAGONA";"ESPANYA";"1";
"2";"H";"BLANCOS,OS";"OURENSE";"ESPANYA";"1";
"2";"H";"BLANES";"GIRONA";"ESPANYA";"4";
"2";"H";"BLASCONUÑO DE MATACABRAS";"ÁVILA";"ESPANYA";"1";
"2";"H";"BOADILLA DEL MONTE";"MADRID";"ESPANYA";"1";
"2";"H";"BOALO,EL";"MADRID";"ESPANYA";"1";
"2";"H";"BOBORÁS";"OURENSE";"ESPANYA";"1";
"2";"H";"BOCIGAS";"VALLADOLID";"ESPANYA";"1";
"2";"H";"BOHOYO";"ÁVILA";"ESPANYA";"1";
"2";"H";"BOLO,O";"OURENSE";"ESPANYA";"1";
"2";"H";"BOLTAÑA";"HUESCA";"ESPANYA";"1";
"2";"H";"BORGES BLANQUES,LES";"LLEIDA";"ESPANYA";"2";
"2";"H";"BOSQUE,EL";"CÁDIZ";"ESPANYA";"1";
"2";"H";"BRÀFIM";"TARRAGONA";"ESPANYA";"3";
"2";"H";"BREDA";"GIRONA";"ESPANYA";"2";
"2";"H";"BRUC,EL";"BARCELONA";"ESPANYA";"2";
"2";"H";"BUJALANCE";"CÓRDOBA";"ESPANYA";"4";
"2";"H";"BULLAS";"MURCIA";"ESPANYA";"1";
"2";"H";"BUÑUEL";"NAVARRA";"ESPANYA";"2";
"2";"H";"BURELA";"LUGO";"ESPANYA";"1";
"2";"H";"BURGOS";"BURGOS";"ESPANYA";"3";
"2";"H";"BUSTILLO DEL PÁRAMO";"LEÓN";"ESPANYA";"1";
"2";"H";"CABANILLAS";"NAVARRA";"ESPANYA";"1";
"2";"H";"CABEZA DEL BUEY";"BADAJOZ";"ESPANYA";"2";
"2";"H";"CABEZÓN DE LA SAL";"CANTABRIA";"ESPANYA";"1";
"2";"H";"CABRA";"CÓRDOBA";"ESPANYA";"1";
"2";"H";"CABRA DEL SANTO CRISTO";"JAÉN";"ESPANYA";"5";
"2";"H";"CABRERA DE MAR";"BARCELONA";"ESPANYA";"1";
"2";"H";"CABRILS";"BARCELONA";"ESPANYA";"1";
"2";"H";"CÁCERES";"CÁCERES";"ESPANYA";"6";
"2";"H";"CACÍN";"GRANADA";"ESPANYA";"1";
"2";"H";"CÁDIAR";"GRANADA";"ESPANYA";"3";
"2";"H";"CÁDIZ";"CÁDIZ";"ESPANYA";"4";
"2";"H";"CALAF";"BARCELONA";"ESPANYA";"3";
"2";"H";"CALAMOCHA";"TERUEL";"ESPANYA";"1";
"2";"H";"CALAÑAS";"HUELVA";"ESPANYA";"3";
"2";"H";"CALASPARRA";"MURCIA";"ESPANYA";"2";
"2";"H";"CALATAYUD";"ZARAGOZA";"ESPANYA";"3";
"2";"H";"CALDERS";"BARCELONA";"ESPANYA";"1";
"2";"H";"CALDES DE MONTBUI";"BARCELONA";"ESPANYA";"5";
"2";"H";"CÀLIG";"CASTELLÓ";"ESPANYA";"1";
"2";"H";"CALLÚS";"BARCELONA";"ESPANYA";"1";
"2";"H";"CALONGE";"GIRONA";"ESPANYA";"2";
"2";"H";"CALPE/CALP";"ALACANT";"ESPANYA";"1";
"2";"H";"CALZADA DE CALATRAVA";"CIUDAD REAL";"ESPANYA";"1";
"2";"H";"CAMARASA";"LLEIDA";"ESPANYA";"1";
"2";"H";"CAMARIÑAS";"CORUÑA,A";"ESPANYA";"1";
"2";"H";"CAMAS";"SEVILLA";"ESPANYA";"1";
"2";"H";"CAMBADOS";"PONTEVEDRA";"ESPANYA";"1";
"2";"H";"CAMBRILS";"TARRAGONA";"ESPANYA";"1";
"2";"H";"CAMPANARIO";"BADAJOZ";"ESPANYA";"1";
"2";"H";"CAMPDEVÀNOL";"GIRONA";"ESPANYA";"2";
"2";"H";"CAMPILLO,EL";"HUELVA";"ESPANYA";"1";
"2";"H";"CAMPILLOS";"MÁLAGA";"ESPANYA";"1";
"2";"H";"CAMPO";"HUESCA";"ESPANYA";"1";
"2";"H";"CAMPOS DEL RÍO";"MURCIA";"ESPANYA";"1";
"2";"H";"CAÑADA JUNCOSA";"CUENCA";"ESPANYA";"1";
"2";"H";"CANALEJAS DEL ARROYO";"CUENCA";"ESPANYA";"1";
"2";"H";"CAÑAVERAL";"CÁCERES";"ESPANYA";"1";
"2";"H";"CANGAS";"PONTEVEDRA";"ESPANYA";"1";
"2";"H";"CANILLAS DE ESGUEVA";"VALLADOLID";"ESPANYA";"2";
"2";"H";"CAÑIZA,A";"PONTEVEDRA";"ESPANYA";"1";
"2";"H";"CARAVACA DE LA CRUZ";"MURCIA";"ESPANYA";"5";
"2";"H";"CARBONERAS";"ALMERÍA";"ESPANYA";"1";
"2";"H";"CARDEDEU";"BARCELONA";"ESPANYA";"1";
"2";"H";"CARDONA";"BARCELONA";"ESPANYA";"8";
"2";"H";"CARLOTA,LA";"CÓRDOBA";"ESPANYA";"7";
"2";"H";"CARMONA";"SEVILLA";"ESPANYA";"2";
"2";"H";"CAROLINA,LA";"JAÉN";"ESPANYA";"4";
"2";"H";"CARPIO,EL";"CÓRDOBA";"ESPANYA";"1";
"2";"H";"CARRIZOSA";"CIUDAD REAL";"ESPANYA";"2";
"2";"H";"CARTAGENA";"MURCIA";"ESPANYA";"4";
"2";"H";"CARTELLE";"OURENSE";"ESPANYA";"1";
"2";"H";"CASABERMEJA";"MÁLAGA";"ESPANYA";"1";
"2";"H";"CASAS BAJAS";"VALÈNCIA";"ESPANYA";"1";
"2";"H";"CASAS DEL MONTE";"CÁCERES";"ESPANYA";"1";
"2";"H";"CASAS-IBÁÑEZ";"ALBACETE";"ESPANYA";"3";
"2";"H";"CASSERRES";"BARCELONA";"ESPANYA";"1";
"2";"H";"CÁSTARAS";"GRANADA";"ESPANYA";"1";
"2";"H";"CASTEJÓN";"NAVARRA";"ESPANYA";"1";
"2";"H";"CASTELLAR";"JAÉN";"ESPANYA";"1";
"2";"H";"CASTELLAR DEL VALLÈS";"BARCELONA";"ESPANYA";"48";
"2";"H";"CASTELLBELL I EL VILAR";"BARCELONA";"ESPANYA";"3";
"2";"H";"CASTELLBISBAL";"BARCELONA";"ESPANYA";"3";
"2";"H";"CASTELLDANS";"LLEIDA";"ESPANYA";"1";
"2";"H";"CASTELLDEFELS";"BARCELONA";"ESPANYA";"4";
"2";"H";"CASTELLFORT";"CASTELLÓ";"ESPANYA";"1";
"2";"H";"CASTELLNOU DE SEANA";"LLEIDA";"ESPANYA";"1";
"2";"H";"CASTELLÓ DE LA PLANA";"CASTELLÓ";"ESPANYA";"5";
"2";"H";"CASTELLSERÀ";"LLEIDA";"ESPANYA";"1";
"2";"H";"CASTELLTERÇOL";"BARCELONA";"ESPANYA";"1";
"2";"H";"CASTILBLANCO DE LOS ARROYOS";"SEVILLA";"ESPANYA";"1";
"2";"H";"CASTILLEJA DE LA CUESTA";"SEVILLA";"ESPANYA";"1";
"2";"H";"CASTILLÉJAR";"GRANADA";"ESPANYA";"14";
"2";"H";"CASTREJÓN DE TRABANCOS";"VALLADOLID";"ESPANYA";"1";
"2";"H";"CASTRIL";"GRANADA";"ESPANYA";"2";
"2";"H";"CASTRO CALDELAS";"OURENSE";"ESPANYA";"1";
"2";"H";"CASTRO DEL RÍO";"CÓRDOBA";"ESPANYA";"9";
"2";"H";"CASTROPODAME";"LEÓN";"ESPANYA";"1";
"2";"H";"CASTUERA";"BADAJOZ";"ESPANYA";"1";
"2";"H";"CAUDETE";"ALBACETE";"ESPANYA";"1";
"2";"H";"CAZALILLA";"JAÉN";"ESPANYA";"1";
"2";"H";"CEE";"CORUÑA,A";"ESPANYA";"1";
"2";"H";"CEHEGÍN";"MURCIA";"ESPANYA";"2";
"2";"H";"CENTELLES";"BARCELONA";"ESPANYA";"1";
"2";"H";"CERCS";"BARCELONA";"ESPANYA";"3";
"2";"H";"CERDANYOLA DEL VALLÈS";"BARCELONA";"ESPANYA";"14";
"2";"H";"CERRO DE ANDÉVALO,EL";"HUELVA";"ESPANYA";"1";
"2";"H";"CERVANTES";"LUGO";"ESPANYA";"1";
"2";"H";"CERVERA";"LLEIDA";"ESPANYA";"2";
"2";"H";"CERVERA DE LA CAÑADA";"ZARAGOZA";"ESPANYA";"1";
"2";"H";"CERVILLEGO DE LA CRUZ";"VALLADOLID";"ESPANYA";"1";
"2";"H";"CEUTA";"CEUTA";"ESPANYA";"2";
"2";"H";"CEUTÍ";"MURCIA";"ESPANYA";"19";
"2";"H";"CHALAMERA";"HUESCA";"ESPANYA";"1";
"2";"H";"CHANTADA";"LUGO";"ESPANYA";"1";
"2";"H";"CHICLANA DE SEGURA";"JAÉN";"ESPANYA";"1";
"2";"H";"CHILLUÉVAR";"JAÉN";"ESPANYA";"1";
"2";"H";"CHIMENEAS";"GRANADA";"ESPANYA";"1";
"2";"H";"CHÓVAR";"CASTELLÓ";"ESPANYA";"1";
"2";"H";"CIEZA";"MURCIA";"ESPANYA";"2";
"2";"H";"CISTIERNA";"LEÓN";"ESPANYA";"1";
"2";"H";"CIUDAD REAL";"CIUDAD REAL";"ESPANYA";"4";
"2";"H";"CIUTADILLA";"LLEIDA";"ESPANYA";"1";
"2";"H";"CODORNIZ";"SEGOVIA";"ESPANYA";"1";
"2";"H";"COGOLLOS DE GUADIX";"GRANADA";"ESPANYA";"1";
"2";"H";"COLL DE NARGÓ";"LLEIDA";"ESPANYA";"2";
"2";"H";"COLMENAR VIEJO";"MADRID";"ESPANYA";"1";
"2";"H";"CÓMPETA";"MÁLAGA";"ESPANYA";"2";
"2";"H";"CONSTANTINA";"SEVILLA";"ESPANYA";"1";
"2";"H";"CORBERA DE LLOBREGAT";"BARCELONA";"ESPANYA";"4";
"2";"H";"CÓRDOBA";"CÓRDOBA";"ESPANYA";"24";
"2";"H";"CORGO,O";"LUGO";"ESPANYA";"1";
"2";"H";"CORNELLÀ DE LLOBREGAT";"BARCELONA";"ESPANYA";"4";
"2";"H";"CORRALES,LOS";"SEVILLA";"ESPANYA";"2";
"2";"H";"CORTECONCEPCIÓN";"HUELVA";"ESPANYA";"1";
"2";"H";"CORTES DE BAZA";"GRANADA";"ESPANYA";"4";
"2";"H";"CORTES DE PALLÁS";"VALÈNCIA";"ESPANYA";"1";
"2";"H";"CORUÑA,A";"CORUÑA,A";"ESPANYA";"3";
"2";"H";"CÓZAR";"CIUDAD REAL";"ESPANYA";"1";
"2";"H";"CREVILLENT";"ALACANT";"ESPANYA";"1";
"2";"H";"CUBELLES";"BARCELONA";"ESPANYA";"1";
"2";"H";"CUENCA";"CUENCA";"ESPANYA";"2";
"2";"H";"CUERVO DE SEVILLA,EL";"SEVILLA";"ESPANYA";"1";
"2";"H";"CUEVAS DE SAN MARCOS";"MÁLAGA";"ESPANYA";"2";
"2";"H";"CUEVAS DEL ALMANZORA";"ALMERÍA";"ESPANYA";"1";
"2";"H";"CÚLLAR";"GRANADA";"ESPANYA";"2";
"2";"H";"DALÍAS";"ALMERÍA";"ESPANYA";"1";
"2";"H";"DARRO";"GRANADA";"ESPANYA";"2";
"2";"H";"DEHESAS DE GUADIX";"GRANADA";"ESPANYA";"4";
"2";"H";"DELEITOSA";"CÁCERES";"ESPANYA";"1";
"2";"H";"DEZA";"SORIA";"ESPANYA";"1";
"2";"H";"DÓLAR";"GRANADA";"ESPANYA";"1";
"2";"H";"DOLORES";"ALACANT";"ESPANYA";"1";
"2";"H";"DON BENITO";"BADAJOZ";"ESPANYA";"2";
"2";"H";"DOÑA MENCÍA";"CÓRDOBA";"ESPANYA";"1";
"2";"H";"DONOSTIA-SAN SEBASTIÁN";"GUIPÚZCOA";"ESPANYA";"7";
"2";"H";"DURANGO";"VIZCAYA";"ESPANYA";"1";
"2";"H";"ÉCIJA";"SEVILLA";"ESPANYA";"10";
"2";"H";"EIBAR";"GUIPÚZCOA";"ESPANYA";"1";
"2";"H";"EIVISSA";"BALEARS";"ESPANYA";"4";
"2";"H";"EJEA DE LOS CABALLEROS";"ZARAGOZA";"ESPANYA";"1";
"2";"H";"ELCHE/ELX";"ALACANT";"ESPANYA";"1";
"2";"H";"ENCINAS REALES";"CÓRDOBA";"ESPANYA";"2";
"2";"H";"ENTRÍN BAJO";"BADAJOZ";"ESPANYA";"1";
"2";"H";"ÉPILA";"ZARAGOZA";"ESPANYA";"1";
"2";"H";"ESCATRÓN";"ZARAGOZA";"ESPANYA";"2";
"2";"H";"ESPARRAGOSA DE LARES";"BADAJOZ";"ESPANYA";"1";
"2";"H";"ESPARREGUERA";"BARCELONA";"ESPANYA";"7";
"2";"H";"ESPEJO";"CÓRDOBA";"ESPANYA";"1";
"2";"H";"ESPINELVES";"GIRONA";"ESPANYA";"1";
"2";"H";"ESPLUGA DE FRANCOLÍ,L'";"TARRAGONA";"ESPANYA";"3";
"2";"H";"ESPLUGUES DE LLOBREGAT";"BARCELONA";"ESPANYA";"13";
"2";"H";"ESPLÚS";"HUESCA";"ESPANYA";"1";
"2";"H";"ESTADILLA";"HUESCA";"ESPANYA";"1";
"2";"H";"ESTERCUEL";"TERUEL";"ESPANYA";"1";
"2";"H";"ESTOPIÑÁN DEL CASTILLO";"HUESCA";"ESPANYA";"2";
"2";"H";"FARIZA";"ZAMORA";"ESPANYA";"1";
"2";"H";"FELANITX";"BALEARS";"ESPANYA";"1";
"2";"H";"FERNÁN-NÚÑEZ";"CÓRDOBA";"ESPANYA";"3";
"2";"H";"FERREIRA";"GRANADA";"ESPANYA";"1";
"2";"H";"FERROL";"CORUÑA,A";"ESPANYA";"2";
"2";"H";"FIGARÓ-MONTMANY";"BARCELONA";"ESPANYA";"1";
"2";"H";"FIGUERES";"GIRONA";"ESPANYA";"4";
"2";"H";"FIÑANA";"ALMERÍA";"ESPANYA";"2";
"2";"H";"FLIX";"TARRAGONA";"ESPANYA";"3";
"2";"H";"FLORES DE ÁVILA";"ÁVILA";"ESPANYA";"1";
