"METEO","TIMESTAMP","TEMPERATURA","HUMEDAD(%)","LLUVIA(MM)","VELOCIDAD DEL VIENTO(KM/H)","DIRECCION DEL VIENTO"
"TM1",03/01/2017 21:19,"9,6","93,8",0,"0,96",10
"TM1",03/01/2017 21:29,"9,61","94,7",0,0,10
"TM1",03/01/2017 21:39,"9,54","94,37",0,0,10
"TM1",03/01/2017 21:49,"9,44","94,86",0,0,10
"TM1",03/01/2017 21:59,"9,42","95,77",0,0,10
"TM1",03/01/2017 22:09,"9,56","97,51",0,0,10
"TM1",03/01/2017 22:19,"9,68","98,26",0,0,8
"TM1",03/01/2017 22:29,"9,78","98,45",0,0,8
"TM1",03/01/2017 22:39,"9,74","97,78",0,"0,96",10
"TM1",03/01/2017 22:49,"9,76","98,13",0,0,10
"TM1",03/01/2017 22:59,"9,76","98,07",0,0,10
"TM1",03/01/2017 23:09,"9,77","98,23",0,"1,92",10
"TM1",03/01/2017 23:19,"9,94","98,66",0,0,10
"TM1",03/01/2017 23:29,"9,96","98,87",0,0,10
"TM1",03/01/2017 23:39,"9,96","98,37",0,0,10
"TM1",03/01/2017 23:49,"10,32",100,0,"2,4",10
"TM1",03/01/2017 23:59,"10,1","98,07",0,"3,84",9
"TM1",04/01/2017 0:09,"9,81","84,96",0,0,8
"TM1",04/01/2017 0:19,"9,62","79,76",0,"3,36",9
"TM1",04/01/2017 0:29,"9,38","78,98",0,"2,4",8
"TM1",04/01/2017 0:39,"9,22","78,9",0,"3,36",8
"TM1",04/01/2017 0:49,"9,16","78,41",0,"0,48",8
"TM1",04/01/2017 0:59,"9,45","75,97",0,"6,72",7
"TM1",04/01/2017 1:09,"9,94","73,19",0,"5,76",9
"TM1",04/01/2017 1:19,"10,02","72,83",0,"4,8",9
"TM1",04/01/2017 1:29,"9,9","73,01",0,"3,36",10
"TM1",04/01/2017 1:39,"9,84","73,1",0,"0,96",12
"TM1",04/01/2017 1:49,"9,83","73,01",0,"3,36",10
"TM1",04/01/2017 1:59,"9,78","73,28",0,"3,36",9
"TM1",04/01/2017 2:09,"9,58","74,01",0,"0,96",6
"TM1",04/01/2017 2:19,"9,41","74,74",0,"0,48",12
"TM1",04/01/2017 2:29,"9,32","75,36",0,0,8
"TM1",04/01/2017 2:39,"9,39","74,98",0,0,14
"TM1",04/01/2017 2:49,"9,31","75,33",0,0,12
"TM1",04/01/2017 2:59,"9,31","75,36",0,"2,88",10
"TM1",04/01/2017 3:09,"9,44","74,98",0,"3,36",7
"TM1",04/01/2017 3:19,"9,68","74,28",0,0,10
"TM1",04/01/2017 3:29,"9,86","73,31",0,"2,88",9
"TM1",04/01/2017 3:39,"10,06","72,01",0,"0,96",8
"TM1",04/01/2017 3:49,"10,13","72,01",0,"3,36",7
"TM1",04/01/2017 3:59,"10,02","73,1",0,"1,92",10
"TM1",04/01/2017 4:09,"9,93","73,81",0,"3,36",6
"TM1",04/01/2017 4:19,"9,9","73,72",0,"1,92",8
"TM1",04/01/2017 4:29,"9,9","73,66",0,0,12
"TM1",04/01/2017 4:39,"9,86","73,69",0,"6,72",9
"TM1",04/01/2017 4:49,"9,86","73,6",0,"2,88",10
"TM1",04/01/2017 4:59,"9,82","73,6",0,"3,36",9
"TM1",04/01/2017 5:09,"9,74","73,86",0,"2,88",9
"TM1",04/01/2017 5:19,"9,5","74,92",0,"4,8",8
"TM1",04/01/2017 5:29,"9,36","75,33",0,"2,88",11
"TM1",04/01/2017 5:39,"9,28","75,65",0,"6,24",8
"TM1",04/01/2017 5:49,"9,18","76,06",0,"7,2",10
"TM1",04/01/2017 5:59,"9,14","75,88",0,"1,92",9
"TM1",04/01/2017 6:09,"9,1","76,09",0,"7,2",7
"TM1",04/01/2017 6:19,"9,01","76,41",0,"2,4",9
"TM1",04/01/2017 6:29,"9,06","76,15",0,"8,16",8
"TM1",04/01/2017 6:39,"9,18","75,47",0,"4,8",8
"TM1",04/01/2017 6:49,"9,21","75,12",0,"1,92",10
"TM1",04/01/2017 6:59,"9,12","75,56",0,"7,2",6
"TM1",04/01/2017 7:09,"9,02","76,09",0,"3,84",8
"TM1",04/01/2017 7:19,"9,04","75,77",0,"4,32",10
"TM1",04/01/2017 7:29,9,76,0,"2,4",8
"TM1",04/01/2017 7:39,"8,96","76,15",0,"4,32",10
"TM1",04/01/2017 7:49,"8,94",76,0,"2,4",9
"TM1",04/01/2017 7:59,"8,9","76,26",0,"8,16",8
"TM1",04/01/2017 8:09,"8,92","76,09",0,"4,32",9
"TM1",04/01/2017 8:19,"8,93","76,06",0,"3,36",10
"TM1",04/01/2017 8:29,"8,89","76,26",0,"3,84",9
"TM1",04/01/2017 8:39,"8,92","75,97",0,"4,32",12
"TM1",04/01/2017 8:49,"8,93","75,88",0,"7,2",7
"TM1",04/01/2017 8:59,"9,09","75,36",0,"6,72",9
"TM1",04/01/2017 9:09,"9,42","74,25",0,"5,28",9
"TM1",04/01/2017 9:19,"9,68","73,34",0,"2,88",9
"TM1",04/01/2017 9:29,"9,88","72,8",0,"4,32",9
"TM1",04/01/2017 9:39,"10,19","71,74",0,"4,8",9
"TM1",04/01/2017 9:49,"10,6","70,56",0,"5,76",7
"TM1",04/01/2017 9:59,"11,01","69,66",0,"7,68",8
"TM1",04/01/2017 10:09,"11,53","68,32",0,"0,48",10
"TM1",04/01/2017 10:19,"11,98","66,91",0,"8,64",8
"TM1",04/01/2017 10:29,"12,46",65,0,"3,84",10
"TM1",04/01/2017 10:39,"12,96","64,06",0,"5,76",10
"TM1",04/01/2017 10:49,"13,47","62,29",0,"5,28",8
"TM1",04/01/2017 10:59,"13,74","60,48",0,"5,28",8
"TM1",04/01/2017 11:09,"14,18","60,94",0,"0,96",9
"TM1",04/01/2017 11:19,"14,64","58,72",0,"11,04",9
"TM1",04/01/2017 11:29,"15,1","58,6",0,"1,92",9
"TM1",04/01/2017 11:39,"15,44","56,79",0,"5,76",10
"TM1",04/01/2017 11:49,"15,84","55,92",0,"1,92",7
"TM1",04/01/2017 11:59,"16,11","55,11",0,"3,84",5
"TM1",04/01/2017 12:09,"16,35","54,45",0,"4,8",8
"TM1",04/01/2017 12:19,"16,6","52,68",0,"1,92",10
"TM1",04/01/2017 12:29,"17,03","52,75",0,"5,28",9
"TM1",04/01/2017 12:39,"17,22","52,72",0,"1,44",9
"TM1",04/01/2017 12:49,"17,44","51,73",0,"0,48",6
"TM1",04/01/2017 12:59,"17,64","51,29",0,"1,44",11
"TM1",04/01/2017 13:09,"17,85","51,2",0,0,2
"TM1",04/01/2017 13:19,"17,76","51,64",0,0,7
"TM1",04/01/2017 13:29,"17,91","50,18",0,"4,32",12
"TM1",04/01/2017 13:39,"17,92","51,07",0,"2,4",0
"TM1",04/01/2017 13:49,"18,06","51,48",0,"1,92",10
"TM1",04/01/2017 13:59,"18,53","52,4",0,"0,96",0
"TM1",04/01/2017 14:09,"18,47","49,41",0,"2,4",10
"TM1",04/01/2017 14:19,"18,39","50,43",0,"4,8",8
"TM1",04/01/2017 14:29,"18,53","49,64",0,"3,84",13
"TM1",04/01/2017 14:39,"18,8",49,0,"2,4",7
"TM1",04/01/2017 14:49,"18,98","48,65",0,"5,28",12
"TM1",04/01/2017 14:59,"19,4","50,18",0,"4,32",7
"TM1",04/01/2017 15:09,"19,76","49,51",0,"2,4",8
"TM1",04/01/2017 15:19,"19,75","48,87",0,"2,4",6
"TM1",04/01/2017 15:29,"19,55","48,71",0,"1,44",10
"TM1",04/01/2017 15:39,"19,35","49,32",0,"1,92",11
"TM1",04/01/2017 15:49,"18,92","50,69",0,"6,72",9
"TM1",04/01/2017 15:59,"18,74","52,08",0,"7,2",11
"TM1",04/01/2017 16:09,"18,47","53,41",0,"6,24",8
"TM1",04/01/2017 16:19,"18,18","53,91",0,"1,92",9
"TM1",04/01/2017 16:29,"18,19","53,98",0,"3,84",6
"TM1",04/01/2017 16:39,"18,04","55,07",0,"2,4",11
"TM1",04/01/2017 16:49,"17,93","55,45",0,"1,92",10
"TM1",04/01/2017 16:59,"17,63","56,17",0,"4,32",8
"TM1",04/01/2017 17:09,"17,24","57,32",0,"6,72",10
"TM1",04/01/2017 17:19,"16,87","58,5",0,"4,8",11
"TM1",04/01/2017 17:29,"16,43","60,17",0,"3,84",8
"TM1",04/01/2017 17:39,"16,06","61,62",0,"6,24",8
"TM1",04/01/2017 17:49,"15,74","62,93",0,"5,76",10
"TM1",04/01/2017 17:59,"15,38","64,27",0,"7,2",6
"TM1",04/01/2017 18:09,"15,19","65,03",0,"3,36",8
"TM1",04/01/2017 18:19,"14,98","65,85",0,"1,92",11
"TM1",04/01/2017 18:29,"14,78","66,69",0,"6,72",10
"TM1",04/01/2017 18:39,"14,61","67,06",0,"6,72",9
"TM1",04/01/2017 18:49,"14,52","67,51",0,"2,88",10
"TM1",04/01/2017 18:59,"14,42","67,57",0,0,0
"TM1",04/01/2017 19:09,"14,16","68,41",0,0,12
"TM1",04/01/2017 19:19,"13,8","72,69",0,"2,4",0
"TM1",04/01/2017 19:29,"13,53","75,97",0,"2,88",0
"TM1",04/01/2017 19:39,"13,26","79,7",0,"1,92",0
"TM1",04/01/2017 19:49,"13,21","79,9",0,"0,96",12
"TM1",04/01/2017 19:59,"13,12","79,76",0,0,12
"TM1",04/01/2017 20:09,"12,9","80,62",0,0,14
"TM1",04/01/2017 20:19,"12,82","81,82",0,"2,4",0
"TM1",04/01/2017 20:29,"12,92","83,35",0,0,12
"TM1",04/01/2017 20:39,"13,02","83,13",0,"0,48",12
"TM1",04/01/2017 20:49,"13,12","81,13",0,0,12
"TM1",04/01/2017 20:59,"12,82","77,77",0,"1,92",10
"TM1",04/01/2017 21:09,"12,61","75,77",0,0,10
"TM1",04/01/2017 21:19,"12,42","75,42",0,"0,96",10
"TM1",04/01/2017 21:29,"12,22","75,88",0,"2,88",10
"TM1",04/01/2017 21:39,"12,06","76,29",0,"1,92",11
"TM1",04/01/2017 21:49,"11,96","76,47",0,"2,4",7
"TM1",04/01/2017 21:59,"11,9","76,2",0,"0,96",7
"TM1",04/01/2017 22:09,"11,83","76,38",0,"0,96",15
"TM1",04/01/2017 22:19,"11,77","76,29",0,"1,92",10
"TM1",04/01/2017 22:29,"11,71","76,38",0,"0,48",7
"TM1",04/01/2017 22:39,"11,56","76,64",0,"2,4",10
"TM1",04/01/2017 22:49,"11,4","77,02",0,"2,4",6
"TM1",04/01/2017 22:59,"11,33","76,9",0,"1,92",9
"TM1",04/01/2017 23:09,"11,28","76,64",0,"1,44",8
"TM1",04/01/2017 23:19,"11,22","76,64",0,"1,92",2
"TM1",04/01/2017 23:29,"11,2","76,17",0,"4,8",9
"TM1",04/01/2017 23:39,"11,14","76,29",0,"3,36",9
"TM1",04/01/2017 23:49,"11,06","76,38",0,"2,88",8
"TM1",04/01/2017 23:59,"11,06","75,91",0,"3,84",8
"TM1",05/01/2017 0:09,"11,02","75,8",0,"2,88",10
"TM1",05/01/2017 0:19,"10,94","75,94",0,"0,48",10
"TM1",05/01/2017 0:29,"10,88","76,2",0,"1,92",8
"TM1",05/01/2017 0:39,"10,84","75,91",0,"4,8",9
"TM1",05/01/2017 0:49,"10,81","75,94",0,"4,8",9
"TM1",05/01/2017 0:59,"10,74","75,97",0,"3,36",9
"TM1",05/01/2017 1:09,"10,7","75,82",0,"1,44",4
"TM1",05/01/2017 1:19,"10,58","76,03",0,"5,76",12
"TM1",05/01/2017 1:29,"10,52","75,91",0,"9,6",5
"TM1",05/01/2017 1:39,"10,44","75,65",0,"10,56",8
"TM1",05/01/2017 1:49,"10,41","75,47",0,"5,28",8
"TM1",05/01/2017 1:59,"10,3","75,59",0,"2,88",8
"TM1",05/01/2017 2:09,"10,24","75,53",0,"2,4",9
"TM1",05/01/2017 2:19,"10,09","76,03",0,"5,28",10
"TM1",05/01/2017 2:29,"10,06","75,77",0,"9,6",8
"TM1",05/01/2017 2:39,10,"75,56",0,"1,92",9
"TM1",05/01/2017 2:49,"10,04","74,98",0,"6,24",7
"TM1",05/01/2017 2:59,"10,06","74,54",0,"3,36",7
"TM1",05/01/2017 3:09,10,"74,69",0,"8,16",10
"TM1",05/01/2017 3:19,"9,86","74,86",0,"5,76",7
"TM1",05/01/2017 3:29,"9,7","75,24",0,"11,04",9
"TM1",05/01/2017 3:39,"9,54","75,62",0,"3,84",10
"TM1",05/01/2017 3:49,"9,42","75,91",0,"5,76",7
"TM1",05/01/2017 3:59,"9,28","76,03",0,"6,24",2
"TM1",05/01/2017 4:09,"9,23","75,8",0,"1,92",12
"TM1",05/01/2017 4:19,"9,11","76,09",0,"3,36",9
"TM1",05/01/2017 4:29,"8,98","76,47",0,"3,36",10
"TM1",05/01/2017 4:39,"8,88","76,52",0,"5,28",6
"TM1",05/01/2017 4:49,"8,82","76,41",0,"2,88",10
"TM1",05/01/2017 4:59,"8,78","76,32",0,"7,68",10
"TM1",05/01/2017 5:09,"8,69","76,47",0,"3,36",4
"TM1",05/01/2017 5:19,"8,62","76,58",0,"2,88",8
"TM1",05/01/2017 5:29,"8,62","76,12",0,"7,2",10
"TM1",05/01/2017 5:39,"8,66","75,56",0,"8,64",10
"TM1",05/01/2017 5:49,"8,59","75,62",0,"9,12",9
"TM1",05/01/2017 5:59,"8,62","75,15",0,"2,88",2
"TM1",05/01/2017 6:09,"8,64","74,69",0,"5,76",9
"TM1",05/01/2017 6:19,"8,58","74,8",0,"7,68",9
"TM1",05/01/2017 6:29,"8,56","74,6",0,"3,84",8
"TM1",05/01/2017 6:39,"8,58","73,95",0,"7,68",8
"TM1",05/01/2017 6:49,"8,56","74,07",0,"9,12",8
"TM1",05/01/2017 6:59,"8,52","74,13",0,"3,36",8
"TM1",05/01/2017 7:09,"8,47","74,07",0,"5,28",9
"TM1",05/01/2017 7:19,"8,44","73,75",0,"3,84",7
"TM1",05/01/2017 7:29,"8,4","73,75",0,"4,8",9
"TM1",05/01/2017 7:39,"8,41","73,6",0,"6,72",9
"TM1",05/01/2017 7:49,"8,34","73,51",0,"5,76",8
"TM1",05/01/2017 7:59,"8,26","73,83",0,"1,44",9
"TM1",05/01/2017 8:09,"8,2","73,83",0,"3,36",9
"TM1",05/01/2017 8:19,"8,16","73,66",0,"10,08",9
"TM1",05/01/2017 8:29,"8,16","73,78",0,"5,28",10
"TM1",05/01/2017 8:39,"8,12","73,75",0,"4,32",8
"TM1",05/01/2017 8:49,"8,2","73,16",0,"4,32",9
"TM1",05/01/2017 8:59,"8,33","72,83",0,"10,56",8
"TM1",05/01/2017 9:09,"8,68","71,33",0,"1,44",10
"TM1",05/01/2017 9:19,"9,01","69,84",0,"5,76",7
"TM1",05/01/2017 9:29,"9,28","69,01",0,"5,28",7
"TM1",05/01/2017 9:39,"9,61","67,99",0,"5,76",6
"TM1",05/01/2017 9:49,"9,96","66,91",0,"3,36",7
"TM1",05/01/2017 9:59,"10,4","65,67",0,"1,92",9
"TM1",05/01/2017 10:09,"10,83","63,73",0,"4,32",7
"TM1",05/01/2017 10:19,"11,32","61,77",0,"8,16",7
"TM1",05/01/2017 10:29,"11,7",61,0,"7,2",10
"TM1",05/01/2017 10:39,"12,18","59,25",0,"1,92",10
"TM1",05/01/2017 10:49,"12,8","57,63",0,"1,44",10
"TM1",05/01/2017 10:59,"13,27","56,82",0,"2,88",9
"TM1",05/01/2017 11:09,"13,9","54,73",0,"2,4",9
"TM1",05/01/2017 11:19,"14,02","53,54",0,"4,32",11
"TM1",05/01/2017 11:29,"14,58","52,4",0,"1,92",9
"TM1",05/01/2017 11:39,"15,31","51,64",0,"0,48",15
"TM1",05/01/2017 11:49,"15,74","49,64",0,"2,88",8
"TM1",05/01/2017 11:59,"16,44","47,81",0,"4,32",10
"TM1",05/01/2017 12:09,"17,12","48,84",0,"0,48",10
"TM1",05/01/2017 12:19,"17,23","46,33",0,"0,48",7
"TM1",05/01/2017 12:29,"17,43","45,85",0,"0,48",8
"TM1",05/01/2017 12:39,"17,7","44,01",0,"0,48",8
"TM1",05/01/2017 12:49,"17,93","41,43",0,0,10
"TM1",05/01/2017 12:59,"18,13","39,24",0,"2,88",10
"TM1",05/01/2017 13:09,"18,22","38,48",0,"0,48",12
"TM1",05/01/2017 13:19,"18,34","37,35",0,"1,92",15
"TM1",05/01/2017 13:29,"17,57","38,77",0,"0,96",0
"TM1",05/01/2017 13:39,18,"38,58",0,"0,48",13
"TM1",05/01/2017 13:49,"17,75","38,31",0,"4,8",12
"TM1",05/01/2017 13:59,"17,32","39,83",0,"3,36",12
"TM1",05/01/2017 14:09,"17,16","41,76",0,"5,76",13
"TM1",05/01/2017 14:19,"16,93","43,19",0,"4,8",14
"TM1",05/01/2017 14:29,"16,56","42,77",0,"8,16",14
"TM1",05/01/2017 14:39,"16,27","42,51",0,"7,2",14
"TM1",05/01/2017 14:49,"16,4","41,6",0,"5,28",12
"TM1",05/01/2017 14:59,"16,22","39,79",0,"3,84",15
"TM1",05/01/2017 15:09,"16,3","40,09",0,"4,32",13
"TM1",05/01/2017 15:19,"15,95","42,41",0,"2,88",1
"TM1",05/01/2017 15:29,"15,97","42,51",0,"4,8",14
"TM1",05/01/2017 15:39,"16,19","42,38",0,"4,32",0
"TM1",05/01/2017 15:49,"15,69","43,62",0,"2,4",13
"TM1",05/01/2017 15:59,"15,75","47,36",0,"9,6",1
"TM1",05/01/2017 16:09,"15,67","48,84",0,"7,68",15
"TM1",05/01/2017 16:19,"15,16","52,53",0,"4,32",11
"TM1",05/01/2017 16:29,"15,32","53,38",0,"4,32",15
"TM1",05/01/2017 16:39,"14,86","55,42",0,"9,6",12
"TM1",05/01/2017 16:49,"14,76","57,98",0,"3,36",15
"TM1",05/01/2017 16:59,"14,32","61,56",0,"7,2",13
"TM1",05/01/2017 17:09,"14,02",64,0,"7,2",14
"TM1",05/01/2017 17:19,"13,72","66,51",0,"9,12",12
"TM1",05/01/2017 17:29,"13,55","68,26",0,"5,28",14
"TM1",05/01/2017 17:39,"13,22","71,24",0,"2,88",15
"TM1",05/01/2017 17:49,"12,86","73,95",0,"1,92",0
"TM1",05/01/2017 17:59,"12,7","75,36",0,"2,88",14
"TM1",05/01/2017 18:09,"12,47","76,35",0,"3,36",14
"TM1",05/01/2017 18:19,"12,21","77,31",0,"2,4",14
"TM1",05/01/2017 18:29,"12,08","77,34",0,0,12
"TM1",05/01/2017 18:39,"11,92","77,22",0,0,14
"TM1",05/01/2017 18:49,"11,78","76,93",0,0,12
"TM1",05/01/2017 18:59,"11,58","78,06",0,0,14
"TM1",05/01/2017 19:09,"11,48","77,57",0,0,14
"TM1",05/01/2017 19:19,"11,36","76,7",0,0,14
"TM1",05/01/2017 19:29,"11,26","74,89",0,0,14
"TM1",05/01/2017 19:39,"11,07","76,99",0,0,14
"TM1",05/01/2017 19:49,"10,8","79,24",0,0,14
"TM1",05/01/2017 19:59,"10,5","80,16",0,0,10
"TM1",05/01/2017 20:09,"10,13","82,81",0,0,8
"TM1",05/01/2017 20:19,"9,99","82,64",0,0,10
"TM1",05/01/2017 20:29,"9,85","83,27",0,0,10
"TM1",05/01/2017 20:39,"9,7","83,81",0,0,0
"TM1",05/01/2017 20:49,"9,62","84,34",0,0,10
"TM1",05/01/2017 20:59,"9,51","84,43",0,0,10
"TM1",05/01/2017 21:09,"9,37","84,6",0,0,13
"TM1",05/01/2017 21:19,"9,29","84,17",0,0,10
"TM1",05/01/2017 21:29,"9,2","84,77",0,0,12
"TM1",05/01/2017 21:39,"9,12","84,82",0,0,10
"TM1",05/01/2017 21:49,"9,02","84,74",0,0,10
"TM1",05/01/2017 21:59,"9,02","84,37",0,0,10
"TM1",05/01/2017 22:09,"9,04","84,12",0,0,10
"TM1",05/01/2017 22:19,9,"84,06",0,0,10
"TM1",05/01/2017 22:29,"8,94","83,83",0,0,10
"TM1",05/01/2017 22:39,"8,91","83,64",0,0,10
"TM1",05/01/2017 22:49,"8,87","83,69",0,0,10
"TM1",05/01/2017 22:59,"8,79","84,03",0,0,10
"TM1",05/01/2017 23:09,"8,78","84,23",0,0,10
"TM1",05/01/2017 23:19,"8,78","84,12",0,0,10
"TM1",05/01/2017 23:29,"8,71","84,26",0,"1,44",8
"TM1",05/01/2017 23:39,"8,7","84,31",0,0,10
"TM1",05/01/2017 23:49,"8,66","84,09",0,"1,44",10
"TM1",05/01/2017 23:59,"8,58","84,43",0,"3,36",6
"TM1",06/01/2017 0:09,"8,3","84,99",0,0,10
"TM1",06/01/2017 0:19,"7,94","86,59",0,0,10
"TM1",06/01/2017 0:29,"7,86","87,57",0,0,10
"TM1",06/01/2017 0:39,"7,75","87,95",0,"2,4",6
"TM1",06/01/2017 0:49,"7,67","88,51",0,0,10
"TM1",06/01/2017 0:59,"7,64","88,51",0,0,10
"TM1",06/01/2017 1:09,"7,48","88,79",0,0,10
"TM1",06/01/2017 1:19,"7,3","89,56",0,0,10
"TM1",06/01/2017 1:29,"7,14","90,39",0,0,10
"TM1",06/01/2017 1:39,"6,97","90,94",0,0,10
"TM1",06/01/2017 1:49,"6,86","91,43",0,0,10
"TM1",06/01/2017 1:59,"6,72","91,4",0,0,10
"TM1",06/01/2017 2:09,"6,69","91,98",0,0,10
"TM1",06/01/2017 2:19,"6,74","92,14",0,"0,48",10
"TM1",06/01/2017 2:29,"6,87","91,81",0,0,14
"TM1",06/01/2017 2:39,"6,96","91,87",0,"0,96",10
"TM1",06/01/2017 2:49,"7,06","91,21",0,"0,48",10
"TM1",06/01/2017 2:59,"7,11","90,88",0,"0,48",14
"TM1",06/01/2017 3:09,"7,18","90,88",0,"0,48",10
"TM1",06/01/2017 3:19,"7,19","90,44",0,0,12
"TM1",06/01/2017 3:29,"7,15","90,36",0,"0,96",10
"TM1",06/01/2017 3:39,"7,1","90,39",0,"0,96",12
"TM1",06/01/2017 3:49,"6,97","90,42",0,0,7
"TM1",06/01/2017 3:59,"6,84","90,72",0,"0,96",10
"TM1",06/01/2017 4:09,"6,74","91,27",0,"0,48",10
"TM1",06/01/2017 4:19,"6,8","91,43",0,0,8
"TM1",06/01/2017 4:29,"6,78","91,32",0,"1,44",6
"TM1",06/01/2017 4:39,"6,77","91,29",0,0,8
"TM1",06/01/2017 4:49,"6,72","91,29",0,0,12
"TM1",06/01/2017 4:59,"6,7","91,35",0,"1,44",4
"TM1",06/01/2017 5:09,"6,72","91,43",0,0,4
"TM1",06/01/2017 5:19,"6,68","91,38",0,0,8
"TM1",06/01/2017 5:29,"6,61","91,54",0,"0,48",8
"TM1",06/01/2017 5:39,"6,48","91,65",0,"1,44",10
"TM1",06/01/2017 5:49,"6,52","92,03",0,"2,4",8
"TM1",06/01/2017 5:59,"6,5","91,9",0,0,10
"TM1",06/01/2017 6:09,"6,46","91,76",0,0,9
"TM1",06/01/2017 6:19,"6,28","92,03",0,"2,4",9
"TM1",06/01/2017 6:29,"6,23","92,42",0,0,8
"TM1",06/01/2017 6:39,"6,22","92,8",0,0,8
"TM1",06/01/2017 6:49,"6,1","92,69",0,"0,96",10
"TM1",06/01/2017 6:59,"6,21","92,91",0,"1,44",6
"TM1",06/01/2017 7:09,"6,26","92,85",0,"0,96",10
"TM1",06/01/2017 7:19,"6,04","92,25",0,"0,96",8
"TM1",06/01/2017 7:29,"5,73","93,07",0,"2,4",10
"TM1",06/01/2017 7:39,"5,52","93,34",0,"0,96",12
"TM1",06/01/2017 7:49,"5,52","94,45",0,"1,44",8
"TM1",06/01/2017 7:59,"5,58","94,21",0,"2,4",8
"TM1",06/01/2017 8:09,"5,42","94,21",0,0,6
"TM1",06/01/2017 8:19,"5,28","94,91",0,"1,44",10
"TM1",06/01/2017 8:29,"5,2","95,23",0,"2,4",10
"TM1",06/01/2017 8:39,"5,2","95,61",0,0,13
"TM1",06/01/2017 8:49,"5,08","95,61",0,0,10
"TM1",06/01/2017 8:59,"5,15","96,28",0,0,10
"TM1",06/01/2017 9:09,"5,38","95,23",0,0,10
"TM1",06/01/2017 9:19,"5,49","93,99",0,0,10
"TM1",06/01/2017 9:29,"5,69","92,58",0,0,10
"TM1",06/01/2017 9:39,"5,98","91,16",0,0,10
"TM1",06/01/2017 9:49,"6,06","92,52",0,0,10
"TM1",06/01/2017 9:59,"6,64","92,72",0,"0,96",10
"TM1",06/01/2017 10:09,"7,69","88,73",0,0,8
"TM1",06/01/2017 10:19,"8,42","84,43",0,0,10
"TM1",06/01/2017 10:29,"8,94","82,33",0,0,10
"TM1",06/01/2017 10:39,"9,55","80,31",0,0,10
"TM1",06/01/2017 10:49,"10,09","78,38",0,0,12
"TM1",06/01/2017 10:59,"10,68","75,47",0,0,10
"TM1",06/01/2017 11:09,"11,25","73,95",0,0,10
"TM1",06/01/2017 11:19,"11,78","72,19",0,0,10
"TM1",06/01/2017 11:29,"12,3","70,82",0,0,10
"TM1",06/01/2017 11:39,"12,7","68,65",0,0,10
"TM1",06/01/2017 11:49,"13,18","68,02",0,0,10
"TM1",06/01/2017 11:59,"13,56","65,73",0,0,10
"TM1",06/01/2017 12:09,"14,06","65,12",0,0,14
"TM1",06/01/2017 12:19,"14,54","63,48",0,0,12
"TM1",06/01/2017 12:29,"14,86","62,11",0,0,14
"TM1",06/01/2017 12:39,"15,17","60,57",0,0,12
"TM1",06/01/2017 12:49,"15,16","61,74",0,0,0
"TM1",06/01/2017 12:59,"15,06","62,11",0,0,10
"TM1",06/01/2017 13:09,"14,94","62,72",0,0,12
"TM1",06/01/2017 13:19,"15,36","61,68",0,0,10
"TM1",06/01/2017 13:29,"14,85","61,89",0,0,12
"TM1",06/01/2017 13:39,"14,53","64,06",0,0,12
"TM1",06/01/2017 13:49,"14,54","61,03",0,"2,88",12
"TM1",06/01/2017 13:59,"14,65","63,24",0,0,10
"TM1",06/01/2017 14:09,"14,69","64,46",0,"1,44",15
"TM1",06/01/2017 14:19,"14,56","63,6",0,0,0
"TM1",06/01/2017 14:29,"14,71","62,69",0,"1,44",13
"TM1",06/01/2017 14:39,"14,74","63,36",0,0,12
"TM1",06/01/2017 14:49,"15,19","62,72",0,0,15
"TM1",06/01/2017 14:59,"14,78","63,42",0,0,12
"TM1",06/01/2017 15:19,"14,95","62,17",0,"2,88",0
"TM1",06/01/2017 15:29,"14,87","62,87",0,"4,8",12
"TM1",06/01/2017 15:39,"14,48","64,46",0,"1,44",14
"TM1",06/01/2017 15:49,"14,04","65,4",0,"6,72",13
"TM1",06/01/2017 15:59,"14,12","66,33",0,"4,32",15
"TM1",06/01/2017 16:09,"13,27","69,69",0,"15,36",14
"TM1",06/01/2017 16:19,"13,52","69,48",0,"3,36",14
"TM1",06/01/2017 16:29,"13,11","71,03",0,"1,92",0
"TM1",06/01/2017 16:39,"13,14","71,62",0,"1,92",14
"TM1",06/01/2017 16:49,"12,96","72,36",0,"2,88",14
"TM1",06/01/2017 16:59,"12,54","74,86",0,"6,24",13
"TM1",06/01/2017 17:09,"12,3","76,87",0,"2,88",10
"TM1",06/01/2017 17:19,12,"78,7",0,"1,92",12
"TM1",06/01/2017 17:29,"11,72","80,82",0,"4,8",12
"TM1",06/01/2017 17:39,"11,4","82,73",0,"2,88",13
"TM1",06/01/2017 17:49,"11,18","84,23",0,"4,8",12
"TM1",06/01/2017 17:59,"11,04","85,05",0,"2,88",12
"TM1",06/01/2017 18:09,"10,92","85,64",0,"3,84",12
"TM1",06/01/2017 18:19,"10,82","86,5",0,"3,36",12
"TM1",06/01/2017 18:29,"10,78","86,95",0,"4,8",12
"TM1",06/01/2017 18:39,"10,7","87,06",0,"2,88",12
"TM1",06/01/2017 18:49,"10,62","87,34",0,0,12
"TM1",06/01/2017 18:59,"10,54","87,34",0,0,12
"TM1",06/01/2017 19:09,"10,52","87,37",0,0,12
"TM1",06/01/2017 19:19,"10,47","87,34",0,0,12
"TM1",06/01/2017 19:29,"10,46","87,45",0,0,12
