"Data sol·licitud","Registre","Organització","Tràmit","Administracion","Año"
"3/9/15","2015007380","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AGENCIA TRIBUTARIA Unidad de Gestión de Grandes Empresas de Valencia. Inspección Tributaria","2015"
"3/9/15","2015007357","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Servici Territorial","2015"
"3/9/15","2015007355","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. PRESIDENCIA DE LA GENERALITAT.","2015"
"3/9/15","2015007353","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CORTS VALENCIANES","2015"
"3/9/15","2015007319","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE VALENCIA","2015"
"3/9/15","2015007315","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"3/9/15","2015007306","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDUSTRIA, TURISME I OCUPACIO. Servici Valencià D'Oc","2015"
"3/9/15","2015007292","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"3/9/15","2015007290","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/9/15","2015007285","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AYUNTAMIENTO DE ALICANTE","2015"
"3/9/15","2015007278","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"3/9/15","2015007277","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/9/15","2015007273","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/9/15","2015007265","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/9/15","2015007263","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"3/9/15","2015007255","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AYUNTAMIENTO DE ALICANTE","2015"
"3/9/15","2015007240","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/9/15","2015007237","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"3/9/15","2015007238","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'INFRAESTRUCTURES, TERRITORI I MEDI AMBIENT. Direcció Territori","2015"
"3/9/15","2015007236","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"3/9/15","2015007233","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","UNIVERSITAT POLITECNICA DE VALENCIA","2015"
"3/7/15","2015007219","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE ROCAFORT","2015"
"3/7/15","2015007218","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE MASSANASSA","2015"
"3/7/15","2015007217","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/7/15","2015007215","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/6/15","2015007208","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT D'ALMUSSAFES","2015"
"3/6/15","2015007207","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT D'ALGEMESI","2015"
"3/6/15","2015007206","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE SUECA","2015"
"3/6/15","2015007205","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT D'ALZIRA","2015"
"3/6/15","2015007199","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/6/15","2015007196","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE GOVERNACIÓ I JUSTÍCIA. Unitat d'Associacions","2015"
"3/6/15","2015007173","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","DIPUTACIÓN PROVINCIAL DE VALENCIA","2015"
"3/6/15","2015007167","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"3/6/15","2015007151","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDUSTRIA, TURISME I OCUPACIO. Servici Valencià D'Oc","2015"
"3/6/15","2015007144","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"3/6/15","2015007141","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/6/15","2015007140","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/6/15","2015007139","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/6/15","2015007138","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/6/15","2015007137","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/6/15","2015007136","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/6/15","2015007129","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/6/15","2015007130","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"3/6/15","2015007126","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/6/15","2015007123","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Direcció General de T","2015"
"3/6/15","2015007107","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"3/6/15","2015007106","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"3/6/15","2015007103","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDUSTRIA, TURISME I OCUPACIO. Servici Valencià D'Oc","2015"
"3/6/15","2015007100","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CORTS VALENCIANES","2015"
"3/6/15","2015007098","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. PRESIDENCIA DE LA GENERALITAT.","2015"
"3/6/15","2015007097","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"3/6/15","2015007093","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"3/6/15","2015007085","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"3/6/15","2015007082","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/6/15","2015007069","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/5/15","2015007047","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/5/15","2015007027","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"3/5/15","2015006999","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"3/5/15","2015006996","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"3/5/15","2015006978","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"3/5/15","2015006969","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE PRESIDÈNCIA I AGRICULTURA, PESCA, ALIMENTACIÓ I AIGUA. Entita","2015"
"3/5/15","2015006954","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE PRESIDÈNCIA I AGRICULTURA, PESCA, ALIMENTACIÓ I AIGUA. Entita","2015"
"3/5/15","2015006945","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"3/5/15","2015006943","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"3/5/15","2015006932","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT. Junta Qualificadora de Coneixemen","2015"
"3/5/15","2015006922","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/5/15","2015006908","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERÍA DE PRESIDENCIA Y AGRICULTURA, PESCA, ALIMENTACIÓN Y AGUA.","2015"
"3/5/15","2015006906","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"3/4/15","2015006901","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE VALENCIA","2015"
"3/4/15","2015006897","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"3/4/15","2015006895","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","MANCOMUNITAT DE MUNICIPIS DE LA SAFOR","2015"
"3/4/15","2015006884","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIO PUBLICA. Oficina Liquidadora de Sueca","2015"
"3/4/15","2015006881","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Institut Valenciá de la Joventut.","2015"
"3/4/15","2015006874","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'INFRAESTRUCTURES, TERRITORI I MEDI AMBIENT. Direcció Territori","2015"
"3/4/15","2015006852","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/4/15","2015006846","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"3/4/15","2015006842","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"3/4/15","2015006837","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"3/4/15","2015006821","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/4/15","2015006819","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"3/4/15","2015006814","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/4/15","2015006805","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"3/4/15","2015006804","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"3/4/15","2015006794","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"3/4/15","2015006793","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"3/4/15","2015006791","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDUSTRIA, TURISME I OCUPACIO. Servici Valencià D'Oc","2015"
"3/4/15","2015006787","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AYUNTAMIENTO DE ALICANTE","2015"
"3/4/15","2015006785","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/4/15","2015006783","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AYUNTAMIENTO DE ALICANTE","2015"
"3/4/15","2015006779","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"3/4/15","2015006777","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/4/15","2015006775","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/4/15","2015006769","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"3/4/15","2015006766","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/4/15","2015006767","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"3/4/15","2015006765","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/4/15","2015006755","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/4/15","2015006746","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"3/4/15","2015006735","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AYUNTAMIENTO DE CASAS DE FERNANDO ALONSO","2015"
"3/3/15","2015006730","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. PRESIDENCIA DE LA GENERALITAT.","2015"
"3/3/15","2015006728","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"3/3/15","2015006716","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'INFRAESTRUCTURES, TERRITORI I MEDI AMBIENT. Direcció Territori","2015"
"3/3/15","2015006711","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Servici Territorial d","2015"
"3/3/15","2015006709","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Servici Territorial d","2015"
"3/3/15","2015006707","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Servici Territorial d","2015"
"3/3/15","2015006706","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Servici Territorial d","2015"
"3/3/15","2015006703","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Servici Territorial d","2015"
"3/3/15","2015006701","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Servici Territorial d","2015"
"3/3/15","2015006697","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Servici Territorial d","2015"
"3/3/15","2015006693","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Servici Territorial d","2015"
"3/3/15","2015006669","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE GOVERNACIÓ I JUSTÍCIA. Unitat d'Associacions","2015"
"3/3/15","2015006656","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/3/15","2015006654","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"3/3/15","2015006648","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/3/15","2015006629","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"3/3/15","2015006621","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/3/15","2015006611","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/3/15","2015006608","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/3/15","2015006590","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE VALENCIA","2015"
"3/3/15","2015006589","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/3/15","2015006580","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"3/3/15","2015006571","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"3/2/15","2015006554","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"3/2/15","2015006544","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/2/15","2015006540","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/2/15","2015006538","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/2/15","2015006537","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Servici Territorial","2015"
"3/2/15","2015006535","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"3/2/15","2015006520","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"3/2/15","2015006516","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
