"Año","Cod_Municipio","Nom_Municipio","Desc_Concepto","Orden","Fecha_Alta_OT","Desc_OT","Direccion_OT","Provincia","Descripcion_Tarifa_Sub_1","Unidad_Medida_Sub_1","Descripcion_Tarifa_Sub_2","Ref_Catastral_Fin"
2017,46244,"TORRENT","VADOS","1195",28/02/1991,"CL VIRGEN DE LA PAZ 54 00","CL VIRGEN DE LA PAZ 54  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1196",20/02/1991,"CL CHENILLET 10 00","CL CHENILLET 10  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PUBLICO (BLOQUES CATEGORIA B)",
2017,46244,"TORRENT","VADOS","1199",24/04/1989,"CL FRAY LUIS AMIGO 11 00","CL FRAY LUIS AMIGO 11  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1201",28/02/1991,"CL TIRANT LO BLANC 10 00 B","CL TIRANT LO BLANC 10  00 B","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1203",11/04/1991,"CL BAVIERA 11 00","CL BAVIERA 11  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1208",18/04/1992,"CL ALBADES 1 00","CL ALBADES DE LES 1  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1210",25/04/1991,"CL MASANASA 1 00","CL MASANASA 1  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1211",23/04/1991,"CL L'HORTA 3 00","CL L´HORTA 3  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1212",06/05/1991,"CL SAN PEDRO MARTIR 2 00","CL SAN PEDRO MARTIR 2  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1213",19/04/1989,"CL MALVARROSA 27 00 DC","CL MALVARROSA 27  00 DC","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1214",06/05/1991,"CL PINTOR RENAU 27 00","CL PINTOR RENAU 27  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1216",23/05/1991,"CL ESCULTOR JOSE CAPUZ 12 00","CL ESCULTOR JOSE CAPUZ 12  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1217",26/04/1991,"VIRGEN DE LAS ANGUSTIAS 24","CL Virgen De Las Angustias 24","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1219",30/05/1991,"CL PADRE MENDEZ 42 00","CL PADRE MENDEZ 42  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1220",25/04/1989,"CL GERMANIES 45 00","CL GERMANIES 45  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1222",30/05/1991,"CL 25 DE ABRIL 33 00","CL 25 DE ABRIL 33  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1228",09/07/1991,"CL ALCACER 28 00","CL ALCACER 28  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1229",25/04/1989,"CL VICENTE BLASCO IBAEZ 13 00","CL VICENTE BLASCO IBAÑEZ 13  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1231",22/07/1991,"CL CONSTITUCION 26 00","CL CONSTITUCION 26  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1232",22/07/1991,"CL VIRGEN DE LA PURIFICACION 16 00","CL VIRGEN DE LA PURIFICACION 16  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1237",26/04/1989,"CL VIRGEN DE LA PAZ 13 00 AC","CL VIRGEN DE LA PAZ 13  00 AC","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1238",09/07/1991,"CL TIRANT LO BLANC 46 00","CL TIRANT LO BLANC 46  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1239",05/09/1991,"CL REIAL CAMI 9 00","CL CAMI REIAL 9  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1240",26/09/1991,"CL CONSTITUCION 35 00","CL CONSTITUCION 35  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1241",26/09/1991,"CL TERUEL 8 00","CL TERUEL 8  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1242",24/04/1989,"CL SAN ONOFRE 23 00","CL SAN ONOFRE 23  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1243",26/04/1989,"PZ VIRGEN DEL SOCORRO 11 00 AC","PZ VIRGEN DEL SOCORRO 11  00 AC","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1244",27/09/1991,"CL VIRG DE LOS DESAMPARADOS 24 00","CL VIRGEN DE LOS DESAMPARADOS 24  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1246",27/09/1991,"C-Colectiu privat","CL ALBOCASSER 7  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1247",15/10/1991,"CL HUESCA 26 00","CL HUESCA 26  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1248",22/07/1991,"CL VIRGEN DEL OLIVAR 17 00","CL VIRGEN DEL OLIVAR 17  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1250",28/10/1991,"CL SAN LUIS BERTRAN 81 00","CL SAN LUIS BELTRAN 81  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1251",29/03/1993,"CL JUEZ ANGEL QUEROL 9 00","CL JUEZ ANGEL QUEROL 9  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PUBLICO (BLOQUES CATEGORIA B)",
2017,46244,"TORRENT","VADOS","1252",29/03/1993,"CL JUEZ ANGEL QUEROL 9 00","CL JUEZ ANGEL QUEROL 9  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PUBLICO (BLOQUES CATEGORIA B)",
2017,46244,"TORRENT","VADOS","1254",25/04/1989,"CL SAN GREGORIO 62 00","CL SAN GREGORIO 62  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1255",18/10/1991,"CL SALVADOR EL 37 00","CL SALVADOR EL 37  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1257",26/04/1989,"CL SAN JERONIMO 55 00","CL SAN JERONIMO 55  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1258",24/04/1989,"CL SAN RAMON 16 00","CL SAN RAMON 16  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1260",21/11/1991,"CL ALCACER 26 00","CL ALCACER 26  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1262",27/11/1991,"CL SAFOR LA 10 00 AC","CL SAFOR LA 10  00 AC","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1266",17/12/1996,"CL FEDERICO MAICAS 9","CL FEDERICO MAICAS 9","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1267",17/12/1996,"CL FEDERICO MAICAS 9","CL FEDERICO MAICAS 9","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1268",31/12/1991,"PZ VIRGEN DEL SOCORRO 1 00","PZ VIRGEN DEL SOCORRO 1  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1272",23/01/1992,"CL PADRE FEIJOO 11","CL PADRE FEIJOO 11","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1274",21/01/1992,"CL PINTOR RENAU 15 IZ","CL PINTOR RENAU 15   IZ","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1276",31/12/1996,"PZ SAN PASCUAL 18 B","PZ SAN PASCUAL 18  B","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1277",21/01/1992,"PZ SAN PASCUAL 18 A","PZ SAN PASCUAL 18   A","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1278",29/01/1992,"CL PINTOR RIBERA 29 00","CL PINTOR RIBERA 29  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1280",11/04/1991,"CL PADRE MENDEZ 140 00","CL PADRE MENDEZ 140  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1283",20/02/1992,"CL HUESCA 16","CL HUESCA 16","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1284",20/02/1992,"CL VIRGEN DEL PUIG 10","CL VIRGEN DEL PUIG 10","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1285",20/02/1992,"CL VIRGEN DEL ROSARIO 12","CL VIRGEN DEL ROSARIO 12","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1287",20/02/1992,"CL TIRANT LO BLANC 17","CL TIRANT LO BLANC 17","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1290",10/03/1992,"CL 25 DE ABRIL 5","CL 25 DE ABRIL 5","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1291",01/01/1995,"CL PINTOR RENAU 34","CL PINTOR RENAU 34","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1292",01/01/1995,"CL SAN VALERIANO 34","CL SAN VALERIANO 34","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1293",10/03/1992,"CL CRONVICENT BEGUER ESTEVE 3","CL CRONISTA V BEGUER E 3","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1294",10/03/1992,"CL EUROPA 0","CL EUROPA 0","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1298",26/04/1989,"PZ CORTS VALENCIANES DE LES 14 00","PZ CORTS VALENCIANES 14  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","130",17/04/1989,"C-Colectivo privado","CL GRANERERS 3  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)","8786311YJ1688N0017LP"
2017,46244,"TORRENT","VADOS","1300",23/03/1992,"CL TIRANT LO BLANC 16 00","CL TIRANT LO BLANC 16  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1301",21/04/1989,"CL MUSICO MARIANO PUIG YAGO 18 00","CL MUSICO MARIANO PUIG YAGO 18  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1305",03/11/1999,"CL NICOLAS ANDREU 21 00","CL NICOLAS ANDREU 21  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1306",30/03/1992,"CL FEDERICO MAICAS 1","CL FEDERICO MAICAS 1","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1307",30/03/1992,"CL ARCPTE VICENTE MENGOD 20 00","CL ARCIPRESTE VICENTE MENGOD 20  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1309",09/04/1992,"CL MONTGO 8","CL MONTGO DEL 8","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1310",25/04/1989,"CL VICENTE BLASCO IBAEZ 18 02 IZ","CL VICENTE BLASCO IBAÑEZ 18  02 IZ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1312",10/03/1992,"CL SAN JUAN DE RIBERA 29","CL SAN JUAN DE RIBERA 29","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1314",01/04/1992,"CL MAESTRO SANCHIS ALMIÑANO 3","CL MAESTRO SANCHIS ALMIÑANO 3","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1315",17/04/1989,"CL ESPARTERO 1 00 IZ","CL ESPARTERO 1  00 IZ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1317",23/03/1992,"CL FRAY LUIS AMIGO 8","CL FRAY LUIS AMIGO 8","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1318",14/04/1992,"CL HERNANDEZ MALILLOS 32","CL HERNANDEZ MALILLOS 32","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1322",22/04/1992,"A-Individual","CL SANTA TERESITA 13","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7082902YJ1678S0002MW"
2017,46244,"TORRENT","VADOS","1324",14/04/1992,"CL SAN JUAN BAUTISTA 10","CL SAN JUAN BAUTISTA 10","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1327",22/04/1992,"CL SAN JUAN BAUTISTA 35","CL SAN JUAN BAUTISTA 35","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1328",11/05/1992,"CL VIRGEN DE LA PAZ 46","CL VIRGEN DE LA PAZ 46","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1330",11/05/1992,"CL FRANCISCO TARREGA 5","CL FRANCISCO TARREGA 5","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1331",01/01/1995,"CL GASPAR NAVARRO PILES 4","CL GASPAR NAVARRO PILES 4","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1332",01/01/1995,"CL CRUZ ROJA DE LA 4","CL CRUZ ROJA 4","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1333",26/05/1992,"CL TOLEDO 70","CL TOLEDO 70","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1334",26/05/1992,"CL SAN JERONIMO 29","CL SAN JERONIMO 29","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1339",03/06/1992,"CL PINTOR JUAN REUS 11","CL PINTOR JUAN REUS 11","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","134",25/04/1989,"CL VALENTIN PLANELLS 6 00","CL VALENTIN PLANELLS 6  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1340",30/03/1992,"CL BENISAET 16 00","CL BENISAET 16  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1343",24/04/1989,"CL SAN JUSTO 9 00 IZ","CL SAN JUSTO 9  00 IZ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1344",14/04/1989,"CL CALVARIO 13 00","CL CALVARIO 13  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1345",25/06/1992,"CL FRANCISCO TARREGA 4","CL FRANCISCO TARREGA 4","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1346",02/07/1992,"CL PINTOR JUAN REUS 9","CL PINTOR JUAN REUS 9","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1347",25/06/1992,"PZ CORTS VALENCIANES DE LES 6 00","PZ CORTS VALENCIANES 6  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1349",08/07/1992,"A-Individual","CL 25 DE ABRIL 32","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1351",25/06/1992,"CL SAN AMADOR 3","CL SAN AMADOR 3","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1352",31/12/2003,"CL SAN CARLOS 9","CL San Carlos 9","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1354",27/07/1992,"CL SALVADOR EL 54","CL SALVADOR EL 54","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1355",01/01/1995,"PZ LLIBERTADDE LA 15","PZ LIBERTAD LA 15","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1356",26/06/1996,"CL VIRGEN DE LA PURIFICACION 18","CL VIRGEN DE LA PURIFICACION 18","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1357",27/07/1992,"CL SILLA 5","CL SILLA 5","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1359",07/09/1992,"CL ARPTE NAVARRO NOGUEROLES 5","CL ARCPTE NAVARRO NOGUEROLES 5","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1360",07/09/1992,"CL SANTO DOMINGO 26","CL SANTO DOMINGO 26","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1361",09/04/1992,"CL PADRE MENDEZ 53","CL PADRE MENDEZ 53","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1362",22/09/1992,"CL SAN ONOFRE 22 00","CL SAN ONOFRE 22  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1364",02/10/1992,"CL PADRE MENDEZ 107","CL PADRE MENDEZ 107","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1365",23/11/1995,"CL REIAL CAMI 123","CL CAMI REIAL 123","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1366",22/10/1992,"CL PADRE MENDEZ 138","CL PADRE MENDEZ 138","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1367",05/10/1992,"CL SAN CARLOS 5 0 0","CL SAN CARLOS 5  0 0","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1368",25/04/1989,"PZ SAN JAIME 21 00","PZ SAN JAIME 21  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","137",21/04/1989,"CL RAMON Y CAJAL 22 00","CL RAMON Y CAJAL 22  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1370",03/11/1992,"CL HERNANDEZ MALILLOS 17","CL HERNANDEZ MALILLOS 17","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1371",25/04/1989,"CL SAN FERMIN 17 00 IZ","CL SAN FERMIN 17  00 IZ","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1374",13/01/1993,"CL VIRGEN DE LA PAZ 48 00","CL VIRGEN DE LA PAZ 48  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1375",21/01/1993,"CL VIRGEN DE LAS ANGUSTIAS 20","CL VIRGEN DE LAS ANGUSTIAS 20","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7985602YJ1678N0002MJ"
2017,46244,"TORRENT","VADOS","1376",21/01/1992,"CL MOTA 7","CL MOTA 7","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1377",24/04/1989,"CL SAN JUAN DE RIBERA 8 00 IZ","CL SAN JUAN DE RIBERA 8  00 IZ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1378",31/12/1995,"CL BENISAET 1","CL BENISAET 1","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1379",01/02/1993,"CL EUROPA 1","CL EUROPA 1","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1380",29/01/1993,"CL D'ALBOCASSER 21","CL ALBOCASSER 21","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1381",13/01/1993,"CL SAN GREGORIO 61","CL SAN GREGORIO 61","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1382",29/01/1993,"CL CALVARIO 9","CL CALVARIO 7   DE","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1383",13/01/1993,"CL MARQUESAT EL 3 IZ","CL MARQUESAT EL 3   IZ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1386",05/02/1993,"CL HERNANDEZ MALILLOS 8 00","CL HERNANDEZ MALILLOS 8  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1387",25/04/1989,"CL GERMANIES 39 00 IZ","CL GERMANIES 39  00 IZ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1388",31/12/1998,"CL SAN FERMIN 22 00","CL SAN FERMIN 22  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1389",29/01/1993,"CL D'ALBOCASSER 34","CL ALBOCASSER 34","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","139",17/04/1989,"CL SALVADOR EL 11 00","CL SALVADOR EL 11  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1390",17/04/1989,"A-INDIVIDUAL","CL HERNANDEZ MALILLOS 25  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1393",23/10/1995,"CL PADRE MENDEZ 143","CL PADRE MENDEZ 143","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1396",05/04/1993,"CL DOCTOR FRANCISCO ROSELLO 64 00","CL DOCTOR FRANCISCO ROSELLO 64  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","1398",05/04/1993,"CL CALVARIO 7","CL CALVARIO 9    D","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","1399",11/03/1993,"CL ARCPTE VICENTE MENGOD 8","CL ARCIPRESTE VICENTE MENGOD 8","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
