"Nombre","Lat","Long","DESCRIP","URL"
"67F","39,4378","-0,5208","",""
"67G","39,4307","-0,5028","",""
"67I","39,4185","-0,5878","",""
"67J","39,4093","-0,5641","",""
"67K","39,3957","-0,5854","",""
"67L","39,404","-0,5641","",""
"67LL","39,3992","-0,5716","",""
"67M","39,4047","-0,5497","",""
"67N","39,3905","-0,5496","",""
"67Ñ","39,393","-0,5333","",""
"67P","39,411","-0,5035","",""
"67Q","39,4096","-0,5245","",""
"67R","39,4154","-0,5375","",""
"67S","39,4068","-0,4799","",""
"67V","39,4407","-0,479","",""
"68B","39,4256","-0,5955","",""
"68C","39,4249","-0,5449","",""
"68D","39,4297","-0,5376","",""
"68F","39,4379","-0,5204","",""
"68G","39,4314","-0,5032","",""
"68I","39,4173","-0,5876","",""
"68J","39,4095","-0,5641","",""
"68K","39,396","-0,5857","",""
"68L","39,404","-0,5634","",""
"68LL","39,3979","-0,571","",""
"68M","39,4039","-0,5512","",""
"68N","39,3938","-0,5501","",""
"68Ñ","39,3931","-0,5336","",""
"68P","39,4118","-0,5036","",""
"68Q","39,4259","-0,5137","",""
"68R","39,4151","-0,5373","",""
"68S","39,4071","-0,4789","",""
"68V","39,4408","-0,4805","",""
"69B","39,4254","-0,5956","",""
"69C","39,4248","-0,5447","",""
"69D","39,4293","-0,5382","",""
"69F","39,4378","-0,5204","",""
"69G","39,4316","-0,5035","",""
"69I","39,4168","-0,5874","",""
"69J","39,4098","-0,5639","",""
"69K","39,3965","-0,5865","",""
"69L","39,4038","-0,5633","",""
"69LL","39,3977","-0,5709","",""
"69M","39,4025","-0,5521","",""
"69N","39,3939","-0,5512","",""
"69Ñ","39,3933","-0,535","",""
"69P","39,4117","-0,5042","",""
"69Q","39,4246","-0,5216","",""
"69R","39,415","-0,5381","",""
"69S","39,4063","-0,4736","",""
"69V","39,4412","-0,4814","",""
"6A","39,4408","-0,613","",""
"6B","39,4309","-0,6114","",""
"6C","39,4273","-0,5366","",""
"6D","39,4418","-0,5336","",""
"6E","39,4325","-0,5134","",""
"6F","39,4397","-0,5144","",""
"6G","39,4382","-0,5069","",""
"6H","39,4298","-0,4975","",""
"6I","39,4168","-0,5747","",""
"6J","39,4137","-0,5592","",""
"6K","39,4055","-0,5886","",""
"6L","39,4076","-0,5583","",""
"6LL","39,4023","-0,5677","",""
"6M","39,4052","-0,5419","",""
"6N","39,4089","-0,5281","",""
"6Ñ","39,4069","-0,5147","",""
"6O","39,3913","-0,5295","",""
"6P","39,419","-0,5024","",""
"6Q","39,4265","-0,5182","",""
"6R","39,4238","-0,5287","",""
"6RR","39,4266","-0,506","",""
"6T","39,4176","-0,4662","",""
"6X","39,4243","-0,4583","",""
"6Z","39,438","-0,452","",""
"70B","39,4262","-0,594","",""
"70C","39,4249","-0,5448","",""
"70F","39,4379","-0,5202","",""
"70G","39,4315","-0,5065","",""
"70I","39,4159","-0,5914","",""
"70J","39,4099","-0,564","",""
"70K","39,3968","-0,5867","",""
"70L","39,4039","-0,563","",""
"70LL","39,3974","-0,5707","",""
"70M","39,4016","-0,5523","",""
"70N","39,3933","-0,5515","",""
"70Ñ","39,3931","-0,5357","",""
"70P","39,4118","-0,5048","",""
"70R","39,4147","-0,5381","",""
"70V","39,4433","-0,4815","",""
"71B","39,4243","-0,5916","",""
"71C","39,4254","-0,5448","",""
"71D","39,4289","-0,5404","",""
"71F","39,4376","-0,5201","",""
"71G","39,4301","-0,5074","",""
"71I","39,416","-0,593","",""
"71J","39,4101","-0,5639","",""
"71K","39,3965","-0,5869","",""
"71L","39,4041","-0,5632","",""
"71LL","39,3973","-0,5701","",""
"71M","39,4016","-0,552","",""
"71N","39,3928","-0,5508","",""
"71Ñ","39,3925","-0,5365","",""
"71P","39,4118","-0,5042","",""
"71Q","39,4259","-0,528","",""
"71R","39,4148","-0,5375","",""
"71V","39,4415","-0,4821","",""
"72B","39,4244","-0,5883","",""
"72C","39,4254","-0,5455","",""
"72D","39,4318","-0,5417","",""
"72F","39,4382","-0,5202","",""
"72I","39,4186","-0,5927","",""
"72J","39,4102","-0,5638","",""
"72K","39,3962","-0,5865","",""
"72L","39,4042","-0,5634","",""
"72LL","39,3977","-0,5703","",""
"72M","39,4012","-0,5511","",""
"72N","39,3943","-0,5519","",""
"72Ñ","39,3931","-0,537","",""
"72P","39,412","-0,5042","",""
"72Q","39,4184","-0,5263","",""
"72R","39,4144","-0,5372","",""
"73B","39,4245","-0,5889","",""
"73C","39,4257","-0,5456","",""
"73D","39,4299","-0,5306","",""
"73F","39,4381","-0,5205","",""
"73I","39,4202","-0,5926","",""
"73J","39,4103","-0,5641","",""
"73K","39,3959","-0,5862","",""
"73L","39,4042","-0,5626","",""
"73LL","39,3979","-0,5702","",""
"73M","39,401","-0,5513","",""
"73Ñ","39,3917","-0,5386","",""
"73P","39,4121","-0,5042","",""
"73Q","39,4188","-0,5258","",""
"73V","39,442","-0,485","",""
"74B","39,4248","-0,5896","",""
"74C","39,4258","-0,5459","",""
"74D","39,4297","-0,5298","",""
"74F","39,4382","-0,5207","",""
"74I","39,421","-0,5931","",""
"74J","39,4101","-0,5641","",""
"74K","39,3951","-0,5853","",""
"74L","39,4043","-0,5628","",""
"74LL","39,3977","-0,57","",""
"74M","39,4007","-0,5505","",""
"74N","39,3913","-0,5547","",""
"74Ñ","39,4014","-0,5288","",""
"74P","39,4121","-0,5037","",""
"74Q","39,4188","-0,5252","",""
"74V","39,4426","-0,4845","",""
"75B","39,4248","-0,59","",""
"75C","39,4275","-0,5449","",""
"75D","39,4299","-0,5298","",""
"75F","39,438","-0,5207","",""
"75I","39,4218","-0,5936","",""
"75J","39,4103","-0,5643","",""
"75K","39,3955","-0,5865","",""
"75L","39,4045","-0,5631","",""
"75LL","39,3981","-0,5696","",""
"75M","39,4017","-0,5511","",""
"75N","39,3909","-0,5545","",""
"75Ñ","39,3929","-0,5366","",""
"75Q","39,419","-0,5256","",""
"75R","39,4131","-0,5404","",""
"75V","39,4425","-0,4867","",""
"76B","39,4249","-0,5885","",""
"76C","39,4246","-0,5464","",""
"76D","39,43","-0,5295","",""
"76F","39,4382","-0,5209","",""
"76I","39,423","-0,5939","",""
"76J","39,4101","-0,5647","",""
"76K","39,3958","-0,5871","",""
"76L","39,4071","-0,5626","",""
"76LL","39,3983","-0,5699","",""
"76M","39,4012","-0,5502","",""
"76Ñ","39,3944","-0,5355","",""
"76P","39,4121","-0,5047","",""
"76Q","39,4168","-0,5232","",""
"76R","39,4133","-0,5394","",""
"76V","39,4451","-0,4833","",""
"77B","39,4234","-0,5867","",""
"77C","39,4242","-0,5467","",""
"77D","39,4302","-0,5298","",""
"77F","39,438","-0,5211","",""
"77I","39,4228","-0,5946","",""
"77J","39,41","-0,5646","",""
"77K","39,396","-0,5873","",""
"77L","39,4083","-0,5637","",""
"77LL","39,3975","-0,5688","",""
"77M","39,4012","-0,5519","",""
"77N","39,3902","-0,5525","",""
"77Ñ","39,403","-0,5199","",""
"77P","39,4122","-0,5049","",""
"77Q","39,4166","-0,5234","",""
"77R","39,4128","-0,5393","",""
"77V","39,4437","-0,4852","",""
"78B","39,4235","-0,5864","",""
"78C","39,4244","-0,5465","",""
"78D","39,4291","-0,531","",""
"78F","39,4361","-0,5184","",""
"78I","39,4218","-0,5978","",""
"78J","39,4099","-0,5643","",""
"78K","39,3966","-0,5878","",""
"78L","39,408","-0,5626","",""
"78LL","39,3973","-0,5696","",""
"78M","39,4013","-0,5537","",""
"78N","39,3963","-0,5528","",""
"78Q","39,415","-0,5296","",""
"78R","39,4126","-0,5376","",""
"78V","39,4445","-0,4826","",""
"79B","39,4232","-0,5862","",""
"79C","39,424","-0,5469","",""
"79D a","39,4294","-0,5313","",""
"79D b","39,4293","-0,5315","",""
"79F","39,4362","-0,5185","",""
"79I","39,4241","-0,5959","",""
"79J","39,4093","-0,5644","",""
"79K","39,3954","-0,5885","",""
"79L","39,4092","-0,562","",""
"79LL","39,3961","-0,5691","",""
"79M","39,4016","-0,5548","",""
"79N","39,3941","-0,5539","",""
"79P","39,4137","-0,5044","",""
"79Q","39,4114","-0,5285","",""
"79R","39,4119","-0,5377","",""
"79V","39,4415","-0,4879","",""
"7A","39,441","-0,6132","",""
"7B","39,4304","-0,6115","",""
"7C","39,4272","-0,5332","",""
"7D","39,4428","-0,5329","",""
"7E","39,4341","-0,5129","",""
"7G","39,4379","-0,5068","",""
"7H","39,4321","-0,498","",""
"7I","39,4185","-0,5755","",""
"7J","39,4141","-0,559","",""
"7K","39,405","-0,5882","",""
"7L","39,4093","-0,5581","",""
"7LL","39,4021","-0,5677","",""
"7M","39,405","-0,5423","",""
"7N","39,4079","-0,5287","",""
"7Ñ","39,4067","-0,5155","",""
"7O","39,3917","-0,5302","",""
"7P","39,4159","-0,5023","",""
"7Q","39,4089","-0,5252","",""
"7R","39,4226","-0,5311","",""
"7RR","39,4267","-0,5062","",""
"7T","39,4178","-0,4656","",""
"7V","39,4472","-0,4597","",""
"7X","39,4251","-0,4566","",""
"7Y","39,4326","-0,4458","",""
"7Z","39,4374","-0,4486","",""
"80B","39,4232","-0,586","",""
"80C","39,4239","-0,547","",""
"80D","39,4291","-0,5316","",""
"80F","39,4394","-0,5204","",""
"80I","39,425","-0,5992","",""
"80J","39,4112","-0,5655","",""
"80K","39,3953","-0,5888","",""
"80L","39,4098","-0,5623","",""
"80LL","39,3959","-0,5695","",""
"80M","39,4","-0,5536","",""
"80N","39,3955","-0,5552","",""
"80Ñ","39,4078","-0,518","",""
"80Q","39,4094","-0,5254","",""
"80R","39,4118","-0,5376","",""
"80V","39,4423","-0,4909","",""
"81B","39,423","-0,586","",""
"81C","39,4237","-0,5472","",""
"81D","39,4308","-0,5308","",""
"81F","39,4392","-0,5207","",""
"81I","39,4227","-0,6003","",""
"81J","39,4111","-0,5662","",""
"81K","39,392","-0,5897","",""
"81L","39,4089","-0,5634","",""
"81LL","39,3969","-0,5712","",""
"81M","39,3986","-0,5548","",""
"81N","39,3961","-0,5557","",""
"81Ñ","39,4081","-0,5177","",""
"81Q","39,4094","-0,525","",""
"81R","39,4117","-0,5371","",""
"81V","39,4415","-0,4944","",""
"81V","39,4417","-0,4944","",""
"82B","39,4229","-0,586","",""
"82C","39,4248","-0,5473","",""
"82D","39,4276","-0,5312","",""
"82F","39,4391","-0,5205","",""
"82I","39,4257","-0,6015","",""
"82J","39,4109","-0,5657","",""
"82K","39,3918","-0,5901","",""
"82L","39,4083","-0,5634","",""
"82LL","39,3967","-0,5712","",""
"82M","39,3979","-0,5564","",""
"82N","39,3965","-0,5567","",""
"82Ñ","39,4083","-0,5176","",""
"82Q","39,4087","-0,5248","",""
"82R","39,412","-0,5373","",""
"82V","39,4415","-0,4934","",""
"83B","39,4227","-0,5859","",""
"83C","39,4243","-0,5471","",""
"83D","39,4284","-0,532","",""
"83F","39,4392","-0,5202","",""
"83I","39,4256","-0,6036","",""
"83J","39,4109","-0,5652","",""
"83K","39,3918","-0,5904","",""
"83L","39,4083","-0,5639","",""
"83LL","39,396","-0,5711","",""
"83M","39,3978","-0,5562","",""
"83N","39,3957","-0,5557","",""
"83Ñ","39,4094","-0,518","",""
"83P","39,4171","-0,508","",""
"83Q","39,4125","-0,5143","",""
"83R","39,4121","-0,5372","",""
"84B","39,4228","-0,5857","",""
"84C","39,4249","-0,547","",""
"84D","39,4369","-0,5375","",""
"84F","39,4391","-0,5201","",""
"84I","39,4209","-0,5958","",""
"84J","39,4112","-0,5652","",""
"84K","39,3921","-0,5906","",""
"84L","39,4089","-0,564","",""
"84LL","39,3959","-0,5708","",""
"84M","39,3979","-0,5558","",""
"84N","39,3953","-0,556","",""
"84Ñ","39,4089","-0,5186","",""
"84Q","39,4251","-0,5156","",""
"84R","39,4122","-0,5374","",""
"85B","39,4235","-0,5848","",""
"85C","39,425","-0,5473","",""
"85D","39,429","-0,5399","",""
"85F","39,439","-0,5201","",""
"85I","39,42","-0,5954","",""
"85J","39,4108","-0,5646","",""
"85L","39,4087","-0,5644","",""
"85LL","39,3959","-0,5704","",""
"85M","39,3993","-0,556","",""
"85N","39,3953","-0,5566","",""
"85Ñ","39,4089","-0,52","",""
"85Q","39,4253","-0,5155","",""
"85R","39,4117","-0,5362","",""
"86B","39,4248","-0,5839","",""
"86C","39,4252","-0,5479","",""
"86D","39,4292","-0,5389","",""
"86F","39,4389","-0,52","",""
"86J","39,411","-0,5643","",""
"86K","39,3936","-0,5911","",""
"86L","39,4088","-0,5646","",""
"86LL","39,3962","-0,57","",""
"86M","39,4006","-0,5554","",""
"86N","39,3936","-0,5577","",""
"86Ñ","39,394","-0,5356","",""
"86Q","39,4199","-0,5246","",""
"86R","39,4118","-0,5362","",""
"86V","39,4425","-0,4972","",""
"87B","39,4242","-0,584","",""
"87C","39,4249","-0,5482","",""
"87F","39,4388","-0,5201","",""
"87I","39,4169","-0,5963","",""
"87J","39,4106","-0,5648","",""
"87K","39,3939","-0,5908","",""
"87L","39,4088","-0,565","",""
"87LL","39,3955","-0,5701","",""
"87M","39,4006","-0,555","",""
"87N","39,3943","-0,5557","",""
"87Ñ","39,3933","-0,5343","",""
"87R","39,412","-0,5365","",""
"87V","39,4425","-0,472","",""
"88B","39,4228","-0,5827","",""
"88C","39,425","-0,5483","",""
"88F","39,4388","-0,5198","",""
"88I","39,417","-0,5964","",""
"88J","39,4113","-0,565","",""
"88K","39,3939","-0,591","",""
"88L","39,4081","-0,5666","",""
"88LL","39,3956","-0,5698","",""
"88M","39,4006","-0,5546","",""
"88N","39,394","-0,5562","",""
"88Ñ","39,4097","-0,5173","",""
"88P","39,4106","-0,5079","",""
"88R","39,4122","-0,5355","",""
"89B","39,4218","-0,5826","",""
"89C","39,4223","-0,5436","",""
"89F","39,4387","-0,5198","",""
"89I","39,4173","-0,5964","",""
"89J","39,4114","-0,566","",""
"89K","39,3942","-0,5907","",""
"89L","39,4062","-0,5657","",""
"89LL","39,3954","-0,5699","",""
"89M","39,401","-0,5546","",""
"89N","39,3929","-0,556","",""
"89Ñ","39,3999","-0,531","",""
"89P","39,4112","-0,5081","",""
"89R","39,4125","-0,5352","",""
"8A","39,4411","-0,613","",""
"8B","39,4302","-0,6115","",""
"8C","39,4282","-0,5374","",""
"8D","39,4428","-0,5332","",""
"8E","39,4338","-0,5154","",""
"8F","39,4394","-0,5174","",""
"8G","39,4378","-0,5068","",""
"8H","39,4326","-0,4978","",""
"8I","39,4182","-0,576","",""
"8I","39,4269","-0,6064","",""
"8J","39,4135","-0,5586","",""
"8K","39,4041","-0,5863","",""
"8LL","39,4018","-0,5687","",""
"8M","39,4048","-0,5428","",""
"8N","39,4082","-0,5292","",""
"8Ñ","39,4064","-0,5156","",""
"8O","39,3918","-0,5297","",""
"8Q","39,4239","-0,515","",""
"8R","39,4219","-0,5312","",""
"8RR","39,4269","-0,506","",""
"8T","39,416","-0,4667","",""
"8V","39,4472","-0,4595","",""
"8X","39,4241","-0,4534","",""
"90B","39,4216","-0,5822","",""
"90C","39,4268","-0,5338","",""
"90F","39,4386","-0,5199","",""
"90I","39,4176","-0,5965","",""
"90J","39,4114","-0,5663","",""
"90K","39,3943","-0,5912","",""
"90L","39,406","-0,5656","",""
"90LL","39,3936","-0,572","",""
"90M","39,4012","-0,5551","",""
"90N","39,3925","-0,5561","",""
"90P","39,4108","-0,5082","",""
"90R","39,4126","-0,5356","",""
"91B","39,4209","-0,5804","",""
"91C","39,4267","-0,5336","",""
"91D","39,4363","-0,5336","",""
"91F","39,4382","-0,5191","",""
"91I","39,4179","-0,597","",""
"91J","39,4115","-0,567","",""
"91K","39,3945","-0,5907","",""
"91L","39,406","-0,5653","",""
"91LL","39,3939","-0,5723","",""
"91M","39,4031","-0,5562","",""
"91N","39,3914","-0,5581","",""
"91P","39,411","-0,509","",""
"91R","39,4128","-0,5349","",""
"92B","39,4208","-0,5802","",""
"92C","39,4266","-0,536","",""
"92F","39,4381","-0,519","",""
"92I","39,4177","-0,5974","",""
"92J","39,4118","-0,5666","",""
"92K","39,3949","-0,5903","",""
"92L","39,4044","-0,5661","",""
"92LL","39,3934","-0,5726","",""
"92M","39,4019","-0,5558","",""
"92N","39,3907","-0,5563","",""
"92P","39,4109","-0,5098","",""
"92R","39,4128","-0,5345","",""
"93B","39,4207","-0,5799","",""
"93C","39,4255","-0,5348","",""
"93F","39,438","-0,5189","",""
"93I","39,4191","-0,5974","",""
"93J","39,4119","-0,566","",""
"93K","39,3955","-0,5905","",""
"93L","39,409","-0,5674","",""
"93L","39,409","-0,5674","",""
"93LL","39,3905","-0,5745","",""
"93M","39,4036","-0,557","",""
"93N","39,3907","-0,5569","",""
"93P","39,411","-0,5102","",""
"93R","39,4121","-0,5344","",""
"94B","39,4205","-0,5798","",""
"94C","39,4273","-0,5427","",""
"94F","39,438","-0,5188","",""
"94I","39,4189","-0,5979","",""
"94J","39,4144","-0,5653","",""
"94K","39,3948","-0,5906","",""
"94L","39,4087","-0,5676","",""
"94LL","39,3907","-0,5748","",""
"94M","39,4021","-0,5589","",""
"94N","39,3897","-0,5568","",""
"94R","39,4106","-0,5381","",""
"95B","39,4212","-0,5803","",""
"95C","39,4277","-0,543","",""
"95F","39,4379","-0,5189","",""
"95I","39,4189","-0,5983","",""
"95J","39,4144","-0,5657","",""
"95K","39,3947","-0,5911","",""
"95L","39,4064","-0,5688","",""
"95LL","39,3909","-0,575","",""
"95M","39,4023","-0,5593","",""
"95N","39,3892","-0,5627","",""
"95P","39,4118","-0,5105","",""
"95R","39,4107","-0,5388","",""
"96B","39,4212","-0,58","",""
"96C","39,4281","-0,5445","",""
"96F","39,4378","-0,5187","",""
"96I","39,4154","-0,5984","",""
"96J","39,4145","-0,5659","",""
"96K","39,395","-0,5914","",""
"96L","39,4079","-0,5688","",""
"96LL","39,3906","-0,5755","",""
"96M","39,4014","-0,5591","",""
"96N","39,3897","-0,5653","",""
"96P","39,4139","-0,5106","",""
"96R","39,4098","-0,5395","",""
"97B","39,4214","-0,58","",""
"97C","39,4276","-0,5444","",""
"97F","39,4377","-0,5187","",""
"97I","39,4157","-0,599","",""
"97J","39,4145","-0,5668","",""
"97K","39,3953","-0,5912","",""
"97L","39,4067","-0,5687","",""
"97LL","39,3911","-0,5751","",""
"97M","39,402","-0,5584","",""
"97N","39,3894","-0,5667","",""
"97P","39,414","-0,5105","",""
"97R","39,4097","-0,5392","",""
"98B","39,4248","-0,5499","",""
"98B","39,4223","-0,579","",""
"98F","39,4377","-0,5186","",""
"98I","39,4159","-0,5989","",""
"98J","39,4139","-0,5666","",""
"98K","39,3958","-0,5913","",""
"98L","39,4073","-0,5689","",""
"98LL","39,3913","-0,5755","",""
"98M","39,4018","-0,5581","",""
"98N","39,3895","-0,5671","",""
"98R","39,4087","-0,5392","",""
"99B","39,4225","-0,5788","",""
"99F","39,4376","-0,5185","",""
"99I","39,4161","-0,5989","",""
"99J","39,4133","-0,5668","",""
"99K","39,3969","-0,5914","",""
"99L","39,4064","-0,5702","",""
"99LL","39,3934","-0,5745","",""
"99M","39,4019","-0,5577","",""
"99N","39,3889","-0,5666","",""
"99P","39,4135","-0,5091","",""
"99R","39,4074","-0,5423","",""
"9A","39,4416","-0,6129","",""
"9B","39,4302","-0,6112","",""
"9B","39,4285","-0,5459","",""
"9C","39,428","-0,5376","",""
"9D","39,4392","-0,5347","",""
"9E","39,4311","-0,5144","",""
"9F","39,4393","-0,5179","",""
"9G","39,4377","-0,5064","",""
"9H","39,4322","-0,4937","",""
"9H","39,4331","-0,4918","",""
"9I","39,4184","-0,5762","",""
"9J","39,4107","-0,5608","",""
"9K","39,4038","-0,5859","",""
"9L","39,4103","-0,5609","",""
"9LL","39,4003","-0,5692","",""
"9M","39,4051","-0,543","",""
"9N","39,4086","-0,5307","",""
"9Ñ","39,4063","-0,5162","",""
"9O","39,3914","-0,5336","",""
"9P","39,415","-0,499","",""
"9Q","39,4233","-0,5162","",""
"9R","39,422","-0,5315","",""
"9RR","39,4267","-0,5054","",""
"9T","39,4159","-0,4659","",""
"9V","39,4472","-0,4586","",""
"9X","39,4216","-0,4495","",""
"9Y","39,4307","-0,4406","",""
"9Z","39,437","-0,4473","",""
"M2","39,4061","-0,538","",""
"M3","39,4051","-0,5367","",""
