"X","Y","ESPECIE"
"-0.505713069396364","39.416772509763732","Sophora japonica"
"-0.505704986567343","39.41687134058094","Sophora japonica"
"-0.505707448235977","39.416972754864915","Sophora japonica"
"-0.50571754371451","39.41707315430358","Sophora japonica"
"-0.505726246841693","39.41716998800338","Sophora japonica"
"-0.505737986719611","39.417266886852239","Sophora japonica"
"-0.505760313208765","39.417365191445342","Sophora japonica"
"-0.505779687005061","39.417461075443775","Sophora japonica"
"-0.505812642213765","39.417559608051086","Sophora japonica"
"-0.505600538350129","39.417584523029504","Sophora japonica"
"-0.505478047826263","39.417525321054121","Sophora japonica"
"-0.50535994461042","39.417470927577746","Sophora japonica"
"-0.505242093617596","39.417409467665436","Sophora japonica"
"-0.505125509157022","39.417355106543575","Sophora japonica"
"-0.505004579829906","39.417294758955698","Sophora japonica"
"-0.505485965200551","39.417729392468033","Sophora japonica"
"-0.505363432528567","39.417671368088484","Sophora japonica"
"-0.505243936811851","39.417613408749453","Sophora japonica"
"-0.505125875653584","39.417557837316863","Sophora japonica"
"-0.505008024736633","39.417496377169897","Sophora japonica"
"-0.504894477068473","39.417442080987769","Sophora japonica"
"-0.504887995753202","39.417240397606534","Sophora japonica"
"-0.504774574629844","39.41718256816165","Sophora japonica"
"-0.50464900679741","39.417124477897751","Sophora japonica"
"-0.504534390512542","39.417270524089311","Sophora japonica"
"-0.504656921765211","39.417328549302425","Sophora japonica"
"-0.504776542529843","39.417382976057304","Sophora japonica"
"-0.510765943132381","39.421617597158047","Sophora japonica"
"-0.510883140344653","39.421577254713846","Sophora japonica"
"-0.510997069401393","39.421536332040588","Sophora japonica"
"-0.511118155329293","39.421497603030375","Sophora japonica"
"-0.511230148710408","39.421455618405773","Sophora japonica"
"-0.511347345402965","39.421415275475205","Sophora japonica"
"-0.51146514478188","39.42137647574507","Sophora japonica"
"-0.511582341216213","39.421336132568491","Sophora japonica"
"-0.511699555657025","39.421295279517466","Sophora japonica"
"-0.51181410476917","39.421255389581965","Sophora japonica"
"-0.511930661718084","39.421214522222421","Sophora japonica"
"-0.512048514862625","39.421174192623099","Sophora japonica"
"-0.512167025106509","39.421133876963957","Sophora japonica"
"-0.512284877988903","39.421093547115774","Sophora japonica"
"-0.51240203724781","39.421054222584559","Sophora japonica"
"-0.512515271134709","39.4210143038053","Sophora japonica"
"-0.512631242591405","39.42097138264517","Sophora japonica"
"-0.51271241228029","39.420834361184589","Sophora japonica"
"-0.512634972637383","39.42077403827323","Sophora japonica"
"-0.512544696811824","39.420704768289234","Sophora japonica"
"-0.512451792262384","39.420635441990051","Sophora japonica"
"-0.512362246548444","39.420564146928584","Sophora japonica"
"-0.51227264662078","39.420494381059079","Sophora japonica"
"-0.512183065004609","39.420424105373435","Sophora japonica"
"-0.512093447301917","39.42035484912757","Sophora japonica"
"-0.511999922711413","39.420284488924004","Sophora japonica"
"-0.511912349571843","39.420213235735581","Sophora japonica"
"-0.511823444033805","39.420142464106071","Sophora japonica"
"-0.511733881455527","39.420071678347107","Sophora japonica"
"-0.511643625566488","39.420001897960795","Sophora japonica"
"-0.511555341513659","39.419932159711415","Sophora japonica"
"-0.511463825959659","39.419860821805372","Sophora japonica"
"-0.511374137138881","39.419793604051101","Sophora japonica"
"-0.511282259175654","39.419732461046024","Sophora japonica"
"-0.511178918469662","39.419679234819853","Sophora japonica"
"-0.511074190931724","39.419628019372787","Sophora japonica"
"-0.510962927681933","39.419575643626828","Sophora japonica"
"-0.510861214410355","39.419532144623084","Sophora japonica"
"-0.510745445777033","39.419495486547966","Sophora japonica"
"-0.510631304187788","39.419468555856049","Sophora japonica"
"-0.510513531884388","39.419451239966008","Sophora japonica"
"-0.51039406417225","39.419444600589493","Sophora japonica"
"-0.510273630794831","39.419446612788768","Sophora japonica"
"-0.510155427040899","39.419459895691432","Sophora japonica"
"-0.51004083987193","39.419482438449073","Sophora japonica"
"-0.509949722586394","39.419559957260176","Jacaranda mimosifolia"
"-0.509985821144337","39.419666180877094","Jacaranda mimosifolia"
"-0.510015174519727","39.41975819995595","Jacaranda mimosifolia"
"-0.509533271937022","39.419851922193466","Jacaranda mimosifolia"
"-0.510044227860111","39.419858648637472","Jacaranda mimosifolia"
"-0.510070158707787","39.419944970375667","Jacaranda mimosifolia"
"-0.510108119009215","39.42004982782003","Jacaranda mimosifolia"
"-0.510139089876706","39.420139702198171","Jacaranda mimosifolia"
"-0.510174053014506","39.420239644710371","Jacaranda mimosifolia"
"-0.510205979409962","39.420338327071519","Jacaranda mimosifolia"
"-0.510233541935823","39.420429745337024","Jacaranda mimosifolia"
"-0.510260934478329","39.42052594037564","Jacaranda mimosifolia"
"-0.510300516998065","39.420625981774997","Jacaranda mimosifolia"
"-0.51032508540018","39.420714945687315","Jacaranda mimosifolia"
"-0.510357054703867","39.420812433818632","Jacaranda mimosifolia"
"-0.510387696957015","39.420903917997279","Jacaranda mimosifolia"
"-0.510424200467816","39.421003893417492","Jacaranda mimosifolia"
"-0.510457964772559","39.421094249328341","Jacaranda mimosifolia"
"-0.51048099381687","39.42118318024179","Jacaranda mimosifolia"
"-0.510512750973832","39.421286639310452","Jacaranda mimosifolia"
"-0.510546600529244","39.421374606810083","Jacaranda mimosifolia"
"-0.510580067589394","39.421473322054155","Jacaranda mimosifolia"
"-0.510613747276878","39.421566066316245","Jacaranda mimosifolia"
"-0.507203950087569","39.420513197012227","Pinus pinea"
"-0.507279630358878","39.420442532890405","Pinus pinea"
"-0.507397182515773","39.420465293611748","Pinus pinea"
"-0.507294774361692","39.420579841136586","Pinus pinea"
"-0.507446639722117","39.420515870455858","Pinus pinea"
"-0.507500823816631","39.420525345127551","Pinus pinea"
"-0.507402333954613","39.420634555240788","Pinus pinea"
"-0.507723715394711","39.420625903624924","Pinus pinea"
"-0.507787392656272","39.420630521594859","Pinus pinea"
"-0.507574386466196","39.42069715772837","Pinus pinea"
"-0.507547085400704","39.420717897038443","Pinus pinea"
"-0.507638098727742","39.420753100180526","Pinus pinea"
"-0.507873803393841","39.420677191780456","Pinus pinea"
"-0.50789417005976","39.420720277594064","Pinus pinea"
"-0.507978486765101","39.420773408630275","Pinus pinea"
"-0.508035128048976","39.420779321383911","Pinus pinea"
"-0.507808598052199","39.420806994607723","Pinus pinea"
"-0.507811617703419","39.420839949847405","Pinus pinea"
"-0.507879156054459","39.420880071085506","Pinus pinea"
"-0.508036110811458","39.420777896712572","Pinus pinea"
"-0.507980840723032","39.420772736219746","Pinus pinea"
"-0.507809128045169","39.420805198798291","Pinus pinea"
"-0.507814244263362","39.420844704796323","Pinus pinea"
"-0.507968160907035","39.420893183434117","Pinus pinea"
"-0.508739656492269","39.421082667342176","Quercus ilex"
"-0.508730249535864","39.421258539373092","Pinus pinea"
"-0.508945727200232","39.421185477086681","Pinus pinea"
"-0.508928816655754","39.421230199336165","Pinus pinea"
"-0.50899674460884","39.421230740944353","Pinus pinea"
"-0.509105304001037","39.421292468951869","Pinus pinea"
"-0.508896027480356","39.421356830263768","Pinus pinea"
"-0.509003275186647","39.421400252722982","Pinus pinea"
"-0.509179973235241","39.421313260181989","Pinus pinea"
"-0.509190862409294","39.421360405830718","Pinus pinea"
"-0.50924402879439","39.421356366269769","Pinus pinea"
"-0.509300009633703","39.421361525750605","Pinus pinea"
"-0.509369518600692","39.42141693362958","Pinus pinea"
"-0.509105494771625","39.421430468451206","Pinus pinea"
"-0.509142240769902","39.421468420080942","Pinus pinea"
"-0.50927808862373","39.421535911228531","Pinus pinea"
"-0.509478893839199","39.421466798370503","Pinus pinea"
"-0.509510995573554","39.421502822639944","Pinus pinea"
"-0.509388838692375","39.421591288770898","Pinus pinea"
"-0.509341964391942","39.421550987853337","Pinus pinea"
"-0.509313093671223","39.42158966603958","Pinus pinea"
"-0.509435225351105","39.421635765225084","Quercus ilex"
"-0.509564637980341","39.421489689187077","Quercus ilex"
"-0.509332766253758","39.421384249217937","Cupressus arizonica"
"-0.509228130575278","39.421493230281278","Cupressus arizonica"
"-0.505430427176352","39.420739442556616","Sophora japonica"
"-0.505491345748101","39.420655666639675","Sophora japonica"
"-0.505553393575449","39.420574782885659","Sophora japonica"
"-0.505627961839933","39.420488431793153","Sophora japonica"
"-0.505687477986546","39.420409405622586","Sophora japonica"
"-0.505785441374845","39.420289140745339","Sophora japonica"
"-0.505893802359689","39.420153803011289","Sophora japonica"
"-0.504706550738905","39.421652934015384","Washingtonia robusta"
"-0.505069697655466","39.421524832059227","Washingtonia robusta"
"-0.505259791926941","39.421336128944461","Washingtonia robusta"
"-0.50542354069878","39.421200586466405","Washingtonia robusta"
"-0.505585019391448","39.421014429142197","Washingtonia robusta"
"-0.505696399408062","39.420861960782148","Washingtonia robusta"
"-0.505854593341036","39.420653610001111","Washingtonia robusta"
"-0.505961337536164","39.420516843757689","Washingtonia robusta"
"-0.506059600376064","39.420389376576999","Washingtonia robusta"
"-0.50613694210617","39.420277262374874","Washingtonia robusta"
"-0.506524115678111","39.419817832328413","Washingtonia robusta"
"-0.506941249828465","39.420003758855231","Washingtonia robusta"
"-0.506594343042813","39.420476695392743","Washingtonia robusta"
"-0.506522762203404","39.420541527920221","Washingtonia robusta"
"-0.506441574384991","39.42064723914725","Washingtonia robusta"
"-0.506279197995138","39.420858661402484","Washingtonia robusta"
"-0.506116257550207","39.421085873159036","Washingtonia robusta"
"-0.505975813766519","39.421253520276615","Washingtonia robusta"
"-0.505860136821571","39.421412217448953","Washingtonia robusta"
"-0.505749978136497","39.42141617482887","Washingtonia robusta"
"-0.505802137744508","39.421553189730425","Washingtonia robusta"
"-0.505621860280606","39.421580925573359","Washingtonia robusta"
"-0.507123661421791","39.419916019642272","Washingtonia robusta"
"-0.506631082395905","39.419674749459283","Washingtonia robusta"
"-0.506758068450659","39.419541576923045","Washingtonia robusta"
"-0.506821730152269","39.41947025366229","Washingtonia robusta"
"-0.507317479584895","39.41973687397202","Washingtonia robusta"
"-0.507305132809481","39.419625996292218","Washingtonia robusta"
"-0.507262577637566","39.419448103132972","Washingtonia robusta"
"-0.506905392437537","39.419295067053461","Washingtonia robusta"
"-0.506943460921891","39.419027251936058","Washingtonia robusta"
"-0.507639764146693","39.419497274696376","Washingtonia robusta"
"-0.508007078779558","39.419366092316459","Washingtonia robusta"
"-0.505638823918433","39.422124082035069","Washingtonia robusta"
"-0.508635267927132","39.421229114264051","Quercus ilex"
"-0.508749262522398","39.421310076328666","Pinus pinea"
"-0.50906090470551","39.421443639460989","Cupressus arizonica"
"-0.509140071552181","39.421315312702369","Cupressus arizonica"
"-0.466265257354249","39.435039502650646","Prunus cerasifera pisardii"
"-0.46610882802242","39.435181592431334","Prunus cerasifera pisardii"
"-0.466027208440739","39.435298031616234","Prunus cerasifera pisardii"
"-0.465949588574813","39.435271786529484","Prunus cerasifera pisardii"
"-0.466032610607302","39.435149012367262","Prunus cerasifera pisardii"
"-0.508012493491485","39.42093911802921","Quercus ilex"
"-0.508117813324169","39.42081692902017","Quercus ilex"
"-0.510398438029851","39.421655569976224","Quercus ilex"
"-0.510287399153764","39.4217406081641","Quercus ilex"
"-0.510322939987704","39.421533756061493","Quercus ilex"
"-0.510174662995923","39.421609497888227","Quercus ilex"
"-0.509970150033242","39.421835799099114","Quercus ilex"
"-0.509868804753045","39.421736499425471","Quercus ilex"
"-0.510045716085464","39.421559992896903","Quercus ilex"
"-0.510097505577378","39.421446368470662","Quercus ilex"
"-0.509937921211826","39.421575895823167","Quercus ilex"
"-0.510078164780699","39.421719871752288","Quercus ilex"
"-0.507175725778036","39.420348809981341","Quercus ilex"
"-0.507078766841564","39.420477696965804","Quercus ilex"
"-0.505093281704131","39.419334766901045","Quercus ilex"
"-0.504994359735815","39.419478161789662","Quercus ilex"
"-0.504497184235468","39.419054308860339","Quercus ilex"
"-0.504399813201808","39.419179194947034","Quercus ilex"
"-0.503497206510446","39.418745427679099","Cupressus arizonica"
"-0.502826360946252","39.418419585447616","Quercus ilex"
"-0.502915843665695","39.418298820992625","Quercus ilex"
"-0.456986083436249","39.442482049107277","Cupressus sempervivens"
"-0.45630273117291","39.442055901730612","Jacaranda mimosifolia"
"-0.456395881145178","39.442105637230924","Melia azederach"
"-0.484337096382064","39.436956076625471","Pinus pinea"
"-0.484174934044505","39.43701177434248","Olea europeae"
"-0.484385726436837","39.437019224424006","Pinus pinea"
"-0.484353171572841","39.437061360909738","Pinus pinea"
"-0.484215702129782","39.43710363363251","Pinus pinea"
"-0.484154602683354","39.437110975753313","Pinus pinea"
"-0.484176378902924","39.437126850558691","Pinus pinea"
"-0.48400502770371","39.437110145221169","Pinus pinea"
"-0.483948492281547","39.437128657288049","Pinus pinea"
"-0.483872520247542","39.43715252493196","Pinus pinea"
"-0.483992335964654","39.437169559107112","Pinus pinea"
"-0.484060835267972","39.437215326787772","Pinus pinea"
"-0.484226405299025","39.437185696406416","Pinus pinea"
"-0.484233666727615","39.43724265399274","Pinus pinea"
"-0.484414169862925","39.437143068024298","Pinus pinea"
"-0.48403504830618","39.437276382686107","Pinus pinea"
"-0.483932902944456","39.437303053387808","Pinus pinea"
"-0.483276005339856","39.437185822159961","Olea europeae"
"-0.483349264972505","39.437202811746921","Olea europeae"
"-0.48338621443942","39.437159326613099","Olea europeae"
"-0.483514987942857","39.4371861824023","Pinus pinea"
"-0.483787046217175","39.437319631995514","Quercus ilex"
"-0.483711590312925","39.437346398860193","Quercus ilex"
"-0.48360820416712","39.437373042414528","Quercus ilex"
"-0.483487834060541","39.437371399343974","Quercus ilex"
"-0.483578387847884","39.437321854206083","Quercus ilex"
"-0.483493418155817","39.437268027931118","Quercus ilex"
"-0.48358292968275","39.437264670740923","Pinus pinea"
"-0.483728997198169","39.43722499169283","Pinus pinea"
"-0.483681517278803","39.437285096569681","Quercus ilex"
"-0.4833084000609","39.4372688359961","Cupressus sempervivens"
"-0.48329762369833","39.437309518245065","Quercus ilex"
"-0.483245664691925","39.437269884543809","Cupressus sempervivens"
"-0.483195215034712","39.437360731928635","Cupressus sempervivens"
"-0.484472772331323","39.436897901228328","Celtis australis"
"-0.484232939736212","39.436929435801162","Celtis australis"
"-0.483610711766996","39.437058460067924","Celtis australis"
"-0.483429454217418","39.43709419894757","Brachychiton populneum"
"-0.483356940579429","39.437108787988237","Nerium oleander"
"-0.483188986334097","39.437143345509178","Nerium oleander"
"-0.483070671659567","39.437167225661781","Nerium oleander"
"-0.482889519315237","39.437200027984417","Nerium oleander"
"-0.482771204457578","39.437223907825476","Nerium oleander"
"-0.482720972978379","39.437303614652905","Olea europeae"
"-0.482649083168172","39.437353472577286","Olea europeae"
"-0.482579730906202","39.437332873768987","Olea europeae"
"-0.484492898976051","39.436927687250268","Celtis australis"
"-0.484582025725349","39.436923247828879","Celtis australis"
"-0.48461734953586","39.436968588795899","Celtis australis"
"-0.484620911898599","39.437021733255214","Celtis australis"
"-0.484624626926605","39.43707063562772","Celtis australis"
"-0.484626707137689","39.437126932056543","Celtis australis"
"-0.48380472412226","39.437261175103068","Quercus ilex"
"-0.483897531084861","39.437237878784359","Quercus ilex"
"-0.483846464397607","39.43731038847843","Quercus ilex"
"-0.483157456983573","39.437349704393348","Cupressus sempervivens"
"-0.483128596063327","39.437334476523645","Cupressus sempervivens"
"-0.482966138438483","39.437354660634782","Cupressus sempervivens"
"-0.482947009075591","39.437378665473197","Cupressus sempervivens"
"-0.482919016302051","39.437403943527165","Cupressus sempervivens"
"-0.482567321204744","39.437498399167197","Quercus ilex"
"-0.482465101894704","39.437521092828099","Quercus ilex"
"-0.482402548202231","39.437544157103432","Quercus ilex"
"-0.482547453444582","39.437542899947466","Quercus ilex"
"-0.482663462005998","39.437539551690669","Quercus ilex"
"-0.482729840970471","39.437532686683696","Quercus ilex"
"-0.482785661829553","39.43752168595816","Quercus ilex"
"-0.483391260418204","39.437440197521227","Quercus ilex"
"-0.483300137324366","39.43745134041729","Quercus ilex"
"-0.483185924382638","39.437463175655559","Quercus ilex"
"-0.482769213868882","39.437398588881067","Quercus ilex"
"-0.482833593400418","39.437350067500887","Quercus ilex"
"-0.482837802287253","39.437394228174796","Quercus ilex"
"-0.482704005195241","39.437405720871205","Quercus ilex"
"-0.482665805269838","39.437419733369879","Quercus ilex"
"-0.482694452241505","39.437445536327878","Quercus ilex"
"-0.483393503158879","39.437334602119996","Quercus ilex"
"-0.483108604572329","39.437193555764118","Celtis australis"
"-0.482907847160564","39.437232325717645","Celtis australis"
"-0.483206399428283","39.437234156323981","Celtis australis"
"-0.483110809275023","39.437299456825073","Celtis australis"
"-0.482928854002763","39.437320986214459","Celtis australis"
"-0.482881129129432","39.437292840411288","Celtis australis"
"-0.48413855577366","39.4369518943979","Nerium oleander"
"-0.484546377622689","39.436892925491676","Celtis australis"
"-0.484389232602051","39.436902836340302","Celtis australis"
"-0.484294823211877","39.436918541858475","Celtis australis"
"-0.484185832153329","39.436941918609527","Celtis australis"
"-0.483941516243782","39.436988989250601","Celtis australis"
"-0.483889609567203","39.437000289791619","Celtis australis"
"-0.48382564770616","39.437012660515883","Celtis australis"
"-0.483794516450659","39.437019086114894","Celtis australis"
"-0.483738035525962","39.437030287573457","Celtis australis"
"-0.483676900569806","39.43704360684017","Celtis australis"
"-0.483522483440295","39.437073099077708","Celtis australis"
"-0.483299974011078","39.43711842184829","Celtis australis"
"-0.483257279426765","39.437128146682774","Celtis australis"
"-0.483128243638344","39.437151975882884","Celtis australis"
"-0.482702915210084","39.437237895908488","Celtis australis"
"-0.482632088045772","39.437253894086609","Celtis australis"
"-0.482512601764466","39.437275725986041","Celtis australis"
"-0.482452353762201","39.437289448596523","Celtis australis"
"-0.482386525369851","39.437301171887192","Celtis australis"
"-0.482257198937526","39.437327173399424","Celtis australis"
"-0.482184018645386","39.437341241907426","Celtis australis"
"-0.48205978112846","39.437360465856131","Celtis australis"
"-0.481877963869297","39.43738658221406","Celtis australis"
"-0.48183013405444","39.43739180751362","Celtis australis"
"-0.48176437310396","39.437401653482823","Celtis australis"
"-0.484318859149191","39.436983799848974","Cupressus sempervivens"
"-0.484290820948077","39.436989238212774","Cupressus sempervivens"
"-0.484277803334545","39.437010546326256","Cupressus sempervivens"
"-0.483698564567034","39.437142156312539","Punica granatum"
"-0.483633835847292","39.437124054700789","Punica granatum"
"-0.483614506311693","39.437169562428728","Punica granatum"
"-0.483870888323099","39.437065371660864","Quercus ilex"
"-0.483750140741799","39.437117528638666","Quercus ilex"
"-0.483834566268497","39.437093306653161","Pinus pinea"
"-0.48245690121484","39.437456536766398","Pinus pinea"
"-0.482372058605118","39.43742991261189","Pinus pinea"
"-0.48222094991501","39.437421421518806","Pinus pinea"
"-0.482148983104063","39.437457694963825","Pinus pinea"
"-0.482260816744569","39.437482294769453","Pinus pinea"
"-0.482202627184575","39.437509734731542","Pinus pinea"
"-0.48211725863002","39.437544413316125","Pinus pinea"
"-0.482031392429086","39.437499502902874","Pinus pinea"
"-0.481984031065094","39.437553268503727","Pinus pinea"
"-0.482038661256285","39.437577933948944","Pinus pinea"
"-0.482099827955318","39.437607959193585","Pinus pinea"
"-0.482195330009165","39.437572195553386","Pinus pinea"
"-0.482276960765915","39.437547872433719","Pinus pinea"
"-0.481862185674731","39.437619770741222","Pinus pinea"
"-0.481777211896712","39.437550092836148","Pinus pinea"
"-0.48179760029798","39.437637940027074","Pinus pinea"
"-0.481723632921536","39.437636337628817","Pinus pinea"
"-0.481648735957699","39.437613842087266","Pinus pinea"
"-0.481586526343595","39.437659458480773","Pinus pinea"
"-0.481681549298656","39.437683694639055","Pinus pinea"
"-0.482596192191109","39.437444997614747","Pinus pinea"
"-0.481940492033173","39.437379212036312","Acacia sempervivens"
"-0.482328160610881","39.437316993079115","Nerium oleander"
"-0.482121673866187","39.437354604944773","Nerium oleander"
"-0.481695657115362","39.43740885950811","Nerium oleander"
"-0.481480774381494","39.437424176261658","Nerium oleander"
"-0.481043007373832","39.437440725974866","Nerium oleander"
"-0.48079192692644","39.437452225556264","Nerium oleander"
"-0.480737830101687","39.437453728010006","Nerium oleander"
"-0.48054895328011","39.437462117069146","Nerium oleander"
"-0.485578434744674","39.437353387715099","Ceratonia siliqua"
"-0.485565063428667","39.43718508454247","Ceratonia siliqua"
"-0.485628412407225","39.437085646442995","Ceratonia siliqua"
"-0.485479515661085","39.437070838514963","Ceratonia siliqua"
"-0.485283694096743","39.437155823637411","Ceratonia siliqua"
"-0.485323684807444","39.437373368797218","Ceratonia siliqua"
"-0.485232618915418","39.437537095242035","Ceratonia siliqua"
"-0.484954511366138","39.437334096584976","Ceratonia siliqua"
"-0.485049127237394","39.43727936653741","Ceratonia siliqua"
"-0.484945982540427","39.437238897283017","Ceratonia siliqua"
"-0.48498714374068","39.437133185901779","Ceratonia siliqua"
"-0.484873477494917","39.437011378770336","Ceratonia siliqua"
"-0.484720268388675","39.436991841699161","Ceratonia siliqua"
"-0.484749971986313","39.437204529582289","Ceratonia siliqua"
"-0.484761854998814","39.437331086823832","Ceratonia siliqua"
"-0.484763911040093","39.437440050679818","Ceratonia siliqua"
"-0.484763557301236","39.437574454158451","Ceratonia siliqua"
"-0.484955256110391","39.437604093689551","Ceratonia siliqua"
"-0.485105605324094","39.437620092440305","Ceratonia siliqua"
"-0.485389987543479","39.436950854910009","Nerium oleander"
"-0.485176798204542","39.43693444898107","Nerium oleander"
"-0.484980495405775","39.436918408015543","Nerium oleander"
"-0.485570342656702","39.436963929343271","Nerium oleander"
"-0.486901193944547","39.437061945386496","Nerium oleander"
"-0.486772718828376","39.437052278634191","Nerium oleander"
"-0.486654076145909","39.437047130049393","Nerium oleander"
"-0.486501342922041","39.437032632783399","Nerium oleander"
"-0.486301879565523","39.437020569391301","Nerium oleander"
"-0.486138111628039","39.437004110742023","Nerium oleander"
"-0.486027391586626","39.436994827132672","Nerium oleander"
"-0.47958774818697","39.433113080890017","Callistemon laevis"
"-0.479525155266135","39.433136894216901","Callistemon laevis"
"-0.479456714378632","39.433164035478562","Callistemon laevis"
"-0.479404879001053","39.433189562607602","Callistemon laevis"
"-0.479297290028957","39.433225725679073","Callistemon laevis"
"-0.479193338759025","39.433266902917374","Callistemon laevis"
"-0.479128112893491","39.433293126623177","Callistemon laevis"
"-0.479000418200076","39.433339711253439","Callistemon laevis"
"-0.480273619178146","39.432845152104314","Callistemon laevis"
"-0.480215473833102","39.432869185598179","Callistemon laevis"
"-0.480152536697938","39.432893732115247","Callistemon laevis"
"-0.480087281416574","39.432916377577136","Callistemon laevis"
"-0.48002425531061","39.432943389787368","Callistemon laevis"
"-0.479971629816697","39.432968776661575","Callistemon laevis"
"-0.479904762342575","39.432992003992737","Callistemon laevis"
"-0.479837872602418","39.43301584772518","Callistemon laevis"
"-0.479774095839801","39.433041609677254","Callistemon laevis"
"-0.479720058132503","39.433062030433859","Callistemon laevis"
"-0.479642612008701","39.433091814414809","Callistemon laevis"
"-0.480977186525578","39.432571680211261","Callistemon laevis"
"-0.480896517344654","39.432602629046357","Callistemon laevis"
"-0.48077311757791","39.43264930872936","Callistemon laevis"
"-0.480712610014178","39.432672674360738","Callistemon laevis"
"-0.480654487170879","39.432696091642661","Callistemon laevis"
"-0.480586736382929","39.432721767921947","Callistemon laevis"
"-0.480526162047182","39.432746982776941","Callistemon laevis"
"-0.480461568630717","39.432773344336397","Callistemon laevis"
"-0.480397064039381","39.43279724009188","Callistemon laevis"
"-0.480343048910108","39.432817044709381","Callistemon laevis"
"-0.508958728692684","39.421366127666836","Cupressus arizonica"
"-0.507550793913718","39.420552461586119","Cupressus arizonica"
"-0.507702267727645","39.420599398991442","Cupressus arizonica"
"-0.507522035719101","39.4206678967644","Cupressus arizonica"
"-0.505901788133499","39.419900139443818","Cupressus arizonica"
"-0.505660658324048","39.419595881566671","Cupressus arizonica"
"-0.50545176599799","39.419672339973793","Cupressus arizonica"
"-0.504323947362699","39.418995182949807","Cupressus arizonica"
"-0.504117560322875","39.419019278907008","Cupressus arizonica"
"-0.503989977278523","39.418956969692736","Cupressus arizonica"
"-0.503775444357701","39.418906217711196","Cupressus arizonica"
"-0.503585414000532","39.41862358398739","Cupressus arizonica"
"-0.503549672317379","39.418607912593551","Quercus ilex"
"-0.503444612386592","39.418722649085353","Quercus ilex"
"-0.503297690304144","39.418213786407222","Melia azederach"
"-0.449095543572643","39.43735955719054","Washingtonia robusta"
"-0.449021405938211","39.437340609517321","Washingtonia robusta"
"-0.448964902603306","39.437328111048252","Washingtonia robusta"
"-0.448888533124268","39.437309114310622","Washingtonia robusta"
"-0.448704515887958","39.437271300220964","Washingtonia robusta"
"-0.44863254720492","39.437254131976339","Washingtonia robusta"
"-0.448568295494589","39.437239731176561","Washingtonia robusta"
"-0.448356727229105","39.43719178541884","Washingtonia robusta"
"-0.448293749556481","39.437173082258944","Washingtonia robusta"
"-0.448222770672437","39.437159399630644","Washingtonia robusta"
"-0.448155360840359","39.437139733064406","Washingtonia robusta"
"-0.448086613931743","39.437126099351929","Washingtonia robusta"
"-0.448020193747527","39.437109918574741","Washingtonia robusta"
"-0.448994328091977","39.437225698620992","Washingtonia robusta"
"-0.449056442722381","39.437237454181172","Washingtonia robusta"
"-0.449134380656508","39.437182872227609","Washingtonia robusta"
"-0.449134212368779","39.437248687216659","Washingtonia robusta"
"-0.449360363242814","39.437417330452654","Washingtonia robusta"
"-0.449437817366766","39.437437216716653","Washingtonia robusta"
"-0.449507554537692","39.437454335503055","Washingtonia robusta"
"-0.449578502435958","39.43746888270622","Washingtonia robusta"
"-0.449643870555113","39.437483307444886","Washingtonia robusta"
"-0.449713544679085","39.437502156795794","Washingtonia robusta"
"-0.449775596546581","39.43751564266811","Washingtonia robusta"
"-0.449845460181167","39.437529299886094","Washingtonia robusta"
"-0.449908596492707","39.437543675514171","Washingtonia robusta"
"-0.449819255180006","39.437451647839275","Washingtonia robusta"
"-0.449755634493473","39.437419940829727","Washingtonia robusta"
"-0.451990114988093","39.437888969410025","Washingtonia robusta"
"-0.451915471147624","39.43788386904609","Washingtonia robusta"
"-0.451846564916549","39.437874564232409","Washingtonia robusta"
"-0.451770836686426","39.437868573968913","Washingtonia robusta"
"-0.451701835842524","39.437861865102185","Washingtonia robusta"
"-0.451621580661181","39.43785750757025","Washingtonia robusta"
"-0.451553727369349","39.43784995773823","Washingtonia robusta"
"-0.451492538358142","39.437843420012349","Washingtonia robusta"
"-0.451285725387877","39.437818100737942","Washingtonia robusta"
"-0.451223578250491","39.43780721168531","Washingtonia robusta"
"-0.451147913283138","39.437799490332736","Washingtonia robusta"
"-0.451073522094778","39.437787466684995","Washingtonia robusta"
"-0.451431576617381","39.438014424515849","Washingtonia robusta"
"-0.451600920438486","39.438025931557078","Washingtonia robusta"
"-0.451679902082879","39.438034591363405","Washingtonia robusta"
"-0.451796889929553","39.438042352213785","Washingtonia robusta"
"-0.451848130040085","39.438046073582008","Washingtonia robusta"
"-0.451966202359529","39.438054724070696","Washingtonia robusta"
"-0.452089791490366","39.438065227435068","Washingtonia robusta"
"-0.451770836686426","39.437868573968913","Washingtonia robusta"
"-0.451842101035271","39.437874466378254","Washingtonia robusta"
"-0.451908743776431","39.437884587612743","Washingtonia robusta"
"-0.451986672434835","39.437891492055755","Washingtonia robusta"
"-0.45216035379856","39.437906557500305","Washingtonia robusta"
"-0.452233850174263","39.437912498592667","Washingtonia robusta"
"-0.452300587649985","39.437920023572573","Washingtonia robusta"
"-0.452371662859174","39.437931107726016","Washingtonia robusta"
"-0.452436452302053","39.437930795612772","Washingtonia robusta"
"-0.452509885654743","39.437938467220867","Washingtonia robusta"
"-0.452576654733257","39.437945126699518","Washingtonia robusta"
"-0.452645624232046","39.437952700396494","Washingtonia robusta"
"-0.452711371983383","39.437956739309072","Washingtonia robusta"
"-0.45278034151249","39.437964312926901","Washingtonia robusta"
