"Nombre","Lat","Long","DESCRIP","URL"
"37A","39.44227","-0.616003",,
"39A","39.442606","-0.616876",,
"52B","39.427636","-0.599038",,
"55B","39.427309","-0.59812",,
"57B","39.426598","-0.598262",,
"59B","39.426517","-0.597783",,
"61B","39.427482","-0.59769",,
"63B","39.426315","-0.597354",,
"204B","39.426186","-0.596199",,
"64B","39.425936","-0.596913",,
"200B","39.426764","-0.598605",,
"70B","39.426238","-0.593878",,
"196B","39.429902","-0.607291",,
"68B","39.425679","-0.595447",,
"71B","39.424319","-0.591519",,
"73B","39.42465","-0.588773",,
"75B","39.424908","-0.58987",,
"78B","39.423514","-0.586264",,
"80B","39.423134","-0.586062",,
"82B","39.422966","-0.58585",,
"84B","39.422784","-0.585612",,
"206B","39.424694","-0.58849",,
"63I","39.423526","-0.587788",,
"47I","39.419888","-0.584917",,
"60I","39.421754","-0.585704",,
"65I","39.422438","-0.591709",,
"68I","39.417397","-0.58749",,
"72I","39.418652","-0.592675",,
"74I","39.421105","-0.593035",,
"76I","39.423024","-0.59387",,
"78I","39.42188","-0.597769",,
"81I","39.422783","-0.600203",,
"83I","39.425683","-0.60357",,
"85I","39.420048","-0.595278",,
"91I","39.41797","-0.596964",,
"93I","39.419143","-0.597343",,
"95I","39.419007","-0.598265",,
"88I","39.417039","-0.596298",,
"106I","39.417393","-0.598277",,
"121I","39.418707","-0.602785",,
"123I","39.419186","-0.603371",,
"125I","39.418668","-0.6035",,
"127I","39.419056","-0.604028",,
"131I","39.424909","-0.606321",,
"133I","39.42531","-0.607748",,
"135I","39.42434","-0.607649",,
"137I","39.423507","-0.607962",,
"142I","39.423303","-0.607695",,
"144I","39.422996","-0.607108",,
"146I","39.419985","-0.60569",,
"148I","39.419096","-0.605452",,
"151I","39.419511","-0.606176",,
"153I","39.417442","-0.603784",,
"155I","39.417525","-0.603013",,
"157I","39.417304","-0.603618",,
"204I","39.418597","-0.606536",,
"70I","39.41599","-0.591289",,
"96I","39.415459","-0.598318",,
"98I","39.415921","-0.59878",,
"100I","39.416316","-0.598002",,
"171I","39.414409","-0.602082",,
"173I","39.414458","-0.601386",,
"175I","39.414741","-0.600895",,
"177I","39.414981","-0.601297",,
"180I","39.415191","-0.601153",,
"182I","39.415534","-0.601665",,
"184I","39.414331","-0.600913",,
"186I","39.414193","-0.6001",,
"189I","39.413822","-0.600872",,
"192I","39.413572","-0.601875",,
"194I","39.412931","-0.600088",,
"196I","39.412972","-0.601854",,
"199I","39.412565","-0.604312",,
"201I","39.413365","-0.604338",,
"209I","39.415758","-0.600296",,
"2K","39.40833","-0.591099",,
"178J","39.408431","-0.587168",,
"180J","39.4081","-0.587656",,
"182J","39.408969","-0.590717",,
"236J","39.414128","-0.585512",,
"238J","39.413537","-0.590971",,
"241J","39.413928","-0.592023",,
"243J","39.414684","-0.59616",,
"245J","39.414311","-0.596768",,
"247J","39.414708","-0.598963",,
"250J","39.41192","-0.599069",,
"252J","39.411479","-0.601774",,
"260J","39.412012","-0.590228",,
"262J","39.410959","-0.591941",,
"6K","39.405608","-0.58854",,
"8K","39.404196","-0.586214",,
"11K","39.400701","-0.5886",,
"13K","39.400109","-0.589685",,
"15K","39.400484","-0.588883",,
"18K","39.399786","-0.589821",,
"20K","39.399125","-0.589615",,
"22K","39.399643","-0.589338",,
"24K","39.399773","-0.588996",,
"26K","39.399964","-0.588407",,
"28K","39.399441","-0.587132",,
"31K","39.399063","-0.587955",,
"33K","39.399023","-0.58846",,
"36K","39.398856","-0.58736",,
"42K","39.399803","-0.585925",,
"112K","39.398921","-0.591642",,
"114K","39.399787","-0.588366",,
"120K","39.399831","-0.587643",,
"122K","39.399636","-0.5882",,
"125K","39.399347","-0.586709",,
"245L","39.406547","-0.585578",,
"276L","39.406014","-0.585576",,
"278L","39.407236","-0.58571",,
"280L","39.407298","-0.588143",,
"283L","39.406969","-0.588272",,
"285L","39.405108","-0.586745",,
"287L","39.405456","-0.585948",,
"294L","39.407376","-0.586133",,
"38K","39.398373","-0.586948",,
"91K","39.394519","-0.590634",,
"93K","39.395532","-0.590437",,
"96K","39.395015","-0.591296",,
"98K","39.395825","-0.59123",,
"100K","39.397218","-0.590482",,
"102K","39.397485","-0.58936",,
"104K","39.394871","-0.586011",,
"108K","39.395774","-0.587284",,
"110K","39.397246","-0.587663",,
"4V","39.445393","-0.461217",,
"8V","39.447302","-0.459387",,
"11V","39.447484","-0.457892",,
"13V","39.44742","-0.459461",,
"16V","39.447995","-0.459391",,
"19V","39.448399","-0.458954",,
"21V","39.444002","-0.456576",,
"24V","39.444266","-0.46378",,
"26V","39.444465","-0.465306",,
"28V","39.4443","-0.465929",,
"56V","39.446704","-0.464041",,
"127V","39.444697","-0.462699",,
"19Y","39.436193","-0.457428",,
"4Y","39.433331","-0.451601",,
"20Y","39.432309","-0.445412",,
"2Z","39.438265","-0.453938",,
"5Z","39.438126","-0.452356",,
"7Z","39.437447","-0.448507",,
"10Z","39.43678","-0.445549",,
"6X","39.424353","-0.458208",,
"11Y","39.422936","-0.446817",,
"14Y","39.42667","-0.448464",,
"22Y","39.426218","-0.456113",,
"7T","39.417819","-0.465497",,
"9T","39.415995","-0.465878",,
"39T","39.416764","-0.466446",,
"3X","39.420156","-0.458081",,
"15X","39.41582","-0.459208",,
"20X","39.415603","-0.459128",,
"24X","39.41454","-0.453691",,
"9X","39.421649","-0.449474",,
"11X","39.415071","-0.447302",,
"13T","39.409932","-0.464321",,
"17T","39.407343","-0.46404",,
"25T","39.405913","-0.466873",,
"36T","39.412389","-0.465671",,
"18X","39.411249","-0.456532",,
"26X","39.410366","-0.453135",,
"34X","39.407148","-0.44585",,
"36X","39.409056","-0.45017",,
"31T","39.404963","-0.463431",,
"34T","39.400068","-0.463882",,
"27T","39.401821","-0.467364",,
"29T","39.400502","-0.46824",,
"31X","39.403515","-0.455447",,
"33X","39.402571","-0.457651",,
"59V","39.440461","-0.474681",,
"61V","39.440718","-0.476333",,
"66V","39.440255","-0.478401",,
"68V","39.440829","-0.48041",,
"30V","39.444068","-0.469598",,
"33V","39.442077","-0.471968",,
"35V","39.442734","-0.471714",,
"37V","39.442923","-0.471631",,
"39V","39.44323","-0.472891",,
"41V","39.444117","-0.470036",,
"46V","39.444165","-0.471482",,
"48V","39.444592","-0.473613",,
"50V","39.445622","-0.475051",,
"52V","39.446435","-0.470598",,
"65V","39.441583","-0.479133",,
"73V","39.442021","-0.484921",,
"75V","39.442519","-0.486596",,
"77V","39.443777","-0.48513",,
"79V","39.441606","-0.487824",,
"8D","39.442853","-0.53314",,
"14E","39.433126","-0.517821",,
"2D","39.435876","-0.529611",,
"4D","39.441124","-0.528524",,
"6D","39.441903","-0.533543",,
"13D","39.438318","-0.529013",,
"15D","39.43765","-0.530632",,
"17D","39.437512","-0.53186",,
"19D","39.437212","-0.532276",,
"21D","39.437192","-0.536197",,
"30D","39.436121","-0.529951",,
"34D","39.435054","-0.531831",,
"36D","39.435602","-0.532346",,
"38D","39.435552","-0.532728",,
"40D","39.434087","-0.53247",,
"38F","39.433262","-0.52412",,
"40F","39.432654","-0.525232",,
"42F","39.432003","-0.526896",,
"151F","39.431651","-0.526311",,
"47D","39.433067","-0.53139",,
"49D","39.432866","-0.536499",,
"53D","39.432513","-0.529255",,
"57D","39.431914","-0.532716",,
"59D","39.432181","-0.53239",,
"62D","39.430963","-0.533214",,
"64D","39.430994","-0.534019",,
"66D","39.43064","-0.536265",,
"68D","39.429808","-0.537519",,
"74D","39.429784","-0.529688",,
"77D","39.430241","-0.52973",,
"80D","39.429186","-0.531533",,
"82D","39.427621","-0.53114",,
"1C","39.427784","-0.53642",,
"4C","39.427686","-0.5366",,
"8C","39.428222","-0.537291",,
"9C","39.428014","-0.537511",,
"53C","39.428169","-0.532229",,
"55C","39.429189","-0.532157",,
"57C","39.428114","-0.534397",,
"91C","39.426713","-0.53345",,
"93C","39.425588","-0.534659",,
"20R","39.421183","-0.533895",,
"48R","39.417882","-0.535784",,
"51R","39.416632","-0.538531",,
"58R","39.416493","-0.537881",,
"60R","39.416089","-0.538409",,
"62R","39.416078","-0.537742",,
"189R","39.423811","-0.527099",,
"204R","39.415945","-0.537764",,
"185R","39.418676","-0.538497",,
"233R","39.418924","-0.538206",,
"236R","39.418428","-0.538471",,
"10Q","39.423281","-0.516299",,
"12Q","39.423276","-0.516702",,
"15Q","39.4198","-0.518054",,
"21Q","39.416816","-0.520588",,
"24Q","39.41645","-0.520256",,
"26Q","39.419821","-0.521902",,
"28Q","39.419587","-0.520049",,
"34Q","39.419388","-0.525841",,
"36Q","39.41898","-0.522851",,
"39Q","39.42001","-0.525495",,
"41Q","39.420791","-0.524359",,
"43Q","39.421825","-0.526203",,
"55Q","39.416184","-0.528015",,
"74Q","39.418835","-0.525111",,
"76Q","39.416858","-0.523086",,
"1M","39.407401","-0.53689",,
"11�","39.406576","-0.516014",,
"13�","39.407506","-0.517123",,
"16�","39.40853","-0.517236",,
"19�","39.409301","-0.518268",,
"21�","39.408833","-0.518579",,
"23�","39.409331","-0.518655",,
"25�","39.40957","-0.519276",,
"28�","39.408587","-0.519364",,
"30�","39.408824","-0.520928",,
"3N","39.408571","-0.527908",,
"5N","39.40871","-0.528295",,
"7N","39.407914","-0.528672",,
"10N","39.409187","-0.532629",,
"12N","39.408511","-0.533517",,
"14N","39.408235","-0.533037",,
"16N","39.40795","-0.53256",,
"18N","39.406815","-0.526143",,
"65R","39.415525","-0.538026",,
"67R","39.41546","-0.537431",,
"69R","39.415041","-0.53796",,
"71R","39.414816","-0.537397",,
"79R",39412,"-0.537636",,
"82R","39.411964","-0.536993",,
"84R","39.412258","-0.537363",,
"86R","39.411882","-0.536113",,
"88R","39.412308","-0.53536",,
"90R","39.412688","-0.53547",,
"81Q","39.409434","-0.524904",,
"29N","39.401206","-0.531995",,
"31N","39.401741","-0.532468",,
"34N","39.402755","-0.534201",,
"36N","39.403944","-0.534429",,
"38N","39.401548","-0.531184",,
"40N","39.398943","-0.534559",,
"106N","39.40291","-0.533693",,
"111N","39.403185","-0.533978",,
"35�","39.401181","-0.521305",,
"38�","39.399618","-0.531309",,
"54�","39.397634","-0.531403",,
"41�","39.397629","-0.526036",,
"118P","39.401742","-0.516857",,
"120P","39.401133","-0.516223",,
"122P","39.398486","-0.519355",,
"184P","39.398856","-0.518479",,
"193P","39.395592","-0.519973",,
"220P","39.395602","-0.518582",,
"42N","39.394982","-0.538799",,
"42�","39.39715","-0.525881",,
"45�","39.394584","-0.528974",,
"47�","39.394034","-0.531794",,
"49�","39.394047","-0.532708",,
"51�","39.396436","-0.5318",,
"53�","39.396897","-0.531814",,
"58�","39.393872","-0.53461",,
"60�","39.393806","-0.533567",,
"62�","39.393524","-0.533673",,
"64�","39.393715","-0.535929",,
"66�","39.393209","-0.532927",,
"69�","39.393351","-0.534885",,
"71�","39.392577","-0.536397",,
"73�","39.391731","-0.538525",,
"76�","39.39446","-0.535425",,
"10O","39.39264","-0.53082",,
"12O","39.392399","-0.535822",,
"14O","39.392026","-0.535566",,
"16O","39.39136","-0.535128",,
"18O","39.391089","-0.534947",,
"21O","39.390349","-0.534646",,
"23O","39.389781","-0.534284",,
"25O","39.389024","-0.533474",,
"27O","39.388964","-0.534674",,
"29O","39.389533","-0.534859",,
"33O","39.391317","-0.535747",,
"10D","39.439594",-538,,
"22D","39.435739",-539,,
"24D","39.435578","-0.539861",,
"27D","39.435184","-0.540679",,
"83M","39.39785","-0.556056",,
"110M","39.397824","-0.559949",,
"112M","39.397107","-0.559184",,
"114M","39.397578","-0.560182",,
"78N","39.396342","-0.552674",,
"101N","39.394082","-0.553408",,
"82N","39.396566","-0.556552",,
"84N","39.395319","-0.55589",,
"86N","39.393667","-0.557611",,
"88N","39.394104","-0.556139",,
"91N","39.391421","-0.557959",,
"93N","39.39074","-0.556834",,
"95N","39.389301","-0.562565",,
"2L","39.405235","-0.551455",,
"247L","39.404938","-0.550815",,
"4L","39.405945","-0.556503",,
"13L","39.406184","-0.559616",,
"15L","39.405686","-0.559248",,
"18L","39.406345","-0.559073",,
"20L","39.405575","-0.558518",,
"22L","39.404398","-0.558423",,
"24L","39.40412","-0.557245",,
"26L","39.405144","-0.554936",,
"29L","39.404079","-0.558156",,
"31L","39.403878","-0.558629",,
"33L","39.403667","-0.559533",,
"36L","39.402918","-0.560111",,
"249L","39.404426","-0.557302",,
"253L","39.404671","-0.560469",,
"119R","39.406853","-0.546091",,
"121R","39.406522","-0.544575",,
"125R","39.405969","-0.547196",,
"127R","39.406772","-0.549837",,
"131R","39.405464","-0.551557",,
"133R","39.406815","-0.552851",,
"221R","39.405245","-0.549424",,
"224R","39.406195","-0.55275",,
"45N","39.401515","-0.540807",,
"47N","39.402082","-0.540018",,
"49N","39.402634","-0.54026",,
"52N","39.401266","-0.541397",,
"54N","39.399759","-0.546034",,
"5M","39.405404","-0.541401",,
"7M","39.405094","-0.54221",,
"10M","39.404739","-0.542426",,
"13M","39.405307","-0.546154",,
"15M","39.404903","-0.545903",,
"17M","39.404768","-0.547603",,
"19M","39.404338","-0.547631",,
"21M","39.404143","-0.547513",,
"24M","39.40288","-0.546236",,
"26M","39.403652","-0.542833",,
"28M","39.401112","-0.546332",,
"30M","39.402845","-0.546734",,
"32M","39.402285","-0.547939",,
"35M","39.401565","-0.548483",,
"37M","39.40178","-0.549569",,
"39M","39.402664","-0.550302",,
"41M","39.402375","-0.549357",,
"44M","39.402383","-0.548735",,
"46M","39.402724","-0.548519",,
"48M","39.4028","-0.547998",,
"73M","39.401011","-0.551191",,
"76M","39.40126","-0.55012",,
"78M","39.401325","-0.553622",,
"80M","39.400107","-0.553468",,
"85M","39.399394","-0.555941",,
"87M","39.400665","-0.554896",,
"90M","39.400979","-0.554959",,
"92M","39.401927","-0.555676",,
"94M","39.402161","-0.558835",,
"96M","39.401485","-0.559003",,
"98M","39.401821","-0.558007",,
"101M","39.400748","-0.560688",,
"102M","39.399702","-0.559549",,
"105M","39.399653","-0.557743",,
"107M","39.398292","-0.559369",,
"109M","39.398227","-0.559778",,
"117M","39.400513","-0.561075",,
"148M","39.399528","-0.554346",,
"150M","39.401598","-0.551627",,
"152M","39.403957","-0.555282",,
"154M","39.403566","-0.554044",,
"157M","39.40349","-0.547868",,
"159M","39.40404","-0.546968",,
"161M","39.402445","-0.547566",,
"163M","39.402978","-0.547005",,
"166M","39.404509","-0.540601",,
"168M","39.405145","-0.540633",,
"170M","39.400856","-0.549875",,
"174M","39.401851","-0.548227",,
"6L","39.407674","-0.55828",,
"252L","39.408422","-0.558206",,
"10L","39.409692","-0.560813",,
"151B","39.414078","-0.555242",,
"154B","39.41421","-0.553803",,
"157B","39.415059","-0.55143",,
"185B","39.414045","-0.554333",,
"1J","39.414566","-0.558202",,
"3J","39.414656","-0.558982",,
"6J","39.413741","-0.559133",,
"8J","39.413576","-0.55853",,
"10J","39.41098","-0.560858",,
"12J","39.411387","-0.560457",,
"14J","39.412211","-0.560246",,
"17J","39.412575","-0.561076",,
"19J","39.412772","-0.560652",,
"21J","39.413789","-0.561141",,
"23J","39.413214","-0.561071",,
"25J","39.412826","-0.561402",,
"28J","39.41536","-0.560026",,
"30J","39.412244","-0.561435",,
"32J","39.411874","-0.56143",,
"34J","39.411665","-0.561607",,
"36J","39.410763","-0.561465",,
"39J","39.411099","-0.561761",,
"41J","39.411549","-0.561833",,
"43J","39.412668","-0.561776",,
"255J","39.411542","-0.56089",,
"77R","39.412822","-0.53922",,
"97R","39.40974","-0.539073",,
"147R","39.411004","-0.548029",,
"155R","39.414403","-0.544738",,
"160R","39.411911","-0.54806",,
"162R","39.41254","-0.547839",,
"165R","39.411531","-0.549881",,
"167R","39.411454","-0.550088",,
"170R","39.412738","-0.553343",,
"172R","39.41156","-0.555742",,
"174R","39.410846","-0.555716",,
"176R","39.411098","-0.556443",,
"179R","39.410717","-0.557219",,
"181R","39.410117","-0.557269",,
"186R","39.413131","-0.549695",,
"188R","39.414142","-0.551804",,
"210R","39.408769","-0.539528",,
"212R","39.409258","-0.539802",,
"214R","39.407721","-0.54405",,
"216R","39.408017","-0.544918",,
"225R","39.40708","-0.552593",,
"228R","39.40832","-0.554375",,
"231R","39.412179","-0.550264",,
"239R","39.407803","-0.541974",,
"185J","39.416736","-0.561165",,
"53R","39.416303","-0.538876",,
"55R","39.416018","-0.539688",,
"192R","39.418818","-0.538881",,
"194R","39.41864","-0.539178",,
"196R","39.418413","-0.539554",,
"198R","39.419095","-0.539808",,
"200R","39.419265","-0.539123",,
"147B","39.418591","-0.561545",,
"150B","39.416718","-0.559205",,
"152B","39.416337","-0.555557",,
"159B","39.418328","-0.546686",,
"162B","39.420587","-0.545831",,
"164B","39.421084","-0.546186",,
"166B","39.420851","-0.546877",,
"168B","39.422209","-0.540955",,
"173B","39.422038","-0.53937",,
"171B","39.420917","-0.544553",,
"226B","39.422316","-0.547259",,
"228B","39.423407","-0.541304",,
"64C","39.424426","-0.542934",,
"66C","39.424539","-0.543487",,
"77C","39.424255","-0.546596",,
"79C","39.424077","-0.546764",,
"81C","39.423794","-0.547089",,
"89C","39.422327","-0.543505",,
"86D","39.429288","-0.53878",,
"72D","39.431862","-0.541575",,
"53CH","39.429757","-0.544327",,
"11C","39.427455","-0.538505",,
"13C","39.426937","-0.53852",,
"15C","39.426508","-0.538687",,
"17C","39.426851","-0.539064",,
"20C","39.426698","-0.540343",,
"23C","39.426409","-0.541651",,
"25C","39.425736","-0.540292",,
"51C","39.425197","-0.544997",,
"58C","39.426594","-0.538663",,
"60C","39.42587","-0.542192",,
"62C","39.425276","-0.543813",,
"68C","39.424927","-0.544826",,
"71C","39.425438","-0.544747",,
"73C","39.425734","-0.54551",,
"75C","39.427522","-0.544823",,
"85C","39.425046","-0.547226",,
"87C","39.424953","-0.54806",,
"45C","39.424656","-0.54283",,
"36O","39.388426","-0.533667",,
"7C","39.427211","-0.533126",,
"196F","39.437115","-0.5107",,
"113N","39.408286","-0.528753",,
2,"39.421853","-0.489571",,
"8M","39.40487","-0.54277",,
171,"39.429322","-0.461531",,
"96C","39.428138","-0.544388",,
"97C","39.42767","-0.544306",,
"191I","39.413818","-0.601609",,
"32D","39.435794","-0.531032",,
"86Q","39.419967","-0.524511",,
"323L","39.404858","-0.551732",,
"84Q","39.425183","-0.515521",,
"190A","39.418855","-0.489211",,
"2A","39.428136","-0.460413",,
"168LL","39.396661","-0.583563",,
"149P","39.403883","-0.507202",,
"55LL","39.394376","-0.583103",,
"324L","39.403735","-0.568267",,
30,"39.409847","-0.594059",,
"197F","39.436651","-0.515283",,
"176M","39.405045","-0.547522",,
"199F","39.438094","-0.525656",,
"229P","39.402099","-0.513386",,
"33D","39.435758","-0.529137",,
"99J","39.413181","-0.566548",,
"7X","39.425202","-0.456518",,
"23Z","39.436531","-0.443872",,
"29B","39.435798","-0.611926",,
"28B","39.435347","-0.610771",,
"45I","39.420925","-0.581286",,
"130K","39.407504","-0.591606",,
"39E","39.43041","-0.522082",,
"225I","39.414054","-0.601395",,
"236B","39.427098","-0.599293",,
"88�","39.409805","-0.517245",,
"91J","39.411496","-0.566968",,
"325L","39.406237","-0.587597",,
"177M","39.405353","-0.542478",,
"2Y","39.431629","-0.453631",,
"9O","39.391458","-0.533546",,
"8O","39.391873","-0.529602",,
"4O","39.392751","-0.527366",,
"1O","39.395164","-0.52243",,
"219B","39.422639","-0.577429",,
"326L","39.403389","-0.567734",,
"202F","39.438576","-0.519972",,
"327L","39.410402","-0.574929",,
"328L","39.403027","-0.578946",,
"79D a","39.429441","-0.531108",,
"203F","39.437554","-0.52246",,
"232P","39.408608","-0.504774",,
"233P","39.405496","-0.4976",,
"226I","39.418059","-0.603669",,
"234P","39.403245","-0.502265",,
"204F","39.436605","-0.51579",,
"46A","39.443183","-0.615966",,
"205F","39.436868","-0.511785",,
"115N","39.393625","-0.553823",,
"47A","39.442205","-0.612335",,
"237P","39.406981","-0.50415",,
"170LL","39.401959","-0.576811",,
"242B","39.424364","-0.538083",,
"331L","39.406814","-0.57928",,
"44G","39.429843","-0.50267",,
"151R","39.410154","-0.546296",,
"239P","39.402847","-0.491873",,
"248B","39.429225","-0.606696",,
"338L","39.403646","-0.568025",,
"337L","39.402394","-0.580998",,
"152R","39.4111","-0.547509",,
