trip_id, arrival_time, departure_time, stop_id, stop_sequence
5_I13-5_I13_17:52:00_2_83_5__C4___,18:33:00,18:33:00,par_5_93,9
5_I12-5_I12_07:04:00_1_17_5__C4___,07:21:00,07:21:00,par_5_93,5
5_I12-5_I12_10:45:00_1_39_5__C4___,11:43:00,11:43:00,par_5_4,14
5_I13-5_I13_11:45:00_1_45_5__C4___,12:40:00,12:40:00,par_5_85,13
5_I13-5_I13_11:52:00_2_48_5__C4___,12:11:00,12:11:00,par_5_18,5
5_I11-5_I11_08:16:00_1_33_5__C4___,08:51:00,08:51:00,par_5_51,8
5_I12-5_I12_09:12:00_2_32_5__C4___,09:53:00,09:53:00,par_5_93,9
5_I13-5_I13_17:45:00_1_81_5__C4___,18:40:00,18:40:00,par_5_85,12
5_I12-5_I12_22:57:00_1_110_5__C4___,23:23:00,23:23:00,par_5_11,6
5_I13-5_I13_10:06:00_1_35_5__C4___,10:32:00,10:32:00,par_5_11,6
5_I13-5_I13_12:52:00_2_54_5__C4___,13:39:00,13:39:00,par_5_43,10
5_I12-5_I12_21:12:00_2_103_5__C4___,22:04:00,22:04:00,par_5_36,13
5_I13-5_I13_05:18:00_1_124_5__C4___,05:22:00,05:22:00,par_5_122,1
5_I12-5_I12_07:52:00_2_24_5__C4___,08:21:00,08:21:00,par_5_122,7
5_I13-5_I13_19:46:00_1_92_5__C4___,19:55:00,19:55:00,par_5_34,2
5_I13-5_I13_14:50:00_2_66_5__C4___,15:23:00,15:23:00,par_5_11,8
5_I12-5_I12_06:02:00_2_123_5__C4___,06:27:00,06:27:00,par_5_92,5
5_I13-5_I13_11:12:00_2_44_5__C4___,11:59:00,11:59:00,par_5_43,11
5_I11-5_I11_17:30:00_1_210_5__C4___,17:30:00,17:30:00,par_5_53,0
5_I11-5_I11_20:25:00_2_96_5__C4___,21:06:00,21:06:00,par_5_93,9
5_I11-5_I11_09:18:00_1_43_5__C4___,09:48:00,09:48:00,par_5_122,6
5_I11-5_I11_09:04:00_1_41_5__C4___,09:15:00,09:15:00,par_5_43,3
5_I11-5_I11_23:13:00_2_142_5__C4___,23:32:00,23:32:00,par_5_18,5
5_I12-5_I12_21:24:00_1_102_5__C4___,21:33:00,21:33:00,par_5_34,2
5_I11-5_I11_05:05:00_1_146_5__C4___,05:19:00,05:19:00,par_5_37,3
5_I11-5_I11_09:18:00_1_43_5__C4___,09:27:00,09:27:00,par_5_34,2
5_I13-5_I13_12:45:00_1_51_5__C4___,12:51:00,12:51:00,par_5_36,1
5_I11-5_I11_21:24:00_1_132_5__C4___,21:24:00,21:24:00,par_5_53,0
5_I13-5_I13_05:52:00_2_12_5__C4___,06:21:00,06:21:00,par_5_122,7
5_I12-5_I12_22:24:00_1_108_5__C4___,22:59:00,22:59:00,par_5_51,8
5_I11-5_I11_08:40:00_1_37_5__C4___,08:57:00,08:57:00,par_5_93,5
5_I12-5_I12_12:25:00_1_49_5__C4___,12:42:00,12:42:00,par_5_93,5
5_I11-5_I11_07:06:00_2_26_5__C4___,07:19:00,07:19:00,par_5_31,4
5_I11-5_I11_08:52:00_1_39_5__C4___,09:44:00,09:44:00,par_5_84,12
5_I12-5_I12_14:12:00_2_62_5__C4___,14:45:00,14:45:00,par_5_11,8
5_I11-5_I11_17:30:00_1_210_5__C4___,17:36:00,17:36:00,par_5_36,1
5_I11-5_I11_23:34:00_2_143_5__C4___,23:34:00,23:34:00,par_5_4,0
5_I11-5_I11_16:45:00_1_129_5__C4___,16:59:00,16:59:00,par_5_92,4
5_I12-5_I12_19:12:00_2_91_5__C4___,19:31:00,19:31:00,par_5_18,5
5_I11-5_I11_22:46:00_1_238_5__C4___,23:03:00,23:03:00,par_5_93,5
5_I13-5_I13_06:13:00_1_132_5__C4___,06:27:00,06:27:00,par_5_92,4
5_I13-5_I13_11:32:00_2_46_5__C4___,12:05:00,12:05:00,par_5_11,8
5_I11-5_I11_10:45:00_1_102_5__C4___,11:02:00,11:02:00,par_5_93,5
5_I11-5_I11_11:12:00_2_107_5__C4___,11:53:00,11:53:00,par_5_93,9
5_I13-5_I13_14:45:00_1_63_5__C4___,15:35:00,15:35:00,par_5_15,11
5_I12-5_I12_17:27:00_1_79_5__C4___,18:25:00,18:25:00,par_5_4,14
5_I12-5_I12_21:12:00_2_103_5__C4___,21:25:00,21:25:00,par_5_31,4
5_I11-5_I11_06:54:00_1_20_5__C4___,07:00:00,07:00:00,par_5_36,1
5_I11-5_I11_19:06:00_1_81_5__C4___,19:23:00,19:23:00,par_5_93,5
5_I13-5_I13_12:52:00_2_54_5__C4___,13:50:00,13:50:00,par_5_53,13
5_I11-5_I11_16:25:00_1_127_5__C4___,17:10:00,17:10:00,par_5_31,10
5_I12-5_I12_17:45:00_1_81_5__C4___,18:02:00,18:02:00,par_5_93,5
5_I12-5_I12_08:12:00_2_26_5__C4___,09:04:00,09:04:00,par_5_36,13
5_I11-5_I11_17:52:00_1_71_5__C4___,18:27:00,18:27:00,par_5_51,7
5_I12-5_I12_05:56:00_1_126_5__C4___,06:23:00,06:23:00,par_5_21,5
5_I11-5_I11_07:44:00_2_32_5__C4___,08:42:00,08:42:00,par_5_53,14
5_I11-5_I11_06:28:00_2_15_5__C4___,06:47:00,06:47:00,par_5_36,5
5_I11-5_I11_11:25:00_1_106_5__C4___,11:39:00,11:39:00,par_5_92,4
5_I12-5_I12_16:52:00_2_78_5__C4___,17:21:00,17:21:00,par_5_122,6
5_I11-5_I11_17:57:00_2_76_5__C4___,18:49:00,18:49:00,par_5_36,13
5_I12-5_I12_11:25:00_1_43_5__C4___,12:10:00,12:10:00,par_5_31,10
5_I12-5_I12_05:18:00_1_124_5__C4___,05:22:00,05:22:00,par_5_122,1
5_I12-5_I12_23:13:00_1_228_5__C4___,23:40:00,23:40:00,par_5_11,6
5_I13-5_I13_06:12:00_2_14_5__C4___,07:04:00,07:04:00,par_5_36,13
5_I12-5_I12_07:45:00_1_21_5__C4___,08:11:00,08:11:00,par_5_11,6
5_I13-5_I13_19:34:00_2_93_5__C4___,20:32:00,20:32:00,par_5_53,14
5_I11-5_I11_09:43:00_2_52_5__C4___,10:41:00,10:41:00,par_5_53,14
5_I11-5_I11_22:05:00_1_135_5__C4___,22:31:00,22:31:00,par_5_11,6
5_I13-5_I13_11:45:00_1_45_5__C4___,11:54:00,11:54:00,par_5_34,2
5_I13-5_I13_08:04:00_1_23_5__C4___,08:56:00,08:56:00,par_5_84,12
5_I13-5_I13_23:30:00_1_112_5__C4___,23:41:00,23:41:00,par_5_43,3
5_I13-5_I13_19:34:00_2_93_5__C4___,19:34:00,19:34:00,par_5_4,0
5_I11-5_I11_07:40:00_1_27_5__C4___,08:10:00,08:10:00,par_5_122,7
5_I12-5_I12_19:24:00_1_90_5__C4___,20:04:00,20:04:00,par_5_18,9
5_I11-5_I11_06:19:00_1_14_5__C4___,06:33:00,06:33:00,par_5_92,4
5_I12-5_I12_19:52:00_2_95_5__C4___,19:59:00,19:59:00,par_5_15,3
5_I12-5_I12_23:52:00_1_114_5__C4___,24:22:00,24:22:00,par_5_122,7
5_I12-5_I12_11:25:00_1_43_5__C4___,12:00:00,12:00:00,par_5_51,8
5_I11-5_I11_18:37:00_1_77_5__C4___,18:43:00,18:43:00,par_5_36,1
5_I12-5_I12_18:06:00_1_5_5__C4___,19:01:00,19:01:00,par_5_85,13
5_I13-5_I13_11:52:00_2_48_5__C4___,12:36:00,12:36:00,par_5_92,10
5_I11-5_I11_15:32:00_2_124_5__C4___,16:30:00,16:30:00,par_5_53,14
5_I11-5_I11_08:16:00_1_33_5__C4___,08:42:00,08:42:00,par_5_11,6
5_I11-5_I11_06:04:00_1_12_5__C4___,06:13:00,06:13:00,par_5_34,2
5_I11-5_I11_12:45:00_1_114_5__C4___,12:54:00,12:54:00,par_5_34,2
5_I13-5_I13_16:32:00_2_76_5__C4___,16:56:00,16:56:00,par_5_51,6
5_I13-5_I13_16:12:00_2_74_5__C4___,16:14:00,16:14:00,par_5_85,1
5_I12-5_I12_17:05:00_1_77_5__C4___,17:14:00,17:14:00,par_5_34,2
5_I13-5_I13_10:45:00_1_39_5__C4___,11:02:00,11:02:00,par_5_93,5
5_I12-5_I12_06:52:00_2_18_5__C4___,06:54:00,06:54:00,par_5_85,1
5_I13-5_I13_18:52:00_2_89_5__C4___,19:36:00,19:36:00,par_5_92,10
5_I11-5_I11_06:04:00_1_12_5__C4___,07:03:00,07:03:00,par_5_4,14
5_I12-5_I12_12:52:00_2_54_5__C4___,12:59:00,12:59:00,par_5_15,3
5_I11-5_I11_09:43:00_2_52_5__C4___,09:43:00,09:43:00,par_5_4,0
5_I12-5_I12_16:45:00_1_75_5__C4___,17:11:00,17:11:00,par_5_11,6
5_I12-5_I12_12:32:00_2_52_5__C4___,12:32:00,12:32:00,par_5_4,0
5_I13-5_I13_14:50:00_2_66_5__C4___,15:37:00,15:37:00,par_5_43,11
5_I11-5_I11_06:54:00_1_20_5__C4___,07:08:00,07:08:00,par_5_92,4
5_I11-5_I11_20:43:00_2_98_5__C4___,20:45:00,20:45:00,par_5_85,1
5_I11-5_I11_06:18:00_2_19_5__C4___,06:59:00,06:59:00,par_5_93,9
5_I11-5_I11_08:52:00_1_184_5__C4___,09:12:00,09:12:00,par_5_11,5
5_I13-5_I13_18:06:00_1_5_5__C4___,18:17:00,18:17:00,par_5_43,3
5_I11-5_I11_14:43:00_2_63_5__C4___,15:32:00,15:32:00,par_5_34,12
5_I11-5_I11_15:06:00_1_62_5__C4___,15:36:00,15:36:00,par_5_122,7
5_I12-5_I12_15:24:00_1_67_5__C4___,15:50:00,15:50:00,par_5_11,6
5_I13-5_I13_07:32:00_2_22_5__C4___,07:34:00,07:34:00,par_5_85,1
5_I12-5_I12_13:32:00_2_58_5__C4___,13:56:00,13:56:00,par_5_51,5
5_I13-5_I13_18:32:00_2_87_5__C4___,19:05:00,19:05:00,par_5_11,8
5_I13-5_I13_15:32:00_2_70_5__C4___,16:16:00,16:16:00,par_5_92,10
5_I12-5_I12_19:24:00_1_90_5__C4___,19:38:00,19:38:00,par_5_92,4
5_I11-5_I11_16:05:00_1_125_5__C4___,16:55:00,16:55:00,par_5_15,11
5_I12-5_I12_11:05:00_1_41_5__C4___,11:35:00,11:35:00,par_5_122,7
5_I12-5_I12_13:12:00_2_56_5__C4___,13:14:00,13:14:00,par_5_85,1
5_I11-5_I11_09:46:00_1_47_5__C4___,10:26:00,10:26:00,par_5_18,9
5_I13-5_I13_08:04:00_1_23_5__C4___,08:44:00,08:44:00,par_5_18,9
5_I13-5_I13_22:52:00_2_113_5__C4___,23:21:00,23:21:00,par_5_122,7
5_I11-5_I11_19:52:00_1_87_5__C4___,20:09:00,20:09:00,par_5_93,5
5_I11-5_I11_17:12:00_2_70_5__C4___,17:36:00,17:36:00,par_5_51,6
5_I11-5_I11_14:06:00_1_55_5__C4___,15:04:00,15:04:00,par_5_4,14
5_I11-5_I11_15:06:00_1_62_5__C4___,15:15:00,15:15:00,par_5_34,2
5_I12-5_I12_14:12:00_2_62_5__C4___,14:59:00,14:59:00,par_5_43,11
5_I11-5_I11_10:24:00_1_101_5__C4___,11:22:00,11:22:00,par_5_4,14
5_I11-5_I11_19:22:00_1_83_5__C4___,19:52:00,19:52:00,par_5_122,7
5_I12-5_I12_08:04:00_1_23_5__C4___,09:02:00,09:02:00,par_5_4,14
5_I11-5_I11_10:32:00_2_103_5__C4___,10:32:00,10:32:00,par_5_4,0
5_I11-5_I11_19:57:00_2_92_5__C4___,20:04:00,20:04:00,par_5_15,3
5_I13-5_I13_17:52:00_2_83_5__C4___,18:05:00,18:05:00,par_5_31,4
5_I13-5_I13_05:50:00_1_7_5__C4___,06:14:00,06:14:00,par_5_15,5
5_I13-5_I13_12:52:00_2_54_5__C4___,13:25:00,13:25:00,par_5_11,7
5_I13-5_I13_16:12:00_2_74_5__C4___,16:53:00,16:53:00,par_5_93,8
5_I11-5_I11_18:43:00_2_82_5__C4___,18:45:00,18:45:00,par_5_85,1
5_I12-5_I12_06:45:00_1_15_5__C4___,06:45:00,06:45:00,par_5_53,0
5_I11-5_I11_13:54:00_2_57_5__C4___,14:07:00,14:07:00,par_5_31,4
5_I11-5_I11_14:12:00_2_59_5__C4___,14:41:00,14:41:00,par_5_122,7
5_I11-5_I11_16:12:00_2_128_5__C4___,16:17:00,16:17:00,par_5_84,2
5_I11-5_I11_21:32:00_2_134_5__C4___,21:51:00,21:51:00,par_5_18,5
5_I13-5_I13_08:12:00_2_26_5__C4___,09:01:00,09:01:00,par_5_34,12
5_I12-5_I12_20:25:00_1_96_5__C4___,21:23:00,21:23:00,par_5_4,14
5_I13-5_I13_05:45:00_1_9_5__C4___,06:35:00,06:35:00,par_5_15,11
5_I13-5_I13_09:46:00_1_33_5__C4___,10:12:00,10:12:00,par_5_11,6
5_I11-5_I11_22:12:00_2_138_5__C4___,22:59:00,22:59:00,par_5_43,11
5_I11-5_I11_19:06:00_1_81_5__C4___,19:51:00,19:51:00,par_5_31,10
5_I13-5_I13_23:52:00_1_114_5__C4___,24:22:00,24:22:00,par_5_122,7
5_I11-5_I11_10:32:00_2_103_5__C4___,10:39:00,10:39:00,par_5_15,3
5_I12-5_I12_11:05:00_1_41_5__C4___,11:50:00,11:50:00,par_5_31,10
5_I13-5_I13_17:27:00_1_79_5__C4___,18:12:00,18:12:00,par_5_31,10
5_I11-5_I11_06:40:00_1_18_5__C4___,07:35:00,07:35:00,par_5_85,13
5_I12-5_I12_17:27:00_1_79_5__C4___,17:38:00,17:38:00,par_5_43,3
5_I13-5_I13_06:12:00_2_14_5__C4___,06:25:00,06:25:00,par_5_31,4
5_I13-5_I13_23:19:00_1_228_5__C4___,23:50:00,23:50:00,par_5_51,7
5_I13-5_I13_09:04:00_1_29_5__C4___,09:21:00,09:21:00,par_5_93,5
5_I12-5_I12_18:24:00_1_84_5__C4___,18:33:00,18:33:00,par_5_34,2
5_I11-5_I11_13:05:00_1_116_5__C4___,13:57:00,13:57:00,par_5_84,12
5_I13-5_I13_14:45:00_1_63_5__C4___,15:11:00,15:11:00,par_5_11,6
5_I11-5_I11_14:37:00_1_58_5__C4___,14:43:00,14:43:00,par_5_36,1
5_I13-5_I13_19:24:00_1_90_5__C4___,20:22:00,20:22:00,par_5_4,14
5_I13-5_I13_11:32:00_2_46_5__C4___,11:51:00,11:51:00,par_5_18,5
5_I13-5_I13_17:27:00_1_79_5__C4___,18:02:00,18:02:00,par_5_51,8
5_I12-5_I12_13:32:00_2_58_5__C4___,14:13:00,14:13:00,par_5_93,8
5_I13-5_I13_18:52:00_2_89_5__C4___,19:16:00,19:16:00,par_5_51,6
5_I11-5_I11_14:43:00_2_63_5__C4___,15:41:00,15:41:00,par_5_53,14
5_I13-5_I13_10:12:00_2_38_5__C4___,10:56:00,10:56:00,par_5_92,10
5_I13-5_I13_08:25:00_1_25_5__C4___,08:39:00,08:39:00,par_5_92,4
5_I13-5_I13_18:12:00_2_85_5__C4___,18:59:00,18:59:00,par_5_43,11
5_I11-5_I11_07:06:00_2_26_5__C4___,07:08:00,07:08:00,par_5_85,1
5_I11-5_I11_17:17:00_2_68_5__C4___,17:22:00,17:22:00,par_5_51,1
5_I13-5_I13_19:12:00_2_91_5__C4___,20:04:00,20:04:00,par_5_36,13
5_I11-5_I11_18:25:00_2_80_5__C4___,19:06:00,19:06:00,par_5_93,9
5_I11-5_I11_19:06:00_1_81_5__C4___,19:41:00,19:41:00,par_5_51,8
5_I12-5_I12_13:05:00_1_53_5__C4___,14:00:00,14:00:00,par_5_85,13
5_I11-5_I11_17:22:00_1_67_5__C4___,17:39:00,17:39:00,par_5_93,5
5_I13-5_I13_23:52:00_1_114_5__C4___,23:52:00,23:52:00,par_5_53,0
5_I11-5_I11_17:57:00_2_76_5__C4___,18:30:00,18:30:00,par_5_11,8
5_I12-5_I12_23:13:00_2_115_5__C4___,23:45:00,23:45:00,par_5_11,8
5_I13-5_I13_11:52:00_2_48_5__C4___,12:16:00,12:16:00,par_5_51,6
5_I11-5_I11_07:32:00_2_30_5__C4___,07:56:00,07:56:00,par_5_51,6
5_I13-5_I13_20:52:00_2_101_5__C4___,21:50:00,21:50:00,par_5_53,13
5_I13-5_I13_09:12:00_2_32_5__C4___,09:17:00,09:17:00,par_5_84,2
5_I11-5_I11_16:25:00_1_127_5__C4___,17:00:00,17:00:00,par_5_51,8
5_I12-5_I12_15:24:00_1_67_5__C4___,16:09:00,16:09:00,par_5_31,10
5_I11-5_I11_21:12:00_2_100_5__C4___,21:36:00,21:36:00,par_5_51,6
5_I12-5_I12_17:32:00_2_82_5__C4___,17:32:00,17:32:00,par_5_4,0
5_I11-5_I11_19:25:00_2_88_5__C4___,19:54:00,19:54:00,par_5_122,7
5_I11-5_I11_19:37:00_1_85_5__C4___,19:48:00,19:48:00,par_5_43,3
5_I11-5_I11_20:23:00_1_91_5__C4___,20:53:00,20:53:00,par_5_122,7
5_I12-5_I12_18:52:00_2_89_5__C4___,18:57:00,18:57:00,par_5_84,2
5_I13-5_I13_17:05:00_1_77_5__C4___,17:05:00,17:05:00,par_5_53,0
5_I13-5_I13_18:32:00_2_87_5__C4___,18:51:00,18:51:00,par_5_18,5
5_I13-5_I13_10:52:00_2_42_5__C4___,11:05:00,11:05:00,par_5_31,4
5_I11-5_I11_11:25:00_1_106_5__C4___,12:23:00,12:23:00,par_5_4,14
5_I12-5_I12_22:52:00_2_113_5__C4___,23:21:00,23:21:00,par_5_122,7
5_I11-5_I11_09:46:00_1_47_5__C4___,10:12:00,10:12:00,par_5_11,6
5_I12-5_I12_23:30:00_1_112_5__C4___,23:30:00,23:30:00,par_5_53,0
5_I11-5_I11_14:25:00_2_61_5__C4___,14:25:00,14:25:00,par_5_4,0
5_I12-5_I12_12:45:00_1_51_5__C4___,13:02:00,13:02:00,par_5_93,5
5_I13-5_I13_21:24:00_1_102_5__C4___,22:09:00,22:09:00,par_5_31,10
5_I13-5_I13_10:32:00_2_40_5__C4___,11:13:00,11:13:00,par_5_93,9
5_I13-5_I13_05:10:00_1_4_5__C4___,06:05:00,06:05:00,par_5_85,13
5_I13-5_I13_06:24:00_1_13_5__C4___,06:38:00,06:38:00,par_5_92,4
5_I11-5_I11_18:43:00_2_82_5__C4___,19:32:00,19:32:00,par_5_34,12
5_I12-5_I12_14:45:00_1_63_5__C4___,15:40:00,15:40:00,par_5_85,13
5_I12-5_I12_09:52:00_2_36_5__C4___,10:41:00,10:41:00,par_5_34,12
5_I12-5_I12_18:12:00_2_85_5__C4___,18:12:00,18:12:00,par_5_4,0
5_I11-5_I11_18:56:00_2_84_5__C4___,19:03:00,19:03:00,par_5_15,3
5_I13-5_I13_21:52:00_2_107_5__C4___,22:41:00,22:41:00,par_5_34,12
5_I13-5_I13_16:52:00_2_78_5__C4___,17:16:00,17:16:00,par_5_51,6
5_I11-5_I11_17:37:00_1_69_5__C4___,18:29:00,18:29:00,par_5_84,12
5_I13-5_I13_06:05:00_2_10_5__C4___,06:05:00,06:05:00,par_5_11,0
5_I11-5_I11_14:06:00_1_55_5__C4___,14:17:00,14:17:00,par_5_43,3
5_I12-5_I12_15:45:00_1_69_5__C4___,15:56:00,15:56:00,par_5_43,3
5_I12-5_I12_20:25:00_1_96_5__C4___,20:31:00,20:31:00,par_5_36,1
5_I12-5_I12_05:50:00_1_7_5__C4___,06:09:00,06:09:00,par_5_31,4
5_I12-5_I12_06:05:00_1_11_5__C4___,06:56:00,06:56:00,par_5_15,10
5_I11-5_I11_09:04:00_1_41_5__C4___,09:18:00,09:18:00,par_5_92,4
5_I11-5_I11_11:25:00_1_106_5__C4___,12:20:00,12:20:00,par_5_85,13
5_I11-5_I11_08:32:00_2_40_5__C4___,08:37:00,08:37:00,par_5_84,2
5_I12-5_I12_18:32:00_2_87_5__C4___,18:39:00,18:39:00,par_5_15,3
5_I12-5_I12_20:25:00_1_96_5__C4___,20:39:00,20:39:00,par_5_92,4
5_I11-5_I11_08:43:00_2_42_5__C4___,08:56:00,08:56:00,par_5_31,4
5_I12-5_I12_12:12:00_2_50_5__C4___,12:56:00,12:56:00,par_5_92,10
5_I12-5_I12_15:12:00_2_68_5__C4___,15:17:00,15:17:00,par_5_84,2
5_I11-5_I11_19:12:00_2_86_5__C4___,19:12:00,19:12:00,par_5_4,0
5_I11-5_I11_19:57:00_2_92_5__C4___,20:46:00,20:46:00,par_5_34,12
5_I12-5_I12_15:52:00_2_72_5__C4___,16:41:00,16:41:00,par_5_43,11
5_I12-5_I12_10:06:00_1_35_5__C4___,10:17:00,10:17:00,par_5_43,3
5_I13-5_I13_20:46:00_1_98_5__C4___,20:52:00,20:52:00,par_5_36,1
5_I12-5_I12_19:52:00_2_95_5__C4___,19:52:00,19:52:00,par_5_4,0
5_I13-5_I13_20:25:00_1_96_5__C4___,21:15:00,21:15:00,par_5_15,11
5_I11-5_I11_21:32:00_2_134_5__C4___,22:24:00,22:24:00,par_5_36,13
5_I13-5_I13_07:32:00_2_22_5__C4___,07:45:00,07:45:00,par_5_31,4
5_I11-5_I11_18:06:00_1_73_5__C4___,18:23:00,18:23:00,par_5_93,5
5_I12-5_I12_18:52:00_2_89_5__C4___,19:21:00,19:21:00,par_5_122,7
5_I11-5_I11_10:52:00_2_105_5__C4___,11:41:00,11:41:00,par_5_34,11
5_I13-5_I13_08:25:00_1_25_5__C4___,08:36:00,08:36:00,par_5_43,3
5_I13-5_I13_18:32:00_2_87_5__C4___,19:19:00,19:19:00,par_5_43,11
5_I11-5_I11_15:45:00_1_123_5__C4___,15:51:00,15:51:00,par_5_36,1
5_I12-5_I12_12:12:00_2_50_5__C4___,13:04:00,13:04:00,par_5_36,13
5_I12-5_I12_12:25:00_1_49_5__C4___,12:55:00,12:55:00,par_5_122,7
5_I12-5_I12_17:12:00_2_80_5__C4___,17:31:00,17:31:00,par_5_18,5
5_I12-5_I12_07:52:00_2_24_5__C4___,07:57:00,07:57:00,par_5_84,2
5_I12-5_I12_08:04:00_1_23_5__C4___,08:15:00,08:15:00,par_5_43,3
5_I13-5_I13_22:05:00_1_106_5__C4___,22:05:00,22:05:00,par_5_53,0
5_I13-5_I13_07:32:00_2_22_5__C4___,07:56:00,07:56:00,par_5_51,6
5_I13-5_I13_15:52:00_2_72_5__C4___,16:43:00,16:43:00,par_5_34,12
5_I12-5_I12_06:12:00_2_14_5__C4___,06:17:00,06:17:00,par_5_84,2
5_I12-5_I12_15:03:00_1_184_5__C4___,15:55:00,15:55:00,par_5_83,12
5_I12-5_I12_19:24:00_1_90_5__C4___,20:14:00,20:14:00,par_5_15,11
5_I11-5_I11_05:54:00_2_7_5__C4___,06:05:00,06:05:00,par_5_92,2
5_I11-5_I11_07:06:00_2_26_5__C4___,07:53:00,07:53:00,par_5_43,11
5_I13-5_I13_14:45:00_1_63_5__C4___,15:25:00,15:25:00,par_5_18,9
5_I11-5_I11_16:52:00_2_131_5__C4___,16:52:00,16:52:00,par_5_4,0
5_I12-5_I12_08:25:00_1_25_5__C4___,08:34:00,08:34:00,par_5_34,2
5_I12-5_I12_10:24:00_1_37_5__C4___,11:09:00,11:09:00,par_5_31,10
5_I13-5_I13_08:52:00_2_30_5__C4___,09:22:00,09:22:00,par_5_122,7
5_I13-5_I13_16:32:00_2_76_5__C4___,16:51:00,16:51:00,par_5_18,5
5_I13-5_I13_12:52:00_2_54_5__C4___,12:54:00,12:54:00,par_5_85,1
5_I12-5_I12_18:45:00_1_86_5__C4___,19:25:00,19:25:00,par_5_18,9
5_I11-5_I11_22:52:00_2_141_5__C4___,23:24:00,23:24:00,par_5_11,8
5_I13-5_I13_23:19:00_1_228_5__C4___,23:45:00,23:45:00,par_5_122,6
5_I11-5_I11_13:32:00_2_121_5__C4___,14:05:00,14:05:00,par_5_11,8
5_I12-5_I12_15:03:00_1_184_5__C4___,15:47:00,15:47:00,par_5_15,10
5_I11-5_I11_20:25:00_2_96_5__C4___,20:25:00,20:25:00,par_5_4,0
5_I11-5_I11_14:25:00_2_61_5__C4___,15:09:00,15:09:00,par_5_92,10
5_I11-5_I11_08:29:00_1_35_5__C4___,09:19:00,09:19:00,par_5_15,11
5_I13-5_I13_12:25:00_1_49_5__C4___,12:39:00,12:39:00,par_5_92,4
5_I13-5_I13_12:45:00_1_51_5__C4___,12:56:00,12:56:00,par_5_43,3
5_I11-5_I11_15:45:00_1_123_5__C4___,15:59:00,15:59:00,par_5_92,4
5_I11-5_I11_15:12:00_2_65_5__C4___,15:25:00,15:25:00,par_5_31,4
5_I12-5_I12_11:05:00_1_41_5__C4___,11:40:00,11:40:00,par_5_51,8
5_I13-5_I13_17:52:00_2_83_5__C4___,17:52:00,17:52:00,par_5_4,0
5_I13-5_I13_13:12:00_2_56_5__C4___,13:17:00,13:17:00,par_5_84,2
5_I12-5_I12_09:34:00_2_34_5__C4___,10:21:00,10:21:00,par_5_43,11
5_I11-5_I11_08:32:00_2_40_5__C4___,08:39:00,08:39:00,par_5_15,3
5_I11-5_I11_05:34:00_1_8_5__C4___,05:34:00,05:34:00,par_5_53,0
5_I13-5_I13_09:04:00_1_29_5__C4___,09:13:00,09:13:00,par_5_34,2
5_I11-5_I11_15:06:00_1_62_5__C4___,15:51:00,15:51:00,par_5_31,10
5_I13-5_I13_06:52:00_2_18_5__C4___,06:52:00,06:52:00,par_5_4,0
5_I12-5_I12_13:45:00_1_57_5__C4___,13:54:00,13:54:00,par_5_34,2
5_I13-5_I13_06:12:00_2_14_5__C4___,06:31:00,06:31:00,par_5_18,5
5_I11-5_I11_12:05:00_1_110_5__C4___,12:57:00,12:57:00,par_5_84,12
5_I13-5_I13_10:06:00_1_35_5__C4___,10:46:00,10:46:00,par_5_18,9
5_I12-5_I12_13:32:00_2_58_5__C4___,13:51:00,13:51:00,par_5_18,4
5_I12-5_I12_17:05:00_1_77_5__C4___,17:55:00,17:55:00,par_5_15,11
5_I12-5_I12_06:24:00_1_13_5__C4___,06:54:00,06:54:00,par_5_122,7
5_I11-5_I11_17:12:00_2_70_5__C4___,17:31:00,17:31:00,par_5_18,5
5_I11-5_I11_11:52:00_2_111_5__C4___,12:21:00,12:21:00,par_5_122,7
5_I12-5_I12_13:05:00_1_53_5__C4___,14:03:00,14:03:00,par_5_4,14
5_I11-5_I11_07:44:00_2_32_5__C4___,07:46:00,07:46:00,par_5_85,1
5_I12-5_I12_16:05:00_1_71_5__C4___,16:40:00,16:40:00,par_5_51,8
5_I13-5_I13_21:45:00_1_104_5__C4___,22:35:00,22:35:00,par_5_15,11
5_I11-5_I11_06:28:00_2_15_5__C4___,06:42:00,06:42:00,par_5_43,3
5_I12-5_I12_14:12:00_2_62_5__C4___,15:01:00,15:01:00,par_5_34,12
5_I13-5_I13_16:32:00_2_76_5__C4___,16:45:00,16:45:00,par_5_31,4
5_I13-5_I13_18:32:00_2_87_5__C4___,18:56:00,18:56:00,par_5_51,6
5_I11-5_I11_08:04:00_1_31_5__C4___,08:56:00,08:56:00,par_5_84,12
5_I11-5_I11_17:25:00_2_72_5__C4___,18:06:00,18:06:00,par_5_93,9
5_I12-5_I12_05:45:00_1_9_5__C4___,06:20:00,06:20:00,par_5_51,8
5_I11-5_I11_10:00:00_1_49_5__C4___,10:00:00,10:00:00,par_5_53,0
5_I13-5_I13_19:46:00_1_92_5__C4___,20:38:00,20:38:00,par_5_84,12
5_I12-5_I12_20:32:00_2_99_5__C4___,20:34:00,20:34:00,par_5_85,1
5_I11-5_I11_22:12:00_2_138_5__C4___,23:01:00,23:01:00,par_5_34,12
5_I11-5_I11_20:37:00_1_93_5__C4___,20:43:00,20:43:00,par_5_36,1
5_I12-5_I12_16:05:00_1_71_5__C4___,16:35:00,16:35:00,par_5_122,7
