COGNOM2,ANY_NAIXEMENT,SEXE,TOTAL
HERRRERO,2016,H,1
CHUMILLA,2016,H,1
VALLET,2016,D,1
RIO,2016,D,1
APARICIO,2016,H,1
AGULLES,2016,D,1
CHACON,2016,H,1
FARO,2016,H,1
ENRIQUEZ,2016,D,1
TAVERNE,2016,H,1
TORRE,2016,H,1
AHMAD,2016,H,1
HUERTA,2016,D,1
BOURHAIL,2016,H,1
EL HAMDAOUI,2016,H,1
MUMANY,2016,H,1
VALLCANERA,2016,D,1
MORANTE,2016,H,1
MELGAREJO,2016,H,1
QUINTAO,2016,D,1
HAJJI,2016,H,1
LLAVINA,2016,H,1
BOLIVAR,2016,H,1
ROY,2016,D,1
LEMES,2016,D,1
TORRALBA,2016,H,1
MASDEFIOL,2016,D,1
CAYERO,2016,H,1
VIVANCO,2016,D,1
GABARRE,2016,H,1
BOVER,2016,H,1
CAPITAN,2016,D,1
LLONCH,2016,D,1
COMITRE,2016,D,1
GOMES,2016,D,1
CACERES,2016,D,1
AUDI,2016,H,1
TOLEDO,2016,H,1
ARGEMI,2016,D,1
OUAKILI,2016,D,1
PICON,2016,H,1
LOUKSS,2016,D,1
EL HAOUZY,2016,H,1
SALLERAS,2016,D,1
RIVET,2016,D,1
REQUENA,2016,D,1
TORGUET,2016,H,1
BORBALAS,2016,H,1
BORKOWSKA,2016,H,1
BIDANI,2016,H,1
MENCIA,2016,D,1
CORDOBA,2016,H,1
CARVAJAL,2016,D,1
CABANILLAS,2016,D,1
EL AMRANI,2016,D,1
RIFFI,2016,H,1
ASTASIO,2016,H,1
UTSET,2016,H,1
NAVAS,2016,D,1
EL OUARDANI,2016,D,1
MITJANA,2016,H,1
ECHEVARRIA,2016,H,1
MESBAHI,2016,D,1
ALMANSA,2016,D,1
COMERMA,2016,H,1
LAALAITI,2016,D,1
PERDOMO,2016,H,1
MONTEAGUDO,2016,D,1
PLANAS,2016,H,1
ARROYO,2016,H,1
GUILERA,2016,H,1
CELMA,2016,D,1
EL HJOUJI,2016,H,1
IBORRA,2016,H,1
ES HAITI,2016,H,1
BERKHOUCHE,2016,H,1
TENA,2016,D,1
GROZDANOVA,2016,D,1
FONT,2016,D,1
FERRAN,2016,H,1
UREÑA,2016,D,1
CABO,2016,D,1
ESCUDERO,2016,H,1
MONTES,2016,D,1
EL IDRISSI,2016,H,1
ZOYO,2016,H,1
LORA,2016,H,1
SAD,2016,H,1
VILLACIS,2016,H,1
SAUDER,2016,H,1
MARQUEZ,2016,D,1
BRU,2016,H,1
MENDOZA,2016,D,1
AVILES,2016,D,1
QUIROS,2016,H,1
KADMOUSSI,2016,D,1
ANSIO,2016,H,1
MIRALPEX,2016,H,1
ESTEBAN,2016,H,1
CIMA,2016,D,1
BARBA,2016,D,1
BONIL,2016,H,1
PULGARIN,2016,H,1
RUBIA,2016,D,1
FONOLL,2016,D,1
MATHEUS,2016,H,1
SERRAMITJANA,2016,D,1
CANALEJO,2016,H,1
CARDOZO,2016,H,1
CLAROS,2016,H,1
ROS,2016,H,1
KHATIB KASSRI,2016,D,1
PIGUAVE,2016,H,1
ROYO,2016,D,1
PLUAS,2016,D,1
BOUZAKRI,2016,D,1
ESCUDE,2016,D,1
PIZARRO,2016,H,1
AMAARAD,2016,H,1
FENOY,2016,H,1
DUQUE,2016,H,1
ANTON,2016,H,1
LABIANO,2016,H,1
EL KHARRAZ,2016,D,1
JULIO,2016,D,1
MACIAS,2016,D,1
SALVATELLA,2016,H,1
AZUARA,2016,H,1
PUEBLA,2016,D,1
PEREGRINA,2016,D,1
VIRUEZ,2016,H,1
DUTRA,2016,D,1
SANCHIS,2016,D,1
FIGUEROA,2016,H,1
EL YABOURI,2016,H,1
BOTELLA,2016,D,1
ARGEMI,2016,H,1
VALLES,2016,D,1
SECK,2016,D,1
AGUADO,2016,D,1
ALJAMA,2016,H,1
GODWIN,2016,D,1
RONCERO,2016,D,1
BALSECA,2016,H,1
OUGHYAD,2016,H,1
ALSINA,2016,D,1
CASTELAO,2016,H,1
RUMBEA,2016,D,1
PALMA,2016,H,1
BRAVO,2016,D,1
OVIEDO,2016,H,1
MALDONADO,2016,H,1
RUEDAS,2016,H,1
ORTEGO,2016,D,1
IGHAJD,2016,H,1
ALGABA,2016,D,1
AMSSIH,2016,H,1
SEPULVEDA,2016,D,1
MACIAS,2016,H,1
LOPEZ,2015,H,29
SANCHEZ,2015,H,21
GARCIA,2015,D,19
FERNANDEZ,2015,D,18
GARCIA,2015,H,18
PEREZ,2015,H,17
MARTINEZ,2015,D,17
JIMENEZ,2015,D,16
SANCHEZ,2015,D,15
MARTINEZ,2015,H,14
PEREZ,2015,D,14
LOPEZ,2015,D,13
FERNANDEZ,2015,H,12
RUIZ,2015,D,12
RODRIGUEZ,2015,D,12
GOMEZ,2015,H,12
GOMEZ,2015,D,11
RODRIGUEZ,2015,H,11
HERNANDEZ,2015,D,11
MORENO,2015,H,10
GONZALEZ,2015,H,10
GONZALEZ,2015,D,10
MUÑOZ,2015,D,10
DIAZ,2015,H,10
MUÑOZ,2015,H,9
RUIZ,2015,H,8
JIMENEZ,2015,H,8
ROMERO,2015,D,8
MORENO,2015,D,8
HERNANDEZ,2015,H,8
MARTIN,2015,D,7
SERRANO,2015,D,6
CORTES,2015,D,6
FLORES,2015,H,6
TORRES,2015,H,6
RAMIREZ,2015,D,5
MARQUEZ,2015,H,5
SEGURA,2015,D,5
MARIN,2015,D,5
CABALLERO,2015,D,5
CASTRO,2015,H,5
GIMENEZ,2015,H,4
CARMONA,2015,H,4
ALVAREZ,2015,D,4
CASTRO,2015,D,4
ORTIZ,2015,D,4
SERRANO,2015,H,4
CASTILLO,2015,H,4
SANTIAGO,2015,H,4
VAZQUEZ,2015,D,4
DIAZ,2015,D,4
MORALES,2015,D,4
NIETO,2015,H,4
CORTES,2015,H,4
GUTIERREZ,2015,H,4
MOYA,2015,H,4
BLANCO,2015,D,3
HIDALGO,2015,H,3
LOPO,2015,H,3
NAVARRO,2015,D,3
ORTA,2015,D,3
ANDRES,2015,H,3
MARTIN,2015,H,3
DELGADO,2015,H,3
PADILLA,2015,H,3
AGUILAR,2015,H,3
ALVAREZ,2015,H,3
TORRES,2015,D,3
CASTILLO,2015,D,3
EXPOSITO,2015,H,3
HEREDIA,2015,D,3
COBOS,2015,D,3
GODES,2015,D,3
CAMPOS,2015,H,3
LEON,2015,H,3
TOMAS,2015,H,3
ALONSO,2015,H,3
MURILLO,2015,H,3
CASTILLA,2015,H,3
ROJAS,2015,H,3
AGUILERA,2015,D,3
MENDEZ,2015,H,3
RIO,2015,H,3
PARRA,2015,H,3
CASAS,2015,D,3
MEDINA,2015,H,3
VILCHES,2015,H,3
MONTES,2015,D,3
SUAREZ,2015,H,3
MAS,2015,D,3
PALMA,2015,D,3
CASAS,2015,H,3
PORRAS,2015,H,3
ANTON,2015,H,3
ARANDA,2015,D,3
MINGUEZ,2015,D,2
CACERES,2015,H,2
AYALA,2015,D,2
OVIEDO,2015,H,2
FARIÑA,2015,D,2
LAO,2015,D,2
ZORRILLA,2015,H,2
ROS,2015,D,2
PRAT,2015,D,2
OCHOA,2015,D,2
MONTILLA,2015,H,2
RIVAS,2015,H,2
TORRAS,2015,H,2
PINZA,2015,D,2
PEÑA,2015,H,2
ALCARAZ,2015,D,2
CORONEL,2015,D,2
YEROU,2015,D,2
ROBLES,2015,H,2
CODINA,2015,D,2
ROLDAN,2015,D,2
OSUNA,2015,D,2
GRACIA,2015,H,2
MOLINA,2015,H,2
GUERRERO,2015,D,2
PLEGUEZUELOS,2015,D,2
DURAN,2015,D,2
TIRADO,2015,D,2
VACA,2015,D,2
ATIENZA,2015,H,2
MEJIA,2015,D,2
CAMA,2015,H,2
GARRIDO,2015,H,2
BELLO,2015,H,2
LEON,2015,D,2
SIERRA,2015,D,2
PUIG,2015,H,2
CARREÑO,2015,D,2
MOLINA,2015,D,2
MORA,2015,D,2
MORA,2015,H,2
DOMINGUEZ,2015,H,2
PRAT,2015,H,2
SALAZAR,2015,H,2
EXPOSITO,2015,D,2
RAMIREZ,2015,H,2
SOLA,2015,H,2
IBAÑEZ,2015,D,2
NDIAYE,2015,H,2
MATARIN,2015,D,2
ESPIN,2015,D,2
AVALOS,2015,D,2
GALIAN,2015,D,2
RAMOS,2015,H,2
ORDOÑEZ,2015,H,2
NOGUES,2015,H,2
VILLEGAS,2015,H,2
DELGADO,2015,D,2
REYES,2015,H,2
GUTIERREZ,2015,D,2
TEIXIDO,2015,D,2
IGLESIAS,2015,D,2
ORTEGA,2015,H,2
VELA,2015,H,2
GIBERT,2015,H,2
ZARCO,2015,H,2
LUNA,2015,H,2
VILLAR,2015,H,2
VILAR,2015,H,2
MARQUEZ,2015,D,2
RAMON,2015,D,2
VELASCO,2015,H,2
KRASNOPROSHINA,2015,D,2
YOUNES,2015,D,2
PARDO,2015,D,2
SAEZ,2015,D,2
CRESPO,2015,H,2
CARNERERO,2015,H,2
FRANCO,2015,H,2
PADILLA,2015,D,2
LUCAS,2015,H,2
GAVILAN,2015,H,2
ROMA,2015,D,2
CAMPOS,2015,D,2
MONTOYA,2015,D,2
OLMO,2015,H,2
ESCALERA,2015,H,2
BAUTISTA,2015,H,2
RUBIES,2015,D,2
SOLER,2015,H,2
LUQUE,2015,D,2
GALLART,2015,H,2
CARRASCO,2015,H,2
CARBONELL,2015,H,2
DIOS,2015,D,2
ANDREU,2015,D,2
MERINO,2015,H,2
DIEZ,2015,H,2
SORIANO,2015,D,2
MARIN,2015,H,2
ALCARAZ,2015,H,2
MIRANDA,2015,D,2
ORTIZ,2015,H,2
MANJON,2015,H,2
IZQUIERDO,2015,D,2
PRADOS,2015,D,2
NAVARRO,2015,H,2
SALVADOR,2015,H,2
SORIA,2015,D,2
JURADO,2015,D,2
VEGAS,2015,H,2
COLLADO,2015,D,2
ABAD,2015,H,2
PRADA,2015,H,2
EGEA,2015,H,2
SANTIAGO,2015,D,2
VAZQUEZ,2015,H,2
FELIX,2015,D,2
VIDAL,2015,H,2
GORDILLO,2015,H,2
MARTOS,2015,D,2
MILAN,2015,H,2
OLIVARES,2015,D,2
SALA,2015,D,2
TOMAS,2015,D,2
PUERTA,2015,H,2
VERGARA,2015,H,2
VILA,2015,D,2
YESTE,2015,D,2
ALARCON,2015,D,2
ANGULO,2015,D,2
CANAL,2015,D,2
PASTOR,2015,D,2
GIL,2015,D,2
CANO,2015,H,2
MOYA,2015,D,2
COSTA,2015,H,1
TAMAYO,2015,D,1
MELGAR,2015,D,1
LOP,2015,D,1
GILABERT,2015,D,1
NARANJO,2015,D,1
MAAKBOUL,2015,H,1
BENAVENTE,2015,H,1
PAREDES,2015,H,1
NEGRI,2015,D,1
ESPINOLA,2015,D,1
MATILLA,2015,D,1
PROUS,2015,D,1
BOVER,2015,H,1
PINTO,2015,H,1
VALERO,2015,D,1
SOTO,2015,H,1
LLOBET,2015,D,1
VALLORY,2015,D,1
GUADALUPE,2015,D,1
JORDI,2015,D,1
DOSTA,2015,H,1
BAIGET,2015,D,1
VEGUERIA,2015,H,1
FAURO,2015,D,1
CATALAN,2015,D,1
ARIAS,2015,H,1
OLIVA,2015,D,1
BONFILL,2015,D,1
SARRION,2015,D,1
BLASCO,2015,H,1
BARRIOS,2015,H,1
HONORATO,2015,D,1
PIÑOL,2015,H,1
CALLEJA,2015,D,1
GINER,2015,H,1
COCORAS,2015,D,1
PICAZO,2015,D,1
GAONA,2015,D,1
DORADO,2015,D,1
VALLBONA,2015,H,1
GONÇAÑVES,2015,D,1
ESCAYOL,2015,D,1
ALONSO,2015,D,1
SOLANA,2015,H,1
LLINAS,2015,D,1
ROIG,2015,H,1
MUELA,2015,D,1
CADAFALCH,2015,H,1
BORREGA,2015,D,1
DEMESTRE,2015,D,1
ALGABA,2015,H,1
VILLALIBRE,2015,H,1
FERNADEZ,2015,D,1
PASTRANA,2015,D,1
RIBELL,2015,H,1
CERVANTES,2015,D,1
BEN LAHRECH,2015,H,1
ZAURIN,2015,D,1
BENET,2015,D,1
ALFEREZ,2015,H,1
PAUL,2015,H,1
LUQUE,2015,H,1
MESAS,2015,H,1
ALCALA,2015,D,1
MONTOYA,2015,H,1
CAMARASA,2015,D,1
CRUSAFON,2015,H,1
CLAVER,2015,D,1
CASANOVA,2015,H,1
ROSAS,2015,H,1
ALBARRACIN,2015,H,1
VIZCAYA,2015,D,1
DLIMI,2015,H,1
MELLOUKI,2015,H,1
DALMASES,2015,H,1
GARAGALZA,2015,H,1
GUARNIZO,2015,H,1
BULLICH,2015,D,1
MARFIL,2015,H,1
DOS SANTOS,2015,D,1
KADRI,2015,H,1
HABIB,2015,D,1
PLATA,2015,H,1
SABATER,2015,D,1
PERNAS,2015,H,1
POZO,2015,H,1
MARTIL,2015,D,1
ANTGUA,2015,H,1
MATINEZ,2015,D,1
EL HARRAS,2015,D,1
FUERTES,2015,H,1
RACANELLI,2015,D,1
LLORENS,2015,H,1
MULAS,2015,H,1
OJEDA,2015,H,1
VALLS,2015,H,1
MARBA,2015,D,1
BLASI,2015,H,1
MENDES,2015,H,1
BERMON,2015,H,1
VILADOMAT,2015,H,1
AATER,2015,H,1
REDON,2015,H,1
TAMARAL,2015,H,1
JARA,2015,H,1
PENA,2015,H,1
TOSET,2015,H,1
IANNI,2015,D,1
CALAF,2015,H,1
ANYE,2015,H,1
RIERA,2015,D,1
MELERO,2015,D,1
SAHLI KHAZZAN,2015,H,1
LIMA,2015,D,1
UROZ,2015,D,1
SALAS,2015,D,1
MORALEDA,2015,H,1
JOVANOVICH,2015,H,1
PALET,2015,D,1
EROUTNI,2015,H,1
ESCOBAR,2015,H,1
MENDEZ,2015,D,1
PUJOL,2015,D,1
PASCOAL,2015,H,1
FRANCES,2015,H,1
TORTOSA,2015,D,1
PURAS,2015,D,1
BERENGUER,2015,D,1
MORAL,2015,H,1
CORBERA,2015,H,1
COELLO,2015,H,1
FONT,2015,D,1
MOGOLLON,2015,D,1
JAIME,2015,D,1
GIRALT,2015,H,1
EL IDRISSI,2015,D,1
MORAN,2015,D,1
FORNELLS,2015,D,1
GALLARDO,2015,D,1
FERREIRA,2015,D,1
CLAPES,2015,D,1
SEOANE,2015,H,1
UDAONDO,2015,H,1
TAHIRI,2015,D,1
DONATE,2015,H,1
BARAGOITIA,2015,D,1
BATISTA,2015,D,1
OLTRA,2015,D,1
SAVINO,2015,D,1
GUILLEN,2015,D,1
PAJUELO,2015,H,1
HIDALGO,2015,D,1
PINHEIRO,2015,H,1
MAÑOGIL,2015,H,1
PARCERISAS,2015,D,1
BERTRAN,2015,H,1
FIGUEROA,2015,D,1
RIUS,2015,D,1
NADEU,2015,H,1
MALE,2015,H,1
BANACH,2015,D,1
MIR,2015,D,1
CABEZA DE VACA,2015,H,1
SO,2015,H,1
CASTELLA,2015,H,1
ARNELAS,2015,D,1
BAYONA,2015,D,1
MAGAÑA,2015,D,1
EDDOUNASSI,2015,D,1
PIRIS,2015,H,1
GUERRERO,2015,H,1
SELLARES,2015,D,1
DOS SANTOS,2015,H,1
SALAZAR,2015,D,1
MELUS,2015,H,1
ERRAMDI,2015,D,1
CABRERA,2015,H,1
OSORIO,2015,H,1
PEÑA,2015,D,1
TUNEU,2015,H,1
DOYA,2015,D,1
OLAIZ,2015,D,1
LEGUIZAMON,2015,D,1
LARIOS,2015,D,1
MARCET,2015,H,1
BAKACEM,2015,H,1
DUQUE,2015,D,1
AMADOR,2015,H,1
LAO,2015,H,1
UTRILLA,2015,H,1
MELUS,2015,D,1
GULBE,2015,H,1
CASTILLERO,2015,D,1
BUTILER,2015,H,1
PIÑA,2015,D,1
CUADRADO,2015,H,1
PEÑAS,2015,H,1
EL HELALI,2015,H,1
MONZON,2015,H,1
SASTRE,2015,H,1
SENAR,2015,H,1
MONTERO,2015,D,1
LEPINAY,2015,H,1
AMESCUA,2015,H,1
GALEANO,2015,H,1
ALBESA,2015,H,1
BOFARULL,2015,H,1
YERROU,2015,H,1
YANA,2015,H,1
CIUTAD,2015,H,1
SUBIRA,2015,H,1
HARRAQ,2015,H,1
ALSIUS,2015,D,1
MADRID,2015,H,1
LOPERA,2015,H,1
ADAME,2015,D,1
LLOVERAS,2015,H,1
LOBODA,2015,H,1
RIBE,2015,D,1
CAMUS,2015,D,1
CABRERIZO,2015,D,1
MANITO,2015,D,1
TORO,2015,H,1
ROMAN,2015,D,1
ZAFRA,2015,H,1
BLANCH,2015,D,1
BARROSO,2015,H,1
GAVILAN,2015,D,1
VICENTE,2015,D,1
CARRASCO,2015,D,1
HORTAL,2015,D,1
EL FILALI,2015,H,1
BARRAGAN,2015,D,1
MOROTE,2015,D,1
BRUJAS,2015,H,1
TOSCANO,2015,H,1
MEMBRIVES,2015,D,1
ESPINOSA,2015,D,1
VILLACAMPA,2015,H,1
REQUENA,2015,H,1
GALIANO,2015,D,1
HASSAN,2015,D,1
ADAN,2015,H,1
MARGELI,2015,D,1
THIBAULT,2015,H,1
ACHKOUR,2015,D,1
GALVAN,2015,D,1
AMPARO,2015,H,1
VILLALBA,2015,H,1
ORTUÑO,2015,H,1
ARNAU,2015,H,1
CLARES,2015,D,1
GUILLEM,2015,H,1
UBACH,2015,D,1
TRIVIÑO,2015,H,1
FREIXAS,2015,H,1
CALDENTEY,2015,D,1
LOMBARDO,2015,D,1
BURBANO,2015,D,1
POSADA,2015,D,1
ARTIEL,2015,H,1
FERRANDO,2015,D,1
ARMENGOL,2015,H,1
VILAPLANA,2015,D,1
SENDER,2015,D,1
VIAÑO,2015,D,1
ROLDAN,2015,H,1
VERGEL,2015,D,1
ARTAMONOVA,2015,D,1
MANGOT,2015,D,1
TENORIO,2015,D,1
BONIL,2015,H,1
GAZQUEZ,2015,D,1
ABOS,2015,H,1
PRUNES,2015,D,1
MOLLET,2015,D,1
TIENDA,2015,H,1
AMAT,2015,D,1
SIMON,2015,D,1
FIGA,2015,D,1
SOLER,2015,D,1
PAULA,2015,D,1
HOYOS,2015,H,1
JULIAN,2015,D,1
FOLCH,2015,D,1
PARERA,2015,D,1
BARNES,2015,H,1
LLIBRE,2015,H,1
GRAU,2015,H,1
IBAÑEZ,2015,H,1
GRIFOLL,2015,H,1
BORRAT,2015,D,1
ARCOS,2015,D,1
ESPINAR,2015,H,1
SANTANDER,2015,D,1
OLMO,2015,D,1
POZO,2015,D,1
CEBALLOS,2015,D,1
TOUARSSI,2015,H,1
RALUY,2015,D,1
GOMARIZ,2015,H,1
SAPERAS,2015,H,1
PAÑELLA,2015,D,1
GALINDO,2015,H,1
RECUERDO,2015,D,1
SKOURI,2015,D,1
GALAN,2015,D,1
BERENGUER,2015,H,1
GERSON,2015,H,1
SASTRE,2015,D,1
BONVEHI,2015,H,1
SABATER,2015,H,1
CONTRERAS,2015,D,1
CECILIA,2015,D,1
SANCHO,2015,D,1
CHICOT,2015,D,1
MASNOU,2015,H,1
FELIZ,2015,H,1
NUGUET,2015,H,1
CARDELLACH,2015,H,1
CALVENTE,2015,D,1
HERVAS,2015,H,1
GOTANEGRA,2015,H,1
AULI,2015,D,1
MAURESO,2015,D,1
AAZIBOU,2015,D,1
KARIM,2015,H,1
ORTEGA,2015,D,1
MORALES,2015,H,1
ALVARADO,2015,H,1
REDIU,2015,H,1
BARCIA,2015,D,1
CHAVES,2015,H,1
LAAMIRI LAKHDAR,2015,D,1
MASSANA,2015,H,1
STOCKER,2015,H,1
MELENDEZ,2015,H,1
GODOY,2015,D,1
ALMENARA,2015,H,1
MONTIEL,2015,D,1
ALBALAT,2015,H,1
VELASQUEZ,2015,H,1
MOIRON,2015,H,1
ZARZA,2015,D,1
MARTI,2015,D,1
GARECA,2015,D,1
BERMEO,2015,H,1
MULLORT,2015,H,1
TARRES,2015,H,1
FRAILE,2015,H,1
FRESNEDA,2015,H,1
POCH,2015,D,1
LAGE,2015,D,1
BAÑO,2015,H,1
CAMPANO,2015,H,1
CARRERAS,2015,H,1
PRIETO,2015,D,1
AGUIRRE,2015,D,1
JOFRE,2015,H,1
HOLGADO,2015,D,1
DUARTE,2015,D,1
REYES,2015,D,1
RIUS,2015,H,1
MARINO,2015,H,1
PASCUAL,2015,D,1
DUARTE,2015,H,1
MORERA,2015,D,1
AMBROS,2015,H,1
LATRE,2015,H,1
FERRANDIZ,2015,D,1
AGAPITO,2015,H,1
LARA,2015,D,1
SOBRINO,2015,D,1
MUE,2015,H,1
COLLADO,2015,H,1
URBANO,2015,D,1
GALLEGO,2015,H,1
MAGDALENO,2015,H,1
EL HARRAK,2015,D,1
TOBAJAS,2015,D,1
MORELL,2015,H,1
RIERA,2015,H,1
HAMIDO,2015,D,1
JORNET,2015,H,1
QUESADA,2015,D,1
LAMAGRANDE,2015,D,1
MATA,2015,D,1
LAVELA,2015,H,1
LAZAAR,2015,D,1
CRUZ,2015,H,1
CORPAS,2015,D,1
CARRANZA,2015,H,1
PLANELLA,2015,H,1
IRALA,2015,H,1
PEGUERO,2015,D,1
CAMINS,2015,D,1
GALVEZ,2015,D,1
SANTILLAN,2015,H,1
NUBIOLA,2015,D,1
VALDIVIEZO,2015,D,1
GALLEGO,2015,D,1
RAKOVSKAYA,2015,D,1
ALVES,2015,H,1
MORILLAS,2015,H,1
EL BOUDIHI,2015,H,1
EL GHZAOUI,2015,H,1
FERRI,2015,D,1
BALDO,2015,H,1
GUIU,2015,H,1
PELAEZ,2015,D,1
GOMES,2015,D,1
TIRADO,2015,H,1
GATELL,2015,H,1
MACHUCA,2015,D,1
TALAVERA,2015,D,1
CARDENAS,2015,D,1
GORINA,2015,H,1
LAKHIAL,2015,H,1
VILLANUEVA,2015,D,1
MBA,2015,H,1
PALMERO,2015,D,1
FLEISCHMANN,2015,D,1
VALSERA,2015,D,1
VIOL,2015,D,1
VALLET,2015,D,1
CHERRATI,2015,H,1
MANZANO,2015,H,1
AMELA,2015,D,1
LOUARRADI,2015,D,1
SANCHIZ,2015,D,1
BERMUDEZ,2015,D,1
FLORIDO,2015,D,1
MENDOZA,2015,D,1
MOREL,2015,H,1
BARON,2015,D,1
COUSTE,2015,D,1
EL MIRI,2015,D,1
EL AZOUZI,2015,H,1
SILVAN,2015,D,1
LLAVINA,2015,H,1
TERMES,2015,D,1
GRIERA,2015,D,1
BEJARANO,2015,D,1
CALVO,2015,H,1
MUNTANE,2015,H,1
TORRELL,2015,D,1
TORRESCASANA,2015,D,1
IGUÑA,2015,H,1
PALACIO,2015,H,1
AKRACH,2015,D,1
BORREGO,2015,D,1
BIMBONI,2015,H,1
ARBONES,2015,D,1
GALLEGUET,2015,D,1
BETANCUR,2015,H,1
TSARITON,2015,H,1
ZAGO,2015,H,1
PREIXENS,2015,H,1
ANTON,2015,D,1
MILANO,2015,D,1
LANAU,2015,H,1
VILANOVA,2015,H,1
BURGUETE,2015,D,1
REY,2015,H,1
ADRIA,2015,D,1
AVILA,2015,D,1
MONTAÑO,2015,H,1
GAITAN,2015,H,1
DENNI,2015,D,1
GAMELL,2015,H,1
RIBAS,2015,H,1
ZAMORA,2015,D,1
DOMINGO JUAN,2015,D,1
FORNIELES,2015,H,1
AYATS,2015,D,1
RIVERA,2015,D,1
UBEDA,2015,D,1
PALA,2015,H,1
PALLARES,2015,H,1
JUAN,2015,H,1
CORAY,2015,D,1
GESTI,2015,D,1
PELAEZ,2015,H,1
NIEVES,2015,D,1
BELDA,2015,H,1
ANGULO,2015,H,1
FAMILIA,2015,H,1
LOUIS,2015,H,1
VASQUEZ,2015,D,1
VILLALPANDO,2015,H,1
MBAYE,2015,D,1
ECHEPARES,2015,D,1
MAS,2015,H,1
VIDEILLA,2015,H,1
GRANADOS,2015,D,1
SUBIAS,2015,H,1
CHICA,2015,H,1
TORRALBO,2015,D,1
MANZANO,2015,D,1
TORRAS,2015,D,1
EL MOSATI,2015,H,1
VILLAREJO,2015,D,1
MASIP,2015,H,1
AHAYAT,2015,D,1
CASASAYAS,2015,H,1
EL JAIDI,2015,H,1
COMPANY,2015,H,1
ROSELLO,2015,D,1
BLADAS,2015,D,1
TORRIJOS,2015,H,1
CAMPILLO,2015,H,1
SANCLEMENTE,2015,D,1
HERRANZ,2015,D,1
MAILA,2015,H,1
VINUESA,2015,H,1
MERA,2015,D,1
EL OUZARI,2015,D,1
EL AROUDI,2015,H,1
TUNEU,2015,D,1
QUELIZ,2015,D,1
ECHANIZ,2015,D,1
TIBAU,2015,H,1
SAN ANTONIO,2015,D,1
PUIG,2015,D,1
GUEYE,2015,H,1
CARMONA,2015,D,1
SILVERO,2015,H,1
ANDALOUSS,2015,D,1
CREUS,2015,H,1
SEGURA,2015,H,1
QUIRANTES,2015,H,1
ALBA,2015,D,1
VALLE,2015,D,1
COBO,2015,H,1
BURLACU,2015,D,1
GHISA,2015,D,1
CAZORLA,2015,H,1
FERMIN,2015,D,1
VERA,2015,H,1
ALEJANDR O,2015,H,1
CLOSA,2015,H,1
GUEVARA,2015,H,1
MARTA,2015,D,1
GAMEZ,2015,H,1
DAZA,2015,D,1
ROMAN,2015,H,1
NEBRA,2015,D,1
ANGUES,2015,H,1
MASSUH,2015,H,1
BARECK,2015,H,1
MEJIAS,2015,H,1
LLARCH,2015,H,1
BOUMAIDOUL,2015,H,1
CONSTANZA,2015,D,1
HUERTAS,2015,D,1
NOVAS,2015,H,1
OUADID,2015,H,1
DOMENECH,2015,D,1
EL HACHMI,2015,D,1
VILLAPANDO,2015,D,1
SERNA,2015,H,1
ZARCO,2015,D,1
ALBUIXECH,2015,D,1
TEJERO,2015,H,1
CUADRA,2015,D,1
CABELLO,2015,H,1
BENEDETTI,2015,D,1
LAQCIR,2015,H,1
ANGLADA,2015,H,1
SANTASUSAGNA,2015,H,1
RIVERO,2015,D,1
RIELO,2015,H,1
MOLERO,2015,D,1
GALLEMI,2015,H,1
SALMERON,2015,D,1
CABO,2015,H,1
YACOUB,2015,D,1
VEGA,2015,D,1
MARCOS,2015,H,1
LEVANTE,2015,H,1
CASALS,2015,H,1
PALOMINO,2015,D,1
CARDOZO,2015,H,1
VALDES,2015,H,1
IBARS,2015,H,1
GALVEZ,2015,H,1
RAUL,2015,D,1
MODOLELL,2015,H,1
BOLDE,2015,H,1
ALARCON,2015,H,1
ALCAIDE,2015,H,1
ASENSIO,2015,D,1
BAREA,2015,H,1
AMADOR,2015,D,1
POUS,2015,H,1
FIGUERAS,2015,D,1
CARRASCOSA,2015,H,1
BROUTA AGNESA,2015,D,1
CRUZ,2015,D,1
GALLARDO,2015,H,1
ECHINIQUE,2015,D,1
RUFIAN,2015,D,1
GHIZLANE,2015,H,1
TOUTAY,2015,H,1
ALTET,2015,D,1
HASSANI,2015,D,1
LLORCA,2015,H,1
VILLAR,2015,D,1
SALDANHA,2015,H,1
QUEVEDO,2015,H,1
VIOLETA,2015,H,1
CANALES,2015,H,1
DIMA,2015,H,1
BELMONTE,2015,D,1
MONTLLOR,2015,D,1
MARAVER,2015,H,1
TXASKO,2015,D,1
POLO,2015,H,1
PLAYA,2015,H,1
CHELLOUCHI,2015,H,1
GABARRA,2015,D,1
ENRIQUEZ,2015,H,1
FLUVIA,2015,D,1
COSENTINO,2015,D,1
ROMERA,2015,H,1
CRESPI,2015,H,1
MILLA,2015,D,1
HURTADO,2015,H,1
TITOS,2015,H,1
TRIGUEROS,2015,D,1
MACIAS,2015,H,1
AVILES,2015,D,1
BERROHOU,2015,H,1
ELVIRA,2015,H,1
ALCAZAR,2015,H,1
CAGIDE,2015,D,1
RICCI,2015,H,1
UBACH,2015,H,1
BOYANO,2015,D,1
LOZANO,2015,H,1
BALLBE,2015,D,1
KOLOMANSKA,2015,D,1
BENITEZ,2015,D,1
TUDO,2015,H,1
MACHUCA,2015,H,1
BALASTEGUI,2015,H,1
CASADO,2015,D,1
BERNAL,2015,H,1
COPETE,2015,H,1
