COGNOM1,ANY_NAIXEMENT,SEXE,TOTAL
REVALIENTE,2016,H,1
CEREZO,2016,H,1
MAHBOUB,2016,D,1
CHOUIRDI,2016,H,1
KHADRAOUI,2016,D,1
HEREDIA,2016,D,1
BERRIO,2016,D,1
MUKHTAR,2016,D,1
TERUEL,2016,D,1
VIZCAINO,2016,H,1
JANG,2016,H,1
CAPELLA,2016,H,1
BROTO,2016,H,1
BOUKTAIBA,2016,D,1
GALLARDO,2016,D,1
ARENAS,2016,H,1
ARTES,2016,D,1
ECHEN,2016,D,1
JADDA,2016,D,1
AJBAR,2016,D,1
BARBERO,2016,D,1
SAN JUAN,2016,H,1
NOUINOU,2016,H,1
BENAMAR,2016,H,1
NOGUES,2016,H,1
ALOY,2016,D,1
MONTAÑA,2016,H,1
SUAREZ,2016,H,1
BOUTOUB,2016,D,1
GUISADO,2016,D,1
LAMSANDED,2016,H,1
VENCESLAO,2016,D,1
EL HADDIOUI,2016,D,1
NAVAJAS,2016,H,1
RAGAB OSMAN,2016,H,1
EL ATTAK,2016,H,1
DEHBI,2016,H,1
VELA,2016,D,1
SANTANO,2016,D,1
IBN HACHMI,2016,D,1
ULLES,2016,D,1
AVILA,2016,D,1
COMAS,2016,D,1
HAMMANOU,2016,H,1
ALONSO,2016,D,1
MOLINA,2016,H,1
BELTRAN,2016,D,1
MOTA,2016,D,1
MOSLIH,2016,H,1
DURAN,2016,D,1
CIRAUQUI,2016,H,1
MALE,2016,D,1
CARPIO,2016,H,1
NADI,2016,D,1
PAN,2016,D,1
HAMAD,2016,H,1
MATTEO,2016,D,1
VALERO,2016,H,1
EL KHAL,2016,D,1
PICAZO,2016,H,1
ZHAIRI,2016,D,1
ESTEVE,2016,D,1
BAGOZ,2016,H,1
VINYES,2016,D,1
BOADA,2016,H,1
RIBAS,2016,D,1
BERTIT,2016,H,1
CARRERAS,2016,H,1
VARGAS,2016,H,1
EL BENHITI,2016,D,1
ROSIQUE,2016,D,1
YERA,2016,D,1
LIAÑO,2016,H,1
PRAT,2016,D,1
MERCADER,2016,D,1
VASQUEZ,2016,H,1
ALLUE,2016,H,1
TORRIJOS,2016,D,1
ALAVA,2016,D,1
HAMMOUDAN,2016,D,1
TALLAFET,2016,D,1
LABIB,2016,D,1
HICHOUR,2016,H,1
VANCELLS,2016,H,1
FRESNEDA,2016,D,1
OCHOA,2016,D,1
CORBERA,2016,H,1
HAMMOU HAOICHA,2016,H,1
FRANCO,2016,D,1
SPACCASASSI,2016,H,1
GUEYE,2016,H,1
MONTERO,2016,D,1
EL BACHA,2016,H,1
BELIS,2016,D,1
BENAMARA,2016,H,1
CHAER,2016,H,1
SIRA,2016,H,1
FAJARDO,2016,H,1
FATJO,2016,H,1
SERRA,2016,H,1
ALEGRE,2016,D,1
EL AYADI,2016,H,1
HU,2016,H,1
CARO,2016,D,1
MOUNIR,2016,H,1
BALLESTIN,2016,H,1
EL MEZRAOUI,2016,H,1
CRIADO,2016,H,1
MUNILL,2016,H,1
SAENZ DE TEJADA,2016,H,1
TOSET,2016,H,1
ZAABOUL,2016,H,1
SAMIENTO,2016,H,1
LOPEANDIA,2016,D,1
RABELO,2016,D,1
OUALIT,2016,D,1
GODINA,2016,D,1
BASTIDA,2016,H,1
PEÑA,2016,D,1
BIN MUHAMMAD WAHIDDIN,2016,H,1
ESPINOZA,2016,H,1
GARRIDO,2016,H,1
GUZMAN,2016,H,1
GHARBAOUI,2016,H,1
COMAN,2016,H,1
RIVERA,2016,D,1
PALOMA,2016,D,1
AMACHRAA,2016,H,1
LITE,2016,D,1
CHATT,2016,D,1
ALFARO,2016,H,1
AMAGHNOUJE,2016,H,1
BELLO,2016,D,1
DONAIRE,2016,H,1
GELON,2016,H,1
BON,2016,H,1
BARRANCO,2016,D,1
ROLDAN,2016,H,1
PEREMATEU,2016,D,1
RIBALLO,2016,H,1
LINARES,2016,H,1
AL HARRAC,2016,D,1
MURILLO,2016,D,1
ESSABIKI,2016,D,1
MAGAA,2016,H,1
PARDOS,2016,D,1
INES,2016,H,1
VIALCHO,2016,H,1
O DEA,2016,D,1
GEIS,2016,H,1
PUEBLA,2016,H,1
BOLIVAR,2016,H,1
TRAVERSO,2016,D,1
CIRPA,2016,H,1
LARA,2016,H,1
AKHIGBE,2016,D,1
FARRES,2016,D,1
GUAL,2016,H,1
DEHAIRA,2016,H,1
ENRIQUE,2016,D,1
NOGUERA,2016,H,1
AFRIKI,2016,H,1
SOLDADO,2016,H,1
EL HAMRI,2016,H,1
CANUT,2016,D,1
PULIDO,2016,H,1
EL COR,2016,H,1
BELLAARI,2016,D,1
ROCABERT,2016,D,1
CAMPOS,2016,D,1
BERBEGAL,2016,D,1
CHAHMOUT,2016,D,1
LUPIAÑEZ,2016,D,1
PESCADOR,2016,H,1
FAJARDO,2016,D,1
ARCEGA,2016,D,1
RAMLI,2016,D,1
ILLESCAS,2016,D,1
ANTOLI,2016,H,1
CAPARROS,2016,H,1
KALLOUBI,2016,H,1
OJEDA,2016,H,1
ALBERICH,2016,H,1
COLL,2016,D,1
PITINO,2016,H,1
LANAYA,2016,H,1
LAIQ,2016,D,1
GASOL,2016,D,1
TOUZANI,2016,H,1
EL AMRI,2016,D,1
EL BOUTI,2016,H,1
EL AMRI,2016,H,1
PAÑART,2016,H,1
DIEGUEZ,2016,H,1
INVERS,2016,H,1
COSTAL,2016,H,1
BAKIRA,2016,H,1
GARATACHEA,2016,D,1
MAYO,2016,H,1
VARO,2016,D,1
ALMENTA,2016,D,1
AL MESKIN,2016,H,1
PUIGNERO,2016,H,1
OBANDO,2016,H,1
MORERA,2016,H,1
MOJAL,2016,D,1
NASRI,2016,H,1
O DWYER,2016,H,1
AMIGO,2016,H,1
SAMPER,2016,D,1
VERDEGAY,2016,D,1
PAVA,2016,H,1
CONTEH,2016,H,1
MOUMEN,2016,H,1
BENTALEB,2016,H,1
FALL,2016,D,1
DA SILVA,2016,H,1
QUIROGA,2016,D,1
CAMAYO,2016,D,1
MRIRI,2016,D,1
PEDRAZA,2016,H,1
MANZANEDA,2016,H,1
CACERES,2016,D,1
QUESADA,2016,D,1
ROHANI,2016,D,1
VILA,2016,H,1
COLOMER,2016,H,1
ZAFFOU,2016,D,1
LASSMI,2016,H,1
TURU,2016,H,1
ADAN,2016,D,1
DONAIRE,2016,D,1
ANDRES,2016,D,1
BARCO,2016,H,1
MONTORO,2016,H,1
TURU,2016,D,1
SAHAKYAN,2016,D,1
CAPOTE,2016,D,1
SALCEDO,2016,H,1
VICENTE,2016,H,1
MICHALSKA,2016,D,1
FERREZ,2016,H,1
LOUHASSI,2016,H,1
CASONI,2016,D,1
VIDONI,2016,D,1
SALLES,2016,H,1
REBULLIDA,2016,D,1
TORRALBO,2016,H,1
LARRODA,2016,H,1
CRESPIN,2016,H,1
CHAIA,2016,D,1
HAMMAN,2016,H,1
VIVAS,2016,H,1
EL ALAMI,2016,H,1
SALMI,2016,D,1
AL ANDALUSI,2016,D,1
N FENIF,2016,H,1
SAEZ,2016,H,1
ADEYEMI,2016,D,1
CASTAÑO,2016,H,1
BOJADA,2016,H,1
MAHAN,2016,D,1
OUAZZANI TAIBI,2016,D,1
CUADRA,2016,D,1
QUELIZ,2016,H,1
FLORIDO,2016,D,1
YERROU,2016,H,1
CRISTOBAL,2016,D,1
PINILLA,2016,D,1
EL GHAZOUANI,2016,H,1
PERALTA,2016,H,1
SANCHO,2016,H,1
VALLEJO,2016,H,1
PICASO,2016,D,1
EL MALLALY,2016,H,1
EL GOURECHE,2016,H,1
BRAGO,2016,D,1
RICAURTE,2016,D,1
DAOUDI,2016,D,1
ARNAU,2016,D,1
POLO,2016,D,1
RIO,2016,H,1
CASQUERO,2016,D,1
DIALLO,2016,D,1
NICOLAS,2016,H,1
CALIN,2016,H,1
PUIGMARTI,2016,D,1
DIAGA,2016,D,1
FERRE,2016,H,1
AL JARROUDI,2016,D,1
MRABET,2016,H,1
EL COUAIRA,2016,D,1
CAÑIZAR,2016,H,1
HERNADEZ,2016,H,1
TAGHI,2016,H,1
SORLOZANO,2016,D,1
EL TOUMI,2016,D,1
RADU,2016,H,1
AZZOUZ,2016,D,1
LUNA,2016,D,1
FERNANDEZ DEL VISO,2016,H,1
YE,2016,D,1
BIBIAN,2016,H,1
DAHAK,2016,H,1
GRIFOLL,2016,H,1
PORTALES,2016,H,1
EL MEHJOUBI,2016,D,1
PASTOR,2016,D,1
ARMOA,2016,D,1
FAUQUET,2016,H,1
OTERO,2016,D,1
DESVIAT,2016,D,1
AGUERRI,2016,H,1
PERIANEZ,2016,D,1
XARAU,2016,D,1
ROSA,2016,H,1
EL KHALLOUFI,2016,H,1
EXTREMERA,2016,H,1
CRUZADO,2016,D,1
CAMUS,2016,H,1
VILAMANYA,2016,H,1
MALLAFRE,2016,D,1
RIVERA,2016,H,1
EL GUENNOUNI,2016,D,1
HAMMERS,2016,D,1
AÑEZ,2016,D,1
DAIH,2016,D,1
FIRVIDA,2016,D,1
STEFANCIC,2016,H,1
ESCUDE,2016,D,1
CALABRESE,2016,H,1
BALLBE,2016,D,1
AFANTROUSS,2016,H,1
QUILES,2016,D,1
ALTAYO,2016,H,1
VALLEJO,2016,D,1
CASAL,2016,D,1
ARIZA,2016,H,1
RODENAS,2016,D,1
BALMASEDA,2016,H,1
LEZCANO,2016,H,1
ANGEL,2016,D,1
SERRA,2016,D,1
QUINTEROS,2016,D,1
LIZANA,2016,H,1
ZUKRI,2016,H,1
MORANTE,2016,H,1
TORRAS,2016,D,1
MONTEJANO,2016,D,1
INFANTE,2016,D,1
MAIDI,2016,H,1
ARHOUN,2016,H,1
ROSADO,2016,H,1
BOUMANE,2016,H,1
MANCILLA,2016,H,1
MADICO,2016,H,1
MARIN,2016,H,1
AL BAHIRI,2016,H,1
CRISOL,2016,H,1
ALBA,2016,D,1
HE,2016,H,1
POLL,2016,D,1
BECERRA,2016,D,1
SABALETE,2016,H,1
CANTOS,2016,H,1
MOLINA,2016,D,1
SIRGADO,2016,H,1
EL YOUNOSSI,2016,D,1
MUIÑOS,2016,D,1
HURTADO,2016,H,1
ALTEMIR,2016,D,1
SABAOUNI,2016,H,1
CHACON,2016,H,1
VERGE,2016,D,1
BADIA,2016,H,1
BALTASAR,2016,H,1
BERENGUEL,2016,D,1
GUERRERO,2016,D,1
CHABRI,2016,D,1
FARRES,2016,H,1
TURULL,2016,D,1
AZAÑEDO,2016,D,1
IBAÑEZ,2016,D,1
COLLADO,2016,H,1
RIPOLL,2016,H,1
SANCHIS,2016,D,1
AL AKRAFLI,2016,H,1
MAYA,2016,H,1
EL KHSSIM,2016,H,1
SERVILLES,2016,D,1
PIRIS,2016,H,1
ROS,2016,H,1
EGEA,2016,D,1
GRIÑON,2016,H,1
SOLANELLAS,2016,D,1
BAEZ,2016,H,1
PAN,2016,H,1
AHAOUARI,2016,D,1
TENA,2016,D,1
CAPDEVILA,2016,H,1
CHICA,2016,H,1
NALI,2016,D,1
MOLINERO,2016,D,1
BODELON,2016,H,1
BAREA,2016,H,1
REIRA,2016,D,1
TIBURCIO,2016,D,1
KAMBY,2016,H,1
URREGO,2016,D,1
BAINA,2016,D,1
COSTALAGO,2016,H,1
KOLINS,2016,D,1
SOTELO,2016,H,1
RIBAS,2016,H,1
CHETTAT,2016,D,1
MENESES,2016,H,1
TORRE,2016,H,1
CAPEL,2016,D,1
BARRACHINA,2016,D,1
ACHEMLAL,2016,D,1
NIANG,2016,H,1
KOUBAA,2016,H,1
BELMONTE,2016,H,1
ALADID,2016,D,1
VELOZ,2016,D,1
VARO,2016,H,1
BELFAQYH,2016,H,1
PALAU,2016,H,1
CORONEL,2016,D,1
ORO,2016,H,1
ALBARRACIN,2016,H,1
JUVES,2016,H,1
NAVAL,2016,H,1
LAALAITI,2016,D,1
ORTS,2016,D,1
SINISTERRA,2016,H,1
TETOUANI,2016,H,1
CLAR,2016,D,1
TRIBAQ,2016,H,1
MUNTADA,2016,D,1
RIAHI,2016,H,1
BRISEÑO,2016,H,1
GAMIZ,2016,D,1
BADIANE,2016,D,1
ALSINA,2016,D,1
HLAILA,2016,H,1
ARROYO,2016,H,1
EL BHIRI,2016,D,1
ALAMINOS,2016,H,1
QUIROS,2016,H,1
CALERO,2016,H,1
GHANEM,2016,D,1
MENDOZA,2016,D,1
GARCIA,2015,H,28
GARCIA,2015,D,25
SANCHEZ,2015,D,23
LOPEZ,2015,H,21
SANCHEZ,2015,H,20
LOPEZ,2015,D,20
FERNANDEZ,2015,H,18
MARTINEZ,2015,H,17
FERNANDEZ,2015,D,17
RUIZ,2015,H,16
GONZALEZ,2015,D,16
PEREZ,2015,H,16
GONZALEZ,2015,H,15
PEREZ,2015,D,15
RUIZ,2015,D,13
MARTINEZ,2015,D,13
GOMEZ,2015,H,11
RODRIGUEZ,2015,D,11
RODRIGUEZ,2015,H,11
GOMEZ,2015,D,10
JIMENEZ,2015,D,10
HERNANDEZ,2015,D,10
MUÑOZ,2015,D,8
NAVARRO,2015,H,8
TORRES,2015,H,7
ALVAREZ,2015,H,7
JIMENEZ,2015,H,7
MORENO,2015,D,7
DIAZ,2015,D,7
MORENO,2015,H,7
DIAZ,2015,H,7
ROMERO,2015,H,7
RAMIREZ,2015,D,6
HERNANDEZ,2015,H,6
MOLINA,2015,H,6
MORALES,2015,D,6
CONTRERAS,2015,H,5
SANZ,2015,D,5
ORTIZ,2015,D,5
MOLINA,2015,D,5
GIL,2015,H,5
MEDINA,2015,H,5
MARTIN,2015,D,5
GIMENEZ,2015,D,5
RAMIREZ,2015,H,5
SERRANO,2015,D,4
ALONSO,2015,D,4
HIDALGO,2015,D,4
MARIN,2015,H,4
CASTRO,2015,H,4
SALVADOR,2015,H,4
VELA,2015,H,4
MUÑOZ,2015,H,4
AGUILAR,2015,H,4
LEIVA,2015,H,4
SALMERON,2015,D,4
NDIAYE,2015,H,4
GUTIERREZ,2015,H,4
SANTIAGO,2015,D,4
VEGA,2015,H,3
NUÑEZ,2015,D,3
GIMENEZ,2015,H,3
SILVA,2015,H,3
BRAVO,2015,H,3
COSTA,2015,D,3
MALDONADO,2015,D,3
DELGADO,2015,H,3
CABRERA,2015,H,3
TORRES,2015,D,3
MARTIN,2015,H,3
MONTERO,2015,D,3
IBAÑEZ,2015,H,3
CONTRERAS,2015,D,3
ALARCON,2015,D,3
FLORES,2015,H,3
MARIN,2015,D,3
CANO,2015,H,3
MESA,2015,H,3
VIDAL,2015,D,3
SINAYOKO,2015,D,3
CUENCA,2015,H,3
CASAS,2015,D,3
SALAZAR,2015,H,3
CASADO,2015,D,3
ORTEGA,2015,H,3
ROMERO,2015,D,3
DONAIRE,2015,H,3
AGUILERA,2015,H,3
RAMOS,2015,D,3
ALAVEDRA,2015,H,3
CASAS,2015,H,3
HERRERIAS,2015,D,3
LUQUE,2015,H,3
MIGUEL,2015,H,2
VELASCO,2015,H,2
ROQUE,2015,H,2
MEDINA,2015,D,2
ANGELES,2015,H,2
CORTES,2015,D,2
ALILOUCH,2015,H,2
DURAN,2015,H,2
SUAREZ,2015,H,2
CANO,2015,D,2
SALMI,2015,H,2
FUENTES,2015,H,2
PUERTAS,2015,H,2
BARRAGAN,2015,H,2
SOLE,2015,D,2
AYALA,2015,H,2
CASTELLO,2015,D,2
CASTELLANO,2015,H,2
CARDENAS,2015,D,2
URBANO,2015,D,2
MARSAL,2015,H,2
CRUZ,2015,H,2
LATORRE,2015,H,2
SAEZ,2015,H,2
ROS,2015,H,2
GALAN,2015,D,2
GIL,2015,D,2
RIOS,2015,H,2
CARBALLO,2015,D,2
CANTERO,2015,D,2
MENDOZA,2015,D,2
YESTE,2015,H,2
NAVAS,2015,H,2
GALVEZ,2015,D,2
MOYA,2015,D,2
LOZANO,2015,D,2
JI,2015,H,2
LEON,2015,D,2
CLARAMONTE,2015,H,2
RIO,2015,D,2
BRAVO,2015,D,2
RUBIES,2015,H,2
FALL,2015,D,2
MERA,2015,D,2
HUERTAS,2015,D,2
GUEYE,2015,D,2
FIGUEROA,2015,H,2
TAIBI,2015,D,2
GUERRERO,2015,D,2
DOMENECH,2015,D,2
REFAI,2015,D,2
ROMAN,2015,H,2
ZARCO,2015,D,2
BENITEZ,2015,D,2
CALAFELL,2015,D,2
LAZARO,2015,D,2
ROUASS,2015,D,2
SANTOS,2015,H,2
SOLA,2015,H,2
GUILLEN,2015,H,2
FERRER,2015,D,2
PALACIOS,2015,H,2
PARRA,2015,H,2
ROBLES,2015,D,2
BUENO,2015,H,2
CHAREF,2015,D,2
LORENTE,2015,D,2
DIEGUEZ,2015,D,2
COLOMER,2015,H,2
AGUILA,2015,D,2
PARDO,2015,H,2
ESTEVE,2015,D,2
EL KHOUKH,2015,H,2
REYES,2015,H,2
EL KHAIT,2015,H,2
VENDRELL,2015,D,2
VIÑOLAS,2015,H,2
ESPINOZA,2015,H,2
PLANS,2015,H,2
HIDALGO,2015,H,2
ANDRADE,2015,H,2
BAUTISTA,2015,H,2
NARANJO,2015,D,2
UGAL,2015,D,2
CHAREF,2015,H,2
BLANCO,2015,D,2
OLIVA,2015,D,2
DIOUF,2015,H,2
SALVADOR,2015,D,2
MATARIN,2015,H,2
FERRER,2015,H,2
BLANCO,2015,H,2
QUIROS,2015,D,2
PIÑOL,2015,H,2
CISSE,2015,H,2
CAMPOS,2015,D,2
MANJON,2015,D,2
GUERRERO,2015,H,2
ARIAS,2015,H,2
MOYA,2015,H,2
MATA,2015,H,2
CARRASCO,2015,D,2
PEÑA,2015,D,2
RUBIO,2015,H,2
TAHIRI,2015,H,2
JURADO,2015,D,2
CASAJUANA,2015,D,2
FLOR,2015,D,2
SORIANO,2015,D,2
MERINO,2015,H,2
MARQUEZ,2015,H,2
VARO,2015,H,2
AHAIDAR,2015,D,2
MENA,2015,H,2
REQUENA,2015,H,2
AMO,2015,D,2
MARIANO,2015,D,2
CASTAÑE,2015,H,2
INVERNOT,2015,D,2
CASTILLO,2015,D,2
VERGARA,2015,D,2
VAZQUEZ,2015,H,2
ORTIZ,2015,H,2
ESPINOSA,2015,H,2
CARRETERO,2015,H,2
LECOR,2015,D,2
BOSCH,2015,D,2
VIDAL,2015,H,2
CASTRO,2015,D,2
MORALES,2015,H,2
EL HANBETTE,2015,H,2
ORTEGA,2015,D,2
GRAU,2015,H,2
PONS,2015,H,2
ALCAIDE,2015,D,2
NIANG,2015,D,2
SALLES,2015,H,2
ABAD,2015,H,2
AMGHAR,2015,D,2
SALADO,2015,D,2
QUINTANA,2015,D,2
POZO,2015,D,2
MOREIRA,2015,H,2
SALA,2015,D,2
RIERA,2015,D,1
VALDERRAMA,2015,D,1
CAPARROS,2015,H,1
LORENZANA,2015,H,1
SERRACANTA,2015,H,1
EL HARRASSY,2015,H,1
MERCADO,2015,H,1
BEN ABDESSADAK,2015,D,1
CRESPO,2015,H,1
GAONA,2015,D,1
PEDREIRA,2015,H,1
CHAER,2015,H,1
SALVADO,2015,H,1
MONTENEGRO,2015,D,1
RAMIRO,2015,D,1
FOFANA,2015,D,1
ALCALA,2015,D,1
JABLI,2015,H,1
ROUROU,2015,D,1
CAMPINS,2015,D,1
HERENCIA,2015,D,1
UREÑA,2015,D,1
EL COUDRI,2015,H,1
DEHAIRA,2015,H,1
LUCAS,2015,H,1
SAGHIRI,2015,D,1
EL ZOLJAMI,2015,D,1
EL ISSAOUI,2015,D,1
DOLCET,2015,D,1
AMAZDOUY,2015,H,1
PUIGARNAU,2015,H,1
LADRON,2015,D,1
THORNDIKE,2015,H,1
EL FERKOUS,2015,D,1
FULLADOSA,2015,H,1
CEPEDELLO,2015,H,1
CARDIEL,2015,D,1
FIGUEREDO,2015,H,1
HADJ ALI,2015,H,1
EL MUSAOUI,2015,D,1
LOBERA,2015,D,1
TRIKI,2015,D,1
CARDONA,2015,D,1
AARABI,2015,H,1
PAJUELO,2015,H,1
LAHMAJ,2015,D,1
AFAN,2015,H,1
VASCO,2015,D,1
SANTAMARIA,2015,D,1
LECUONA,2015,D,1
SILVA,2015,D,1
MENDOLAZA,2015,H,1
BELGARTIT,2015,H,1
AHMIMED,2015,D,1
MURILLO,2015,D,1
GORINA,2015,D,1
BENCAID,2015,H,1
FITE,2015,D,1
BELADEL,2015,H,1
MINGUET,2015,D,1
EDIH,2015,D,1
MOULED,2015,H,1
IZARD,2015,H,1
EL HAOUARI,2015,D,1
CORNELLAS,2015,H,1
BOIRA,2015,H,1
TOKGOZ,2015,H,1
VALLS,2015,H,1
HASNAOUI,2015,D,1
CAÑASVERAS,2015,D,1
YERA,2015,D,1
MJOUH,2015,H,1
ESTEPA,2015,D,1
KHARBACH,2015,D,1
ZAMBRANO,2015,H,1
KAMBY,2015,D,1
QUINTANILLA,2015,H,1
JO,2015,D,1
MARSA,2015,D,1
AMLILI,2015,H,1
MARIÑO,2015,H,1
HITA,2015,H,1
MEDIIOLA,2015,H,1
VILLATORO,2015,D,1
GINER,2015,H,1
KIRVALIDZE,2015,D,1
SHAIMI,2015,H,1
EL OUAZZANI,2015,H,1
MONTOYA,2015,D,1
RESTOY,2015,H,1
ARBOS,2015,D,1
NAVARRO,2015,D,1
MILAN,2015,D,1
MOZOS,2015,D,1
EL GUAYOUZI,2015,D,1
BELAOUNI,2015,D,1
TORREJON,2015,D,1
FERREYRA,2015,H,1
ALANIZ,2015,D,1
EL GORJI,2015,D,1
LEMUS,2015,D,1
PENA,2015,H,1
TABARES,2015,D,1
BIGLIERI,2015,H,1
ROIG,2015,H,1
OLIVARES,2015,H,1
CHAHMOUTI,2015,H,1
GELABERT,2015,D,1
EL HAMMANI,2015,D,1
ENRICH,2015,H,1
BONETTI,2015,H,1
BARABA,2015,H,1
BOVER,2015,H,1
EL HARRAK,2015,H,1
LOPEZ PASCA,2015,H,1
ARRAEZ,2015,H,1
MIRA,2015,D,1
LILLO,2015,D,1
GARAH,2015,D,1
AL AKRALI,2015,D,1
TAIBI,2015,H,1
DIEDHIOU,2015,H,1
OJEDA,2015,H,1
BARRANTES,2015,H,1
MAZA,2015,H,1
HERRAN,2015,D,1
MELLOUKI,2015,H,1
ZHENG,2015,D,1
FRANCO,2015,D,1
KARMOUN,2015,H,1
SABASTIA,2015,H,1
SUH,2015,H,1
DO  NASCIMIENTO,2015,D,1
MACIPE,2015,D,1
EL UKHITAR,2015,H,1
HINOJO,2015,H,1
ORBEGOZO,2015,H,1
MOYANO,2015,H,1
AMMARI,2015,H,1
CASTAÑEIRAS,2015,H,1
EL HAOUAS,2015,H,1
CHAMORRO,2015,H,1
MATALA,2015,H,1
ARCEGA,2015,D,1
OCA,2015,D,1
BAENA,2015,H,1
BERBEGAL,2015,H,1
SAEZ,2015,D,1
TERRET,2015,H,1
VALERO,2015,D,1
VALENTIM,2015,H,1
ARAKELYAN,2015,D,1
PALACIOS,2015,D,1
YANEZ,2015,D,1
ATERO,2015,D,1
ARGERICH,2015,H,1
VIBERTI,2015,D,1
RODO,2015,D,1
VALIENTE,2015,H,1
VILALTA,2015,H,1
BATALLA,2015,D,1
CAMENFORTE,2015,D,1
BETRAN,2015,H,1
ABADIANO,2015,D,1
GASCON,2015,H,1
VILCHEZ,2015,H,1
PAREDES,2015,D,1
ALBAREDA,2015,H,1
KHOULALI,2015,D,1
TORRUS,2015,D,1
BATISTE,2015,D,1
SEYE,2015,D,1
BENZAIN,2015,H,1
MORERA,2015,H,1
SOTO,2015,D,1
SALAS,2015,D,1
CARRION,2015,D,1
ALBERT,2015,D,1
AMENOS,2015,H,1
FONT,2015,D,1
CANTERA,2015,H,1
FOUIMA,2015,H,1
BOUAGFA,2015,D,1
ZEDGUI,2015,H,1
CASADELLA,2015,H,1
MONTES,2015,H,1
VALLEJOS,2015,D,1
BOIXADOS,2015,D,1
TAYMI,2015,H,1
EGEA,2015,H,1
DAVILA,2015,H,1
QUERO,2015,D,1
SOLANO,2015,D,1
CACHARD,2015,D,1
ANOUS,2015,D,1
EL LOUKILI,2015,D,1
MONTSERRAT,2015,D,1
VILLAS,2015,D,1
NABILI,2015,H,1
MBATHIE,2015,D,1
CHOUACHE,2015,D,1
DUQUE,2015,D,1
ESTRELLA,2015,D,1
BARROUHOU,2015,H,1
EL AAGDI,2015,H,1
ABAD,2015,D,1
LUNA,2015,D,1
EL ADDI,2015,H,1
SALINAS,2015,H,1
LOMAS,2015,H,1
ARRANZ,2015,H,1
TAY,2015,H,1
COBOS,2015,H,1
BRZOZOWSKA,2015,D,1
JUANOLA,2015,D,1
RAIB,2015,D,1
CORTINA,2015,D,1
CAÑETE,2015,H,1
PADILLA,2015,H,1
AHADOUT,2015,D,1
CAMARA,2015,D,1
CAMPOS,2015,H,1
CHERGUI,2015,D,1
BEN,2015,H,1
TARRERO,2015,D,1
AKAOUCH,2015,D,1
BADIANE,2015,D,1
CARRASCO,2015,H,1
MARTORELL,2015,D,1
MARTORELL,2015,H,1
GINES,2015,H,1
CAÑERO,2015,H,1
SORIA,2015,D,1
LEUSCHNER,2015,H,1
CARAYOL,2015,D,1
M TIRI,2015,D,1
ABAKHA,2015,D,1
SABAOUNI,2015,H,1
TRENCHS,2015,H,1
CHECA,2015,D,1
TAHIRI,2015,D,1
BALAÑA,2015,H,1
CHATT,2015,D,1
EL MANSOURI,2015,D,1
SECLISI,2015,D,1
VIJU,2015,D,1
ALMIRALL,2015,D,1
MAGDALENO,2015,D,1
ILLESCAS,2015,D,1
RIBA,2015,H,1
OSSORIO,2015,H,1
GALLARDO,2015,D,1
CUADRADO,2015,H,1
SARDA,2015,H,1
VILLAGRASA,2015,D,1
ESPADA,2015,D,1
ESCORIHUELA,2015,H,1
VIERA,2015,H,1
CHERGUI EL GHIATI,2015,H,1
AMAYA,2015,H,1
MALDONADO,2015,H,1
LUQUE,2015,D,1
ANDREU,2015,D,1
EL IDRISSI,2015,D,1
BARRAGAN,2015,D,1
CERNADA,2015,H,1
CHAWKI,2015,H,1
DIVINS,2015,H,1
DALMASES,2015,D,1
KEBOUCHA,2015,H,1
SALVAT,2015,H,1
DAOUNANI,2015,H,1
ESTEBAN,2015,H,1
JUANICO,2015,D,1
RASO,2015,H,1
PARIS,2015,D,1
MERCADAL,2015,H,1
HAJI,2015,D,1
CHOUIOUI,2015,H,1
HAJHOUJ,2015,H,1
CARBO,2015,D,1
LAZARO,2015,H,1
PACHON,2015,H,1
SEGARRA,2015,D,1
CHIDI,2015,D,1
ESPINAL,2015,D,1
TAOUMI,2015,D,1
CANTERO,2015,H,1
LAO,2015,H,1
TAFRISTAN,2015,H,1
VARGAS MACHUCA,2015,D,1
DIEZ,2015,H,1
MOMBIELA,2015,D,1
EL QJIRY,2015,D,1
SOUFIAN,2015,H,1
PUA,2015,D,1
CASANELLAS,2015,D,1
BOUADAR,2015,H,1
FIESTAS,2015,D,1
MERCHAN,2015,H,1
ROBLEDO,2015,D,1
ANGAS,2015,D,1
CAZADOR,2015,H,1
DAOUDOU,2015,H,1
GISPERT-SAÜCH,2015,D,1
SALAZAR,2015,D,1
MAJADAS,2015,H,1
JADDA,2015,H,1
NUÑO,2015,H,1
VELAZQUEZ,2015,H,1
ECHRIKI,2015,H,1
NETTO,2015,H,1
VAQUER,2015,H,1
CHOI,2015,H,1
AL BAITAR,2015,H,1
VILAGROSA,2015,H,1
ARCH,2015,D,1
EL HIJEOUET,2015,H,1
BENJAIRA,2015,D,1
AROUD,2015,D,1
SANTANA,2015,D,1
CLARAMONTE,2015,D,1
FERRERES,2015,D,1
KHIRANI,2015,H,1
MESTANZA,2015,D,1
GRIGALASHVILI,2015,D,1
KHATTAT,2015,D,1
LAMA,2015,D,1
BORREGO,2015,H,1
VERGARA,2015,H,1
TORNER,2015,D,1
UDINA,2015,D,1
COMPOSTO,2015,H,1
SIMON,2015,D,1
LAHROUZ,2015,D,1
