DATA_REFERENCIA,MUNICIPI_PROCE_DESTI,PROVINCIA_PROCE_DESTI,TIPUS_MOVIMENT,POBLACIO
2011,SANTA MARGARIDA DE MONTBUI    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2011,SANTA MARGARIDA I ELS MONJOS  ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2011,SANTA MARIA DE PALAUTORDERA   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2011,SANTA MARIA D OLÓ             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2011,SANTA PERPÈTUA DE MOGODA      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,30
2011,SANTPEDOR                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2011,SENTMENAT                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,8
2011,SEVA                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2011,SITGES                        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,10
2011,SÚRIA                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2011,TAGAMANENT                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2011,TALAMANCA                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2011,TARADELL                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2011,TEIÀ                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2011,TIANA                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2011,TONA                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2011,TORDERA                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,10
2011,TORELLÓ                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2011,TORRELAVIT                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2011,TORRELLES DE FOIX             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2011,TORRELLES DE LLOBREGAT        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2011,ULLASTRELL                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,30
2011,VACARISSES                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,160
2011,VALLBONA D ANOIA              ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2011,VALLGORGUINA                  ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2011,VALLIRANA                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,12
2011,VIC                           ,BARCELONA,ALTA PER IMMIGRACIÓ           ,18
2011,VILADECANS                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,16
2011,VILADECAVALLS                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,201
2011,VILAFRANCA DEL PENEDÈS        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,16
2011,VILANOVA DEL CAMÍ             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2011,VILANOVA I LA GELTRÚ          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,32
2011,VILASSAR DE DALT              ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2011,VILASSAR DE MAR               ,BARCELONA,ALTA PER IMMIGRACIÓ           ,7
2011,ABRERA                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2011,ARENYS DE MAR                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,ARENYS DE MUNT                ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2011,ARGENTONA                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,ARTÉS                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,10
2011,AVINYÓ                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,AVINYONET DEL PENEDÈS         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,BADALONA                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,118
2011,BADIA DEL VALLÈS              ,BARCELONA,BAIXA PER EMIGRACIÓ           ,25
2011,BAGÀ                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2011,BALSARENY                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,BARBERÀ DEL VALLÈS            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,66
2011,BARCELONA                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,902
2011,BERGA                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,11
2011,BIGUES I RIELLS               ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2011,CABRERA D ANOIA               ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,CABRERA DE MAR                ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,CALAF                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2011,CALDES DE MONTBUI             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,16
2011,CALDES D ESTRAC               ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,CALELLA                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2011,CALLÚS                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,CANET DE MAR                  ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2011,CANOVELLES                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2011,CÀNOVES I SAMALÚS             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,CANYELLES                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,CAPELLADES                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,CARDEDEU                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,CARDONA                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2011,CARME                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,CASSERRES                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2011,CASTELLAR DEL VALLÈS          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,60
2011,CASTELLBELL I EL VILAR        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,33
2011,CASTELLBISBAL                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,22
2011,CASTELLDEFELS                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,21
2011,CASTELLGALÍ                   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2011,CASTELLTERÇOL                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2011,CASTELLVÍ DE LA MARCA         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,CASTELLVÍ DE ROSANES          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,CENTELLES                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,CERCS                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2011,CERDANYOLA DEL VALLÈS         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,50
2011,CERVELLÓ                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,COLLBATÓ                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2011,CORBERA DE LLOBREGAT          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,CORNELLÀ DE LLOBREGAT         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,42
2011,CUBELLES                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,12
2011,EL BRUC                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,EL MASNOU                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,12
2011,EL PAPIOL                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2011,EL PONT DE VILOMARA I ROCAFORT,BARCELONA,BAIXA PER EMIGRACIÓ           ,21
2011,EL PRAT DE LLOBREGAT          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,25
2011,ELS HOSTALETS DE PIEROLA      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,ESPARREGUERA                  ,BARCELONA,BAIXA PER EMIGRACIÓ           ,14
2011,ESPLUGUES DE LLOBREGAT        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,12
2011,FONT-RUBÍ                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,GAVÀ                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,11
2011,GELIDA                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2011,GIRONELLA                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,GRANOLLERS                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,29
2011,GUALBA                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,IGUALADA                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,16
2011,LA GARRIGA                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2011,LA GRANADA                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,LA LLACUNA                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,LA LLAGOSTA                   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,13
2011,LA NOU DE BERGADÀ             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,LA PALMA DE CERVELLÓ          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,LA POBLA DE CLARAMUNT         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,LA POBLA DE LILLET            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,LA ROCA DEL VALLÈS            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,LA TORRE DE CLARAMUNT         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2011,L AMETLLA DEL VALLÈS          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,10
2011,LES FRANQUESES DEL VALLÈS     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2011,LES MASIES DE VOLTREGÀ        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,L HOSPITALET DE LLOBREGAT     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,135
2011,LLIÇÀ D AMUNT                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2011,LLIÇÀ DE VALL                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2011,LLINARS DEL VALLÈS            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2011,MALGRAT DE MAR                ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2011,MANLLEU                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,MANRESA                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,82
2011,MARTORELL                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,22
2011,MARTORELLES                   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2011,MASQUEFA                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2011,MATADEPERA                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,205
2011,MATARÓ                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,44
2011,MEDIONA                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2011,MOIÀ                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,MOLINS DE REI                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,MOLLET DEL VALLÈS             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,34
2011,MONISTROL DE CALDERS          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,MONISTROL DE MONTSERRAT       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,MONTCADA I REIXAC             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,28
2011,MONTGAT                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2011,MONTMELÓ                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,MONTORNES DEL VALLÈS          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,17
2011,MUNTANYOLA                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,MURA                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,NAVARCLES                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,NAVÀS                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,OLÈRDOLA                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,OLESA DE BONESVALLS           ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,OLESA DE MONTSERRAT           ,BARCELONA,BAIXA PER EMIGRACIÓ           ,22
2011,OLIVELLA                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,ORÍS                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,PACS DEL PENEDÈS              ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,PALAFOLLS                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,PALAU-SOLITÀ I PLEGAMANS      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,10
2011,PALLEJÀ                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,PARETS DEL VALLÈS             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,26
2011,PIERA                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2011,PINEDA DE MAR                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2011,POLINYÀ                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,11
2011,PRATS DE LLUÇANÈS             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,PREMIÀ DE DALT                ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2011,PREMIÀ DE MAR                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2011,PUIG-REIG                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,RAJADELL                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,RELLINARS                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,24
2011,RIPOLLET                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,61
2011,RODA DE TER                   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,RUBÍ                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,319
2011,RUPIT I PRUIT                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SABADELL                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,512
2011,SAGÀS                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SALDES                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SALLENT                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2011,SANT ADRIÀ DE BESÒS           ,BARCELONA,BAIXA PER EMIGRACIÓ           ,25
2011,SANT AGUSTÍ DE LLUCANÈS       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SANT ANDREU DE LA BARCA       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,17
2011,SANT ANDREU DE LLAVANERES     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,SANT ANTONI DE VILAMAJOR      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SANT BOI DE LLOBREGAT         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,31
2011,SANT BOI DE LLUCANÈS          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,SANT CEBRIÀ DE VALLALTA       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SANT CELONI                   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,10
2011,SANT CLIMENT DE LLOBREGAT     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SANT CUGAT DEL VALLÈS         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,137
2011,SANT ESTEVE DE PALAUTORDERA   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,SANT ESTEVE SESROVIRES        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2011,SANT FELIU DE CODINES         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2011,SANT FELIU DE LLOBREGAT       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,23
2011,SANT FELIU SASSERRA           ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SANT FOST DE CAMPSENTELLES    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,SANT FRUITÓS DE BAGES         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,SANT ISCLE DE VALLALTA        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,SANT JOAN DE VILATORRADA      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2011,SANT JOAN DESPÍ               ,BARCELONA,BAIXA PER EMIGRACIÓ           ,10
2011,SANT JUST DESVERN             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2011,SANT LLORENÇ D HORTONS        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,SANT LLORENÇ SAVALL           ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2011,SANT MARTÍ SARROCA            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,SANT PERE DE RIBES            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,10
2011,SANT PERE DE RIUDEBITLLES     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SANT PERE DE VILAMAJOR        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SANT POL DE MAR               ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,SANT QUIRZE DEL VALLÈS        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,68
2011,SANT QUIRZE SAFAJA            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SANT SADURNÍ D ANOIA          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,SANT SALVADOR DE GUARDIOLA    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,SANT VICENÇ DE CASTELLET      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,30
2011,SANT VICENÇ DE MONTALT        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2011,SANT VICENÇ DELS HORTS        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,21
2011,SANTA COLOMA DE GRAMENET      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,60
2011,SANTA EULÀLIA DE RIUPRIMER    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SANTA EULÀLIA DE RONÇANA      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,SANTA MARGARIDA DE MONTBUI    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SANTA MARGARIDA I ELS MONJOS  ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,SANTA MARIA DE MERLES         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,SANTA MARIA DE PALAUTORDERA   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2011,SANTA PERPÈTUA DE MOGODA      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,17
2011,SANTA SUSANNA                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SANTPEDOR                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SENTMENAT                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,11
2011,SITGES                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,11
2011,SUBIRATS                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,SÚRIA                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2011,TALAMANCA                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2011,TEIÀ                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2011,TIANA                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,TORDERA                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2011,TORELLÓ                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2011,TORRELAVIT                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,TORRELLES DE FOIX             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,TORRELLES DE LLOBREGAT        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,ULLASTRELL                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,46
2011,VACARISSES                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,148
2011,VALLBONA D ANOIA              ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2011,VALLGORGUINA                  ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2011,VALLIRANA                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,10
2011,VIC                           ,BARCELONA,BAIXA PER EMIGRACIÓ           ,18
2011,VILADECANS                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,26
2011,VILADECAVALLS                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,235
2011,VILAFRANCA DEL PENEDÈS        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,12
2011,VILANOVA DEL CAMÍ             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2011,VILANOVA DEL VALLÈS           ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2011,VILANOVA I LA GELTRÚ          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,15
2011,VILASSAR DE DALT              ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2011,VILASSAR DE MAR               ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2011,ARRIGORRIAGA                  ,BISCAIA,ALTA PER IMMIGRACIÓ           ,1
2011,BARAKALDO                     ,BISCAIA,ALTA PER IMMIGRACIÓ           ,4
2011,BILBAO                        ,BISCAIA,ALTA PER IMMIGRACIÓ           ,9
2011,DURANGO                       ,BISCAIA,ALTA PER IMMIGRACIÓ           ,1
2011,ERANDIO                       ,BISCAIA,ALTA PER IMMIGRACIÓ           ,1
2011,ERMUA                         ,BISCAIA,ALTA PER IMMIGRACIÓ           ,1
2011,GETXO                         ,BISCAIA,ALTA PER IMMIGRACIÓ           ,1
2011,IURRETA                       ,BISCAIA,ALTA PER IMMIGRACIÓ           ,1
2011,LEIOA                         ,BISCAIA,ALTA PER IMMIGRACIÓ           ,1
2011,SANTURTZI                     ,BISCAIA,ALTA PER IMMIGRACIÓ           ,1
2011,SONDIKA                       ,BISCAIA,ALTA PER IMMIGRACIÓ           ,1
2011,BARAKALDO                     ,BISCAIA,BAIXA PER EMIGRACIÓ           ,1
2011,BILBAO                        ,BISCAIA,BAIXA PER EMIGRACIÓ           ,4
2011,ERANDIO                       ,BISCAIA,BAIXA PER EMIGRACIÓ           ,1
2011,ERMUA                         ,BISCAIA,BAIXA PER EMIGRACIÓ           ,2
2011,GALDAKANO                     ,BISCAIA,BAIXA PER EMIGRACIÓ           ,1
2011,GETXO                         ,BISCAIA,BAIXA PER EMIGRACIÓ           ,2
2011,IURRETA                       ,BISCAIA,BAIXA PER EMIGRACIÓ           ,1
2011,LEIOA                         ,BISCAIA,BAIXA PER EMIGRACIÓ           ,1
2011,LEKEITIO                      ,BISCAIA,BAIXA PER EMIGRACIÓ           ,2
2011,ORTUELLA                      ,BISCAIA,BAIXA PER EMIGRACIÓ           ,2
2011,SESTAO                        ,BISCAIA,BAIXA PER EMIGRACIÓ           ,1
2011,VALLE DE TRÁPAGA-TRAPAGARAN   ,BISCAIA,BAIXA PER EMIGRACIÓ           ,2
2011,BURGOS                        ,BURGOS,ALTA PER IMMIGRACIÓ           ,3
2011,MIRANDA DE EBRO               ,BURGOS,ALTA PER IMMIGRACIÓ           ,2
2011,ALFOZ DE QUINTANADUEÑAS       ,BURGOS,BAIXA PER EMIGRACIÓ           ,4
