DATA_REFERENCIA,MES,PAIS_DESTI,PROVINCIA_DESTI,SEXE,POBLACIO
2015,3,ESPANYA                       ,"CORUNYA, LA",Home,4
2015,3,ESPANYA                       ,GIRONA,Dona,5
2015,3,ESPANYA                       ,GIRONA,Home,4
2015,3,ESPANYA                       ,GRANADA,Dona,1
2015,3,ESPANYA                       ,GRANADA,Home,2
2015,3,ESPANYA                       ,HUELVA,Dona,2
2015,3,ESPANYA                       ,HUELVA,Home,2
2015,3,ESPANYA                       ,ILLES BALEARS,Dona,3
2015,3,ESPANYA                       ,ILLES BALEARS,Home,3
2015,3,ESPANYA                       ,JAEN,Home,2
2015,3,ESPANYA                       ,LLEIDA,Dona,4
2015,3,ESPANYA                       ,LLEIDA,Home,5
2015,3,ESPANYA                       ,LLEO,Dona,1
2015,3,ESPANYA                       ,LLEO,Home,1
2015,3,ESPANYA                       ,MADRID,Dona,5
2015,3,ESPANYA                       ,MADRID,Home,3
2015,3,ESPANYA                       ,MALAGA,Dona,5
2015,3,ESPANYA                       ,MALAGA,Home,2
2015,3,ESPANYA                       ,MURCIA,Dona,4
2015,3,ESPANYA                       ,MURCIA,Home,2
2015,3,ESPANYA                       ,NAVARRA,Home,2
2015,3,ESPANYA                       ,OSCA,Home,1
2015,3,ESPANYA                       ,"PALMAS, LAS",Dona,1
2015,3,ESPANYA                       ,"PALMAS, LAS",Home,1
2015,3,ESPANYA                       ,PONTEVEDRA,Dona,1
2015,3,ESPANYA                       ,"RIOJA, LA",Dona,1
2015,3,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,2
2015,3,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,1
2015,3,ESPANYA                       ,SARAGOSSA,Dona,3
2015,3,ESPANYA                       ,SARAGOSSA,Home,3
2015,3,ESPANYA                       ,SEVILLA,Dona,2
2015,3,ESPANYA                       ,SEVILLA,Home,2
2015,3,ESPANYA                       ,TARRAGONA,Dona,21
2015,3,ESPANYA                       ,TARRAGONA,Home,15
2015,3,ESPANYA                       ,TEROL,Dona,4
2015,3,ESPANYA                       ,TEROL,Home,4
2015,3,ESPANYA                       ,TOLEDO,Dona,3
2015,3,ESPANYA                       ,VALENCIA,Dona,3
2015,3,ESPANYA                       ,VALENCIA,Home,1
2015,3,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,1
2015,3,FRANÇA                        , ,Dona,1
2015,3,FRANÇA                        , ,Home,9
2015,3,GUATEMALA                     , ,Dona,1
2015,3,GUATEMALA                     , ,Home,1
2015,3,HONDURES                      , ,Home,1
2015,3,IRLANDA                       , ,Dona,1
2015,3,ITÀLIA                        , ,Dona,1
2015,3,ITÀLIA                        , ,Home,1
2015,3,MALÀISIA                      , ,Dona,1
2015,3,"MARROC, EL                    ", ,Dona,3
2015,3,"MARROC, EL                    ", ,Home,1
2015,3,MÈXIC                         , ,Home,1
2015,3,NICARAGUA                     , ,Dona,1
2015,3,NORUEGA                       , ,Home,1
2015,3,"PAÏSOS BAIXOS, ELS            ", ,Home,2
2015,3,"PAKISTAN, EL                  ", ,Dona,3
2015,3,"PAKISTAN, EL                  ", ,Home,2
2015,3,"PERÚ, EL                      ", ,Home,1
2015,3,POLÒNIA                       , ,Home,1
2015,3,"REGNE UNIT, EL                ", ,Dona,5
2015,3,"REGNE UNIT, EL                ", ,Home,5
2015,3,"REPÚBLICA DOMINICANA, LA      ", ,Dona,2
2015,3,SUÏSSA                        , ,Home,1
2015,3,"URUGUAI, L                    ", ,Home,1
2015,3,VENEÇUELA                     , ,Home,2
2015,3,XILE                          , ,Dona,2
2015,3,XILE                          , ,Home,1
2015,3,"XINA, LA                      ", ,Dona,2
2015,3,"XINA, LA                      ", ,Home,2
2015,3,XIPRE                         , ,Home,1
2015,4,ALEMANYA                      , ,Home,1
2015,4,"ARGENTINA, L                  ", ,Home,1
2015,4,BÈLGICA                       , ,Home,1
2015,4,BOLÍVIA                       , ,Dona,2
2015,4,"BRASIL, EL                    ", ,Dona,1
2015,4,COLÒMBIA                      , ,Dona,1
2015,4,CUBA                          , ,Dona,3
2015,4,"EQUADOR, L                    ", ,Dona,5
2015,4,"EQUADOR, L                    ", ,Home,1
2015,4,ESPANYA                       , ,Dona,235
2015,4,ESPANYA                       , ,Home,251
2015,4,ESPANYA                       ,ALACANT,Dona,2
2015,4,ESPANYA                       ,ALACANT,Home,1
2015,4,ESPANYA                       ,ALBACETE,Home,1
2015,4,ESPANYA                       ,ALMERIA,Dona,4
2015,4,ESPANYA                       ,ALMERIA,Home,9
2015,4,ESPANYA                       ,BADAJOZ,Home,1
2015,4,ESPANYA                       ,BARCELONA,Dona,167
2015,4,ESPANYA                       ,BARCELONA,Home,182
2015,4,ESPANYA                       ,BISCAIA,Dona,1
2015,4,ESPANYA                       ,BISCAIA,Home,1
2015,4,ESPANYA                       ,CADIS,Dona,1
2015,4,ESPANYA                       ,CADIS,Home,1
2015,4,ESPANYA                       ,CASTELLO,Dona,4
2015,4,ESPANYA                       ,CASTELLO,Home,1
2015,4,ESPANYA                       ,CIUDAD REAL,Dona,1
2015,4,ESPANYA                       ,CORDOBA,Dona,2
2015,4,ESPANYA                       ,CORDOBA,Home,2
2015,4,ESPANYA                       ,"CORUNYA, LA",Home,1
2015,4,ESPANYA                       ,GIRONA,Dona,6
2015,4,ESPANYA                       ,GIRONA,Home,9
2015,4,ESPANYA                       ,GRANADA,Dona,2
2015,4,ESPANYA                       ,GRANADA,Home,1
2015,4,ESPANYA                       ,GUIPUSCOA,Home,3
2015,4,ESPANYA                       ,ILLES BALEARS,Dona,9
2015,4,ESPANYA                       ,ILLES BALEARS,Home,3
2015,4,ESPANYA                       ,JAEN,Dona,2
2015,4,ESPANYA                       ,JAEN,Home,1
2015,4,ESPANYA                       ,LLEIDA,Dona,6
2015,4,ESPANYA                       ,LLEIDA,Home,5
2015,4,ESPANYA                       ,MADRID,Dona,11
2015,4,ESPANYA                       ,MADRID,Home,7
2015,4,ESPANYA                       ,MELILLA,Home,1
2015,4,ESPANYA                       ,MURCIA,Dona,1
2015,4,ESPANYA                       ,NAVARRA,Dona,2
2015,4,ESPANYA                       ,NAVARRA,Home,1
2015,4,ESPANYA                       ,OSCA,Home,2
2015,4,ESPANYA                       ,PALENCIA,Home,1
2015,4,ESPANYA                       ,"PALMAS, LAS",Home,1
2015,4,ESPANYA                       ,PONTEVEDRA,Home,2
2015,4,ESPANYA                       ,"RIOJA, LA",Dona,1
2015,4,ESPANYA                       ,"RIOJA, LA",Home,1
2015,4,ESPANYA                       ,SALAMANCA,Dona,2
2015,4,ESPANYA                       ,SARAGOSSA,Dona,3
2015,4,ESPANYA                       ,SARAGOSSA,Home,4
2015,4,ESPANYA                       ,SEVILLA,Dona,1
2015,4,ESPANYA                       ,TARRAGONA,Dona,7
2015,4,ESPANYA                       ,TARRAGONA,Home,6
2015,4,ESPANYA                       ,VALENCIA,Home,3
2015,4,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,2
2015,4,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,1
2015,4,FINLÀNDIA                     , ,Home,1
2015,4,FRANÇA                        , ,Dona,5
2015,4,FRANÇA                        , ,Home,3
2015,4,ITÀLIA                        , ,Home,1
2015,4,LUXEMBURG                     , ,Home,1
2015,4,"MARROC, EL                    ", ,Dona,4
2015,4,"MARROC, EL                    ", ,Home,3
2015,4,MÈXIC                         , ,Home,3
2015,4,"PANAMÀ, EL                    ", ,Home,1
2015,4,"PARAGUAI, EL                  ", ,Dona,2
2015,4,"REGNE UNIT, EL                ", ,Home,1
2015,4,SUÏSSA                        , ,Dona,1
2015,4,SUÏSSA                        , ,Home,4
2015,4,XILE                          , ,Home,2
2015,4,"XINA, LA                      ", ,Home,2
2015,5,ALEMANYA                      , ,Dona,9
2015,5,ALEMANYA                      , ,Home,10
2015,5,ANDORRA                       , ,Home,2
2015,5,"ARÀBIA SAUDITA, L             ", ,Home,1
2015,5,"ARGENTINA, L                  ", ,Dona,9
2015,5,"ARGENTINA, L                  ", ,Home,3
2015,5,BÈLGICA                       , ,Home,2
2015,5,BOLÍVIA                       , ,Home,1
2015,5,COLÒMBIA                      , ,Dona,1
2015,5,COLÒMBIA                      , ,Home,6
2015,5,"EQUADOR, L                    ", ,Dona,4
2015,5,"EQUADOR, L                    ", ,Home,4
2015,5,ESPANYA                       , ,Dona,243
2015,5,ESPANYA                       , ,Home,229
2015,5,ESPANYA                       ,ALABA,Dona,1
2015,5,ESPANYA                       ,ALABA,Home,1
2015,5,ESPANYA                       ,ALACANT,Dona,3
2015,5,ESPANYA                       ,ALACANT,Home,3
2015,5,ESPANYA                       ,ALMERIA,Dona,2
2015,5,ESPANYA                       ,ALMERIA,Home,4
2015,5,ESPANYA                       ,ASTURIAS,Home,1
2015,5,ESPANYA                       ,BADAJOZ,Dona,1
2015,5,ESPANYA                       ,BARCELONA,Dona,161
2015,5,ESPANYA                       ,BARCELONA,Home,168
2015,5,ESPANYA                       ,BISCAIA,Dona,1
2015,5,ESPANYA                       ,BISCAIA,Home,1
2015,5,ESPANYA                       ,CADIS,Dona,1
2015,5,ESPANYA                       ,CANTABRIA,Dona,3
2015,5,ESPANYA                       ,CANTABRIA,Home,1
2015,5,ESPANYA                       ,CASTELLO,Dona,1
2015,5,ESPANYA                       ,CASTELLO,Home,1
2015,5,ESPANYA                       ,CORDOBA,Dona,2
2015,5,ESPANYA                       ,CORDOBA,Home,1
2015,5,ESPANYA                       ,GIRONA,Dona,11
2015,5,ESPANYA                       ,GIRONA,Home,5
2015,5,ESPANYA                       ,GUIPUSCOA,Home,1
2015,5,ESPANYA                       ,HUELVA,Home,1
2015,5,ESPANYA                       ,ILLES BALEARS,Dona,12
2015,5,ESPANYA                       ,ILLES BALEARS,Home,6
2015,5,ESPANYA                       ,JAEN,Dona,3
2015,5,ESPANYA                       ,JAEN,Home,2
2015,5,ESPANYA                       ,LLEIDA,Dona,2
2015,5,ESPANYA                       ,LLEIDA,Home,7
2015,5,ESPANYA                       ,MADRID,Dona,6
2015,5,ESPANYA                       ,MADRID,Home,4
2015,5,ESPANYA                       ,MALAGA,Dona,1
2015,5,ESPANYA                       ,MALAGA,Home,1
2015,5,ESPANYA                       ,MURCIA,Dona,1
2015,5,ESPANYA                       ,ORENSE,Dona,2
2015,5,ESPANYA                       ,OSCA,Dona,5
2015,5,ESPANYA                       ,"PALMAS, LAS",Dona,2
2015,5,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,3
2015,5,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,6
2015,5,ESPANYA                       ,SEVILLA,Dona,1
2015,5,ESPANYA                       ,TARRAGONA,Dona,15
2015,5,ESPANYA                       ,TARRAGONA,Home,13
2015,5,ESPANYA                       ,TEROL,Home,2
2015,5,ESPANYA                       ,VALENCIA,Dona,3
2015,5,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,1
2015,5,FRANÇA                        , ,Dona,3
2015,5,FRANÇA                        , ,Home,8
2015,5,HONDURES                      , ,Dona,1
2015,5,"ÍNDIA, L                      ", ,Dona,1
2015,5,ITÀLIA                        , ,Dona,1
2015,5,"MARROC, EL                    ", ,Dona,5
2015,5,"MARROC, EL                    ", ,Home,6
2015,5,MÈXIC                         , ,Dona,1
2015,5,MÈXIC                         , ,Home,1
2015,5,"PAÏSOS BAIXOS, ELS            ", ,Dona,2
2015,5,"PAÏSOS BAIXOS, ELS            ", ,Home,2
2015,5,"PAKISTAN, EL                  ", ,Home,1
2015,5,"PARAGUAI, EL                  ", ,Dona,1
2015,5,"PARAGUAI, EL                  ", ,Home,1
2015,5,"REGNE UNIT, EL                ", ,Dona,2
2015,5,"REGNE UNIT, EL                ", ,Home,4
2015,5,"REPÚBLICA DOMINICANA, LA      ", ,Home,2
2015,5,SUÈCIA                        , ,Dona,1
2015,5,SUÈCIA                        , ,Home,1
2015,5,SUÏSSA                        , ,Dona,1
2015,5,SUÏSSA                        , ,Home,3
2015,5,TAILÀNDIA                     , ,Home,1
2015,5,UCRAÏNA                       , ,Dona,1
2015,5,"URUGUAI, L                    ", ,Home,1
2015,5,VENEÇUELA                     , ,Home,1
2015,5,XILE                          , ,Dona,1
2015,5,XILE                          , ,Home,1
2015,5,"XINA, LA                      ", ,Dona,2
2015,5,"XINA, LA                      ", ,Home,1
2015,6,ALEMANYA                      , ,Dona,2
2015,6,ALEMANYA                      , ,Home,2
2015,6,ANDORRA                       , ,Home,1
2015,6,"ARÀBIA SAUDITA, L             ", ,Home,1
2015,6,BÈLGICA                       , ,Home,1
2015,6,"BRASIL, EL                    ", ,Dona,2
2015,6,COLÒMBIA                      , ,Dona,2
2015,6,COLÒMBIA                      , ,Home,3
2015,6,COSTA RICA                    , ,Dona,1
2015,6,"EQUADOR, L                    ", ,Dona,9
2015,6,"EQUADOR, L                    ", ,Home,4
2015,6,ESPANYA                       , ,Dona,270
2015,6,ESPANYA                       , ,Home,276
2015,6,ESPANYA                       ,ALABA,Dona,2
2015,6,ESPANYA                       ,ALACANT,Home,1
2015,6,ESPANYA                       ,ALBACETE,Dona,1
2015,6,ESPANYA                       ,ALBACETE,Home,2
2015,6,ESPANYA                       ,ALMERIA,Dona,3
2015,6,ESPANYA                       ,ASTURIAS,Dona,2
2015,6,ESPANYA                       ,BADAJOZ,Dona,1
2015,6,ESPANYA                       ,BADAJOZ,Home,1
2015,6,ESPANYA                       ,BARCELONA,Dona,172
2015,6,ESPANYA                       ,BARCELONA,Home,182
2015,6,ESPANYA                       ,CADIS,Dona,2
2015,6,ESPANYA                       ,CADIS,Home,2
2015,6,ESPANYA                       ,CASTELLO,Dona,2
2015,6,ESPANYA                       ,CASTELLO,Home,2
2015,6,ESPANYA                       ,CEUTA,Dona,1
2015,6,ESPANYA                       ,CIUDAD REAL,Dona,1
2015,6,ESPANYA                       ,CIUDAD REAL,Home,3
2015,6,ESPANYA                       ,CONCA,Dona,1
2015,6,ESPANYA                       ,CONCA,Home,2
2015,6,ESPANYA                       ,CORDOBA,Dona,3
2015,6,ESPANYA                       ,CORDOBA,Home,3
2015,6,ESPANYA                       ,"CORUNYA, LA",Home,2
2015,6,ESPANYA                       ,GIRONA,Dona,14
2015,6,ESPANYA                       ,GIRONA,Home,18
2015,6,ESPANYA                       ,GRANADA,Dona,8
2015,6,ESPANYA                       ,GRANADA,Home,7
2015,6,ESPANYA                       ,GUADALAJARA,Dona,1
2015,6,ESPANYA                       ,HUELVA,Home,1
2015,6,ESPANYA                       ,ILLES BALEARS,Dona,3
2015,6,ESPANYA                       ,ILLES BALEARS,Home,6
2015,6,ESPANYA                       ,LUGO,Home,2
2015,6,ESPANYA                       ,LLEIDA,Dona,4
2015,6,ESPANYA                       ,LLEIDA,Home,5
2015,6,ESPANYA                       ,MADRID,Dona,7
2015,6,ESPANYA                       ,MADRID,Home,4
2015,6,ESPANYA                       ,MALAGA,Dona,6
2015,6,ESPANYA                       ,MALAGA,Home,4
2015,6,ESPANYA                       ,MELILLA,Dona,1
2015,6,ESPANYA                       ,MURCIA,Dona,1
2015,6,ESPANYA                       ,MURCIA,Home,4
2015,6,ESPANYA                       ,OSCA,Dona,2
2015,6,ESPANYA                       ,"PALMAS, LAS",Dona,4
2015,6,ESPANYA                       ,"PALMAS, LAS",Home,2
2015,6,ESPANYA                       ,"RIOJA, LA",Dona,1
2015,6,ESPANYA                       ,SARAGOSSA,Dona,1
2015,6,ESPANYA                       ,SARAGOSSA,Home,5
2015,6,ESPANYA                       ,SEVILLA,Dona,4
2015,6,ESPANYA                       ,SEVILLA,Home,4
2015,6,ESPANYA                       ,TARRAGONA,Dona,15
2015,6,ESPANYA                       ,TARRAGONA,Home,9
2015,6,ESPANYA                       ,TEROL,Dona,1
2015,6,ESPANYA                       ,TOLEDO,Dona,1
2015,6,ESPANYA                       ,TOLEDO,Home,1
2015,6,ESPANYA                       ,VALENCIA,Dona,5
2015,6,ESPANYA                       ,VALENCIA,Home,2
2015,6,ESPANYA                       ,VALLADOLID,Home,2
2015,6,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,3
2015,6,FRANÇA                        , ,Dona,8
2015,6,FRANÇA                        , ,Home,9
2015,6,"IRAN, L                       ", ,Dona,1
2015,6,IRLANDA                       , ,Dona,1
2015,6,ITÀLIA                        , ,Dona,1
2015,6,ITÀLIA                        , ,Home,1
2015,6,"MARROC, EL                    ", ,Dona,6
2015,6,"MARROC, EL                    ", ,Home,9
2015,6,MÈXIC                         , ,Dona,1
2015,6,"PAÏSOS BAIXOS, ELS            ", ,Dona,1
2015,6,"PARAGUAI, EL                  ", ,Home,1
2015,6,"PERÚ, EL                      ", ,Dona,1
2015,6,"REGNE UNIT, EL                ", ,Dona,2
2015,6,"REPÚBLICA DOMINICANA, LA      ", ,Dona,4
2015,6,ROMANIA                       , ,Home,1
2015,6,RÚSSIA                        , ,Dona,1
2015,6,"SENEGAL, EL                   ", ,Dona,2
2015,6,"SENEGAL, EL                   ", ,Home,1
2015,6,SUÈCIA                        , ,Dona,1
2015,6,SUÈCIA                        , ,Home,1
2015,6,VENEÇUELA                     , ,Dona,1
2015,6,"XINA, LA                      ", ,Dona,2
2015,6,"XINA, LA                      ", ,Home,3
2015,7,ALEMANYA                      , ,Dona,1
2015,7,ALEMANYA                      , ,Home,3
2015,7,BÈLGICA                       , ,Dona,1
2015,7,BÈLGICA                       , ,Home,1
2015,7,"BRASIL, EL                    ", ,Dona,2
2015,7,"BRASIL, EL                    ", ,Home,1
2015,7,COLÒMBIA                      , ,Dona,1
2015,7,COLÒMBIA                      , ,Home,1
2015,7,EL SALVADOR                   , ,Dona,1
2015,7,"EMIRATS ÀRABS UNITS, ELS      ", ,Home,1
2015,7,"EQUADOR, L                    ", ,Dona,1
2015,7,"EQUADOR, L                    ", ,Home,4
2015,7,ESPANYA                       , ,Dona,256
2015,7,ESPANYA                       , ,Home,272
2015,7,ESPANYA                       ,ALABA,Dona,1
2015,7,ESPANYA                       ,ALABA,Home,1
2015,7,ESPANYA                       ,ALACANT,Dona,2
2015,7,ESPANYA                       ,ALACANT,Home,7
2015,7,ESPANYA                       ,ALBACETE,Home,1
2015,7,ESPANYA                       ,ALMERIA,Dona,2
2015,7,ESPANYA                       ,ALMERIA,Home,3
2015,7,ESPANYA                       ,ASTURIAS,Dona,3
2015,7,ESPANYA                       ,ASTURIAS,Home,1
2015,7,ESPANYA                       ,BARCELONA,Dona,196
2015,7,ESPANYA                       ,BARCELONA,Home,198
2015,7,ESPANYA                       ,BISCAIA,Dona,1
2015,7,ESPANYA                       ,BISCAIA,Home,1
2015,7,ESPANYA                       ,CACERES,Dona,2
2015,7,ESPANYA                       ,CACERES,Home,1
2015,7,ESPANYA                       ,CADIS,Dona,1
2015,7,ESPANYA                       ,CADIS,Home,2
2015,7,ESPANYA                       ,CANTABRIA,Dona,1
2015,7,ESPANYA                       ,CANTABRIA,Home,1
2015,7,ESPANYA                       ,CASTELLO,Dona,3
2015,7,ESPANYA                       ,CASTELLO,Home,2
2015,7,ESPANYA                       ,CEUTA,Home,1
2015,7,ESPANYA                       ,CORDOBA,Home,1
2015,7,ESPANYA                       ,"CORUNYA, LA",Dona,2
2015,7,ESPANYA                       ,"CORUNYA, LA",Home,1
2015,7,ESPANYA                       ,GIRONA,Dona,5
2015,7,ESPANYA                       ,GIRONA,Home,6
2015,7,ESPANYA                       ,GRANADA,Dona,2
2015,7,ESPANYA                       ,GRANADA,Home,2
2015,7,ESPANYA                       ,ILLES BALEARS,Dona,6
2015,7,ESPANYA                       ,ILLES BALEARS,Home,5
2015,7,ESPANYA                       ,LLEIDA,Dona,2
2015,7,ESPANYA                       ,LLEIDA,Home,3
2015,7,ESPANYA                       ,LLEO,Dona,2
2015,7,ESPANYA                       ,MADRID,Dona,5
2015,7,ESPANYA                       ,MADRID,Home,5
2015,7,ESPANYA                       ,MALAGA,Dona,1
2015,7,ESPANYA                       ,MALAGA,Home,5
2015,7,ESPANYA                       ,MURCIA,Dona,2
2015,7,ESPANYA                       ,MURCIA,Home,1
2015,7,ESPANYA                       ,"PALMAS, LAS",Home,2
2015,7,ESPANYA                       ,PONTEVEDRA,Home,1
2015,7,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,4
2015,7,ESPANYA                       ,SARAGOSSA,Dona,1
2015,7,ESPANYA                       ,SARAGOSSA,Home,1
2015,7,ESPANYA                       ,SEVILLA,Dona,1
2015,7,ESPANYA                       ,SEVILLA,Home,4
2015,7,ESPANYA                       ,TARRAGONA,Dona,12
2015,7,ESPANYA                       ,TARRAGONA,Home,8
2015,7,ESPANYA                       ,TEROL,Home,1
2015,7,ESPANYA                       ,VALENCIA,Dona,3
2015,7,ESPANYA                       ,VALENCIA,Home,3
2015,7,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,2
2015,7,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,2
2015,7,FRANÇA                        , ,Home,4
2015,7,GUATEMALA                     , ,Dona,1
2015,7,ITÀLIA                        , ,Dona,3
2015,7,ITÀLIA                        , ,Home,1
2015,7,"MARROC, EL                    ", ,Dona,5
2015,7,"MARROC, EL                    ", ,Home,4
2015,7,"PAÏSOS BAIXOS, ELS            ", ,Home,1
2015,7,"PARAGUAI, EL                  ", ,Dona,2
2015,7,"PARAGUAI, EL                  ", ,Home,1
2015,7,"PERÚ, EL                      ", ,Home,1
2015,7,"REGNE UNIT, EL                ", ,Dona,2
2015,7,"REPÚBLICA DOMINICANA, LA      ", ,Dona,4
2015,7,"REPÚBLICA DOMINICANA, LA      ", ,Home,1
2015,7,ROMANIA                       , ,Dona,1
2015,7,ROMANIA                       , ,Home,1
2015,7,SUÏSSA                        , ,Dona,2
2015,7,SUÏSSA                        , ,Home,1
2015,7,XILE                          , ,Dona,1
2015,7,"XINA, LA                      ", ,Home,1
2015,8,ALEMANYA                      , ,Dona,1
2015,8,ALEMANYA                      , ,Home,3
2015,8,ANDORRA                       , ,Dona,1
2015,8,ANDORRA                       , ,Home,1
2015,8,"ARÀBIA SAUDITA, L             ", ,Home,1
2015,8,AUSTRÀLIA                     , ,Dona,3
2015,8,AUSTRÀLIA                     , ,Home,1
2015,8,BÈLGICA                       , ,Dona,3
2015,8,BÈLGICA                       , ,Home,6
2015,8,BOLÍVIA                       , ,Home,1
2015,8,"BRASIL, EL                    ", ,Dona,1
2015,8,COLÒMBIA                      , ,Home,1
2015,8,DINAMARCA                     , ,Dona,1
2015,8,"EQUADOR, L                    ", ,Dona,2
2015,8,"EQUADOR, L                    ", ,Home,2
2015,8,ESPANYA                       , ,Dona,216
2015,8,ESPANYA                       , ,Home,227
2015,8,ESPANYA                       ,ALACANT,Dona,2
2015,8,ESPANYA                       ,ALACANT,Home,1
2015,8,ESPANYA                       ,ALMERIA,Dona,6
2015,8,ESPANYA                       ,ALMERIA,Home,8
2015,8,ESPANYA                       ,BADAJOZ,Dona,2
2015,8,ESPANYA                       ,BARCELONA,Dona,149
2015,8,ESPANYA                       ,BARCELONA,Home,142
2015,8,ESPANYA                       ,CADIS,Dona,1
2015,8,ESPANYA                       ,CANTABRIA,Dona,1
2015,8,ESPANYA                       ,CANTABRIA,Home,1
2015,8,ESPANYA                       ,CASTELLO,Dona,1
2015,8,ESPANYA                       ,CASTELLO,Home,2
2015,8,ESPANYA                       ,"CORUNYA, LA",Dona,2
2015,8,ESPANYA                       ,GIRONA,Dona,5
2015,8,ESPANYA                       ,GIRONA,Home,4
2015,8,ESPANYA                       ,GRANADA,Dona,2
2015,8,ESPANYA                       ,GRANADA,Home,2
2015,8,ESPANYA                       ,GUADALAJARA,Dona,3
2015,8,ESPANYA                       ,GUIPUSCOA,Dona,1
2015,8,ESPANYA                       ,GUIPUSCOA,Home,1
2015,8,ESPANYA                       ,HUELVA,Home,1
2015,8,ESPANYA                       ,ILLES BALEARS,Dona,2
2015,8,ESPANYA                       ,ILLES BALEARS,Home,6
2015,8,ESPANYA                       ,JAEN,Home,1
2015,8,ESPANYA                       ,LUGO,Dona,3
2015,8,ESPANYA                       ,LUGO,Home,2
2015,8,ESPANYA                       ,LLEIDA,Dona,2
2015,8,ESPANYA                       ,LLEIDA,Home,4
2015,8,ESPANYA                       ,LLEO,Dona,1
2015,8,ESPANYA                       ,LLEO,Home,1
2015,8,ESPANYA                       ,MADRID,Dona,10
2015,8,ESPANYA                       ,MADRID,Home,17
2015,8,ESPANYA                       ,MALAGA,Dona,5
2015,8,ESPANYA                       ,MALAGA,Home,3
2015,8,ESPANYA                       ,MURCIA,Home,1
2015,8,ESPANYA                       ,NAVARRA,Home,1
2015,8,ESPANYA                       ,OSCA,Dona,3
2015,8,ESPANYA                       ,OSCA,Home,1
2015,8,ESPANYA                       ,"PALMAS, LAS",Home,2
2015,8,ESPANYA                       ,PONTEVEDRA,Dona,1
2015,8,ESPANYA                       ,PONTEVEDRA,Home,1
2015,8,ESPANYA                       ,SALAMANCA,Dona,2
2015,8,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,3
2015,8,ESPANYA                       ,SARAGOSSA,Dona,2
2015,8,ESPANYA                       ,SEVILLA,Home,1
2015,8,ESPANYA                       ,TARRAGONA,Dona,8
2015,8,ESPANYA                       ,TARRAGONA,Home,13
2015,8,ESPANYA                       ,TOLEDO,Home,1
2015,8,ESPANYA                       ,VALENCIA,Dona,1
2015,8,ESPANYA                       ,VALENCIA,Home,6
2015,8,ESPANYA                       ,VALLADOLID,Dona,1
2015,8,ESPANYA                       ,VALLADOLID,Home,1
2015,8,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,5
2015,8,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,2
2015,8,FRANÇA                        , ,Dona,5
2015,8,FRANÇA                        , ,Home,6
2015,8,"MARROC, EL                    ", ,Home,2
2015,8,"PAÏSOS BAIXOS, ELS            ", ,Home,1
2015,8,"PAKISTAN, EL                  ", ,Home,1
2015,8,"PARAGUAI, EL                  ", ,Home,1
2015,8,"PERÚ, EL                      ", ,Dona,2
2015,8,"PERÚ, EL                      ", ,Home,2
2015,8,"REPÚBLICA DOMINICANA, LA      ", ,Dona,1
2015,8,"REPÚBLICA DOMINICANA, LA      ", ,Home,1
2015,8,"SENEGAL, EL                   ", ,Dona,1
2015,8,"SENEGAL, EL                   ", ,Home,2
2015,8,SUÈCIA                        , ,Dona,1
2015,8,SUÏSSA                        , ,Dona,1
2015,8,SUÏSSA                        , ,Home,1
2015,8,VENEÇUELA                     , ,Home,1
2015,8,"XINA, LA                      ", ,Dona,1
2015,8,"XINA, LA                      ", ,Home,1
2015,9,ALEMANYA                      , ,Home,1
2015,9,"ARGENTINA, L                  ", ,Home,2
2015,9,BÈLGICA                       , ,Dona,1
2015,9,BÈLGICA                       , ,Home,1
2015,9,"BRASIL, EL                    ", ,Dona,1
2015,9,"BRASIL, EL                    ", ,Home,1
2015,9,COLÒMBIA                      , ,Dona,2
2015,9,COLÒMBIA                      , ,Home,3
2015,9,CROÀCIA                       , ,Home,1
2015,9,"EMIRATS ÀRABS UNITS, ELS      ", ,Home,1
2015,9,"EQUADOR, L                    ", ,Dona,2
2015,9,ESPANYA                       , ,Dona,278
2015,9,ESPANYA                       , ,Home,280
2015,9,ESPANYA                       ,ALACANT,Dona,5
2015,9,ESPANYA                       ,ALACANT,Home,3
2015,9,ESPANYA                       ,ALBACETE,Dona,1
2015,9,ESPANYA                       ,ALBACETE,Home,1
2015,9,ESPANYA                       ,ALMERIA,Dona,5
2015,9,ESPANYA                       ,ALMERIA,Home,7
2015,9,ESPANYA                       ,ASTURIAS,Dona,1
2015,9,ESPANYA                       ,BARCELONA,Dona,192
2015,9,ESPANYA                       ,BARCELONA,Home,187
