DATA_REFERENCIA,DISTRICTE,BARRI,PAIS_PROCEDENCIA,PROVINCIA_PROCEDENCIA,POBLACIO
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,CASTELLO,2
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,CORDOBA,1
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,"CORUNYA, LA",1
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,GIRONA,7
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,ILLES BALEARS,1
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,JAEN,1
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,LLEIDA,2
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,MADRID,16
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,MALAGA,1
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,MURCIA,1
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,NAVARRA,1
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,OSCA,3
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,PALENCIA,1
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,"PALMAS, LAS",2
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,"RIOJA, LA",1
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,SANTA CRUZ DE TENERIFE,1
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,SEVILLA,3
2011,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,TARRAGONA,9
2011,DISTRICTE 2,TORRE-SANA                    ,"ESTATS UNITS D AMÈRICA, ELS   ", ,1
2011,DISTRICTE 2,TORRE-SANA                    ,FRANÇA                        , ,1
2011,DISTRICTE 2,TORRE-SANA                    ,"MARROC, EL                    ", ,8
2011,DISTRICTE 2,TORRE-SANA                    ,"PERÚ, EL                      ", ,1
2011,DISTRICTE 2,TORRE-SANA                    ,"REGNE UNIT, EL                ", ,3
2011,DISTRICTE 2,TORRE-SANA                    ,"URUGUAI, L                    ", ,1
2011,DISTRICTE 2,TORRE-SANA                    ,XILE                          , ,1
2011,DISTRICTE 2,TORRE-SANA                    ,"XINA, LA                      ", ,4
2011,DISTRICTE 2,VILARDELL                     ,ESPANYA                       , ,23
2011,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,BARCELONA,20
2011,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,MELILLA,1
2011,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,TARRAGONA,2
2011,DISTRICTE 3,CAN JOFRESA                   ,CUBA                          , ,6
2011,DISTRICTE 3,CAN JOFRESA                   ,"EQUADOR, L                    ", ,1
2011,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       , ,38
2011,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,ALBACETE,1
2011,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,BARCELONA,24
2011,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,CACERES,1
2011,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,CORDOBA,1
2011,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,GIRONA,3
2011,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,LLEIDA,1
2011,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,MADRID,1
2011,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,MALAGA,2
2011,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,SEVILLA,1
2011,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,TARRAGONA,2
2011,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,VALENCIA,1
2011,DISTRICTE 3,CAN JOFRESA                   ,"MARROC, EL                    ", ,1
2011,DISTRICTE 3,CAN JOFRESA                   ,"REPÚBLICA DOMINICANA, LA      ", ,1
2011,DISTRICTE 3,CAN JOFRESA                   ,VENEÇUELA                     , ,1
2011,DISTRICTE 3,CAN PALET                     ,ALEMANYA                      , ,1
2011,DISTRICTE 3,CAN PALET                     ,"ARGENTINA, L                  ", ,3
2011,DISTRICTE 3,CAN PALET                     ,BOLÍVIA                       , ,3
2011,DISTRICTE 3,CAN PALET                     ,"BRASIL, EL                    ", ,1
2011,DISTRICTE 3,CAN PALET                     ,BULGÀRIA                      , ,1
2011,DISTRICTE 3,CAN PALET                     ,COLÒMBIA                      , ,3
2011,DISTRICTE 3,CAN PALET                     ,CUBA                          , ,7
2011,DISTRICTE 3,CAN PALET                     ,"EQUADOR, L                    ", ,3
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       , ,505
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,ALABA,1
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,ALACANT,7
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,ALMERIA,10
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,ASTURIAS,1
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,AVILA,1
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,BARCELONA,335
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,BISCAIA,2
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,BURGOS,2
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,CACERES,6
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,CADIS,5
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,CANTABRIA,1
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,CASTELLO,6
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,CONCA,1
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,CORDOBA,6
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,"CORUNYA, LA",1
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,GIRONA,13
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,GRANADA,1
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,GUADALAJARA,1
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,ILLES BALEARS,6
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,JAEN,2
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,LUGO,1
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,LLEIDA,13
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,MADRID,9
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,MALAGA,4
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,MURCIA,3
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,"PALMAS, LAS",2
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,"RIOJA, LA",2
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,SALAMANCA,2
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,SANTA CRUZ DE TENERIFE,4
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,SARAGOSSA,11
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,SEVILLA,3
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,SORIA,1
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,TARRAGONA,24
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,TEROL,1
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,TOLEDO,6
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,VALENCIA,7
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,VALLADOLID,1
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,ZAMORA,3
2011,DISTRICTE 3,CAN PALET                     ,"ESTATS UNITS D AMÈRICA, ELS   ", ,1
2011,DISTRICTE 3,CAN PALET                     ,FRANÇA                        , ,2
2011,DISTRICTE 3,CAN PALET                     ,GÀMBIA                        , ,6
2011,DISTRICTE 3,CAN PALET                     ,GUATEMALA                     , ,1
2011,DISTRICTE 3,CAN PALET                     ,HONDURES                      , ,2
2011,DISTRICTE 3,CAN PALET                     ,ITÀLIA                        , ,2
2011,DISTRICTE 3,CAN PALET                     ,"MARROC, EL                    ", ,34
2011,DISTRICTE 3,CAN PALET                     ,MÈXIC                         , ,5
2011,DISTRICTE 3,CAN PALET                     ,MOLDÀVIA                      , ,1
2011,DISTRICTE 3,CAN PALET                     ,"PAÏSOS BAIXOS, ELS            ", ,1
2011,DISTRICTE 3,CAN PALET                     ,"PAKISTAN, EL                  ", ,2
2011,DISTRICTE 3,CAN PALET                     ,"PARAGUAI, EL                  ", ,3
2011,DISTRICTE 3,CAN PALET                     ,"PERÚ, EL                      ", ,5
2011,DISTRICTE 3,CAN PALET                     ,PORTUGAL                      , ,2
2011,DISTRICTE 3,CAN PALET                     ,"REPÚBLICA DOMINICANA, LA      ", ,15
2011,DISTRICTE 3,CAN PALET                     ,ROMANIA                       , ,4
2011,DISTRICTE 3,CAN PALET                     ,RÚSSIA                        , ,2
2011,DISTRICTE 3,CAN PALET                     ,"SENEGAL, EL                   ", ,5
2011,DISTRICTE 3,CAN PALET                     ,SIERRA LEONE                  , ,1
2011,DISTRICTE 3,CAN PALET                     ,UCRAÏNA                       , ,1
2011,DISTRICTE 3,CAN PALET                     ,VENEÇUELA                     , ,10
2011,DISTRICTE 3,CAN PALET                     ,"XINA, LA                      ", ,2
2011,DISTRICTE 3,CAN PALET II                  ,BÈLGICA                       , ,2
2011,DISTRICTE 3,CAN PALET II                  ,COLÒMBIA                      , ,3
2011,DISTRICTE 3,CAN PALET II                  ,CUBA                          , ,1
2011,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       , ,29
2011,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,ALACANT,1
2011,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,BARCELONA,15
2011,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,JAEN,2
2011,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,LUGO,1
2011,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,LLEIDA,2
2011,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,MADRID,1
2011,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,MALAGA,1
2011,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,OSCA,1
2011,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,TARRAGONA,1
2011,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,VALENCIA,4
2011,DISTRICTE 3,CAN PALET II                  ,HONDURES                      , ,1
2011,DISTRICTE 3,CAN PALET II                  ,"MARROC, EL                    ", ,5
2011,DISTRICTE 3,CAN PALET II                  ,ROMANIA                       , ,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ALEMANYA                      , ,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ÀUSTRIA                       , ,1
2011,DISTRICTE 3,CAN PARELLADA                 ,BANGLA DESH                   , ,3
2011,DISTRICTE 3,CAN PARELLADA                 ,"BRASIL, EL                    ", ,2
2011,DISTRICTE 3,CAN PARELLADA                 ,COLÒMBIA                      , ,2
2011,DISTRICTE 3,CAN PARELLADA                 ,"EQUADOR, L                    ", ,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       , ,211
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,ALMERIA,3
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,BADAJOZ,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,BARCELONA,140
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,BISCAIA,5
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,CADIS,4
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,CASTELLO,3
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,CIUDAD REAL,2
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,CORDOBA,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,GIRONA,4
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,GRANADA,5
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,GUIPUSCOA,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,HUELVA,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,ILLES BALEARS,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,JAEN,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,LUGO,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,LLEIDA,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,LLEO,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,MADRID,7
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,MURCIA,3
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,NAVARRA,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,OSCA,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,"PALMAS, LAS",2
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,SEVILLA,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,SORIA,1
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,TARRAGONA,15
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,VALENCIA,4
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,VALLADOLID,1
2011,DISTRICTE 3,CAN PARELLADA                 ,FRANÇA                        , ,2
2011,DISTRICTE 3,CAN PARELLADA                 ,HONDURES                      , ,2
2011,DISTRICTE 3,CAN PARELLADA                 ,"MARROC, EL                    ", ,9
2011,DISTRICTE 3,CAN PARELLADA                 ,MÈXIC                         , ,2
2011,DISTRICTE 3,CAN PARELLADA                 ,NICARAGUA                     , ,2
2011,DISTRICTE 3,CAN PARELLADA                 ,NIGÈRIA                       , ,1
2011,DISTRICTE 3,CAN PARELLADA                 ,"PERÚ, EL                      ", ,3
2011,DISTRICTE 3,CAN PARELLADA                 ,POLÒNIA                       , ,2
2011,DISTRICTE 3,CAN PARELLADA                 ,"REPÚBLICA DOMINICANA, LA      ", ,3
2011,DISTRICTE 3,CAN PARELLADA                 ,ROMANIA                       , ,1
2011,DISTRICTE 3,CAN PARELLADA                 ,RÚSSIA                        , ,3
2011,DISTRICTE 3,CAN PARELLADA                 ,"SENEGAL, EL                   ", ,1
2011,DISTRICTE 3,CAN PARELLADA                 ,UCRAÏNA                       , ,3
2011,DISTRICTE 3,CAN PARELLADA                 ,XILE                          , ,2
2011,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       , ,43
2011,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,ALACANT,1
2011,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,BARCELONA,33
2011,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,CADIS,1
2011,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,CASTELLO,1
2011,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,ILLES BALEARS,1
2011,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,LLEIDA,1
2011,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,MADRID,2
2011,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,MURCIA,1
2011,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,SANTA CRUZ DE TENERIFE,1
2011,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,VALENCIA,1
2011,DISTRICTE 3,GUADALHORCE                   ,FRANÇA                        , ,2
2011,DISTRICTE 3,GUADALHORCE                   ,JORDÀNIA                      , ,1
2011,DISTRICTE 3,GUADALHORCE                   ,"REPÚBLICA DOMINICANA, LA      ", ,4
2011,DISTRICTE 3,GUADALHORCE                   ,VENEÇUELA                     , ,3
2011,DISTRICTE 3,LES FONTS                     ,ALEMANYA                      , ,1
2011,DISTRICTE 3,LES FONTS                     ,"ARGENTINA, L                  ", ,1
2011,DISTRICTE 3,LES FONTS                     ,AUSTRÀLIA                     , ,1
2011,DISTRICTE 3,LES FONTS                     ,ÀUSTRIA                       , ,1
2011,DISTRICTE 3,LES FONTS                     ,ESPANYA                       , ,125
2011,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,ALACANT,1
2011,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,ALMERIA,2
2011,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,BARCELONA,106
2011,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,BISCAIA,1
