DATA_REFERENCIA,PAIS_NAIXAMENT,SEXE,NIVELL_ESTUDI,POBLACIO
2016,SUÏSSA                        ,Home,Desconegut                    ,2
2016,UCRAÏNA                       ,Dona,Desconegut                    ,12
2016,UCRAÏNA                       ,Home,Desconegut                    ,8
2016,"URUGUAI, L                    ",Dona,Desconegut                    ,13
2016,"URUGUAI, L                    ",Home,Desconegut                    ,16
2016,VENEÇUELA                     ,Dona,Desconegut                    ,23
2016,VENEÇUELA                     ,Home,Desconegut                    ,16
2016,XILE                          ,Dona,Desconegut                    ,7
2016,XILE                          ,Home,Desconegut                    ,10
2016,"XINA, LA                      ",Dona,Desconegut                    ,70
2016,"XINA, LA                      ",Home,Desconegut                    ,70
2016,XIPRE                         ,Dona,Desconegut                    ,1
2016,ZIMBABWE                      ,Dona,Desconegut                    ,1
2016,ALBÀNIA                       ,Home,Diplomat en Escoles Università,1
2016,ALEMANYA                      ,Dona,Diplomat en Escoles Università,12
2016,ALEMANYA                      ,Home,Diplomat en Escoles Università,14
2016,ALGÈRIA                       ,Dona,Diplomat en Escoles Università,1
2016,ALGÈRIA                       ,Home,Diplomat en Escoles Università,3
2016,ALTRES PAÏSOS D ÀSIA          ,Dona,Diplomat en Escoles Università,1
2016,ANDORRA                       ,Dona,Diplomat en Escoles Università,1
2016,ANDORRA                       ,Home,Diplomat en Escoles Università,1
2016,ANGOLA                        ,Home,Diplomat en Escoles Università,1
2016,"ARÀBIA SAUDITA, L             ",Dona,Diplomat en Escoles Università,1
2016,"ARGENTINA, L                  ",Dona,Diplomat en Escoles Università,55
2016,"ARGENTINA, L                  ",Home,Diplomat en Escoles Università,34
2016,AUSTRÀLIA                     ,Dona,Diplomat en Escoles Università,1
2016,AUSTRÀLIA                     ,Home,Diplomat en Escoles Università,1
2016,BANGLA DESH                   ,Dona,Diplomat en Escoles Università,1
2016,BANGLA DESH                   ,Home,Diplomat en Escoles Università,1
2016,BÈLGICA                       ,Dona,Diplomat en Escoles Università,4
2016,BÈLGICA                       ,Home,Diplomat en Escoles Università,1
2016,BIELORÚSSIA                   ,Home,Diplomat en Escoles Università,1
2016,BOLÍVIA                       ,Dona,Diplomat en Escoles Università,14
2016,BOLÍVIA                       ,Home,Diplomat en Escoles Università,8
2016,"BRASIL, EL                    ",Dona,Diplomat en Escoles Università,25
2016,"BRASIL, EL                    ",Home,Diplomat en Escoles Università,2
2016,BULGÀRIA                      ,Dona,Diplomat en Escoles Università,5
2016,BULGÀRIA                      ,Home,Diplomat en Escoles Università,5
2016,"CANADÀ, EL                    ",Dona,Diplomat en Escoles Università,2
2016,COLÒMBIA                      ,Dona,Diplomat en Escoles Università,54
2016,COLÒMBIA                      ,Home,Diplomat en Escoles Università,17
2016,"CONGO, EL                     ",Home,Diplomat en Escoles Università,1
2016,COREA DEL SUD                 ,Dona,Diplomat en Escoles Università,3
2016,COREA DEL SUD                 ,Home,Diplomat en Escoles Università,1
2016,COSTA RICA                    ,Dona,Diplomat en Escoles Università,1
2016,CUBA                          ,Dona,Diplomat en Escoles Università,25
2016,CUBA                          ,Home,Diplomat en Escoles Università,12
2016,EGIPTE                        ,Dona,Diplomat en Escoles Università,1
2016,EGIPTE                        ,Home,Diplomat en Escoles Università,1
2016,EL SALVADOR                   ,Dona,Diplomat en Escoles Università,2
2016,"EMIRATS ÀRABS UNITS, ELS      ",Home,Diplomat en Escoles Università,1
2016,"EQUADOR, L                    ",Dona,Diplomat en Escoles Università,39
2016,"EQUADOR, L                    ",Home,Diplomat en Escoles Università,23
2016,ESLOVÀQUIA                    ,Dona,Diplomat en Escoles Università,1
2016,ESPANYA                       ,Dona,Diplomat en Escoles Università,5355
2016,ESPANYA                       ,Home,Diplomat en Escoles Università,2651
2016,"ESTATS UNITS D AMÈRICA, ELS   ",Dona,Diplomat en Escoles Università,5
2016,"ESTATS UNITS D AMÈRICA, ELS   ",Home,Diplomat en Escoles Università,4
2016,"FILIPINES, LES                ",Dona,Diplomat en Escoles Università,1
2016,FRANÇA                        ,Dona,Diplomat en Escoles Università,22
2016,FRANÇA                        ,Home,Diplomat en Escoles Università,15
2016,GEÒRGIA                       ,Dona,Diplomat en Escoles Università,1
2016,GEÒRGIA                       ,Home,Diplomat en Escoles Università,5
2016,GHANA                         ,Home,Diplomat en Escoles Università,2
2016,GUATEMALA                     ,Home,Diplomat en Escoles Università,2
2016,"GUINEA EQUATORIAL, LA         ",Dona,Diplomat en Escoles Università,4
2016,"GUINEA EQUATORIAL, LA         ",Home,Diplomat en Escoles Università,2
2016,HONDURES                      ,Dona,Diplomat en Escoles Università,9
2016,HONDURES                      ,Home,Diplomat en Escoles Università,1
2016,HONGRIA                       ,Dona,Diplomat en Escoles Università,2
2016,"ÍNDIA, L                      ",Dona,Diplomat en Escoles Università,1
2016,"ÍNDIA, L                      ",Home,Diplomat en Escoles Università,3
2016,INDONÈSIA                     ,Dona,Diplomat en Escoles Università,1
2016,"IRAN, L                       ",Dona,Diplomat en Escoles Università,2
2016,"IRAN, L                       ",Home,Diplomat en Escoles Università,4
2016,IRLANDA                       ,Home,Diplomat en Escoles Università,2
2016,ISLÀNDIA                      ,Dona,Diplomat en Escoles Università,1
2016,ITÀLIA                        ,Dona,Diplomat en Escoles Università,9
2016,ITÀLIA                        ,Home,Diplomat en Escoles Università,21
2016,"JAPÓ, EL                      ",Dona,Diplomat en Escoles Università,2
2016,JORDÀNIA                      ,Home,Diplomat en Escoles Università,1
2016,KENYA                         ,Dona,Diplomat en Escoles Università,1
2016,KENYA                         ,Home,Diplomat en Escoles Università,1
2016,"LÍBAN, EL                     ",Dona,Diplomat en Escoles Università,1
2016,"LÍBAN, EL                     ",Home,Diplomat en Escoles Università,2
2016,LÍBIA                         ,Home,Diplomat en Escoles Università,1
2016,LITUÀNIA                      ,Dona,Diplomat en Escoles Università,2
2016,MALÀISIA                      ,Home,Diplomat en Escoles Università,1
2016,"MARROC, EL                    ",Dona,Diplomat en Escoles Università,39
2016,"MARROC, EL                    ",Home,Diplomat en Escoles Università,44
2016,MÈXIC                         ,Dona,Diplomat en Escoles Università,13
2016,MÈXIC                         ,Home,Diplomat en Escoles Università,4
2016,MOLDÀVIA                      ,Dona,Diplomat en Escoles Università,7
2016,MOLDÀVIA                      ,Home,Diplomat en Escoles Università,2
2016,NICARAGUA                     ,Dona,Diplomat en Escoles Università,3
2016,NICARAGUA                     ,Home,Diplomat en Escoles Università,1
2016,NIGÈRIA                       ,Dona,Diplomat en Escoles Università,4
2016,NIGÈRIA                       ,Home,Diplomat en Escoles Università,5
2016,NOVA ZELANDA                  ,Dona,Diplomat en Escoles Università,1
2016,NOVA ZELANDA                  ,Home,Diplomat en Escoles Università,1
2016,"PAÏSOS BAIXOS, ELS            ",Dona,Diplomat en Escoles Università,2
2016,"PAÏSOS BAIXOS, ELS            ",Home,Diplomat en Escoles Università,1
2016,"PAKISTAN, EL                  ",Home,Diplomat en Escoles Università,5
2016,"PANAMÀ, EL                    ",Dona,Diplomat en Escoles Università,1
2016,"PANAMÀ, EL                    ",Home,Diplomat en Escoles Università,1
2016,"PARAGUAI, EL                  ",Dona,Diplomat en Escoles Università,11
2016,"PARAGUAI, EL                  ",Home,Diplomat en Escoles Università,5
2016,"PERÚ, EL                      ",Dona,Diplomat en Escoles Università,43
2016,"PERÚ, EL                      ",Home,Diplomat en Escoles Università,26
2016,POLÒNIA                       ,Dona,Diplomat en Escoles Università,5
2016,PORTUGAL                      ,Dona,Diplomat en Escoles Università,2
2016,PORTUGAL                      ,Home,Diplomat en Escoles Università,4
2016,"REGNE UNIT, EL                ",Dona,Diplomat en Escoles Università,7
2016,"REGNE UNIT, EL                ",Home,Diplomat en Escoles Università,5
2016,REPÚBLICA DEM. DEL CONGO      ,Dona,Diplomat en Escoles Università,1
2016,"REPÚBLICA DOMINICANA, LA      ",Dona,Diplomat en Escoles Università,12
2016,"REPÚBLICA DOMINICANA, LA      ",Home,Diplomat en Escoles Università,9
2016,"REPÚBLICA TXECA, LA           ",Dona,Diplomat en Escoles Università,1
2016,ROMANIA                       ,Dona,Diplomat en Escoles Università,13
2016,ROMANIA                       ,Home,Diplomat en Escoles Università,7
2016,RÚSSIA                        ,Dona,Diplomat en Escoles Università,17
2016,RÚSSIA                        ,Home,Diplomat en Escoles Università,1
2016,"SENEGAL, EL                   ",Dona,Diplomat en Escoles Università,5
2016,"SENEGAL, EL                   ",Home,Diplomat en Escoles Università,12
2016,SINGAPUR                      ,Dona,Diplomat en Escoles Università,1
2016,SÍRIA                         ,Home,Diplomat en Escoles Università,1
2016,"SUDAN, EL                     ",Dona,Diplomat en Escoles Università,1
2016,SUÏSSA                        ,Dona,Diplomat en Escoles Università,8
2016,SUÏSSA                        ,Home,Diplomat en Escoles Università,2
2016,TUNÍSIA                       ,Dona,Diplomat en Escoles Università,1
2016,TUNÍSIA                       ,Home,Diplomat en Escoles Università,1
2016,TURQUIA                       ,Dona,Diplomat en Escoles Università,2
2016,TURQUIA                       ,Home,Diplomat en Escoles Università,1
2016,UCRAÏNA                       ,Dona,Diplomat en Escoles Università,11
2016,UCRAÏNA                       ,Home,Diplomat en Escoles Università,5
2016,UGANDA                        ,Home,Diplomat en Escoles Università,1
2016,"URUGUAI, L                    ",Dona,Diplomat en Escoles Università,8
2016,"URUGUAI, L                    ",Home,Diplomat en Escoles Università,8
2016,VENEÇUELA                     ,Dona,Diplomat en Escoles Università,43
2016,VENEÇUELA                     ,Home,Diplomat en Escoles Università,14
2016,XILE                          ,Dona,Diplomat en Escoles Università,12
2016,XILE                          ,Home,Diplomat en Escoles Università,14
2016,"XINA, LA                      ",Dona,Diplomat en Escoles Università,5
2016,"XINA, LA                      ",Home,Diplomat en Escoles Università,3
2016,ALEMANYA                      ,Dona,Doctorat i Estudis de postgrau,1
2016,ALEMANYA                      ,Home,Doctorat i Estudis de postgrau,2
2016,ALGÈRIA                       ,Dona,Doctorat i Estudis de postgrau,1
2016,ALTRES PAÏSOS D ÀSIA          ,Home,Doctorat i Estudis de postgrau,1
2016,ANDORRA                       ,Dona,Doctorat i Estudis de postgrau,1
2016,ANDORRA                       ,Home,Doctorat i Estudis de postgrau,1
2016,ANGOLA                        ,Dona,Doctorat i Estudis de postgrau,1
2016,"ARGENTINA, L                  ",Dona,Doctorat i Estudis de postgrau,10
2016,"ARGENTINA, L                  ",Home,Doctorat i Estudis de postgrau,12
2016,ARMÈNIA                       ,Home,Doctorat i Estudis de postgrau,1
2016,BIELORÚSSIA                   ,Dona,Doctorat i Estudis de postgrau,1
2016,BOLÍVIA                       ,Dona,Doctorat i Estudis de postgrau,1
2016,"BRASIL, EL                    ",Dona,Doctorat i Estudis de postgrau,4
2016,"BRASIL, EL                    ",Home,Doctorat i Estudis de postgrau,3
2016,BULGÀRIA                      ,Dona,Doctorat i Estudis de postgrau,3
2016,BULGÀRIA                      ,Home,Doctorat i Estudis de postgrau,2
2016,COLÒMBIA                      ,Dona,Doctorat i Estudis de postgrau,12
2016,COLÒMBIA                      ,Home,Doctorat i Estudis de postgrau,18
2016,COREA DEL SUD                 ,Dona,Doctorat i Estudis de postgrau,1
2016,COSTA RICA                    ,Dona,Doctorat i Estudis de postgrau,1
2016,COSTA RICA                    ,Home,Doctorat i Estudis de postgrau,2
2016,CUBA                          ,Dona,Doctorat i Estudis de postgrau,2
2016,CUBA                          ,Home,Doctorat i Estudis de postgrau,5
2016,DINAMARCA                     ,Home,Doctorat i Estudis de postgrau,1
2016,EGIPTE                        ,Home,Doctorat i Estudis de postgrau,2
2016,"EQUADOR, L                    ",Dona,Doctorat i Estudis de postgrau,3
2016,"EQUADOR, L                    ",Home,Doctorat i Estudis de postgrau,4
2016,ESPANYA                       ,Dona,Doctorat i Estudis de postgrau,1178
2016,ESPANYA                       ,Home,Doctorat i Estudis de postgrau,923
2016,"ESTATS UNITS D AMÈRICA, ELS   ",Dona,Doctorat i Estudis de postgrau,2
2016,"ESTATS UNITS D AMÈRICA, ELS   ",Home,Doctorat i Estudis de postgrau,2
2016,FRANÇA                        ,Dona,Doctorat i Estudis de postgrau,12
2016,FRANÇA                        ,Home,Doctorat i Estudis de postgrau,8
2016,GUATEMALA                     ,Dona,Doctorat i Estudis de postgrau,1
2016,"GUINEA EQUATORIAL, LA         ",Dona,Doctorat i Estudis de postgrau,1
2016,"IRAN, L                       ",Dona,Doctorat i Estudis de postgrau,2
2016,"IRAN, L                       ",Home,Doctorat i Estudis de postgrau,6
2016,ISLÀNDIA                      ,Dona,Doctorat i Estudis de postgrau,1
2016,ISLÀNDIA                      ,Home,Doctorat i Estudis de postgrau,1
2016,ISRAEL                        ,Home,Doctorat i Estudis de postgrau,1
2016,ITÀLIA                        ,Dona,Doctorat i Estudis de postgrau,3
2016,ITÀLIA                        ,Home,Doctorat i Estudis de postgrau,6
2016,JORDÀNIA                      ,Home,Doctorat i Estudis de postgrau,2
2016,MALÀISIA                      ,Dona,Doctorat i Estudis de postgrau,1
2016,"MARROC, EL                    ",Dona,Doctorat i Estudis de postgrau,4
2016,"MARROC, EL                    ",Home,Doctorat i Estudis de postgrau,6
2016,MÈXIC                         ,Dona,Doctorat i Estudis de postgrau,8
2016,MÈXIC                         ,Home,Doctorat i Estudis de postgrau,10
2016,"NEPAL,EL                      ",Home,Doctorat i Estudis de postgrau,1
2016,NICARAGUA                     ,Dona,Doctorat i Estudis de postgrau,1
2016,NICARAGUA                     ,Home,Doctorat i Estudis de postgrau,1
2016,NIGÈRIA                       ,Dona,Doctorat i Estudis de postgrau,1
2016,"PAÏSOS BAIXOS, ELS            ",Dona,Doctorat i Estudis de postgrau,1
2016,"PANAMÀ, EL                    ",Home,Doctorat i Estudis de postgrau,1
2016,"PARAGUAI, EL                  ",Dona,Doctorat i Estudis de postgrau,1
2016,"PERÚ, EL                      ",Dona,Doctorat i Estudis de postgrau,6
2016,"PERÚ, EL                      ",Home,Doctorat i Estudis de postgrau,9
2016,POLÒNIA                       ,Dona,Doctorat i Estudis de postgrau,4
2016,POLÒNIA                       ,Home,Doctorat i Estudis de postgrau,2
2016,PORTUGAL                      ,Dona,Doctorat i Estudis de postgrau,5
2016,"REGNE UNIT, EL                ",Home,Doctorat i Estudis de postgrau,1
2016,"REPÚBLICA DOMINICANA, LA      ",Dona,Doctorat i Estudis de postgrau,2
2016,"REPÚBLICA DOMINICANA, LA      ",Home,Doctorat i Estudis de postgrau,3
2016,"REPÚBLICA TXECA, LA           ",Dona,Doctorat i Estudis de postgrau,1
2016,ROMANIA                       ,Dona,Doctorat i Estudis de postgrau,6
2016,ROMANIA                       ,Home,Doctorat i Estudis de postgrau,1
2016,RÚSSIA                        ,Dona,Doctorat i Estudis de postgrau,3
2016,RÚSSIA                        ,Home,Doctorat i Estudis de postgrau,2
2016,"SENEGAL, EL                   ",Dona,Doctorat i Estudis de postgrau,1
2016,SÈRBIA                        ,Home,Doctorat i Estudis de postgrau,1
2016,SÍRIA                         ,Dona,Doctorat i Estudis de postgrau,1
2016,SÍRIA                         ,Home,Doctorat i Estudis de postgrau,1
2016,SUÏSSA                        ,Home,Doctorat i Estudis de postgrau,1
2016,TURQUIA                       ,Dona,Doctorat i Estudis de postgrau,2
2016,TURQUIA                       ,Home,Doctorat i Estudis de postgrau,1
2016,UCRAÏNA                       ,Dona,Doctorat i Estudis de postgrau,3
2016,"URUGUAI, L                    ",Dona,Doctorat i Estudis de postgrau,3
2016,"URUGUAI, L                    ",Home,Doctorat i Estudis de postgrau,1
2016,VENEÇUELA                     ,Dona,Doctorat i Estudis de postgrau,10
2016,VENEÇUELA                     ,Home,Doctorat i Estudis de postgrau,11
2016,XILE                          ,Dona,Doctorat i Estudis de postgrau,3
2016,XILE                          ,Home,Doctorat i Estudis de postgrau,5
2016,"XINA, LA                      ",Dona,Doctorat i Estudis de postgrau,3
2016,"XINA, LA                      ",Home,Doctorat i Estudis de postgrau,2
2016,XIPRE                         ,Home,Doctorat i Estudis de postgrau,1
2016,ALBÀNIA                       ,Dona,Ensenyament primari incomplert,6
2016,ALBÀNIA                       ,Home,Ensenyament primari incomplert,7
2016,ALEMANYA                      ,Dona,Ensenyament primari incomplert,13
2016,ALEMANYA                      ,Home,Ensenyament primari incomplert,18
2016,ALGÈRIA                       ,Dona,Ensenyament primari incomplert,8
2016,ALGÈRIA                       ,Home,Ensenyament primari incomplert,7
2016,ALTRES PAÏSOS D ÀSIA          ,Dona,Ensenyament primari incomplert,1
2016,ANDORRA                       ,Dona,Ensenyament primari incomplert,6
2016,ANDORRA                       ,Home,Ensenyament primari incomplert,8
2016,"ARGENTINA, L                  ",Dona,Ensenyament primari incomplert,77
2016,"ARGENTINA, L                  ",Home,Ensenyament primari incomplert,77
2016,ARMÈNIA                       ,Dona,Ensenyament primari incomplert,6
2016,ARMÈNIA                       ,Home,Ensenyament primari incomplert,5
2016,AUSTRÀLIA                     ,Dona,Ensenyament primari incomplert,1
2016,AUSTRÀLIA                     ,Home,Ensenyament primari incomplert,2
2016,"AZERBAIDJAN, L                ",Dona,Ensenyament primari incomplert,1
2016,BANGLA DESH                   ,Dona,Ensenyament primari incomplert,2
2016,BANGLA DESH                   ,Home,Ensenyament primari incomplert,2
2016,BÈLGICA                       ,Dona,Ensenyament primari incomplert,2
2016,BÈLGICA                       ,Home,Ensenyament primari incomplert,2
2016,BOLÍVIA                       ,Dona,Ensenyament primari incomplert,87
2016,BOLÍVIA                       ,Home,Ensenyament primari incomplert,52
2016,"BRASIL, EL                    ",Dona,Ensenyament primari incomplert,64
2016,"BRASIL, EL                    ",Home,Ensenyament primari incomplert,32
2016,BULGÀRIA                      ,Dona,Ensenyament primari incomplert,8
2016,BULGÀRIA                      ,Home,Ensenyament primari incomplert,14
2016,"CAMERUN, EL                   ",Dona,Ensenyament primari incomplert,1
2016,"CAMERUN, EL                   ",Home,Ensenyament primari incomplert,1
2016,"CANADÀ, EL                    ",Dona,Ensenyament primari incomplert,1
2016,COLÒMBIA                      ,Dona,Ensenyament primari incomplert,107
2016,COLÒMBIA                      ,Home,Ensenyament primari incomplert,105
2016,COREA DEL SUD                 ,Dona,Ensenyament primari incomplert,1
2016,COREA DEL SUD                 ,Home,Ensenyament primari incomplert,2
2016,COSTA RICA                    ,Dona,Ensenyament primari incomplert,4
2016,CROÀCIA                       ,Home,Ensenyament primari incomplert,1
2016,CUBA                          ,Dona,Ensenyament primari incomplert,44
2016,CUBA                          ,Home,Ensenyament primari incomplert,40
2016,DINAMARCA                     ,Home,Ensenyament primari incomplert,1
2016,DOMINICA                      ,Dona,Ensenyament primari incomplert,2
2016,DOMINICA                      ,Home,Ensenyament primari incomplert,1
2016,EGIPTE                        ,Home,Ensenyament primari incomplert,4
2016,EL SALVADOR                   ,Dona,Ensenyament primari incomplert,15
2016,EL SALVADOR                   ,Home,Ensenyament primari incomplert,9
2016,"EQUADOR, L                    ",Dona,Ensenyament primari incomplert,367
2016,"EQUADOR, L                    ",Home,Ensenyament primari incomplert,335
2016,ESPANYA                       ,Dona,Ensenyament primari incomplert,18300
2016,ESPANYA                       ,Home,Ensenyament primari incomplert,16487
2016,"ESTATS UNITS D AMÈRICA, ELS   ",Dona,Ensenyament primari incomplert,5
2016,"ESTATS UNITS D AMÈRICA, ELS   ",Home,Ensenyament primari incomplert,7
2016,ETIÒPIA                       ,Dona,Ensenyament primari incomplert,1
2016,ETIÒPIA                       ,Home,Ensenyament primari incomplert,1
2016,"FILIPINES, LES                ",Dona,Ensenyament primari incomplert,1
2016,FRANÇA                        ,Dona,Ensenyament primari incomplert,59
2016,FRANÇA                        ,Home,Ensenyament primari incomplert,47
2016,GÀMBIA                        ,Dona,Ensenyament primari incomplert,2
2016,GÀMBIA                        ,Home,Ensenyament primari incomplert,14
2016,GEÒRGIA                       ,Dona,Ensenyament primari incomplert,6
2016,GEÒRGIA                       ,Home,Ensenyament primari incomplert,1
2016,GHANA                         ,Home,Ensenyament primari incomplert,6
2016,GUATEMALA                     ,Dona,Ensenyament primari incomplert,4
2016,GUATEMALA                     ,Home,Ensenyament primari incomplert,7
2016,"GUINEA BISSAU, LA             ",Dona,Ensenyament primari incomplert,1
2016,"GUINEA BISSAU, LA             ",Home,Ensenyament primari incomplert,1
2016,"GUINEA EQUATORIAL, LA         ",Dona,Ensenyament primari incomplert,12
2016,"GUINEA EQUATORIAL, LA         ",Home,Ensenyament primari incomplert,4
2016,"GUINEA, LA                    ",Dona,Ensenyament primari incomplert,2
2016,"GUINEA, LA                    ",Home,Ensenyament primari incomplert,4
2016,HAITÍ                         ,Dona,Ensenyament primari incomplert,1
2016,HAITÍ                         ,Home,Ensenyament primari incomplert,1
2016,HONDURES                      ,Dona,Ensenyament primari incomplert,69
2016,HONDURES                      ,Home,Ensenyament primari incomplert,35
2016,"ÍNDIA, L                      ",Dona,Ensenyament primari incomplert,10
2016,"ÍNDIA, L                      ",Home,Ensenyament primari incomplert,22
2016,INDONÈSIA                     ,Home,Ensenyament primari incomplert,1
2016,"IRAN, L                       ",Dona,Ensenyament primari incomplert,2
2016,"IRAQ, L                       ",Home,Ensenyament primari incomplert,3
2016,IRLANDA                       ,Home,Ensenyament primari incomplert,1
2016,ITÀLIA                        ,Dona,Ensenyament primari incomplert,13
2016,ITÀLIA                        ,Home,Ensenyament primari incomplert,16
2016,"JAPÓ, EL                      ",Home,Ensenyament primari incomplert,1
2016,JORDÀNIA                      ,Dona,Ensenyament primari incomplert,1
2016,JORDÀNIA                      ,Home,Ensenyament primari incomplert,1
2016,LETÒNIA                       ,Dona,Ensenyament primari incomplert,1
2016,LETÒNIA                       ,Home,Ensenyament primari incomplert,1
2016,"LÍBAN, EL                     ",Home,Ensenyament primari incomplert,1
2016,LITUÀNIA                      ,Dona,Ensenyament primari incomplert,1
2016,MALÀISIA                      ,Dona,Ensenyament primari incomplert,1
2016,MALI                          ,Dona,Ensenyament primari incomplert,1
2016,MALI                          ,Home,Ensenyament primari incomplert,10
2016,"MARROC, EL                    ",Dona,Ensenyament primari incomplert,1827
2016,"MARROC, EL                    ",Home,Ensenyament primari incomplert,2629
2016,MAURITÀNIA                    ,Home,Ensenyament primari incomplert,1
2016,MÈXIC                         ,Dona,Ensenyament primari incomplert,13
2016,MÈXIC                         ,Home,Ensenyament primari incomplert,11
2016,MOLDÀVIA                      ,Dona,Ensenyament primari incomplert,6
2016,MOLDÀVIA                      ,Home,Ensenyament primari incomplert,2
2016,"NEPAL,EL                      ",Dona,Ensenyament primari incomplert,1
2016,"NEPAL,EL                      ",Home,Ensenyament primari incomplert,1
2016,NICARAGUA                     ,Dona,Ensenyament primari incomplert,11
2016,NICARAGUA                     ,Home,Ensenyament primari incomplert,3
2016,NIGÈRIA                       ,Dona,Ensenyament primari incomplert,12
2016,NIGÈRIA                       ,Home,Ensenyament primari incomplert,12
2016,NORUEGA                       ,Home,Ensenyament primari incomplert,1
2016,"PAÏSOS BAIXOS, ELS            ",Dona,Ensenyament primari incomplert,2
2016,"PAÏSOS BAIXOS, ELS            ",Home,Ensenyament primari incomplert,2
2016,"PAKISTAN, EL                  ",Dona,Ensenyament primari incomplert,33
2016,"PAKISTAN, EL                  ",Home,Ensenyament primari incomplert,100
2016,PALESTINA                     ,Dona,Ensenyament primari incomplert,1
2016,"PANAMÀ, EL                    ",Home,Ensenyament primari incomplert,1
2016,"PARAGUAI, EL                  ",Dona,Ensenyament primari incomplert,101
2016,"PARAGUAI, EL                  ",Home,Ensenyament primari incomplert,70
2016,"PERÚ, EL                      ",Dona,Ensenyament primari incomplert,83
2016,"PERÚ, EL                      ",Home,Ensenyament primari incomplert,65
2016,POLÒNIA                       ,Dona,Ensenyament primari incomplert,7
2016,POLÒNIA                       ,Home,Ensenyament primari incomplert,7
2016,PORTUGAL                      ,Dona,Ensenyament primari incomplert,16
2016,PORTUGAL                      ,Home,Ensenyament primari incomplert,24
2016,"REGNE UNIT, EL                ",Dona,Ensenyament primari incomplert,6
2016,"REGNE UNIT, EL                ",Home,Ensenyament primari incomplert,7
2016,REPÚBLICA DEM. DEL CONGO      ,Dona,Ensenyament primari incomplert,2
2016,REPÚBLICA DEM. DEL CONGO      ,Home,Ensenyament primari incomplert,1
2016,"REPÚBLICA DOMINICANA, LA      ",Dona,Ensenyament primari incomplert,154
2016,"REPÚBLICA DOMINICANA, LA      ",Home,Ensenyament primari incomplert,126
2016,"REPÚBLICA TXECA, LA           ",Dona,Ensenyament primari incomplert,1
2016,ROMANIA                       ,Dona,Ensenyament primari incomplert,150
2016,ROMANIA                       ,Home,Ensenyament primari incomplert,121
2016,RÚSSIA                        ,Dona,Ensenyament primari incomplert,20
2016,RÚSSIA                        ,Home,Ensenyament primari incomplert,21
2016,"SENEGAL, EL                   ",Dona,Ensenyament primari incomplert,95
2016,"SENEGAL, EL                   ",Home,Ensenyament primari incomplert,303
2016,SIERRA LEONE                  ,Dona,Ensenyament primari incomplert,2
2016,SÍRIA                         ,Dona,Ensenyament primari incomplert,3
2016,SÍRIA                         ,Home,Ensenyament primari incomplert,2
2016,SUÏSSA                        ,Dona,Ensenyament primari incomplert,4
2016,SUÏSSA                        ,Home,Ensenyament primari incomplert,5
2016,TUNÍSIA                       ,Dona,Ensenyament primari incomplert,2
2016,TUNÍSIA                       ,Home,Ensenyament primari incomplert,4
2016,TURQUIA                       ,Home,Ensenyament primari incomplert,2
2016,UCRAÏNA                       ,Dona,Ensenyament primari incomplert,28
2016,UCRAÏNA                       ,Home,Ensenyament primari incomplert,13
2016,"URUGUAI, L                    ",Dona,Ensenyament primari incomplert,53
2016,"URUGUAI, L                    ",Home,Ensenyament primari incomplert,45
2016,VENEÇUELA                     ,Dona,Ensenyament primari incomplert,36
2016,VENEÇUELA                     ,Home,Ensenyament primari incomplert,30
2016,"VIETNAM, EL                   ",Dona,Ensenyament primari incomplert,3
2016,"VIETNAM, EL                   ",Home,Ensenyament primari incomplert,1
2016,XILE                          ,Dona,Ensenyament primari incomplert,33
2016,XILE                          ,Home,Ensenyament primari incomplert,37
2016,"XINA, LA                      ",Dona,Ensenyament primari incomplert,132
2016,"XINA, LA                      ",Home,Ensenyament primari incomplert,124
2016,ALBÀNIA                       ,Home,Formació professional de Segon,1
2016,ALEMANYA                      ,Dona,Formació professional de Segon,15
2016,ALEMANYA                      ,Home,Formació professional de Segon,17
2016,ALGÈRIA                       ,Home,Formació professional de Segon,1
2016,ANDORRA                       ,Home,Formació professional de Segon,1
2016,"ARGENTINA, L                  ",Dona,Formació professional de Segon,37
2016,"ARGENTINA, L                  ",Home,Formació professional de Segon,43
2016,AUSTRÀLIA                     ,Home,Formació professional de Segon,3
2016,BÈLGICA                       ,Dona,Formació professional de Segon,6
2016,BÈLGICA                       ,Home,Formació professional de Segon,2
2016,BIELORÚSSIA                   ,Dona,Formació professional de Segon,1
2016,BOLÍVIA                       ,Dona,Formació professional de Segon,8
2016,BOLÍVIA                       ,Home,Formació professional de Segon,6
2016,"BRASIL, EL                    ",Dona,Formació professional de Segon,12
2016,"BRASIL, EL                    ",Home,Formació professional de Segon,7
2016,BULGÀRIA                      ,Dona,Formació professional de Segon,1
2016,BULGÀRIA                      ,Home,Formació professional de Segon,2
2016,BURKINA FASO                  ,Home,Formació professional de Segon,1
2016,"CAMERUN, EL                   ",Dona,Formació professional de Segon,1
2016,"CANADÀ, EL                    ",Home,Formació professional de Segon,2
2016,COLÒMBIA                      ,Dona,Formació professional de Segon,28
2016,COLÒMBIA                      ,Home,Formació professional de Segon,19
2016,CUBA                          ,Dona,Formació professional de Segon,13
2016,CUBA                          ,Home,Formació professional de Segon,11
2016,EGIPTE                        ,Home,Formació professional de Segon,2
2016,EL SALVADOR                   ,Dona,Formació professional de Segon,2
2016,EL SALVADOR                   ,Home,Formació professional de Segon,2
