ï»¿VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,21
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,2
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,46
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,EB             ,ESCONS EN BLANC                                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,15
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,2
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,34
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,P.P.           ,PARTIT POPULAR                                    ,71
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,1
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,1
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,187
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,PXC            ,PLATAFORMA PER CATALUNYA                          ,18
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,0
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,3
P,Eleccions al Parlament de Catalunya     ,2012,3,5,CAN PALET II                            ,VD             ,VIA DEMOCRÁTICA                                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,44
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,7
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,77
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,EB             ,ESCONS EN BLANC                                   ,3
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,22
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,3
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,57
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,P.P.           ,PARTIT POPULAR                                    ,67
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,5
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,2
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,176
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,PXC            ,PLATAFORMA PER CATALUNYA                          ,47
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,0
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
P,Eleccions al Parlament de Catalunya     ,2012,3,6,XUQUER                                  ,VD             ,VIA DEMOCRÁTICA                                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,1089
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,98
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,190
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,EB             ,ESCONS EN BLANC                                   ,33
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,513
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,6
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,320
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,P.P.           ,PARTIT POPULAR                                    ,253
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,22
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,26
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,490
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,PXC            ,PLATAFORMA PER CATALUNYA                          ,48
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,38
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,9
P,Eleccions al Parlament de Catalunya     ,2012,3,30,SEGLE XX                                ,VD             ,VIA DEMOCRÁTICA                                   ,7
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,1138
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,136
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,546
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,EB             ,ESCONS EN BLANC                                   ,52
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,531
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,19
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,606
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,P.P.           ,PARTIT POPULAR                                    ,687
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,43
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,29
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,1536
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,174
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,51
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,3
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,14
P,Eleccions al Parlament de Catalunya     ,2012,3,31,CAN PALET                               ,VD             ,VIA DEMOCRÁTICA                                   ,13
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,4297
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,254
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,457
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,EB             ,ESCONS EN BLANC                                   ,85
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,1567
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,17
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,851
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,P.P.           ,PARTIT POPULAR                                    ,877
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,47
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,53
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,1373
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,PXC            ,PLATAFORMA PER CATALUNYA                          ,116
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,144
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,4
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,19
P,Eleccions al Parlament de Catalunya     ,2012,4,27,CA N AURELL                             ,VD             ,VIA DEMOCRÁTICA                                   ,18
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,437
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,62
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,301
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,EB             ,ESCONS EN BLANC                                   ,19
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,234
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,6
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,346
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,P.P.           ,PARTIT POPULAR                                    ,359
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,14
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,28
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,1031
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,PXC            ,PLATAFORMA PER CATALUNYA                          ,130
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,46
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,5
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,17
P,Eleccions al Parlament de Catalunya     ,2012,4,28,LA MAURINA                              ,VD             ,VIA DEMOCRÁTICA                                   ,7
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,632
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,50
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,272
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,EB             ,ESCONS EN BLANC                                   ,29
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,308
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,15
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,274
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,P.P.           ,PARTIT POPULAR                                    ,239
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,13
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,11
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,635
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,PXC            ,PLATAFORMA PER CATALUNYA                          ,68
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,38
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,8
P,Eleccions al Parlament de Catalunya     ,2012,4,29,LA COGULLADA                            ,VD             ,VIA DEMOCRÁTICA                                   ,9
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,399
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,52
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,355
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,EB             ,ESCONS EN BLANC                                   ,33
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,234
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,10
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,372
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,P.P.           ,PARTIT POPULAR                                    ,289
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,22
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,10
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,687
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,103
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,20
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,11
P,Eleccions al Parlament de Catalunya     ,2012,4,32,ROC BLANC                               ,VD             ,VIA DEMOCRÁTICA                                   ,13
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,145
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,10
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,161
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,EB             ,ESCONS EN BLANC                                   ,5
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,74
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,6
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,97
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,P.P.           ,PARTIT POPULAR                                    ,121
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,6
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,10
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,244
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,27
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,7
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,2
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,5
P,Eleccions al Parlament de Catalunya     ,2012,4,43,CAN PALET DE VISTA ALEGRE               ,VD             ,VIA DEMOCRÁTICA                                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,2328
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,203
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,461
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,EB             ,ESCONS EN BLANC                                   ,36
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,1073
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,9
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,645
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,P.P.           ,PARTIT POPULAR                                    ,600
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,32
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,43
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,1029
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,102
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,95
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,12
P,Eleccions al Parlament de Catalunya     ,2012,5,20,SANT PERE                               ,VD             ,VIA DEMOCRÁTICA                                   ,11
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,163
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,19
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,185
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,EB             ,ESCONS EN BLANC                                   ,12
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,84
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,3
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,154
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,P.P.           ,PARTIT POPULAR                                    ,196
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,15
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,10
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,486
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,PXC            ,PLATAFORMA PER CATALUNYA                          ,43
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,7
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,6
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PLA DEL BON AIRE                        ,VD             ,VIA DEMOCRÁTICA                                   ,3
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,354
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,36
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,252
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,EB             ,ESCONS EN BLANC                                   ,14
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CAN ROCA                                ,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,187
