DATA_REFERENCIA,MES,PAIS_PROCEDENCIA,PROVINCIA_PROCEDENCIA,SEXE,POBLACIO
2016,1,ESPANYA                       ,"PALMAS, LAS",Home,2
2016,1,ESPANYA                       ,PONTEVEDRA,Dona,1
2016,1,ESPANYA                       ,PONTEVEDRA,Home,3
2016,1,ESPANYA                       ,"RIOJA, LA",Dona,3
2016,1,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,1
2016,1,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,2
2016,1,ESPANYA                       ,SARAGOSSA,Dona,2
2016,1,ESPANYA                       ,SEVILLA,Dona,1
2016,1,ESPANYA                       ,SEVILLA,Home,3
2016,1,ESPANYA                       ,SORIA,Home,1
2016,1,ESPANYA                       ,TARRAGONA,Dona,14
2016,1,ESPANYA                       ,TARRAGONA,Home,11
2016,1,ESPANYA                       ,TEROL,Dona,2
2016,1,ESPANYA                       ,TEROL,Home,1
2016,1,ESPANYA                       ,TOLEDO,Dona,1
2016,1,ESPANYA                       ,TOLEDO,Home,1
2016,1,ESPANYA                       ,VALENCIA,Dona,5
2016,1,ESPANYA                       ,VALENCIA,Home,7
2016,1,ESPANYA                       ,ZAMORA,Home,1
2016,1,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,1
2016,1,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,1
2016,1,FRANÇA                        , ,Dona,3
2016,1,FRANÇA                        , ,Home,2
2016,1,GUATEMALA                     , ,Home,1
2016,1,HONDURES                      , ,Dona,6
2016,1,HONDURES                      , ,Home,1
2016,1,IRLANDA                       , ,Dona,1
2016,1,ITÀLIA                        , ,Dona,3
2016,1,ITÀLIA                        , ,Home,4
2016,1,"MARROC, EL                    ", ,Dona,7
2016,1,"MARROC, EL                    ", ,Home,15
2016,1,NICARAGUA                     , ,Dona,1
2016,1,"PAKISTAN, EL                  ", ,Home,1
2016,1,"PARAGUAI, EL                  ", ,Dona,4
2016,1,"PERÚ, EL                      ", ,Dona,1
2016,1,PORTUGAL                      , ,Home,1
2016,1,"REGNE UNIT, EL                ", ,Home,3
2016,1,"REPÚBLICA DOMINICANA, LA      ", ,Dona,1
2016,1,"REPÚBLICA DOMINICANA, LA      ", ,Home,4
2016,1,ROMANIA                       , ,Dona,1
2016,1,ROMANIA                       , ,Home,5
2016,1,RÚSSIA                        , ,Dona,1
2016,1,"SENEGAL, EL                   ", ,Dona,5
2016,1,"SENEGAL, EL                   ", ,Home,3
2016,1,SUD-ÀFRICA                    , ,Dona,1
2016,1,UCRAÏNA                       , ,Dona,1
2016,1,UCRAÏNA                       , ,Home,1
2016,1,"URUGUAI, L                    ", ,Dona,1
2016,1,VENEÇUELA                     , ,Dona,9
2016,1,VENEÇUELA                     , ,Home,8
2016,1,XILE                          , ,Dona,1
2016,10,ALEMANYA                      , ,Dona,1
2016,10,ALEMANYA                      , ,Home,4
2016,10,ANDORRA                       , ,Home,1
2016,10,"ARGENTINA, L                  ", ,Dona,6
2016,10,"ARGENTINA, L                  ", ,Home,6
2016,10,ARMÈNIA                       , ,Dona,1
2016,10,ARMÈNIA                       , ,Home,3
2016,10,AUSTRÀLIA                     , ,Dona,1
2016,10,BÈLGICA                       , ,Home,2
2016,10,BOLÍVIA                       , ,Dona,3
2016,10,BOLÍVIA                       , ,Home,4
2016,10,"BRASIL, EL                    ", ,Dona,5
2016,10,"BRASIL, EL                    ", ,Home,4
2016,10,"CANADÀ, EL                    ", ,Dona,1
2016,10,COLÒMBIA                      , ,Dona,5
2016,10,COLÒMBIA                      , ,Home,5
2016,10,CROÀCIA                       , ,Dona,1
2016,10,CROÀCIA                       , ,Home,1
2016,10,CUBA                          , ,Dona,1
2016,10,EGIPTE                        , ,Home,1
2016,10,EL SALVADOR                   , ,Home,1
2016,10,"EQUADOR, L                    ", ,Dona,7
2016,10,"EQUADOR, L                    ", ,Home,4
2016,10,ESPANYA                       , ,Dona,265
2016,10,ESPANYA                       , ,Home,313
2016,10,ESPANYA                       ,ALABA,Home,1
2016,10,ESPANYA                       ,ALACANT,Dona,2
2016,10,ESPANYA                       ,ALACANT,Home,4
2016,10,ESPANYA                       ,ALBACETE,Home,1
2016,10,ESPANYA                       ,ALMERIA,Dona,2
2016,10,ESPANYA                       ,ALMERIA,Home,7
2016,10,ESPANYA                       ,ASTURIAS,Home,2
2016,10,ESPANYA                       ,BADAJOZ,Dona,2
2016,10,ESPANYA                       ,BADAJOZ,Home,1
2016,10,ESPANYA                       ,BARCELONA,Dona,180
2016,10,ESPANYA                       ,BARCELONA,Home,204
2016,10,ESPANYA                       ,BISCAIA,Dona,1
2016,10,ESPANYA                       ,BISCAIA,Home,1
2016,10,ESPANYA                       ,BURGOS,Dona,2
2016,10,ESPANYA                       ,BURGOS,Home,1
2016,10,ESPANYA                       ,CACERES,Dona,1
2016,10,ESPANYA                       ,CADIS,Dona,6
2016,10,ESPANYA                       ,CADIS,Home,4
2016,10,ESPANYA                       ,CASTELLO,Dona,2
2016,10,ESPANYA                       ,CASTELLO,Home,3
2016,10,ESPANYA                       ,CONCA,Dona,1
2016,10,ESPANYA                       ,CONCA,Home,1
2016,10,ESPANYA                       ,CORDOBA,Dona,2
2016,10,ESPANYA                       ,CORDOBA,Home,2
2016,10,ESPANYA                       ,GIRONA,Dona,4
2016,10,ESPANYA                       ,GIRONA,Home,9
2016,10,ESPANYA                       ,GRANADA,Dona,3
2016,10,ESPANYA                       ,GRANADA,Home,5
2016,10,ESPANYA                       ,GUADALAJARA,Dona,1
2016,10,ESPANYA                       ,GUIPUSCOA,Dona,1
2016,10,ESPANYA                       ,GUIPUSCOA,Home,2
2016,10,ESPANYA                       ,HUELVA,Home,1
2016,10,ESPANYA                       ,ILLES BALEARS,Dona,5
2016,10,ESPANYA                       ,ILLES BALEARS,Home,4
2016,10,ESPANYA                       ,LLEIDA,Dona,1
2016,10,ESPANYA                       ,LLEIDA,Home,2
2016,10,ESPANYA                       ,LLEO,Home,1
2016,10,ESPANYA                       ,MADRID,Dona,1
2016,10,ESPANYA                       ,MADRID,Home,3
2016,10,ESPANYA                       ,MURCIA,Dona,11
2016,10,ESPANYA                       ,MURCIA,Home,5
2016,10,ESPANYA                       ,ORENSE,Dona,2
2016,10,ESPANYA                       ,ORENSE,Home,3
2016,10,ESPANYA                       ,OSCA,Dona,4
2016,10,ESPANYA                       ,OSCA,Home,2
2016,10,ESPANYA                       ,PALENCIA,Dona,1
2016,10,ESPANYA                       ,"PALMAS, LAS",Dona,4
2016,10,ESPANYA                       ,"PALMAS, LAS",Home,3
2016,10,ESPANYA                       ,PONTEVEDRA,Dona,2
2016,10,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,2
2016,10,ESPANYA                       ,SARAGOSSA,Dona,1
2016,10,ESPANYA                       ,SEGOVIA,Dona,1
2016,10,ESPANYA                       ,SEGOVIA,Home,1
2016,10,ESPANYA                       ,SEVILLA,Dona,2
2016,10,ESPANYA                       ,SEVILLA,Home,2
2016,10,ESPANYA                       ,TARRAGONA,Dona,14
2016,10,ESPANYA                       ,TARRAGONA,Home,20
2016,10,ESPANYA                       ,TEROL,Home,1
2016,10,ESPANYA                       ,TOLEDO,Dona,2
2016,10,ESPANYA                       ,TOLEDO,Home,3
2016,10,ESPANYA                       ,VALENCIA,Dona,2
2016,10,ESPANYA                       ,VALENCIA,Home,8
2016,10,ESPANYA                       ,VALLADOLID,Dona,2
2016,10,ESPANYA                       ,VALLADOLID,Home,4
2016,10,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,3
2016,10,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,5
2016,10,FRANÇA                        , ,Dona,4
2016,10,FRANÇA                        , ,Home,4
2016,10,GUATEMALA                     , ,Dona,1
2016,10,HONDURES                      , ,Dona,15
2016,10,ISRAEL                        , ,Home,1
2016,10,ITÀLIA                        , ,Dona,1
2016,10,ITÀLIA                        , ,Home,2
2016,10,"MARROC, EL                    ", ,Dona,18
2016,10,"MARROC, EL                    ", ,Home,28
2016,10,MÈXIC                         , ,Dona,2
2016,10,MÈXIC                         , ,Home,2
2016,10,MOLDÀVIA                      , ,Dona,1
2016,10,NICARAGUA                     , ,Dona,1
2016,10,NICARAGUA                     , ,Home,1
2016,10,NIGÈRIA                       , ,Dona,1
2016,10,"PAÏSOS BAIXOS, ELS            ", ,Dona,1
2016,10,"PAKISTAN, EL                  ", ,Dona,3
2016,10,"PAKISTAN, EL                  ", ,Home,8
2016,10,"PARAGUAI, EL                  ", ,Dona,9
2016,10,"PARAGUAI, EL                  ", ,Home,10
2016,10,"PERÚ, EL                      ", ,Dona,3
2016,10,"PERÚ, EL                      ", ,Home,2
2016,10,POLÒNIA                       , ,Dona,1
2016,10,"REGNE UNIT, EL                ", ,Dona,8
2016,10,"REGNE UNIT, EL                ", ,Home,4
2016,10,"REPÚBLICA DOMINICANA, LA      ", ,Dona,5
2016,10,"REPÚBLICA DOMINICANA, LA      ", ,Home,7
2016,10,"REPÚBLICA TXECA, LA           ", ,Dona,1
2016,10,ROMANIA                       , ,Dona,2
2016,10,ROMANIA                       , ,Home,1
2016,10,"SENEGAL, EL                   ", ,Dona,3
2016,10,"SENEGAL, EL                   ", ,Home,1
2016,10,SÍRIA                         , ,Dona,1
2016,10,SUÏSSA                        , ,Dona,1
2016,10,SUÏSSA                        , ,Home,1
2016,10,TURQUIA                       , ,Home,1
2016,10,UCRAÏNA                       , ,Dona,2
2016,10,"URUGUAI, L                    ", ,Home,4
2016,10,VENEÇUELA                     , ,Dona,22
2016,10,VENEÇUELA                     , ,Home,15
2016,10,XILE                          , ,Dona,3
2016,10,XILE                          , ,Home,2
2016,10,"XINA, LA                      ", ,Dona,2
2016,11,ALEMANYA                      , ,Dona,2
2016,11,ALEMANYA                      , ,Home,2
2016,11,ALGÈRIA                       , ,Dona,1
2016,11,"ARÀBIA SAUDITA, L             ", ,Home,1
2016,11,"ARGENTINA, L                  ", ,Home,1
2016,11,BOLÍVIA                       , ,Home,1
2016,11,"BRASIL, EL                    ", ,Home,1
2016,11,"CANADÀ, EL                    ", ,Dona,1
2016,11,COLÒMBIA                      , ,Dona,5
2016,11,COLÒMBIA                      , ,Home,8
2016,11,CUBA                          , ,Dona,1
2016,11,CUBA                          , ,Home,2
2016,11,DINAMARCA                     , ,Dona,1
2016,11,EL SALVADOR                   , ,Dona,2
2016,11,EL SALVADOR                   , ,Home,2
2016,11,"EQUADOR, L                    ", ,Dona,3
2016,11,"EQUADOR, L                    ", ,Home,4
2016,11,ESPANYA                       , ,Dona,268
2016,11,ESPANYA                       , ,Home,281
2016,11,ESPANYA                       ,ALABA,Dona,1
2016,11,ESPANYA                       ,ALACANT,Dona,2
2016,11,ESPANYA                       ,ALACANT,Home,2
2016,11,ESPANYA                       ,ALBACETE,Dona,1
2016,11,ESPANYA                       ,ALMERIA,Dona,4
2016,11,ESPANYA                       ,ALMERIA,Home,3
2016,11,ESPANYA                       ,ASTURIAS,Dona,2
2016,11,ESPANYA                       ,ASTURIAS,Home,3
2016,11,ESPANYA                       ,AVILA,Home,1
2016,11,ESPANYA                       ,BARCELONA,Dona,180
2016,11,ESPANYA                       ,BARCELONA,Home,190
2016,11,ESPANYA                       ,CADIS,Dona,1
2016,11,ESPANYA                       ,CADIS,Home,1
2016,11,ESPANYA                       ,CANTABRIA,Home,1
2016,11,ESPANYA                       ,CASTELLO,Dona,4
2016,11,ESPANYA                       ,CASTELLO,Home,6
2016,11,ESPANYA                       ,CIUDAD REAL,Dona,3
2016,11,ESPANYA                       ,CONCA,Dona,1
2016,11,ESPANYA                       ,CORDOBA,Dona,1
2016,11,ESPANYA                       ,CORDOBA,Home,1
2016,11,ESPANYA                       ,GIRONA,Dona,12
2016,11,ESPANYA                       ,GIRONA,Home,7
2016,11,ESPANYA                       ,GRANADA,Dona,5
2016,11,ESPANYA                       ,GRANADA,Home,1
2016,11,ESPANYA                       ,HUELVA,Dona,2
2016,11,ESPANYA                       ,HUELVA,Home,4
2016,11,ESPANYA                       ,ILLES BALEARS,Dona,4
2016,11,ESPANYA                       ,ILLES BALEARS,Home,3
2016,11,ESPANYA                       ,JAEN,Dona,2
2016,11,ESPANYA                       ,JAEN,Home,5
2016,11,ESPANYA                       ,LLEIDA,Dona,3
2016,11,ESPANYA                       ,LLEIDA,Home,5
2016,11,ESPANYA                       ,LLEO,Dona,1
2016,11,ESPANYA                       ,LLEO,Home,1
2016,11,ESPANYA                       ,MADRID,Dona,7
2016,11,ESPANYA                       ,MADRID,Home,7
2016,11,ESPANYA                       ,MALAGA,Home,3
2016,11,ESPANYA                       ,MURCIA,Home,1
2016,11,ESPANYA                       ,OSCA,Home,1
2016,11,ESPANYA                       ,"PALMAS, LAS",Dona,1
2016,11,ESPANYA                       ,"PALMAS, LAS",Home,4
2016,11,ESPANYA                       ,PONTEVEDRA,Dona,1
2016,11,ESPANYA                       ,PONTEVEDRA,Home,2
2016,11,ESPANYA                       ,"RIOJA, LA",Dona,1
2016,11,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,3
2016,11,ESPANYA                       ,SARAGOSSA,Dona,8
2016,11,ESPANYA                       ,SARAGOSSA,Home,6
2016,11,ESPANYA                       ,SEGOVIA,Home,1
2016,11,ESPANYA                       ,SEVILLA,Dona,2
2016,11,ESPANYA                       ,SEVILLA,Home,1
2016,11,ESPANYA                       ,TARRAGONA,Dona,10
2016,11,ESPANYA                       ,TARRAGONA,Home,11
2016,11,ESPANYA                       ,TOLEDO,Dona,2
2016,11,ESPANYA                       ,TOLEDO,Home,3
2016,11,ESPANYA                       ,VALENCIA,Dona,4
2016,11,ESPANYA                       ,VALENCIA,Home,6
2016,11,ESPANYA                       ,ZAMORA,Home,1
2016,11,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,3
2016,11,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,2
2016,11,FRANÇA                        , ,Dona,4
2016,11,FRANÇA                        , ,Home,4
2016,11,GHANA                         , ,Home,1
2016,11,HONDURES                      , ,Dona,7
2016,11,HONDURES                      , ,Home,5
2016,11,"IRAN, L                       ", ,Dona,1
2016,11,ITÀLIA                        , ,Dona,2
2016,11,ITÀLIA                        , ,Home,2
2016,11,"MARROC, EL                    ", ,Dona,10
2016,11,"MARROC, EL                    ", ,Home,17
2016,11,MÈXIC                         , ,Dona,2
2016,11,MÈXIC                         , ,Home,1
2016,11,NORUEGA                       , ,Home,1
2016,11,"PAKISTAN, EL                  ", ,Home,4
2016,11,"PARAGUAI, EL                  ", ,Dona,2
2016,11,"PARAGUAI, EL                  ", ,Home,5
2016,11,"PERÚ, EL                      ", ,Dona,7
2016,11,"PERÚ, EL                      ", ,Home,5
2016,11,PORTUGAL                      , ,Dona,5
2016,11,PORTUGAL                      , ,Home,1
2016,11,QATAR                         , ,Dona,1
2016,11,QATAR                         , ,Home,1
2016,11,"REGNE UNIT, EL                ", ,Dona,2
2016,11,"REGNE UNIT, EL                ", ,Home,2
2016,11,"REPÚBLICA DOMINICANA, LA      ", ,Dona,8
2016,11,"REPÚBLICA DOMINICANA, LA      ", ,Home,6
2016,11,"REPÚBLICA TXECA, LA           ", ,Dona,1
2016,11,ROMANIA                       , ,Dona,2
2016,11,ROMANIA                       , ,Home,1
2016,11,"SENEGAL, EL                   ", ,Dona,4
2016,11,"SENEGAL, EL                   ", ,Home,1
2016,11,SUÈCIA                        , ,Home,1
2016,11,TURQUIA                       , ,Home,2
2016,11,UCRAÏNA                       , ,Dona,1
2016,11,VENEÇUELA                     , ,Dona,11
2016,11,VENEÇUELA                     , ,Home,6
2016,11,XILE                          , ,Dona,3
2016,11,XILE                          , ,Home,3
2016,11,"XINA, LA                      ", ,Home,2
2016,12,ALEMANYA                      , ,Home,2
2016,12,ALGÈRIA                       , ,Dona,1
2016,12,ALGÈRIA                       , ,Home,1
2016,12,"ARGENTINA, L                  ", ,Dona,4
2016,12,"ARGENTINA, L                  ", ,Home,2
2016,12,AUSTRÀLIA                     , ,Home,2
2016,12,BÈLGICA                       , ,Home,1
2016,12,BOLÍVIA                       , ,Dona,3
2016,12,BOLÍVIA                       , ,Home,1
2016,12,"BRASIL, EL                    ", ,Dona,5
2016,12,"BRASIL, EL                    ", ,Home,3
2016,12,BULGÀRIA                      , ,Dona,1
2016,12,"CANADÀ, EL                    ", ,Home,1
2016,12,COLÒMBIA                      , ,Dona,8
2016,12,COLÒMBIA                      , ,Home,7
2016,12,CUBA                          , ,Dona,3
2016,12,EGIPTE                        , ,Home,2
2016,12,EL SALVADOR                   , ,Dona,1
2016,12,EL SALVADOR                   , ,Home,1
2016,12,"EQUADOR, L                    ", ,Dona,5
2016,12,"EQUADOR, L                    ", ,Home,5
2016,12,ESPANYA                       , ,Dona,240
2016,12,ESPANYA                       , ,Home,239
2016,12,ESPANYA                       ,ALACANT,Dona,1
2016,12,ESPANYA                       ,ALACANT,Home,1
2016,12,ESPANYA                       ,ALBACETE,Home,1
2016,12,ESPANYA                       ,ALMERIA,Dona,1
2016,12,ESPANYA                       ,ALMERIA,Home,5
2016,12,ESPANYA                       ,ASTURIAS,Home,1
2016,12,ESPANYA                       ,BADAJOZ,Home,1
2016,12,ESPANYA                       ,BARCELONA,Dona,182
2016,12,ESPANYA                       ,BARCELONA,Home,176
2016,12,ESPANYA                       ,CADIS,Dona,6
2016,12,ESPANYA                       ,CADIS,Home,2
2016,12,ESPANYA                       ,CASTELLO,Dona,1
2016,12,ESPANYA                       ,CASTELLO,Home,2
2016,12,ESPANYA                       ,CIUDAD REAL,Home,2
2016,12,ESPANYA                       ,CONCA,Dona,1
2016,12,ESPANYA                       ,CORDOBA,Dona,1
2016,12,ESPANYA                       ,CORDOBA,Home,3
2016,12,ESPANYA                       ,"CORUNYA, LA",Dona,1
2016,12,ESPANYA                       ,GIRONA,Dona,12
2016,12,ESPANYA                       ,GIRONA,Home,12
2016,12,ESPANYA                       ,GRANADA,Dona,1
2016,12,ESPANYA                       ,GRANADA,Home,3
2016,12,ESPANYA                       ,GUADALAJARA,Home,1
2016,12,ESPANYA                       ,GUIPUSCOA,Home,1
2016,12,ESPANYA                       ,ILLES BALEARS,Dona,2
2016,12,ESPANYA                       ,ILLES BALEARS,Home,3
2016,12,ESPANYA                       ,LUGO,Dona,1
2016,12,ESPANYA                       ,LUGO,Home,3
2016,12,ESPANYA                       ,LLEIDA,Dona,7
2016,12,ESPANYA                       ,LLEIDA,Home,4
2016,12,ESPANYA                       ,MADRID,Dona,6
2016,12,ESPANYA                       ,MALAGA,Dona,2
2016,12,ESPANYA                       ,MALAGA,Home,2
2016,12,ESPANYA                       ,MURCIA,Dona,1
2016,12,ESPANYA                       ,MURCIA,Home,2
2016,12,ESPANYA                       ,NAVARRA,Dona,3
2016,12,ESPANYA                       ,NAVARRA,Home,1
2016,12,ESPANYA                       ,PALENCIA,Dona,1
2016,12,ESPANYA                       ,SALAMANCA,Home,1
2016,12,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,1
2016,12,ESPANYA                       ,SARAGOSSA,Dona,2
2016,12,ESPANYA                       ,SEVILLA,Dona,2
2016,12,ESPANYA                       ,SEVILLA,Home,1
2016,12,ESPANYA                       ,TARRAGONA,Dona,5
2016,12,ESPANYA                       ,TARRAGONA,Home,7
2016,12,ESPANYA                       ,VALENCIA,Dona,1
2016,12,ESPANYA                       ,VALENCIA,Home,3
2016,12,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,1
2016,12,FRANÇA                        , ,Dona,1
2016,12,FRANÇA                        , ,Home,1
2016,12,GUATEMALA                     , ,Home,1
2016,12,"GUINEA EQUATORIAL, LA         ", ,Dona,3
2016,12,"GUINEA EQUATORIAL, LA         ", ,Home,1
2016,12,HONDURES                      , ,Dona,9
2016,12,HONDURES                      , ,Home,3
2016,12,INDONÈSIA                     , ,Dona,1
2016,12,"IRAN, L                       ", ,Home,1
2016,12,IRLANDA                       , ,Dona,2
2016,12,ITÀLIA                        , ,Home,3
2016,12,"MARROC, EL                    ", ,Dona,11
2016,12,"MARROC, EL                    ", ,Home,16
2016,12,MÈXIC                         , ,Dona,2
2016,12,MÈXIC                         , ,Home,1
2016,12,"NEPAL,EL                      ", ,Dona,1
2016,12,"PAÏSOS BAIXOS, ELS            ", ,Home,1
2016,12,"PAKISTAN, EL                  ", ,Dona,1
2016,12,"PAKISTAN, EL                  ", ,Home,2
2016,12,"PARAGUAI, EL                  ", ,Dona,4
2016,12,"PARAGUAI, EL                  ", ,Home,5
2016,12,PORTUGAL                      , ,Home,1
2016,12,"REGNE UNIT, EL                ", ,Home,2
2016,12,"REPÚBLICA DOMINICANA, LA      ", ,Dona,6
2016,12,"REPÚBLICA DOMINICANA, LA      ", ,Home,2
2016,12,ROMANIA                       , ,Dona,3
2016,12,ROMANIA                       , ,Home,5
2016,12,RÚSSIA                        , ,Dona,5
2016,12,RÚSSIA                        , ,Home,3
2016,12,"SENEGAL, EL                   ", ,Dona,5
2016,12,"SENEGAL, EL                   ", ,Home,1
2016,12,"SUDAN, EL                     ", ,Home,1
2016,12,SUÏSSA                        , ,Home,1
2016,12,UCRAÏNA                       , ,Dona,1
2016,12,UCRAÏNA                       , ,Home,1
2016,12,"URUGUAI, L                    ", ,Dona,1
2016,12,"URUGUAI, L                    ", ,Home,3
2016,12,VENEÇUELA                     , ,Dona,3
2016,12,VENEÇUELA                     , ,Home,2
2016,12,XILE                          , ,Home,2
2016,12,"XINA, LA                      ", ,Dona,1
2016,12,"XINA, LA                      ", ,Home,1
2016,2,ALEMANYA                      , ,Home,2
2016,2,ANDORRA                       , ,Home,1
2016,2,"ARGENTINA, L                  ", ,Dona,3
2016,2,"ARGENTINA, L                  ", ,Home,2
2016,2,BÈLGICA                       , ,Dona,1
2016,2,BÈLGICA                       , ,Home,1
2016,2,"BRASIL, EL                    ", ,Dona,4
2016,2,"BRASIL, EL                    ", ,Home,3
2016,2,BULGÀRIA                      , ,Dona,1
2016,2,COLÒMBIA                      , ,Dona,10
2016,2,COLÒMBIA                      , ,Home,3
2016,2,EL SALVADOR                   , ,Dona,1
2016,2,"EQUADOR, L                    ", ,Dona,4
2016,2,"EQUADOR, L                    ", ,Home,3
2016,2,ESLOVÀQUIA                    , ,Home,1
2016,2,ESPANYA                       , ,Dona,284
2016,2,ESPANYA                       , ,Home,329
2016,2,ESPANYA                       ,ALACANT,Dona,3
2016,2,ESPANYA                       ,ALACANT,Home,1
2016,2,ESPANYA                       ,ALMERIA,Dona,3
2016,2,ESPANYA                       ,ALMERIA,Home,7
2016,2,ESPANYA                       ,ASTURIAS,Home,1
2016,2,ESPANYA                       ,BADAJOZ,Dona,3
2016,2,ESPANYA                       ,BADAJOZ,Home,1
2016,2,ESPANYA                       ,BARCELONA,Dona,201
2016,2,ESPANYA                       ,BARCELONA,Home,236
2016,2,ESPANYA                       ,BISCAIA,Dona,3
2016,2,ESPANYA                       ,BISCAIA,Home,1
2016,2,ESPANYA                       ,BURGOS,Dona,1
2016,2,ESPANYA                       ,CADIS,Dona,2
2016,2,ESPANYA                       ,CADIS,Home,4
2016,2,ESPANYA                       ,CANTABRIA,Dona,1
2016,2,ESPANYA                       ,CANTABRIA,Home,1
2016,2,ESPANYA                       ,CASTELLO,Dona,1
2016,2,ESPANYA                       ,CASTELLO,Home,3
2016,2,ESPANYA                       ,CIUDAD REAL,Dona,1
2016,2,ESPANYA                       ,CIUDAD REAL,Home,2
2016,2,ESPANYA                       ,CORDOBA,Dona,3
2016,2,ESPANYA                       ,CORDOBA,Home,2
2016,2,ESPANYA                       ,"CORUNYA, LA",Dona,1
2016,2,ESPANYA                       ,GIRONA,Dona,3
2016,2,ESPANYA                       ,GIRONA,Home,6
2016,2,ESPANYA                       ,GRANADA,Dona,2
2016,2,ESPANYA                       ,GRANADA,Home,2
2016,2,ESPANYA                       ,GUADALAJARA,Dona,1
2016,2,ESPANYA                       ,GUIPUSCOA,Dona,1
2016,2,ESPANYA                       ,GUIPUSCOA,Home,2
2016,2,ESPANYA                       ,HUELVA,Dona,1
2016,2,ESPANYA                       ,HUELVA,Home,1
2016,2,ESPANYA                       ,ILLES BALEARS,Dona,3
2016,2,ESPANYA                       ,ILLES BALEARS,Home,5
2016,2,ESPANYA                       ,JAEN,Dona,1
2016,2,ESPANYA                       ,JAEN,Home,1
2016,2,ESPANYA                       ,LUGO,Dona,5
2016,2,ESPANYA                       ,LUGO,Home,2
2016,2,ESPANYA                       ,LLEIDA,Dona,5
2016,2,ESPANYA                       ,LLEIDA,Home,4
2016,2,ESPANYA                       ,LLEO,Dona,1
2016,2,ESPANYA                       ,LLEO,Home,1
2016,2,ESPANYA                       ,MADRID,Dona,8
2016,2,ESPANYA                       ,MADRID,Home,4
2016,2,ESPANYA                       ,MALAGA,Dona,1
2016,2,ESPANYA                       ,MALAGA,Home,2
2016,2,ESPANYA                       ,MURCIA,Home,2
2016,2,ESPANYA                       ,NAVARRA,Dona,1
2016,2,ESPANYA                       ,NAVARRA,Home,1
2016,2,ESPANYA                       ,OSCA,Dona,1
2016,2,ESPANYA                       ,OSCA,Home,1
2016,2,ESPANYA                       ,"PALMAS, LAS",Home,3
2016,2,ESPANYA                       ,PONTEVEDRA,Home,1
2016,2,ESPANYA                       ,SALAMANCA,Dona,6
2016,2,ESPANYA                       ,SALAMANCA,Home,4
2016,2,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,3
2016,2,ESPANYA                       ,SARAGOSSA,Dona,1
2016,2,ESPANYA                       ,SARAGOSSA,Home,4
2016,2,ESPANYA                       ,SEVILLA,Dona,5
2016,2,ESPANYA                       ,SEVILLA,Home,2
2016,2,ESPANYA                       ,TARRAGONA,Dona,7
2016,2,ESPANYA                       ,TARRAGONA,Home,13
2016,2,ESPANYA                       ,TOLEDO,Dona,1
2016,2,ESPANYA                       ,VALENCIA,Dona,6
2016,2,ESPANYA                       ,VALENCIA,Home,6
2016,2,ESPANYA                       ,VALLADOLID,Dona,1
2016,2,FRANÇA                        , ,Dona,3
2016,2,FRANÇA                        , ,Home,2
2016,2,GHANA                         , ,Dona,1
2016,2,GRÈCIA                        , ,Home,1
2016,2,HONDURES                      , ,Dona,4
2016,2,HONDURES                      , ,Home,1
2016,2,"ÍNDIA, L                      ", ,Home,1
2016,2,"IRAN, L                       ", ,Dona,2
2016,2,"IRAN, L                       ", ,Home,1
2016,2,IRLANDA                       , ,Dona,2
2016,2,ITÀLIA                        , ,Dona,2
2016,2,ITÀLIA                        , ,Home,4
2016,2,LETÒNIA                       , ,Dona,1
2016,2,"MARROC, EL                    ", ,Dona,18
2016,2,"MARROC, EL                    ", ,Home,15
2016,2,MÈXIC                         , ,Dona,1
2016,2,MÈXIC                         , ,Home,1
2016,2,MOLDÀVIA                      , ,Home,1
2016,2,"NÍGER, EL                     ", ,Home,1
2016,2,"PAÏSOS BAIXOS, ELS            ", ,Dona,1
2016,2,"PAÏSOS BAIXOS, ELS            ", ,Home,2
2016,2,"PAKISTAN, EL                  ", ,Home,1
2016,2,"PARAGUAI, EL                  ", ,Dona,2
2016,2,"PARAGUAI, EL                  ", ,Home,2
2016,2,"PERÚ, EL                      ", ,Dona,3
2016,2,POLÒNIA                       , ,Home,1
2016,2,"REGNE UNIT, EL                ", ,Dona,6
2016,2,"REGNE UNIT, EL                ", ,Home,2
2016,2,"REPÚBLICA DOMINICANA, LA      ", ,Dona,1
2016,2,"REPÚBLICA DOMINICANA, LA      ", ,Home,3
2016,2,ROMANIA                       , ,Dona,5
2016,2,ROMANIA                       , ,Home,5
2016,2,RÚSSIA                        , ,Home,1
2016,2,"SENEGAL, EL                   ", ,Dona,1
2016,2,"SENEGAL, EL                   ", ,Home,5
2016,2,TURQUIA                       , ,Home,1
