VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
G,Eleccions Generals                      ,2011,6,11,SANT LLORENC                            ,EB             ,ESCONS EN BLANC                                   ,20
G,Eleccions Generals                      ,2011,6,11,SANT LLORENC                            ,ERC-RI.CAT     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,33
G,Eleccions Generals                      ,2011,6,11,SANT LLORENC                            ,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,196
G,Eleccions Generals                      ,2011,6,11,SANT LLORENC                            ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL  ,9
G,Eleccions Generals                      ,2011,6,11,SANT LLORENC                            ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,12
G,Eleccions Generals                      ,2011,6,11,SANT LLORENC                            ,PP             ,PARTIT POPULAR/PARTIDO POPULAR                    ,483
G,Eleccions Generals                      ,2011,6,11,SANT LLORENC                            ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,756
G,Eleccions Generals                      ,2011,6,11,SANT LLORENC                            ,PXC            ,PLATAFORMA PER CATALUNYA                          ,98
G,Eleccions Generals                      ,2011,6,11,SANT LLORENC                            ,UCE            ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
G,Eleccions Generals                      ,2011,6,11,SANT LLORENC                            ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,12
G,Eleccions Generals                      ,2011,6,12,SANT PERE NORD                          ,ANTICAPITALISTE,ANTICAPITALISTES                                  ,23
G,Eleccions Generals                      ,2011,6,12,SANT PERE NORD                          ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,1267
G,Eleccions Generals                      ,2011,6,12,SANT PERE NORD                          ,EB             ,ESCONS EN BLANC                                   ,89
G,Eleccions Generals                      ,2011,6,12,SANT PERE NORD                          ,ERC-RI.CAT     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,233
G,Eleccions Generals                      ,2011,6,12,SANT PERE NORD                          ,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,654
G,Eleccions Generals                      ,2011,6,12,SANT PERE NORD                          ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL  ,41
G,Eleccions Generals                      ,2011,6,12,SANT PERE NORD                          ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,43
G,Eleccions Generals                      ,2011,6,12,SANT PERE NORD                          ,PP             ,PARTIT POPULAR/PARTIDO POPULAR                    ,1451
G,Eleccions Generals                      ,2011,6,12,SANT PERE NORD                          ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,2583
G,Eleccions Generals                      ,2011,6,12,SANT PERE NORD                          ,PXC            ,PLATAFORMA PER CATALUNYA                          ,280
G,Eleccions Generals                      ,2011,6,12,SANT PERE NORD                          ,UCE            ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,7
G,Eleccions Generals                      ,2011,6,12,SANT PERE NORD                          ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,76
G,Eleccions Generals                      ,2011,6,13,EGARA                                   ,ANTICAPITALISTE,ANTICAPITALISTES                                  ,6
G,Eleccions Generals                      ,2011,6,13,EGARA                                   ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,221
G,Eleccions Generals                      ,2011,6,13,EGARA                                   ,EB             ,ESCONS EN BLANC                                   ,18
G,Eleccions Generals                      ,2011,6,13,EGARA                                   ,ERC-RI.CAT     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,44
G,Eleccions Generals                      ,2011,6,13,EGARA                                   ,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,173
G,Eleccions Generals                      ,2011,6,13,EGARA                                   ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL  ,8
G,Eleccions Generals                      ,2011,6,13,EGARA                                   ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,11
G,Eleccions Generals                      ,2011,6,13,EGARA                                   ,PP             ,PARTIT POPULAR/PARTIDO POPULAR                    ,406
G,Eleccions Generals                      ,2011,6,13,EGARA                                   ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,595
G,Eleccions Generals                      ,2011,6,13,EGARA                                   ,PXC            ,PLATAFORMA PER CATALUNYA                          ,69
G,Eleccions Generals                      ,2011,6,13,EGARA                                   ,UCE            ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,2
G,Eleccions Generals                      ,2011,6,13,EGARA                                   ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,31
G,Eleccions Generals                      ,2011,6,21,CAN TUSELL                              ,ANTICAPITALISTE,ANTICAPITALISTES                                  ,5
G,Eleccions Generals                      ,2011,6,21,CAN TUSELL                              ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,132
G,Eleccions Generals                      ,2011,6,21,CAN TUSELL                              ,EB             ,ESCONS EN BLANC                                   ,15
G,Eleccions Generals                      ,2011,6,21,CAN TUSELL                              ,ERC-RI.CAT     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,42
G,Eleccions Generals                      ,2011,6,21,CAN TUSELL                              ,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,140
G,Eleccions Generals                      ,2011,6,21,CAN TUSELL                              ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL  ,8
G,Eleccions Generals                      ,2011,6,21,CAN TUSELL                              ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,6
G,Eleccions Generals                      ,2011,6,21,CAN TUSELL                              ,PP             ,PARTIT POPULAR/PARTIDO POPULAR                    ,287
G,Eleccions Generals                      ,2011,6,21,CAN TUSELL                              ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,424
G,Eleccions Generals                      ,2011,6,21,CAN TUSELL                              ,PXC            ,PLATAFORMA PER CATALUNYA                          ,52
G,Eleccions Generals                      ,2011,6,21,CAN TUSELL                              ,UCE            ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,3
G,Eleccions Generals                      ,2011,6,21,CAN TUSELL                              ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,25
G,Eleccions Generals                      ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,372
G,Eleccions Generals                      ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,DL             ,DEMOCRÀCIA I LLIBERTAT.CONVERGÈNCIA.DEMÒCRATES.REA,289
G,Eleccions Generals                      ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,EN COMÚ        ,EN COMÚ PODEM                                     ,714
G,Eleccions Generals                      ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,ERC-CATSÍ      ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,347
G,Eleccions Generals                      ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTE ANIMAL      ,23
G,Eleccions Generals                      ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,7
G,Eleccions Generals                      ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,298
G,Eleccions Generals                      ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,502
G,Eleccions Generals                      ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,RECORTES CERO-G,RECORTES CERO-GRUPO VERDE                         ,13
G,Eleccions Generals                      ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,UNIO.CAT       ,UNIÓ DEMOCRÀTICA DE CATALUNYA                     ,33
G,Eleccions Generals                      ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA (UPyD)                ,6
G,Eleccions Generals                      ,2015,1,16,CEMENTIRI VELL                          ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,500
G,Eleccions Generals                      ,2015,1,16,CEMENTIRI VELL                          ,DL             ,DEMOCRÀCIA I LLIBERTAT.CONVERGÈNCIA.DEMÒCRATES.REA,418
G,Eleccions Generals                      ,2015,1,16,CEMENTIRI VELL                          ,EN COMÚ        ,EN COMÚ PODEM                                     ,989
G,Eleccions Generals                      ,2015,1,16,CEMENTIRI VELL                          ,ERC-CATSÍ      ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,627
G,Eleccions Generals                      ,2015,1,16,CEMENTIRI VELL                          ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTE ANIMAL      ,41
G,Eleccions Generals                      ,2015,1,16,CEMENTIRI VELL                          ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,9
G,Eleccions Generals                      ,2015,1,16,CEMENTIRI VELL                          ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,367
G,Eleccions Generals                      ,2015,1,16,CEMENTIRI VELL                          ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,590
G,Eleccions Generals                      ,2015,1,16,CEMENTIRI VELL                          ,RECORTES CERO-G,RECORTES CERO-GRUPO VERDE                         ,12
G,Eleccions Generals                      ,2015,1,16,CEMENTIRI VELL                          ,UNIO.CAT       ,UNIÓ DEMOCRÀTICA DE CATALUNYA                     ,42
G,Eleccions Generals                      ,2015,1,16,CEMENTIRI VELL                          ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA (UPyD)                ,12
G,Eleccions Generals                      ,2015,1,17,CENTRE                                  ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,963
G,Eleccions Generals                      ,2015,1,17,CENTRE                                  ,DL             ,DEMOCRÀCIA I LLIBERTAT.CONVERGÈNCIA.DEMÒCRATES.REA,3222
G,Eleccions Generals                      ,2015,1,17,CENTRE                                  ,EN COMÚ        ,EN COMÚ PODEM                                     ,1840
G,Eleccions Generals                      ,2015,1,17,CENTRE                                  ,ERC-CATSÍ      ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,2593
G,Eleccions Generals                      ,2015,1,17,CENTRE                                  ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTE ANIMAL      ,87
G,Eleccions Generals                      ,2015,1,17,CENTRE                                  ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,19
G,Eleccions Generals                      ,2015,1,17,CENTRE                                  ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,961
G,Eleccions Generals                      ,2015,1,17,CENTRE                                  ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,691
G,Eleccions Generals                      ,2015,1,17,CENTRE                                  ,RECORTES CERO-G,RECORTES CERO-GRUPO VERDE                         ,11
G,Eleccions Generals                      ,2015,1,17,CENTRE                                  ,UNIO.CAT       ,UNIÓ DEMOCRÀTICA DE CATALUNYA                     ,302
G,Eleccions Generals                      ,2015,1,17,CENTRE                                  ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA (UPyD)                ,7
G,Eleccions Generals                      ,2015,1,18,VALLPARADIS                             ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,261
G,Eleccions Generals                      ,2015,1,18,VALLPARADIS                             ,DL             ,DEMOCRÀCIA I LLIBERTAT.CONVERGÈNCIA.DEMÒCRATES.REA,645
G,Eleccions Generals                      ,2015,1,18,VALLPARADIS                             ,EN COMÚ        ,EN COMÚ PODEM                                     ,554
G,Eleccions Generals                      ,2015,1,18,VALLPARADIS                             ,ERC-CATSÍ      ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,591
G,Eleccions Generals                      ,2015,1,18,VALLPARADIS                             ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTE ANIMAL      ,27
G,Eleccions Generals                      ,2015,1,18,VALLPARADIS                             ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,5
G,Eleccions Generals                      ,2015,1,18,VALLPARADIS                             ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,186
G,Eleccions Generals                      ,2015,1,18,VALLPARADIS                             ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,309
G,Eleccions Generals                      ,2015,1,18,VALLPARADIS                             ,RECORTES CERO-G,RECORTES CERO-GRUPO VERDE                         ,8
G,Eleccions Generals                      ,2015,1,18,VALLPARADIS                             ,UNIO.CAT       ,UNIÓ DEMOCRÀTICA DE CATALUNYA                     ,61
G,Eleccions Generals                      ,2015,1,18,VALLPARADIS                             ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA (UPyD)                ,5
G,Eleccions Generals                      ,2015,1,19,ANTIC POBLE DE SANT PERE                ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,32
G,Eleccions Generals                      ,2015,1,19,ANTIC POBLE DE SANT PERE                ,DL             ,DEMOCRÀCIA I LLIBERTAT.CONVERGÈNCIA.DEMÒCRATES.REA,88
G,Eleccions Generals                      ,2015,1,19,ANTIC POBLE DE SANT PERE                ,EN COMÚ        ,EN COMÚ PODEM                                     ,53
G,Eleccions Generals                      ,2015,1,19,ANTIC POBLE DE SANT PERE                ,ERC-CATSÍ      ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,109
G,Eleccions Generals                      ,2015,1,19,ANTIC POBLE DE SANT PERE                ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTE ANIMAL      ,2
G,Eleccions Generals                      ,2015,1,19,ANTIC POBLE DE SANT PERE                ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,0
G,Eleccions Generals                      ,2015,1,19,ANTIC POBLE DE SANT PERE                ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,30
G,Eleccions Generals                      ,2015,1,19,ANTIC POBLE DE SANT PERE                ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,24
G,Eleccions Generals                      ,2015,1,19,ANTIC POBLE DE SANT PERE                ,RECORTES CERO-G,RECORTES CERO-GRUPO VERDE                         ,1
G,Eleccions Generals                      ,2015,1,19,ANTIC POBLE DE SANT PERE                ,UNIO.CAT       ,UNIÓ DEMOCRÀTICA DE CATALUNYA                     ,9
G,Eleccions Generals                      ,2015,1,19,ANTIC POBLE DE SANT PERE                ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA (UPyD)                ,1
G,Eleccions Generals                      ,2015,2,7,MONTSERRAT                              ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,45
G,Eleccions Generals                      ,2015,2,7,MONTSERRAT                              ,DL             ,DEMOCRÀCIA I LLIBERTAT.CONVERGÈNCIA.DEMÒCRATES.REA,12
G,Eleccions Generals                      ,2015,2,7,MONTSERRAT                              ,EN COMÚ        ,EN COMÚ PODEM                                     ,156
G,Eleccions Generals                      ,2015,2,7,MONTSERRAT                              ,ERC-CATSÍ      ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,11
G,Eleccions Generals                      ,2015,2,7,MONTSERRAT                              ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTE ANIMAL      ,8
G,Eleccions Generals                      ,2015,2,7,MONTSERRAT                              ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,2
G,Eleccions Generals                      ,2015,2,7,MONTSERRAT                              ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,53
G,Eleccions Generals                      ,2015,2,7,MONTSERRAT                              ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,119
G,Eleccions Generals                      ,2015,2,7,MONTSERRAT                              ,RECORTES CERO-G,RECORTES CERO-GRUPO VERDE                         ,8
G,Eleccions Generals                      ,2015,2,7,MONTSERRAT                              ,UNIO.CAT       ,UNIÓ DEMOCRÀTICA DE CATALUNYA                     ,1
G,Eleccions Generals                      ,2015,2,7,MONTSERRAT                              ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA (UPyD)                ,0
G,Eleccions Generals                      ,2015,2,8,VILARDELL                               ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,44
G,Eleccions Generals                      ,2015,2,8,VILARDELL                               ,DL             ,DEMOCRÀCIA I LLIBERTAT.CONVERGÈNCIA.DEMÒCRATES.REA,2
G,Eleccions Generals                      ,2015,2,8,VILARDELL                               ,EN COMÚ        ,EN COMÚ PODEM                                     ,104
G,Eleccions Generals                      ,2015,2,8,VILARDELL                               ,ERC-CATSÍ      ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,8
G,Eleccions Generals                      ,2015,2,8,VILARDELL                               ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTE ANIMAL      ,4
G,Eleccions Generals                      ,2015,2,8,VILARDELL                               ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,1
G,Eleccions Generals                      ,2015,2,8,VILARDELL                               ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,47
G,Eleccions Generals                      ,2015,2,8,VILARDELL                               ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,111
G,Eleccions Generals                      ,2015,2,8,VILARDELL                               ,RECORTES CERO-G,RECORTES CERO-GRUPO VERDE                         ,1
G,Eleccions Generals                      ,2015,2,8,VILARDELL                               ,UNIO.CAT       ,UNIÓ DEMOCRÀTICA DE CATALUNYA                     ,0
G,Eleccions Generals                      ,2015,2,8,VILARDELL                               ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA (UPyD)                ,0
G,Eleccions Generals                      ,2015,2,9,TORRE-SANA                              ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,605
G,Eleccions Generals                      ,2015,2,9,TORRE-SANA                              ,DL             ,DEMOCRÀCIA I LLIBERTAT.CONVERGÈNCIA.DEMÒCRATES.REA,76
G,Eleccions Generals                      ,2015,2,9,TORRE-SANA                              ,EN COMÚ        ,EN COMÚ PODEM                                     ,1136
G,Eleccions Generals                      ,2015,2,9,TORRE-SANA                              ,ERC-CATSÍ      ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,170
G,Eleccions Generals                      ,2015,2,9,TORRE-SANA                              ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTE ANIMAL      ,69
G,Eleccions Generals                      ,2015,2,9,TORRE-SANA                              ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,5
G,Eleccions Generals                      ,2015,2,9,TORRE-SANA                              ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,225
G,Eleccions Generals                      ,2015,2,9,TORRE-SANA                              ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,482
G,Eleccions Generals                      ,2015,2,9,TORRE-SANA                              ,RECORTES CERO-G,RECORTES CERO-GRUPO VERDE                         ,13
G,Eleccions Generals                      ,2015,2,9,TORRE-SANA                              ,UNIO.CAT       ,UNIÓ DEMOCRÀTICA DE CATALUNYA                     ,15
G,Eleccions Generals                      ,2015,2,9,TORRE-SANA                              ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA (UPyD)                ,5
G,Eleccions Generals                      ,2015,2,14,CA N ANGLADA                            ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,853
G,Eleccions Generals                      ,2015,2,14,CA N ANGLADA                            ,DL             ,DEMOCRÀCIA I LLIBERTAT.CONVERGÈNCIA.DEMÒCRATES.REA,139
G,Eleccions Generals                      ,2015,2,14,CA N ANGLADA                            ,EN COMÚ        ,EN COMÚ PODEM                                     ,1437
G,Eleccions Generals                      ,2015,2,14,CA N ANGLADA                            ,ERC-CATSÍ      ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,233
G,Eleccions Generals                      ,2015,2,14,CA N ANGLADA                            ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTE ANIMAL      ,57
G,Eleccions Generals                      ,2015,2,14,CA N ANGLADA                            ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,11
G,Eleccions Generals                      ,2015,2,14,CA N ANGLADA                            ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,659
G,Eleccions Generals                      ,2015,2,14,CA N ANGLADA                            ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,1269
G,Eleccions Generals                      ,2015,2,14,CA N ANGLADA                            ,RECORTES CERO-G,RECORTES CERO-GRUPO VERDE                         ,23
G,Eleccions Generals                      ,2015,2,14,CA N ANGLADA                            ,UNIO.CAT       ,UNIÓ DEMOCRÀTICA DE CATALUNYA                     ,34
G,Eleccions Generals                      ,2015,2,14,CA N ANGLADA                            ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA (UPyD)                ,10
G,Eleccions Generals                      ,2015,3,1,CAN PARELLADA                           ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,615
G,Eleccions Generals                      ,2015,3,1,CAN PARELLADA                           ,DL             ,DEMOCRÀCIA I LLIBERTAT.CONVERGÈNCIA.DEMÒCRATES.REA,48
G,Eleccions Generals                      ,2015,3,1,CAN PARELLADA                           ,EN COMÚ        ,EN COMÚ PODEM                                     ,923
G,Eleccions Generals                      ,2015,3,1,CAN PARELLADA                           ,ERC-CATSÍ      ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,140
G,Eleccions Generals                      ,2015,3,1,CAN PARELLADA                           ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTE ANIMAL      ,45
G,Eleccions Generals                      ,2015,3,1,CAN PARELLADA                           ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,6
G,Eleccions Generals                      ,2015,3,1,CAN PARELLADA                           ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,404
G,Eleccions Generals                      ,2015,3,1,CAN PARELLADA                           ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,751
G,Eleccions Generals                      ,2015,3,1,CAN PARELLADA                           ,RECORTES CERO-G,RECORTES CERO-GRUPO VERDE                         ,13
G,Eleccions Generals                      ,2015,3,1,CAN PARELLADA                           ,UNIO.CAT       ,UNIÓ DEMOCRÀTICA DE CATALUNYA                     ,26
G,Eleccions Generals                      ,2015,3,1,CAN PARELLADA                           ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA (UPyD)                ,7
G,Eleccions Generals                      ,2015,3,2,LES FONTS                               ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,245
G,Eleccions Generals                      ,2015,3,2,LES FONTS                               ,DL             ,DEMOCRÀCIA I LLIBERTAT.CONVERGÈNCIA.DEMÒCRATES.REA,153
G,Eleccions Generals                      ,2015,3,2,LES FONTS                               ,EN COMÚ        ,EN COMÚ PODEM                                     ,488
G,Eleccions Generals                      ,2015,3,2,LES FONTS                               ,ERC-CATSÍ      ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,185
G,Eleccions Generals                      ,2015,3,2,LES FONTS                               ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTE ANIMAL      ,22
G,Eleccions Generals                      ,2015,3,2,LES FONTS                               ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,1
G,Eleccions Generals                      ,2015,3,2,LES FONTS                               ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,104
G,Eleccions Generals                      ,2015,3,2,LES FONTS                               ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,192
G,Eleccions Generals                      ,2015,3,2,LES FONTS                               ,RECORTES CERO-G,RECORTES CERO-GRUPO VERDE                         ,12
G,Eleccions Generals                      ,2015,3,2,LES FONTS                               ,UNIO.CAT       ,UNIÓ DEMOCRÀTICA DE CATALUNYA                     ,21
G,Eleccions Generals                      ,2015,3,2,LES FONTS                               ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA (UPyD)                ,2
G,Eleccions Generals                      ,2015,3,3,CAN JOFRESA                             ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,135
G,Eleccions Generals                      ,2015,3,3,CAN JOFRESA                             ,DL             ,DEMOCRÀCIA I LLIBERTAT.CONVERGÈNCIA.DEMÒCRATES.REA,16
G,Eleccions Generals                      ,2015,3,3,CAN JOFRESA                             ,EN COMÚ        ,EN COMÚ PODEM                                     ,361
G,Eleccions Generals                      ,2015,3,3,CAN JOFRESA                             ,ERC-CATSÍ      ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,46
G,Eleccions Generals                      ,2015,3,3,CAN JOFRESA                             ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTE ANIMAL      ,13
G,Eleccions Generals                      ,2015,3,3,CAN JOFRESA                             ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,5
G,Eleccions Generals                      ,2015,3,3,CAN JOFRESA                             ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,121
G,Eleccions Generals                      ,2015,3,3,CAN JOFRESA                             ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,343
G,Eleccions Generals                      ,2015,3,3,CAN JOFRESA                             ,RECORTES CERO-G,RECORTES CERO-GRUPO VERDE                         ,3
G,Eleccions Generals                      ,2015,3,3,CAN JOFRESA                             ,UNIO.CAT       ,UNIÓ DEMOCRÀTICA DE CATALUNYA                     ,3
G,Eleccions Generals                      ,2015,3,3,CAN JOFRESA                             ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA (UPyD)                ,5
G,Eleccions Generals                      ,2015,3,4,GUADALHORCE                             ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,114
G,Eleccions Generals                      ,2015,3,4,GUADALHORCE                             ,DL             ,DEMOCRÀCIA I LLIBERTAT.CONVERGÈNCIA.DEMÒCRATES.REA,11
G,Eleccions Generals                      ,2015,3,4,GUADALHORCE                             ,EN COMÚ        ,EN COMÚ PODEM                                     ,172
G,Eleccions Generals                      ,2015,3,4,GUADALHORCE                             ,ERC-CATSÍ      ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ    ,15
G,Eleccions Generals                      ,2015,3,4,GUADALHORCE                             ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTE ANIMAL      ,8
G,Eleccions Generals                      ,2015,3,4,GUADALHORCE                             ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,2
G,Eleccions Generals                      ,2015,3,4,GUADALHORCE                             ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,74
G,Eleccions Generals                      ,2015,3,4,GUADALHORCE                             ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,174
G,Eleccions Generals                      ,2015,3,4,GUADALHORCE                             ,RECORTES CERO-G,RECORTES CERO-GRUPO VERDE                         ,8
