DATA_REFERENCIA,DISTRICTE,BARRI,SEXE,NIVELL_ESTUDI,POBLACIO
2015,DISTRICTE 5,CAN GONTERES                  ,Home,Formació professional de Segon,15
2015,DISTRICTE 5,CAN ROCA                      ,Dona,Formació professional de Segon,95
2015,DISTRICTE 5,CAN ROCA                      ,Home,Formació professional de Segon,110
2015,DISTRICTE 5,DISSEMINATS                   ,Dona,Formació professional de Segon,4
2015,DISTRICTE 5,DISSEMINATS                   ,Home,Formació professional de Segon,2
2015,DISTRICTE 5,ELS CAUS - ELS PINETONS       ,Dona,Formació professional de Segon,1
2015,DISTRICTE 5,ELS CAUS - ELS PINETONS       ,Home,Formació professional de Segon,1
2015,DISTRICTE 5,PLA DEL BON AIRE              ,Dona,Formació professional de Segon,35
2015,DISTRICTE 5,PLA DEL BON AIRE              ,Home,Formació professional de Segon,46
2015,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Dona,Formació professional de Segon,1
2015,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Home,Formació professional de Segon,4
2015,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Dona,Formació professional de Segon,288
2015,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Home,Formació professional de Segon,348
2015,DISTRICTE 5,SANT PERE                     ,Dona,Formació professional de Segon,262
2015,DISTRICTE 5,SANT PERE                     ,Home,Formació professional de Segon,347
2015,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Dona,Formació professional de Segon,120
2015,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Home,Formació professional de Segon,160
2015,DISTRICTE 6,CAN TUSELL                    ,Dona,Formació professional de Segon,23
2015,DISTRICTE 6,CAN TUSELL                    ,Home,Formació professional de Segon,38
2015,DISTRICTE 6,DISSEMINATS                   ,Dona,Formació professional de Segon,2
2015,DISTRICTE 6,DISSEMINATS                   ,Home,Formació professional de Segon,2
2015,DISTRICTE 6,ÈGARA                         ,Dona,Formació professional de Segon,55
2015,DISTRICTE 6,ÈGARA                         ,Home,Formació professional de Segon,72
2015,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Dona,Formació professional de Segon,6
2015,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Home,Formació professional de Segon,6
2015,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Dona,Formació professional de Segon,331
2015,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Home,Formació professional de Segon,335
2015,DISTRICTE 6,SANT LLORENÇ                  ,Dona,Formació professional de Segon,54
2015,DISTRICTE 6,SANT LLORENÇ                  ,Home,Formació professional de Segon,61
2015,DISTRICTE 6,SANT PERE NORD                ,Dona,Formació professional de Segon,271
2015,DISTRICTE 6,SANT PERE NORD                ,Home,Formació professional de Segon,315
2015,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Dona,Formació professional Primer G,20
2015,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Home,Formació professional Primer G,16
2015,DISTRICTE 1,CEMENTIRI VELL                ,Dona,Formació professional Primer G,194
2015,DISTRICTE 1,CEMENTIRI VELL                ,Home,Formació professional Primer G,169
2015,DISTRICTE 1,CENTRE                        ,Dona,Formació professional Primer G,462
2015,DISTRICTE 1,CENTRE                        ,Home,Formació professional Primer G,417
2015,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Dona,Formació professional Primer G,142
2015,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Home,Formació professional Primer G,161
2015,DISTRICTE 1,VALLPARADÍS                   ,Dona,Formació professional Primer G,118
2015,DISTRICTE 1,VALLPARADÍS                   ,Home,Formació professional Primer G,113
2015,DISTRICTE 2,CA N ANGLADA                  ,Dona,Formació professional Primer G,287
2015,DISTRICTE 2,CA N ANGLADA                  ,Home,Formació professional Primer G,295
2015,DISTRICTE 2,DISSEMINATS                   ,Dona,Formació professional Primer G,2
2015,DISTRICTE 2,DISSEMINATS                   ,Home,Formació professional Primer G,7
2015,DISTRICTE 2,MONTSERRAT                    ,Dona,Formació professional Primer G,28
2015,DISTRICTE 2,MONTSERRAT                    ,Home,Formació professional Primer G,24
2015,DISTRICTE 2,TORRE-SANA                    ,Dona,Formació professional Primer G,184
2015,DISTRICTE 2,TORRE-SANA                    ,Home,Formació professional Primer G,215
2015,DISTRICTE 2,VILARDELL                     ,Dona,Formació professional Primer G,5
2015,DISTRICTE 2,VILARDELL                     ,Home,Formació professional Primer G,12
2015,DISTRICTE 3,CAN JOFRESA                   ,Dona,Formació professional Primer G,64
2015,DISTRICTE 3,CAN JOFRESA                   ,Home,Formació professional Primer G,66
2015,DISTRICTE 3,CAN PALET                     ,Dona,Formació professional Primer G,380
2015,DISTRICTE 3,CAN PALET                     ,Home,Formació professional Primer G,402
2015,DISTRICTE 3,CAN PALET II                  ,Dona,Formació professional Primer G,26
2015,DISTRICTE 3,CAN PALET II                  ,Home,Formació professional Primer G,19
2015,DISTRICTE 3,CAN PARELLADA                 ,Dona,Formació professional Primer G,169
2015,DISTRICTE 3,CAN PARELLADA                 ,Home,Formació professional Primer G,183
2015,DISTRICTE 3,DISSEMINATS                   ,Home,Formació professional Primer G,1
2015,DISTRICTE 3,GUADALHORCE                   ,Dona,Formació professional Primer G,34
2015,DISTRICTE 3,GUADALHORCE                   ,Home,Formació professional Primer G,32
2015,DISTRICTE 3,LES FONTS                     ,Dona,Formació professional Primer G,80
2015,DISTRICTE 3,LES FONTS                     ,Home,Formació professional Primer G,76
2015,DISTRICTE 3,P.I. CAN PARELLADA            ,Home,Formació professional Primer G,1
2015,DISTRICTE 3,P.I. SANTA EULÀLIA            ,Dona,Formació professional Primer G,1
2015,DISTRICTE 3,P.I. SANTA EULÀLIA            ,Home,Formació professional Primer G,2
2015,DISTRICTE 3,SEGLE XX                      ,Dona,Formació professional Primer G,193
2015,DISTRICTE 3,SEGLE XX                      ,Home,Formació professional Primer G,209
2015,DISTRICTE 3,XÚQUER                        ,Dona,Formació professional Primer G,38
2015,DISTRICTE 3,XÚQUER                        ,Home,Formació professional Primer G,39
2015,DISTRICTE 4,CA N AURELL                   ,Dona,Formació professional Primer G,496
2015,DISTRICTE 4,CA N AURELL                   ,Home,Formació professional Primer G,487
2015,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Dona,Formació professional Primer G,63
2015,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Home,Formació professional Primer G,52
2015,DISTRICTE 4,DISSEMINATS                   ,Dona,Formació professional Primer G,2
2015,DISTRICTE 4,DISSEMINATS                   ,Home,Formació professional Primer G,1
2015,DISTRICTE 4,LA COGULLADA                  ,Dona,Formació professional Primer G,164
2015,DISTRICTE 4,LA COGULLADA                  ,Home,Formació professional Primer G,185
2015,DISTRICTE 4,LA MAURINA                    ,Dona,Formació professional Primer G,194
2015,DISTRICTE 4,LA MAURINA                    ,Home,Formació professional Primer G,242
2015,DISTRICTE 4,LES MARTINES                  ,Dona,Formació professional Primer G,25
2015,DISTRICTE 4,LES MARTINES                  ,Home,Formació professional Primer G,13
2015,DISTRICTE 4,ROC BLANC                     ,Dona,Formació professional Primer G,214
2015,DISTRICTE 4,ROC BLANC                     ,Home,Formació professional Primer G,249
2015,DISTRICTE 4,VISTA ALEGRE                  ,Dona,Formació professional Primer G,1
2015,DISTRICTE 4,VISTA ALEGRE                  ,Home,Formació professional Primer G,7
2015,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Dona,Formació professional Primer G,262
2015,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Home,Formació professional Primer G,257
2015,DISTRICTE 5,CAN BOADA DEL PI              ,Dona,Formació professional Primer G,40
2015,DISTRICTE 5,CAN BOADA DEL PI              ,Home,Formació professional Primer G,43
2015,DISTRICTE 5,CAN GONTERES                  ,Dona,Formació professional Primer G,22
2015,DISTRICTE 5,CAN GONTERES                  ,Home,Formació professional Primer G,19
2015,DISTRICTE 5,CAN ROCA                      ,Dona,Formació professional Primer G,114
2015,DISTRICTE 5,CAN ROCA                      ,Home,Formació professional Primer G,143
2015,DISTRICTE 5,DISSEMINATS                   ,Dona,Formació professional Primer G,2
2015,DISTRICTE 5,DISSEMINATS                   ,Home,Formació professional Primer G,5
2015,DISTRICTE 5,ELS CAUS - ELS PINETONS       ,Dona,Formació professional Primer G,1
2015,DISTRICTE 5,PLA DEL BON AIRE              ,Dona,Formació professional Primer G,93
2015,DISTRICTE 5,PLA DEL BON AIRE              ,Home,Formació professional Primer G,90
2015,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Home,Formació professional Primer G,2
2015,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Dona,Formació professional Primer G,413
2015,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Home,Formació professional Primer G,468
2015,DISTRICTE 5,SANT PERE                     ,Dona,Formació professional Primer G,346
2015,DISTRICTE 5,SANT PERE                     ,Home,Formació professional Primer G,377
2015,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Dona,Formació professional Primer G,168
2015,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Home,Formació professional Primer G,183
2015,DISTRICTE 6,CAN TUSELL                    ,Dona,Formació professional Primer G,98
2015,DISTRICTE 6,CAN TUSELL                    ,Home,Formació professional Primer G,65
2015,DISTRICTE 6,DISSEMINATS                   ,Dona,Formació professional Primer G,3
2015,DISTRICTE 6,DISSEMINATS                   ,Home,Formació professional Primer G,1
2015,DISTRICTE 6,ÈGARA                         ,Dona,Formació professional Primer G,134
2015,DISTRICTE 6,ÈGARA                         ,Home,Formació professional Primer G,135
2015,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Dona,Formació professional Primer G,2
2015,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Home,Formació professional Primer G,4
2015,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Dona,Formació professional Primer G,502
2015,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Home,Formació professional Primer G,520
2015,DISTRICTE 6,SANT LLORENÇ                  ,Dona,Formació professional Primer G,104
2015,DISTRICTE 6,SANT LLORENÇ                  ,Home,Formació professional Primer G,112
2015,DISTRICTE 6,SANT PERE NORD                ,Dona,Formació professional Primer G,492
2015,DISTRICTE 6,SANT PERE NORD                ,Home,Formació professional Primer G,532
2015,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Dona,"Llicenciat Universitari, Arqui",36
2015,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Home,"Llicenciat Universitari, Arqui",24
2015,DISTRICTE 1,CEMENTIRI VELL                ,Dona,"Llicenciat Universitari, Arqui",296
2015,DISTRICTE 1,CEMENTIRI VELL                ,Home,"Llicenciat Universitari, Arqui",290
2015,DISTRICTE 1,CENTRE                        ,Dona,"Llicenciat Universitari, Arqui",1496
2015,DISTRICTE 1,CENTRE                        ,Home,"Llicenciat Universitari, Arqui",1404
2015,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Dona,"Llicenciat Universitari, Arqui",160
2015,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Home,"Llicenciat Universitari, Arqui",145
2015,DISTRICTE 1,VALLPARADÍS                   ,Dona,"Llicenciat Universitari, Arqui",254
2015,DISTRICTE 1,VALLPARADÍS                   ,Home,"Llicenciat Universitari, Arqui",226
2015,DISTRICTE 2,CA N ANGLADA                  ,Dona,"Llicenciat Universitari, Arqui",132
2015,DISTRICTE 2,CA N ANGLADA                  ,Home,"Llicenciat Universitari, Arqui",129
2015,DISTRICTE 2,DISSEMINATS                   ,Dona,"Llicenciat Universitari, Arqui",1
2015,DISTRICTE 2,DISSEMINATS                   ,Home,"Llicenciat Universitari, Arqui",2
2015,DISTRICTE 2,MONTSERRAT                    ,Dona,"Llicenciat Universitari, Arqui",8
2015,DISTRICTE 2,MONTSERRAT                    ,Home,"Llicenciat Universitari, Arqui",6
2015,DISTRICTE 2,TORRE-SANA                    ,Dona,"Llicenciat Universitari, Arqui",158
2015,DISTRICTE 2,TORRE-SANA                    ,Home,"Llicenciat Universitari, Arqui",124
2015,DISTRICTE 2,VILARDELL                     ,Dona,"Llicenciat Universitari, Arqui",3
2015,DISTRICTE 2,VILARDELL                     ,Home,"Llicenciat Universitari, Arqui",1
2015,DISTRICTE 3,CAN JOFRESA                   ,Dona,"Llicenciat Universitari, Arqui",22
2015,DISTRICTE 3,CAN JOFRESA                   ,Home,"Llicenciat Universitari, Arqui",12
2015,DISTRICTE 3,CAN PALET                     ,Dona,"Llicenciat Universitari, Arqui",296
2015,DISTRICTE 3,CAN PALET                     ,Home,"Llicenciat Universitari, Arqui",225
2015,DISTRICTE 3,CAN PALET II                  ,Dona,"Llicenciat Universitari, Arqui",5
2015,DISTRICTE 3,CAN PALET II                  ,Home,"Llicenciat Universitari, Arqui",8
2015,DISTRICTE 3,CAN PARELLADA                 ,Dona,"Llicenciat Universitari, Arqui",74
2015,DISTRICTE 3,CAN PARELLADA                 ,Home,"Llicenciat Universitari, Arqui",62
2015,DISTRICTE 3,GUADALHORCE                   ,Dona,"Llicenciat Universitari, Arqui",14
2015,DISTRICTE 3,GUADALHORCE                   ,Home,"Llicenciat Universitari, Arqui",11
2015,DISTRICTE 3,LES FONTS                     ,Dona,"Llicenciat Universitari, Arqui",117
2015,DISTRICTE 3,LES FONTS                     ,Home,"Llicenciat Universitari, Arqui",105
2015,DISTRICTE 3,P.I. SANTA EULÀLIA            ,Home,"Llicenciat Universitari, Arqui",1
2015,DISTRICTE 3,SEGLE XX                      ,Dona,"Llicenciat Universitari, Arqui",345
2015,DISTRICTE 3,SEGLE XX                      ,Home,"Llicenciat Universitari, Arqui",283
2015,DISTRICTE 3,XÚQUER                        ,Dona,"Llicenciat Universitari, Arqui",11
2015,DISTRICTE 3,XÚQUER                        ,Home,"Llicenciat Universitari, Arqui",9
2015,DISTRICTE 4,CA N AURELL                   ,Dona,"Llicenciat Universitari, Arqui",1013
2015,DISTRICTE 4,CA N AURELL                   ,Home,"Llicenciat Universitari, Arqui",947
2015,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Dona,"Llicenciat Universitari, Arqui",22
2015,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Home,"Llicenciat Universitari, Arqui",17
2015,DISTRICTE 4,DISSEMINATS                   ,Home,"Llicenciat Universitari, Arqui",1
2015,DISTRICTE 4,LA COGULLADA                  ,Dona,"Llicenciat Universitari, Arqui",168
2015,DISTRICTE 4,LA COGULLADA                  ,Home,"Llicenciat Universitari, Arqui",110
2015,DISTRICTE 4,LA MAURINA                    ,Dona,"Llicenciat Universitari, Arqui",131
2015,DISTRICTE 4,LA MAURINA                    ,Home,"Llicenciat Universitari, Arqui",119
2015,DISTRICTE 4,LES MARTINES                  ,Dona,"Llicenciat Universitari, Arqui",13
2015,DISTRICTE 4,LES MARTINES                  ,Home,"Llicenciat Universitari, Arqui",5
2015,DISTRICTE 4,ROC BLANC                     ,Dona,"Llicenciat Universitari, Arqui",118
2015,DISTRICTE 4,ROC BLANC                     ,Home,"Llicenciat Universitari, Arqui",89
2015,DISTRICTE 4,VISTA ALEGRE                  ,Dona,"Llicenciat Universitari, Arqui",3
2015,DISTRICTE 4,VISTA ALEGRE                  ,Home,"Llicenciat Universitari, Arqui",1
2015,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Dona,"Llicenciat Universitari, Arqui",214
2015,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Home,"Llicenciat Universitari, Arqui",162
2015,DISTRICTE 5,CAN BOADA DEL PI              ,Dona,"Llicenciat Universitari, Arqui",12
2015,DISTRICTE 5,CAN BOADA DEL PI              ,Home,"Llicenciat Universitari, Arqui",15
2015,DISTRICTE 5,CAN GONTERES                  ,Dona,"Llicenciat Universitari, Arqui",8
2015,DISTRICTE 5,CAN GONTERES                  ,Home,"Llicenciat Universitari, Arqui",4
2015,DISTRICTE 5,CAN ROCA                      ,Dona,"Llicenciat Universitari, Arqui",142
2015,DISTRICTE 5,CAN ROCA                      ,Home,"Llicenciat Universitari, Arqui",124
2015,DISTRICTE 5,DISSEMINATS                   ,Dona,"Llicenciat Universitari, Arqui",2
2015,DISTRICTE 5,DISSEMINATS                   ,Home,"Llicenciat Universitari, Arqui",2
2015,DISTRICTE 5,ELS CAUS - ELS PINETONS       ,Home,"Llicenciat Universitari, Arqui",1
2015,DISTRICTE 5,PLA DEL BON AIRE              ,Dona,"Llicenciat Universitari, Arqui",48
2015,DISTRICTE 5,PLA DEL BON AIRE              ,Home,"Llicenciat Universitari, Arqui",18
2015,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Dona,"Llicenciat Universitari, Arqui",8
2015,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Home,"Llicenciat Universitari, Arqui",10
2015,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Dona,"Llicenciat Universitari, Arqui",372
2015,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Home,"Llicenciat Universitari, Arqui",277
2015,DISTRICTE 5,SANT PERE                     ,Dona,"Llicenciat Universitari, Arqui",575
2015,DISTRICTE 5,SANT PERE                     ,Home,"Llicenciat Universitari, Arqui",508
2015,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Dona,"Llicenciat Universitari, Arqui",276
2015,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Home,"Llicenciat Universitari, Arqui",194
2015,DISTRICTE 6,CAN TUSELL                    ,Dona,"Llicenciat Universitari, Arqui",24
2015,DISTRICTE 6,CAN TUSELL                    ,Home,"Llicenciat Universitari, Arqui",16
2015,DISTRICTE 6,DISSEMINATS                   ,Dona,"Llicenciat Universitari, Arqui",4
2015,DISTRICTE 6,DISSEMINATS                   ,Home,"Llicenciat Universitari, Arqui",2
2015,DISTRICTE 6,ÈGARA                         ,Dona,"Llicenciat Universitari, Arqui",64
2015,DISTRICTE 6,ÈGARA                         ,Home,"Llicenciat Universitari, Arqui",52
2015,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Dona,"Llicenciat Universitari, Arqui",4
2015,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Home,"Llicenciat Universitari, Arqui",6
2015,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Dona,"Llicenciat Universitari, Arqui",253
2015,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Home,"Llicenciat Universitari, Arqui",175
