NOM,ANY_NAIXEMENT,SEXE,TOTAL
IBRAIM,2007,H,1
ALEX DANIEL,2007,H,1
MARIA DEL MAR,2007,D,1
JAN,2007,D,1
SUFIAN,2007,H,1
MARIA DEL BLAU,2007,D,1
TOMAS,2007,H,1
ANDY,2007,H,1
HUGO,2007,D,1
MOISES,2007,H,1
OSSAMA,2007,H,1
CARLOTA MICAELA,2007,D,1
RANDOLPH,2007,H,1
RADWA,2007,D,1
BAUTISTA,2007,H,1
ELANIA ALEXANDRA,2007,D,1
JOSE LUIS,2007,H,1
NASREDDINE,2007,H,1
YU XIANG,2007,H,1
XABI,2007,H,1
ASHANTY XANTAL,2007,D,1
AINARA MONTSERRAT,2007,D,1
RAOUAN,2007,D,1
MARIA CARMEN,2007,D,1
ALVARO CARLOS,2007,H,1
SIMO,2007,H,1
YOSSEF,2007,H,1
ALMASSE ISLAM,2007,D,1
PRYSHA,2007,D,1
FATOUMATA,2007,D,1
MALAK,2007,H,1
ISMAEL,2007,H,1
BAILOH,2007,H,1
PAUL-EDUARD,2007,H,1
XENIA,2007,D,1
NOSSAYR,2007,H,1
NELA,2007,D,1
AINHOA,2007,H,1
JUN LE,2007,H,1
KASSEM,2007,H,1
OMAIMA,2007,D,1
LORENA,2007,D,1
ANGEL AARON,2007,H,1
MUSTAPHA,2007,H,1
ADAN,2007,H,1
YANIRA,2007,D,1
OUSMANE,2007,H,1
IRIA,2007,D,1
LLORENÇ,2007,H,1
SAIDA,2007,D,1
ANGEL LUIS,2007,H,1
NATASHA,2007,D,1
NÚRIA,2007,D,1
JULIETA BEATRIZ,2007,D,1
JORGE,2007,H,1
NOHA,2007,D,1
JUAN-PABLO,2007,D,1
JIHAN,2007,D,1
SOUKAINA,2007,D,1
FADILOU,2007,H,1
NEKANE,2007,D,1
PEDRO JOSE,2007,H,1
LUIS MIGUEL,2007,H,1
YASIRA,2007,D,1
ALI,2007,H,1
FATIMA OD,2007,D,1
CARLOS,2007,D,1
ADRIENNE SCARLETT,2007,D,1
DAFNE ISABELA,2007,D,1
WAIL,2007,H,1
MARI CARMEN,2007,D,1
TAISSIR,2007,H,1
GIANNI,2007,H,1
RAUL NICOLAS,2007,H,1
FAHD,2007,H,1
HATIM,2007,H,1
MARIA ANGELES,2007,D,1
ROSA,2007,D,1
BRAIS,2007,H,1
NOUREDDINE,2007,H,1
MARK,2007,H,1
ILINA,2007,D,1
BARA N ´DIAYE,2007,H,1
KIKE,2007,H,1
LUZ,2007,D,1
HAKIM,2007,H,1
MARISOL,2007,D,1
OCTAVI,2007,H,1
ANGEL CRISTIAN,2007,H,1
AYLA,2007,D,1
RABAB,2007,D,1
JONATAN,2007,H,1
YAREY,2007,H,1
INMACULADA DE LA CON,2007,D,1
ARIA,2007,H,1
IONA,2007,D,1
AHMED AMIN,2007,H,1
JASON ISAIAS,2007,H,1
OUSSAMA,2007,H,1
PEDRO,2007,H,1
VERONICA,2007,D,1
DAFNE,2007,D,1
TAYANA,2007,D,1
ALFONSO,2007,H,1
ALAN,2007,H,1
MELISSA,2007,D,1
NEIL,2007,H,1
IZHAR,2007,H,1
MAYRA,2007,D,1
DAVID MARCO,2007,H,1
STALIN ALEXANDER,2007,H,1
HANAE,2007,D,1
OBAC,2007,H,1
MIGUEL EDER,2007,H,1
EUDALD,2007,H,1
SAFAE,2007,D,1
DAN,2007,H,1
MAIKA,2007,D,1
ELOY,2007,H,1
RKIA,2007,D,1
JOB,2007,H,1
IRENE MONTSERRAT,2007,D,1
EDNA,2007,D,1
SERIGNE YOUSOUFA,2007,H,1
NINA,2007,D,1
NADIA DESIREE,2007,D,1
MERCE,2007,D,1
LYDIA,2007,D,1
STEPHENIE,2007,D,1
MIA MILENA,2007,D,1
ZI HAN,2007,D,1
MAURICI,2007,H,1
FIDAHT ANITA,2007,D,1
NERET,2007,D,1
SOUFIAN,2007,H,1
IVO,2007,H,1
ANDREA ELIZABETH,2007,D,1
AMANI,2007,D,1
PATRICIA,2007,D,1
BEATRIZ,2007,D,1
DEREK ALBERT,2007,H,1
ESTEFANIA ALEJANDRA,2007,D,1
FHADIM,2007,H,1
SAHAIB,2007,H,1
ASETOU NASSIRA,2007,D,1
LUZIA,2007,D,1
HOUSSAN,2007,H,1
LUANA,2007,D,1
GIOVANNA,2007,D,1
IVAN,2007,D,1
TON,2007,H,1
AINOA,2007,H,1
AMALIA NAIARA,2007,D,1
IRAIA,2007,D,1
LAURA,2007,H,1
NACHO,2007,H,1
DÌDAC,2007,H,1
MINA,2007,D,1
NOA-MARTA,2007,D,1
NELIDA,2007,D,1
JAIRO,2007,H,1
ROMAISSAE,2007,D,1
SABRINE,2007,D,1
MICHELLE AINOA,2007,D,1
KILYAN,2007,H,1
AHLAM,2007,D,1
ARONAS,2007,H,1
MOUHAMEDOUL MOUSTAPH,2007,H,1
CHISOM LOVE,2007,D,1
GUILLERMO,2007,H,1
MANU,2007,H,1
URIEL,2007,H,1
JING YAO,2007,D,1
HIND,2007,D,1
JUAN PABLO,2007,H,1
NAILA,2007,D,1
LE XUAN,2007,D,1
JUAN FRANCISCO,2007,H,1
JULEN,2007,H,1
CINDY MARLENNE,2007,D,1
YASMIN,2007,D,1
JORDANO-DIDRIE,2007,H,1
UXUE,2007,D,1
ENEIDA,2007,D,1
SIMONA MARIA,2007,D,1
MICHAEL,2007,H,1
KHALIL,2007,H,1
BRIAN,2007,H,1
IKRAME,2007,D,1
JORDINA,2007,D,1
HAITHAM,2007,D,1
ALICIA,2007,D,1
ANA MARIA,2007,D,1
AMJAD,2007,H,1
HALIMA,2007,D,1
NUR,2007,D,1
MOHAMED,2007,D,1
DIANA,2007,D,1
AVRIL,2007,D,1
CONSUELO,2007,D,1
DUNYA,2007,D,1
LUIS ALEJANDRO,2007,H,1
FRANCESC XAVIER,2007,H,1
JULIO MARCO,2007,H,1
ADRIANA DE LA CARIDA,2007,D,1
IRIS,2007,D,1
YERAY,2007,D,1
MARC ALEIX,2007,H,1
AIXA,2007,D,1
JOFRE,2007,H,1
XIOMARA,2007,D,1
JOFRE,2007,D,1
AMANDA,2007,D,1
AYMAR,2007,H,1
FATIMA-TAMOU,2007,D,1
IRIAN,2007,H,1
STURE,2007,H,1
CINTHIA,2007,D,1
IVET,2007,H,1
KAWTAR,2007,D,1
SIRA,2007,D,1
ALEJANDRO MANUEL,2007,H,1
BRYAN-JAVIER,2007,H,1
ANDREW,2007,H,1
EIZAN,2007,H,1
CATERINA,2007,D,1
AINHOA LEONELA,2007,D,1
NAWFAL,2007,H,1
EDER DAVID,2007,H,1
URSULA,2007,D,1
ANDRES FELIPE,2007,H,1
TERESA,2007,D,1
DYLAN ISMAEL,2007,H,1
YAHYA,2007,H,1
NAGORE,2007,D,1
AHMED,2007,H,1
DNITRIY,2007,H,1
MARTIN,2007,H,1
ANTONIO,2007,H,1
ELIANNY,2007,D,1
CELIA,2007,D,1
BRU,2007,H,1
RODOLFO ERICO,2007,H,1
NAIALA YAMILET,2007,D,1
ERIKA MARIA,2007,D,1
GEMMA KORY,2007,D,1
FATNA,2007,D,1
ALI RAHMAN,2007,H,1
RAÜL,2007,H,1
MAIA,2007,D,1
ESTEL,2007,D,1
OSCAR,2007,D,1
ACHRAF,2007,H,1
ENEKO,2007,H,1
MARIA NDEL PUY,2007,D,1
MAXIM,2007,H,1
MARA,2007,D,1
GINEBRA,2007,D,1
MING XUAN,2007,H,1
LUZ THAILY,2007,D,1
GINES,2007,H,1
NOURA,2007,D,1
YEREMI GERMAN,2007,H,1
ISHAK,2007,H,1
OLATZ,2007,D,1
AYYUB,2007,H,1
KIRA JANA,2007,D,1
ANAID,2007,D,1
GIANNI NICOLAS,2007,H,1
TONY,2007,H,1
EUDOVIGIS,2007,D,1
MOHAMED ABDOUL,2007,H,1
AIDAN,2007,H,1
MACARENA,2007,D,1
HAMZA,2007,H,1
ANGEL,2007,H,1
IRUNE,2007,D,1
TEBA,2007,D,1
FIDEL,2007,H,1
KEYLA,2007,D,1
BLANCA LINET,2007,D,1
JESUS,2007,H,1
MAGDALENA,2007,D,1
IMAN,2007,H,1
NASIM,2007,H,1
KIARA YADIRA,2007,D,1
ANTONIO CHRISTIAN,2007,D,1
ELIAS GABRIEL,2007,H,1
MICHEL,2007,H,1
FRIDA,2007,D,1
BETH,2007,D,1
MATIAS,2007,H,1
YAN,2007,D,1
YAN,2007,H,1
MIA,2007,D,1
MENCIA,2007,D,1
AINTZANE,2007,D,1
ESTHER ABIGAIL,2007,D,1
ARIANA DEL PILAR,2007,D,1
ABDELMOUNAIM,2007,H,1
JIA XU,2007,D,1
YASSIN,2007,H,1
MARIA JOSE,2007,D,1
FAVOUR AHANOR,2007,D,1
MOHAMED BEDA,2007,H,1
MAMDIARRA,2007,D,1
LEA,2007,D,1
ARAN,2007,D,1
DAVID SORIN,2007,H,1
ADA,2007,D,1
YOMARA,2007,D,1
INTISAR,2007,H,1
DIKRA,2007,D,1
MOHAMMAD-FAKHIR,2007,H,1
JAN-MARTÍ,2007,H,1
HUIMENG,2007,D,1
HAO BO,2007,H,1
NORHAN,2007,D,1
AYLIN,2007,D,1
IGOR,2007,H,1
MAIARA MICAELA,2007,D,1
EIDAN,2007,H,1
ANDREA,2007,H,1
AINAE,2007,D,1
RIHAB,2007,D,1
ZIAD,2007,H,1
LINA,2007,D,1
HOSSAM,2007,H,1
LEILA,2007,D,1
XABIER,2007,H,1
OSWALDO GABRIEL,2007,H,1
RUTH SALOME,2007,D,1
CELESTE,2007,D,1
FABIAN AUGUSTO,2007,H,1
OSCAR JAVIER,2007,H,1
ITZIAR,2007,D,1
MOHAMED REDA,2007,H,1
JASMINA,2007,D,1
IRINA,2007,D,1
ALEC JOSEP,2007,H,1
EROLA,2007,D,1
RAYHAN,2007,H,1
GRACE,2007,D,1
MAME DIARRA BOUSSO,2007,D,1
CLAUDIA-ALEJANDRA,2007,D,1
CINTA,2007,D,1
CLELIA ROMINA,2007,D,1
FERDAWS,2007,D,1
SAMARA,2007,D,1
IVAI,2007,H,1
MAYSSAC,2007,D,1
BIÖRK,2007,D,1
CORAL,2007,D,1
LUNA,2007,D,1
NELLY,2007,D,1
LEONOR,2007,D,1
RAY,2007,H,1
MIREYA,2007,D,1
HOSAM,2007,H,1
ANDREI,2007,H,1
ALBERT STEFANO,2007,H,1
BRUNO,2007,H,1
JOAN MANUEL,2007,H,1
CARMEN,2007,H,1
WILLIAM JESUS,2007,H,1
ISAC,2007,H,1
BRANDO EDUARDO,2007,H,1
IMAD,2007,H,1
ENRIQUE,2007,H,1
CESC,2007,H,1
BRADLEY,2007,H,1
GISSELLE-AIMEE,2007,D,1
YASSINE,2007,D,1
LUIS MANUEL,2007,H,1
VALENTINA MILAGROS,2007,D,1
CESAR DAVID,2007,H,1
PAPE OUMAR,2007,H,1
NONA,2007,D,1
JOSE  ANTONIO,2007,H,1
ROMAISSAE,2007,H,1
BRUNA,2007,D,1
DILAN,2007,H,1
BENJAMIN,2007,H,1
IVONNE,2007,D,1
MARCOS,2007,H,1
MAJDOULINE,2007,D,1
FELIX,2007,H,1
LUCA,2007,H,1
JABIR,2007,H,1
ANNA MICHELLE,2007,D,1
BERENICE,2007,D,1
LOLA,2007,D,1
XIN-RAN,2007,D,1
SHAM,2007,D,1
ABDERRAHMAN,2007,H,1
IBRAHIM,2007,H,1
KENNETH GHALIB,2007,H,1
CRISTRINA,2007,D,1
MELANY ESCARLEET,2007,D,1
ILYAS,2007,H,1
HANNAH,2007,D,1
INGO,2007,H,1
AMIRA,2007,D,1
SHAN SHAN,2007,D,1
VINYET,2007,D,1
MATHIAS ANDRES,2007,H,1
SAMAY,2007,D,1
WIAM,2007,H,1
AMINATA,2007,H,1
MELANY NICOLE,2007,D,1
GREGORY GABRIEL,2007,H,1
DHUHA,2007,D,1
DANI,2007,H,1
DAREK DUVAL,2007,H,1
IGNACIO,2007,H,1
DULCE LUNA,2007,D,1
ALEX,2006,H,43
LUCIA,2006,D,40
PAULA,2006,D,38
JULIA,2006,D,35
PAU,2006,H,35
DANIEL,2006,H,34
MARTA,2006,D,34
CARLA,2006,D,34
LAIA,2006,D,33
MARIA,2006,D,32
MARC,2006,H,31
ARNAU,2006,H,31
SARA,2006,D,30
JAN,2006,H,28
ORIOL,2006,H,27
LAURA,2006,D,26
NOA,2006,D,25
IZAN,2006,H,23
ERIC,2006,H,23
VICTOR,2006,H,22
IKER,2006,H,21
HUGO,2006,H,21
POL,2006,H,20
ALEJANDRO,2006,H,19
ADRIAN,2006,H,19
BIEL,2006,H,19
ANNA,2006,D,19
ALBA,2006,D,19
JOEL,2006,H,19
NEREA,2006,D,19
ARIADNA,2006,D,18
DAVID,2006,H,18
ALBERT,2006,H,17
MARTINA,2006,D,17
XAVIER,2006,H,17
JUDITH,2006,D,17
AINA,2006,D,16
JORDI,2006,H,16
SERGI,2006,H,15
MOHAMED,2006,H,15
GERARD,2006,H,15
ADAM,2006,H,15
MARINA,2006,D,15
MARTI,2006,H,14
IRENE,2006,D,14
IVAN,2006,H,14
IVET,2006,D,14
BERTA,2006,D,14
AITANA,2006,D,14
ANDREA,2006,D,14
JUDIT,2006,D,13
ADRIA,2006,H,13
MIREIA,2006,D,13
AYA,2006,D,12
CLAUDIA,2006,D,12
AINHOA,2006,D,12
HECTOR,2006,H,12
CARLOS,2006,H,12
GUILLEM,2006,H,12
AINARA,2006,D,11
RAUL,2006,H,11
JOAN,2006,H,11
ANA,2006,D,11
AYMAN,2006,H,11
MARIO,2006,H,11
ELENA,2006,D,10
NURIA,2006,D,10
AARON,2006,H,9
JANA,2006,D,9
OSCAR,2006,H,9
PABLO,2006,H,9
EMMA,2006,D,9
AROA,2006,D,9
UNAI,2006,H,8
NATALIA,2006,D,8
NIL,2006,H,8
ISMAEL,2006,H,8
MAR,2006,D,8
ALEIX,2006,H,8
IAN,2006,H,8
MARCOS,2006,H,8
MIQUEL,2006,H,7
SALMA,2006,D,7
ERIK,2006,H,7
ANAS,2006,H,7
MANUEL,2006,H,7
KEVIN,2006,H,7
MERITXELL,2006,D,7
NAIARA,2006,D,7
ROGER,2006,H,7
ANTONIO,2006,H,7
ALVARO,2006,H,7
ABRIL,2006,D,7
VALERIA,2006,D,6
ELSA,2006,D,6
NORA,2006,D,6
ANDRES,2006,H,6
DIEGO,2006,H,6
YASMINE,2006,D,6
AITOR,2006,H,6
YOUSSEF,2006,H,6
DANIELA,2006,D,6
NADIA,2006,D,6
AYOUB,2006,H,6
FATIMA,2006,D,6
ESTEL,2006,D,6
PERE,2006,H,5
SERGIO,2006,H,5
MARIONA,2006,D,5
YOUSRA,2006,D,5
MONICA,2006,D,5
CARLOTA,2006,D,5
LIDIA,2006,D,5
DEREK,2006,H,5
ALEXANDER,2006,H,5
LEIRE,2006,D,5
RUBEN,2006,H,5
DIDAC,2006,H,5
CRISTINA,2006,D,5
ENRIQUE,2006,H,4
IDAIRA,2006,D,4
EDUARD,2006,H,4
LLUC,2006,H,4
GABRIEL,2006,H,4
CLARA,2006,D,4
FERRAN,2006,H,4
MIA,2006,D,4
MIRIAM,2006,D,4
GISELA,2006,D,4
KILIAN,2006,H,4
ISAAC,2006,H,4
SANDRA,2006,D,4
ANGEL,2006,H,4
EVA,2006,D,4
ASIER,2006,H,4
BRUNO,2006,H,4
IGNASI,2006,H,4
BLANCA,2006,D,4
RAYAN,2006,H,4
SANTIAGO,2006,H,4
QUERALT,2006,D,4
ILIAS,2006,H,4
EDGAR,2006,H,4
BRIAN,2006,H,4
RANIA,2006,D,3
THAIS,2006,D,3
LLUIS,2006,H,3
HAMZA,2006,H,3
OUMAIMA,2006,D,3
LUCAS,2006,H,3
ISMAIL,2006,H,3
REDA,2006,H,3
JAUME,2006,H,3
CAROLINA,2006,D,3
JAVIER,2006,H,3
CHRISTIAN,2006,H,3
BRU,2006,H,3
ANDREU,2006,H,3
BERNAT,2006,H,3
XENIA,2006,D,3
YAIZA,2006,D,3
ALICIA,2006,D,3
AFRICA,2006,D,3
DANA,2006,D,3
QUIM,2006,H,3
MANAR,2006,D,3
NOEL,2006,H,3
SOFIA,2006,D,3
JÚLIA,2006,D,3
ONA,2006,D,3
RUTH,2006,D,3
DOAE,2006,D,3
TONI,2006,H,3
ARTURO,2006,H,3
YASSINE,2006,H,3
MARIA DEL CARMEN,2006,D,3
MANEL,2006,H,3
LOLA,2006,D,3
SONIA,2006,D,3
IVETTE,2006,D,3
HELENA,2006,D,3
CARMEN,2006,D,3
GEORGINA,2006,D,3
ALAN,2006,H,3
ASMAA,2006,D,3
TEO,2006,H,3
NOUR,2006,D,3
MAX,2006,H,3
CANDELA,2006,D,3
ESTHER,2006,D,3
BILAL,2006,H,3
INGRID,2006,D,3
ELOI,2006,H,3
CRISTIAN,2006,H,3
ALMA,2006,D,3
SEBASTIAN,2006,H,3
ALI,2006,H,3
ADRIANA,2006,D,2
KAOUTAR,2006,D,2
MALAK,2006,D,2
ETHAN,2006,H,2
IÑAKI,2006,H,2
CATHERINE,2006,D,2
ESTEBAN,2006,H,2
WASIM,2006,H,2
RICARD,2006,H,2
YASSIR,2006,H,2
SANDRO,2006,H,2
ANAIS,2006,D,2
JAIME,2006,H,2
MOHAMED ALI,2006,H,2
NICOLAS,2006,H,2
ROSA,2006,D,2
GAEL,2006,H,2
ZOE,2006,D,2
ISRAEL,2006,H,2
DENIS,2006,H,2
ARAN,2006,H,2
JUAN MANUEL,2006,H,2
MARCO,2006,H,2
BADR,2006,H,2
INSAF,2006,D,2
IRIS,2006,D,2
HAFSA,2006,D,2
GEMMA,2006,D,2
ANABEL,2006,D,2
CYNTHIA,2006,D,2
MAURO,2006,H,2
AIMAN,2006,H,2
VIRGINIA,2006,D,2
JUAN,2006,H,2
BRUNA,2006,D,2
HIBA,2006,D,2
ZAKARIA,2006,H,2
JOSUE,2006,H,2
YERAY,2006,H,2
ILHAM,2006,D,2
RODRIGO,2006,H,2
BEATRIZ,2006,D,2
IMANOL,2006,H,2
MARIA,2006,H,2
IRIA,2006,D,2
DORIAN,2006,H,2
YOLANDA,2006,D,2
EDURNE,2006,D,2
LUNA,2006,D,2
AINOA,2006,D,2
DARIO,2006,H,2
LORENA,2006,D,2
IKRAM,2006,D,2
SILVIA,2006,D,2
LARA,2006,D,2
THALIA,2006,D,2
JOSEP,2006,H,2
KARLA,2006,D,1
NIRMINE,2006,D,2
PAOLA,2006,D,2
CESAR,2006,H,2
LAILA,2006,D,2
FIONA,2006,D,2
IMAN,2006,D,2
ABDERRAHMAN,2006,H,2
ABRAHAM,2006,H,2
GLORIA,2006,D,2
MIGUEL,2006,H,2
NAYARA,2006,D,2
JOSE,2006,H,2
FERNANDO,2006,H,2
SAMAH,2006,D,2
LOUBNA,2006,D,2
NAOMI,2006,D,2
FRANCESC,2006,H,2
ASSIA,2006,D,2
IBAI,2006,H,2
ROC,2006,H,2
JESUS,2006,H,2
ROCIO,2006,D,2
CHAIMA,2006,D,2
FRANCISCO,2006,H,2
ELIA,2006,D,2
JAQUELINE,2006,D,2
ANDER,2006,H,2
ANGELA,2006,D,2
JENNIFER,2006,D,2
ACHRAF,2006,H,2
HANAE,2006,D,2
SAFAE,2006,D,2
EVELYN,2006,D,2
JONATHAN,2006,H,2
FIRDAWS,2006,D,2
ITZIAR,2006,D,2
JORDINA,2006,D,2
OMAR,2006,H,2
TANIA,2006,D,2
MATIAS,2006,H,2
EVELIN IRENE,2006,D,2
MARC,2006,D,2
GENIS,2006,H,2
MARÇAL,2006,H,2
JOANA,2006,D,2
NAYRA,2006,D,2
INES,2006,D,2
JUAN JOSE,2006,H,2
RAQUEL,2006,D,2
TIAGO,2006,H,2
IRUNE,2006,D,2
AMAL,2006,D,2
NAHIA,2006,D,2
SAUL,2006,H,2
AICHA,2006,D,2
VICTORIA,2006,D,2
QUERALT,2006,H,1
NAIYA,2006,D,1
OT,2006,H,1
UNAX,2006,H,1
BUQAYA,2006,D,1
HILLARY NICOLE,2006,D,1
INGRID NICOLE,2006,D,1
JORDI ALBERT,2006,H,1
IKER,2006,D,1
MIA CAROLINA,2006,D,1
JENDERLY SUSANA,2006,D,1
PILAR,2006,D,1
ALIOUNE,2006,H,1
CHENYU,2006,H,1
FARAH,2006,D,1
KILIAN JOSUE,2006,H,1
MARISA,2006,D,1
CECILIA PATRICIA,2006,D,1
AINOIA,2006,D,1
ARLETT ALEJANDRA,2006,D,1
KENDRA,2006,D,1
LLEIR,2006,H,1
MAROUAN,2006,D,1
MIKEL,2006,H,1
SANAF,2006,D,1
FATUMATA,2006,D,1
IONE,2006,D,1
MARK,2006,H,1
LEI LEI,2006,H,1
OLAYA,2006,D,1
GUIU,2006,H,1
BELEN,2006,H,1
TANIT,2006,D,1
RICHARD,2006,H,1
NIHAL,2006,D,1
BABACAR,2006,H,1
JIAQING,2006,D,1
FREDERIC,2006,H,1
SHEYLA,2006,D,1
ALMUDENA,2006,D,1
SAMARA,2006,D,1
JON,2006,H,1
EVANS,2006,H,1
MAIKEL,2006,H,1
ABDELKARIM,2006,H,1
DUNIA,2006,D,1
PABLO JOSE,2006,H,1
IAN POL,2006,H,1
JANNA LAIA,2006,D,1
MONCEF,2006,H,1
ZOHAIR,2006,H,1
HUDHAYFA,2006,H,1
LLUNA,2006,D,1
YASMINA,2006,D,1
GEORGE GREGSON,2006,H,1
DANIELA ALEJANDRA,2006,D,1
ISABEL,2006,D,1
MOHAMED SAID,2006,H,1
ATZAY,2006,H,1
ARLET,2006,D,1
NADINE,2006,D,1
IAN,2006,D,1
RICHARD MATIAS,2006,H,1
LEONEL,2006,H,1
SAMI,2006,H,1
ZIYAD,2006,H,1
ISRAA,2006,D,1
BETH,2006,D,1
DAVID ALEJANDRO,2006,H,1
FADILA,2006,D,1
ERICA,2006,D,1
URIEL,2006,H,1
YESENIA,2006,D,1
FATOUMATA,2006,D,1
IHSAN,2006,D,1
ZAYNAB,2006,D,1
IKRAM,2006,H,1
MARIA DELS ANGELS,2006,D,1
JENIFER,2006,D,1
CRISTHIAN,2006,H,1
INAS,2006,H,1
MAYRA PILAR,2006,D,1
AURORA,2006,D,1
MERILYN HRISTOVA,2006,D,1
ALAE,2006,D,1
HELGA,2006,D,1
GENEVA,2006,D,1
ESTELA,2006,D,1
DELIA,2006,D,1
GINA,2006,D,1
LUZIA,2006,D,1
ANOUK,2006,D,1
SOL,2006,D,1
CLAUDIA ISABEL,2006,D,1
SERIGNE FALILOU,2006,D,1
ELGA,2006,D,1
JACOBO,2006,H,1
ESPERANZA,2006,D,1
LOAY,2006,H,1
SABREEN,2006,D,1
SAFWAN,2006,H,1
NAGORE,2006,D,1
KAROLAIN ALEXA,2006,D,1
ZURIÑE,2006,D,1
NÚRIA,2006,D,1
ADRIÀ,2006,H,1
BENIGNO,2006,H,1
ALEN,2006,H,1
NAZIR,2006,H,1
SOUKAINA,2006,D,1
PEDRO,2006,H,1
NOUSA,2006,H,1
ION CARLES,2006,H,1
MAHDI,2006,H,1
FERRAN IGNASI,2006,H,1
MARCOS JAVIER,2006,H,1
SCHILO,2006,H,1
KHAIRAT OMATILEWA,2006,D,1
NAYELI,2006,D,1
FATHIA OLAMIDE,2006,D,1
HAIZA,2006,D,1
KENNY,2006,H,1
WIAM,2006,D,1
JUN PENG,2006,H,1
DANIEL IGNACIO,2006,H,1
CHRISTOFER,2006,H,1
DIANNE,2006,D,1
DEIVID MICHAEL,2006,H,1
JACK SANTIAGO,2006,H,1
NARA,2006,D,1
GABRIELA,2006,D,1
MARTÍ,2006,H,1
ARACELI,2006,D,1
ANA-TAIGI,2006,D,1
GEORGE OBI,2006,H,1
ASHLEY,2006,D,1
OCTAVI,2006,H,1
ELIAS,2006,H,1
SEBASTIA,2006,H,1
IUDITH,2006,D,1
ALEXIA,2006,D,1
FRANCISCO JAVIER,2006,H,1
IKER YERAI,2006,H,1
FATIMA ZAHRA,2006,D,1
KAI RAY,2006,H,1
SANTIAGO JOAQUIN,2006,H,1
NOELIA,2006,D,1
NÍGEL,2006,H,1
AMY-NOHELIA,2006,D,1
ALEJANDRO NICOLAS,2006,H,1
GUNTHER DAVID,2006,H,1
COUMBA SOUNA,2006,D,1
DONA PAULA,2006,D,1
ZIYOU,2006,H,1
BOURY,2006,D,1
DAIRA,2006,D,1
AMARO,2006,H,1
CRISTOPHER,2006,H,1
NAOMI TEBA,2006,D,1
NOGAYE,2006,D,1
ALAJANDRO,2006,H,1
BASMA,2006,D,1
MANAL,2006,D,1
SERGIO JESUS,2006,H,1
MARCO JAVIER,2006,H,1
JULEN,2006,H,1
SOULAIMANE,2006,H,1
SARAI,2006,D,1
MARCEL,2006,H,1
BAHAE-EDDIN,2006,H,1
JOAQUIN,2006,H,1
ANTONI-JOSEP,2006,H,1
MIGUEL ANGEL,2006,H,1
KHULOOD,2006,D,1
OMAIRA,2006,D,1
WIAM,2006,H,1
DESIREE,2006,D,1
JOEL NICOLAS,2006,H,1
ARANTXA,2006,D,1
EMIL,2006,H,1
ISLAM,2006,H,1
ALA,2006,D,1
BASSINE,2006,D,1
ROCIO,2006,H,1
MOHAMED REDA,2006,H,1
JAN,2006,D,1
LUCIA DANIELA,2006,D,1
VICTOR MANUEL,2006,H,1
MOHAMED AMIN,2006,H,1
JIN WON,2006,H,1
PAULINA ROSA,2006,D,1
DANIELLA,2006,D,1
CINTIA,2006,D,1
FATU,2006,D,1
YERAY AMNEL,2006,D,1
ABDERRAHIM,2006,H,1
MARAM,2006,D,1
ARIADNE,2006,D,1
JULIO,2006,H,1
ALEKSEY,2006,H,1
LIAM,2006,H,1
RITA,2006,D,1
SHEILA,2006,D,1
YI TAO,2006,H,1
MOHAMED ADAM,2006,H,1
SABIR,2006,H,1
VERA,2006,D,1
EDWARD,2006,H,1
INAS,2006,D,1
ESTEPHANIE,2006,D,1
AURA,2006,D,1
GENONA,2006,D,1
ADESUWA GRACE,2006,D,1
ANNIA LISSETH,2006,D,1
NAYADE,2006,D,1
MADISON,2006,D,1
OVALID,2006,H,1
GHOFRANE,2006,D,1
SANAE,2006,D,1
HAYTHAM,2006,H,1
ISHAK,2006,H,1
GORKA,2006,H,1
MARIAM,2006,D,1
WIDAD,2006,D,1
ANA CAMILA,2006,D,1
NADIR,2006,H,1
YAGO,2006,H,1
LIA,2006,D,1
TON,2006,H,1
DAFNE JULIET,2006,D,1
IGNACIIO,2006,H,1
JAVIER BLAS,2006,H,1
YAREN,2006,H,1
GALA,2006,D,1
DIANA,2006,D,1
MICAELA ESTHER,2006,D,1
JORDI-MARCEL,2006,H,1
AINHARA,2006,D,1
KHADIJA,2006,D,1
ADEL,2006,H,1
ANDRES MARIA,2006,H,1
IMAD,2006,H,1
NARCIS,2006,H,1
MARGARITA,2006,D,1
CORAIMA,2006,D,1
NAROA,2006,D,1
AROA MIA,2006,D,1
TALIA,2006,D,1
NASIM,2006,H,1
CHAKIR,2006,H,1
TOMAS,2006,H,1
MARTINA GUADALUPE,2006,D,1
RUT,2006,D,1
VANIA,2006,D,1
ISONA BAOYI,2006,D,1
GENESIS,2006,D,1
HERMINIA,2006,D,1
NISRINE,2006,D,1
VIVIAN JOIS,2006,D,1
DENNIS,2006,H,1
MAGI,2006,H,1
INES DE CONSUELO,2006,D,1
POL,2006,D,1
NATHALY,2006,D,1
ALEXIS MIGUEL,2006,H,1
MAIA,2006,D,1
KAROL MILDRED,2006,D,1
BASHIR,2006,H,1
NADA,2006,D,1
FALLOU,2006,H,1
HAMSSA,2006,H,1
NAIA,2006,D,1
LUIS,2006,H,1
OUASSIMA,2006,D,1
CAYETANO,2006,H,1
NIDAL,2006,D,1
NAIRA,2006,D,1
BYRON,2006,H,1
HAJAR,2006,D,1
MARICIELO,2006,D,1
NURA,2006,D,1
MORFAMA,2006,H,1
