DATA_REFERENCIA,DISTRICTE,BARRI,EDAT,SEXE,POBLACIO
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,57,Home,11
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,58,Dona,8
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,58,Home,6
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,59,Dona,4
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,59,Home,5
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,6,Dona,9
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,6,Home,12
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,60,Dona,6
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,60,Home,4
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,61,Dona,6
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,61,Home,5
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,62,Dona,10
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,62,Home,11
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,63,Dona,8
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,63,Home,9
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,64,Dona,6
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,64,Home,8
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,65,Dona,2
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,65,Home,6
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,66,Dona,8
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,66,Home,4
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,67,Dona,7
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,67,Home,8
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,68,Dona,5
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,68,Home,9
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,69,Dona,4
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,69,Home,6
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,7,Dona,12
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,7,Home,14
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,70,Dona,4
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,70,Home,2
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,71,Dona,6
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,71,Home,2
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,72,Dona,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,72,Home,8
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,73,Dona,3
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,73,Home,4
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,74,Dona,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,74,Home,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,75,Dona,2
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,75,Home,3
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,76,Dona,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,76,Home,3
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,77,Dona,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,77,Home,2
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,78,Dona,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,78,Home,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,79,Dona,3
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,79,Home,5
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,8,Dona,13
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,8,Home,11
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,81,Dona,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,81,Home,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,82,Dona,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,83,Dona,4
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,84,Dona,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,85,Home,2
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,86,Home,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,87,Dona,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,87,Home,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,9,Dona,14
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,9,Home,14
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,90,Dona,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,91,Dona,1
2016,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,93,Home,1
2016,DISTRICTE 4,DISSEMINATS                   ,14,Dona,1
2016,DISTRICTE 4,DISSEMINATS                   ,21,Dona,1
2016,DISTRICTE 4,DISSEMINATS                   ,21,Home,1
2016,DISTRICTE 4,DISSEMINATS                   ,22,Dona,1
2016,DISTRICTE 4,DISSEMINATS                   ,25,Home,1
2016,DISTRICTE 4,DISSEMINATS                   ,28,Dona,1
2016,DISTRICTE 4,DISSEMINATS                   ,29,Home,1
2016,DISTRICTE 4,DISSEMINATS                   ,32,Dona,1
2016,DISTRICTE 4,DISSEMINATS                   ,34,Dona,1
2016,DISTRICTE 4,DISSEMINATS                   ,40,Home,1
2016,DISTRICTE 4,DISSEMINATS                   ,42,Home,1
2016,DISTRICTE 4,DISSEMINATS                   ,46,Home,1
2016,DISTRICTE 4,DISSEMINATS                   ,52,Dona,2
2016,DISTRICTE 4,DISSEMINATS                   ,54,Home,1
2016,DISTRICTE 4,DISSEMINATS                   ,57,Home,1
2016,DISTRICTE 4,DISSEMINATS                   ,59,Dona,1
2016,DISTRICTE 4,DISSEMINATS                   ,59,Home,1
2016,DISTRICTE 4,DISSEMINATS                   ,63,Dona,1
2016,DISTRICTE 4,DISSEMINATS                   ,64,Home,1
2016,DISTRICTE 4,DISSEMINATS                   ,65,Home,1
2016,DISTRICTE 4,DISSEMINATS                   ,7,Dona,1
2016,DISTRICTE 4,DISSEMINATS                   ,86,Dona,1
2016,DISTRICTE 4,DISSEMINATS                   ,9,Home,1
2016,DISTRICTE 4,LA COGULLADA                  ,0,Dona,49
2016,DISTRICTE 4,LA COGULLADA                  ,0,Home,37
2016,DISTRICTE 4,LA COGULLADA                  ,1,Dona,28
2016,DISTRICTE 4,LA COGULLADA                  ,1,Home,40
2016,DISTRICTE 4,LA COGULLADA                  ,10,Dona,25
2016,DISTRICTE 4,LA COGULLADA                  ,10,Home,23
2016,DISTRICTE 4,LA COGULLADA                  ,100,Dona,1
2016,DISTRICTE 4,LA COGULLADA                  ,104,Dona,1
2016,DISTRICTE 4,LA COGULLADA                  ,11,Dona,28
2016,DISTRICTE 4,LA COGULLADA                  ,11,Home,25
2016,DISTRICTE 4,LA COGULLADA                  ,12,Dona,27
2016,DISTRICTE 4,LA COGULLADA                  ,12,Home,28
2016,DISTRICTE 4,LA COGULLADA                  ,13,Dona,25
2016,DISTRICTE 4,LA COGULLADA                  ,13,Home,17
2016,DISTRICTE 4,LA COGULLADA                  ,14,Dona,17
2016,DISTRICTE 4,LA COGULLADA                  ,14,Home,24
2016,DISTRICTE 4,LA COGULLADA                  ,15,Dona,18
2016,DISTRICTE 4,LA COGULLADA                  ,15,Home,22
2016,DISTRICTE 4,LA COGULLADA                  ,16,Dona,26
2016,DISTRICTE 4,LA COGULLADA                  ,16,Home,16
2016,DISTRICTE 4,LA COGULLADA                  ,17,Dona,16
2016,DISTRICTE 4,LA COGULLADA                  ,17,Home,23
2016,DISTRICTE 4,LA COGULLADA                  ,18,Dona,27
2016,DISTRICTE 4,LA COGULLADA                  ,18,Home,18
2016,DISTRICTE 4,LA COGULLADA                  ,19,Dona,24
2016,DISTRICTE 4,LA COGULLADA                  ,19,Home,12
2016,DISTRICTE 4,LA COGULLADA                  ,2,Dona,45
2016,DISTRICTE 4,LA COGULLADA                  ,2,Home,42
2016,DISTRICTE 4,LA COGULLADA                  ,20,Dona,21
2016,DISTRICTE 4,LA COGULLADA                  ,20,Home,15
2016,DISTRICTE 4,LA COGULLADA                  ,21,Dona,12
2016,DISTRICTE 4,LA COGULLADA                  ,21,Home,23
2016,DISTRICTE 4,LA COGULLADA                  ,22,Dona,30
2016,DISTRICTE 4,LA COGULLADA                  ,22,Home,23
2016,DISTRICTE 4,LA COGULLADA                  ,23,Dona,27
2016,DISTRICTE 4,LA COGULLADA                  ,23,Home,24
2016,DISTRICTE 4,LA COGULLADA                  ,24,Dona,26
2016,DISTRICTE 4,LA COGULLADA                  ,24,Home,20
2016,DISTRICTE 4,LA COGULLADA                  ,25,Dona,25
2016,DISTRICTE 4,LA COGULLADA                  ,25,Home,25
2016,DISTRICTE 4,LA COGULLADA                  ,26,Dona,25
2016,DISTRICTE 4,LA COGULLADA                  ,26,Home,28
2016,DISTRICTE 4,LA COGULLADA                  ,27,Dona,39
2016,DISTRICTE 4,LA COGULLADA                  ,27,Home,17
2016,DISTRICTE 4,LA COGULLADA                  ,28,Dona,37
2016,DISTRICTE 4,LA COGULLADA                  ,28,Home,30
2016,DISTRICTE 4,LA COGULLADA                  ,29,Dona,39
2016,DISTRICTE 4,LA COGULLADA                  ,29,Home,43
2016,DISTRICTE 4,LA COGULLADA                  ,3,Dona,41
2016,DISTRICTE 4,LA COGULLADA                  ,3,Home,37
2016,DISTRICTE 4,LA COGULLADA                  ,30,Dona,45
2016,DISTRICTE 4,LA COGULLADA                  ,30,Home,45
2016,DISTRICTE 4,LA COGULLADA                  ,31,Dona,47
2016,DISTRICTE 4,LA COGULLADA                  ,31,Home,44
2016,DISTRICTE 4,LA COGULLADA                  ,32,Dona,36
2016,DISTRICTE 4,LA COGULLADA                  ,32,Home,44
2016,DISTRICTE 4,LA COGULLADA                  ,33,Dona,52
2016,DISTRICTE 4,LA COGULLADA                  ,33,Home,52
2016,DISTRICTE 4,LA COGULLADA                  ,34,Dona,61
2016,DISTRICTE 4,LA COGULLADA                  ,34,Home,49
2016,DISTRICTE 4,LA COGULLADA                  ,35,Dona,59
2016,DISTRICTE 4,LA COGULLADA                  ,35,Home,64
2016,DISTRICTE 4,LA COGULLADA                  ,36,Dona,60
2016,DISTRICTE 4,LA COGULLADA                  ,36,Home,66
2016,DISTRICTE 4,LA COGULLADA                  ,37,Dona,61
2016,DISTRICTE 4,LA COGULLADA                  ,37,Home,58
2016,DISTRICTE 4,LA COGULLADA                  ,38,Dona,68
2016,DISTRICTE 4,LA COGULLADA                  ,38,Home,65
2016,DISTRICTE 4,LA COGULLADA                  ,39,Dona,62
2016,DISTRICTE 4,LA COGULLADA                  ,39,Home,75
2016,DISTRICTE 4,LA COGULLADA                  ,4,Dona,31
2016,DISTRICTE 4,LA COGULLADA                  ,4,Home,47
2016,DISTRICTE 4,LA COGULLADA                  ,40,Dona,65
2016,DISTRICTE 4,LA COGULLADA                  ,40,Home,68
2016,DISTRICTE 4,LA COGULLADA                  ,41,Dona,53
2016,DISTRICTE 4,LA COGULLADA                  ,41,Home,58
2016,DISTRICTE 4,LA COGULLADA                  ,42,Dona,41
2016,DISTRICTE 4,LA COGULLADA                  ,42,Home,52
2016,DISTRICTE 4,LA COGULLADA                  ,43,Dona,47
2016,DISTRICTE 4,LA COGULLADA                  ,43,Home,56
2016,DISTRICTE 4,LA COGULLADA                  ,44,Dona,38
2016,DISTRICTE 4,LA COGULLADA                  ,44,Home,58
2016,DISTRICTE 4,LA COGULLADA                  ,45,Dona,40
2016,DISTRICTE 4,LA COGULLADA                  ,45,Home,52
2016,DISTRICTE 4,LA COGULLADA                  ,46,Dona,41
2016,DISTRICTE 4,LA COGULLADA                  ,46,Home,41
2016,DISTRICTE 4,LA COGULLADA                  ,47,Dona,30
2016,DISTRICTE 4,LA COGULLADA                  ,47,Home,34
2016,DISTRICTE 4,LA COGULLADA                  ,48,Dona,43
2016,DISTRICTE 4,LA COGULLADA                  ,48,Home,42
2016,DISTRICTE 4,LA COGULLADA                  ,49,Dona,43
2016,DISTRICTE 4,LA COGULLADA                  ,49,Home,38
2016,DISTRICTE 4,LA COGULLADA                  ,5,Dona,35
2016,DISTRICTE 4,LA COGULLADA                  ,5,Home,34
2016,DISTRICTE 4,LA COGULLADA                  ,50,Dona,32
2016,DISTRICTE 4,LA COGULLADA                  ,50,Home,34
2016,DISTRICTE 4,LA COGULLADA                  ,51,Dona,25
2016,DISTRICTE 4,LA COGULLADA                  ,51,Home,31
2016,DISTRICTE 4,LA COGULLADA                  ,52,Dona,28
2016,DISTRICTE 4,LA COGULLADA                  ,52,Home,30
2016,DISTRICTE 4,LA COGULLADA                  ,53,Dona,33
2016,DISTRICTE 4,LA COGULLADA                  ,53,Home,30
2016,DISTRICTE 4,LA COGULLADA                  ,54,Dona,30
2016,DISTRICTE 4,LA COGULLADA                  ,54,Home,24
2016,DISTRICTE 4,LA COGULLADA                  ,55,Dona,30
2016,DISTRICTE 4,LA COGULLADA                  ,55,Home,24
2016,DISTRICTE 4,LA COGULLADA                  ,56,Dona,32
2016,DISTRICTE 4,LA COGULLADA                  ,56,Home,26
2016,DISTRICTE 4,LA COGULLADA                  ,57,Dona,35
2016,DISTRICTE 4,LA COGULLADA                  ,57,Home,32
2016,DISTRICTE 4,LA COGULLADA                  ,58,Dona,38
2016,DISTRICTE 4,LA COGULLADA                  ,58,Home,27
2016,DISTRICTE 4,LA COGULLADA                  ,59,Dona,27
2016,DISTRICTE 4,LA COGULLADA                  ,59,Home,31
2016,DISTRICTE 4,LA COGULLADA                  ,6,Dona,31
2016,DISTRICTE 4,LA COGULLADA                  ,6,Home,39
2016,DISTRICTE 4,LA COGULLADA                  ,60,Dona,34
2016,DISTRICTE 4,LA COGULLADA                  ,60,Home,24
2016,DISTRICTE 4,LA COGULLADA                  ,61,Dona,33
2016,DISTRICTE 4,LA COGULLADA                  ,61,Home,27
2016,DISTRICTE 4,LA COGULLADA                  ,62,Dona,32
2016,DISTRICTE 4,LA COGULLADA                  ,62,Home,28
2016,DISTRICTE 4,LA COGULLADA                  ,63,Dona,27
2016,DISTRICTE 4,LA COGULLADA                  ,63,Home,33
2016,DISTRICTE 4,LA COGULLADA                  ,64,Dona,24
2016,DISTRICTE 4,LA COGULLADA                  ,64,Home,24
2016,DISTRICTE 4,LA COGULLADA                  ,65,Dona,25
2016,DISTRICTE 4,LA COGULLADA                  ,65,Home,26
2016,DISTRICTE 4,LA COGULLADA                  ,66,Dona,27
2016,DISTRICTE 4,LA COGULLADA                  ,66,Home,20
2016,DISTRICTE 4,LA COGULLADA                  ,67,Dona,24
2016,DISTRICTE 4,LA COGULLADA                  ,67,Home,27
2016,DISTRICTE 4,LA COGULLADA                  ,68,Dona,33
2016,DISTRICTE 4,LA COGULLADA                  ,68,Home,21
2016,DISTRICTE 4,LA COGULLADA                  ,69,Dona,24
2016,DISTRICTE 4,LA COGULLADA                  ,69,Home,16
2016,DISTRICTE 4,LA COGULLADA                  ,7,Dona,44
2016,DISTRICTE 4,LA COGULLADA                  ,7,Home,41
2016,DISTRICTE 4,LA COGULLADA                  ,70,Dona,29
2016,DISTRICTE 4,LA COGULLADA                  ,70,Home,22
2016,DISTRICTE 4,LA COGULLADA                  ,71,Dona,28
2016,DISTRICTE 4,LA COGULLADA                  ,71,Home,16
2016,DISTRICTE 4,LA COGULLADA                  ,72,Dona,23
2016,DISTRICTE 4,LA COGULLADA                  ,72,Home,24
2016,DISTRICTE 4,LA COGULLADA                  ,73,Dona,24
2016,DISTRICTE 4,LA COGULLADA                  ,73,Home,11
2016,DISTRICTE 4,LA COGULLADA                  ,74,Dona,17
2016,DISTRICTE 4,LA COGULLADA                  ,74,Home,25
2016,DISTRICTE 4,LA COGULLADA                  ,75,Dona,18
2016,DISTRICTE 4,LA COGULLADA                  ,75,Home,20
2016,DISTRICTE 4,LA COGULLADA                  ,76,Dona,12
2016,DISTRICTE 4,LA COGULLADA                  ,76,Home,7
2016,DISTRICTE 4,LA COGULLADA                  ,77,Dona,20
2016,DISTRICTE 4,LA COGULLADA                  ,77,Home,11
2016,DISTRICTE 4,LA COGULLADA                  ,78,Dona,21
2016,DISTRICTE 4,LA COGULLADA                  ,78,Home,23
2016,DISTRICTE 4,LA COGULLADA                  ,79,Dona,18
2016,DISTRICTE 4,LA COGULLADA                  ,79,Home,7
2016,DISTRICTE 4,LA COGULLADA                  ,8,Dona,32
2016,DISTRICTE 4,LA COGULLADA                  ,8,Home,40
2016,DISTRICTE 4,LA COGULLADA                  ,80,Dona,21
2016,DISTRICTE 4,LA COGULLADA                  ,80,Home,3
2016,DISTRICTE 4,LA COGULLADA                  ,81,Dona,14
2016,DISTRICTE 4,LA COGULLADA                  ,81,Home,12
2016,DISTRICTE 4,LA COGULLADA                  ,82,Dona,18
2016,DISTRICTE 4,LA COGULLADA                  ,82,Home,14
2016,DISTRICTE 4,LA COGULLADA                  ,83,Dona,19
2016,DISTRICTE 4,LA COGULLADA                  ,83,Home,7
2016,DISTRICTE 4,LA COGULLADA                  ,84,Dona,22
2016,DISTRICTE 4,LA COGULLADA                  ,84,Home,6
2016,DISTRICTE 4,LA COGULLADA                  ,85,Dona,24
2016,DISTRICTE 4,LA COGULLADA                  ,85,Home,5
2016,DISTRICTE 4,LA COGULLADA                  ,86,Dona,13
2016,DISTRICTE 4,LA COGULLADA                  ,86,Home,11
2016,DISTRICTE 4,LA COGULLADA                  ,87,Dona,16
2016,DISTRICTE 4,LA COGULLADA                  ,87,Home,2
2016,DISTRICTE 4,LA COGULLADA                  ,88,Dona,8
2016,DISTRICTE 4,LA COGULLADA                  ,88,Home,1
2016,DISTRICTE 4,LA COGULLADA                  ,89,Dona,12
2016,DISTRICTE 4,LA COGULLADA                  ,89,Home,3
2016,DISTRICTE 4,LA COGULLADA                  ,9,Dona,26
2016,DISTRICTE 4,LA COGULLADA                  ,9,Home,35
2016,DISTRICTE 4,LA COGULLADA                  ,90,Dona,6
2016,DISTRICTE 4,LA COGULLADA                  ,90,Home,3
2016,DISTRICTE 4,LA COGULLADA                  ,91,Dona,6
2016,DISTRICTE 4,LA COGULLADA                  ,91,Home,3
2016,DISTRICTE 4,LA COGULLADA                  ,92,Dona,5
2016,DISTRICTE 4,LA COGULLADA                  ,92,Home,1
2016,DISTRICTE 4,LA COGULLADA                  ,93,Dona,6
2016,DISTRICTE 4,LA COGULLADA                  ,93,Home,3
2016,DISTRICTE 4,LA COGULLADA                  ,94,Dona,3
2016,DISTRICTE 4,LA COGULLADA                  ,95,Dona,3
2016,DISTRICTE 4,LA COGULLADA                  ,95,Home,2
2016,DISTRICTE 4,LA COGULLADA                  ,97,Dona,2
2016,DISTRICTE 4,LA COGULLADA                  ,97,Home,1
2016,DISTRICTE 4,LA COGULLADA                  ,98,Dona,1
2016,DISTRICTE 4,LA COGULLADA                  ,99,Dona,1
2016,DISTRICTE 4,LA MAURINA                    ,0,Dona,26
2016,DISTRICTE 4,LA MAURINA                    ,0,Home,37
2016,DISTRICTE 4,LA MAURINA                    ,1,Dona,53
2016,DISTRICTE 4,LA MAURINA                    ,1,Home,48
2016,DISTRICTE 4,LA MAURINA                    ,10,Dona,45
2016,DISTRICTE 4,LA MAURINA                    ,10,Home,50
2016,DISTRICTE 4,LA MAURINA                    ,11,Dona,48
2016,DISTRICTE 4,LA MAURINA                    ,11,Home,35
2016,DISTRICTE 4,LA MAURINA                    ,12,Dona,42
2016,DISTRICTE 4,LA MAURINA                    ,12,Home,28
2016,DISTRICTE 4,LA MAURINA                    ,13,Dona,40
2016,DISTRICTE 4,LA MAURINA                    ,13,Home,34
2016,DISTRICTE 4,LA MAURINA                    ,14,Dona,26
2016,DISTRICTE 4,LA MAURINA                    ,14,Home,57
2016,DISTRICTE 4,LA MAURINA                    ,15,Dona,32
2016,DISTRICTE 4,LA MAURINA                    ,15,Home,40
2016,DISTRICTE 4,LA MAURINA                    ,16,Dona,35
2016,DISTRICTE 4,LA MAURINA                    ,16,Home,29
2016,DISTRICTE 4,LA MAURINA                    ,17,Dona,29
2016,DISTRICTE 4,LA MAURINA                    ,17,Home,46
2016,DISTRICTE 4,LA MAURINA                    ,18,Dona,32
2016,DISTRICTE 4,LA MAURINA                    ,18,Home,26
2016,DISTRICTE 4,LA MAURINA                    ,19,Dona,32
2016,DISTRICTE 4,LA MAURINA                    ,19,Home,37
2016,DISTRICTE 4,LA MAURINA                    ,2,Dona,49
2016,DISTRICTE 4,LA MAURINA                    ,2,Home,46
2016,DISTRICTE 4,LA MAURINA                    ,20,Dona,46
2016,DISTRICTE 4,LA MAURINA                    ,20,Home,33
2016,DISTRICTE 4,LA MAURINA                    ,21,Dona,30
2016,DISTRICTE 4,LA MAURINA                    ,21,Home,26
2016,DISTRICTE 4,LA MAURINA                    ,22,Dona,39
2016,DISTRICTE 4,LA MAURINA                    ,22,Home,26
2016,DISTRICTE 4,LA MAURINA                    ,23,Dona,35
2016,DISTRICTE 4,LA MAURINA                    ,23,Home,56
2016,DISTRICTE 4,LA MAURINA                    ,24,Dona,44
2016,DISTRICTE 4,LA MAURINA                    ,24,Home,45
2016,DISTRICTE 4,LA MAURINA                    ,25,Dona,35
2016,DISTRICTE 4,LA MAURINA                    ,25,Home,37
2016,DISTRICTE 4,LA MAURINA                    ,26,Dona,37
2016,DISTRICTE 4,LA MAURINA                    ,26,Home,50
2016,DISTRICTE 4,LA MAURINA                    ,27,Dona,46
2016,DISTRICTE 4,LA MAURINA                    ,27,Home,45
2016,DISTRICTE 4,LA MAURINA                    ,28,Dona,56
2016,DISTRICTE 4,LA MAURINA                    ,28,Home,40
2016,DISTRICTE 4,LA MAURINA                    ,29,Dona,55
2016,DISTRICTE 4,LA MAURINA                    ,29,Home,44
2016,DISTRICTE 4,LA MAURINA                    ,3,Dona,54
2016,DISTRICTE 4,LA MAURINA                    ,3,Home,53
2016,DISTRICTE 4,LA MAURINA                    ,30,Dona,44
2016,DISTRICTE 4,LA MAURINA                    ,30,Home,54
2016,DISTRICTE 4,LA MAURINA                    ,31,Dona,46
2016,DISTRICTE 4,LA MAURINA                    ,31,Home,52
2016,DISTRICTE 4,LA MAURINA                    ,32,Dona,46
2016,DISTRICTE 4,LA MAURINA                    ,32,Home,47
2016,DISTRICTE 4,LA MAURINA                    ,33,Dona,57
2016,DISTRICTE 4,LA MAURINA                    ,33,Home,61
2016,DISTRICTE 4,LA MAURINA                    ,34,Dona,60
2016,DISTRICTE 4,LA MAURINA                    ,34,Home,53
2016,DISTRICTE 4,LA MAURINA                    ,35,Dona,58
2016,DISTRICTE 4,LA MAURINA                    ,35,Home,57
2016,DISTRICTE 4,LA MAURINA                    ,36,Dona,73
2016,DISTRICTE 4,LA MAURINA                    ,36,Home,76
2016,DISTRICTE 4,LA MAURINA                    ,37,Dona,82
2016,DISTRICTE 4,LA MAURINA                    ,37,Home,72
2016,DISTRICTE 4,LA MAURINA                    ,38,Dona,93
2016,DISTRICTE 4,LA MAURINA                    ,38,Home,77
2016,DISTRICTE 4,LA MAURINA                    ,39,Dona,53
2016,DISTRICTE 4,LA MAURINA                    ,39,Home,89
2016,DISTRICTE 4,LA MAURINA                    ,4,Dona,51
2016,DISTRICTE 4,LA MAURINA                    ,4,Home,50
2016,DISTRICTE 4,LA MAURINA                    ,40,Dona,67
2016,DISTRICTE 4,LA MAURINA                    ,40,Home,84
2016,DISTRICTE 4,LA MAURINA                    ,41,Dona,66
2016,DISTRICTE 4,LA MAURINA                    ,41,Home,71
2016,DISTRICTE 4,LA MAURINA                    ,42,Dona,56
2016,DISTRICTE 4,LA MAURINA                    ,42,Home,57
2016,DISTRICTE 4,LA MAURINA                    ,43,Dona,56
2016,DISTRICTE 4,LA MAURINA                    ,43,Home,81
2016,DISTRICTE 4,LA MAURINA                    ,44,Dona,48
2016,DISTRICTE 4,LA MAURINA                    ,44,Home,74
2016,DISTRICTE 4,LA MAURINA                    ,45,Dona,48
2016,DISTRICTE 4,LA MAURINA                    ,45,Home,64
2016,DISTRICTE 4,LA MAURINA                    ,46,Dona,63
2016,DISTRICTE 4,LA MAURINA                    ,46,Home,61
2016,DISTRICTE 4,LA MAURINA                    ,47,Dona,54
2016,DISTRICTE 4,LA MAURINA                    ,47,Home,57
2016,DISTRICTE 4,LA MAURINA                    ,48,Dona,63
2016,DISTRICTE 4,LA MAURINA                    ,48,Home,58
2016,DISTRICTE 4,LA MAURINA                    ,49,Dona,52
2016,DISTRICTE 4,LA MAURINA                    ,49,Home,61
2016,DISTRICTE 4,LA MAURINA                    ,5,Dona,52
2016,DISTRICTE 4,LA MAURINA                    ,5,Home,58
2016,DISTRICTE 4,LA MAURINA                    ,50,Dona,53
2016,DISTRICTE 4,LA MAURINA                    ,50,Home,55
2016,DISTRICTE 4,LA MAURINA                    ,51,Dona,62
2016,DISTRICTE 4,LA MAURINA                    ,51,Home,68
2016,DISTRICTE 4,LA MAURINA                    ,52,Dona,45
2016,DISTRICTE 4,LA MAURINA                    ,52,Home,50
2016,DISTRICTE 4,LA MAURINA                    ,53,Dona,49
2016,DISTRICTE 4,LA MAURINA                    ,53,Home,45
2016,DISTRICTE 4,LA MAURINA                    ,54,Dona,42
2016,DISTRICTE 4,LA MAURINA                    ,54,Home,56
2016,DISTRICTE 4,LA MAURINA                    ,55,Dona,47
2016,DISTRICTE 4,LA MAURINA                    ,55,Home,52
2016,DISTRICTE 4,LA MAURINA                    ,56,Dona,34
2016,DISTRICTE 4,LA MAURINA                    ,56,Home,39
2016,DISTRICTE 4,LA MAURINA                    ,57,Dona,33
2016,DISTRICTE 4,LA MAURINA                    ,57,Home,30
2016,DISTRICTE 4,LA MAURINA                    ,58,Dona,43
2016,DISTRICTE 4,LA MAURINA                    ,58,Home,50
2016,DISTRICTE 4,LA MAURINA                    ,59,Dona,36
2016,DISTRICTE 4,LA MAURINA                    ,59,Home,36
2016,DISTRICTE 4,LA MAURINA                    ,6,Dona,65
2016,DISTRICTE 4,LA MAURINA                    ,6,Home,65
2016,DISTRICTE 4,LA MAURINA                    ,60,Dona,38
2016,DISTRICTE 4,LA MAURINA                    ,60,Home,40
2016,DISTRICTE 4,LA MAURINA                    ,61,Dona,39
2016,DISTRICTE 4,LA MAURINA                    ,61,Home,44
2016,DISTRICTE 4,LA MAURINA                    ,62,Dona,35
2016,DISTRICTE 4,LA MAURINA                    ,62,Home,33
2016,DISTRICTE 4,LA MAURINA                    ,63,Dona,31
2016,DISTRICTE 4,LA MAURINA                    ,63,Home,27
2016,DISTRICTE 4,LA MAURINA                    ,64,Dona,45
2016,DISTRICTE 4,LA MAURINA                    ,64,Home,32
2016,DISTRICTE 4,LA MAURINA                    ,65,Dona,33
2016,DISTRICTE 4,LA MAURINA                    ,65,Home,35
2016,DISTRICTE 4,LA MAURINA                    ,66,Dona,28
2016,DISTRICTE 4,LA MAURINA                    ,66,Home,46
2016,DISTRICTE 4,LA MAURINA                    ,67,Dona,45
2016,DISTRICTE 4,LA MAURINA                    ,67,Home,32
