AÑO;CODIGO AYUNTAMIENTO;NOMBRE AYUNTAMIENTO;CODIGO IMPUESTO;NOMBRE IMPUESTO;CODIGO CALLE;NOMBRE CALLE;DISTRITO;SECCION;NRO RECIBOS;IMPORTE RECAUDADO;IMPORTE EJECUTIVA PENDIENTE;.                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;049;IBI-URBANA;3203;JUAN ANTONIO MOGEL;003;001;252;24.544,43;502,06;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;049;IBI-URBANA;3204;SANTAINES KALEA;003;001;14;3.705,56;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;030;EIBAR;049;IBI-URBANA;3204;SANTAINES KALEA;003;003;140;25.543,53;408,13;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;049;IBI-URBANA;3301;JAZINTO OLABE PLAZA;000;000;121;24.266,62;1.305,73;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;030;EIBAR;049;IBI-URBANA;3301;JAZINTO OLABE PLAZA;003;004;1;46,13;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;030;EIBAR;049;IBI-URBANA;3302;JOSE ANTONIO GISASOLA;000;000;145;12.103,28;492,26;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;030;EIBAR;049;IBI-URBANA;3302;JOSE ANTONIO GISASOLA;001;002;1;42,33;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;049;IBI-URBANA;3303;ROMUALDO GALDOS;003;003;299;58.404,61;601,13;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;049;IBI-URBANA;3303;ROMUALDO GALDOS;003;004;199;38.564,24;649,42;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;049;IBI-URBANA;4103;ELGETA-KALE;000;000;30;6.194,08;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;030;EIBAR;049;IBI-URBANA;4103;ELGETA-KALE;004;001;1;206,04;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;030;EIBAR;049;IBI-URBANA;4104;ERREKATXU KALEA;000;000;204;27.154,09;949,17;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;049;IBI-URBANA;4104;ERREKATXU KALEA;004;001;40;2.659,88;228,22;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;049;IBI-URBANA;4104;ERREKATXU KALEA;004;002;3;168,22;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;030;EIBAR;049;IBI-URBANA;4105;EULOJIO GARATE KALEA;004;001;76;12.868,91;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;049;IBI-URBANA;4107;MUTIOLA KALEA;004;001;120;18.718,35;1.051,38;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;049;IBI-URBANA;4108;SANSABURU KALEA;001;005;10;615,50;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2016;030;EIBAR;049;IBI-URBANA;4108;SANSABURU KALEA;004;001;163;12.440,32;377,48;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;049;IBI-URBANA;4201;ARANE KALEA;000;000;6;1.362,41;93,10;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;030;EIBAR;049;IBI-URBANA;4201;ARANE KALEA;004;001;314;30.437,85;1.257,86;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;049;IBI-URBANA;4201;ARANE KALEA;004;002;106;39.290,42;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2016;030;EIBAR;049;IBI-URBANA;4201;ARANE KALEA;005;001;22;9.173,08;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;030;EIBAR;049;IBI-URBANA;4202;ARRAGUETA KALEA;000;000;297;60.115,36;820,97;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;049;IBI-URBANA;4202;ARRAGUETA KALEA;004;006;1;217,57;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;030;EIBAR;049;IBI-URBANA;4205;URTZAILE KALEA;004;002;49;25.475,19;220,82;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;049;IBI-URBANA;4205;URTZAILE KALEA;005;001;13;5.949,08;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;049;IBI-URBANA;4301;BIDEBARRIETA KALEA;000;000;89;17.175,60;1.302,13;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;049;IBI-URBANA;4301;BIDEBARRIETA KALEA;004;002;261;77.497,85;657,70;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;049;IBI-URBANA;4301;BIDEBARRIETA KALEA;004;003;53;18.363,42;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;049;IBI-URBANA;4301;BIDEBARRIETA KALEA;004;004;128;38.623,96;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;049;IBI-URBANA;4301;BIDEBARRIETA KALEA;004;006;108;28.505,90;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;049;IBI-URBANA;4301;BIDEBARRIETA KALEA;005;001;78;17.009,97;582,97;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;049;IBI-URBANA;4302;ERREBAL KALEA;000;000;8;4.217,41;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;030;EIBAR;049;IBI-URBANA;4302;ERREBAL KALEA;004;003;2;825,10;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;030;EIBAR;049;IBI-URBANA;4302;ERREBAL KALEA;004;004;508;114.339,96;1.472,10;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;049;IBI-URBANA;4303;JARDIÑETA KALEA;000;000;697;112.762,94;1.832,09;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;049;IBI-URBANA;4303;JARDIÑETA KALEA;004;005;1;308,97;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;030;EIBAR;049;IBI-URBANA;4304;JULIAN ETXEBERRIA;000;000;307;136.066,89;1.086,30;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;030;EIBAR;049;IBI-URBANA;4304;JULIAN ETXEBERRIA;004;003;5;3.122,94;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;049;IBI-URBANA;4305;MUZATEGI KALEA;004;003;132;37.001,38;9.297,94;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;049;IBI-URBANA;4305;MUZATEGI KALEA;004;005;23;7.982,72;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;049;IBI-URBANA;4306;SAN AGUSTIN KALEA;004;003;24;8.165,09;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;049;IBI-URBANA;4306;SAN AGUSTIN KALEA;004;004;53;17.928,45;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;049;IBI-URBANA;4307;ZULOAGA-TARREN KALEA;000;000;89;43.247,73;524,91;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;049;IBI-URBANA;4307;ZULOAGA-TARREN KALEA;004;003;1;577,84;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;049;IBI-URBANA;4402;ARRAGUETA ZEHARRA;000;000;15;1.033,49;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;049;IBI-URBANA;4402;ARRAGUETA ZEHARRA;004;006;1;115,90;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;049;IBI-URBANA;4404;BLAS ETXEBARRIA;004;004;85;17.637,60;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;049;IBI-URBANA;4406;ESTAZIÑO KALEA;000;000;4;318,74;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;030;EIBAR;049;IBI-URBANA;4406;ESTAZIÑO KALEA;004;006;12;3.516,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;049;IBI-URBANA;4406;ESTAZIÑO KALEA;005;002;196;44.162,36;966,51;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;049;IBI-URBANA;4407;IBARKURUTZE KALEA;000;000;29;6.490,93;1.165,01;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;049;IBI-URBANA;4407;IBARKURUTZE KALEA;004;004;19;5.073,25;349,96;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;049;IBI-URBANA;4407;IBARKURUTZE KALEA;004;006;50;18.008,10;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;049;IBI-URBANA;4408;IBARGAIN KALEA;000;000;13;2.210,13;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;049;IBI-URBANA;4408;IBARGAIN KALEA;004;005;15;3.884,26;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;049;IBI-URBANA;4408;IBARGAIN KALEA;004;006;7;4.779,38;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2016;030;EIBAR;049;IBI-URBANA;4409;PAGAEGI KALEA;000;000;9;3.605,26;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;030;EIBAR;049;IBI-URBANA;4409;PAGAEGI KALEA;004;004;3;499,22;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;030;EIBAR;049;IBI-URBANA;4409;PAGAEGI KALEA;004;006;59;11.654,22;248,33;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;049;IBI-URBANA;4503;MATXARIA KALEA;000;000;231;83.460,07;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;049;IBI-URBANA;4503;MATXARIA KALEA;002;001;11;13.230,80;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;030;EIBAR;049;IBI-URBANA;4503;MATXARIA KALEA;004;005;279;21.704,24;239,37;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;049;IBI-URBANA;4503;MATXARIA KALEA;004;006;1;286,87;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;030;EIBAR;049;IBI-URBANA;5101;GISASTU BIDE;000;000;63;8.128,83;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;030;EIBAR;049;IBI-URBANA;5101;GISASTU BIDE;005;001;1;473,64;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;030;EIBAR;049;IBI-URBANA;5102;TXONTA KALEA;000;000;555;74.205,26;1.748,63;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;049;IBI-URBANA;5102;TXONTA KALEA;005;001;1;28,87;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;030;EIBAR;049;IBI-URBANA;5201;ASUA-ERREKA KALEA;000;000;9;17.633,15;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;049;IBI-URBANA;5201;ASUA-ERREKA KALEA;005;002;187;13.677,85;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;049;IBI-URBANA;5201;ASUA-ERREKA KALEA;005;004;92;4.657,48;59,22;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;049;IBI-URBANA;5202;BARAKALDO KALEA;000;000;300;65.363,50;904,50;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;049;IBI-URBANA;5202;BARAKALDO KALEA;005;002;1;206,51;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;030;EIBAR;049;IBI-URBANA;5202;BARAKALDO KALEA;005;004;71;12.556,73;830,16;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;049;IBI-URBANA;5203;BITTOR SARASKETA;000;000;42;7.863,76;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;049;IBI-URBANA;5203;BITTOR SARASKETA;004;006;118;9.264,50;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;049;IBI-URBANA;5203;BITTOR SARASKETA;005;002;56;13.076,71;805,69;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
