Mun;N.Fijo ;D;Po;Par;Su;Nombre                   ;Tc;Cc;Superfic
030;0326231;G;07;151;G ;                         ;C ;04;00000509
030;0326231;G;07;151;H ;                         ;C ;04;00004155
030;0326231;G;07;151;I ;                         ;MM;01;00000229
030;0326231;G;07;151;J ;                         ;PD;04;00003734
030;0326231;G;07;151;K ;                         ;MF;04;00021876
030;0326231;G;07;151;L ;                         ;MM;01;00054399
030;0326233;W;02;061;A ;                         ;MM;01;00000495
030;0326233;W;03;003;A ;                         ;MM;01;00005768
030;0326604;N;02;029;A ;                         ;MM;01;00008060
030;0326606;G;02;096;A ;                         ;MT;02;00001197
030;0326606;G;02;096;B ;                         ;MM;02;00015644
030;0326606;G;02;100;A ;                         ;CS;01;00000262
030;0326606;G;02;100;B ;                         ;PD;02;00013278
030;0326606;G;02;100;C ;                         ;MM;04;00012467
030;0326607;X;02;009;A ;                         ;MM;01;00007953
030;0326609;H;01;050;A ;                         ;MF;01;00001685
030;0326609;H;01;050;B ;                         ;MM;01;00046082
030;0326826;B;05;021;A ;                         ;MM;01;00070166
030;0326826;B;05;267;A ;                         ;E ;02;00009216
030;0327153;R;06;225;A ;                         ;MM;01;00021816
030;0327153;R;06;247;A ;                         ;MM;04;00012716
030;0327154;C;01;002;A ;                         ;MM;01;00013814
030;0327177;F;06;075;A ;                         ;MM;04;00006760
030;0327177;F;06;075;B ;                         ;E ;02;00000533
030;0327259;E;03;031;A ;                         ;MM;02;00005117
030;0327259;E;03;064;A ;                         ;MM;02;00003453
030;0327334;Q;02;150;A ;                         ;CS;01;00000258
030;0327334;Q;02;150;B ;                         ;C ;01;00000172
030;0327334;Q;02;150;C ;                         ;C ;01;00001570
030;0327334;Q;02;150;D ;                         ;F ;01;00001459
030;0327393;X;05;151;A ;                         ;I ;01;00001635
030;0327393;X;05;151;B ;                         ;MM;03;00112700
030;0327393;X;05;151;C ;                         ;E ;02;00051052
030;0327393;X;05;151;D ;                         ;E ;01;00004287
030;0327393;X;06;130;A ;                         ;E ;04;00005397
030;0327393;X;07;145;A ;                         ;CS;01;00000319
030;0327393;X;07;145;B ;                         ;C ;03;00001589
030;0327393;X;07;145;C ;                         ;PD;02;00004664
030;0327393;X;07;145;D ;                         ;E ;02;00001776
030;0327393;X;07;145;E ;                         ;MM;02;00021578
030;0327393;X;07;145;F ;                         ;MF;03;00018408
030;0327393;X;07;145;G ;                         ;MF;03;00011970
030;0327395;H;05;080;A ;                         ;E ;01;00007453
030;0327395;H;05;080;B ;                         ;MM;04;00013693
030;0327395;H;05;080;C ;                         ;MF;04;00003132
030;0327395;H;05;110;A ;                         ;MM;02;00001028
030;0327395;H;05;110;B ;                         ;C ;04;00054890
030;0327395;H;05;110;C ;                         ;I ;01;00001857
030;0327395;H;05;110;D ;                         ;MF;03;00004004
030;0327395;H;05;110;E ;                         ;MM;02;00015699
030;0327395;H;05;110;F ;                         ;MF;03;00009946
030;0327395;H;05;110;G ;                         ;MM;02;00001079
030;0327395;H;05;110;H ;                         ;MM;02;00003818
030;0327395;H;05;268;A ;                         ;C ;04;00001341
030;0327395;H;05;282;A ;                         ;MF;02;00002695
030;0327395;H;05;282;B ;                         ;MM;01;00016112
030;0327395;H;05;282;C ;                         ;MF;02;00004633
030;0327395;H;06;056;A ;                         ;MB;01;00002473
030;0327395;H;06;056;B ;                         ;MM;01;00033016
030;0327395;H;06;100;A ;                         ;MM;04;00007268
030;0327395;H;06;100;B ;                         ;MF;04;00000945
030;0327395;H;06;489;A ;                         ;MM;01;00006033
030;0327403;N;05;228;A ;                         ;C ;01;00005384
030;0327403;N;05;228;B ;                         ;E ;01;00003191
030;0327403;N;05;228;C ;                         ;E ;01;00000893
030;0327403;N;05;228;D ;                         ;E ;01;00000408
030;0327403;N;05;228;E ;                         ;I ;01;00001316
030;0327864;N;05;070;A ;                         ;MM;01;00036923
030;0327957;V;07;003;A ;                         ;MB;01;00014919
030;0327957;V;07;003;B ;                         ;I ;01;00000498
030;0327957;V;07;003;C ;                         ;C ;01;00003094
030;0327957;V;07;003;D ;                         ;PD;01;00006333
030;0327959;X;06;040;A ;                         ;MM;02;00031764
030;0327959;X;06;040;B ;                         ;E ;04;00000942
030;0327959;X;06;080;A ;                         ;MM;04;00004647
030;0327959;X;06;093;A ;                         ;MM;03;00002587
030;0327959;X;06;093;B ;                         ;E ;04;00057787
030;0327959;X;06;129;A ;                         ;MM;04;00002947
030;0327959;X;06;187;A ;                         ;MM;04;00003492
030;0327959;X;06;495;A ;                         ;E ;04;00003442
030;0327959;X;07;004;A ;                         ;MM;03;00016656
030;0327959;X;07;004;B ;                         ;PD;04;00002866
030;0327959;X;07;004;C ;                         ;PD;04;00001048
030;0327959;X;07;004;D ;                         ;PD;04;00003414
030;0327959;X;07;004;E ;                         ;CS;01;00000766
030;0327959;X;07;004;F ;                         ;C ;04;00002328
030;0327959;X;07;004;G ;                         ;F ;04;00000880
030;0327959;X;07;004;H ;                         ;PD;04;00011551
030;0327959;X;07;004;I ;                         ;CR;01;00000036
030;0327959;X;07;038;A ;                         ;PD;04;00004340
030;0327960;M;02;095;A ;                         ;MT;01;00000644
030;0327960;M;02;095;B ;                         ;MM;01;00007312
030;0327960;M;02;095;C ;                         ;MF;01;00001820
030;0327961;U;01;103;A ;                         ;MM;01;00031231
030;0328066;M;05;229;A ;                         ;MM;01;00017625
030;0328066;M;05;257;A ;                         ;MM;01;00001594
030;0328502;X;05;073;A ;                         ;MM;03;00001513
030;0328502;X;05;073;B ;                         ;E ;02;00008942
030;0328502;X;05;149;A ;                         ;MF;04;00006316
030;0328502;X;06;005;A ;                         ;MM;01;00005952
030;0328502;X;06;007;A ;                         ;MM;04;00006345
030;0328502;X;06;007;B ;                         ;E ;04;00000509
030;0328502;X;06;007;C ;                         ;MM;04;00002374
030;0328502;X;06;007;D ;                         ;MF;04;00002097
030;0328502;X;06;007;E ;                         ;MM;04;00000858
030;0328502;X;06;007;F ;                         ;C ;04;00000456
030;0328502;X;06;007;G ;                         ;CR;01;00000065
030;0328502;X;06;009;A ;                         ;MM;03;00001806
030;0328502;X;06;178;A ;                         ;MM;03;00000677
030;0328502;X;06;178;B ;                         ;E ;04;00009962
030;0328502;X;07;143;A ;                         ;PD;04;00005955
030;0328502;X;07;144;A ;                         ;I ;01;00000612
030;0328502;X;07;144;B ;                         ;C ;04;00034947
030;0328502;X;07;146;A ;                         ;MM;03;00001431
030;0328502;X;07;286;A ;                         ;CS;01;00000125
030;0328502;X;07;286;B ;                         ;MM;04;00003175
030;0328506;A;06;107;A ;                         ;PD;04;00003050
030;0328506;A;06;107;B ;                         ;MM;03;00000632
030;0328687;B;06;123;A ;                         ;E ;04;00006195
030;0328687;B;06;123;B ;                         ;MM;04;00003199
030;0328687;B;06;123;C ;                         ;MM;04;00000806
030;0328687;B;06;176;A ;                         ;E ;04;00023757
030;0328687;B;07;157;A ;                         ;PD;04;00001674
030;0328687;B;07;202;A ;                         ;MM;03;00001150
030;0328687;B;07;204;A ;                         ;MM;03;00001187
030;0328687;B;07;209;A ;                         ;MM;04;00003677
030;0328687;B;07;209;B ;                         ;MF;03;00006969
030;0328687;B;07;214;A ;                         ;MF;01;00011172
030;0328687;B;07;214;B ;                         ;E ;02;00018282
030;0328687;B;07;214;C ;                         ;MM;02;00001045
030;0328687;B;07;214;D ;                         ;MF;01;00003892
030;0328687;B;07;214;E ;                         ;CS;01;00000131
030;0328687;B;07;214;F ;                         ;C ;01;00014132
030;0328687;B;07;214;G ;                         ;CS;01;00000744
030;0328687;B;07;214;H ;                         ;C ;01;00001250
030;0328687;B;07;214;I ;                         ;F ;01;00003060
030;0328687;B;07;214;J ;                         ;C ;01;00004363
030;0328687;B;07;214;K ;                         ;E ;02;00001583
030;0328687;B;07;214;L ;                         ;MM;02;00005907
030;0328687;B;07;214;M ;                         ;MF;01;00000934
030;0328687;B;07;214;N ;                         ;E ;02;00007559
030;0328687;B;07;214;O ;                         ;PD;02;00003637
030;0328688;J;03;021;A ;                         ;MM;04;00004416
030;0328689;R;02;060;A ;                         ;MM;04;00003742
030;0328689;R;03;002;A ;                         ;MM;04;00004374
030;0328737;E;06;486;A ;                         ;MM;04;00005504
030;0329202;X;07;125;A ;                         ;MM;01;00016577
030;0329202;X;07;125;B ;                         ;MF;01;00008865
030;0329202;X;07;127;A ;                         ;MF;04;00002529
030;0329202;X;07;127;B ;                         ;MM;04;00000675
030;0329204;H;05;018;A ;                         ;I ;01;00001502
030;0329204;H;05;018;B ;                         ;C ;04;00029915
030;0329204;H;05;018;C ;                         ;MM;03;00002130
030;0329204;H;05;018;D ;                         ;I ;01;00000156
030;0329204;H;05;018;E ;                         ;MM;03;00016752
030;0329204;H;05;063;A ;                         ;E ;01;00007794
030;0329204;H;05;063;B ;                         ;MF;04;00004289
030;0329204;H;05;063;C ;                         ;MM;04;00004785
030;0329204;H;05;113;A ;                         ;MM;04;00003021
030;0329204;H;05;121;A ;                         ;MM;02;00011519
030;0329204;H;05;277;A ;                         ;MM;01;00001321
030;0329204;H;06;048;A ;                         ;MM;03;00006170
030;0329204;H;06;050;A ;                         ;MM;03;00004789
030;0329204;H;06;051;A ;                         ;MM;03;00005404
030;0329204;H;06;065;A ;                         ;MF;04;00004753
030;0329204;H;06;065;B ;                         ;MM;01;00005089
030;0329204;H;06;082;A ;                         ;MM;03;00011030
030;0329204;H;06;096;A ;                         ;MF;04;00001579
030;0329204;H;06;096;B ;                         ;MM;01;00003635
030;0329204;H;06;097;A ;                         ;MF;04;00002086
030;0329204;H;06;097;B ;                         ;MM;04;00014929
030;0329204;H;06;098;A ;                         ;PD;04;00003632
030;0329204;H;06;099;A ;                         ;MM;04;00004030
030;0329205;P;05;190;A ;                         ;MM;04;00009596
030;0329206;A;05;059;A ;                         ;MM;04;00000941
030;0329206;A;05;059;B ;                         ;E ;01;00003638
030;0329212;P;06;018;A ;                         ;CR;01;00000078
030;0329212;P;06;018;B ;                         ;I ;01;00000865
030;0329212;P;06;018;C ;                         ;PD;02;00009245
030;0329660;N;02;016;A ;                         ;MM;03;00002332
030;0329660;N;02;016;B ;                         ;E ;01;00002665
030;0329660;N;02;016;C ;                         ;MM;03;00002113
030;0329660;N;02;016;D ;                         ;MM;02;00049013
030;0329746;V;02;005;A ;                         ;MM;01;00014554
030;0330055;D;06;073;A ;                         ;MM;04;00007006
030;0330055;D;06;136;A ;                         ;MM;03;00001071
030;0330055;D;06;136;B ;                         ;MF;03;00001721
030;0330055;D;06;144;A ;                         ;MM;03;00000407
030;0330055;D;06;144;B ;                         ;E ;01;00001014
030;0330055;D;06;168;A ;                         ;MM;04;00005905
030;0330055;D;06;217;A ;                         ;MF;04;00004303
030;0330055;D;06;217;B ;                         ;MM;04;00002211
