DATA OPERACIO,DESCRIPCIO OPERACIO,IMPORT,NOM PARTIDA,CODI ECONOMIC,ECONOMIC,CODI FUNCIONAL,FUNCIONAL,CODI ORGANIC,ORGANIC
01/01/2017 12:00:00 AM,Obertura pressupost 2017,76120,Seg.Soc.funcionaris Secretaria i Serv.Jurídics,160.00.0017,Seguretat Social,9201A,Administració General - Secretaria i serveis juríd,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,28240,Segur.Social laboral Secretaria i Serv.Jurídics,160.01.0017,Seguretat Social,9201A,Administració General - Secretaria i serveis juríd,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,98210,RB funcionaris Recursos Humans,120.00.0017,Sous del Grup A1,9202A,Administració General - Recursos Humans,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,104450,RC funcionaris Recursos Humans,121.00.0017,Complement destinació,9202A,Administració General - Recursos Humans,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,43720,RB laborals fixos Recursos Humans,130.00.0017,Retribucions bàsiques,9202A,Administració General - Recursos Humans,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,14840,RC laborals fixos Recursos Humans,130.02.0017,Altres remuneracions,9202A,Administració General - Recursos Humans,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,24520,RB laborals temporal Recursos Humans,131.00.0017,Laboral temporal,9202A,Administració General - Recursos Humans,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,8700,Productivitat funcionaris Recursos Humans,150.00.0017,Productivitat,9202A,Administració General - Recursos Humans,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1450,Productivitat laboral fix Recursos Humans,150.01.0017,Productivitat,9202A,Administració General - Recursos Humans,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1450,Productiv.laboral temporal Recursos Humans,150.02.0017,Productivitat,9202A,Administració General - Recursos Humans,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,52530,Seguretat Soc.funcionaris Recursos Humans,160.00.0017,Seguretat Social,9202A,Administració General - Recursos Humans,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,21530,Seguretat Social laboral Recursos Humans,160.01.0017,Seguretat Social,9202A,Administració General - Recursos Humans,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,110930,RB funcionaris Informàtica i NT,120.00.0017,Sous del Grup A1,9203A,Administració General - Informàtica i NT,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,129460,RC funcionaris Informàtica i NT,121.00.0017,Complement destinació,9203A,Administració General - Informàtica i NT,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,70750,RB laboral temporal Informàtica i NT,131.00.0017,Laboral temporal,9203A,Administració General - Informàtica i NT,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraordinàries laboral temporal Informàtica,131.01.0017,Laboral temporal,9203A,Administració General - Informàtica i NT,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,790,RC laboral temporal Informàtica i NT,131.02.0017,Laboral temporal,9203A,Administració General - Informàtica i NT,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,8700,Productivitat funcionaris Informàtica i NT,150.00.0017,Productivitat,9203A,Administració General - Informàtica i NT,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2900,Productivitat laboral temporal Informàtica i NT,150.02.0017,Productivitat,9203A,Administració General - Informàtica i NT,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,Gratificacions funcionaris Informàtica i NT,151.00.0017,Gratificacions,9203A,Administració General - Informàtica i NT,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,62590,Seguretat Social funcionaris Informàtica i NT,160.00.0017,Seguretat Social,9203A,Administració General - Informàtica i NT,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,22890,Seguretat Social laboral Informàtica i NT,160.01.0017,Seguretat Social,9203A,Administració General - Informàtica i NT,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,53240,RB funcionaris Serveis Generals,120.00.0017,Sous del Grup A1,9204A,Administració General - Serveis Generals,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,53890,RC funcionaris Serveis Generals,121.00.0017,Complement destinació,9204A,Administració General - Serveis Generals,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,144400,RB laborals fixos Serveis Generals,130.00.0017,Retribucions bàsiques,9204A,Administració General - Serveis Generals,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2000,H.extraord. laborals fixos Serveis Grals,130.01.0017,Hores extraordinaries,9204A,Administració General - Serveis Generals,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,7940,RC laborals fixos Serveis Generals,130.02.0017,Altres remuneracions,9204A,Administració General - Serveis Generals,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,22800,RB laborals temporals Serveis Generals,131.00.0017,Laboral temporal,9204A,Administració General - Serveis Generals,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2000,Hores extraord.laborals temporals Serv.Grals,131.01.0017,Laboral temporal,9204A,Administració General - Serveis Generals,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,4350,Productivitat funcionaris Serveis Generals,150.00.0017,Productivitat,9204A,Administració General - Serveis Generals,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,8700,Productivitat laborals fixos Serveis Generals,150.01.0017,Productivitat,9204A,Administració General - Serveis Generals,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1450,Product.laborals temporals Serveis Generals,150.02.0017,Productivitat,9204A,Administració General - Serveis Generals,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2000,Gratificacions funcionaris Serveis Generals,151.00.0017,Gratificacions,9204A,Administració General - Serveis Generals,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,26500,Seguretat Social funcionaris Serveis Generals,160.00.0017,Seguretat Social,9204A,Administració General - Serveis Generals,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,62810,Seguretat Social laborals Serveis Generals,160.01.0017,Seguretat Social,9204A,Administració General - Serveis Generals,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,43950,RB funcionaris Participació ciutadana,120.00.0017,Sous del Grup A1,9240A,Participació ciutadana,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,37420,RC funcionaris Participació ciutadana,121.00.0017,Complement destinació,9240A,Participació ciutadana,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2900,Productiv.funcionaris Participació ciutadana,150.00.0017,Productivitat,9240A,Participació ciutadana,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,20790,Seg. Social funcionaris Participació ciutadana,160.00.0017,Seguretat Social,9240A,Participació ciutadana,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,72500,RB funcionaris OAC,120.00.0017,Sous del Grup A1,9250A,Ad.Gral. Atenció als ciutadans (OAC),2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,80780,RC funcionaris OAC,121.00.0017,Complement destinació,9250A,Ad.Gral. Atenció als ciutadans (OAC),2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,216200,RB laborals fixos OAC,130.00.0017,Retribucions bàsiques,9250A,Ad.Gral. Atenció als ciutadans (OAC),2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,4680,RC laborals fixos OAC,130.02.0017,Altres remuneracions,9250A,Ad.Gral. Atenció als ciutadans (OAC),2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,7250,Productivitat funcionaris OAC,150.00.0017,Productivitat,9250A,Ad.Gral. Atenció als ciutadans (OAC),2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,11600,Productivitat laborals fixos OAC,150.01.0017,Productivitat,9250A,Ad.Gral. Atenció als ciutadans (OAC),2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,45820,Seguretat Social funcionaris OAC,160.00.0017,Seguretat Social,9250A,Ad.Gral. Atenció als ciutadans (OAC),2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,74110,Seguretat Social laborals OAC,160.01.0017,Seguretat Social,9250A,Ad.Gral. Atenció als ciutadans (OAC),2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,137820,RB funcionaris Pol Fiscal i Fin,120.00.0017,Sous del Grup A1,9310A,Intervenció i Comptabilitat,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,166850,RC funcionaris Pol Fiscal i Fin,121.00.0017,Complement destinació,9310A,Intervenció i Comptabilitat,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,100350,RB laboral fix Pol Fiscal i Fin,130.00.0017,Retribucions bàsiques,9310A,Intervenció i Comptabilitat,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,3310,RC laboral fix Pol Fiscal i Fin,130.02.0017,Altres remuneracions,9310A,Intervenció i Comptabilitat,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,61660,RB laboral temporal Pol Fiscal i Fin,131.00.0017,Laboral temporal,9310A,Intervenció i Comptabilitat,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraordinàries laboral temporal Pol Fis.,131.01.0017,Laboral temporal,9310A,Intervenció i Comptabilitat,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,4330,RC laboral temporal Política fiscal i financera,131.02.0017,Laboral temporal,9310A,Intervenció i Comptabilitat,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,8700,Productivitat funcionaris Pol Fiscal i Fin,150.00.0017,Productivitat,9310A,Intervenció i Comptabilitat,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,5800,Productivitat laboral fix Pol Fiscal i Fin,150.01.0017,Productivitat,9310A,Intervenció i Comptabilitat,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2900,Productivitat laboral temporal Pol Fiscal i Fin,150.02.0017,Productivitat,9310A,Intervenció i Comptabilitat,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,Gratificacions funcionaris Pol Fiscal i Fin,151.00.0017,Gratificacions,9310A,Intervenció i Comptabilitat,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,66370,Seguretat Social funcionaris Pol Fiscal i Fin,160.00.0017,Seguretat Social,9310A,Intervenció i Comptabilitat,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,57500,Seguretat Social laboral Pol Fiscal i Fin,160.01.0017,Seguretat Social,9310A,Intervenció i Comptabilitat,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,120600,RB funcionaris Ad. GT i Tresoreria,120.00.0017,Sous del Grup A1,9320A,Gestió del sistema tributari,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,128190,RC funcionaris Ad. GT i Tresoreria,121.00.0017,Complement destinació,9320A,Gestió del sistema tributari,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,35770,RB laboral fix Ad. GT i Tresoreria,130.00.0017,Retribucions bàsiques,9320A,Gestió del sistema tributari,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,5040,RC laborals fixos Gestió tributària i Tresoreria,130.02.0017,Altres remuneracions,9320A,Gestió del sistema tributari,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraord. laboral temporal Ad.GT i Tresor,131.01.0017,Laboral temporal,9320A,Gestió del sistema tributari,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,11600,Productivitat funcionaris Ad. GT i Tresoreria,150.00.0017,Productivitat,9320A,Gestió del sistema tributari,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1450,Productivitat laboral fix Ad. GT i Tresoreria,150.01.0017,Productivitat,9320A,Gestió del sistema tributari,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,Gratificacions funcionaris Gestió Sistema Trib.,151.00.0017,Gratificacions,9320A,Gestió del sistema tributari,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,62290,Segur. Social funcionaris Ad. GT i Tresoreria,160.00.0017,Seguretat Social,9320A,Gestió del sistema tributari,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,13040,Seguretat Social laboral Ad. GT i Tresoreria,160.01.0017,Seguretat Social,9320A,Gestió del sistema tributari,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,182860,RB laborals fixos Ad.Gral - Equip. de serveis,130.00.0017,Retribucions bàsiques,9330B,Equipaments de serveis,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,4500,H. extraord.laboral fix Ad.Gral - Equip.serveis,130.01.0017,Hores extraordinaries,9330B,Equipaments de serveis,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,21500,RC laborals fixos Ad.Gral - Equipam.serveis,130.02.0017,Altres remuneracions,9330B,Equipaments de serveis,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,89650,RB laborals temporals Ad.Gral-Equipam.serveis,131.00.0017,Laboral temporal,9330B,Equipaments de serveis,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,4000,H. extr.temp.eventual Ad.Gral - Equipam.serveis,131.01.0017,Laboral temporal,9330B,Equipaments de serveis,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,790,RC laborals temporals Ad.Gral-Equipam.serveis,131.02.0017,Laboral temporal,9330B,Equipaments de serveis,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,10150,Product.laboral fix Ad.Gral-Equipaments serveis,150.01.0017,Productivitat,9330B,Equipaments de serveis,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,5800,Produc.laboral temporal Ad.Gral-Equip.serveis,150.02.0017,Productivitat,9330B,Equipaments de serveis,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,113660,Seg.Soc.laboral temporal Ad.Gral-Equip.serveis,160.01.0017,Seguretat Social,9330B,Equipaments de serveis,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,800,Responsabilitat patrimonial,226.04.0217,"Jurídics, contenciosos",9201A,Administració General - Secretaria i serveis juríd,2.4.0.16,Secretaria General
01/01/2017 12:00:00 AM,Obertura pressupost 2017,6050,Impl. Fase I i II de l'Esquema Nacional Seguretat,227.06.0017,Estudis i treballs tècnics,9201A,Administració General - Secretaria i serveis juríd,2.4.0.16,Secretaria General
01/01/2017 12:00:00 AM,Obertura pressupost 2017,7420,Treballs tècnics  d'auditoria de LOPD,227.06.0117,Estudis i treballs tècnics,9201A,Administració General - Secretaria i serveis juríd,2.4.0.16,Secretaria General
01/01/2017 12:00:00 AM,Obertura pressupost 2017,3200,Treballs tècnics de l'Arxiu Municipal,227.06.0217,Estudis i treballs tècnics,9201A,Administració General - Secretaria i serveis juríd,2.4.0.16,Secretaria General
01/01/2017 12:00:00 AM,Obertura pressupost 2017,100,Interessos de demora,352.00.0017,Interessos de demora,9200A,Administració General ,2.5.0.16,Serveis Econòmics
01/01/2017 12:00:00 AM,Obertura pressupost 2017,7490,Estudis i treballs tècnics Economia,227.06.0017,Estudis i treballs tècnics,9310A,Intervenció i Comptabilitat,2.5.0.16,Serveis Econòmics
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1186040,Interessos de préstecs,310.00.0017,Interessos,0110A,Deute Públic,2.5.9.16,Hisenda i Tresoreria
01/01/2017 12:00:00 AM,Obertura pressupost 2017,82000,Altres despeses financeres,319.00.0017,Altres desp. financeres de préstecs i alt.oper eur,0110A,Deute Públic,2.5.9.16,Hisenda i Tresoreria
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2810310,Amortització de préstecs a llarg termini,913.00.0017,Amortització préstecs ll/t ens fora sector públic,0110A,Deute Públic,2.5.9.16,Hisenda i Tresoreria
01/01/2017 12:00:00 AM,Obertura pressupost 2017,60000,Ajuts per a la rehabilitació i millora urbana,489.00.0117,A institucions sense ànim de lucre,2310C,Ajuts de Promoció Social,2.5.9.16,Hisenda i Tresoreria
01/01/2017 12:00:00 AM,Obertura pressupost 2017,50000,Ajuts de suport als ciutadans,489.00.0217,A institucions sense ànim de lucre,2310C,Ajuts de Promoció Social,2.5.9.16,Hisenda i Tresoreria
01/01/2017 12:00:00 AM,Obertura pressupost 2017,27000,Complements d'ajuts als ciutadans,489.00.0317,A institucions sense ànim de lucre,2310C,Ajuts de Promoció Social,2.5.9.16,Hisenda i Tresoreria
01/01/2017 12:00:00 AM,Obertura pressupost 2017,40000,Subvencions per la millora competitivitat Pol Ind,479.00.0017,Altres subvencions a Empreses privades,4590A,Millores competitivitat Pol·ligons Industrials,2.5.9.16,Hisenda i Tresoreria
01/01/2017 12:00:00 AM,Obertura pressupost 2017,6000,"Telecomunicacions (datàfon, Teletac, Visa...)",222.00.0017,Serveis de Telecomunicacions,9320A,Gestió del sistema tributari,2.5.9.16,Hisenda i Tresoreria
01/01/2017 12:00:00 AM,Obertura pressupost 2017,5000,Estudis i treballs tècnics Gestió Tributaria,227.06.0017,Estudis i treballs tècnics,9320A,Gestió del sistema tributari,2.5.9.16,Hisenda i Tresoreria
01/01/2017 12:00:00 AM,Obertura pressupost 2017,142000,Serveis de recaptació a favor de l'entitat (AMP),227.08.0117,Serveis de recaptació a favor de l'Entitat,9320A,Gestió del sistema tributari,2.5.9.16,Hisenda i Tresoreria
01/01/2017 12:00:00 AM,Obertura pressupost 2017,120000,Serveis de recaptació multes (AMP),227.08.0217,Serveis de recaptació a favor de l'Entitat,9320A,Gestió del sistema tributari,2.5.9.16,Hisenda i Tresoreria
01/01/2017 12:00:00 AM,Obertura pressupost 2017,869150,AMB - Part Tributs Estat (AMP),464.00.0117,A Àrees Metropolitanes,9430A,Transferències a Altres Entitats Locals,2.5.9.16,Hisenda i Tresoreria
01/01/2017 12:00:00 AM,Obertura pressupost 2017,71000,Vestuari -Seguretat,221.04.0017,Vestuari,1320A,Policia de Seguretat,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,16000,Primes d'Assegurances - Vehicles,224.00.0017,Primes d'Assegurances,1320A,Policia de Seguretat,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,10910,Consegeria escoles,227.06.0117,Estudis i treballs tècnics,3230A,Funcionament centres docents d'Educació,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,16600,Comunicacions postals i missatgeria,222.01.0017,Postals,4911A,Societat de la informació-Premsa escrita,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,3400,Lloguer edificis i altres construccions,202.00.0017,Arrendament edificis i altres construccions,4913A,Societat de la informació-Audiovisual i Internet,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,13000,"Arrendament maquinària, instal.lacions i utillatge",203.00.0017,"Arrendament maquinària, instal·lacions i utillatge",9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2500,"Manteniment, maquinària, instal. i utillatge",213.00.0017,"Maquinària,instal·lacions tècniques i utillatje",9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,3500,Manteniment Mobiliari i estris,215.00.0017,Mobiliari,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,36000,Manteniment equips d'impressió,216.10.0017,Equipament per a processos d'informació,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,48750,Material ordinari no inventariable,220.00.0017,Ordinari no inventariable,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,9000,"Premsa, revistes, llibres i altres publicacions",220.01.0017,"Premsa, revistes, llibres i altres publicacions",9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,14630,Material informàtic no inventariable,220.02.0017,Material informàtic no inventariable,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,42000,Combustibles i carburants - Seguretat,221.03.0017,Combustibles i Carburants,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,19500,Vestuari,221.04.0017,Vestuari,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,5300,Productes alimentosos,221.05.0017,Productes alimentosos,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,200,Productes farmacèutics i material sanitari,221.06.0017,Productes farmacèutics i material sanitari,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,33000,Telefonia mòbil,222.00.0017,Serveis de Telecomunicacions,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,52550,Comunicacions postals i missatgeries,222.01.0017,Postals,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,370,Taxa reserva dom.púb.radioelèctric,225.00.0017,Tributs ,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,15000,Publicacions en diaris oficials (AMP),226.03.0017,Publicació en Diaris Oficials,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,10,Bestreta C.Fixa - Serveis Generals,226.99.0917,Altres despeses diverses,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,8000,Inversions de reposició en mobiliari,635.00.0017,Mobiliari,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,11000,Inversions de reposició equipaments,636.00.0017,Equips per processos d'informació,9200A,Administració General ,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,10000,Despeses jurídiques,226.04.0117,"Jurídics, contenciosos",9201A,Administració General - Secretaria i serveis juríd,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,3890,Reparació sinistres (AMP),212.00.0017,Edificis i altres construccions,9204C,AG - SSGG - Gestió assegurances,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,100,Inversions de reposició per sinistres (AMP),639.00.0017,Altr.inv.repos.associad.funcion.oper.serveis,9204C,AG - SSGG - Gestió assegurances,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,580,Manteniment de places de parquing,212.00.0217,Edificis i altres construccions,9330A,Edificis administratius,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,97500,Primes d'Assegurances - Edificis,224.00.0017,Primes d'Assegurances,9330A,Edificis administratius,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,6770,Arrendament de maquinaria sanitària,203.00.0017,"Arrendament maquinària, instal·lacions i utillatge",9330B,Equipaments de serveis,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,40000,Manteniment i conservació parades mercats,212.00.0017,Edificis i altres construccions,9331M,Gestió del patrimoni,2.6.0.16,Serveis Generals
01/01/2017 12:00:00 AM,Obertura pressupost 2017,800,"Manteniment, maquinària, instal. i utillatge",213.00.0017,"Maquinària,instal·lacions tècniques i utillatje",2410A,Servei Local d'Ocupació,2.7.0.16,Promoció Econòmica
01/01/2017 12:00:00 AM,Obertura pressupost 2017,100,"Premsa, revistes, llibres i altres publicacions",220.01.0017,"Premsa, revistes, llibres i altres publicacions",2410A,Servei Local d'Ocupació,2.7.0.16,Promoció Econòmica
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1200,Difusió i divulgació Foment de l'Ocupació,226.02.0117,Publicitat i propaganda,2410A,Servei Local d'Ocupació,2.7.0.16,Promoció Econòmica
01/01/2017 12:00:00 AM,Obertura pressupost 2017,10,Bestreta C.Fixa - Centre de Suport a l'Empresa,226.99.0917,Altres despeses diverses,2410A,Servei Local d'Ocupació,2.7.0.16,Promoció Econòmica
01/01/2017 12:00:00 AM,Obertura pressupost 2017,48000,Estudis i Treballs tècnics Ocupació i Creació Emp,227.06.0017,Estudis i treballs tècnics,2410A,Servei Local d'Ocupació,2.7.0.16,Promoció Econòmica
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2380,Estudis i treballs tècnics ISO (AMP),227.06.0217,Estudis i treballs tècnics,2411A,Foment de l'Ocupació - Formació,2.7.0.16,Promoció Econòmica
01/01/2017 12:00:00 AM,Obertura pressupost 2017,800,Est i Treballs tècnics taller recerca feina ,227.06.0317,Estudis i treballs tècnics,2411A,Foment de l'Ocupació - Formació,2.7.0.16,Promoció Econòmica
01/01/2017 12:00:00 AM,Obertura pressupost 2017,700,Difusió i divulgació creació d'empresa,226.02.0117,Publicitat i propaganda,2412A,Foment de l'Ocupació - Creació d'empresa,2.7.0.16,Promoció Econòmica
01/01/2017 12:00:00 AM,Obertura pressupost 2017,12000,Estudis i treballs tècnics Creació d'empresa,227.06.0117,Estudis i treballs tècnics,2412A,Foment de l'Ocupació - Creació d'empresa,2.7.0.16,Promoció Econòmica
01/01/2017 12:00:00 AM,Obertura pressupost 2017,70000,Estudis i treballs tècnics d'Ocupació,227.06.0317,Estudis i treballs tècnics,2412A,Foment de l'Ocupació - Creació d'empresa,2.7.0.16,Promoció Econòmica
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1500,Conveni empreneduria Delta,462.00.0317,A Ajuntaments,2412A,Foment de l'Ocupació - Creació d'empresa,2.7.0.16,Promoció Econòmica
