Estación,Título,latitud,longitud,Fecha Solar (UTC),SO2,NO,NO2,CO,PM10,O3,dd,vv,TMP,HR,PRB,RS,LL,BEN,TOL,MXIL,PM25
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T22:00:00","7","1","20","0.28","48","84","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T21:00:00","7","1","32","0.33","50","79","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T20:00:00","6","1","23","0.31","66","79","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T19:00:00","5","1","24","0.32","40","84","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T18:00:00","4","1","19","0.31","40","88","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T17:00:00","4","5","24","0.31","37","94","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T16:00:00","4","3","17","0.29","34","100","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T15:00:00","4","4","18","0.27","32","104","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T14:00:00","4","3","13","0.26","31","109","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T13:00:00","6","3","13","0.26","27","100","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T12:00:00","8","5","17","0.27","29","80","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T11:00:00","8","7","21","0.3","31","64","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T10:00:00","8","6","21","0.29","42","49","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T09:00:00","8","15","33","0.35","36","20","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T08:00:00","9","40","33","0.41","27","4","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T07:00:00","8","33","21","0.32","20","2","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T06:00:00","7","4","17","0.25","22","2","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T05:00:00","8","1","12","0.22","17","6","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T04:00:00","7","1","10","0.24","17","9","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T03:00:00","6","1","10","0.22","19","14","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T02:00:00","7","1","12","0.22","26","21","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T01:00:00","7","1","10","0.21","18","48","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-21T00:00:00","6","1","10","0.22","21","45","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T23:00:00","7","1","9","0.22","20","61","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T22:00:00","8","1","9","0.22","30","61","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T21:00:00","7","2","11","0.28","32","64","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T20:00:00","6","2","10","0.23","27","70","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T19:00:00","6","3","10","0.23","26","78","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T18:00:00","4","2","9","0.23","25","78","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T17:00:00","4","3","9","0.23","29","75","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T16:00:00","4","2","8","0.23","24","88","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T15:00:00","4","2","6","0.22","30","86","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T14:00:00","4","1","5","0.22","25","85","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T13:00:00","6","3","9","0.24","28","81","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T12:00:00","7","4","11","0.25","23","76","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T11:00:00","7","3","9","0.21","16","72","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T10:00:00","7","2","7","0.21","17","70","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T09:00:00","7","3","7","0.2","15","62","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T08:00:00","8","1","10","0.2","17","43","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T07:00:00","8","1","11","0.21","15","25","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T06:00:00","7","1","8","0.19","17","36","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T05:00:00","7","1","7","0.19","16","38","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T04:00:00","7","1","7","0.2","14","39","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T03:00:00","8","1","3","0.19","15","53","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T02:00:00","6","1","3","0.19","16","54","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T01:00:00","6","1","4","0.2","17","53","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-20T00:00:00","8","1","6","0.2","16","55","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T23:00:00","7","1","4","0.2","15","59","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T22:00:00","7","1","6","0.21","22","58","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T21:00:00","6","1","10","0.23","23","57","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T20:00:00","6","4","12","0.22","28","60","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T19:00:00","6","2","9","0.22","19","63","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T18:00:00","6","3","8","0.23","21","63","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T17:00:00","5","4","8","0.22","16","63","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T16:00:00","6","3","6","0.21","20","64","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T15:00:00","5","2","5","0.22","25","63","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T14:00:00","6","2","4","0.22","19","64","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T13:00:00","6","3","6","0.22","20","62","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T12:00:00","7","3","7","0.22","21","63","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T11:00:00","7","4","10","0.23","24","60","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T10:00:00","6","2","8","0.22","21","59","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T09:00:00","7","3","8","0.22","21","56","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T08:00:00","6","2","7","0.22","18","55","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T07:00:00","6","1","5","0.2","16","53","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T06:00:00","6","1","4","0.19","24","59","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T05:00:00","6","2","3","0.2","15","63","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T04:00:00","7","1","3","0.2","16","65","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T03:00:00","6","1","2","0.19","18","70","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T02:00:00","6","1","3","0.2","19","70","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T01:00:00","6","1","4","0.21","16","78","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-19T00:00:00","6","1","4","0.21","13","81","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-18T23:00:00","6","1","5","0.22","16","89","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-18T22:00:00","6","1","9","0.24","17","90","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-18T21:00:00","5","5","21","0.27","16","75","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2017-08-18T20:00:00","6","2","15","0.27","17","83","","","","","","","","","","",""
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-28T03:00:00","","21","19","0.32","","","","","","","","","","","","",""
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-28T02:00:00","","20","15","0.32","24","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-28T01:00:00","","8","17","0.34","21","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-28T00:00:00","","9","16","0.32","21","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T23:00:00","","6","13","0.32","21","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T22:00:00","","4","11","0.33","25","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T21:00:00","","8","27","0.81","44","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T20:00:00","","12","36","0.68","37","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T19:00:00","","8","37","1.02","47","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T18:00:00","","6","23","0.42","25","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T17:00:00","","3","15","0.42","17","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T16:00:00","","2","12","0.4","25","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T15:00:00","","2","9","0.39","23","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T14:00:00","","7","18","0.71","31","","","","","","","","","","","","13"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T13:00:00","","9","19","0.66","35","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T12:00:00","","8","20","1.23","47","","","","","","","","","","","","19"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T11:00:00","","7","18","0.63","34","","","","","","","","","","","","18"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T10:00:00","","5","14","0.45","28","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T09:00:00","","8","16","0.46","30","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T08:00:00","","14","15","0.73","32","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T07:00:00","","20","18","0.69","44","","","","","","","","","","","","30"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T06:00:00","","19","14","0.57","38","","","","","","","","","","","","16"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T05:00:00","","27","15","0.56","27","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T04:00:00","","25","14","0.61","25","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T03:00:00","","36","13","0.58","17","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T02:00:00","","30","16","0.81","26","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T01:00:00","","18","16","0.5","29","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-27T00:00:00","","14","17","0.39","109","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T23:00:00","","18","15","0.36","17","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T22:00:00","","3","12","0.39","15","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T21:00:00","","3","14","0.43","24","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T20:00:00","","3","12","0.41","23","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T19:00:00","","2","11","0.43","23","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T18:00:00","","3","11","0.41","17","","","","","","","","","","","","3"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T17:00:00","","2","9","0.4","24","","","","","","","","","","","","3"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T16:00:00","","2","7","0.39","18","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T15:00:00","","2","7","0.39","19","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T14:00:00","","3","12","0.44","20","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T13:00:00","","3","13","0.44","22","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T12:00:00","","4","16","0.44","23","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T11:00:00","","4","13","0.44","23","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T10:00:00","","5","14","0.48","20","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T09:00:00","","6","9","0.44","23","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T08:00:00","","7","9","0.44","16","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T07:00:00","","20","11","0.58","17","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T06:00:00","","44","13","0.73","19","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T05:00:00","","46","14","0.66","24","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T04:00:00","","43","14","0.63","18","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T03:00:00","","40","14","0.85","27","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T02:00:00","","48","16","0.88","28","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T01:00:00","","46","16","0.85","21","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-26T00:00:00","","42","17","0.77","29","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T23:00:00","","37","21","0.79","29","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T22:00:00","","29","24","0.5","26","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T21:00:00","","28","34","0.44","29","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T20:00:00","","7","25","0.44","19","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T19:00:00","","6","23","0.44","19","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T18:00:00","","3","17","0.42","23","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T17:00:00","","3","14","0.42","23","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T16:00:00","","2","11","0.42","20","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T15:00:00","","2","10","0.42","15","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T14:00:00","","2","10","0.37","14","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T13:00:00","","3","10","0.36","17","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T12:00:00","","5","13","0.38","14","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T11:00:00","","6","17","0.4","14","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T10:00:00","","5","16","0.39","15","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T09:00:00","","12","25","0.44","24","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T08:00:00","","15","22","0.36","16","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T07:00:00","","21","24","0.37","14","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T06:00:00","","20","22","0.35","11","","","","","","","","","","","","2"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T05:00:00","","31","24","0.34","11","","","","","","","","","","","","3"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T04:00:00","","21","18","0.33","13","","","","","","","","","","","","2"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T03:00:00","","17","13","0.34","11","","","","","","","","","","","","2"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T02:00:00","","22","17","0.33","14","","","","","","","","","","","","2"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T01:00:00","","24","19","0.39","15","","","","","","","","","","","","3"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-25T00:00:00","","10","16","0.32","19","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T23:00:00","","24","19","0.35","12","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T22:00:00","","13","19","0.32","11","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T21:00:00","","5","14","0.33","13","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T20:00:00","","9","19","0.35","13","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T19:00:00","","8","19","0.34","11","","","","","","","","","","","","3"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T18:00:00","","6","18","0.36","14","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T17:00:00","","7","18","0.37","19","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T16:00:00","","8","16","0.33","12","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T15:00:00","","6","15","0.33","14","","","","","","","","","","","","2"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T14:00:00","","5","13","0.32","15","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T13:00:00","","3","10","0.33","11","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T12:00:00","","4","12","0.33","11","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T11:00:00","","3","9","0.32","10","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T10:00:00","","4","10","0.32","11","","","","","","","","","","","","2"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T09:00:00","","6","13","0.32","14","","","","","","","","","","","","2"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T08:00:00","","6","15","0.32","12","","","","","","","","","","","","2"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T07:00:00","","8","18","0.32","14","","","","","","","","","","","","3"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T06:00:00","","8","15","0.32","16","","","","","","","","","","","","2"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T05:00:00","","10","15","0.32","16","","","","","","","","","","","","3"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T04:00:00","","9","14","0.32","11","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T03:00:00","","9","13","0.32","13","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T02:00:00","","8","13","0.32","14","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T01:00:00","","6","12","0.32","19","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-24T00:00:00","","5","11","0.32","17","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T23:00:00","","5","13","0.32","18","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T22:00:00","","4","12","0.32","18","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T21:00:00","","3","12","0.32","22","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T20:00:00","","4","13","0.33","24","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T19:00:00","","3","13","0.32","25","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T18:00:00","","3","11","0.33","27","","","","","","","","","","","","2"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T17:00:00","","2","10","0.32","19","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T16:00:00","","2","9","0.32","15","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T15:00:00","","3","9","0.32","23","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T14:00:00","","3","9","0.32","20","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T13:00:00","","4","12","0.37","23","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T12:00:00","","5","15","0.44","32","","","","","","","","","","","","17"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T11:00:00","","11","24","0.52","31","","","","","","","","","","","","13"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T10:00:00","","10","21","0.57","34","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T09:00:00","","20","29","0.81","42","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T08:00:00","","49","29","1.01","52","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T07:00:00","","70","26","0.95","33","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T06:00:00","","49","21","0.7","31","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T05:00:00","","27","20","0.66","28","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T04:00:00","","26","16","0.58","33","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T03:00:00","","23","14","0.47","30","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T02:00:00","","27","16","0.42","26","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T01:00:00","","21","17","0.42","24","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-23T00:00:00","","34","19","0.44","24","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T23:00:00","","39","23","0.44","31","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T22:00:00","","38","25","0.51","31","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T21:00:00","","28","28","0.62","40","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T20:00:00","","5","17","0.53","35","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T19:00:00","","3","17","0.41","34","","","","","","","","","","","","13"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T18:00:00","","2","14","0.44","30","","","","","","","","","","","","16"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T17:00:00","","3","20","0.82","30","","","","","","","","","","","","18"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T16:00:00","","4","26","1.01","47","","","","","","","","","","","","17"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T15:00:00","","2","15","0.69","36","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T14:00:00","","2","13","0.67","36","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T13:00:00","","2","11","0.51","30","","","","","","","","","","","","16"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T12:00:00","","3","18","0.83","42","","","","","","","","","","","","16"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T11:00:00","","3","18","0.74","37","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T10:00:00","","5","29","1.15","48","","","","","","","","","","","","26"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T09:00:00","","4","25","0.94","50","","","","","","","","","","","","15"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T08:00:00","","3","23","0.77","49","","","","","","","","","","","","22"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T07:00:00","","11","45","0.79","56","","","","","","","","","","","","24"
