ID_CALLE,TIPO,CALLE,NUMERO,LONGITUD,LATITUD,TITULO
"1602","CALLE","CANGAS DE ONIS","7","-5.66736739","43.536547395","CALLE CANGAS DE ONIS 7"
"6870","CALLE","ALVARO DE ALBORNOZ","19","-5.667318137","43.536760448","CALLE ALVARO DE ALBORNOZ 19"
"6870","CALLE","ALVARO DE ALBORNOZ","17","-5.667258064","43.536846909","CALLE ALVARO DE ALBORNOZ 17"
"6870","CALLE","ALVARO DE ALBORNOZ","15","-5.667171791","43.536961136","CALLE ALVARO DE ALBORNOZ 15"
"6870","CALLE","ALVARO DE ALBORNOZ","13 B","-5.667041387","43.537135791","CALLE ALVARO DE ALBORNOZ 13 B"
"6870","CALLE","ALVARO DE ALBORNOZ","11","-5.666992678","43.537201557","CALLE ALVARO DE ALBORNOZ 11"
"6870","CALLE","ALVARO DE ALBORNOZ","7","-5.666879863","43.537363368","CALLE ALVARO DE ALBORNOZ 7"
"6870","CALLE","ALVARO DE ALBORNOZ","5","-5.666741757","43.537449561","CALLE ALVARO DE ALBORNOZ 5"
"6870","CALLE","ALVARO DE ALBORNOZ","3","-5.666639953","43.537466514","CALLE ALVARO DE ALBORNOZ 3"
"2670","PLAZA","EUROPA DE","25","-5.663521841","43.537783149","PLAZA EUROPA DE 25"
"2670","PLAZA","EUROPA DE","24","-5.663283341","43.537634115","PLAZA EUROPA DE 24"
"2670","PLAZA","EUROPA DE","20","-5.662891856","43.537383572","PLAZA EUROPA DE 20"
"2670","PLAZA","EUROPA DE","19","-5.662814042","43.537261801","PLAZA EUROPA DE 19"
"1710","AVDA","COSTA","17","-5.66297796","43.537303521","AVDA COSTA 17"
"1710","AVDA","COSTA","11","-5.663263531","43.537432731","AVDA COSTA 11"
"7110","CALLE","SANTA JUSTA","1","-5.663395729","43.537138667","CALLE SANTA JUSTA 1"
"1710","AVDA","COSTA","26","-5.663205768","43.537106153","AVDA COSTA 26"
"1710","AVDA","COSTA","28","-5.663071416","43.537039955","AVDA COSTA 28"
"4782","CALLE","MIERES","2","-5.663155695","43.536918755","CALLE MIERES 2"
"4782","CALLE","MIERES","4","-5.663283832","43.536890206","CALLE MIERES 4"
"4992","CALLE","NOREÑA","1","-5.663472719","43.53698687","CALLE NOREÑA 1"
"1710","AVDA","COSTA","16","-5.664291161","43.53758285","AVDA COSTA 16"
"8076","CALLE","SUERTE","2","-5.664326079","43.537372267","CALLE SUERTE 2"
"8076","CALLE","SUERTE","4","-5.664310809","43.537191729","CALLE SUERTE 4"
"8076","CALLE","SUERTE","6","-5.664277235","43.537095452","CALLE SUERTE 6"
"7110","CALLE","SANTA JUSTA","6","-5.664438913","43.537020876","CALLE SANTA JUSTA 6"
"7110","CALLE","SANTA JUSTA","8","-5.664700546","43.536961833","CALLE SANTA JUSTA 8"
"7224","AVDA","SCHULZ","7","-5.664725708","43.537196081","AVDA SCHULZ 7"
"7224","AVDA","SCHULZ","3","-5.664678977","43.537394128","AVDA SCHULZ 3"
"7224","AVDA","SCHULZ","1","-5.664549355","43.537615635","AVDA SCHULZ 1"
"7110","CALLE","SANTA JUSTA","3","-5.663734623","43.537062653","CALLE SANTA JUSTA 3"
"4992","CALLE","NOREÑA","4","-5.663589013","43.536913957","CALLE NOREÑA 4"
"4782","CALLE","MIERES","12","-5.663747168","43.53679142","CALLE MIERES 12"
"7110","CALLE","SANTA JUSTA","7","-5.664035236","43.536999263","CALLE SANTA JUSTA 7"
"7110","CALLE","SANTA JUSTA","5","-5.663898422","43.537027501","CALLE SANTA JUSTA 5"
"7224","AVDA","SCHULZ","13","-5.664725028","43.536691987","AVDA SCHULZ 13"
"3012","CALLE","FUERTE VIEJO","1","-5.66514757","43.547601904","CALLE FUERTE VIEJO 1"
"3012","CALLE","FUERTE VIEJO","2","-5.665024047","43.547576963","CALLE FUERTE VIEJO 2"
"3012","CALLE","FUERTE VIEJO","3","-5.664938982","43.547640983","CALLE FUERTE VIEJO 3"
"3012","CALLE","FUERTE VIEJO","4","-5.664932302","43.547730915","CALLE FUERTE VIEJO 4"
"3012","CALLE","FUERTE VIEJO","5","-5.66502988","43.547709272","CALLE FUERTE VIEJO 5"
"3012","CALLE","FUERTE VIEJO","6","-5.665077636","43.547839522","CALLE FUERTE VIEJO 6"
"3012","CALLE","FUERTE VIEJO","7","-5.665175044","43.547817946","CALLE FUERTE VIEJO 7"
"3012","CALLE","FUERTE VIEJO","8","-5.665222162","43.547933715","CALLE FUERTE VIEJO 8"
"3012","CALLE","FUERTE VIEJO","9","-5.66532185","43.547915831","CALLE FUERTE VIEJO 9"
"3012","CALLE","FUERTE VIEJO","10","-5.665369044","43.548035866","CALLE FUERTE VIEJO 10"
"3012","CALLE","FUERTE VIEJO","11","-5.665473493","43.548013657","CALLE FUERTE VIEJO 11"
"3012","CALLE","FUERTE VIEJO","13","-5.665602703","43.548258479","CALLE FUERTE VIEJO 13"
"8070","CALLE","SUBIDA AL CERRO","10","-5.665528594","43.548357619","CALLE SUBIDA AL CERRO 10"
"3012","CALLE","FUERTE VIEJO","14","-5.665748317","43.548118513","CALLE FUERTE VIEJO 14"
"3012","CALLE","FUERTE VIEJO","15","-5.665848461","43.54804051","CALLE FUERTE VIEJO 15"
"3012","CALLE","FUERTE VIEJO","16","-5.665770932","43.547986315","CALLE FUERTE VIEJO 16"
"3012","CALLE","FUERTE VIEJO","17","-5.665698278","43.547935969","CALLE FUERTE VIEJO 17"
"3012","CALLE","FUERTE VIEJO","18","-5.665577919","43.547859004","CALLE FUERTE VIEJO 18"
"3012","CALLE","FUERTE VIEJO","19","-5.6654502","43.547769786","CALLE FUERTE VIEJO 19"
"1770","CALLE","CASTRO ROMANO","3","-5.665471792","43.547655925","CALLE CASTRO ROMANO 3"
"1770","CALLE","CASTRO ROMANO","1","-5.665738327","43.547518973","CALLE CASTRO ROMANO 1"
"822","CALLE","ARTILLERIA","24","-5.665920801","43.54764562","CALLE ARTILLERIA 24"
"822","CALLE","ARTILLERIA","28","-5.666135524","43.547880649","CALLE ARTILLERIA 28"
"2034","CALLE","CLAUDIO ALVARGONZALEZ","32","-5.666425269","43.547644382","CALLE CLAUDIO ALVARGONZALEZ 32"
"822","CALLE","ARTILLERIA","5","-5.665939275","43.547372088","CALLE ARTILLERIA 5"
"822","CALLE","ARTILLERIA","3","-5.665764426","43.54719631","CALLE ARTILLERIA 3"
"7446","PLZLA","SOLEDAD","11","-5.664558555","43.546989532","PLZLA SOLEDAD 11"
"876","TRANS","ATOCHA","5","-5.664431658","43.546900915","TRANS ATOCHA 5"
"6714","CALLE","ROSARIO","52","-5.664671754","43.546835342","CALLE ROSARIO 52"
"6714","CALLE","ROSARIO","50","-5.664589258","43.546835177","CALLE ROSARIO 50"
"6714","CALLE","ROSARIO","56","-5.664817818","43.546743789","CALLE ROSARIO 56"
"6714","CALLE","ROSARIO","58","-5.664888577","43.546696165","CALLE ROSARIO 58"
"6714","CALLE","ROSARIO","60","-5.664958958","43.546656258","CALLE ROSARIO 60"
"7434","CALLE","SOLEDAD","10","-5.664901947","43.546905667","CALLE SOLEDAD 10"
"7434","CALLE","SOLEDAD","14","-5.664796753","43.546992089","CALLE SOLEDAD 14"
"7434","CALLE","SOLEDAD","16","-5.664742011","43.547033523","CALLE SOLEDAD 16"
"2226","CALLE","CUESTA DEL CHOLO","1","-5.665613228","43.546946851","CALLE CUESTA DEL CHOLO 1"
"2034","CALLE","CLAUDIO ALVARGONZALEZ","20","-5.665440845","43.546640533","CALLE CLAUDIO ALVARGONZALEZ 20"
"2034","CALLE","CLAUDIO ALVARGONZALEZ","8","-5.664830895","43.546124793","CALLE CLAUDIO ALVARGONZALEZ 8"
"5076","CALLE","OSCAR OLAVARRIA","7","-5.664720492","43.546182876","CALLE OSCAR OLAVARRIA 7"
"2034","CALLE","CLAUDIO ALVARGONZALEZ","12","-5.665002401","43.546271776","CALLE CLAUDIO ALVARGONZALEZ 12"
"2544","CALLE","EMILIO TUYA","2","-5.652771415","43.540381111","CALLE EMILIO TUYA 2"
"2544","CALLE","EMILIO TUYA","4","-5.652665905","43.540334671","CALLE EMILIO TUYA 4"
"2544","CALLE","EMILIO TUYA","6","-5.652566964","43.540291229","CALLE EMILIO TUYA 6"
"2544","CALLE","EMILIO TUYA","8","-5.652469022","43.540250825","CALLE EMILIO TUYA 8"
"6750","AVDA","RUFO G RENDUELES","6","-5.653212429","43.540457757","AVDA RUFO G RENDUELES 6"
"2700","CALLE","EZCURDIA","31","-5.653285036","43.540064957","CALLE EZCURDIA 31"
"5568","CALLE","PREMIO REAL","15","-5.652660899","43.539870455","CALLE PREMIO REAL 15"
"5568","CALLE","PREMIO REAL","13","-5.652918806","43.539902544","CALLE PREMIO REAL 13"
"5568","CALLE","PREMIO REAL","11","-5.652964719","43.539782277","CALLE PREMIO REAL 11"
"2700","CALLE","EZCURDIA","29","-5.653283477","43.539867803","CALLE EZCURDIA 29"
"2700","CALLE","EZCURDIA","27","-5.653385064","43.53991175","CALLE EZCURDIA 27"
"2700","CALLE","EZCURDIA","23","-5.653565242","43.539852697","CALLE EZCURDIA 23"
"2700","CALLE","EZCURDIA","21","-5.653648131","43.53990149","CALLE EZCURDIA 21"
"4342","CALLE","PLAYA","18","-5.653744434","43.540028645","CALLE PLAYA 18"
"4342","CALLE","PLAYA","24","-5.653659681","43.540134769","CALLE PLAYA 24"
"4342","CALLE","PLAYA","26","-5.653581505","43.540230296","CALLE PLAYA 26"
"2700","CALLE","EZCURDIA","62","-5.653763938","43.539791709","CALLE EZCURDIA 62"
"2700","CALLE","EZCURDIA","66","-5.653432999","43.539648313","CALLE EZCURDIA 66"
"2700","CALLE","EZCURDIA","68","-5.653315103","43.539593166","CALLE EZCURDIA 68"
"2700","CALLE","EZCURDIA","70","-5.653171532","43.539531133","CALLE EZCURDIA 70"
"5568","CALLE","PREMIO REAL","5","-5.653146103","43.539307017","CALLE PREMIO REAL 5"
"5568","CALLE","PREMIO REAL","3","-5.653251704","43.539188039","CALLE PREMIO REAL 3"
"5568","CALLE","PREMIO REAL","1","-5.653346012","43.539065","CALLE PREMIO REAL 1"
"4674","CALLE","MARQUES DE CASA VALDES","73","-5.65365039","43.538868646","CALLE MARQUES DE CASA VALDES 73"
"4674","CALLE","MARQUES DE CASA VALDES","71","-5.653828441","43.538942519","CALLE MARQUES DE CASA VALDES 71"
"546","CALLE","ALBENIZ","30","-5.650443715","43.533260639","CALLE ALBENIZ 30"
"546","CALLE","ALBENIZ","33","-5.651082939","43.533035122","CALLE ALBENIZ 33"
"546","CALLE","ALBENIZ","34","-5.651008173","43.533032156","CALLE ALBENIZ 34"
"546","CALLE","ALBENIZ","35","-5.650894961","43.533026788","CALLE ALBENIZ 35"
"546","CALLE","ALBENIZ","36","-5.650825991","43.533023076","CALLE ALBENIZ 36"
"546","CALLE","ALBENIZ","37","-5.650714726","43.533018904","CALLE ALBENIZ 37"
"546","CALLE","ALBENIZ","40","-5.650466287","43.533007048","CALLE ALBENIZ 40"
"546","CALLE","ALBENIZ","41","-5.650340438","43.533001611","CALLE ALBENIZ 41"
"546","CALLE","ALBENIZ","42","-5.650274771","43.532998444","CALLE ALBENIZ 42"
"6816","CALLE","AVELINO GONZALEZ MALLADA","17","-5.650910874","43.532779419","CALLE AVELINO GONZALEZ MALLADA 17"
"6816","CALLE","AVELINO GONZALEZ MALLADA","19","-5.650783304","43.532772826","CALLE AVELINO GONZALEZ MALLADA 19"
"6816","CALLE","AVELINO GONZALEZ MALLADA","23","-5.65050617","43.532760167","CALLE AVELINO GONZALEZ MALLADA 23"
"6816","CALLE","AVELINO GONZALEZ MALLADA","14","-5.652181249","43.532689891","CALLE AVELINO GONZALEZ MALLADA 14"
"6816","CALLE","AVELINO GONZALEZ MALLADA","16","-5.65203048","43.532646751","CALLE AVELINO GONZALEZ MALLADA 16"
"6816","CALLE","AVELINO GONZALEZ MALLADA","18","-5.651837284","43.53263791","CALLE AVELINO GONZALEZ MALLADA 18"
"6816","CALLE","AVELINO GONZALEZ MALLADA","20","-5.651656724","43.532632206","CALLE AVELINO GONZALEZ MALLADA 20"
"6816","CALLE","AVELINO GONZALEZ MALLADA","22","-5.651498646","43.532624448","CALLE AVELINO GONZALEZ MALLADA 22"
"2796","CALLE","FEIJOO","51","-5.651513848","43.532255347","CALLE FEIJOO 51"
"2796","CALLE","FEIJOO","49","-5.651690679","43.532263516","CALLE FEIJOO 49"
"2796","CALLE","FEIJOO","47","-5.651876797","43.532267596","CALLE FEIJOO 47"
"2796","CALLE","FEIJOO","45","-5.652058312","43.532279572","CALLE FEIJOO 45"
"4446","CALLE","LEOPOLDO ALAS","33","-5.652313433","43.532363741","CALLE LEOPOLDO ALAS 33"
"4446","CALLE","LEOPOLDO ALAS","31","-5.652354153","43.53249986","CALLE LEOPOLDO ALAS 31"
"8142","CALLE","TIRSO DE MOLINA","3","-5.647220631","43.533261882","CALLE TIRSO DE MOLINA 3"
"8142","CALLE","TIRSO DE MOLINA","4","-5.648128074","43.533063039","CALLE TIRSO DE MOLINA 4"
"8142","CALLE","TIRSO DE MOLINA","6","-5.647954359","43.533058241","CALLE TIRSO DE MOLINA 6"
"8142","CALLE","TIRSO DE MOLINA","8","-5.647774763","43.533051959","CALLE TIRSO DE MOLINA 8"
"8142","CALLE","TIRSO DE MOLINA","10","-5.647595371","43.533044681","CALLE TIRSO DE MOLINA 10"
"8142","CALLE","TIRSO DE MOLINA","12","-5.647419611","43.5330384","CALLE TIRSO DE MOLINA 12"
"8142","CALLE","TIRSO DE MOLINA","14","-5.647248023","43.533031301","CALLE TIRSO DE MOLINA 14"
"8430","CALLE","USANDIZAGA","16","-5.64692959","43.532914544","CALLE USANDIZAGA 16"
"8430","CALLE","USANDIZAGA","18","-5.646944107","43.532748575","CALLE USANDIZAGA 18"
"6816","CALLE","AVELINO GONZALEZ MALLADA","43","-5.647068599","43.532614425","CALLE AVELINO GONZALEZ MALLADA 43"
"6816","CALLE","AVELINO GONZALEZ MALLADA","41","-5.647240662","43.532619136","CALLE AVELINO GONZALEZ MALLADA 41"
"6816","CALLE","AVELINO GONZALEZ MALLADA","39","-5.647351778","43.532621054","CALLE AVELINO GONZALEZ MALLADA 39"
"6816","CALLE","AVELINO GONZALEZ MALLADA","37","-5.647467884","43.532625558","CALLE AVELINO GONZALEZ MALLADA 37"
"6816","CALLE","AVELINO GONZALEZ MALLADA","31","-5.647828258","43.532640023","CALLE AVELINO GONZALEZ MALLADA 31"
"6816","CALLE","AVELINO GONZALEZ MALLADA","29","-5.648087512","43.532653885","CALLE AVELINO GONZALEZ MALLADA 29"
"3180","CALLE","GENERAL SUAREZ VALDES","15","-5.648420769","43.532727069","CALLE GENERAL SUAREZ VALDES 15"
"3180","CALLE","GENERAL SUAREZ VALDES","11","-5.648446573","43.532980016","CALLE GENERAL SUAREZ VALDES 11"
"1284","CALLE","CALDERON DE LA BARCA","4","-5.652991355","43.534271363","CALLE CALDERON DE LA BARCA 4"
"4446","CALLE","LEOPOLDO ALAS","30","-5.652463404","43.533939795","CALLE LEOPOLDO ALAS 30"
"1572","CALLE","CAMPOAMOR","11","-5.652649097","43.533903584","CALLE CAMPOAMOR 11"
"1572","CALLE","CAMPOAMOR","9","-5.652759317","43.533910389","CALLE CAMPOAMOR 9"
"1572","CALLE","CAMPOAMOR","7","-5.652909645","43.533916622","CALLE CAMPOAMOR 7"
"1572","CALLE","CAMPOAMOR","5","-5.6530421","43.53392165","CALLE CAMPOAMOR 5"
"6456","CALLE","RAMON Y CAJAL","29","-5.653415577","43.533978704","CALLE RAMON Y CAJAL 29"
"6456","CALLE","RAMON Y CAJAL","27","-5.653371099","43.534204921","CALLE RAMON Y CAJAL 27"
"1572","CALLE","CAMPOAMOR","6","-5.65316032","43.533777105","CALLE CAMPOAMOR 6"
"1572","CALLE","CAMPOAMOR","8","-5.653040697","43.53377259","CALLE CAMPOAMOR 8"
"1572","CALLE","CAMPOAMOR","12","-5.652784862","43.533756678","CALLE CAMPOAMOR 12"
"1572","CALLE","CAMPOAMOR","14","-5.652586891","43.533753333","CALLE CAMPOAMOR 14"
"6456","CALLE","RAMON Y CAJAL","33","-5.653571568","43.533507013","CALLE RAMON Y CAJAL 33"
"6456","CALLE","RAMON Y CAJAL","31","-5.653514644","43.533706805","CALLE RAMON Y CAJAL 31"
"4524","CALLE","LOPE DE VEGA","2","-5.653475311","43.533270371","CALLE LOPE DE VEGA 2"
"4524","CALLE","LOPE DE VEGA","4","-5.653065018","43.533262341","CALLE LOPE DE VEGA 4"
"4524","CALLE","LOPE DE VEGA","6","-5.65270183","43.533271584","CALLE LOPE DE VEGA 6"
"4446","CALLE","LEOPOLDO ALAS","40","-5.65252805","43.533063581","CALLE LEOPOLDO ALAS 40"
"6816","CALLE","AVELINO GONZALEZ MALLADA","11","-5.652828744","43.532864253","CALLE AVELINO GONZALEZ MALLADA 11"
"6816","CALLE","AVELINO GONZALEZ MALLADA","7","-5.653401639","43.532894104","CALLE AVELINO GONZALEZ MALLADA 7"
"6816","CALLE","AVELINO GONZALEZ MALLADA","5","-5.653510745","43.532905454","CALLE AVELINO GONZALEZ MALLADA 5"
"6456","CALLE","RAMON Y CAJAL","37","-5.653750821","43.533020916","CALLE RAMON Y CAJAL 37"
"6456","CALLE","RAMON Y CAJAL","35","-5.653691016","43.533199003","CALLE RAMON Y CAJAL 35"
"6816","CALLE","AVELINO GONZALEZ MALLADA","2","-5.653624003","43.532721795","CALLE AVELINO GONZALEZ MALLADA 2"
"6816","CALLE","AVELINO GONZALEZ MALLADA","6","-5.653236534","43.532695138","CALLE AVELINO GONZALEZ MALLADA 6"
"6816","CALLE","AVELINO GONZALEZ MALLADA","8","-5.652917835","43.5326803","CALLE AVELINO GONZALEZ MALLADA 8"
"6432","CALLE","QUEVEDO","55","-5.64926358","43.53157484","CALLE QUEVEDO 55"
"6432","CALLE","QUEVEDO","53","-5.649536211","43.531586256","CALLE QUEVEDO 53"
"2598","CALLE","ESPERANTO","5","-5.649614077","43.5318244","CALLE ESPERANTO 5"
"2796","CALLE","FEIJOO","44","-5.650691266","43.532009013","CALLE FEIJOO 44"
"2796","CALLE","FEIJOO","46","-5.650451175","43.531997475","CALLE FEIJOO 46"
"2796","CALLE","FEIJOO","48","-5.650210332","43.53198573","CALLE FEIJOO 48"
"6432","CALLE","QUEVEDO","47","-5.650138497","43.53160679","CALLE QUEVEDO 47"
"6432","CALLE","QUEVEDO","45","-5.650309139","43.531614699","CALLE QUEVEDO 45"
"6432","CALLE","QUEVEDO","43","-5.650454343","43.531623026","CALLE QUEVEDO 43"
"6432","CALLE","QUEVEDO","50","-5.649931776","43.531386365","CALLE QUEVEDO 50"
"4602","CALLE","MANUEL JUNQUERA","29","-5.650032012","43.53047233","CALLE MANUEL JUNQUERA 29"
"4602","CALLE","MANUEL JUNQUERA","27","-5.650446338","43.530489829","CALLE MANUEL JUNQUERA 27"
"4644","CALLE","MARIA CRISTINA","11","-5.650849096","43.53077561","CALLE MARIA CRISTINA 11"
"4602","CALLE","MANUEL JUNQUERA","32","-5.650830007","43.530272285","CALLE MANUEL JUNQUERA 32"
"4602","CALLE","MANUEL JUNQUERA","34","-5.650511222","43.53025519","CALLE MANUEL JUNQUERA 34"
"4602","CALLE","MANUEL JUNQUERA","36","-5.650103061","43.530240267","CALLE MANUEL JUNQUERA 36"
"6816","CALLE","AVELINO GONZALEZ MALLADA","46","-5.64840906","43.53251026","CALLE AVELINO GONZALEZ MALLADA 46"
"6816","CALLE","AVELINO GONZALEZ MALLADA","48","-5.648200486","43.532500688","CALLE AVELINO GONZALEZ MALLADA 48"
"6816","CALLE","AVELINO GONZALEZ MALLADA","50","-5.647953174","43.532491024","CALLE AVELINO GONZALEZ MALLADA 50"
"6816","CALLE","AVELINO GONZALEZ MALLADA","52","-5.64771585","43.532483648","CALLE AVELINO GONZALEZ MALLADA 52"
"6816","CALLE","AVELINO GONZALEZ MALLADA","54","-5.6474917","43.532474446","CALLE AVELINO GONZALEZ MALLADA 54"
"6816","CALLE","AVELINO GONZALEZ MALLADA","56","-5.647296263","43.532465288","CALLE AVELINO GONZALEZ MALLADA 56"
"6816","CALLE","AVELINO GONZALEZ MALLADA","58","-5.647180738","43.532461032","CALLE AVELINO GONZALEZ MALLADA 58"
"8430","CALLE","USANDIZAGA","22","-5.646974468","43.532363538","CALLE USANDIZAGA 22"
"8430","CALLE","USANDIZAGA","24","-5.646983769","43.532267846","CALLE USANDIZAGA 24"
"8430","CALLE","USANDIZAGA","26","-5.646990352","43.532181879","CALLE USANDIZAGA 26"
"8430","CALLE","USANDIZAGA","28","-5.646996832","43.532087613","CALLE USANDIZAGA 28"
"2796","CALLE","FEIJOO","91","-5.6471861","43.532038416","CALLE FEIJOO 91"
"2796","CALLE","FEIJOO","89","-5.647298493","43.532044645","CALLE FEIJOO 89"
"2796","CALLE","FEIJOO","87","-5.647393122","43.532045955","CALLE FEIJOO 87"
"2796","CALLE","FEIJOO","85","-5.64759986","43.53205774","CALLE FEIJOO 85"
"2796","CALLE","FEIJOO","83","-5.647774337","43.532061629","CALLE FEIJOO 83"
"2796","CALLE","FEIJOO","81","-5.647983432","43.532070442","CALLE FEIJOO 81"
"2796","CALLE","FEIJOO","79","-5.648232043","43.53208465","CALLE FEIJOO 79"
"2796","CALLE","FEIJOO","77","-5.64844207","43.532093549","CALLE FEIJOO 77"
"3180","CALLE","GENERAL SUAREZ VALDES","21","-5.648508926","43.532224768","CALLE GENERAL SUAREZ VALDES 21"
"3180","CALLE","GENERAL SUAREZ VALDES","19","-5.648496349","43.532384075","CALLE GENERAL SUAREZ VALDES 19"
"6816","CALLE","AVELINO GONZALEZ MALLADA","38","-5.649358034","43.532550466","CALLE AVELINO GONZALEZ MALLADA 38"
"6816","CALLE","AVELINO GONZALEZ MALLADA","40","-5.64915368","43.532541158","CALLE AVELINO GONZALEZ MALLADA 40"
"6816","CALLE","AVELINO GONZALEZ MALLADA","42","-5.648997482","43.532535056","CALLE AVELINO GONZALEZ MALLADA 42"
"6816","CALLE","AVELINO GONZALEZ MALLADA","44","-5.648832802","43.532530239","CALLE AVELINO GONZALEZ MALLADA 44"
"3180","CALLE","GENERAL SUAREZ VALDES","20","-5.64871951","43.532305692","CALLE GENERAL SUAREZ VALDES 20"
"3180","CALLE","GENERAL SUAREZ VALDES","22","-5.648731198","43.532164549","CALLE GENERAL SUAREZ VALDES 22"
"2796","CALLE","FEIJOO","73","-5.648858193","43.532109707","CALLE FEIJOO 73"
"2796","CALLE","FEIJOO","71","-5.649044099","43.532118002","CALLE FEIJOO 71"
"2796","CALLE","FEIJOO","69","-5.649236362","43.532158977","CALLE FEIJOO 69"
"2796","CALLE","FEIJOO","67","-5.649346986","43.532164065","CALLE FEIJOO 67"
"2598","CALLE","ESPERANTO","3","-5.649573647","43.532271572","CALLE ESPERANTO 3"
"2598","CALLE","ESPERANTO","1","-5.649560992","43.532454461","CALLE ESPERANTO 1"
"6816","CALLE","AVELINO GONZALEZ MALLADA","28","-5.650384365","43.532602456","CALLE AVELINO GONZALEZ MALLADA 28"
"2598","CALLE","ESPERANTO","2","-5.649750964","43.532437721","CALLE ESPERANTO 2"
"2796","CALLE","FEIJOO","61","-5.650051538","43.532157576","CALLE FEIJOO 61"
"2796","CALLE","FEIJOO","59","-5.650277799","43.532167247","CALLE FEIJOO 59"
"2796","CALLE","FEIJOO","57","-5.650476544","43.532177061","CALLE FEIJOO 57"
"4644","CALLE","MARIA CRISTINA","5","-5.650767162","43.53221649","CALLE MARIA CRISTINA 5"
"4644","CALLE","MARIA CRISTINA","3","-5.650754388","43.532399391","CALLE MARIA CRISTINA 3"
"2796","CALLE","FEIJOO","60","-5.648377762","43.531897281","CALLE FEIJOO 60"
"2796","CALLE","FEIJOO","62","-5.648178294","43.531801675","CALLE FEIJOO 62"
"2796","CALLE","FEIJOO","64","-5.6481775","43.531681781","CALLE FEIJOO 64"
"2796","CALLE","FEIJOO","66","-5.648186804","43.53157208","CALLE FEIJOO 66"
"2796","CALLE","FEIJOO","68","-5.647938074","43.53183465","CALLE FEIJOO 68"
"2796","CALLE","FEIJOO","70","-5.647793426","43.531832807","CALLE FEIJOO 70"
"894","CALLE","AVILES","12","-5.668892772","43.53757398","CALLE AVILES 12"
"894","CALLE","AVILES","14","-5.669029711","43.53762375","CALLE AVILES 14"
"894","CALLE","AVILES","16","-5.669212564","43.537689437","CALLE AVILES 16"
"894","CALLE","AVILES","18","-5.669431747","43.537770932","CALLE AVILES 18"
"1590","CALLE","CANDAS","17","-5.669728473","43.538298208","CALLE CANDAS 17"
"1590","CALLE","CANDAS","15","-5.669571603","43.538241656","CALLE CANDAS 15"
"4476","CALLE","LIERES","2","-5.669583902","43.538070865","CALLE LIERES 2"
"894","CALLE","AVILES","20","-5.669804901","43.537902212","CALLE AVILES 20"
