EJERCICIO,OFERTA,DIAS_PAGO_RECIBO,COD_ACTIVIDAD,EDICION,ACTIVIDAD,RESTRINGIDA_ENTIDADES,ACTIVIDAD_DIARIA,PROGRAMA,INICIO,FIN,INICIO_MATRICULACION,FIN_MATRICULACION,TEMA,SUBTEMA,FORMATO,TIPO_DESTINATARIO,GRUPO_TARIFA,TARIFA,CANAL_PUBLICACION,NOTAS_RECIBO,NUM_PLAZAS,SOLICITUDES,CONCEDIDAS,RESERVADAS,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,DOMINGO
"2017","Exposiciones de cuentos 2017","1","EC04","10","Pequeño azul, pequeño amarillo","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC04","11","Pequeño azul, pequeño amarillo","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC08","12","La sorpresa de Nandi","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC08","10","La sorpresa de Nandi","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC08","11","La sorpresa de Nandi","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC19","10","Así vivimos el Quijote","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC19","11","Así vivimos el Quijote","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC19","12","Así vivimos el Quijote","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC09","11","Las clases de tuba","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC09","12","Las clases de tuba","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC09","10","Las clases de tuba","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC15.01","10","Don Quijote de la Mancha (Cuadros con pictogramas)","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC15.01","11","Don Quijote de la Mancha (Cuadros con pictogramas)","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC15.01","12","Don Quijote de la Mancha (Cuadros con pictogramas)","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC13","11","¿A qué sabe la luna?","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC13","12","¿A qué sabe la luna?","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC13","10","¿A qué sabe la luna?","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC39","10","El soldadito de plomo","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC39","12","El soldadito de plomo","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC39","11","El soldadito de plomo","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC20","12","El canto de las ballenas","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC20","10","El canto de las ballenas","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC20","11","El canto de las ballenas","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC14","10","Colores que se aman","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC14","12","Colores que se aman","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC14","11","Colores que se aman","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC27","11","La niña de la nube","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC27","12","La niña de la nube","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC27","10","La niña de la nube","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC29","11","Madrechillona","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC29","10","Madrechillona","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC29","12","Madrechillona","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC10","10","No todas las vacas son iguales","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC10","11","No todas las vacas son iguales","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC10","12","No todas las vacas son iguales","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC40","12","Juul","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC40","10","Juul","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC40","11","Juul","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC01","11","Elmer","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
