DISTRITO,SECCION,MESA,OPCION,VOTOS
01,029,A,AE,0
01,029,A,AN,0
01,029,A,BL,6
01,029,A,CBLANCO,0
01,029,A,CDE,0
01,029,A,CDS,0
01,029,A,CPC,0
01,029,A,DN,0
01,029,A,E2000,0
01,029,A,FAU,0
01,029,A,FE,0
01,029,A,FEJ,0
01,029,A,IU,66
01,029,A,LI,0
01,029,A,LOS VERDES,0
01,029,A,LOS VERDES GV,0
01,029,A,OTROS,0
01,029,A,PACMA,0
01,029,A,PAIE,0
01,029,A,PC,0
01,029,A,PCPE,0
01,029,A,PFV,0
01,029,A,PH,0
01,029,A,PHA,0
01,029,A,PLC,0
01,029,A,PLEVE,0
01,029,A,PMJ,0
01,029,A,PNF,0
01,029,A,POSI,0
01,029,A,PP,151
01,029,A,PRPL,0
01,029,A,PSAI,0
01,029,A,PSD,0
01,029,A,PSOE,215
01,029,A,PUEE,0
01,029,A,PUL,0
01,029,A,TC,0
01,029,A,UPD,19
01,029,B,AB,0
01,029,B,AE,0
01,029,B,AN,0
01,029,B,BL,7
01,029,B,CBLANCO,0
01,029,B,CDE,0
01,029,B,CDS,0
01,029,B,CPC,0
01,029,B,DN,0
01,029,B,E2000,0
01,029,B,FAU,0
01,029,B,FE,0
01,029,B,FEJ,0
01,029,B,IU,57
01,029,B,LI,0
01,029,B,LOS VERDES,0
01,029,B,LOS VERDES GV,0
01,029,B,OTROS,0
01,029,B,PACMA,0
01,029,B,PAIE,0
01,029,B,PC,0
01,029,B,PCPE,0
01,029,B,PFV,0
01,029,B,PH,0
01,029,B,PHA,0
01,029,B,PLC,0
01,029,B,PLEVE,0
01,029,B,PMJ,0
01,029,B,PNF,0
01,029,B,POSI,0
01,029,B,PP,171
01,029,B,PRPL,0
01,029,B,PSAI,0
01,029,B,PSD,0
01,029,B,PSOE,246
01,029,B,PUEE,0
01,029,B,PUL,0
01,029,B,TC,0
01,029,B,UPD,26
01,030,A,AB,0
01,030,A,AE,0
01,030,A,AN,0
01,030,A,BL,4
01,030,A,CBLANCO,0
01,030,A,CDE,0
01,030,A,CDS,0
01,030,A,CPC,0
01,030,A,DN,0
01,030,A,E2000,0
01,030,A,FAU,0
01,030,A,FE,0
01,030,A,FEJ,0
01,030,A,IU,38
01,030,A,LI,0
01,030,A,LOS VERDES,0
01,030,A,LOS VERDES GV,0
01,030,A,OTROS,0
01,030,A,PACMA,0
01,030,A,PAIE,0
01,030,A,PC,0
01,030,A,PCPE,0
01,030,A,PFV,0
01,030,A,PH,0
01,030,A,PHA,0
01,030,A,PLC,0
01,030,A,PLEVE,0
01,030,A,PMJ,0
01,030,A,PNF,0
01,030,A,POSI,0
01,030,A,PP,263
01,030,A,PRPL,0
01,030,A,PSAI,0
01,030,A,PSD,0
01,030,A,PSOE,249
01,030,A,PUEE,0
01,030,A,PUL,0
01,030,A,TC,0
01,030,A,UPD,23
01,030,B,AB,0
01,030,B,AE,0
01,030,B,AN,0
01,030,B,BL,5
01,030,B,CBLANCO,0
01,030,B,CDE,0
01,030,B,CDS,0
01,030,B,CPC,0
01,030,B,DN,0
01,030,B,E2000,0
01,030,B,FAU,0
01,030,B,FE,0
01,030,B,FEJ,0
01,030,B,IU,63
01,030,B,LI,0
01,030,B,LOS VERDES,0
01,030,B,LOS VERDES GV,0
01,030,B,OTROS,0
01,030,B,PACMA,0
01,030,B,PAIE,0
01,030,B,PC,0
01,030,B,PCPE,0
01,030,B,PFV,0
01,030,B,PH,0
01,030,B,PHA,0
01,030,B,PLC,0
01,030,B,PLEVE,0
01,030,B,PMJ,0
01,030,B,PNF,0
01,030,B,POSI,0
01,030,B,PP,353
01,030,B,PRPL,0
01,030,B,PSAI,0
01,030,B,PSD,0
01,030,B,PSOE,265
01,030,B,PUEE,0
01,030,B,PUL,0
01,030,B,TC,0
01,030,B,UPD,35
01,030,C,AB,0
01,030,C,AE,0
01,030,C,AN,0
01,030,C,BL,11
01,030,C,CBLANCO,0
01,030,C,CDE,0
01,030,C,CDS,0
01,030,C,CPC,0
01,030,C,DN,0
01,030,C,E2000,0
01,030,C,FAU,0
01,030,C,FE,0
01,030,C,FEJ,0
01,030,C,IU,31
01,030,C,LI,0
01,030,C,LOS VERDES,0
01,030,C,LOS VERDES GV,0
01,030,C,OTROS,0
01,030,C,PACMA,0
01,030,C,PAIE,0
01,030,C,PC,0
01,030,C,PCPE,0
01,030,C,PFV,0
01,030,C,PH,0
01,030,C,PHA,0
01,030,C,PLC,0
01,030,C,PLEVE,0
01,030,C,PMJ,0
01,030,C,PNF,0
01,030,C,POSI,0
01,030,C,PP,290
01,030,C,PRPL,0
01,030,C,PSAI,0
01,030,C,PSD,0
01,030,C,PSOE,266
01,030,C,PUEE,0
01,030,C,PUL,0
01,030,C,TC,0
01,030,C,UPD,35
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
