uri,foaf_name,geo_lat,geo_long
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/262-parada-rincon-de-ballesteros,Rincon de Ballesteros,39.1966753273,-6.39196037608
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/263-parada-av-hispanidad-fte-estacion-autobuses,Av. Hispanidad (fte. Estacion Autobuses),39.4611047116,-6.38222883982
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/268-parada-residencia-de-mayores-n-630,"Residencia de Mayores, N-630",39.4174576492,-6.3551983479
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/27-parada-av-heroes-de-baler-23,"Av. Heroes de Baler, 23",39.4836406175,-6.36530528395
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/28-parada-av-heroes-de-baler-5,"Av. Heroes de Baler, 5",39.4818287841,-6.36724537524
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/29-parada-av-delicias-plaza-toros,Av. Delicias (Plaza Toros),39.4802906956,-6.37491784118
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/30-parada-av-antonio-hurtado-4,"Av. Antonio Hurtado, 4",39.467797965,-6.37861883565
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/31-parada-av-i-moctezuma-colegio-enfermeria,Av. I. Moctezuma (Colegio Enfermeria),39.4657129994,-6.37924338229
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/32-parada-av-imoctezuma-colegio-g-de-los-rios,Av. I.Moctezuma (Colegio G. de los Rios),39.4635828597,-6.37946280195
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/33-parada-av-i-moctezuma-palacio-de-congresos,Av. I. Moctezuma (Palacio de Congresos),39.461326178,-6.37966370897
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/34-parada-av-hispanidad-pabellon-multiusos,Av. Hispanidad (Pabellon Multiusos),39.4607704921,-6.37859210588
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/35-parada-rda-pizarra-pares,Rda. Pizarra pares,39.4584116776,-6.37746039348
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/36-parada-av-dulcinea25-cruce-rda-pizarra,"Av. Dulcinea,25 (cruce Rda. Pizarra)",39.4561592952,-6.37625502886
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/37-parada-av-bondad-fte-44,Av. Bondad (fte. 44),39.4576979692,-6.37497698524
