dc:identifier,ayto:wkt,dc:modified,uri
33,"POLYGON  (( 436813.23000000 4812911.61000000, 436780.55000000 4812899.72000000, 436760.27120000 4812892.18080000, 436669.98000000 4812859.00000000, 436647.60000000 4812850.78500000, 436632.54000000 4812845.26000000, 436616.57000000 4812839.44000000, 436591.83540000 4812830.43780000, 436599.47000000 4812809.41000000, 436602.43000000 4812801.66000000, 436611.47000000 4812795.88000000, 436683.89500000 4812811.30500000, 436692.93000000 4812813.24000000, 436694.68000000 4812814.88000000, 436692.67000000 4812829.25000000, 436702.40250000 4812838.46500000, 436692.67300000 4812829.24590000, 436703.83840000 4812831.61550000, 436724.63540000 4812835.97480000, 436723.95100000 4812839.33420000, 436776.94950000 4812850.46230000, 436784.24740000 4812852.01200000, 436782.14460000 4812862.46020000, 436792.37820000 4812864.61990000, 436791.30620000 4812871.07880000, 436817.26530000 4812880.28720000, 436816.51490000 4812884.21650000, 436821.93270000 4812886.06620000, 436821.80080000 4812888.52580000, 436847.21560000 4812895.50460000, 436846.52300000 4812901.42360000, 436825.28070000 4812897.24430000, 436833.12280000 4812915.18120000, 436831.89410000 4812918.43060000, 436813.22730000 4812911.61740000, 436813.23000000 4812911.61000000))",2017-10-31T03:39:59.923Z,http://datos.santander.es/api/datos/jardines/33.csv
28,"POLYGON  (( 435840.95000000 4813676.02000000, 435855.76000000 4813680.54000000, 435873.19000000 4813685.63000000, 435896.87000000 4813692.87000000, 435899.61000000 4813693.64000000, 435927.57000000 4813702.24500000, 435935.15080000 4813704.61930000, 435942.80000000 4813706.89000000, 435950.01000000 4813708.75000000, 435955.46000000 4813709.93000000, 435958.24000000 4813710.85000000, 435984.90000000 4813717.12000000, 436004.67990000 4813721.94410000, 436001.57890000 4813733.57830000, 435999.27500000 4813746.87500000, 435995.75500000 4813762.01500000, 435992.32000000 4813776.98000000, 435991.05000000 4813776.62000000, 435990.56000000 4813776.51000000, 435988.06000000 4813773.34000000, 435986.29000000 4813771.76000000, 435983.44000000 4813769.64000000, 435981.04500000 4813767.99000000, 435978.65000000 4813766.34000000, 435971.23000000 4813760.75000000, 435967.30910000 4813757.29040000, 435963.76000000 4813753.45000000, 435957.80000000 4813746.59000000, 435950.95000000 4813739.10000000, 435937.73100000 4813726.26200000, 435935.38560000 4813723.64820000, 435933.42030000 4813720.73780000, 435931.87220000 4813717.58560000, 435930.77000000 4813714.25000000, 435920.21000000 4813718.82000000, 435920.08000000 4813722.52000000, 435919.85000000 4813726.47000000, 435919.45000000 4813730.31000000, 435918.59000000 4813734.07000000, 435917.63000000 4813736.82000000, 435916.20000000 4813739.72000000, 435914.29000000 4813742.54000000, 435911.32000000 4813746.27000000, 435908.71000000 4813748.37000000, 435905.83000000 4813750.00000000, 435905.60000000 4813750.13000000, 435902.11000000 4813751.39000000, 435898.19000000 4813752.57000000, 435893.72000000 4813753.10000000, 435890.88000000 4813753.18000000, 435888.88000000 4813752.88000000, 435886.16000000 4813752.31000000, 435862.39000000 4813746.40000000, 435843.25000000 4813741.65000000, 435826.28000000 4813737.47000000, 435828.96000000 4813725.88000000, 435825.45000000 4813724.84000000, 435823.94000000 4813724.19000000, 435822.68000000 4813723.30000000, 435820.89000000 4813721.24000000, 435819.07000000 4813718.57000000, 435818.80500000 4813717.93000000, 435818.54000000 4813717.29000000, 435818.51000000 4813716.52000000, 435823.58060000 4813695.73990000, 435825.81000000 4813686.50000000, 435826.56000000 4813683.53000000, 435827.40000000 4813681.86000000, 435840.95000000 4813676.02000000))",2017-10-31T03:39:59.908Z,http://datos.santander.es/api/datos/jardines/28.csv
24,"POLYGON  (( 431516.16620000 4810201.21590000, 431515.87690000 4810200.77990000, 431515.66290000 4810200.30230000, 431515.53000000 4810199.79620000, 431515.48200000 4810199.27510000, 431515.52000000 4810198.75320000, 431515.64300000 4810198.24460000, 431515.84770000 4810197.76300000, 431516.12860000 4810197.32150000, 431516.47810000 4810196.93200000, 431516.88660000 4810196.60500000, 431517.34330000 4810196.34950000, 431517.83560000 4810196.17220000, 431518.35040000 4810196.07800000, 431518.87360000 4810196.06950000, 431519.39110000 4810196.14690000, 431519.88900000 4810196.30800000, 431531.88000000 4810201.31200000, 431582.84440000 4810222.79720000, 431598.10740000 4810229.17200000, 431602.03400000 4810238.11600000, 431597.80000000 4810240.15200000, 431589.87200000 4810244.36500000, 431581.29500000 4810248.95800000, 431577.95700000 4810249.46700000, 431572.62600000 4810247.53000000, 431566.80600000 4810245.59700000, 431561.27300000 4810245.26700000, 431556.95000000 4810245.93400000, 431554.17700000 4810245.88400000, 431550.17200000 4810243.27500000, 431539.14500000 4810229.61900000, 431529.08000000 4810217.12200000, 431516.16620000 4810201.21590000))",2017-10-31T03:39:59.907Z,http://datos.santander.es/api/datos/jardines/24.csv
26,"POLYGON  (( 435311.23150000 4813270.92030000, 435327.89710000 4813241.85520000, 435328.64750000 4813199.73250000, 435328.63100000 4813193.83350000, 435328.50730000 4813176.36650000, 435336.39070000 4813177.36630000, 435346.60780000 4813179.32600000, 435380.25240000 4813187.23460000, 435389.33150000 4813189.39420000, 435440.15310000 4813201.96210000, 435441.67860000 4813195.67320000, 435444.44110000 4813196.78300000, 435442.34660000 4813202.57200000, 435441.24160000 4813204.99160000, 435437.91830000 4813211.41050000, 435435.88150000 4813216.06970000, 435434.11680000 4813221.30880000, 435426.75290000 4813245.27470000, 435422.20100000 4813256.53270000, 435406.78880000 4813294.41620000, 435398.44360000 4813312.23320000, 435382.12430000 4813306.01430000, 435354.36750000 4813294.81620000, 435350.65670000 4813293.33640000, 435308.07320000 4813276.41930000, 435311.23150000 4813270.92030000))",2017-10-31T03:39:59.907Z,http://datos.santander.es/api/datos/jardines/26.csv
19,"POLYGON  (( 433186.29440000 4811856.53310000, 433179.49270000 4811853.84170000, 433180.21030000 4811856.88400000, 433174.38420000 4811858.34790000, 433166.41130000 4811860.18670000, 433162.19390000 4811844.31000000, 433160.00100000 4811837.15350000, 433155.84440000 4811824.03720000, 433149.72850000 4811818.12950000, 433150.09970000 4811817.62550000, 433150.14000000 4811815.25000000, 433171.47000000 4811822.88000000, 433192.80000000 4811830.51000000, 433203.91000000 4811834.70000000, 433215.02000000 4811838.89000000, 433225.34000000 4811842.61500000, 433247.25000000 4811850.67500000, 433258.84000000 4811855.01000000, 433270.70500000 4811859.15000000, 433282.57000000 4811863.29000000, 433293.81500000 4811867.64000000, 433305.06000000 4811871.99000000, 433306.69000000 4811874.24000000, 433308.41000000 4811874.86000000, 433317.28310000 4811877.68800000, 433330.08770000 4811881.64020000, 433362.93930000 4811893.11800000, 433382.71440000 4811900.33040000, 433413.45470000 4811912.03890000, 433445.20080000 4811923.33300000, 433478.00290000 4811935.18550000, 433505.86640000 4811944.91230000, 433526.19690000 4811952.33390000, 433567.61500000 4811967.45340000, 433577.26990000 4811970.95200000, 433580.96070000 4811972.28950000, 433585.80520000 4811974.04490000, 433590.16230000 4811975.82670000, 433605.02570000 4811981.71160000, 433604.06170000 4811987.12300000, 433603.53150000 4811989.66010000, 433601.94190000 4811998.08090000, 433588.18000000 4811996.06000000, 433589.10000000 4811983.03000000, 433580.29000000 4811980.65000000, 433580.18000000 4811984.05000000, 433579.72500000 4811989.26000000, 433579.27000000 4811994.47000000, 433578.98960000 4811997.14320000, 433577.82910000 4812001.32180000, 433577.28320000 4812003.62760000, 433576.04110000 4812008.87350000, 433578.18600000 4812014.42740000, 433580.46940000 4812020.34030000, 433580.07920000 4812021.71960000, 433576.01910000 4812020.44420000, 433570.95500000 4812018.85340000, 433565.61700000 4812017.17650000, 433561.25700000 4812016.01310000, 433557.04520000 4812015.63240000, 433534.60500000 4812003.41960000, 433512.16490000 4811991.20680000, 433507.93100000 4811989.21000000, 433500.61800000 4811985.77000000, 433500.00000000 4811985.50170000, 433491.01300000 4811981.60000000, 433489.10900000 4811980.76990000, 433484.72800000 4811978.86000000, 433476.73600000 4811976.14000000, 433469.18500000 4811973.62000000, 433466.71030000 4811972.91250000, 433453.48000000 4811969.13000000, 433437.84330000 4811963.44390000, 433431.48100000 4811961.16000000, 433432.61890000 4811957.19670000, 433412.48060000 4811951.54460000, 433409.04780000 4811963.54830000, 433408.12330000 4811964.69850000, 433406.59510000 4811964.83050000, 433400.14260000 4811963.19000000, 433399.15650000 4811966.98410000, 433398.07860000 4811966.71040000, 433381.31660000 4811962.45410000, 433383.06370000 4811953.34110000, 433383.34290000 4811949.97180000, 433383.35010000 4811940.41140000, 433382.81270000 4811938.50910000, 433382.81270000 4811929.98250000, 433354.52360000 4811918.41900000, 433345.74850000 4811914.83620000, 433326.21130000 4811907.44450000, 433314.68330000 4811905.03480000, 433301.97460000 4811901.18790000, 433276.81290000 4811898.36210000, 433272.27670000 4811897.85270000, 433255.78870000 4811883.11470000, 433241.61710000 4811877.54690000, 433230.22630000 4811873.46850000, 433227.06830000 4811872.19490000, 433214.86160000 4811867.54840000, 433207.48000000 4811864.70210000, 433186.29440000 4811856.53310000))",2017-10-31T03:39:59.906Z,http://datos.santander.es/api/datos/jardines/19.csv
15,"POLYGON  (( 433674.58110000 4812137.53700000, 433674.30730000 4812137.46390000, 433601.87000000 4812090.14000000, 433600.98300000 4812089.30260000, 433606.81730000 4812082.95900000, 433607.64990000 4812082.00430000, 433607.81300000 4812080.91200000, 433610.01510000 4812077.01570000, 433610.22690000 4812077.05480000, 433610.44220000 4812077.05990000, 433610.65560000 4812077.03090000, 433610.86180000 4812076.96860000, 433611.05550000 4812076.87450000, 433611.23200000 4812076.75100000, 433611.38670000 4812076.60120000, 433611.51580000 4812076.42880000, 433614.62300000 4812069.85750000, 433611.33480000 4812061.73380000, 433607.16150000 4812050.90670000, 433604.93600000 4812046.36940000, 433602.47320000 4812040.61610000, 433607.42260000 4812041.82630000, 433617.95640000 4812045.17160000, 433618.53610000 4812047.16480000, 433615.57910000 4812057.53550000, 433616.33180000 4812059.14760000, 433648.91830000 4812069.36580000, 433652.72600000 4812057.25450000, 433652.65500000 4812057.22790000, 433653.35620000 4812055.02790000, 433654.48750000 4812051.25680000, 433660.80250000 4812053.17770000, 433675.19160000 4812007.18260000, 433726.99400000 4812025.97810000, 433726.99100000 4812025.99290000, 433729.03070000 4812026.73290000, 433730.06740000 4812027.11710000, 433762.91880000 4812039.29290000, 433766.21220000 4812039.29290000, 433768.28000000 4812039.72000000, 433771.76000000 4812040.44000000, 433777.08360000 4812042.30690000, 433790.64750000 4812047.09150000, 433791.19190000 4812046.17230000, 433835.18400000 4812064.21330000, 433854.15480000 4812072.14090000, 433860.87010000 4812074.74590000, 433862.57000000 4812075.44000000, 433881.32000000 4812082.70000000, 433892.91000000 4812088.31000000, 433909.50000000 4812096.34000000, 433920.27630000 4812103.00620000, 433937.79000000 4812113.84000000, 433943.82500000 4812118.41000000, 433951.37750000 4812124.42950000, 434036.80960000 4812203.30410000, 434051.60150000 4812216.56580000, 434071.95000000 4812231.45250000, 434094.74030000 4812246.66450000, 434100.63400000 4812249.75180000, 434116.69920000 4812257.89540000, 434153.22710000 4812272.88510000, 434183.97430000 4812284.12430000, 434185.26410000 4812284.59580000, 434214.00880000 4812295.10300000, 434231.24020000 4812301.50890000, 434231.47240000 4812300.81260000, 434269.01890000 4812314.43940000, 434327.86540000 4812335.69920000, 434331.48550000 4812337.01660000, 434428.04860000 4812372.15720000, 434449.97200000 4812379.90420000, 434477.48400000 4812389.99510000, 434483.74110000 4812392.26450000, 434501.63290000 4812398.75380000, 434501.49230000 4812399.16900000, 434499.27190000 4812410.69220000, 434481.65470000 4812401.87950000, 434480.35690000 4812405.56810000, 434466.70000000 4812401.36000000, 434466.79760000 4812437.84580000, 434453.68410000 4812436.41650000, 434453.97970000 4812433.95400000, 434435.58250000 4812431.56990000, 434430.58940000 4812431.36650000, 434421.17510000 4812430.98290000, 434411.44480000 4812430.58650000, 434405.74250000 4812429.78020000, 434377.26500000 4812423.24870000, 434374.38320000 4812433.77740000, 434372.35160000 4812447.08890000, 434372.29180000 4812447.37540000, 434371.60540000 4812447.25610000, 434371.60540000 4812447.17420000, 434368.23040000 4812446.44420000, 434363.08660000 4812445.33170000, 434370.73030000 4812405.23130000, 434316.78040000 4812383.93770000, 434313.29970000 4812356.15200000, 434316.15470000 4812348.72530000, 434276.23340000 4812334.64720000, 434274.69860000 4812333.25020000, 434271.74580000 4812330.56270000, 434266.05580000 4812328.50960000, 434247.09830000 4812321.66930000, 434246.16140000 4812324.19570000, 434234.70290000 4812320.08500000, 434233.71100000 4812319.81700000, 434232.69040000 4812319.69700000, 434231.66330000 4812319.72780000, 434230.65180000 4812319.90860000, 434229.67770000 4812320.23550000, 434229.67570000 4812320.23560000, 434229.67430000 4812320.23690000, 434228.75530000 4812320.70550000, 434227.91510000 4812321.30410000, 434227.17200000 4812322.01970000, 434226.54210000 4812322.83670000, 434226.03920000 4812323.73740000, 434224.49310000 4812327.01120000, 434216.78600000 4812324.30860000, 434201.72650000 4812319.02780000, 434198.62510000 4812326.07330000, 434193.26200000 4812324.37200000, 434189.27200000 4812323.65500000, 434187.26830000 4812323.57500000, 434186.21600000 4812323.53300000, 434183.90300000 4812324.04700000, 434181.52300000 4812325.98600000, 434180.84180000 4812328.04940000, 434180.78450000 4812328.14520000, 434178.70140000 4812325.36650000, 434176.21110000 4812322.94610000, 434173.37430000 4812320.94300000, 434170.26020000 4812319.40590000, 434166.94470000 4812318.37250000, 434163.50880000 4812317.86790000, 434158.65510000 4812317.53900000, 434152.98960000 4812316.24670000, 434144.28100000 4812312.77420000, 434148.90450000 4812300.82440000, 434132.02870000 4812293.26790000, 434131.88140000 4812293.52570000, 434131.39000000 4812294.53000000, 434130.23360000 4812296.80360000, 434109.29000000 4812287.35000000, 434093.46000000 4812281.24000000, 434079.21070000 4812276.54890000, 434079.24090000 4812276.54040000, 434079.14610000 4812276.52760000, 434078.44580000 4812276.28130000, 434060.10130000 4812267.90450000, 434057.77000000 4812266.84000000, 434057.56720000 4812266.42690000, 434049.96900000 4812261.45260000, 434042.78260000 4812255.89990000, 434036.05210000 4812249.80270000, 434033.09170000 4812246.53410000, 434031.18040000 4812244.42470000, 434016.72120000 4812239.45720000, 434016.62810000 4812239.42520000, 434012.43520000 4812233.86440000, 434004.17260000 4812223.00550000, 433999.87860000 4812218.51890000, 433985.11000000 4812209.02560000, 433974.31010000 4812205.18920000, 433957.17760000 4812201.91790000, 433930.68480000 4812196.55930000, 433930.26420000 4812195.40350000, 433927.52950000 4812192.17760000, 433911.63650000 4812187.95180000, 433894.40450000 4812183.50110000, 433895.88890000 4812178.27640000, 433900.72900000 4812148.84390000, 433906.85070000 4812150.22930000, 433909.88910000 4812150.91690000, 433919.96000000 4812153.19600000, 433933.46210000 4812156.30070000, 433939.15200000 4812145.72650000, 433938.72140000 4812145.48060000, 433934.77060000 4812144.22630000, 433930.58100000 4812142.87520000, 433924.60000000 4812140.94640000, 433919.41300000 4812139.27370000, 433903.91620000 4812134.27620000, 433903.48010000 4812135.51410000, 433902.79970000 4812135.28750000, 433902.79970000 4812135.47920000, 433868.06730000 4812120.59750000, 433854.63480000 4812116.77050000, 433840.10830000 4812112.94350000, 433826.00720000 4812108.99500000, 433810.41350000 4812104.84110000, 433777.31660000 4812095.84280000, 433777.76640000 4812090.64080000, 433776.35270000 4812088.52140000, 433749.72150000 4812088.12590000, 433744.40210000 4812088.04690000, 433742.88300000 4812087.87390000, 433718.53800000 4812085.10080000, 433717.06840000 4812075.25040000, 433695.90300000 4812075.83790000, 433693.29900000 4812100.87470000, 433674.36190000 4812109.20250000, 433673.28620000 4812111.48360000, 433676.65290000 4812115.80840000, 433675.08830000 4812129.62130000, 433674.58110000 4812137.53700000))",2017-10-31T03:39:59.905Z,http://datos.santander.es/api/datos/jardines/15.csv
14,"POLYGON  (( 434443.93000000 4812565.20000000, 434443.57390000 4812563.59000000, 434442.95420000 4812562.06200000, 434442.08820000 4812560.65880000, 434441.00020000 4812559.41970000, 434439.72070000 4812558.37960000, 434438.28560000 4812557.56760000, 434436.73510000 4812557.00640000, 434435.11270000 4812556.71170000, 434433.46390000 4812556.69190000, 434431.83490000 4812556.94750000, 434430.27140000 4812557.47130000, 434428.81720000 4812558.24870000, 434427.51320000 4812559.25780000, 434426.39570000 4812560.47030000, 434425.49630000 4812561.85230000, 434424.84000000 4812563.36500000, 434422.82810000 4812566.44000000, 434422.78640000 4812566.57500000, 434422.72320000 4812566.70150000, 434422.64020000 4812566.81590000, 434422.53970000 4812566.91520000, 434422.42430000 4812566.99680000, 434422.29710000 4812567.05840000, 434422.16150000 4812567.09850000, 434422.02120000 4812567.11580000, 434421.88000000 4812567.11000000, 434407.01000000 4812565.27000000, 434406.39000000 4812565.26000000, 434405.32500000 4812556.73500000, 434404.26000000 4812548.21000000, 434403.58000000 4812542.70000000, 434402.12000000 4812541.59000000, 434402.32000000 4812537.95000000, 434402.98000000 4812527.35500000, 434403.64000000 4812516.76000000, 434411.62000000 4812517.57000000, 434447.05000000 4812520.35000000, 434447.04000000 4812520.17000000, 434447.72000000 4812520.10000000, 434449.73000000 4812519.87000000, 434454.60990000 4812519.19970000, 434456.83000000 4812527.01000000, 434457.95000000 4812531.02000000, 434459.60000000 4812536.61000000, 434459.12000000 4812537.07000000, 434467.39000000 4812567.22000000, 434469.05000000 4812566.52000000, 434471.63000000 4812575.56000000, 434471.31000000 4812575.65000000, 434466.44000000 4812577.15000000, 434465.98000000 4812580.51000000, 434455.32000000 4812578.97000000, 434446.13110000 4812577.64250000, 434444.66000000 4812577.43000000, 434446.03000000 4812568.68000000, 434443.93000000 4812565.20000000))",2017-10-31T03:39:59.904Z,http://datos.santander.es/api/datos/jardines/14.csv
12,"POLYGON  (( 430053.33080000 4814045.16180000, 430055.49600000 4814042.71440000, 430056.05270000 4814040.96400000, 430056.05270000 4814038.40190000, 430060.46000000 4814039.39000000, 430068.05040000 4814045.51320000, 430083.54000000 4814054.49000000, 430117.78150000 4814088.57250000, 430122.29240000 4814091.76530000, 430127.27980000 4814103.40770000, 430141.75250000 4814120.36890000, 430143.47250000 4814122.38470000, 430146.94950000 4814126.45960000, 430149.98170000 4814130.01310000, 430094.21240000 4814235.77500000, 430074.75960000 4814228.63620000, 430065.68050000 4814224.74690000, 430040.38930000 4814222.79720000, 430037.14030000 4814231.23580000, 430030.66700000 4814237.08480000, 430038.18280000 4814247.11230000, 430042.33540000 4814257.19130000, 430062.43150000 4814277.95780000, 430068.92130000 4814285.73640000, 430073.46490000 4814295.48480000, 430079.94650000 4814302.61350000, 430079.94650000 4814316.24120000, 430073.46490000 4814326.61940000, 430061.79650000 4814331.80850000, 430047.52230000 4814334.40810000, 430037.14030000 4814333.75820000, 430027.42620000 4814340.24710000, 430017.69570000 4814347.38590000, 430007.96510000 4814353.23490000, 429994.99380000 4814353.87480000, 429977.48700000 4814349.32550000, 429954.13370000 4814341.54690000, 429946.34930000 4814337.64750000, 429932.73480000 4814324.66980000, 429919.76340000 4814317.54100000, 429904.20280000 4814309.75230000, 429884.10670000 4814303.91330000, 429867.88640000 4814301.32380000, 429854.91510000 4814301.32380000, 429844.54130000 4814301.96370000, 429828.98070000 4814298.07430000, 429840.65730000 4814279.89740000, 429851.02290000 4814252.00220000, 429858.81550000 4814214.35870000, 429862.05630000 4814179.97460000, 429856.86120000 4814111.18630000, 429850.37970000 4814086.53060000, 429843.37760000 4814063.30280000, 429847.51050000 4814063.02890000, 429879.10470000 4814061.07960000, 429917.79720000 4814058.29480000, 429947.58200000 4814055.92780000, 429999.49670000 4814052.02910000, 430028.53460000 4814049.63650000, 430036.09840000 4814049.21220000, 430045.55450000 4814048.68170000, 430046.82700000 4814048.28390000, 430049.53110000 4814047.48830000, 430051.12640000 4814046.58240000, 430051.67520000 4814046.27080000, 430053.33080000 4814045.16180000))",2017-10-31T03:39:59.903Z,http://datos.santander.es/api/datos/jardines/12.csv
67,"POLYGON  (( 433585.32290000 4812390.96000000, 433585.10000000 4812391.55000000, 433584.87000000 4812391.47000000, 433584.59720000 4812391.68900000, 433584.26000000 4812391.61000000, 433584.17000000 4812391.87000000, 433546.76000000 4812378.73000000, 433500.00000000 4812362.16000000, 433474.50000000 4812353.13000000, 433471.45000000 4812352.06000000, 433471.55800000 4812351.64590000, 433466.00120000 4812349.77650000, 433465.90480000 4812349.74180000, 433442.02040000 4812340.76340000, 433441.71870000 4812341.48510000, 433441.66350000 4812341.61710000, 433417.36000000 4812333.01000000, 433393.23000000 4812323.94000000, 433381.80000000 4812319.44000000, 433378.52060000 4812318.23180000, 433368.31000000 4812314.47000000, 433349.81000000 4812307.60000000, 433340.29000000 4812300.24000000, 433337.85000000 4812299.25000000, 433316.96210000 4812290.89140000, 433314.71800000 4812290.40400000, 433314.59050000 4812290.37900000, 433310.41000000 4812289.70000000, 433309.12000000 4812289.37000000, 433306.74000000 4812288.67000000, 433303.92000000 4812287.74000000, 433301.46000000 4812286.82000000, 433299.48000000 4812286.02000000, 433297.32000000 4812285.07000000, 433295.03000000 4812283.97000000, 433293.16000000 4812283.02000000, 433291.99000000 4812282.42000000, 433289.53000000 4812280.73000000, 433287.01000000 4812278.36000000, 433286.91600000 4812278.27100000, 433286.16180000 4812277.15400000, 433285.74730000 4812275.87040000, 433285.70520000 4812274.52140000, 433286.03900000 4812273.21300000, 433286.79410000 4812271.89870000, 433287.91700000 4812270.88400000, 433288.39000000 4812270.61000000, 433288.88000000 4812270.38000000, 433289.59400000 4812270.10100000, 433293.18790000 4812269.06110000, 433296.91100000 4812268.75100000, 433300.63550000 4812269.07130000, 433304.28100000 4812269.90500000, 433311.65000000 4812272.54000000, 433312.50000000 4812272.84000000, 433382.01000000 4812297.73000000, 433449.89260000 4812321.93110000, 433454.63000000 4812323.62000000, 433500.00000000 4812339.77000000, 433521.84000000 4812347.54000000, 433619.42380000 4812382.01330000, 433620.58620000 4812382.53130000, 433621.65170000 4812383.22700000, 433622.59340000 4812384.08280000, 433623.38750000 4812385.07720000, 433624.01390000 4812386.18490000, 433624.45670000 4812387.37790000, 433624.70480000 4812388.62600000, 433624.75180000 4812389.89770000, 433624.59650000 4812391.16070000, 433624.24300000 4812392.38320000, 433622.01530000 4812398.28080000, 433621.41590000 4812399.49780000, 433620.59310000 4812400.57640000, 433619.57770000 4812401.47600000, 433618.40780000 4812402.16290000, 433617.12740000 4812402.61110000, 433615.78460000 4812402.80400000, 433614.42980000 4812402.73430000, 433613.11300000 4812402.40430000, 433611.09000000 4812401.56000000, 433611.65780000 4812400.08770000, 433585.32290000 4812390.96000000))",2017-10-31T03:39:59.902Z,http://datos.santander.es/api/datos/jardines/67.csv
65,"POLYGON  (( 435821.76690000 4813439.62510000, 435828.51000000 4813441.00000000, 435841.17000000 4813442.23000000, 435853.83000000 4813443.46000000, 435858.43000000 4813443.91000000, 435865.02000000 4813444.55500000, 435871.60000000 4813445.20000000, 435876.14000000 4813445.65000000, 435880.60000000 4813446.09000000, 435891.11000000 4813446.85500000, 435899.34740000 4813447.45460000, 435897.29000000 4813451.04000000, 435896.75210000 4813451.63680000, 435896.11890000 4813452.13140000, 435895.40950000 4813452.50880000, 435894.64550000 4813452.75750000, 435893.85000000 4813452.87000000, 435870.71000000 4813454.19000000, 435797.29000000 4813458.87000000, 435796.95500000 4813456.02500000, 435796.39000000 4813448.44000000, 435796.01000000 4813441.85000000, 435794.94000000 4813433.58000000, 435794.58000000 4813427.53000000, 435784.85000000 4813425.62000000, 435784.94400000 4813422.68030000, 435794.88000000 4813423.46000000, 435805.84000000 4813424.39000000, 435808.61000000 4813424.61000000, 435813.10000000 4813425.00000000, 435815.68000000 4813423.13000000, 435814.88210000 4813428.47080000, 435814.82080000 4813430.23610000, 435815.05540000 4813431.98690000, 435815.57940000 4813433.67390000, 435816.37790000 4813435.24950000, 435817.42840000 4813436.66960000, 435818.70150000 4813437.89410000, 435820.16140000 4813438.88860000, 435821.76690000 4813439.62510000))",2017-10-31T03:39:59.901Z,http://datos.santander.es/api/datos/jardines/65.csv
66,"POLYGON  (( 433374.54300000 4812177.39390000, 433374.48910000 4812177.15020000, 433374.39840000 4812176.33040000, 433374.40000000 4812176.33000000, 433374.39840000 4812176.33000000, 433374.39850000 4812176.05040000, 433374.40000000 4812176.05000000, 433374.39850000 4812176.05000000, 433374.47290000 4812175.32160000, 433374.65290000 4812174.61190000, 433374.66000000 4812174.61000000, 433374.65420000 4812174.60810000, 433374.83770000 4812174.13890000, 433375.06740000 4812173.69070000, 433375.07000000 4812173.69000000, 433375.06840000 4812173.68910000, 433375.52200000 4812173.03210000, 433375.53000000 4812173.03000000, 433375.52620000 4812173.02690000, 433375.83740000 4812172.68070000, 433375.84000000 4812172.68000000, 433375.83900000 4812172.67900000, 433376.25740000 4812172.30070000, 433376.26000000 4812172.30000000, 433376.25930000 4812172.29910000, 433376.83520000 4812171.89830000, 433377.46160000 4812171.58200000, 433378.12610000 4812171.35660000, 433378.12170000 4812171.37400000, 433378.13000000 4812171.36000000, 433385.65000000 4812169.38000000, 433381.53300000 4812153.63550000, 433387.71910000 4812152.14140000, 433387.82090000 4812152.51660000, 433410.29390000 4812146.83280000, 433421.95740000 4812126.91800000, 433427.29690000 4812117.93340000, 433433.00740000 4812133.30650000, 433427.69580000 4812134.70120000, 433431.71970000 4812154.10950000, 433431.71250000 4812154.45130000, 433431.29330000 4812166.09070000, 433424.50710000 4812215.80300000, 433425.96110000 4812216.02420000, 433425.55020000 4812218.93060000, 433424.96540000 4812218.85170000, 433424.71550000 4812219.79930000, 433424.15340000 4812220.60210000, 433423.34840000 4812221.16100000, 433422.39950000 4812221.40720000, 433421.85100000 4812221.44960000, 433421.77050000 4812222.03530000, 433420.48360000 4812221.87430000, 433414.30620000 4812221.10140000, 433413.13520000 4812220.95820000, 433400.39670000 4812219.40050000, 433394.28000000 4812218.65000000, 433388.73000000 4812217.97000000, 433389.09970000 4812214.37250000, 433389.03400000 4812214.37900000, 433385.06030000 4812213.96720000, 433384.91400000 4812213.95200000, 433383.67060000 4812213.65040000, 433382.57520000 4812212.98650000, 433381.72950000 4812212.02200000, 433381.21200000 4812210.84600000, 433379.56350000 4812204.61860000, 433374.81500000 4812186.70300000, 433374.76610000 4812185.92510000, 433375.01830000 4812185.18760000, 433375.53330000 4812184.60240000, 433376.23300000 4812184.25850000, 433376.31920000 4812184.23560000, 433375.56200000 4812181.32430000, 433374.54300000 4812177.39400000, 433374.54310000 4812177.39390000, 433374.54300000 4812177.39390000))",2017-10-31T03:39:59.901Z,http://datos.santander.es/api/datos/jardines/66.csv
