dc:identifier,ayto:etiqLinea,ayto:fechActual,ayto:tiempo1,ayto:distancia1,ayto:paradaId,ayto:destino1,ayto:tiempo2,ayto:distancia2,ayto:destino2,dc:modified,uri
912,N3,2017-10-28T22:31:00.590Z,14381,26349,83,PEÑACASTILLO,,,,2017-10-31T16:54:06.657Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/912.csv
907,N3,2017-10-28T22:30:04.150Z,14371,26170,82,PEÑACASTILLO,,,,2017-10-31T16:54:06.657Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/907.csv
900,N3,2017-10-28T22:28:51.260Z,14352,25923,81,PEÑACASTILLO,,,,2017-10-31T16:54:06.657Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/900.csv
895,N3,2017-10-28T22:27:54.213Z,14418,26689,80,PEÑACASTILLO,,,,2017-10-31T16:54:06.657Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/895.csv
888,N3,2017-10-28T22:27:29.040Z,14377,26464,79,PEÑACASTILLO,,,,2017-10-31T16:54:06.657Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/888.csv
883,N3,2017-10-28T22:27:04.040Z,14350,26295,78,PEÑACASTILLO,,,,2017-10-31T16:54:06.657Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/883.csv
861,N3,2017-10-28T22:10:03.950Z,14274,26016,76,PEÑACASTILLO,,,,2017-10-31T16:54:06.657Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/861.csv
712,N3,2017-10-28T22:26:14.210Z,14313,26021,45,PEÑACASTILLO,,,,2017-10-31T16:54:06.657Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/712.csv
631,5C1,2017-10-29T09:20:17.820Z,592,2185,42,PLAZA ITALIA,1318,2718,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/631.csv
2045,5C1,2017-10-29T09:31:52.017Z,677,3099,470,PLAZA ITALIA,3128,7671,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/2045.csv
2020,5C1,2017-10-29T09:14:14.830Z,121,697,461,PLAZA ITALIA,1537,3697,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/2020.csv
1119,5C1,2017-10-29T09:37:34.973Z,837,3800,127,PLAZA ITALIA,3108,7532,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1119.csv
1109,5C1,2017-10-29T09:36:21.550Z,790,3634,126,PLAZA ITALIA,3252,7847,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1109.csv
1108,5C1,2017-10-29T09:35:23.830Z,776,3591,125,PLAZA ITALIA,3238,7681,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1108.csv
1095,5C1,2017-10-29T09:34:40.237Z,719,3375,124,PLAZA ITALIA,3070,7710,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1095.csv
1094,5C1,2017-10-29T09:33:27.877Z,643,2932,123,PLAZA ITALIA,3094,7697,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1094.csv
1084,5C1,2017-10-29T09:31:15.547Z,652,3008,122,PLAZA ITALIA,1754,5264,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1084.csv
1083,5C1,2017-10-29T09:29:34.420Z,681,3155,121,PLAZA ITALIA,1686,4952,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1083.csv
1075,5C1,2017-10-29T09:28:49.090Z,678,3162,120,PLAZA ITALIA,1592,4337,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1075.csv
1074,5C1,2017-10-29T09:27:36.073Z,651,3089,119,PLAZA ITALIA,1565,4132,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1074.csv
1069,5C1,2017-10-29T09:26:50.667Z,752,3346,118,PLAZA ITALIA,1548,4001,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1069.csv
1053,5C1,2017-10-29T09:13:22.330Z,93,515,112,PLAZA ITALIA,1550,3625,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1053.csv
1048,5C1,2017-10-29T09:12:24.110Z,434,558,111,PLAZA ITALIA,1648,3828,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1048.csv
1045,5C1,2017-10-29T09:11:09.657Z,728,259,110,PLAZA ITALIA,1842,4438,PLAZA ITALIA,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1045.csv
1138,N3,2017-10-28T22:03:29.163Z,14412,26080,132,PEÑACASTILLO,,,,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1138.csv
1132,N3,2017-10-28T22:03:09.897Z,14415,25002,131,PEÑACASTILLO,,,,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1132.csv
1129,N3,2017-10-28T22:02:19.240Z,14375,24723,130,PEÑACASTILLO,,,,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1129.csv
1054,N3,2017-10-28T22:07:16.790Z,14427,26667,112,PEÑACASTILLO,,,,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1054.csv
1047,N3,2017-10-28T22:06:26.570Z,14401,26439,111,PEÑACASTILLO,,,,2017-10-31T16:54:06.656Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1047.csv
1960,5C2,2017-10-29T10:00:24.773Z,75,381,442,PLAZA DE ITALIA,1395,0,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1960.csv
1292,5C2,2017-10-29T10:00:32.973Z,462,2041,172,PLAZA DE ITALIA,1778,0,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1292.csv
1232,5C2,2017-10-29T10:00:32.600Z,1466,6354,151,PLAZA DE ITALIA,3131,0,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1232.csv
1229,5C2,2017-10-29T10:00:32.583Z,1399,6076,150,PLAZA DE ITALIA,3045,0,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1229.csv
1228,5C2,2017-10-29T10:00:32.553Z,1347,5844,149,PLAZA DE ITALIA,2973,0,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1228.csv
1225,5C2,2017-10-29T10:00:32.523Z,1285,5583,148,PLAZA DE ITALIA,2892,0,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1225.csv
1217,5C2,2017-10-29T10:00:32.460Z,1021,4484,146,PLAZA DE ITALIA,2553,0,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1217.csv
1208,5C2,2017-10-29T10:00:32.413Z,433,1925,145,PLAZA DE ITALIA,1750,0,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1208.csv
1186,5C2,2017-10-29T10:00:32.367Z,378,1662,144,PLAZA DE ITALIA,1680,0,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1186.csv
1184,5C2,2017-10-29T10:00:32.333Z,247,1167,143,PLAZA DE ITALIA,1579,0,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1184.csv
1179,5C2,2017-10-29T10:00:32.320Z,168,837,142,PLAZA DE ITALIA,1515,0,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1179.csv
1169,5C2,2017-10-29T10:00:32.273Z,1,5,140,PLAZA DE ITALIA,1319,0,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1169.csv
1168,5C2,2017-10-29T10:00:32.240Z,1243,0,139,PLAZA DE ITALIA,3893,10878,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1168.csv
1161,5C2,2017-10-29T10:00:32.223Z,1166,0,138,PLAZA DE ITALIA,3827,10845,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1161.csv
1160,5C2,2017-10-29T10:00:32.193Z,1074,0,137,PLAZA DE ITALIA,3744,10373,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1160.csv
1151,5C2,2017-10-29T10:00:32.163Z,867,0,135,PLAZA DE ITALIA,3358,9552,PLAZA DE ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1151.csv
871,5C1,2017-10-29T09:20:19.180Z,477,1876,77,PLAZA ITALIA,1202,2423,PLAZA ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/871.csv
681,5C1,2017-10-29T09:25:05.713Z,660,2768,44,PLAZA ITALIA,1279,3332,PLAZA ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/681.csv
664,5C1,2017-10-29T09:23:52.167Z,643,2695,43,PLAZA ITALIA,1261,3147,PLAZA ITALIA,2017-10-31T16:54:06.655Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/664.csv
1796,18,2017-10-28T11:03:22.843Z,1754,6139,374,PUERTOCHICO,,,,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1796.csv
1791,18,2017-10-28T11:32:06.287Z,0,0,372,PUERTOCHICO,,,,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1791.csv
1788,18,2017-10-28T11:31:18.693Z,0,0,371,PUERTOCHICO,,,,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1788.csv
1503,18,2017-10-28T11:09:31.363Z,1921,8104,229,PUERTOCHICO,,,,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1503.csv
1498,18,2017-10-28T11:08:58.550Z,1891,7932,228,PUERTOCHICO,,,,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1498.csv
1445,18,2017-10-28T11:06:14.423Z,1902,7905,208,PUERTOCHICO,,,,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1445.csv
1387,18,2017-10-28T11:14:01.977Z,1928,8180,192,PUERTOCHICO,,,,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1387.csv
1366,18,2017-10-28T11:13:12.773Z,1923,8083,191,PUERTOCHICO,,,,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1366.csv
1291,18,2017-10-28T11:16:51.010Z,1941,8214,172,PUERTOCHICO,,,,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1291.csv
1207,18,2017-10-28T11:16:50.227Z,1894,8037,145,PUERTOCHICO,,,,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1207.csv
1187,18,2017-10-28T11:15:42.117Z,1922,8038,144,PUERTOCHICO,,,,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1187.csv
1813,18,2017-10-29T12:24:56.320Z,2104,0,384,PUERTOCHICO,,,,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1813.csv
223,5C2,2017-10-29T10:00:28.583Z,1097,4807,15,PLAZA DE ITALIA,2652,0,PLAZA DE ITALIA,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/223.csv
172,5C2,2017-10-29T10:00:28.397Z,973,4276,13,PLAZA DE ITALIA,2487,0,PLAZA DE ITALIA,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/172.csv
150,5C2,2017-10-29T10:00:28.273Z,948,4080,12,PLAZA DE ITALIA,2422,0,PLAZA DE ITALIA,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/150.csv
111,5C2,2017-10-29T10:00:28.130Z,798,3486,11,PLAZA DE ITALIA,2227,0,PLAZA DE ITALIA,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/111.csv
93,5C2,2017-10-29T10:00:27.990Z,684,3100,10,PLAZA DE ITALIA,2078,0,PLAZA DE ITALIA,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/93.csv
63,5C2,2017-10-29T10:00:27.913Z,583,2674,9,PLAZA DE ITALIA,1951,0,PLAZA DE ITALIA,2017-10-31T16:54:06.654Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/63.csv
1720,6C2,2016-05-30T12:08:01.303Z,709,4255,340,COMPLEJO,2479,11660,COMPLEJO,2017-10-31T16:54:06.653Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1720.csv
1067,5C1,2017-10-29T09:20:05.210Z,392,1698,116,PLAZA ITALIA,1373,2474,PLAZA ITALIA,2017-10-31T16:54:06.653Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1067.csv
1062,5C1,2017-10-29T09:17:37.253Z,272,1304,115,PLAZA ITALIA,1432,3274,PLAZA ITALIA,2017-10-31T16:54:06.653Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1062.csv
1061,5C1,2017-10-29T09:16:36.333Z,207,1047,114,PLAZA ITALIA,1429,3127,PLAZA ITALIA,2017-10-31T16:54:06.653Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1061.csv
220,18,2017-10-28T11:27:11.110Z,1767,7465,15,PUERTOCHICO,,,,2017-10-31T16:54:06.653Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/220.csv
208,18,2017-10-28T11:26:07.627Z,1783,7523,14,PUERTOCHICO,,,,2017-10-31T16:54:06.653Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/208.csv
169,18,2017-10-28T11:24:50.203Z,1808,7678,13,PUERTOCHICO,,,,2017-10-31T16:54:06.653Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/169.csv
155,18,2017-10-28T11:23:29.420Z,1813,7734,12,PUERTOCHICO,,,,2017-10-31T16:54:06.653Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/155.csv
107,18,2017-10-28T11:21:36.920Z,1855,7750,11,PUERTOCHICO,,,,2017-10-31T16:54:06.653Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/107.csv
97,18,2017-10-28T11:18:55.557Z,1906,8018,10,PUERTOCHICO,,,,2017-10-31T16:54:06.653Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/97.csv
1819,18,2017-10-29T12:24:56.413Z,2554,0,387,PUERTOCHICO,,,,2017-10-31T16:54:06.653Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1819.csv
1809,18,2017-10-28T11:12:27.020Z,1914,8025,382,PUERTOCHICO,,,,2017-10-31T16:54:06.653Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1809.csv
1806,18,2017-10-28T11:06:34.343Z,1906,7987,381,PUERTOCHICO,,,,2017-10-31T16:54:06.653Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1806.csv
746,1,2017-08-04T21:02:35.730Z,640,3495,48,ADARZO,1970,9973,ADARZO,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/746.csv
740,1,2017-08-04T21:01:15.947Z,659,3623,47,ADARZO,1969,10098,ADARZO,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/740.csv
724,1,2017-08-04T21:01:15.887Z,576,3135,46,ADARZO,1911,9737,ADARZO,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/724.csv
496,1,2017-08-04T20:45:08.400Z,594,2848,35,ADARZO,2045,10273,ADARZO,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/496.csv
399,1,2017-08-04T20:36:48.480Z,365,2244,28,ADARZO,5381,25457,ADARZO,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/399.csv
1724,1,2017-08-04T21:05:46.527Z,857,4559,342,ADARZO,2066,10747,ADARZO,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1724.csv
1429,1,2017-08-04T20:31:41.387Z,500,2567,201,ADARZO,,,,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1429.csv
1421,1,2017-08-04T20:31:15.057Z,27,153,200,ODRIOZOLA,5306,25864,ODRIOZOLA,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1421.csv
1280,1,2017-08-04T20:34:38.027Z,384,2390,169,ADARZO,,,,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1280.csv
1279,1,2017-08-04T20:33:47.743Z,402,2490,168,ADARZO,,,,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1279.csv
1272,1,2017-08-04T20:32:57.963Z,465,2391,167,ADARZO,,,,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1272.csv
1,1,2017-08-04T20:24:42.137Z,0,0,1,ODRIOZOLA,3589,17286,ODRIOZOLA,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1.csv
1725,1,2017-08-04T20:23:56.463Z,3560,17103,343,ODRIOZOLA,,,,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1725.csv
1712,1,2017-08-04T20:22:05.243Z,3601,17222,338,ODRIOZOLA,,,,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1712.csv
1420,1,2017-08-04T20:58:28.387Z,3552,18671,200,ODRIOZOLA,4830,24818,ODRIOZOLA,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1420.csv
1411,1,2017-08-04T20:57:42.043Z,3445,18448,198,ODRIOZOLA,4703,24406,ODRIOZOLA,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1411.csv
387,1,2017-08-04T20:53:50.243Z,3481,18216,25,ODRIOZOLA,4813,24767,ODRIOZOLA,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/387.csv
382,1,2017-08-04T20:53:25.777Z,3459,17900,24,ODRIOZOLA,4803,24734,ODRIOZOLA,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/382.csv
367,1,2017-08-04T20:52:36.573Z,3373,17574,23,ODRIOZOLA,4775,24574,ODRIOZOLA,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/367.csv
360,1,2017-08-04T20:50:52.073Z,3399,17676,22,ODRIOZOLA,4809,24642,ODRIOZOLA,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/360.csv
400,2,2016-06-19T21:14:12.373Z,1328,3833,28,CORBAN,,,,2017-10-31T16:54:06.652Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/400.csv
342,E31,2017-10-28T16:27:22.700Z,0,0,21,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/342.csv
330,E31,2017-10-28T16:26:35.840Z,0,0,20,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/330.csv
312,E31,2017-10-28T16:26:04.420Z,0,0,19,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/312.csv
301,E31,2017-10-28T16:25:19.713Z,0,0,18,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/301.csv
283,E31,2017-10-28T16:24:32.497Z,0,0,17,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/283.csv
263,E31,2017-10-28T16:22:11.510Z,0,0,16,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/263.csv
221,E31,2017-10-28T16:21:10.977Z,0,0,15,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/221.csv
207,E31,2017-10-28T16:19:54.430Z,0,0,14,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/207.csv
170,E31,2017-10-28T16:18:55.133Z,0,0,13,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/170.csv
154,E31,2017-10-28T16:17:21.333Z,0,0,12,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/154.csv
108,E31,2017-10-28T16:16:01.317Z,0,0,11,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/108.csv
96,E31,2017-10-28T16:14:26.177Z,0,0,10,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/96.csv
61,E31,2017-10-28T16:13:11.113Z,0,0,9,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/61.csv
51,E31,2017-10-28T16:10:38.047Z,0,0,8,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/51.csv
36,E31,2017-10-28T16:10:37.983Z,0,0,7,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/36.csv
1995,E31,2017-10-31T16:45:19.123Z,4,22,453,MANUEL LLANO,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1995.csv
1399,E31,2017-10-28T16:32:03.783Z,15,64,196,GREGORIO MARAÑON,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1399.csv
1389,E31,2017-10-31T16:38:27.557Z,272,0,193,MANUEL LLANO,,,,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1389.csv
766,1,2017-08-04T21:05:41.573Z,844,4190,52,ADARZO,1964,9953,ADARZO,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/766.csv
755,1,2017-08-04T21:02:56.917Z,644,3139,49,ADARZO,1985,10037,ADARZO,2017-10-31T16:54:06.651Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/755.csv
723,E31,2017-10-31T16:53:51.070Z,845,3540,46,MANUEL LLANO,,,,2017-10-31T16:54:06.65Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/723.csv
710,E31,2017-10-31T16:53:50.960Z,687,2877,45,MANUEL LLANO,,,,2017-10-31T16:54:06.65Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/710.csv
682,E31,2017-10-31T16:53:50.820Z,563,2352,44,MANUEL LLANO,,,,2017-10-31T16:54:06.65Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/682.csv
663,E31,2017-10-31T16:53:50.663Z,467,1965,43,MANUEL LLANO,,,,2017-10-31T16:54:06.65Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/663.csv
632,E31,2017-10-31T16:53:50.490Z,328,1374,42,MANUEL LLANO,,,,2017-10-31T16:54:06.65Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/632.csv
615,E31,2017-10-31T16:53:50.380Z,276,1159,41,MANUEL LLANO,,,,2017-10-31T16:54:06.65Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/615.csv
