dc:identifier,dc:modified,ayto:linea,ayto:parada,gn:coordX,gn:coordY,wgs84_pos:lat,wgs84_pos:long,uri
1144,2017-10-31T02:40:00.391Z,71,47,432091.12,4812260.5,43.4582935764209,-3.840730675676254,http://datos.santander.es/api/datos/lineas_bus_paradas/1144.csv
1145,2017-10-31T02:40:00.391Z,71,73,435111.06,4813570.0,43.47035174579432,-3.8035611777837195,http://datos.santander.es/api/datos/lineas_bus_paradas/1145.csv
1146,2017-10-31T02:40:00.391Z,71,74,435464.62,4813655.5,43.47115214956024,-3.7992005379355556,http://datos.santander.es/api/datos/lineas_bus_paradas/1146.csv
1147,2017-10-31T02:40:00.391Z,71,75,435755.75,4813730.0,43.47184798643216,-3.795610275235687,http://datos.santander.es/api/datos/lineas_bus_paradas/1147.csv
1148,2017-10-31T02:40:00.391Z,71,100,436037.25,4813797.5,43.47247986276209,-3.7921381585140788,http://datos.santander.es/api/datos/lineas_bus_paradas/1148.csv
1149,2017-10-31T02:40:00.391Z,71,101,436376.6,4813883.0,43.47327862344123,-3.787952884658477,http://datos.santander.es/api/datos/lineas_bus_paradas/1149.csv
1150,2017-10-31T02:40:00.391Z,71,179,431287.9,4812062.0,43.45643304094877,-3.850633104959178,http://datos.santander.es/api/datos/lineas_bus_paradas/1150.csv
1151,2017-10-31T02:40:00.391Z,71,214,432251.3,4812429.5,43.459829677800336,-3.8387719309000796,http://datos.santander.es/api/datos/lineas_bus_paradas/1151.csv
1152,2017-10-31T02:40:00.391Z,71,215,432635.12,4812664.0,43.46197564925837,-3.834056941395943,http://datos.santander.es/api/datos/lineas_bus_paradas/1152.csv
1153,2017-10-31T02:40:00.391Z,71,216,433022.66,4812924.5,43.46435585000053,-3.8292988317621393,http://datos.santander.es/api/datos/lineas_bus_paradas/1153.csv
1154,2017-10-31T02:40:00.391Z,71,217,433471.4,4813093.0,43.465912988959346,-3.82377259084772,http://datos.santander.es/api/datos/lineas_bus_paradas/1154.csv
1155,2017-10-31T02:40:00.391Z,71,218,433992.8,4813314.0,43.46794896146454,-3.8173542369741167,http://datos.santander.es/api/datos/lineas_bus_paradas/1155.csv
1156,2017-10-31T02:40:00.391Z,71,219,434777.25,4813509.5,43.46977798612774,-3.8076805455978677,http://datos.santander.es/api/datos/lineas_bus_paradas/1156.csv
1157,2017-10-31T02:40:00.391Z,71,220,432514.3,4812101.5,43.456900342358765,-3.835480636473545,http://datos.santander.es/api/datos/lineas_bus_paradas/1157.csv
1158,2017-10-31T02:40:00.391Z,71,223,431669.6,4811990.5,43.45582426929418,-3.845906628668343,http://datos.santander.es/api/datos/lineas_bus_paradas/1158.csv
1159,2017-10-31T02:40:00.391Z,71,482,431344.28,4811864.5,43.45466005240032,-3.849911407252437,http://datos.santander.es/api/datos/lineas_bus_paradas/1159.csv
1160,2017-10-31T02:40:00.391Z,71,483,431702.28,4811984.0,43.45576873223045,-3.8455019188976047,http://datos.santander.es/api/datos/lineas_bus_paradas/1160.csv
1085,2017-10-31T02:40:00.391Z,62,10,433329.3,4812294.0,43.45870659947878,-3.8254313143404333,http://datos.santander.es/api/datos/lineas_bus_paradas/1085.csv
1086,2017-10-31T02:40:00.391Z,62,11,433779.8,4812456.0,43.46020518323775,-3.8198829398165284,http://datos.santander.es/api/datos/lineas_bus_paradas/1086.csv
1087,2017-10-31T02:40:00.391Z,62,12,434379.78,4812618.5,43.46172113413065,-3.812486717224567,http://datos.santander.es/api/datos/lineas_bus_paradas/1087.csv
1088,2017-10-31T02:40:00.391Z,62,13,434577.3,4812588.5,43.461468338233104,-3.8100416879753016,http://datos.santander.es/api/datos/lineas_bus_paradas/1088.csv
1089,2017-10-31T02:40:00.391Z,62,15,435107.84,4812616.0,43.461762163852136,-3.803487297271967,http://datos.santander.es/api/datos/lineas_bus_paradas/1089.csv
1090,2017-10-31T02:40:00.391Z,62,16,435598.03,4812655.5,43.46216018172377,-3.7974330029677934,http://datos.santander.es/api/datos/lineas_bus_paradas/1090.csv
1188,2017-10-31T02:40:00.39Z,72,226,434698.3,4813515.5,43.469825114206074,-3.808657248846669,http://datos.santander.es/api/datos/lineas_bus_paradas/1188.csv
1189,2017-10-31T02:40:00.39Z,72,227,434008.72,4813336.0,43.46814844234561,-3.8171601059009808,http://datos.santander.es/api/datos/lineas_bus_paradas/1189.csv
1190,2017-10-31T02:40:00.39Z,72,228,433462.34,4813103.5,43.46600671858212,-3.823885866388396,http://datos.santander.es/api/datos/lineas_bus_paradas/1190.csv
1191,2017-10-31T02:40:00.39Z,72,229,432956.1,4812917.5,43.464286860846904,-3.8301207098883188,http://datos.santander.es/api/datos/lineas_bus_paradas/1191.csv
1192,2017-10-31T02:40:00.39Z,72,230,432622.2,4812681.5,43.462132044676906,-3.8342188022825194,http://datos.santander.es/api/datos/lineas_bus_paradas/1192.csv
1193,2017-10-31T02:40:00.39Z,72,231,432239.6,4812441.5,43.45993665844334,-3.8389180347233705,http://datos.santander.es/api/datos/lineas_bus_paradas/1193.csv
1194,2017-10-31T02:40:00.39Z,72,261,435662.5,4812877.5,43.46416450465244,-3.7966623452077948,http://datos.santander.es/api/datos/lineas_bus_paradas/1194.csv
1195,2017-10-31T02:40:00.39Z,72,482,431344.28,4811864.5,43.45466005240032,-3.849911407252437,http://datos.santander.es/api/datos/lineas_bus_paradas/1195.csv
1196,2017-10-31T02:40:00.39Z,72,483,431702.28,4811984.0,43.45576873223045,-3.8455019188976047,http://datos.santander.es/api/datos/lineas_bus_paradas/1196.csv
1126,2017-10-31T02:40:00.39Z,71,7,432051.9,4812219.5,43.457920875089485,-3.841210305680488,http://datos.santander.es/api/datos/lineas_bus_paradas/1126.csv
1127,2017-10-31T02:40:00.39Z,71,26,434358.75,4813436.0,43.4690796022642,-3.8128451967813968,http://datos.santander.es/api/datos/lineas_bus_paradas/1127.csv
1128,2017-10-31T02:40:00.39Z,71,30,436639.8,4813925.5,43.473683629925524,-3.7847039351668488,http://datos.santander.es/api/datos/lineas_bus_paradas/1128.csv
1129,2017-10-31T02:40:00.39Z,71,31,436856.4,4813722.0,43.47186974846731,-3.7820025206703543,http://datos.santander.es/api/datos/lineas_bus_paradas/1129.csv
1130,2017-10-31T02:40:00.39Z,71,32,437125.44,4813620.0,43.47097407022195,-3.7786647168295913,http://datos.santander.es/api/datos/lineas_bus_paradas/1130.csv
1131,2017-10-31T02:40:00.39Z,71,33,437255.9,4813404.0,43.46904027374427,-3.7770270262207752,http://datos.santander.es/api/datos/lineas_bus_paradas/1131.csv
1132,2017-10-31T02:40:00.39Z,71,34,436993.7,4813067.5,43.465988538826906,-3.7802293994993157,http://datos.santander.es/api/datos/lineas_bus_paradas/1132.csv
1133,2017-10-31T02:40:00.39Z,71,35,436709.6,4812894.0,43.46440243351389,-3.783721094477558,http://datos.santander.es/api/datos/lineas_bus_paradas/1133.csv
1134,2017-10-31T02:40:00.39Z,71,36,436339.12,4812815.5,43.46366420538056,-3.788291427047982,http://datos.santander.es/api/datos/lineas_bus_paradas/1134.csv
1135,2017-10-31T02:40:00.39Z,71,37,435952.47,4812737.5,43.46292891213499,-3.7930615771148126,http://datos.santander.es/api/datos/lineas_bus_paradas/1135.csv
1136,2017-10-31T02:40:00.39Z,71,38,435692.28,4812767.0,43.46317218195177,-3.796281188419013,http://datos.santander.es/api/datos/lineas_bus_paradas/1136.csv
1137,2017-10-31T02:40:00.39Z,71,39,435256.66,4812646.5,43.46204967022362,-3.8016514432606305,http://datos.santander.es/api/datos/lineas_bus_paradas/1137.csv
1138,2017-10-31T02:40:00.39Z,71,40,434825.03,4812601.0,43.461602515008515,-3.806981152884517,http://datos.santander.es/api/datos/lineas_bus_paradas/1138.csv
1139,2017-10-31T02:40:00.39Z,71,41,434559.75,4812607.5,43.46163786815858,-3.810260894862705,http://datos.santander.es/api/datos/lineas_bus_paradas/1139.csv
1140,2017-10-31T02:40:00.39Z,71,42,434354.6,4812631.0,43.46183146708055,-3.812799458440675,http://datos.santander.es/api/datos/lineas_bus_paradas/1140.csv
1141,2017-10-31T02:40:00.39Z,71,43,433783.5,4812476.5,43.46039008128449,-3.8198396996204194,http://datos.santander.es/api/datos/lineas_bus_paradas/1141.csv
1162,2017-10-31T02:40:00.389Z,72,9,432950.0,4812158.0,43.4574482238437,-3.8301026205607136,http://datos.santander.es/api/datos/lineas_bus_paradas/1162.csv
1163,2017-10-31T02:40:00.389Z,72,10,433329.3,4812294.0,43.45870659947878,-3.8254313143404333,http://datos.santander.es/api/datos/lineas_bus_paradas/1163.csv
1164,2017-10-31T02:40:00.389Z,72,11,433779.8,4812456.0,43.46020518323775,-3.8198829398165284,http://datos.santander.es/api/datos/lineas_bus_paradas/1164.csv
1165,2017-10-31T02:40:00.389Z,72,12,434379.78,4812618.5,43.46172113413065,-3.812486717224567,http://datos.santander.es/api/datos/lineas_bus_paradas/1165.csv
1166,2017-10-31T02:40:00.389Z,72,13,434577.3,4812588.5,43.461468338233104,-3.8100416879753016,http://datos.santander.es/api/datos/lineas_bus_paradas/1166.csv
1167,2017-10-31T02:40:00.389Z,72,14,434870.12,4812586.0,43.46147139184142,-3.8064220294080466,http://datos.santander.es/api/datos/lineas_bus_paradas/1167.csv
1168,2017-10-31T02:40:00.389Z,72,15,435107.84,4812616.0,43.461762163852136,-3.803487297271967,http://datos.santander.es/api/datos/lineas_bus_paradas/1168.csv
1169,2017-10-31T02:40:00.389Z,72,16,435598.03,4812655.5,43.46216018172377,-3.7974330029677934,http://datos.santander.es/api/datos/lineas_bus_paradas/1169.csv
1170,2017-10-31T02:40:00.389Z,72,17,435957.47,4812720.5,43.46277628108756,-3.7929977745941663,http://datos.santander.es/api/datos/lineas_bus_paradas/1170.csv
1171,2017-10-31T02:40:00.389Z,72,18,436327.6,4812795.0,43.463478652702264,-3.7884314274007207,http://datos.santander.es/api/datos/lineas_bus_paradas/1171.csv
1172,2017-10-31T02:40:00.389Z,72,19,436788.22,4812905.5,43.464512625074875,-3.78275060536645,http://datos.santander.es/api/datos/lineas_bus_paradas/1172.csv
1173,2017-10-31T02:40:00.389Z,72,20,437053.66,4813101.0,43.46629520737915,-3.779492084882385,http://datos.santander.es/api/datos/lineas_bus_paradas/1173.csv
1174,2017-10-31T02:40:00.389Z,72,21,437299.16,4813364.5,43.46868826465827,-3.7764876974820814,http://datos.santander.es/api/datos/lineas_bus_paradas/1174.csv
1175,2017-10-31T02:40:00.389Z,72,22,437134.34,4813631.5,43.47107835913919,-3.7785560196659165,http://datos.santander.es/api/datos/lineas_bus_paradas/1175.csv
1176,2017-10-31T02:40:00.389Z,72,23,436842.53,4813757.0,43.47218369909132,-3.782178050006884,http://datos.santander.es/api/datos/lineas_bus_paradas/1176.csv
1177,2017-10-31T02:40:00.389Z,72,55,434365.16,4813451.5,43.46921971834673,-3.812767825590209,http://datos.santander.es/api/datos/lineas_bus_paradas/1177.csv
1178,2017-10-31T02:40:00.389Z,72,66,436589.34,4813941.5,43.473823406432395,-3.7853296316801703,http://datos.santander.es/api/datos/lineas_bus_paradas/1178.csv
1179,2017-10-31T02:40:00.389Z,72,67,436370.38,4813892.5,43.473363627048535,-3.7880308919170766,http://datos.santander.es/api/datos/lineas_bus_paradas/1179.csv
1180,2017-10-31T02:40:00.389Z,72,68,436078.16,4813819.0,43.47267693725719,-3.7916349272889427,http://datos.santander.es/api/datos/lineas_bus_paradas/1180.csv
1181,2017-10-31T02:40:00.389Z,72,69,435747.56,4813741.0,43.47194632063293,-3.795712822500336,http://datos.santander.es/api/datos/lineas_bus_paradas/1181.csv
1182,2017-10-31T02:40:00.389Z,72,70,435439.72,4813666.5,43.47124903747005,-3.79950966505061,http://datos.santander.es/api/datos/lineas_bus_paradas/1182.csv
1183,2017-10-31T02:40:00.389Z,72,71,435109.78,4813584.0,43.47047768304742,-3.8035786700545624,http://datos.santander.es/api/datos/lineas_bus_paradas/1183.csv
1184,2017-10-31T02:40:00.389Z,72,179,431287.9,4812062.0,43.45643304094877,-3.850633104959178,http://datos.santander.es/api/datos/lineas_bus_paradas/1184.csv
1185,2017-10-31T02:40:00.389Z,72,223,431669.6,4811990.5,43.45582426929418,-3.845906628668343,http://datos.santander.es/api/datos/lineas_bus_paradas/1185.csv
1186,2017-10-31T02:40:00.389Z,72,224,432164.6,4812064.0,43.45653107831628,-3.8397980247519095,http://datos.santander.es/api/datos/lineas_bus_paradas/1186.csv
1187,2017-10-31T02:40:00.389Z,72,225,432482.7,4812061.5,43.45653735413112,-3.835866234533647,http://datos.santander.es/api/datos/lineas_bus_paradas/1187.csv
1265,2017-10-31T02:40:00.388Z,101,205,434694.9,4814126.5,43.47532591895217,-3.8087725792679237,http://datos.santander.es/api/datos/lineas_bus_paradas/1265.csv
1266,2017-10-31T02:40:00.388Z,101,206,434141.66,4813962.5,43.47380081263512,-3.815592531502261,http://datos.santander.es/api/datos/lineas_bus_paradas/1266.csv
1267,2017-10-31T02:40:00.388Z,101,207,433670.94,4813708.5,43.47147232183689,-3.8213810146565312,http://datos.santander.es/api/datos/lineas_bus_paradas/1267.csv
1268,2017-10-31T02:40:00.388Z,101,208,433097.47,4813452.0,43.46911184370962,-3.8284389237900043,http://datos.santander.es/api/datos/lineas_bus_paradas/1268.csv
1269,2017-10-31T02:40:00.388Z,101,331,429932.66,4813011.0,43.464851460377595,-3.867504795185661,http://datos.santander.es/api/datos/lineas_bus_paradas/1269.csv
1270,2017-10-31T02:40:00.388Z,101,332,430044.38,4812793.5,43.462903698823375,-3.866095903270235,http://datos.santander.es/api/datos/lineas_bus_paradas/1270.csv
1271,2017-10-31T02:40:00.388Z,101,333,435294.56,4814473.5,43.478502272241684,-3.8014001225415,http://datos.santander.es/api/datos/lineas_bus_paradas/1271.csv
1272,2017-10-31T02:40:00.388Z,101,334,430059.34,4812799.5,43.46295911818256,-3.865911761191181,http://datos.santander.es/api/datos/lineas_bus_paradas/1272.csv
1273,2017-10-31T02:40:00.388Z,101,339,433427.28,4813542.5,43.46995609546933,-3.824372925034307,http://datos.santander.es/api/datos/lineas_bus_paradas/1273.csv
1274,2017-10-31T02:40:00.388Z,101,340,433393.62,4813525.5,43.469800039171,-3.8247869513198176,http://datos.santander.es/api/datos/lineas_bus_paradas/1274.csv
1275,2017-10-31T02:40:00.388Z,101,354,435640.2,4814395.0,43.477825348376804,-3.797117395521915,http://datos.santander.es/api/datos/lineas_bus_paradas/1275.csv
1276,2017-10-31T02:40:00.388Z,101,453,436187.7,4814251.5,43.476580300978824,-3.790331423868277,http://datos.santander.es/api/datos/lineas_bus_paradas/1276.csv
1277,2017-10-31T02:40:00.388Z,101,462,434496.38,4814033.0,43.4744667256905,-3.8112156637140715,http://datos.santander.es/api/datos/lineas_bus_paradas/1277.csv
1278,2017-10-31T02:40:00.388Z,101,466,430646.78,4812565.5,43.460907051262325,-3.8586209186506997,http://datos.santander.es/api/datos/lineas_bus_paradas/1278.csv
1279,2017-10-31T02:40:00.388Z,101,467,4430790.0,4812465.0,35.09433725063088,39.063565091017104,http://datos.santander.es/api/datos/lineas_bus_paradas/1279.csv
1280,2017-10-31T02:40:00.388Z,101,468,430801.1,4812461.0,43.45998049738937,-3.856700235153733,http://datos.santander.es/api/datos/lineas_bus_paradas/1280.csv
1281,2017-10-31T02:40:00.388Z,101,469,430700.4,4812610.5,43.46131717273578,-3.8579638960418463,http://datos.santander.es/api/datos/lineas_bus_paradas/1281.csv
1282,2017-10-31T02:40:00.388Z,101,505,434901.0,4814192.0,43.47593362439907,-3.806232361662701,http://datos.santander.es/api/datos/lineas_bus_paradas/1282.csv
1283,2017-10-31T02:40:00.388Z,101,506,434868.0,4814190.0,43.47591274237146,-3.8066401114627264,http://datos.santander.es/api/datos/lineas_bus_paradas/1283.csv
1161,2017-10-31T02:40:00.388Z,72,7,432051.9,4812219.5,43.457920875089485,-3.841210305680488,http://datos.santander.es/api/datos/lineas_bus_paradas/1161.csv
1240,2017-10-31T02:40:00.387Z,101,46,432373.0,4812156.5,43.4573827658517,-3.8372338376339656,http://datos.santander.es/api/datos/lineas_bus_paradas/1240.csv
1241,2017-10-31T02:40:00.387Z,101,47,432091.12,4812260.5,43.4582935764209,-3.840730675676254,http://datos.santander.es/api/datos/lineas_bus_paradas/1241.csv
1242,2017-10-31T02:40:00.387Z,101,48,432030.44,4812432.0,43.45983214481081,-3.8415020545471803,http://datos.santander.es/api/datos/lineas_bus_paradas/1242.csv
1243,2017-10-31T02:40:00.387Z,101,49,431860.75,4812434.0,43.45983470915129,-3.8435996582394756,http://datos.santander.es/api/datos/lineas_bus_paradas/1243.csv
1244,2017-10-31T02:40:00.387Z,101,50,431613.22,4812399.0,43.45949699591656,-3.8466547113805443,http://datos.santander.es/api/datos/lineas_bus_paradas/1244.csv
1245,2017-10-31T02:40:00.387Z,101,51,431460.72,4812367.5,43.459199428591205,-3.8485356219360316,http://datos.santander.es/api/datos/lineas_bus_paradas/1245.csv
1246,2017-10-31T02:40:00.387Z,101,52,431143.53,4812283.5,43.458414008667106,-3.8524453959671967,http://datos.santander.es/api/datos/lineas_bus_paradas/1246.csv
1247,2017-10-31T02:40:00.387Z,101,53,430877.47,4812216.0,43.45778173853446,-3.8557252230163024,http://datos.santander.es/api/datos/lineas_bus_paradas/1247.csv
1248,2017-10-31T02:40:00.387Z,101,158,433108.34,4813454.0,43.469130823228234,-3.8283047961997405,http://datos.santander.es/api/datos/lineas_bus_paradas/1248.csv
1249,2017-10-31T02:40:00.387Z,101,159,433687.53,4813711.0,43.471496302290326,-3.821176227747126,http://datos.santander.es/api/datos/lineas_bus_paradas/1249.csv
1250,2017-10-31T02:40:00.387Z,101,160,434163.97,4813964.0,43.47381628322252,-3.8153168978457415,http://datos.santander.es/api/datos/lineas_bus_paradas/1250.csv
1251,2017-10-31T02:40:00.387Z,101,161,434463.66,4814011.0,43.474265781915754,-3.8116175320036256,http://datos.santander.es/api/datos/lineas_bus_paradas/1251.csv
1252,2017-10-31T02:40:00.387Z,101,162,434663.97,4814103.0,43.475111635013704,-3.8091521513646005,http://datos.santander.es/api/datos/lineas_bus_paradas/1252.csv
1253,2017-10-31T02:40:00.387Z,101,163,435153.6,4814230.0,43.47629771512106,-3.8031139158173977,http://datos.santander.es/api/datos/lineas_bus_paradas/1253.csv
1254,2017-10-31T02:40:00.387Z,101,164,435592.53,4814360.0,43.47750612049773,-3.797702631818033,http://datos.santander.es/api/datos/lineas_bus_paradas/1254.csv
1255,2017-10-31T02:40:00.387Z,101,167,435752.5,4814704.5,43.480621581601696,-3.7957654905477636,http://datos.santander.es/api/datos/lineas_bus_paradas/1255.csv
1256,2017-10-31T02:40:00.387Z,101,168,435996.66,4814732.0,43.48089012967566,-3.792749857226134,http://datos.santander.es/api/datos/lineas_bus_paradas/1256.csv
1257,2017-10-31T02:40:00.387Z,101,169,436223.03,4814758.5,43.48114807673905,-3.7899540419155215,http://datos.santander.es/api/datos/lineas_bus_paradas/1257.csv
1258,2017-10-31T02:40:00.387Z,101,196,436125.53,4814444.0,43.47830815813616,-3.7911226554987825,http://datos.santander.es/api/datos/lineas_bus_paradas/1258.csv
1259,2017-10-31T02:40:00.387Z,101,197,436241.53,4814777.5,43.4813207214086,-3.7897275265437846,http://datos.santander.es/api/datos/lineas_bus_paradas/1259.csv
1260,2017-10-31T02:40:00.387Z,101,198,435957.3,4814742.0,43.48097679191991,-3.7932376953698292,http://datos.santander.es/api/datos/lineas_bus_paradas/1260.csv
1261,2017-10-31T02:40:00.387Z,101,199,435741.3,4814714.0,43.48070615137563,-3.7959050925562843,http://datos.santander.es/api/datos/lineas_bus_paradas/1261.csv
1262,2017-10-31T02:40:00.387Z,101,200,435554.47,4814589.0,43.47956463028124,-3.798200311774373,http://datos.santander.es/api/datos/lineas_bus_paradas/1262.csv
1263,2017-10-31T02:40:00.387Z,101,201,435637.62,4814542.5,43.47915313595213,-3.7971667390388193,http://datos.santander.es/api/datos/lineas_bus_paradas/1263.csv
1264,2017-10-31T02:40:00.387Z,101,203,435195.06,4814247.5,43.476458871665756,-3.8026034132976787,http://datos.santander.es/api/datos/lineas_bus_paradas/1264.csv
1214,2017-10-31T02:40:00.386Z,101,18,436327.6,4812795.0,43.463478652702264,-3.7884314274007207,http://datos.santander.es/api/datos/lineas_bus_paradas/1214.csv
1215,2017-10-31T02:40:00.386Z,101,19,436788.22,4812905.5,43.464512625074875,-3.78275060536645,http://datos.santander.es/api/datos/lineas_bus_paradas/1215.csv
1216,2017-10-31T02:40:00.386Z,101,20,437053.66,4813101.0,43.46629520737915,-3.779492084882385,http://datos.santander.es/api/datos/lineas_bus_paradas/1216.csv
1217,2017-10-31T02:40:00.386Z,101,21,437299.16,4813364.5,43.46868826465827,-3.7764876974820814,http://datos.santander.es/api/datos/lineas_bus_paradas/1217.csv
1218,2017-10-31T02:40:00.386Z,101,22,437134.34,4813631.5,43.47107835913919,-3.7785560196659165,http://datos.santander.es/api/datos/lineas_bus_paradas/1218.csv
1219,2017-10-31T02:40:00.386Z,101,23,436842.53,4813757.0,43.47218369909132,-3.782178050006884,http://datos.santander.es/api/datos/lineas_bus_paradas/1219.csv
1220,2017-10-31T02:40:00.386Z,101,24,436613.12,4813982.5,43.474194566627055,-3.785040415554855,http://datos.santander.es/api/datos/lineas_bus_paradas/1220.csv
1221,2017-10-31T02:40:00.386Z,101,25,436352.3,4814144.5,43.47563096504656,-3.78828387986052,http://datos.santander.es/api/datos/lineas_bus_paradas/1221.csv
1222,2017-10-31T02:40:00.386Z,101,28,436101.3,4814457.0,43.47842313181073,-3.7914237577314296,http://datos.santander.es/api/datos/lineas_bus_paradas/1222.csv
1223,2017-10-31T02:40:00.386Z,101,29,436297.44,4814156.5,43.47573433275683,-3.7889635349630533,http://datos.santander.es/api/datos/lineas_bus_paradas/1223.csv
1224,2017-10-31T02:40:00.386Z,101,30,436639.8,4813925.5,43.473683629925524,-3.7847039351668488,http://datos.santander.es/api/datos/lineas_bus_paradas/1224.csv
1225,2017-10-31T02:40:00.386Z,101,31,436856.4,4813722.0,43.47186974846731,-3.7820025206703543,http://datos.santander.es/api/datos/lineas_bus_paradas/1225.csv
1226,2017-10-31T02:40:00.386Z,101,32,437125.44,4813620.0,43.47097407022195,-3.7786647168295913,http://datos.santander.es/api/datos/lineas_bus_paradas/1226.csv
1227,2017-10-31T02:40:00.386Z,101,33,437255.9,4813404.0,43.46904027374427,-3.7770270262207752,http://datos.santander.es/api/datos/lineas_bus_paradas/1227.csv
1228,2017-10-31T02:40:00.386Z,101,34,436993.7,4813067.5,43.465988538826906,-3.7802293994993157,http://datos.santander.es/api/datos/lineas_bus_paradas/1228.csv
1229,2017-10-31T02:40:00.386Z,101,35,436709.6,4812894.0,43.46440243351389,-3.783721094477558,http://datos.santander.es/api/datos/lineas_bus_paradas/1229.csv
1230,2017-10-31T02:40:00.386Z,101,36,436339.12,4812815.5,43.46366420538056,-3.788291427047982,http://datos.santander.es/api/datos/lineas_bus_paradas/1230.csv
1231,2017-10-31T02:40:00.386Z,101,37,435952.47,4812737.5,43.46292891213499,-3.7930615771148126,http://datos.santander.es/api/datos/lineas_bus_paradas/1231.csv
1232,2017-10-31T02:40:00.386Z,101,38,435692.28,4812767.0,43.46317218195177,-3.796281188419013,http://datos.santander.es/api/datos/lineas_bus_paradas/1232.csv
1233,2017-10-31T02:40:00.386Z,101,39,435256.66,4812646.5,43.46204967022362,-3.8016514432606305,http://datos.santander.es/api/datos/lineas_bus_paradas/1233.csv
1234,2017-10-31T02:40:00.386Z,101,40,434825.03,4812601.0,43.461602515008515,-3.806981152884517,http://datos.santander.es/api/datos/lineas_bus_paradas/1234.csv
1235,2017-10-31T02:40:00.386Z,101,41,434559.75,4812607.5,43.46163786815858,-3.810260894862705,http://datos.santander.es/api/datos/lineas_bus_paradas/1235.csv
1236,2017-10-31T02:40:00.386Z,101,42,434354.6,4812631.0,43.46183146708055,-3.812799458440675,http://datos.santander.es/api/datos/lineas_bus_paradas/1236.csv
1237,2017-10-31T02:40:00.386Z,101,43,433783.5,4812476.5,43.46039008128449,-3.8198396996204194,http://datos.santander.es/api/datos/lineas_bus_paradas/1237.csv
1238,2017-10-31T02:40:00.386Z,101,44,433421.34,4812352.0,43.45923699805482,-3.8243008124425635,http://datos.santander.es/api/datos/lineas_bus_paradas/1238.csv
1239,2017-10-31T02:40:00.386Z,101,45,432923.0,4812177.0,43.457616867570515,-3.8304386655068132,http://datos.santander.es/api/datos/lineas_bus_paradas/1239.csv
1363,2017-10-31T02:40:00.385Z,102,441,432686.38,4812546.5,43.460922365766926,-3.8334088274696314,http://datos.santander.es/api/datos/lineas_bus_paradas/1363.csv
1364,2017-10-31T02:40:00.385Z,102,442,434376.0,4813276.0,43.46764056668863,-3.8126126700686003,http://datos.santander.es/api/datos/lineas_bus_paradas/1364.csv
1365,2017-10-31T02:40:00.385Z,102,465,431437.0,4812565.0,43.460975419521965,-3.8488536539406537,http://datos.santander.es/api/datos/lineas_bus_paradas/1365.csv
1366,2017-10-31T02:40:00.385Z,102,466,430646.78,4812565.5,43.460907051262325,-3.8586209186506997,http://datos.santander.es/api/datos/lineas_bus_paradas/1366.csv
1367,2017-10-31T02:40:00.385Z,102,467,4430790.0,4812465.0,35.09433725063088,39.063565091017104,http://datos.santander.es/api/datos/lineas_bus_paradas/1367.csv
1368,2017-10-31T02:40:00.385Z,102,468,430801.1,4812461.0,43.45998049738937,-3.856700235153733,http://datos.santander.es/api/datos/lineas_bus_paradas/1368.csv
1369,2017-10-31T02:40:00.385Z,102,469,430700.4,4812610.5,43.46131717273578,-3.8579638960418463,http://datos.santander.es/api/datos/lineas_bus_paradas/1369.csv
1370,2017-10-31T02:40:00.385Z,102,470,434429.06,4813260.5,43.46750566909813,-3.811954897024825,http://datos.santander.es/api/datos/lineas_bus_paradas/1370.csv
1197,2017-10-31T02:40:00.385Z,101,1,430890.84,4812199.0,43.4576299170707,-3.85555782063574,http://datos.santander.es/api/datos/lineas_bus_paradas/1197.csv
1198,2017-10-31T02:40:00.385Z,101,2,431136.4,4812263.0,43.458228783238,-3.8525309285622544,http://datos.santander.es/api/datos/lineas_bus_paradas/1198.csv
1199,2017-10-31T02:40:00.385Z,101,3,431460.7,4812345.5,43.459001352606194,-3.8485331011939707,http://datos.santander.es/api/datos/lineas_bus_paradas/1199.csv
1200,2017-10-31T02:40:00.385Z,101,4,431647.53,4812391.5,43.45943260735404,-3.8462297044292435,http://datos.santander.es/api/datos/lineas_bus_paradas/1200.csv
1201,2017-10-31T02:40:00.385Z,101,5,431896.56,4812418.5,43.45969841877784,-3.8431551119739953,http://datos.santander.es/api/datos/lineas_bus_paradas/1201.csv
1202,2017-10-31T02:40:00.385Z,101,6,432073.2,4812419.5,43.45972348772457,-3.8409719857310516,http://datos.santander.es/api/datos/lineas_bus_paradas/1202.csv
1203,2017-10-31T02:40:00.385Z,101,7,432051.9,4812219.5,43.457920875089485,-3.841210305680488,http://datos.santander.es/api/datos/lineas_bus_paradas/1203.csv
1204,2017-10-31T02:40:00.385Z,101,8,432426.97,4812106.5,43.456937474077634,-3.836560597481527,http://datos.santander.es/api/datos/lineas_bus_paradas/1204.csv
1205,2017-10-31T02:40:00.385Z,101,9,432950.0,4812158.0,43.4574482238437,-3.8301026205607136,http://datos.santander.es/api/datos/lineas_bus_paradas/1205.csv
1206,2017-10-31T02:40:00.385Z,101,10,433329.3,4812294.0,43.45870659947878,-3.8254313143404333,http://datos.santander.es/api/datos/lineas_bus_paradas/1206.csv
1207,2017-10-31T02:40:00.385Z,101,11,433779.8,4812456.0,43.46020518323775,-3.8198829398165284,http://datos.santander.es/api/datos/lineas_bus_paradas/1207.csv
