coditram;Nom_Trajecte;COD_liniaATM;COD_paradaATM;COD_trajecte;sentit;ordre;buidat;principal;SCHED;TIME_A;TIME_D;SCHED;TIME_A;TIME_D;NOM;COORX;COORY
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20196;90;2;11;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20197;90;2;12;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / CATALUNYA;301832;4609291
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20262;90;2;13;0;0;;;;;;;PONT UNIVERSITAT 2;302057;4609105
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20263;90;2;14;0;0;;;;;;;ESTUDI GENERAL / JOAN FUSTER 2;302286;4608907
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20264;90;2;15;0;0;;;;;;;MIQUEL BATLLORI / LL11 2;302501;4608760
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20364;90;2;16;0;0;;;;;;;PARC JOAN OR‡ 2;302811;4608615
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20265;90;2;17;0;0;;;;;;;MUSEU DE L'AIGUA 2;303058;4608497
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20266;90;2;18;0;0;;;;;;;MIQUEL BATLLORI / FONTANET 2;303310;4608379
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20354;90;2;19;0;0;;;;;;;MERCAT BORDETA / AV. ARTESA;303492;4608364
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20350;90;2;20;0;0;;;;;;;AV. ARTESA;303550;4608744
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20078;90;2;21;0;0;;;;;;;PALAUET / BOQUê 2;303728;4608831
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20346;90;2;22;0;0;;;;;;;IES MARIA RÈBIES / CENTRE;303924;4608655
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20347;90;2;23;0;0;;;;;;;PLA D'URGELL;303824;4608342
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20378;11;2;1;0;0;;;;;;;AGR„NOMS / CAM÷ BOIXADORS;300157;4611625
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20379;11;2;2;0;0;;;;;;;CASTELL DE GARDENY;300204;4611834
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20380;11;2;3;0;0;;;;;;;ARQUITECTE CELLES;300764;4611477
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20351;11;2;4;0;0;;;;;;;VILA MONTCADA;301229;4611497
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20139;11;2;5;0;0;;;;;;;ARNAU DE VILANOVA;300967;4610980
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20140;11;2;6;0;0;;;;;;;ONZE DE SETEMBRE;301201;4610853
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20141;11;2;7;0;0;;;;;;;HOSPITAL SANTA MARIA;301318;4610433
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20359;11;2;8;0;0;;;;;;;ENRIC GRANADOS / ROVIRA ROURE;301562;4610497
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20194;11;2;9;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20195;11;2;10;0;0;;;;;;;HISENDA 2;301736;4609965
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20196;11;2;11;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20197;11;2;12;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / CATALUNYA;301832;4609291
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20132;90;1;1;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / PL. ESPANYA;301877;4609290
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20002;90;1;2;0;0;;;;;;;CATALUNYA;301718;4609420
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20003;90;1;3;0;0;;;;;;;UNIVERSITAT;301704;4609586
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20004;90;1;4;0;0;;;;;;;HISENDA;301758;4609959
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20133;90;1;5;0;0;;;;;;;RICARD VI•ES / SANITAT;301650;4610271
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20358;90;1;6;0;0;;;;;;;ENRIC GRANADOS / ROVIRA ROURE 2;301561;4610455
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20135;90;1;7;0;0;;;;;;;HOSPITAL SANTA MARIA 2;301329;4610445
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20206;90;1;8;0;0;;;;;;;ONZE DE SETEMBRE 2;301160;4610927
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20138;90;1;9;0;0;;;;;;;ARNAU DE VILANOVA 2;300974;4611023
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20207;90;1;10;0;0;;;;;;;CIUTAT JARD÷ 2;300670;4611143
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20378;90;1;11;0;0;;;;;;;AGR„NOMS / CAM÷ BOIXADORS;300157;4611625
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20347;11;1;1;0;0;;;;;;;PLA D'URGELL;303824;4608342
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20348;11;1;2;0;0;;;;;;;EXTREMADURA;303642;4608053
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20349;11;1;3;0;0;;;;;;;MERCAT BORDETA;303536;4608336
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20252;11;1;4;0;0;;;;;;;MIQUEL BATLLORI / FONTANET;303316;4608390
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20253;11;1;5;0;0;;;;;;;MUSEU DE L'AIGUA;303063;4608507
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20353;11;1;6;0;0;;;;;;;PARC JOAN OR‡;302816;4608625
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20254;11;1;7;0;0;;;;;;;MIQUEL BATLLORI / LL11;302507;4608769
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20255;11;1;8;0;0;;;;;;;ESTUDI GENERAL / JOAN FUSTER;302301;4608922
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20145;11;1;9;0;0;;;;;;;PONT UNIVERSITAT;302073;4609121
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20132;11;1;10;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / PL. ESPANYA;301877;4609290
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20002;11;1;11;0;0;;;;;;;CATALUNYA;301718;4609420
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20003;11;1;12;0;0;;;;;;;UNIVERSITAT;301704;4609586
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20004;11;1;13;0;0;;;;;;;HISENDA;301758;4609959
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20133;11;1;14;0;0;;;;;;;RICARD VI•ES / SANITAT;301650;4610271
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20358;11;1;15;0;0;;;;;;;ENRIC GRANADOS / ROVIRA ROURE 2;301561;4610455
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20135;11;1;16;0;0;;;;;;;HOSPITAL SANTA MARIA 2;301329;4610445
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20206;11;1;17;0;0;;;;;;;ONZE DE SETEMBRE 2;301160;4610927
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20138;11;1;18;0;0;;;;;;;ARNAU DE VILANOVA 2;300974;4611023
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20207;11;1;19;0;0;;;;;;;CIUTAT JARD÷ 2;300670;4611143
402811;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20378;11;1;20;0;0;;;;;;;AGR„NOMS / CAM÷ BOIXADORS;300157;4611625
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20085;0;1;1;0;0;;;;;;;LOCAL SOCIAL MAGRANERS;305270;4608981
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20086;0;1;2;0;0;;;;;;;FLORIDA / LA MAGRANA;305350;4608936
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20087;0;1;3;0;0;;;;;;;COSTA MAGRANERS / PLA STA.MARIA;305237;4608930
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20088;0;1;4;0;0;;;;;;;CEMENTIRI 3;304651;4609227
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20089;0;1;5;0;0;;;;;;;PALAUET / ALMERIA;304233;4609372
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20090;0;1;6;0;0;;;;;;;PALAUET / ASTURIES;304044;4609144
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20091;0;1;7;0;0;;;;;;;PALAUET / BOQUê;303762;4608860
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20346;0;1;8;0;0;;;;;;;IES MARIA RÈBIES / CENTRE;303924;4608655
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20347;0;1;9;0;0;;;;;;;PLA D'URGELL;303824;4608342
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20349;0;1;10;0;0;;;;;;;MERCAT BORDETA;303536;4608336
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20350;0;1;11;0;0;;;;;;;AV. ARTESA;303550;4608744
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20072;0;1;12;0;0;;;;;;;GARRIGUES / S÷CORIS;303299;4608722
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20073;0;1;12;0;0;;;;;;;GARRIGUES / CANAL;303129;4608836
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20074;0;1;14;0;0;;;;;;;GARRIGUES / BLOCS LA CAIXA;302811;4609209
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20075;0;1;15;0;0;;;;;;;GARRIGUES / ALACANT;302677;4609402
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20076;0;1;16;0;0;;;;;;;CAMPS ELISIS;302559;4609599
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20013;0;1;17;0;0;;;;;;;PONT VELL / PAERIA;302299;4609729
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20014;0;1;18;0;0;;;;;;;CAVALLERS;302090;4609505
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20001;0;1;19;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS;301923;4609320
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20002;0;1;20;0;0;;;;;;;CATALUNYA;301718;4609420
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20003;0;1;21;0;0;;;;;;;UNIVERSITAT;301704;4609586
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20004;0;1;22;0;0;;;;;;;HISENDA;301758;4609959
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20005;0;1;23;0;0;;;;;;;RICARD VI•ES / PRAT DE LA RIBA;301694;4610225
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20006;0;1;24;0;0;;;;;;;ENSENYANÄA / PRAT DE LA RIBA;301980;4610373
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20007;0;1;25;0;0;;;;;;;AMBULATORI;302173;4610473
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20093;0;1;26;0;0;;;;;;;PRAT DE LA RIBA / SANT RUF;302460;4610634
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20293;0;1;28;0;0;;;;;;;COBRIMENT DE VIES 2;302649;4610789
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20094;0;1;29;0;0;;;;;;;CAP BAL∑FIA - PARDINYES 2;302617;4610974
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20272;0;1;30;0;0;;;;;;;BAR‡ DE MAIALS / SABADELL 2;302454;4611177
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20273;0;1;31;0;0;;;;;;;BAR‡ DE MAIALS / VIC 2;302259;4611377
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20097;0;1;32;0;0;;;;;;;TORRE VICENS 2;302609;4611505
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20098;0;1;33;0;0;;;;;;;LLIBERTAT / POBLA DE SEGUR 2;302706;4611631
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20099;0;1;34;0;0;;;;;;;LLIBERTAT / LA CREU 2;302564;4611973
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20100;0;1;35;0;0;;;;;;;LOCAL SOCIAL SEC∑ 2;302530;4612080
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20100;0;2;1;0;0;;;;;;;LOCAL SOCIAL SEC∑ 2;302530;4612080
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20101;0;2;2;0;0;;;;;;;ESCOLA TERRES DE PONENT;302460;4612306
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20102;0;2;3;0;0;;;;;;;LA LLUM;302391;4612653
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20104;0;2;4;0;0;;;;;;;A.E.M.;302116;4612854
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20105;0;2;5;0;0;;;;;;;MARIMUNT / PICABAIX;302328;4612297
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20106;0;2;6;0;0;;;;;;;LOCAL SOCIAL SEC∑;302468;4612064
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20107;0;2;7;0;0;;;;;;;LLIBERTAT / LA CREU;302547;4611965
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20108;0;2;8;0;0;;;;;;;LLIBERTAT / POBLA DE SEGUR;302696;4611628
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20109;0;2;9;0;0;;;;;;;TORRE VICENS;302604;4611525
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20285;0;2;10;0;0;;;;;;;BAR‡ DE MAIALS / VIC;302248;4611357
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20111;0;2;11;0;0;;;;;;;BAR‡ DE MAIALS / SABADELL;302440;4611164
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20112;0;2;12;0;0;;;;;;;CAP BAL∑FIA - PARDINYES;302606;4610970
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20294;0;2;13;0;0;;;;;;;COBRIMENT DE VIES;302633;4610800
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20297;0;2;14;0;0;;;;;;;PRAT DE LA RIBA / P. VIANA;302324;4610583
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20298;0;2;15;0;0;;;;;;;AMBULATORI / PALLARS;302130;4610481
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20355;0;2;16;0;0;;;;;;;ENSENYANÄA / HUMBERT TORRES;301909;4610359
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20194;0;2;17;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20195;0;2;18;0;0;;;;;;;HISENDA 2;301736;4609965
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20196;0;2;19;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20146;0;2;20;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20147;0;2;21;0;0;;;;;;;CAVALLERS 2;302132;4609508
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20148;0;2;22;0;0;;;;;;;PONT VELL / BLONDEL;302291;4609682
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20059;0;2;23;0;0;;;;;;;CAMPS ELISIS 2;302567;4609554
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20060;0;2;24;0;0;;;;;;;GARRIGUES / DRA.CASTELLS;302676;4609375
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20061;0;2;25;0;0;;;;;;;GARRIGUES / BLOCS LA CAIXA 2;302804;4609194
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20062;0;2;26;0;0;;;;;;;GARRIGUES / CANAL 2;303143;4608810
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20063;0;2;27;0;0;;;;;;;GARRIGUES / S÷CORIS 2;303314;4608694
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20064;0;2;28;0;0;;;;;;;AV. ARTESA 2;303460;4608432
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20360;0;2;29;0;0;;;;;;;MERCAT BORDETA / PL. SANT JORDI 2;303615;4608514
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20067;0;2;30;0;0;;;;;;;PLA D'URGELL 2;303795;4608281
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20069;0;2;31;0;0;;;;;;;CENTRE / IES MARIA RÈBIES;303798;4608573
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20078;0;2;32;0;0;;;;;;;PALAUET / BOQUê 2;303728;4608831
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20079;0;2;33;0;0;;;;;;;PALAUET / ASTURIES 2;304054;4609133
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20080;0;2;34;0;0;;;;;;;PALAUET / ALMERIA 2;304241;4609367
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20082;0;2;35;0;0;;;;;;;CEMENTIRI 2;304783;4609628
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20083;0;2;36;0;0;;;;;;;MECANOVA;304812;4609408
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20352;0;2;37;0;0;;;;;;;GARCIA LORCA - N240;305313;4609195
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20084;0;2;38;0;0;;;;;;;JOAN GAVARRA;305438;4609336
40290;7 COSTA MAGRANERS - AV.SANT PERE;4029;20085;0;2;39;0;0;;;;;;;LOCAL SOCIAL MAGRANERS;305270;4608981
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20060;10;2;1;0;0;;;;;;;GARRIGUES / DRA.CASTELLS;302676;4609375
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20061;10;2;2;0;0;;;;;;;GARRIGUES / BLOCS LA CAIXA 2;302804;4609194
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20062;10;2;3;0;0;;;;;;;GARRIGUES / CANAL 2;303143;4608810
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20063;10;2;4;0;0;;;;;;;GARRIGUES / S÷CORIS 2;303314;4608694
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20064;10;2;5;0;0;;;;;;;AV. ARTESA 2;303460;4608432
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20360;10;2;6;0;0;;;;;;;MERCAT BORDETA / PL. SANT JORDI 2;303615;4608514
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20067;10;2;7;0;0;;;;;;;PLA D'URGELL 2;303795;4608281
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20069;10;2;8;0;0;;;;;;;CENTRE / IES MARIA RÈBIES;303798;4608573
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20078;10;2;9;0;0;;;;;;;PALAUET / BOQUê 2;303728;4608831
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20079;10;2;10;0;0;;;;;;;PALAUET / ASTURIES 2;304054;4609133
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20080;10;2;11;0;0;;;;;;;PALAUET / ALMERIA 2;304241;4609367
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20082;10;2;12;0;0;;;;;;;CEMENTIRI 2;304783;4609628
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20083;10;2;13;0;0;;;;;;;MECANOVA;304812;4609408
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20352;10;2;14;0;0;;;;;;;GARCIA LORCA - N240;305313;4609195
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20084;10;2;15;0;0;;;;;;;JOAN GAVARRA;305438;4609336
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20085;10;2;16;0;0;;;;;;;LOCAL SOCIAL MAGRANERS;305270;4608981
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20085;20;1;1;0;0;;;;;;;LOCAL SOCIAL MAGRANERS;305270;4608981
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20086;20;1;2;0;0;;;;;;;FLORIDA / LA MAGRANA;305350;4608936
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20087;20;1;3;0;0;;;;;;;COSTA MAGRANERS / PLA STA.MARIA;305237;4608930
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20088;20;1;4;0;0;;;;;;;CEMENTIRI 3;304651;4609227
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20089;20;1;5;0;0;;;;;;;PALAUET / ALMERIA;304233;4609372
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20090;20;1;6;0;0;;;;;;;PALAUET / ASTURIES;304044;4609144
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20091;20;1;7;0;0;;;;;;;PALAUET / BOQUê;303762;4608860
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20346;20;1;8;0;0;;;;;;;IES MARIA RÈBIES / CENTRE;303924;4608655
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20347;20;1;9;0;0;;;;;;;PLA D'URGELL;303824;4608342
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20349;20;1;10;0;0;;;;;;;MERCAT BORDETA;303536;4608336
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20350;20;1;11;0;0;;;;;;;AV. ARTESA;303550;4608744
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20072;20;1;12;0;0;;;;;;;GARRIGUES / S÷CORIS;303299;4608722
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20073;20;1;12;0;0;;;;;;;GARRIGUES / CANAL;303129;4608836
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20074;20;1;14;0;0;;;;;;;GARRIGUES / BLOCS LA CAIXA;302811;4609209
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20075;20;1;15;0;0;;;;;;;GARRIGUES / ALACANT;302677;4609402
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20076;20;1;16;0;0;;;;;;;CAMPS ELISIS;302559;4609599
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20013;20;1;17;0;0;;;;;;;PONT VELL / PAERIA;302299;4609729
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20014;20;1;18;0;0;;;;;;;CAVALLERS;302090;4609505
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20001;20;1;19;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS;301923;4609320
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20002;20;1;20;0;0;;;;;;;CATALUNYA;301718;4609420
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20003;20;1;21;0;0;;;;;;;UNIVERSITAT;301704;4609586
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20004;20;1;22;0;0;;;;;;;HISENDA;301758;4609959
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20005;20;1;23;0;0;;;;;;;RICARD VI•ES / PRAT DE LA RIBA;301694;4610225
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20006;20;1;24;0;0;;;;;;;ENSENYANÄA / PRAT DE LA RIBA;301980;4610373
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20007;20;1;25;0;0;;;;;;;AMBULATORI;302173;4610473
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20093;20;1;26;0;0;;;;;;;PRAT DE LA RIBA / SANT RUF;302460;4610634
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20293;20;1;28;0;0;;;;;;;COBRIMENT DE VIES 2;302649;4610789
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20094;20;1;29;0;0;;;;;;;CAP BAL∑FIA - PARDINYES 2;302617;4610974
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20272;20;1;30;0;0;;;;;;;BAR‡ DE MAIALS / SABADELL 2;302454;4611177
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20273;20;1;31;0;0;;;;;;;BAR‡ DE MAIALS / VIC 2;302259;4611377
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20097;20;1;32;0;0;;;;;;;TORRE VICENS 2;302609;4611505
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20098;20;1;33;0;0;;;;;;;LLIBERTAT / POBLA DE SEGUR 2;302706;4611631
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20099;20;1;34;0;0;;;;;;;LLIBERTAT / LA CREU 2;302564;4611973
