"Nom_Sector";"Codi_Carrer";"Tipus_Via";"Nexe";"Nom_carrer";"Nom_complert";"Num_Inf";"Lletra_Inf";"Accessori_inf";"Num_Sup";"Lletra_sup";"Accessori_sup"
"Sant Daniel";"0640";"PUJADA";"a la";"Torrassa";"Pujada a la Torrassa";"69";"";"N";"69";"";"N"
"Sant Daniel";"0640";"PUJADA";"a la";"Torrassa";"Pujada a la Torrassa";"1";"";"N";"37";"";"N"
"Sant Daniel";"0640";"PUJADA";"a la";"Torrassa";"Pujada a la Torrassa";"36";"";"N";"48";"";"N"
"Sant Daniel";"0640";"PUJADA";"a la";"Torrassa";"Pujada a la Torrassa";"56";"";"N";"60";"";"N"
"Sant Daniel";"0640";"PUJADA";"a la";"Torrassa";"Pujada a la Torrassa";"2";"";"N";"32";"";"N"
"Sant Daniel";"0640";"PUJADA";"a la";"Torrassa";"Pujada a la Torrassa";"50";"";"N";"54";"";"N"
"Sant Daniel";"0640";"PUJADA";"a la";"Torrassa";"Pujada a la Torrassa";"62";"";"N";"68";"";"N"
"Sant Daniel";"0640";"PUJADA";"a la";"Torrassa";"Pujada a la Torrassa";"49";"";"N";"49";"";"N"
"Sant Daniel";"0640";"PUJADA";"a la";"Torrassa";"Pujada a la Torrassa";"51";"";"N";"67";"";"N"
"Sant Daniel";"0648";"GRUP";"";"Torre Gironella";"Grup Torre Gironella";"1";"";"N";"99";"";"N"
"Sant Daniel";"0660";"CARRER";"de";"Trasfigueres";"Carrer de Trasfigueres";"1";"";"N";"1";"";"N"
"Sant Daniel";"0766";"PONT";"de";"Sant Feliu";"Pont de Sant Feliu";"1";"";"N";"1";"";"N"
"Sant Daniel";"0841";"DISSEMINAT";"de";"Sant Daniel";"Disseminat de Sant Daniel";"1";"";"N";"38";"";"N"
"Sant Daniel";"0841";"DISSEMINAT";"de";"Sant Daniel";"Disseminat de Sant Daniel";"89";"";"N";"90";"";"N"
"Sant Daniel";"0841";"DISSEMINAT";"de";"Sant Daniel";"Disseminat de Sant Daniel";"79";"";"N";"79";"";"N"
"Sant Daniel";"0841";"DISSEMINAT";"de";"Sant Daniel";"Disseminat de Sant Daniel";"92";"";"N";"92";"";"N"
"Sant Daniel";"0841";"DISSEMINAT";"de";"Sant Daniel";"Disseminat de Sant Daniel";"84";"";"N";"85";"";"N"
"Sant Daniel";"0924";"MIRADOR";"de la";"Muntanya de la O";"Mirador de la Muntanya de la O";"1";"";"N";"1";"";"N"
"Sant Daniel";"0925";"MIRADOR";"del";"Turó de Can Garcia";"Mirador del Turó de Can Garcia";"1";"";"N";"1";"";"N"
"Sant Narcís";"0037";"CARRER";"de";"Guillem Bofill";"Carrer de Guillem Bofill";"2";"";"N";"8";"";"N"
"Sant Narcís";"0037";"CARRER";"de";"Guillem Bofill";"Carrer de Guillem Bofill";"1";"";"N";"1";"";"N"
"Sant Narcís";"0039";"PLAÇA";"de l'";"Assumpció";"Plaça de l'Assumpció";"1";"";"N";"4";"";"N"
"Sant Narcís";"0039";"PLAÇA";"de l'";"Assumpció";"Plaça de l'Assumpció";"32";"";"N";"35";"";"N"
"Sant Narcís";"0039";"PLAÇA";"de l'";"Assumpció";"Plaça de l'Assumpció";"5";"";"N";"31";"";"N"
"Sant Narcís";"0081";"JARDINS";"d'";"Ignasi Bosch i Reitg";"Jardins d'Ignasi Bosch i Reitg";"1";"";"N";"1";"";"N"
"Sant Narcís";"0115";"CARRER";"de";"Canonge Morera";"Carrer de Canonge Morera";"2";"";"N";"6";"";"N"
"Sant Narcís";"0115";"CARRER";"de";"Canonge Morera";"Carrer de Canonge Morera";"1";"";"N";"3";"";"N"
"Sant Narcís";"0116";"CARRER";"de";"Canonge Rovira";"Carrer de Canonge Rovira";"1";"";"N";"9";"";"S"
"Sant Narcís";"0116";"CARRER";"de";"Canonge Rovira";"Carrer de Canonge Rovira";"2";"";"N";"8";"";"N"
"Sant Narcís";"0116";"CARRER";"de";"Canonge Rovira";"Carrer de Canonge Rovira";"10";"";"N";"12";"";"N"
"Sant Narcís";"0141";"RAMBLA";"de";"Catalunya";"Rambla de Catalunya";"2";"";"N";"6";"";"N"
"Sant Narcís";"0141";"RAMBLA";"de";"Catalunya";"Rambla de Catalunya";"8";"";"N";"24";"";"N"
"Sant Narcís";"0141";"RAMBLA";"de";"Catalunya";"Rambla de Catalunya";"1";"";"N";"5";"";"N"
"Sant Narcís";"0141";"RAMBLA";"de";"Catalunya";"Rambla de Catalunya";"7";"";"N";"23";"";"S"
"Sant Narcís";"0171";"CARRER";"de";"Cristòfor Colom";"Carrer de Cristòfor Colom";"1";"";"N";"9";"";"N"
"Sant Narcís";"0171";"CARRER";"de";"Cristòfor Colom";"Carrer de Cristòfor Colom";"2";"";"N";"4";"";"N"
"Sant Narcís";"0171";"CARRER";"de";"Cristòfor Colom";"Carrer de Cristòfor Colom";"6";"";"N";"12";"";"N"
"Sant Narcís";"0171";"CARRER";"de";"Cristòfor Colom";"Carrer de Cristòfor Colom";"11";"";"N";"25";"";"N"
"Sant Narcís";"0187";"CARRER";"de l'";"Empordà";"Carrer de l'Empordà";"2";"";"N";"12";"";"N"
"Sant Narcís";"0187";"CARRER";"de l'";"Empordà";"Carrer de l'Empordà";"1";"";"N";"5";"";"N"
"Sant Narcís";"0192";"CARRER";"de l'";"Escorial";"Carrer de l'Escorial";"1";"";"N";"1";"";"N"
"Sant Narcís";"0192";"CARRER";"de l'";"Escorial";"Carrer de l'Escorial";"2";"";"N";"4";"";"N"
"Sant Narcís";"0270";"AVINGUDA";"de la";"Hispanitat";"Avinguda de la Hispanitat";"1";"";"N";"13";"";"N"
"Sant Narcís";"0270";"AVINGUDA";"de la";"Hispanitat";"Avinguda de la Hispanitat";"2";"";"N";"56";"";"N"
"Sant Narcís";"0270";"AVINGUDA";"de la";"Hispanitat";"Avinguda de la Hispanitat";"0";"";"N";"0";"";"N"
"Sant Narcís";"0328";"CARRER";"de";"Lleida";"Carrer de Lleida";"8";"";"N";"24";"";"N"
"Sant Narcís";"0328";"CARRER";"de";"Lleida";"Carrer de Lleida";"2";"";"N";"6";"";"N"
"Sant Narcís";"0328";"CARRER";"de";"Lleida";"Carrer de Lleida";"1";"";"N";"1";"";"N"
"Sant Narcís";"0328";"CARRER";"de";"Lleida";"Carrer de Lleida";"3";"";"N";"5";"";"N"
"Sant Narcís";"0328";"CARRER";"de";"Lleida";"Carrer de Lleida";"7";"";"N";"11";"";"N"
"Sant Narcís";"0328";"CARRER";"de";"Lleida";"Carrer de Lleida";"13";"";"N";"13";"";"N"
"Sant Narcís";"0337";"CARRER";"de la";"Mare de Déu de Fàtima";"Carrer de la Mare de Déu de Fàtima";"1";"";"N";"9";"";"N"
"Sant Narcís";"0337";"CARRER";"de la";"Mare de Déu de Fàtima";"Carrer de la Mare de Déu de Fàtima";"2";"";"N";"8";"";"N"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"27";"";"N";"31";"";"N"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"26";"";"N";"26";"";"N"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"11";"";"N";"17";"";"N"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"10";"";"N";"18";"";"N"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"6";"";"S";"8";"";"N"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"9";"";"N";"9";"";"N"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"7";"";"N";"7";"";"N"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"4";"";"N";"4";"";"N"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"2";"";"N";"2";"A";"S"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"1";"";"N";"5";"";"N"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"20";"";"N";"22";"";"N"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"24";"";"N";"24";"";"N"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"28";"";"N";"28";"";"N"
"Sant Narcís";"0338";"CARRER";"de la";"Mare de Déu de la Salut";"Carrer de la Mare de Déu de la Salut";"19";"";"N";"25";"";"N"
"Sant Narcís";"0340";"PLAÇA";"de la";"Mare de Déu de Montserrat";"Plaça de la Mare de Déu de Montserrat";"1";"";"N";"2";"";"N"
"Sant Narcís";"0341";"CARRER";"de la";"Mare de Déu de Núria";"Carrer de la Mare de Déu de Núria";"4";"";"N";"4";"";"N"
"Sant Narcís";"0341";"CARRER";"de la";"Mare de Déu de Núria";"Carrer de la Mare de Déu de Núria";"2";"";"N";"3";"";"N"
"Sant Narcís";"0341";"CARRER";"de la";"Mare de Déu de Núria";"Carrer de la Mare de Déu de Núria";"5";"";"N";"5";"";"N"
"Sant Narcís";"0341";"CARRER";"de la";"Mare de Déu de Núria";"Carrer de la Mare de Déu de Núria";"1";"";"N";"1";"";"N"
"Sant Narcís";"0342";"CARRER";"de la";"Mare de Déu de Rocacorba";"Carrer de la Mare de Déu de Rocacorba";"2";"";"N";"8";"";"N"
"Sant Narcís";"0342";"CARRER";"de la";"Mare de Déu de Rocacorba";"Carrer de la Mare de Déu de Rocacorba";"1";"";"N";"7";"";"N"
"Sant Narcís";"0343";"CARRER";"de la";"Mare de Déu del Collell";"Carrer de la Mare de Déu del Collell";"2";"";"N";"6";"";"N"
"Sant Narcís";"0343";"CARRER";"de la";"Mare de Déu del Collell";"Carrer de la Mare de Déu del Collell";"1";"";"N";"7";"";"N"
"Sant Narcís";"0344";"CARRER";"de la";"Mare de Déu del Mont";"Carrer de la Mare de Déu del Mont";"17";"";"N";"19";"";"N"
"Sant Narcís";"0344";"CARRER";"de la";"Mare de Déu del Mont";"Carrer de la Mare de Déu del Mont";"9";"";"N";"15";"";"N"
"Sant Narcís";"0344";"CARRER";"de la";"Mare de Déu del Mont";"Carrer de la Mare de Déu del Mont";"20";"";"N";"26";"";"N"
"Sant Narcís";"0344";"CARRER";"de la";"Mare de Déu del Mont";"Carrer de la Mare de Déu del Mont";"18";"";"N";"18";"";"N"
"Sant Narcís";"0344";"CARRER";"de la";"Mare de Déu del Mont";"Carrer de la Mare de Déu del Mont";"1";"";"N";"7";"";"N"
"Sant Narcís";"0344";"CARRER";"de la";"Mare de Déu del Mont";"Carrer de la Mare de Déu del Mont";"16";"";"N";"16";"";"N"
"Sant Narcís";"0344";"CARRER";"de la";"Mare de Déu del Mont";"Carrer de la Mare de Déu del Mont";"8";"";"N";"14";"";"N"
"Sant Narcís";"0344";"CARRER";"de la";"Mare de Déu del Mont";"Carrer de la Mare de Déu del Mont";"2";"";"N";"6";"";"N"
"Sant Narcís";"0346";"CARRER";"de la";"Mare de Déu del Remei";"Carrer de la Mare de Déu del Remei";"8";"";"N";"14";"";"N"
"Sant Narcís";"0346";"CARRER";"de la";"Mare de Déu del Remei";"Carrer de la Mare de Déu del Remei";"11";"";"S";"21";"";"N"
"Sant Narcís";"0346";"CARRER";"de la";"Mare de Déu del Remei";"Carrer de la Mare de Déu del Remei";"2";"";"N";"6";"";"N"
