"X";"Y";"Nom";"Tipus";"lon";"lat"
"484523,9";"4647385,8";"Carrer de Francesc Artau";"Eixos viaris";"2,81318294";"41,97831099"
"484964,6";"4647243,8";"Carrer de Francesc de Ciurana i Hernández";"Eixos viaris";"2,81850969";"41,97704059"
"485083,2";"4647659,3";"Carrer de Doctor Francesc Coll i Turbau";"Eixos viaris";"2,81993551";"41,98078962"
"483996,8";"4647304,8";"Carrer de Francesc Estival i Cisa";"Eixos viaris";"2,80682396";"41,97757093"
"485960,4";"4649485,9";"Carrer de Francesc Macià";"Eixos viaris";"2,83047818";"41,99725187"
"484068,8";"4644285,2";"Carrer de les Illes Balears";"Eixos viaris";"2,80777478";"41,95038124"
"485490,8";"4648237,2";"Carrer de les Ballesteries";"Eixos viaris";"2,82483415";"41,98600306"
"485009,3";"4647088,2";"Carrer de Jaume Balmes";"Eixos viaris";"2,81905681";"41,97564541"
"486038,9";"4648148,8";"Carrer del Baluard";"Eixos viaris";"2,83145174";"41,98521137"
"485440,4";"4647719,9";"Carrer dels Banyoles";"Eixos viaris";"2,82424338";"41,98133669"
"485458,9";"4648539,7";"Carrer de la Barca";"Eixos viaris";"2,82444037";"41,98872248"
"484460,3";"4645942,6";"Carrer de Barcelona";"Eixos viaris";"2,81246062";"41,96531314"
"486950,9";"4646657,5";"Carrer del Barranc";"Eixos viaris";"2,84249439";"41,97179807"
"485827,2";"4648789,4";"Pujada de la Barrufa";"Eixos viaris";"2,82888911";"41,99098087"
"486467,5";"4648954,2";"Carrer de la Riera Bascanella";"Eixos viaris";"2,83661201";"41,99247822"
"483840,6";"4647126,7";"Carrer del Bassegoda";"Eixos viaris";"2,80494587";"41,97596456"
"484021,5";"4646941,6";"Carrer de Bastiments";"Eixos viaris";"2,80713559";"41,97430202"
"485569,1";"4648269,5";"Carrer de Lluís Batlle i Prats";"Eixos viaris";"2,82578706";"41,98629273"
"485487,3";"4647704,8";"Carrer de les Beates";"Eixos viaris";"2,82481110";"41,98120246"
"485482,8";"4647850,2";"Plaça dels Bell-lloc";"Eixos viaris";"2,82474713";"41,98251734"
"485623,8";"4648263,2";"Carrer de Bellmirall";"Eixos viaris";"2,82643909";"41,98623967"
"485498,8";"4648594,2";"Carrer del Bellaire";"Eixos viaris";"2,82492192";"41,98921858"
"485770,4";"4647644,2";"Carrer de la Bellavista";"Eixos viaris";"2,82822867";"41,98066722"
"486561,6";"4649353,3";"Carrer del Bellpuig";"Eixos viaris";"2,83773777";"41,99607348"
"485284,1";"4648390,1";"Carrer de Berenguer Carnicer";"Eixos viaris";"2,82234348";"41,98737726"
"486380,4";"4649089,0";"Carrer de Berenguer de Palol";"Eixos viaris";"2,83555851";"41,99369262"
"484666,9";"4647743,1";"Carrer de Bernat Boades";"Eixos viaris";"2,81489970";"41,98153817"
"484247,4";"4646396,5";"Carrer de Bilbao";"Eixos viaris";"2,80987796";"41,96939794"
"485653,0";"4648363,0";"Carrer de Bisbe Cartañà";"Eixos viaris";"2,82679882";"41,98714088"
"485141,3";"4647399,2";"Carrer de Tomás de Lorenzana";"Eixos viaris";"2,82064220";"41,97844898"
"484633,9";"4647402,7";"Carrer de Bisbe Sivilla";"Eixos viaris";"2,81451026";"41,97846626"
"484580,9";"4648917,3";"Carrer de Bluefields";"Eixos viaris";"2,81383077";"41,99211029"
"485807,2";"4646752,6";"Carrer de Carles de Bolós";"Eixos viaris";"2,82869683";"41,97263395"
"485065,8";"4648103,5";"Carrer de Bonastruc de Porta";"Eixos viaris";"2,81970695";"41,98478823"
"484922,4";"4645811,8";"Carrer de Lluís Borrassà";"Eixos viaris";"2,81803945";"41,96414223"
"486018,1";"4646723,2";"Carrer de Sant Grau";"Eixos viaris";"2,83124419";"41,97237653"
"483431,8";"4648826,4";"Carrer de Sant Gregori";"Eixos viaris";"2,79996127";"41,99126735"
"485307,0";"4646368,1";"Carrer de Sant Hipòlit";"Eixos viaris";"2,82267168";"41,96916622"
"484750,4";"4646590,8";"Carrer de Sant Ignasi";"Eixos viaris";"2,81594358";"41,97115512"
"484773,4";"4646385,8";"Carrer de Sant Isidre";"Eixos viaris";"2,81622648";"41,96930920"
"485678,7";"4650958,0";"Carrer de Sant Jordi";"Eixos viaris";"2,82703734";"42,01051354"
"485578,8";"4647897,0";"Carrer de Sant Josep";"Eixos viaris";"2,82590483";"41,98294242"
"485568,3";"4647991,8";"Plaça de Sant Josep";"Eixos viaris";"2,82578181";"41,98378886"
"485544,6";"4648266,1";"Carrer de Sant Llorenç";"Eixos viaris";"2,82548533";"41,98626525"
"485630,9";"4648103,2";"Pujada de Sant Martí";"Eixos viaris";"2,82652751";"41,98479874"
"484214,4";"4649313,9";"Carrer de Sant Medir";"Eixos viaris";"2,80940135";"41,99566966"
"484733,9";"4646270,9";"Carrer de Sant Miquel";"Eixos viaris";"2,81574671";"41,96827266"
"484485,4";"4646833,7";"Avinguda de Sant Narcís";"Eixos viaris";"2,81273883";"41,97333857"
"485510,6";"4648656,5";"Carrer de Sant Pau";"Eixos viaris";"2,82506526";"41,98977721"
"485546,7";"4648640,4";"Plaça de Sant Pere";"Eixos viaris";"2,82550027";"41,98963377"
"485110,6";"4649149,6";"Plaça de Sant Ponç";"Eixos viaris";"2,82022367";"41,99421003"
"486001,9";"4646212,3";"Carrer de Sant Roc";"Eixos viaris";"2,83105117";"41,96777381"
"485209,9";"4647840,8";"Avinguda de Sant Francesc";"Eixos viaris";"2,82145190";"41,98242220"
"484000,7";"4646894,5";"Carrer de Sant Sebastià";"Eixos viaris";"2,80688340";"41,97387828"
"485352,3";"4647995,2";"Carrer de Santa Clara";"Eixos viaris";"2,82317424";"41,98382090"
"483977,6";"4645753,6";"Carretera de Santa Coloma";"Eixos viaris";"2,80663688";"41,96360121"
"484266,0";"4647425,8";"Carrer de Santa Eugènia";"Eixos viaris";"2,81007974";"41,97866617"
"483685,7";"4647171,5";"Plaça de Santa Eugènia";"Eixos viaris";"2,80307375";"41,97636666"
"483453,1";"4647215,8";"Travessia de Santa Eugènia";"Eixos viaris";"2,80027223";"41,97675812"
"485623,0";"4648571,9";"Carrer de Santa Llúcia";"Eixos viaris";"2,82643156";"41,98901372"
"484699,3";"4646201,1";"Carrer de Santa Maria";"Eixos viaris";"2,81533817";"41,96765054"
"485270,7";"4648000,4";"Plaça de Santa Susanna";"Eixos viaris";"2,82218425";"41,98386440"
"484607,7";"4647042,2";"Carrer de Santander";"Eixos viaris";"2,81420585";"41,97522335"
"484754,6";"4646322,2";"Carrer de Santiago";"Eixos viaris";"2,81599880";"41,96874141"
"484216,2";"4646913,6";"Jardins d'Ignasi Bosch i Reitg";"Eixos viaris";"2,80948995";"41,97405376"
"484268,6";"4649161,9";"Carrer del Bosquet";"Eixos viaris";"2,81005741";"41,99430173"
"486537,6";"4649737,3";"Carrer del Bou d'Or";"Eixos viaris";"2,83743919";"41,99953162"
"483822,8";"4648794,2";"Carrer de la  Riera Bullidors";"Eixos viaris";"2,80468270";"41,99098727"
"483949,1";"4649166,9";"Carrer del Cadí";"Eixos viaris";"2,80620580";"41,99434033"
"485433,7";"4648418,1";"Carrer dels Calderers";"Eixos viaris";"2,82414156";"41,98763221"
"485286,0";"4647486,8";"Plaça de Francesc Calvet i Rubalcaba";"Eixos viaris";"2,82239026";"41,97923528"
"486497,5";"4649468,0";"Carrer del Camp d'Or";"Eixos viaris";"2,83696239";"41,99710815"
"484311,1";"4649101,0";"Carrer del Camp de la Bateria";"Eixos viaris";"2,81057818";"41,99376219"
"486916,6";"4646744,8";"Carrer del Camp de la Plana";"Eixos viaris";"2,84208209";"41,97258109"
"483904,1";"4644970,5";"Carrer del Camp de les Lloses";"Eixos viaris";"2,80577735";"41,95654749"
"483765,3";"4645184,3";"Carrer del Camp Gurnau";"Eixos viaris";"2,80409421";"41,95847207"
"483872,3";"4646903,6";"Carrer de Campcardós";"Eixos viaris";"2,80533823";"41,97395673"
"484084,1";"4646847,7";"Passatge del Campcardós";"Eixos viaris";"2,80789853";"41,97345667"
"486078,2";"4646217,4";"Carrer de Can Llobet";"Eixos viaris";"2,83198033";"41,96782021"
"484280,1";"4649086,2";"Carrer de Can Massa";"Eixos viaris";"2,81020430";"41,99362648"
"484861,4";"4645401,8";"Carrer de Can Prunell";"Eixos viaris";"2,81731386";"41,96044833"
"484479,3";"4649144,6";"Carrer de Can Sopa";"Eixos viaris";"2,81260538";"41,99415281"
"484115,8";"4649046,4";"Carrer de Can Sunyer";"Eixos viaris";"2,80821326";"41,99326290"
"484909,2";"4645298,8";"Carrer de Can Sureda";"Eixos viaris";"2,81789572";"41,95952156"
"484945,7";"4645538,6";"Passatge de Can Sureda";"Eixos viaris";"2,81832400";"41,96168385"
"482407,2";"4648396,4";"Carrer de Can Torroella";"Eixos viaris";"2,78761140";"41,98737229"
"485111,2";"4644128,2";"Carrer de Can Triola";"Eixos viaris";"2,82036285";"41,94898756"
"485311,6";"4647632,6";"Travessia dels Canaders";"Eixos viaris";"2,82268838";"41,98055072"
"484880,6";"4645777,7";"Carrer d'Antoni Canet";"Eixos viaris";"2,81753347";"41,96383520"
"485669,2";"4647721,4";"Carrer del Canigó";"Eixos viaris";"2,82700762";"41,98135891"
"484768,5";"4647868,6";"Carrer de Canonge Dorca";"Eixos viaris";"2,81612772";"41,98266598"
"484499,7";"4646969,4";"Carrer de Canonge Morera";"Eixos viaris";"2,81290422";"41,97456375"
"484303,9";"4647152,1";"Carrer de Canonge Rovira";"Eixos viaris";"2,81053364";"41,97620809"
"484253,7";"4646728,1";"Carrer de Santiago Sobrequés i Vidal";"Eixos viaris";"2,80994149";"41,97238827"
"484854,1";"4646602,3";"Carrer de Saragossa";"Eixos viaris";"2,81719847";"41,97126521"
"485383,6";"4650365,0";"Carrer de Sardenya";"Eixos viaris";"2,82348949";"42,00516720"
"486253,3";"4648629,0";"Carrer del Segle XVI";"Eixos viaris";"2,83403594";"41,98954735"
"484467,0";"4646580,8";"Carrer de Segòvia";"Eixos viaris";"2,81252825";"41,97105953"
"484612,5";"4646071,9";"Carrer del Riu Segre";"Eixos viaris";"2,81429160";"41,96647798"
"485129,9";"4647952,3";"Carrer de la Sèquia";"Eixos viaris";"2,82048336";"41,98342944"
"484005,2";"4649190,2";"Carrer de la Serra Alta";"Eixos viaris";"2,80688127";"41,99455763"
"486188,7";"4645944,6";"Carrer de la Serra de Bestracà";"Eixos viaris";"2,83331429";"41,96536332"
"485946,7";"4646320,1";"Carrer de la Serra de Finestres";"Eixos viaris";"2,83038482";"41,96874555"
"485458,9";"4646259,7";"Carrer de la Serra de Vall-lloreda";"Eixos viaris";"2,82449677";"41,96818730"
"485843,3";"4646230,9";"Carrer de les Serres";"Eixos viaris";"2,82914390";"41,96793311"
"485325,0";"4650418,8";"Carrer de Sicília";"Eixos viaris";"2,82278778";"42,00564347"
"485706,5";"4648824,8";"Carrer de Silvestre Santaló";"Eixos viaris";"2,82742743";"41,99129391"
"485627,4";"4647537,4";"Carrer del Sol";"Eixos viaris";"2,82650514";"41,97970092"
"484506,4";"4646477,8";"Carrer de Martí Sureda i Deulovol";"Eixos viaris";"2,81300167";"41,97013261"
"483894,0";"4646666,8";"Carrer del Taga";"Eixos viaris";"2,80561025";"41,97182260"
"483767,5";"4649187,6";"Carretera de Taialà";"Eixos viaris";"2,80400783";"41,99452574"
"485551,5";"4647867,4";"Carrer de Talarn";"Eixos viaris";"2,82557964";"41,98267172"
"486432,4";"4648524,5";"Carrer del Tambor Ansó";"Eixos viaris";"2,83619938";"41,98860476"
"485625,5";"4647080,9";"Carrer del Taquígraf Martí";"Eixos viaris";"2,82649217";"41,97558484"
"484507,0";"4647441,7";"Carrer de Santiago Rusiñol";"Eixos viaris";"2,81298834";"41,97881505"
"484344,8";"4646854,0";"Carrer de Tarragona";"Eixos viaris";"2,81103645";"41,97352492"
"483853,2";"4649217,0";"Carrer del Teide";"Eixos viaris";"2,80504533";"41,99479771"
"485374,0";"4650605,9";"Carrer de l'Illa de Tenerife";"Eixos viaris";"2,82337483";"42,00732862"
"484378,8";"4647128,9";"Carrer del Riu Ter";"Eixos viaris";"2,81143954";"41,97599342"
"485687,9";"4647540,6";"Carrer del Terç de Miquelets";"Eixos viaris";"2,82722931";"41,97972903"
"484767,3";"4646222,8";"Carrer del Riu Terri";"Eixos viaris";"2,81615828";"41,96784100"
"485425,0";"4650325,8";"Plaça de Tomàs Baraut i Obiols";"Eixos viaris";"2,82399766";"42,00480771"
"484911,1";"4647852,1";"Carrer de Tomàs Mieres";"Eixos viaris";"2,81785434";"41,98252462"
"484982,6";"4646501,7";"Carrer del Riu Tordera";"Eixos viaris";"2,81874591";"41,97035798"
"484404,4";"4648010,8";"Carrer del Torín";"Eixos viaris";"2,81172996";"41,98393780"
"483672,9";"4649245,2";"Carrer del Cantàbric";"Eixos viaris";"2,80285922";"41,99504616"
"484466,7";"4647578,2";"Carrer del Cap de Creus";"Eixos viaris";"2,81248982";"41,98004815"
"485779,3";"4647837,8";"Carrer dels Caputxins";"Eixos viaris";"2,82833264";"41,98240567"
"485188,0";"4647154,0";"Carrer del Cardenal Margarit";"Eixos viaris";"2,82121569";"41,97624324"
"484750,2";"4646463,8";"Carrer de Carles Rahola";"Eixos viaris";"2,81594687";"41,97001128"
"486595,3";"4648652,2";"Carrer de Carme Auguet i Comalada";"Eixos viaris";"2,83816428";"41,98976040"
"485852,2";"4646920,7";"Carrer del Carme";"Eixos viaris";"2,82923592";"41,97414788"
"485583,2";"4650828,2";"Carrer de Carme Gubert";"Eixos viaris";"2,82589325";"42,00934095"
"486353,7";"4649514,0";"Carrer de Manuel Carrasco i Formiguera";"Eixos viaris";"2,83522265";"41,99751997"
"484901,6";"4647741,7";"Travessia del Carril";"Eixos viaris";"2,81773647";"41,98152470"
"484272,4";"4646122,4";"Carrer de Cartagena";"Eixos viaris";"2,81018701";"41,96693061"
"484678,8";"4646885,2";"Carrer de Cassià Costal";"Eixos viaris";"2,81506691";"41,97381069"
"486974,3";"4647071,1";"Carrer del Castanyer";"Eixos viaris";"2,84277488";"41,97552723"
"485488,4";"4648048,8";"Plaça de les Castanyes";"Eixos viaris";"2,82481467";"41,98430077"
"485705,0";"4648573,1";"Pujada al Castell";"Eixos viaris";"2,82742146";"41,98903323"
"484385,4";"4644540,6";"Carrer del Castell de Cartellà";"Eixos viaris";"2,81159272";"41,95268428"
"485577,6";"4646779,1";"Carrer del Castell de Montsolís";"Eixos viaris";"2,82592019";"41,97287295"
"485342,0";"4646555,9";"Carrer del Castell de Peralada";"Eixos viaris";"2,82308943";"41,97085112"
"485313,5";"4646423,6";"Carrer del Castell de Requesens";"Eixos viaris";"2,82274272";"41,96966170"
"485737,6";"4646594,8";"Carrer del Castell de Solterra";"Eixos viaris";"2,82785580";"41,97120963"
"485986,1";"4646729,8";"Carrer del Castellet";"Eixos viaris";"2,83085782";"41,97243000"
"485386,9";"4647780,1";"Plaça de Catalunya";"Eixos viaris";"2,82359002";"41,98188510"
"484463,2";"4647106,3";"Rambla de Catalunya";"Eixos viaris";"2,81246608";"41,97579695"
"485544,8";"4648370,5";"Plaça de la Catedral";"Eixos viaris";"2,82548277";"41,98720194"
"484515,8";"4647986,3";"Carrer de Caterina Albert";"Eixos viaris";"2,81307055";"41,98372383"
"483491,0";"4649375,7";"Carrer dels Cavallers";"Eixos viaris";"2,80067023";"41,99621325"
"484028,9";"4649394,3";"Carrer Central";"Eixos viaris";"2,80715341";"41,99639545"
"484997,5";"4648142,2";"Carrer de Cerverí";"Eixos viaris";"2,81888507";"41,98513820"
"483805,5";"4649196,0";"Carrer del Cervino";"Eixos viaris";"2,80446638";"41,99460758"
"485526,4";"4648007,6";"Carrer dels Ciutadans";"Eixos viaris";"2,82527441";"41,98393219"
"485588,2";"4648278,7";"Carrer de la Claveria";"Eixos viaris";"2,82601620";"41,98637413"
"485884,6";"4648574,1";"Pujada a la Torrassa";"Eixos viaris";"2,82958243";"41,98904546"
"485827,3";"4647501,4";"Pujada de la Torre d'Alfons XII";"Eixos viaris";"2,82892017";"41,97938030"
"486098,7";"4649500,2";"Carrer de la Torre de Sant Lluís";"Eixos viaris";"2,83214406";"41,99738942"
"486257,8";"4649000,5";"Carrer de la Torre de Sant Narcís";"Eixos viaris";"2,83407555";"41,99288889"
"484181,8";"4649237,7";"Carrer de la Torre de Taialà";"Eixos viaris";"2,80900496";"41,99498450"
"485655,9";"4647903,7";"Carreró de la Torre dels Socors";"Eixos viaris";"2,82683419";"41,98299786"
"486036,4";"4648181,4";"Carrer de la Torre Gironella";"Eixos viaris";"2,83142681";"41,98550856"
"486103,6";"4648031,5";"Grup Torre Gironella";"Eixos viaris";"2,83223917";"41,98415874"
"484997,9";"4644291,3";"Carrer de la Torre Malla";"Eixos viaris";"2,81898329";"41,95045350"
"484990,0";"4645761,1";"Carrer de la Torre Rafela";"Eixos viaris";"2,81886134";"41,96369320"
"486416,1";"4649178,1";"Carrer de la Torre de Sant Daniel";"Eixos viaris";"2,83599110";"41,99449483"
"485785,6";"4648845,1";"Carrer de la Torre de Sant Joan";"Eixos viaris";"2,82838069";"41,99148448"
"486208,7";"4648809,3";"Carrer de la Torre Suchet";"Eixos viaris";"2,83348844";"41,99116776"
"487029,8";"4646756,3";"Carrer del Torrent";"Eixos viaris";"2,84344568";"41,97269103"
"485052,7";"4644411,8";"Carrer de les Torres de Palau";"Eixos viaris";"2,81964383";"41,95153534"
"485876,2";"4645993,2";"Carrer de la Tosa d'Alp";"Eixos viaris";"2,82954785";"41,96579912"
"486332,0";"4649652,8";"Carrer del Tramont";"Eixos viaris";"2,83496588";"41,99876252"
"485487,2";"4648488,1";"Carrer de Trasfigueres";"Eixos viaris";"2,82479174";"41,98826367"
"484328,5";"4649121,2";"Plaça de les Tres Alzines";"Eixos viaris";"2,81078289";"41,99394267"
"485603,9";"4650973,5";"Carrer dels Tres Reis";"Eixos viaris";"2,82613123";"42,01064727"
"485246,0";"4645737,1";"Carrer del Tretzevents";"Eixos viaris";"2,82195130";"41,96348187"
"485417,8";"4647710,0";"Carrer de Troia";"Eixos viaris";"2,82396597";"41,98125521"
"485115,7";"4649409,2";"Carrer de Josep Trueta i Raspall";"Eixos viaris";"2,82027745";"41,99655184"
"483577,2";"4647071,9";"Carrer del Turó";"Eixos viaris";"2,80177297";"41,97546375"
"485528,9";"4646313,0";"Carrer del Turó de Can Ponç";"Eixos viaris";"2,82534024";"41,96867494"
"486160,1";"4645882,4";"Carrer del Turó de Morou";"Eixos viaris";"2,83297784";"41,96480441"
"486024,0";"4646754,7";"Carrer del Turó Rodó";"Eixos viaris";"2,83131587";"41,97265584"
"485925,5";"4646655,8";"Carrer d'Ullastret";"Eixos viaris";"2,83012336";"41,97176242"
"485305,9";"4647434,8";"Carrer d'Ultònia";"Eixos viaris";"2,82262090";"41,97876729"
"485619,8";"4646730,1";"Carrer de Joaquim Ruyra i Oms";"Eixos viaris";"2,82642831";"41,97243239"
"484670,2";"4648081,6";"Carrer de Joaquim Vayreda";"Eixos viaris";"2,81493917";"41,98458249"
"482518,2";"4648545,4";"Carrer de la Joeria Petita";"Eixos viaris";"2,78894699";"41,98871675"
"485257,5";"4648090,8";"Plaça de Jordi de Sant Jordi";"Eixos viaris";"2,82202506";"41,98467476"
"484020,2";"4646866,4";"Passatge de Francesc Pi i Margall";"Eixos viaris";"2,80712556";"41,97362650"
"486805,5";"4646673,9";"Carrer dels Germans Lumière";"Eixos viaris";"2,84074397";"41,97193976"
"486826,4";"4646616,9";"Carrer d'Aurora Bertrana i Salazar";"Eixos viaris";"2,84099871";"41,97142673"
"486838,0";"4646619,8";"Carrer de Fructuós Gelabert i Badiella";"Eixos viaris";"2,84114347";"41,97145395"
"486810,3";"4646576,8";"Carrer de Georges Méliès";"Eixos viaris";"2,84080650";"41,97106620"
"485146,8";"4646043,8";"Rotonda de la Creu de Palau";"Eixos viaris";"2,82073680";"41,96623604"
"484620,6";"4645744,0";"Rotonda del Riu Cardener";"Eixos viaris";"2,81439670";"41,96353295"
"484495,5";"4645624,3";"Rotonda de Reggio Emília";"Eixos viaris";"2,81289139";"41,96244970"
"484339,3";"4645445,0";"Rotonda del Mas Gri";"Eixos viaris";"2,81101361";"41,96083442"
"484563,0";"4645355,0";"Rotonda de la Riera de Mus";"Eixos viaris";"2,81371904";"41,96002824"
"485655,3";"4645584,7";"Rotonda de Montilivi";"Eixos viaris";"2,82689075";"41,96211140"
"485384,9";"4646198,9";"Rotonda de Lluís Pericot";"Eixos viaris";"2,82360520";"41,96763652"
"484174,3";"4648745,3";"Rotonda de Fontajau";"Eixos viaris";"2,80893370";"41,99055309"
"484183,8";"4648955,0";"Rotonda de Taialà";"Eixos viaris";"2,80903670";"41,99244467"
"484406,0";"4648915,2";"Rotonda de Josep Tarradellas i Joan";"Eixos viaris";"2,81173009";"41,99208885"
"485273,9";"4648633,1";"Rotonda del Pont de Pedret";"Eixos viaris";"2,82220460";"41,98956567"
"485178,7";"4648330,1";"Rotonda del Rellotge";"Eixos viaris";"2,82106534";"41,98683487"
"483014,6";"4648710,3";"Rotonda de Domeny";"Eixos viaris";"2,79493019";"41,99021370"
"483499,5";"4649237,8";"Carrer de Susqueda";"Eixos viaris";"2,80077069";"41,99497050"
"483309,5";"4649023,4";"Carrer de Bescanó";"Eixos viaris";"2,79848277";"41,99303908"
"483348,6";"4648948,6";"Carrer de Ginestar";"Eixos viaris";"2,79895576";"41,99236441"
"483152,5";"4648945,2";"Carrer de Llorà";"Eixos viaris";"2,79658949";"41,99233322"
"483055,5";"4648958,9";"Carrer de Canet d'Adri";"Eixos viaris";"2,79541802";"41,99244822"
"483311,1";"4648865,2";"Carrer d'Adri";"Eixos viaris";"2,79851141";"41,99161607"
"483307,6";"4649144,8";"Carrer de Cartellà";"Eixos viaris";"2,79845519";"41,99412884"
"486300,2";"4649314,8";"Carrer de Francesc Mateu";"Eixos viaris";"2,83458738";"41,99571772"
"484811,6";"4647931,6";"Carrer de Francesc Rogés";"Eixos viaris";"2,81664516";"41,98323423"
"485762,1";"4646297,1";"Carrer de Francesc Romaguera";"Eixos viaris";"2,82816472";"41,96853510"
"485560,6";"4648505,7";"Carrer de Francesc Samsó";"Eixos viaris";"2,82567261";"41,98841813"
"484606,2";"4646058,9";"Carrer del Riu Freser";"Eixos viaris";"2,81421953";"41,96636078"
"484145,8";"4644321,4";"Carrer de Galícia";"Eixos viaris";"2,80870284";"41,95070703"
"485547,6";"4648572,9";"Carrer del Riu Galligants";"Eixos viaris";"2,82551402";"41,98902134"
"483986,5";"4649268,3";"Carrer de Federico García Lorca";"Eixos viaris";"2,80664974";"41,99525976"
"483248,0";"4649117,8";"Carrer de la Riera Garrap";"Eixos viaris";"2,79774362";"41,99388441"
"484212,3";"4647317,0";"Carrer de la Garrotxa";"Eixos viaris";"2,80943082";"41,97769237"
"485175,0";"4647793,1";"Carrer de Doctor Gaspar Casal";"Eixos viaris";"2,82104266";"41,98199824"
"484018,0";"4647256,9";"Carrer de les Gavarres";"Eixos viaris";"2,80709082";"41,97713905"
"485382,2";"4650193,2";"Plaça de Camil Geis";"Eixos viaris";"2,82348170";"42,00361804"
"485529,4";"4648117,5";"Carrer del General Fournàs";"Eixos viaris";"2,82530792";"41,98492298"
"485439,2";"4647703,1";"Plaça del General Marvà";"Eixos viaris";"2,82423171";"41,98119257"
"485382,2";"4647576,2";"Passeig del General Mendoza";"Eixos viaris";"2,82354681";"41,98004767"
"485318,7";"4645188,0";"Carrer dels Jocs Olímpics de Barcelona";"Eixos viaris";"2,82283388";"41,95853854"
"484003,3";"4645272,7";"Carrer de George Stephenson";"Eixos viaris";"2,80696372";"41,95926952"
"484021,3";"4645337,3";"Carrer dels Trens Petits";"Eixos viaris";"2,80717916";"41,95985532"
"485640,4";"4647841,4";"Passeig de Fora Muralla";"Eixos viaris";"2,82665463";"41,98243918"
"483752,7";"4649068,8";"Carrer de Josep Vicenç Foix i Mas";"Eixos viaris";"2,80383001";"41,99345364"
"483834,1";"4648988,6";"Carrer de Carles Riba i Bracons";"Eixos viaris";"2,80482224";"41,99273480"
"483828,5";"4649033,1";"Carrer de Montserrat Roig";"Eixos viaris";"2,80474856";"41,99313997"
"484046,8";"4649027,1";"Carrer de Joan Badia i Casañas";"Eixos viaris";"2,80738071";"41,99309038"
"484683,4";"4645895,8";"Carrer de Joaquim Riera i Bertran";"Eixos viaris";"2,81515304";"41,96489419"
"484702,5";"4645975,8";"Carrer de Josep Maria  Pagès i Vicens";"Eixos viaris";"2,81538025";"41,96561509"
"484768,6";"4647760,4";"Passatge de la Farinera Teixidor";"Eixos viaris";"2,81613051";"41,98169326"
"485695,7";"4647790,3";"Carrer de Pere III el Cerimoniós";"Eixos viaris";"2,82731980";"41,98198084"
"485731,5";"4648087,9";"Plaça de Josep Ferrater i Mora";"Eixos viaris";"2,82774715";"41,98465647"
"485636,8";"4648003,8";"Plaça de Federico Fellini";"Eixos viaris";"2,82660239";"41,98389818"
"485660,5";"4646785,6";"Plaça de Joaquim de Camps i Arboix";"Eixos viaris";"2,82692181";"41,97292851"
"483858,3";"4646978,1";"Plaça de Fidel Aguilar i Marcó";"Eixos viaris";"2,80516719";"41,97463194"
"483946,2";"4646931,6";"Plaça d'Isabel Vila i Pujol";"Eixos viaris";"2,80623063";"41,97421043"
"483973,4";"4646770,9";"Plaça de Pere Calders";"Eixos viaris";"2,80656090";"41,97276090"
"483833,2";"4646578,4";"Carrer d'Enric Marquès i Ribalta";"Eixos viaris";"2,80487644";"41,97102877"
"483669,6";"4645883,2";"Plaça de l'Aurora";"Eixos viaris";"2,80291639";"41,96476575"
"483755,1";"4645819,3";"Carrer de la Gerundense";"Eixos viaris";"2,80395601";"41,96419110"
"483585,0";"4645674,9";"Carrer d'Aiguaviva";"Eixos viaris";"2,80190851";"41,96288161"
"484544,6";"4647998,5";"Plaça de Mela Mutermilch";"Eixos viaris";"2,81342031";"41,98383248"
"487052,8";"4646552,7";"Grup Vila-roja";"Eixos viaris";"2,84372777";"41,97085405"
"486191,8";"4649513,7";"Carrer del General O'Donnell";"Eixos viaris";"2,83326665";"41,99750814"
"485808,5";"4647913,8";"Passeig del General Peralta";"Eixos viaris";"2,82868088";"41,98309070"
"483670,8";"4649477,6";"Grup Germans Sàbat";"Eixos viaris";"2,80282862";"41,99713565"
"483617,1";"4649444,4";"Plaça dels Germans Sàbat";"Eixos viaris";"2,80218962";"41,99683733"
"485279,4";"4647764,9";"Carrer dels Ginesta";"Eixos viaris";"2,82229880";"41,98173900"
"486405,5";"4649503,9";"Carrer de Ricard Giralt i Casadesús";"Eixos viaris";"2,83585076";"41,99742180"
"485882,6";"4646665,9";"Grup Girona per Girona";"Eixos viaris";"2,82960413";"41,97185171"
"485451,8";"4648319,7";"Passatge de Miquel Gómez";"Eixos viaris";"2,82436131";"41,98674089"
"485400,0";"4650747,0";"Carrer de Gran Canària";"Eixos viaris";"2,82368528";"42,00860804"
"485076,4";"4647867,8";"Gran Via de Jaume I";"Eixos viaris";"2,81984573";"41,98266287"
"487038,0";"4646819,9";"Carrer del Riu Guadiana";"Eixos viaris";"2,84355292";"41,97325860"
"484277,7";"4647227,0";"Carrer del Riu Güell";"Eixos viaris";"2,81021781";"41,97688307"
"484358,5";"4647462,1";"Plaça del Riu Güell";"Eixos viaris";"2,81118925";"41,97900125"
"484503,5";"4647819,5";"Carrer de Guillem Colteller";"Eixos viaris";"2,81293009";"41,98221949"
"483934,2";"4647223,6";"Carrer de les Guilleries";"Eixos viaris";"2,80607781";"41,97684013"
"484103,0";"4644327,7";"Carrer de Guipúscoa";"Eixos viaris";"2,80819593";"41,95076022"
"483953,6";"4649319,8";"Carrer de Miguel Hernández";"Eixos viaris";"2,80624992";"41,99571843"
