"Id_obra";"Numero_expedient";"Descripcio";"Tipus_obra";"Tipus_llicencia";"Tipus_local";"Nom_interessat";"Nom_carrer";"Numero";"Lletra";" Accessori";"Codi_edifici";"Data_resolucio";"Data_inici_obra";"Data_final_obra";"Data_caducitat";"Data_renuncia";"utm_x_etrs89";"umt_y_etrs89";"lon";"lat"
"20160138";"2016000007";"OBRES INTERIOR HABITATGES: Actuació en instal·lacions existents interiors.";"Comunicat";"";"Habitatge";"LLEPAS S.A.";"ALBEREDA, C.";"12";"";"N";"88";"08/02/2016";"";"";"";"";"485412";"4647814";"2,82390303";"41,98219181"
"20160139";"2016000007";"OBRES INTERIOR LOCALS EXISTENTS: Obres i actuacions a l'interior de locals.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"SANT FELIU, PDA.";"7";"";"N";"6020";"08/02/2016";"";"";"";"";"485447";"4648329";"2,82431278";"41,98683088"
"20160140";"2016000007";"OBRES INTERIOR HABITATGES: Repicar, enguixar i pintar parets i sostres.";"Comunicat";"";"Habitatge";"APRIS GESTIÓ TÈCNICA DE SERVEIS SL";"FONTAJAU, C.";"1";"";"N";"7332";"08/02/2016";"";"";"";"";"484877";"4648866";"2,81741782";"41,99165671"
"20160145";"2016000007";"OBRES INTERIOR LOCALS EXISTENTS: Obres i actuacions a l'interior de locals.";"Comunicat";"";"Local";"PERSONA FÍSICA";"SANT NARCIS, AV.";"69";"";"N";"9392";"05/02/2016";"";"";"";"";"484541";"4646969";"2,81341115";"41,97456458"
"20160146";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"BASSEGODA, C.";"17";"";"N";"5162";"08/02/2016";"";"";"";"";"483859";"4647127";"2,80517517";"41,97597395"
"20160147";"2016000007";"OBRES INTERIOR HABITATGES: Repicar, enguixar i pintar parets i sostres.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"SANTA CLARA, C.";"46";"";"N";"3740";"08/02/2016";"";"";"";"";"485379";"4648062";"2,82349851";"41,98442485"
"20160148";"2016000007";"OBRES INTERIOR HABITATGES: Substitució o reparació de paviments.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"VERN, C.";"15";"";"N";"93";"08/02/2016";"";"";"";"";"485457";"4647743";"2,82444800";"41,98155317"
"20160149";"2016000007";"OBRES INTERIOR LOCALS EXISTENTS: Obres i actuacions a l'interior de locals.";"Comunicat";"";"Local";"PERSONA FÍSICA";"CALDERERS, C.";"17";"";"N";"6034";"08/02/2016";"";"";"";"";"485425";"4648438";"2,82404449";"41,98781220"
"20160150";"2016000007";"OBRES INTERIOR HABITATGES: Actuació en instal·lacions existents interiors.";"Comunicat";"";"Habitatge";"COM. PROP. MONTJOVI, 4 BLOC B";"MONTJOVI, C.";"4";"";"N";"6495";"08/02/2016";"";"";"";"";"486300";"4649248";"2,83458892";"41,99512328"
"20160155";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació canals, baixants o similars.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"OLOT, PG.";"97";"";"N";"5658";"08/02/2016";"";"";"";"";"483734";"4646962";"2,80367097";"41,97448529"
"20160158";"";"REFORMA INTERIOR D'HABITATGE";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"MIGDIA, C.";"9";"";"N";"1412";"05/02/2016";"";"";"";"";"485183";"4647231";"2,82115340";"41,97693665"
"20160161";"2016000007";"OBRES INTERIOR HABITATGES: Substitució o reparació de paviments.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"CAN SUREDA, C.";"18";"A";"N";"9068";"10/02/2016";"";"";"";"";"484944";"4645448";"2,81831423";"41,96087323"
"20160162";"2016000007";"REPARACIÓ PARCIAL DE COBERTES: Pavimentació i/o impermeabilització de terrats.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"FRANCESC MACIA, C.";"5";"";"N";"6445";"12/02/2016";"";"";"";"";"485974";"4649299";"2,83065166";"41,99557688"
"20160163";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació de façanes PB i P1.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"SALT, C.";"16";"G";"N";"9458";"12/02/2016";"";"";"";"";"484015";"4646090";"2,80708630";"41,96663723"
"20160166";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació de façanes PB i P1.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"TORRE MALLA, C.";"11";"";"N";"3125";"10/02/2016";"";"";"";"";"485035";"4644314";"2,81944118";"41,95066137"
"20160169";"2016000007";"OBRES INTERIOR LOCALS EXISTENTS: Obres i actuacions a l'interior de locals.";"Comunicat";"";"Local";"PEIX DE LA TEVA COSTA SL";"JAUME BALMES, C.";"16";"";"N";"2632";"10/02/2016";"";"";"";"";"485026";"4647106";"2,81926154";"41,97580785"
"20160174";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"SANT MIQUEL, C.";"41";"";"N";"12053";"11/02/2016";"";"";"";"";"484883";"4646253";"2,81755744";"41,96812244"
"20160176";"2016000007";"REPARACIÓ PARCIAL DE COBERTES: Pavimentació i/o impermeabilització de terrats.";"Comunicat";"";"Habitatge";"COM. PROP. C- MONTBO 2 B";"MONTBO, C.";"2";"";"N";"8377";"12/02/2016";"";"";"";"";"483968";"4648912";"2,80644213";"41,99205303"
"20160178";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"MIGDIA, C.";"28";"";"N";"2699";"11/02/2016";"";"";"";"";"485117";"4647162";"2,82035850";"41,97631395"
"20160179";"2016000007";"OBRES INTERIOR LOCALS EXISTENTS: Obres i actuacions a l'interior de locals.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"RUTLLA, C.";"226";"";"N";"2199";"11/02/2016";"";"";"";"";"485191";"4646403";"2,82127081";"41,96947929"
"20160186";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació de façanes PB i P1.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"DEVESA, PG.";"22";"";"N";"4060";"22/02/2016";"";"";"";"";"484638";"4648114";"2,81455201";"41,98487909"
"20160188";"2016000007";"REPARACIÓ PARCIAL DE COBERTES: Refer minvells, buneres, aiguafons i canals int.";"Comunicat";"";"Habitatge";"LLOGUERS REVUELTA S.L.";"INDEPENDENCIA, PL.";"12";"";"";"";"16/02/2016";"";"";"";"";"";"";"";""
"20160190";"2016000007";"REPARACIÓ PARCIAL DE COBERTES: Refer minvells, buneres, aiguafons i canals int.";"Comunicat";"";"Habitatge";"NTR CONSULTING";"SANTA EUGENIA, C.";"189";"";"N";"5424";"19/02/2016";"";"";"";"";"483599";"4647181";"2,80203544";"41,97645494"
"20160192";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"RUTLLA, C.";"22";"";"N";"1299";"16/02/2016";"";"";"";"";"485357";"4647368";"2,82325022";"41,97817382"
"20160193";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació de façanes PB i P1.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"TERÇ DE MIQUELETS, C.";"2";"";"N";"169";"22/02/2016";"";"";"";"";"485640";"4647637";"2,82665961";"41,98060182"
"20160194";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reposició d'elements alterats.";"Comunicat";"";"Habitatge";"FANALS BOSCH S.A.";"SANT ANTONI MARIA CLARET, RDA.";"24";"";"N";"1218";"12/02/2016";"";"";"";"";"485157";"4647504";"2,82083268";"41,97939498"
"20160196";"2016003277";"PAVIMENT DE TERRASSA";"Comunicat";"";"Habitatge";"CTAT.PROP.C/BAIX 40";"BAIX, C.";"40";"";"N";"4795";"16/02/2016";"";"";"";"";"483911";"4647284";"2,80579852";"41,97738906"
"20160197";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"FERRAN AGULLO I VIDAL, C.";"3";"";"N";"1168";"16/02/2016";"";"";"";"";"485064";"4647697";"2,81970519";"41,98113151"
"20160198";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reposició d'elements alterats.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"ANETO, C.";"7";"";"N";"7654";"22/02/2016";"";"";"";"";"483630";"4649341";"2,80234945";"41,99590992"
"20160199";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació de façanes PB i P1.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"PRIMER DE MAIG, PDA.";"4";"";"N";"720";"22/02/2016";"";"";"";"";"486913";"4646475";"2,84205187";"41,97015824"
"20160200";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"LLUIS PERICOT, AV.";"98";"";"N";"8465";"16/02/2016";"";"";"";"";"485187";"4646075";"2,82123079";"41,96652502"
"20160201";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"CARLES DE BOLOS, C.";"2";"";"N";"8396";"16/02/2016";"";"";"";"";"485778";"4646793";"2,82834583";"41,97300270"
"20160202";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"BALLESTERIES, C.";"16";"";"N";"5957";"22/02/2016";"";"";"";"";"485507";"4648205";"2,82504017";"41,98571516"
"20160205";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"JOAN MARAGALL, C.";"37";"";"N";"2712";"16/02/2016";"";"";"";"";"485092";"4647273";"2,82005393";"41,97731322"
"20160206";"2016000007";"OBRES INTERIOR LOCALS EXISTENTS: Obres i actuacions a l'interior de locals.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"CREU, C.";"30";"";"N";"1439";"18/02/2016";"";"";"";"";"485192";"4647113";"2,82126500";"41,97587404"
"20160207";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"CAN TRIOLA, C.";"17";"";"";"";"17/02/2016";"";"";"";"";"";"";"";""
"20160208";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació canals, baixants o similars.";"Comunicat";"";"Local";"LA IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ULTI";"FRANCESC ARTAU, C.";"10";"";"N";"5513";"22/02/2016";"";"";"";"";"484512";"4647367";"2,81305064";"41,97814866"
"20160210";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació de façanes PB i P1.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"BARCA, C.";"16";"";"N";"11169";"22/02/2016";"";"";"";"";"485463";"4648528";"2,82450101";"41,98862350"
"20160211";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reposició d'elements alterats.";"Comunicat";"";"Habitatge";"CTAT.PROP. SEQUIA MONAR 2-4";"SEQUIA MONAR, C.";"2";"";"N";"4797";"19/02/2016";"";"";"";"";"483871";"4647294";"2,80531543";"41,97747831"
"20160213";"2016000007";"REPARACIÓ PARCIAL DE COBERTES: Pavimentació i/o impermeabilització de terrats.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"VILA-ROJA, GRUP";"96";"";"N";"838";"22/02/2016";"";"";"";"";"487074";"4646532";"2,84399373";"41,97067428"
"20160214";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reposició d'elements alterats.";"Comunicat";"";"Habitatge";"CONSTRUCCIONS PASQUAL I PRATS, S.L.";"RIU LLIERCA, C.";"1";"";"N";"2386";"17/02/2016";"";"";"";"";"484847";"4646412";"2,81711888";"41,96955381"
"20160215";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reposició d'elements alterats.";"Comunicat";"";"Habitatge";"CONSTRUCCIONS PASQUAL I PRATS, S.L.";"ISABEL LA CATOLICA, C.";"14";"";"N";"137";"22/02/2016";"";"";"";"";"485596";"4647354";"2,82613542";"41,97805213"
"20160216";"2016000007";"ACTUACIONS A JARDINS I SOLARS: Reparació d'instal·lacions.";"Comunicat";"";"Habitatge";"CLUB TENIS GIRONA";"ARAGO, C.";"58";"";"N";"3559";"19/02/2016";"";"";"";"";"484696";"4644456";"2,81534734";"41,95193382"
"20160217";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"JOAN REGLA, C.";"14";"";"N";"1897";"19/02/2016";"";"";"";"";"485322";"4646589";"2,82284719";"41,97115698"
"20160223";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"ESPAIS CUBICS COSTA BRAVA, SLU";"BELLPUIG, C.";"4";"";"N";"6577";"22/02/2016";"";"";"";"";"486544";"4649399";"2,83753146";"41,99648749"
"20160224";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"GARROTXA, C.";"14";"";"N";"4721";"26/02/2016";"";"";"";"";"484218";"4647337";"2,80950271";"41,97787262"
"20160225";"2016000007";"OBRES INTERIOR HABITATGES: Actuació en instal·lacions existents interiors.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"SANTA EUGENIA, C.";"38";"";"N";"3903";"26/02/2016";"";"";"";"";"484844";"4647758";"2,81704798";"41,98167671"
"20160226";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació de façanes PB i P1.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"PEDRET, C.";"104";"";"N";"6709";"22/02/2016";"";"";"";"";"485600";"4649132";"2,82614014";"41,99406602"
"20160227";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"ENCONRIC, SL";"JOAN MARAGALL, C.";"31";"";"N";"1320";"22/02/2016";"";"";"";"";"485131";"4647341";"2,82052296";"41,97792641"
"20160231";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació canals, baixants o similars.";"Comunicat";"";"Habitatge";"BELLMIRALL I MORA SL";"BELLMIRALL, C.";"3";"";"N";"5913";"25/02/2016";"";"";"";"";"485613";"4648269";"2,82631823";"41,98629353"
"20160232";"2016000007";"OBRES INTERIOR HABITATGES: Actuació en instal·lacions existents interiors.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"CARME, C.";"18";"";"N";"603";"25/02/2016";"";"";"";"";"485574";"4646991";"2,82587878";"41,97478231"
"20160236";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"BARCELONA, C.";"47";"";"N";"1373";"25/02/2016";"";"";"";"";"484914";"4647371";"2,81790289";"41,97819248"
"20160237";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"RUTLLA, C.";"11";"";"N";"1251";"25/02/2016";"";"";"";"";"485386";"4647366";"2,82360032";"41,97815634"
"20160239";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"BARCELONA, C.";"94";"";"N";"1680";"25/02/2016";"";"";"";"";"484747";"4646952";"2,81589798";"41,97441548"
"20160240";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"ESCOLA PIA, C.";"2";"";"N";"5887";"25/02/2016";"";"";"";"";"485636";"4648171";"2,82659828";"41,98541130"
"20160241";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"GENERAL MENDOZA, PG.";"7";"";"N";"1091";"25/02/2016";"";"";"";"";"485371";"4647475";"2,82341654";"41,97913779"
"20160242";"2016000007";"OBRES INTERIOR HABITATGES: Actuació en instal·lacions existents interiors.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"SANT NARCIS, AV.";"115";"";"N";"4880";"25/02/2016";"";"";"";"";"484354";"4646308";"2,81117167";"41,96860748"
"20160243";"2016000007";"OBRES INTERIOR HABITATGES: Substitució o reparació de paviments.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"VILA-ROJA, GRUP";"13";"";"N";"783";"26/02/2016";"";"";"";"";"486954";"4646554";"2,84254495";"41,97087045"
"20160244";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reposició d'elements alterats.";"Comunicat";"";"Habitatge";"COMUNITAT DE PROPIETARIS L.PERICOT,17";"LLUIS PERICOT, AV.";"17";"";"N";"1940";"24/02/2016";"";"";"";"";"485482";"4646744";"2,82477444";"41,97255597"
"20160246";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"ROSSELLO, C.";"32";"";"N";"5315";"25/02/2016";"";"";"";"";"484252";"4646441";"2,80993710";"41,96980334"
"20160248";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"SERVIC. Y ASIST. DE REPARACIONES 24H, SL";"UNIVERSITAT DE GIRONA, C.";"7";"";"N";"8729";"26/02/2016";"";"";"";"";"485925";"4645901";"2,83014140";"41,96497138"
"20160249";"2016000007";"REPARACIÓ PARCIAL DE COBERTES: Pavimentació i/o impermeabilització de terrats.";"Comunicat";"";"Habitatge";"CO. PROP. BISBE LORENZANA";"TOMAS DE LORENZANA, C.";"36";"";"N";"1202";"26/02/2016";"";"";"";"";"485062";"4647447";"2,81968740";"41,97887981"
"20160255";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"SANT JOAN BAPTISTA DE LA SALLE, C.";"11";"";"N";"1417";"26/02/2016";"";"";"";"";"485237";"4647250";"2,82180472";"41,97710879"
"20160256";"2016000007";"OBRES INTERIOR LOCALS EXISTENTS: Obres i actuacions a l'interior de locals.";"Comunicat";"";"Habitatge";"PASTIPAN ARTESA S.L.";"SANT FELIU, PDA.";"17";"";"N";"6024";"03/03/2016";"";"";"";"";"485436";"4648361";"2,82417919";"41,98711889"
"20160257";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"CREU, C.";"24";"";"N";"1438";"26/02/2016";"";"";"";"";"485212";"4647108";"2,82150653";"41,97582938"
"20160258";"2016000007";"OBRES INTERIOR HABITATGES: Actuació en instal·lacions existents interiors.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"SANTA EUGENIA, C.";"5";"";"N";"1105";"26/02/2016";"";"";"";"";"484956";"4647773";"2,81839957";"41,98181396"
"20160259";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"XAVIER CUGAT, RBLA.";"46";"";"N";"7467";"03/03/2016";"";"";"";"";"484525";"4648959";"2,81316564";"41,99248749"
"20160260";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"NARCIS MONTURIOL, C.";"33";"";"N";"5589";"04/03/2016";"";"";"";"";"484388";"4647402";"2,81155297";"41,97846144"
"20160266";"2016000007";"OBRES DE MILORA A L'INTERIOR DE VESTÍBULS I ESCALES COMUNITÀRIES.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"CERVERI, C.";"8";"";"N";"4005";"03/03/2016";"";"";"";"";"485009";"4648130";"2,81903024";"41,98503034"
"20160267";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació canals, baixants o similars.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"SANTA EUGENIA, C.";"182";"C";"N";"9271";"04/03/2016";"";"";"";"";"483807";"4647252";"2,80454409";"41,97709872"
"20160268";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"MESTRE FRANCESC CIVIL, C.";"2";"";"N";"4233";"03/03/2016";"";"";"";"";"484712";"4647714";"2,81545572";"41,98127787"
"20160269";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"RIU FLUVIA, C.";"9";"";"N";"2478";"26/02/2016";"";"";"";"";"484615";"4646025";"2,81432901";"41,96606373"
"20160270";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"CREU, C.";"4";"";"N";"1530";"26/02/2016";"";"";"";"";"485361";"4647074";"2,82330582";"41,97552594"
"20160271";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"ANTIC ROCA, C.";"1";"";"N";"1685";"26/02/2016";"";"";"";"";"485178";"4646912";"2,82110109";"41,97406343"
"20160272";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma de la cuina d'un habitatge.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"IMPRESSORS OLIVA, C.";"6";"";"N";"4227";"11/03/2016";"";"";"";"";"484751";"4647867";"2,81592253";"41,98265664"
"20160273";"2016000007";"OBRES INTERIOR HABITATGES: Substitució o reparació de paviments.";"Comunicat";"";"Habitatge";"INEDIT NIT S.L.";"FIGUEROLA, C.";"8";"";"N";"3874";"03/03/2016";"";"";"";"";"485231";"4648233";"2,82170760";"41,98596222"
"20160274";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació canals, baixants o similars.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"CAMP D'OR, C.";"22";"";"N";"9651";"03/03/2016";"";"";"";"";"486528";"4649470";"2,83733665";"41,99712669"
"20160276";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Local";"MARGARIT 1948 SL";"ULTONIA, C.";"1";"";"N";"1310";"02/03/2016";"";"";"";"";"485380";"4647426";"2,82352640";"41,97869663"
"20160278";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació de façanes PB i P1.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"JAUME MINISTRAL I MASIA, C.";"32";"";"";"";"04/03/2016";"";"";"";"";"";"";"";""
"20160287";"2016000007";"OBRES INTERIOR HABITATGES: Repicar, enguixar i pintar parets i sostres.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"FONTAJAU, C.";"5";"";"N";"7332";"04/03/2016";"";"";"";"";"484877";"4648866";"2,81741782";"41,99165671"
"20160288";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació terrasses i balcons.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"SANT JOAN BAPTISTA DE LA SALLE, C.";"16";"";"N";"1317";"01/03/2016";"";"";"";"";"485156";"4647313";"2,82082543";"41,97767469"
"20160289";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"SERRES, C.";"6";"";"N";"2088";"01/03/2016";"";"";"";"";"485790";"4646363";"2,82850105";"41,96913004"
"20160291";"2016004639";"REPARACIÓ I PINTURA DE FAÇANA I PATI DE LLUMS";"Comunicat";"";"Habitatge";"COMUNITAT PROPIETARIS PUJADA CATEDRAL,2";"CATEDRAL, PDA.";"2";"";"N";"5938";"02/03/2016";"";"";"";"";"485526";"4648273";"2,82526786";"41,98632796"
"20160297";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"BALLESTERIES, C.";"3";"";"N";"5994";"04/03/2016";"";"";"";"";"485486";"4648177";"2,82478735";"41,98546259"
"20160298";"2016000007";"OBRES INTERIOR HABITATGES: Modernització o reforma del bany o rentador.";"Comunicat";"";"Habitatge";"ESPAIS CUBICS COSTA BRAVA, SLU";"PEIUS PASCUAL I CARBO, RDA.";"15";"";"N";"6377";"04/03/2016";"";"";"";"";"485742";"4649117";"2,82785495";"41,99393351"
"20160299";"2016000007";"OBRES DE MILORA A L'INTERIOR DE VESTÍBULS I ESCALES COMUNITÀRIES.";"Comunicat";"";"Habitatge";"CTAT. PROP. C/COSTA BRAVA, 26";"COSTA BRAVA, C.";"26";"";"N";"4912";"01/03/2016";"";"";"";"";"484151";"4646354";"2,80872048";"41,96901773"
"20160300";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació persianes/ tancaments PB.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"COR DE MARIA, C.";"3";"";"N";"2651";"03/03/2016";"";"";"";"";"484977";"4647115";"2,81866988";"41,97588798"
"20160301";"2016000007";"ACTUACIONS PARCIALS FAÇANES I CELOBERTS: Reparació de façanes PB i P1.";"Comunicat";"";"Habitatge";"PERSONA FÍSICA";"RIERA RISSEC, PAR.";"2";"";"N";"10322";"09/03/2016";"";"";"";"";"485140";"4648945";"2,82059104";"41,99237324"
