nom_cientific;nom;mida_tronc;mida_escocell;x;y
Lagerstroemia indica;Arbre de jupiter;20-50;-40;485296,4;4645942,1
Lagerstroemia indica;Arbre de jupiter;20-50;-40;485288,8;4645926,4
Lagerstroemia indica;Arbre de jupiter;20-50;-40;485286,6;4645921,4
Lagerstroemia indica;Arbre de jupiter;20-50;-40;485283,5;4645915,6
Cedrus deodara;Cedre de l'Himalaia;50-80;Sense escocell;485264,4;4645903,1
Cedrus atlantica;Cedre atlàntic;50-80;Sense escocell;485268,8;4645896
Cedrus atlantica;Cedre atlàntic;50-80;Sense escocell;485273,3;4645903
Cedrus atlantica;Cedre atlàntic;50-80;Sense escocell;485268,8;4645908,3
Cedrus atlantica;Cedre atlàntic;50-80;Sense escocell;485260,2;4645910,5
Populus hibrida;Pollancre;80-120;Sense escocell;485258,8;4645897,2
Cedrus atlantica;Cedre atlàntic;80-120;Sense escocell;485263,2;4645895,2
Paulownia tomentosa;Paulònia;50-80;Sense escocell;485237,6;4645905,2
Paulownia tomentosa;Paulònia;50-80;Sense escocell;485231,4;4645907,4
Paulownia tomentosa;Paulònia;50-80;Sense escocell;485225,4;4645908,8
Paulownia tomentosa;Paulònia;50-80;Sense escocell;485220;4645911,1
Ficus carica;Figuera;80-120;Sense escocell;485217,9;4645894,6
Quercus ilex;Alzina;50-80;Sense escocell;485229,3;4645868,5
Quercus ilex;Alzina;50-80;Sense escocell;485226,2;4645870,4
Quercus ilex;Alzina;20-50;Sense escocell;485228,9;4645864,4
Quercus ilex;Alzina;20-50;Sense escocell;485226,8;4645865,8
Quercus ilex;Alzina;50-80;Sense escocell;485223,6;4645864,9
Broussonetia papyrifera;Morera de paper;50-80;Sense escocell;485204,5;4645850,6
Broussonetia papyrifera;Morera de paper;20-50;Sense escocell;485207,7;4645844,5
Broussonetia papyrifera;Morera de paper;20-50;Sense escocell;485200,3;4645846,3
Broussonetia papyrifera;Morera de paper;20-50;Sense escocell;485202,8;4645839,9
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485198,6;4645822,5
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485193,8;4645825,4
Pinus pinaster;Pinastre;120;Sense escocell;485185,2;4645810,9
Cedrus atlantica;Cedre atlàntic;80-120;Sense escocell;485191,9;4645804,8
Cedrus atlantica;Cedre atlàntic;50-80;Sense escocell;485188,3;4645798,9
Cedrus atlantica;Cedre atlàntic;50-80;Sense escocell;485187,2;4645793,8
Cedrus atlantica;Cedre atlàntic;50-80;Sense escocell;485182,2;4645798,8
Pinus pinaster;Pinastre;50-80;Sense escocell;485178,5;4645799,8
Cedrus atlantica;Cedre atlàntic;50-80;Sense escocell;485178,3;4645795
Cedrus atlantica;Cedre atlàntic;50-80;Sense escocell;485179,4;4645788,6
Pinus pinaster;Pinastre;50-80;Sense escocell;485172,9;4645795
Pinus pinaster;Pinastre;50-80;Sense escocell;485167,7;4645788,8
Pinus pinaster;Pinastre;80-120;Sense escocell;485163,3;4645794,5
Pinus pinaster;Pinastre;50-80;Sense escocell;485159,4;4645804,2
Pinus pinaster;Pinastre;80-120;Sense escocell;485164,3;4645805,8
Pinus pinaster;Pinastre;80-120;Sense escocell;485162,1;4645800,6
Morus nigra;Morera negra;50-80;Sense escocell;485175,4;4645775,3
Morus nigra;Morera negra;50-80;Sense escocell;485172,1;4645772,2
Morus nigra;Morera negra;50-80;Sense escocell;485165,1;4645766,1
Morus nigra;Morera negra;50-80;Sense escocell;485163;4645763,3
Morus nigra;Morera negra;50-80;Sense escocell;485165,1;4645772,2
Morus nigra;Morera negra;50-80;Sense escocell;485164,6;4645769,4
Morus nigra;Morera negra;20-50;Sense escocell;485161,2;4645773,6
Morus nigra;Morera negra;20-50;Sense escocell;485155,4;4645774,1
Morus nigra;Morera negra;20-50;Sense escocell;485150,4;4645775,5
Morus nigra;Morera negra;20-50;Sense escocell;485150,9;4645771
Morus nigra;Morera negra;50-80;Sense escocell;485161;4645769,6
Morus nigra;Morera negra;50-80;Sense escocell;485159,6;4645767,5
Morus nigra;Morera negra;20-50;Sense escocell;485154,3;4645767,5
Morus nigra;Morera negra;20-50;Sense escocell;485150,7;4645766
Morus nigra;Morera negra;20-50;Sense escocell;485159,3;4645761,5
Morus nigra;Morera negra;20-50;Sense escocell;485155,7;4645761
Morus nigra;Morera negra;50-80;Sense escocell;485151,8;4645761
Morus nigra;Morera negra;50-80;Sense escocell;485147,9;4645761,9
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485168,8;4645776,8
Ulmus minor;Om;50-80;Sense escocell;485167,7;4645751,9
Quercus ilex;Alzina;50-80;Sense escocell;485170;4645756,2
Quercus ilex;Alzina;50-80;Sense escocell;485172,5;4645759,1
Quercus ilex;Alzina;50-80;Sense escocell;485175,4;4645763,3
Quercus ilex;Alzina;50-80;Sense escocell;485178,2;4645767,7
Quercus ilex;Alzina;20-50;Sense escocell;485181,9;4645774,7
Ulmus minor;Om;50-80;Sense escocell;485184,1;4645778
Quercus ilex;Alzina;50-80;Sense escocell;485185,6;4645782,1
Quercus ilex;Alzina;50-80;Sense escocell;485188,6;4645785,3
Quercus ilex;Alzina;50-80;Sense escocell;485190,8;4645789,4
Quercus ilex;Alzina;20-50;Sense escocell;485192,4;4645791,6
Quercus ilex;Alzina;20-50;Sense escocell;485194,9;4645795,2
Quercus ilex;Alzina;50-80;Sense escocell;485196,7;4645796,9
Quercus ilex;Alzina;20-50;Sense escocell;485198,8;4645799,5
Quercus ilex;Alzina;20-50;Sense escocell;485200,5;4645803,4
Quercus ilex;Alzina;20-50;Sense escocell;485201,7;4645805,5
Quercus ilex;Alzina;20-50;Sense escocell;485203,3;4645807,5
Robinia pseudoacacia;Falsa acàcia;80-120;Sense escocell;485161,5;4645749
Ulmus minor;Om;80-120;Sense escocell;485152,1;4645750,5
Ulmus minor;Om;80-120;Sense escocell;485144,9;4645751,8
Ulmus minor;Om;80-120;Sense escocell;485139,2;4645756,8
Ulmus minor;Om;80-120;Sense escocell;485139,5;4645763,2
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485142;4645767,7
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485141;4645771,6
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485144,8;4645781,1
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485146,2;4645784,7
Ulmus minor;Om;80-120;Sense escocell;485147,1;4645789,2
Quercus ilex;Alzina;20-50;Sense escocell;485147,1;4645792,7
Quercus ilex;Alzina;20-50;Sense escocell;485148,8;4645796,9
Ulmus minor;Om;80-120;Sense escocell;485149,8;4645800,3
Quercus ilex;Alzina;20-50;Sense escocell;485150,9;4645807,3
Quercus ilex;Alzina;20-50;Sense escocell;485153,2;4645818,3
Quercus ilex;Alzina;20-50;Sense escocell;485153,4;4645822
Quercus ilex;Alzina;20-50;Sense escocell;485154,3;4645825,6
Robinia pseudoacacia;Falsa acàcia;80-120;Sense escocell;485160,5;4645842,1
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485164,7;4645839,3
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485178,2;4645855,7
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485175,4;4645845,4
Platanus x hispanica;Plàtan;120;Sense escocell;485165,5;4645855,1
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485180;4645837,6
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485183;4645836,2
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485176,4;4645839,8
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485185,3;4645841,7
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485191,6;4645838,5
Quercus ilex;Alzina;20-50;Sense escocell;485208,9;4645816,4
Quercus ilex;Alzina;20-50;Sense escocell;485211,9;4645820,9
Quercus ilex;Alzina;50-80;Sense escocell;485214;4645825,3
Quercus ilex;Alzina;50-80;Sense escocell;485217,6;4645830,3
Quercus ilex;Alzina;20-50;Sense escocell;485222;4645836,7
Quercus ilex;Alzina;50-80;Sense escocell;485224,8;4645840,3
Quercus ilex;Alzina;20-50;Sense escocell;485227;4645844
Quercus ilex;Alzina;50-80;Sense escocell;485229;4645848,4
Quercus ilex;Alzina;50-80;Sense escocell;485230,4;4645851
Quercus ilex;Alzina;20-50;Sense escocell;485232;4645854,1
Quercus ilex;Alzina;20-50;Sense escocell;485234,3;4645857,9
Quercus ilex;Alzina;50-80;Sense escocell;485236,7;4645862,1
Catalpa ovata;Catalpa;50-80;Sense escocell;485238,5;4645865,7
Quercus ilex;Alzina;50-80;Sense escocell;485241;4645870,2
Catalpa ovata;Catalpa;50-80;Sense escocell;485243,9;4645875,8
Catalpa ovata;Catalpa;50-80;Sense escocell;485247,4;4645883,2
Cupressus sempervirens;Xiprer;50-80;Sense escocell;485181,1;4645919,8
Cupressus sempervirens;Xiprer;80-120;Sense escocell;485176,6;4645921,1
Catalpa ovata;Catalpa;80-120;Sense escocell;485167,7;4645920,5
Catalpa ovata;Catalpa;50-80;90;485166,9;4645913,1
Catalpa ovata;Catalpa;50-80;-40;485166;4645907,4
Catalpa ovata;Catalpa;50-80;-40;485166,1;4645901,1
Juglans regia;Noguera;50-80;-40;485163,8;4645892,2
Quercus ilex;Alzina;50-80;-40;485147;4645877,7
Quercus ilex;Alzina;50-80;-40;485147,1;4645883,8
Quercus ilex;Alzina;50-80;-40;485147,3;4645890,5
Quercus ilex;Alzina;50-80;-40;485148,2;4645900,3
Quercus ilex;Alzina;50-80;-40;485149;4645907,7
Quercus ilex;Alzina;50-80;-40;485149;4645911,9
Quercus ilex;Alzina;50-80;-40;485148,5;4645921,6
Quercus ilex;Alzina;50-80;-40;485149,1;4645928,3
Quercus ilex;Alzina;50-80;-40;485150,5;4645944,2
Quercus ilex;Alzina;20-50;-40;485151,2;4645948,9
Quercus ilex;Alzina;50-80;-40;485150,9;4645959,5
Quercus ilex;Alzina;20-50;-40;485151,5;4645964
Quercus ilex;Alzina;50-80;-40;485150,9;4645981,6
Quercus ilex;Alzina;50-80;-40;485151,5;4645986,9
Quercus ilex;Alzina;50-80;-40;485152,4;4645996,6
Quercus rubra;Roure americà;20-50;90;485142;4646015,5
Quercus rubra;Roure americà;50-80;90;485139,3;4646016,1
Quercus rubra;Roure americà;50-80;90;485125,1;4646013,9
Quercus rubra;Roure americà;20-50;90;485120,3;4646013,3
Quercus rubra;Roure americà;20-50;90;485115,6;4646013,3
Quercus rubra;Roure americà;20-50;90;485110,6;4646011,9
Quercus rubra;Roure americà;20-50;90;485105,1;4646012,8
Quercus rubra;Roure americà;20-50;90;485094,4;4646011,1
Quercus rubra;Roure americà;20-50;90;485089,4;4646011,1
Robinia pseudoacacia;Falsa acàcia;50-80;90;485084,7;4646007,8
Quercus rubra;Roure americà;20-50;Sense escocell;485057,2;4646012,4
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;485051,6;4646012,8
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;485047,2;4646013,1
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;485042,3;4646013,8
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;485035,5;4646013,8
Ailanthus altissima;Ailant;50-80;Sense escocell;485030,1;4646014,7
Ailanthus altissima;Ailant;50-80;Sense escocell;485025,2;4646014,9
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;485020,3;4646015,3
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;485015,4;4646015,8
Tilia europaea;Til·ler;20-50;Sense escocell;485010,6;4646016,6
Fraxinus angustifolia;Freixa de fulla petita;20-50;Sense escocell;485004;4646016,6
Tilia europaea;Til·ler;20-50;Sense escocell;484999,5;4646017,2
Fraxinus angustifolia;Freixa de fulla petita;20-50;Sense escocell;484995;4646017,5
Fraxinus angustifolia;Freixa de fulla petita;20-50;Sense escocell;484991,5;4646017,7
Tilia europaea;Til·ler;20-50;Sense escocell;484988;4646018,1
Tilia europaea;Til·ler;20-50;Sense escocell;484984,5;4646018,5
Quercus rubra;Roure americà;50-80;Sense escocell;484980,8;4646018,1
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484975,5;4646018,1
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484971,3;4646017,8
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484966,9;4646017,4
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484962,8;4646017,5
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484959,1;4646016,7
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484954,1;4646016,3
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484948,5;4646016,1
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484944,1;4646014,6
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484939,6;4646013,9
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484934,7;4646013
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484931,3;4646011,7
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484925,7;4646010,5
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484920,7;4646008,8
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484916,6;4646007,4
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484913,1;4646007,5
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484909,2;4646005,3
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484905,3;4646003,8
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484901;4646002,2
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484896,1;4646000
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484892;4645997,1
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484887;4645994,7
Quercus rubra;Roure americà;20-50;Sense escocell;484883,7;4645992,7
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484879,4;4645990,4
Aesculus hippocastanum;Castanyer d'índies;20-50;Sense escocell;484875,5;4645987,7
Quercus rubra;Roure americà;20-50;Sense escocell;484869,7;4645984,7
Quercus rubra;Roure americà;20-50;Sense escocell;484866,1;4645981,6
Quercus rubra;Roure americà;20-50;90;484862,2;4645977,6
Quercus rubra;Roure americà;20-50;90;484858,9;4645975,5
Quercus rubra;Roure americà;20-50;90;484855,2;4645971,3
Quercus rubra;Roure americà;20-50;90;484850,5;4645968,5
Quercus rubra;Roure americà;20-50;90;484847,2;4645965,4
Quercus rubra;Roure americà;20-50;90;484844,6;4645963,1
Quercus rubra;Roure americà;20-50;90;484841,3;4645959,5
Quercus rubra;Roure americà;20-50;90;484837,4;4645956,2
Quercus rubra;Roure americà;20-50;90;484830,7;4645948,9
Quercus rubra;Roure americà;20-50;90;484835,2;4645953,1
Quercus rubra;Roure americà;20-50;90;484828,6;4645945,4
Quercus rubra;Roure americà;20-50;90;484825,5;4645942
Quercus rubra;Roure americà;20-50;90;484822,6;4645939,7
Quercus rubra;Roure americà;20-50;90;484819,3;4645936,2
Quercus rubra;Roure americà;20-50;90;484816;4645933,4
Quercus rubra;Roure americà;20-50;90;484812,1;4645928,7
Quercus rubra;Roure americà;20-50;90;484808,5;4645925,1
Quercus rubra;Roure americà;20-50;90;484805,2;4645921,9
Robinia pseudoacacia;Falsa acàcia;20-50;90;484801,6;4645918
Quercus rubra;Roure americà;20-50;90;484795,4;4645910,9
Quercus rubra;Roure americà;20-50;90;484791,7;4645906,7
Quercus rubra;Roure americà;20-50;90;484787,4;4645903,1
Quercus rubra;Roure americà;20-50;90;484783,4;4645898,2
Quercus rubra;Roure americà;20-50;90;484779,8;4645894,4
Quercus rubra;Roure americà;20-50;90;484774,3;4645889,3
Quercus rubra;Roure americà;20-50;90;484771,4;4645885,8
Quercus rubra;Roure americà;50-80;90;484767,8;4645882,9
Quercus rubra;Roure americà;20-50;90;484764,7;4645878,5
Quercus rubra;Roure americà;20-50;90;484761,2;4645875,4
Quercus rubra;Roure americà;20-50;90;484758,1;4645872,1
Quercus rubra;Roure americà;20-50;90;484754,1;4645867,4
Quercus rubra;Roure americà;20-50;90;484750,6;4645864,6
Quercus rubra;Roure americà;20-50;90;484748;4645861,8
Quercus rubra;Roure americà;20-50;90;484744,7;4645857,6
Quercus rubra;Roure americà;20-50;90;484741,1;4645854,8
Quercus rubra;Roure americà;20-50;90;484738,3;4645851,3
Quercus rubra;Roure americà;20-50;90;484730,2;4645843,7
Quercus rubra;Roure americà;20-50;90;484727,2;4645839,2
Quercus rubra;Roure americà;20-50;90;484723,8;4645835,7
Quercus rubra;Roure americà;20-50;90;484720,5;4645833,4
Quercus rubra;Roure americà;20-50;90;484716,6;4645829
Quercus rubra;Roure americà;20-50;90;484713;4645826,1
Quercus rubra;Roure americà;20-50;90;484709,4;4645821,5
Quercus rubra;Roure americà;20-50;90;484705,1;4645817,5
Quercus rubra;Roure americà;20-50;90;484702,3;4645812,8
Quercus rubra;Roure americà;20-50;90;484698,8;4645808,3
Quercus rubra;Roure americà;20-50;90;484695,7;4645802,3
Quercus rubra;Roure americà;20-50;90;484693;4645797,4
Quercus rubra;Roure americà;20-50;90;484690,7;4645792,8
Quercus rubra;Roure americà;20-50;90;484688,5;4645787,5
Robinia pseudoacacia;Falsa acàcia;20-50;90;484686,5;4645782,8
Quercus rubra;Roure americà;20-50;90;484685,4;4645778,3
Quercus rubra;Roure americà;20-50;90;484683,7;4645773,9
Quercus rubra;Roure americà;20-50;90;484681,8;4645768
Quercus rubra;Roure americà;20-50;90;484680,1;4645762,4
Quercus rubra;Roure americà;20-50;90;484679;4645758
Robinia pseudoacacia;Falsa acàcia;20-50;90;484677,6;4645752,4
Quercus rubra;Roure americà;20-50;90;484675,7;4645747
Quercus ilex;Alzina;20-50;Sense escocell;484682,6;4645751,8
Pinus pinea;Pi pinyer;20-50;Sense escocell;484690,4;4645755,2
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484691,6;4645761
Pinus pinea;Pi pinyer;20-50;Sense escocell;484687,3;4645768,3
Pinus pinea;Pi pinyer;20-50;Sense escocell;484689,6;4645775,5
Pinus pinea;Pi pinyer;20-50;Sense escocell;484691,8;4645780,5
Pinus pinea;Pi pinyer;20-50;Sense escocell;484692,7;4645784,2
Quercus ilex;Alzina;20-50;Sense escocell;484695,4;4645772,2
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484699,8;4645775
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484697,4;4645782,2
Pinus pinea;Pi pinyer;20-50;Sense escocell;484706,2;4645754,1
Pinus pinea;Pi pinyer;20-50;Sense escocell;484714,7;4645752,1
Pinus pinea;Pi pinyer;20-50;Sense escocell;484739,2;4645750,2
Pinus pinea;Pi pinyer;20-50;Sense escocell;484743;4645754,4
Pinus pinea;Pi pinyer;20-50;Sense escocell;484717,7;4645779,7
Pinus pinea;Pi pinyer;20-50;Sense escocell;484707,4;4645770,4
Pinus pinea;Pi pinyer;20-50;Sense escocell;484719,7;4645762,9
Pinus pinea;Pi pinyer;20-50;Sense escocell;484735,6;4645767,7
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484727,2;4645773,5
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;484727,7;4645764,4
Quercus ilex;Alzina;20-50;Sense escocell;484718,3;4645771,1
Quercus petraea;Roure de fulla gran;20-50;Sense escocell;484703,7;4645805
Pinus pinea;Pi pinyer;50-80;Sense escocell;484717,2;4645806,4
Pinus pinea;Pi pinyer;50-80;Sense escocell;484721,4;4645812,8
Quercus ilex;Alzina;20-50;Sense escocell;484725,7;4645817
Pinus halepensis;Pi blanc;50-80;Sense escocell;484725,5;4645822,2
Pinus halepensis;Pi blanc;50-80;Sense escocell;484723;4645803,6
Quercus petraea;Roure de fulla gran;20-50;Sense escocell;484725,3;4645809,7
Quercus ilex;Alzina;20-50;Sense escocell;484742;4645829,5
Pinus halepensis;Pi blanc;50-80;Sense escocell;484737,2;4645835,7
Pinus halepensis;Pi blanc;50-80;Sense escocell;484742,2;4645839,9
Quercus rubra;Roure americà;20-50;Sense escocell;484742,5;4645844,5
Quercus ilex;Alzina;20-50;Sense escocell;484747,5;4645849,2
Quercus ilex;Alzina;20-50;Sense escocell;484752,8;4645853,5
Pinus halepensis;Pi blanc;50-80;Sense escocell;484763,1;4645858
Pinus halepensis;Pi blanc;50-80;Sense escocell;484763,4;4645862,4
Pinus halepensis;Pi blanc;50-80;Sense escocell;484768,4;4645858,4
Pinus halepensis;Pi blanc;50-80;Sense escocell;484768,6;4645866,5
Pinus halepensis;Pi blanc;50-80;Sense escocell;484772,6;4645842,1
Pinus halepensis;Pi blanc;50-80;Sense escocell;484768,6;4645832,5
Pinus halepensis;Pi blanc;50-80;Sense escocell;484760,5;4645830,3
Quercus humilis;Roure martinenc;20-50;Sense escocell;484764,5;4645836,2
Populus hibrida;Pollancre;50-80;Sense escocell;484978,6;4645986
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;484995,3;4645997,7
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484993,9;4646000,2
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484997,2;4646001,1
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484997,2;4646004,9
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485000,8;4646000,7
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485010;4646001,9
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485013,2;4645999,6
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485012,5;4646004,9
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485016;4646003,3
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485022,6;4645998,9
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485026,7;4646001,1
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485029,5;4646000,8
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485034,9;4646000,8
Acer negundo;Negundo;20-50;90;485245,7;4646054,6
Acer negundo;Negundo;50-80;90;485250,6;4646056,4
Acer negundo;Negundo;20-50;90;485254,5;4646058,7
Acer negundo;Negundo;20-50;90;485259;4646061,4
Acer negundo;Negundo;20-50;90;485263,7;4646063,4
Acer negundo;Negundo;20-50;90;485268,7;4646066,7
Acer negundo;Negundo;20-50;90;485273,7;4646068,7
Acer negundo;Negundo;20-50;90;485277,2;4646071,3
