"Orgànica";"Programa";"Econòmica";"Descripció";"Crèdits inicials";"Modificacions de crèdit";"Crèdits extraordinaris";"Suplements de crèdit";"Ampliacions de crèdit";"Transferències positives";"Trasferències negatives";"Romanents incorporats";"Baixes per anul·lació";"Crèdits totals consignats";"Despeses autoritzades";"Saldo de crèdits disponibles";"% de realització del pressupost"
"201";"34200";"21200";"INSTAL·LACIONS ESPORTIVES";"300.000,00";"37.799,19";"0,00";"0,00";"0,00";"0,00";"1.045,44";"20.971,35";"0,00";"337.799,19";"327.857,82";"9.941,37";"97,06"
"201";"34200";"22100";"SUBM ENERGIA ELÈCTRICA ESPORTS";"393.750,00";"-57.834,10";"0,00";"0,00";"0,00";"0,00";"138.523,02";"80.688,92";"0,00";"335.915,90";"335.798,06";"117,84";"99,96"
"201";"34200";"22102";"SUBM GAS EQUIPAMENTS ESPORTS";"250.000,00";"566,22";"0,00";"0,00";"0,00";"0,00";"0,00";"566,22";"0,00";"250.566,22";"230.077,00";"20.489,22";"91,82"
"201";"34200";"22199";"ALTRES SUBMINISTRAMENTS ESPORTS";"686.000,00";"185.400,93";"0,00";"0,00";"0,00";"75,00";"1.464,00";"186.789,93";"0,00";"871.400,93";"729.823,44";"141.577,49";"83,75"
"201";"34200";"22700";"NETEJA EQUIPAMENTS ESPORTIUS";"471.500,00";"136.120,76";"0,00";"0,00";"0,00";"4.231,23";"9.949,39";"141.838,92";"0,00";"607.620,76";"544.793,43";"62.827,33";"89,66"
"201";"34200";"60908";"PLA MILLORA EQUIPAMENTS ESPORTIUS";"100.000,00";"190.173,02";"0,00";"0,00";"0,00";"27.000,00";"0,00";"136.824,08";"0,00";"290.173,02";"166.507,30";"123.665,72";"57,38"
"201";"34220";"21200";"ESTADI MONTILIVI - CONVENI";"120.000,00";"-25.225,20";"0,00";"0,00";"0,00";"0,00";"60.000,00";"34.774,80";"0,00";"94.774,80";"58.707,02";"36.067,78";"61,94"
"201";"34220";"22100";"SUBMINISTRAMENT ENERGIA ELÈCTRICA DE L'ESTADI MONTILIVI";"0,00";"88.307,50";"0,00";"0,00";"0,00";"60.000,00";"0,00";"28.307,50";"0,00";"88.307,50";"62.688,11";"25.619,39";"70,99"
"210";"92500";"143";"ALTRE PERSONAL JOVENTUT";"0,00";"81.332,00";"0,00";"0,00";"0,00";"44.332,00";"0,00";"0,00";"0,00";"81.332,00";"81.332,00";"0,00";"100,00"
"210";"92500";"22611";"ACTIVITATS JOVENTUT";"75.000,00";"63.432,84";"0,00";"0,00";"0,00";"5.480,02";"44.061,55";"53.453,37";"0,00";"138.432,84";"126.888,20";"11.544,64";"91,66"
"210";"92500";"22009";"MATERIAL OFICINA JOVENTUT";"1.600,00";"-980,67";"0,00";"0,00";"0,00";"104,00";"2.266,02";"1.181,35";"0,00";"619,33";"619,33";"0,00";"100,00"
"210";"92500";"12003";"RETR.BAS. FUNCIONARI C1 JOVENTUT";"0,00";"2.083,00";"0,00";"0,00";"0,00";"2.083,00";"0,00";"0,00";"0,00";"2.083,00";"2.082,99";"0,01";"100,00"
"210";"92500";"12004";"RETR.BAS.FUNCIONARIS C2 JOVENTUT";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"210";"92500";"12006";"TRIENNIS FUNCIONARIS JOVENTUT";"0,00";"608,96";"0,00";"0,00";"0,00";"608,96";"0,00";"0,00";"0,00";"608,96";"608,96";"0,00";"100,00"
"210";"92500";"12009";"RESTA RETRIBUCIONS PFUNCIONARI JOVENTUT";"0,00";"1.250,00";"0,00";"0,00";"0,00";"1.250,00";"0,00";"0,00";"0,00";"1.250,00";"1.225,63";"24,37";"98,05"
"210";"92500";"12100";"COMPLEMENT DE DESTÍ FUNCIONARIS JOVENTUT";"0,00";"843,00";"0,00";"0,00";"0,00";"843,00";"0,00";"0,00";"0,00";"843,00";"842,86";"0,14";"99,98"
"210";"92500";"12101";"COMPLEMENT ESPECIFIC FUNCIONARIS JOVENTUT";"0,00";"809,00";"0,00";"0,00";"0,00";"809,00";"0,00";"0,00";"0,00";"809,00";"808,66";"0,34";"99,96"
"210";"92500";"13000";"RETR.BAS.P.LABORAL JOVENTUT";"119.403,71";"-2.775,12";"0,00";"0,00";"0,00";"0,00";"2.775,12";"0,00";"0,00";"116.628,59";"108.600,89";"8.027,70";"93,12"
"210";"92500";"15000";"PRODUCTIVITAT JOVENTUT";"4.694,99";"-0,01";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"4.694,98";"4.382,03";"312,95";"93,33"
"210";"92500";"15100";"GRATIFICACIONS.";"0,00";"1.634,96";"0,00";"0,00";"0,00";"1.634,96";"0,00";"0,00";"0,00";"1.634,96";"1.108,27";"526,69";"67,79"
"210";"92500";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL JOVENTUT";"12.527,47";"800,00";"0,00";"0,00";"0,00";"800,00";"0,00";"0,00";"0,00";"13.327,47";"13.327,26";"0,21";"100,00"
"210";"92500";"16000";"QUOTES SOCIALS JOVENTUT";"35.759,61";"463,77";"0,00";"0,00";"0,00";"2.400,00";"1.936,23";"0,00";"0,00";"36.223,38";"36.193,79";"29,59";"99,92"
"210";"92500";"21200";"MANTENIMENT EQUIPAMENTS JOVENTUT";"5.700,00";"1.215,40";"0,00";"0,00";"0,00";"238,43";"519,17";"1.496,14";"0,00";"6.915,40";"6.673,90";"241,50";"96,51"
"210";"92500";"22100";"SUBM.ENERGIA ELÈCTRICA JOVENTUT";"8.680,00";"1.787,28";"0,00";"0,00";"0,00";"0,00";"383,66";"2.170,94";"0,00";"10.467,28";"8.762,83";"1.704,45";"83,72"
"210";"92500";"22102";"SUBM.GAS JOVENTUT";"8.000,00";"210,94";"0,00";"0,00";"0,00";"0,00";"0,00";"210,94";"0,00";"8.210,94";"4.888,19";"3.322,75";"59,53"
"210";"92500";"22610";"PROGRAMA DE VACANCES";"220.000,00";"-198.591,67";"0,00";"0,00";"0,00";"0,00";"198.591,67";"0,00";"0,00";"21.408,33";"21.408,33";"0,00";"100,00"
"210";"92500";"22613";"INFORMACIÓ JUVENIL";"80.000,00";"-5.723,63";"0,00";"0,00";"0,00";"0,00";"12.083,84";"6.360,21";"0,00";"74.276,37";"68.609,44";"5.666,93";"92,37"
"210";"92500";"22618";"OFICINA EMANCIPACIÓ JUVENIL";"20.000,00";"-20.000,00";"0,00";"0,00";"0,00";"0,00";"20.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"210";"92500";"22699";"TALLERS ÈXIT ESCOLAR";"10.000,00";"-3.600,00";"0,00";"0,00";"0,00";"0,00";"3.600,00";"0,00";"0,00";"6.400,00";"6.400,00";"0,00";"100,00"
"210";"92500";"22700";"NETEJA EDIFICI JOVENTUT";"26.300,00";"5.532,67";"0,00";"0,00";"0,00";"0,00";"1.580,57";"7.113,24";"0,00";"31.832,67";"28.386,59";"3.446,08";"89,17"
"210";"92500";"48000";"TRANSFERÈNCIES JOVENTUT I LLEURE";"15.150,00";"214.408,12";"0,00";"0,00";"0,00";"210.708,12";"850,00";"4.550,00";"0,00";"229.558,12";"225.770,62";"3.787,50";"98,35"
"210";"92500";"62500";"MOBILIARI I MATERIAL INVENTARIABLE DE JOVENTUT";"0,00";"181,00";"0,00";"0,00";"0,00";"181,00";"0,00";"0,00";"0,00";"181,00";"181,00";"0,00";"100,00"
"211";"92400";"22611";"PRESSUPOSTOS PARTICIPATS- DINAMITZACIÓ ALS BARRIS";"0,00";"18.657,21";"0,00";"0,00";"0,00";"18.657,21";"0,00";"0,00";"0,00";"18.657,21";"0,00";"18.657,21";"0,00"
"211";"92400";"22699";"PRESSUPOSTOS PARTICIPATIUS - CONSULTA";"118.450,00";"-1.274,13";"0,00";"0,00";"0,00";"0,00";"1.274,13";"0,00";"0,00";"117.175,87";"78.344,97";"38.830,90";"66,86"
"211";"92400";"13000";"RETR.BAS.P.LABORAL PARTICIPACIÓ";"50.075,82";"-7.728,73";"0,00";"0,00";"0,00";"301,27";"8.030,00";"0,00";"0,00";"42.347,09";"42.347,09";"0,00";"100,00"
"211";"92400";"15000";"PRODUCTIVITAT PARTICIPACIÓ";"1.877,99";"0,01";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"1.878,00";"1.878,00";"0,00";"100,00"
"211";"92400";"15100";"GRATIFICACIONS PARTICIPACIÓ";"0,00";"1.606,16";"0,00";"0,00";"0,00";"1.606,16";"0,00";"0,00";"0,00";"1.606,16";"1.606,16";"0,00";"100,00"
"211";"92400";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL PARTICIPACIÓ";"9.596,86";"-4.606,32";"0,00";"0,00";"0,00";"393,68";"5.000,00";"0,00";"0,00";"4.990,54";"4.990,54";"0,00";"100,00"
"211";"92400";"16000";"QUOTES SOCIALS PARTICIPACIÓ";"19.429,73";"-5.180,27";"0,00";"0,00";"0,00";"0,00";"5.180,27";"0,00";"0,00";"14.249,46";"14.249,46";"0,00";"100,00"
"211";"92400";"22614";"SERVEI DE PARTICIPACIÓ CIUTADANA";"34.834,44";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"34.834,44";"8.634,44";"26.200,00";"24,79"
"300";"13400";"60900";"CARRIL BICI ENTRE C/NOU I AVINGUDA SANTA EUGÈNIA";"0,00";"310.401,93";"0,00";"0,00";"0,00";"82.401,93";"0,00";"0,00";"0,00";"310.401,93";"0,00";"310.401,93";"0,00"
"300";"13400";"60942";"CARRIL BICI TORROELLA NESTLE";"0,00";"149.072,04";"0,00";"0,00";"0,00";"0,00";"0,00";"149.072,04";"0,00";"149.072,04";"0,00";"149.072,04";"0,00"
"300";"15000";"22612";"DESPESES OFICINA BARRI VELL";"2.095,20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2.095,20";"105,00";"1.990,20";"5,01"
"300";"15000";"22610";"DESPESES URBANISME";"57.460,00";"174.617,70";"0,00";"0,00";"0,00";"105.758,61";"16.040,32";"84.899,41";"0,00";"232.077,70";"148.885,83";"83.191,87";"64,15"
"300";"15000";"12000";"RETR.BAS.P.FUNCIONARI A1 URBANISME";"29.648,19";"0,25";"0,00";"0,00";"0,00";"0,25";"0,00";"0,00";"0,00";"29.648,44";"29.648,44";"0,00";"100,00"
"300";"15000";"12001";"RETR.BAS.P.FUNCIONARI A2 URBANISME";"13.035,59";"-548,96";"0,00";"0,00";"0,00";"0,00";"548,96";"0,00";"0,00";"12.486,63";"12.325,35";"161,28";"98,71"
"300";"15000";"12003";"RETR.BAS.P.FUNCIONARI C1 URBANISME";"49.918,44";"-10.847,69";"0,00";"0,00";"0,00";"0,00";"10.847,69";"0,00";"0,00";"39.070,75";"39.070,75";"0,00";"100,00"
"300";"15000";"12004";"RETR.BAS.P.FUNCIONARI C2 URBANISME";"8.462,37";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"8.462,37";"8.179,99";"282,38";"96,66"
"300";"15000";"12006";"TRIENNIS P FUNCIONARI URBANISME";"40.100,35";"-4.637,83";"0,00";"0,00";"0,00";"0,00";"4.637,83";"0,00";"0,00";"35.462,52";"35.462,52";"0,00";"100,00"
"300";"15000";"12009";"ALTRES RETR.BAS.P.FUNCIONARI URBANISME";"28.305,13";"-2.074,09";"0,00";"0,00";"0,00";"0,00";"2.074,09";"0,00";"0,00";"26.231,04";"26.231,04";"0,00";"100,00"
"300";"15000";"12100";"COMP. DESTINACIÓ FUNCIONARIS URBANISME";"54.896,33";"-5.927,71";"0,00";"0,00";"0,00";"0,00";"5.927,71";"0,00";"0,00";"48.968,62";"48.968,62";"0,00";"100,00"
"300";"15000";"12101";"COMP. ESPECÍFIC FUNCIONARIS URBANISME";"79.450,60";"24.089,89";"0,00";"0,00";"0,00";"35.500,00";"11.410,11";"0,00";"0,00";"103.540,49";"103.540,49";"0,00";"100,00"
"300";"15000";"13000";"RETR.BAS.P.LABORAL URBANISME";"1.330.161,99";"-27.520,43";"0,00";"0,00";"0,00";"7.979,57";"35.500,00";"0,00";"0,00";"1.302.641,56";"1.302.611,56";"30,00";"100,00"
"300";"15000";"15000";"PRODUCTIVITAT URBANISME";"48.380,90";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"48.380,90";"43.736,98";"4.643,92";"90,40"
"300";"15000";"15100";"GRATIFICACIONS PERSONAL URBANISME";"5.333,26";"-726,88";"0,00";"0,00";"0,00";"0,00";"726,88";"0,00";"0,00";"4.606,38";"4.606,38";"0,00";"100,00"
"300";"15000";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL URBANISME";"106.311,43";"-7.791,48";"0,00";"0,00";"0,00";"208,52";"8.000,00";"0,00";"0,00";"98.519,95";"98.519,95";"0,00";"100,00"
"300";"15000";"16000";"QUOTES SOCIALS URBANISME";"486.419,99";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"486.419,99";"472.605,09";"13.814,90";"97,16"
"300";"15000";"22100";"SUBM. ENERGIA ELÈCTRICA URBANISME";"10.300,00";"3.312,69";"0,00";"0,00";"0,00";"0,00";"0,00";"3.312,69";"0,00";"13.612,69";"9.863,88";"3.748,81";"72,46"
"300";"15000";"22103";"COMBUSTIBLE I CARBURANT URBANISME";"2.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2.000,00";"0,00";"2.000,00";"0,00"
"300";"15000";"22604";"LITIGI PROJECTE REPARCEL·LACIÓ SECTOR VILABLAREIX TRANSPORTS";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"300";"15000";"72300";"CONVENI ADIF";"0,00";"490.247,45";"0,00";"0,00";"0,00";"490.247,45";"0,00";"0,00";"0,00";"490.247,45";"0,00";"490.247,45";"0,00"
"300";"15100";"22610";"CARTOGRAFIA DIGITAL";"129.010,00";"73.639,69";"0,00";"0,00";"0,00";"0,00";"5.855,07";"79.494,76";"0,00";"202.649,69";"131.142,94";"71.506,75";"64,71"
"300";"15100";"22624";"MILLORES A BARRIS - PROCÉS PARTICIPATIU";"0,00";"8.904,00";"0,00";"0,00";"0,00";"8.904,00";"0,00";"0,00";"0,00";"8.904,00";"2.904,00";"6.000,00";"32,61"
"300";"15100";"48000";"MILLORES A BARRIS - PROCÉS PARTICIPATIU";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"60924";"MILLORES A BARRIS - PROCES PARTICIPATIU";"1.200.000,00";"612.608,80";"0,00";"0,00";"0,00";"19.726,45";"513.268,01";"1.097.969,81";"0,00";"1.812.608,80";"536.066,85";"1.276.541,95";"29,57"
"300";"15100";"60100";"PROJECTES URBANISME";"300.000,00";"40.866,06";"0,00";"0,00";"0,00";"11.515,32";"122.175,88";"151.526,62";"0,00";"340.866,06";"234.822,97";"106.043,09";"68,89"
"300";"15100";"22009";"MATERIAL OFICINA PER A L'OFICINA TÈCNICA";"10.000,00";"-2.663,71";"0,00";"0,00";"0,00";"0,00";"2.721,00";"57,29";"0,00";"7.336,29";"5.929,93";"1.406,36";"80,83"
"300";"15100";"12003";"RETR.BAS.P.FUNCIONARI C1 UMAT";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"12009";"ALTRES RETR.BAS.P.FUNCIONARI UMAT";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"12100";"COMP. DESTINACIÓ FUNCIONARIS UMAT";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"12101";"COMP. ESPECÍFIC FUNCIONARIS UMAT";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"13000";"RETR.BAS.P.LABORAL UMAT";"245.398,46";"7.925,03";"0,00";"0,00";"0,00";"9.016,51";"1.091,48";"0,00";"0,00";"253.323,49";"253.323,49";"0,00";"100,00"
"300";"15100";"13100";"RETR.P.LABORAL TEMPORAL UMAT";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"15000";"PRODUCTIVITAT UMAT";"7.511,67";"-17,08";"0,00";"0,00";"0,00";"0,00";"17,08";"0,00";"0,00";"7.494,59";"7.462,64";"31,95";"99,57"
"300";"15100";"15100";"GRATIFICACIONS URBANISME";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL UMAT";"33.933,82";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"33.933,82";"33.572,22";"361,60";"98,93"
"300";"15100";"16000";"QUOTES SOCIALS UMAT";"86.312,03";"-11.545,05";"0,00";"0,00";"0,00";"1.454,95";"13.000,00";"0,00";"0,00";"74.766,98";"74.766,98";"0,00";"100,00"
"300";"15100";"22100";"SUBM. ENERGIA ELÈCTRICA BEATES UMAT";"0,00";"5.183,36";"0,00";"0,00";"0,00";"4.500,00";"0,00";"683,36";"0,00";"5.183,36";"3.749,38";"1.433,98";"72,33"
"300";"15100";"22103";"COMBUSTIBLE I CARBURANT BEATES UMAT";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"22604";"RESTAURACIÓ FAÇANES CARRER NOU 6-8 I P JOSEP PLA";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"22611";"PROJECTE CLEAN - XARXA EUROPEA ERNEST";"0,00";"13.364,87";"0,00";"0,00";"0,00";"0,00";"0,00";"13.364,87";"0,00";"13.364,87";"0,00";"13.364,87";"0,00"
"300";"15100";"22612";"PROJECTE ENTER HUB";"0,00";"10.859,27";"0,00";"0,00";"0,00";"0,00";"0,00";"10.859,27";"0,00";"10.859,27";"0,00";"10.859,27";"0,00"
"300";"15100";"60102";"PLA INTEGRAL SECTOR EST - URBANISME";"0,00";"50.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"50.000,00";"0,00";"50.000,00";"0,00";"50.000,00";"0,00"
"300";"15100";"60103";"REDACCIÓ PLA ESPECIAL SANT NARCÍS";"0,00";"30.136,64";"0,00";"0,00";"0,00";"0,00";"0,00";"30.136,64";"0,00";"30.136,64";"0,00";"30.136,64";"0,00"
"300";"15100";"60901";"PASSALLÍS ONYAR";"60.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"60.000,00";"43.629,14";"16.370,86";"72,72"
"300";"15100";"60913";"REMODELACIÓ FAÇANES RIU ONYAR TRAM BALLESTERIES";"0,00";"22.670,58";"0,00";"0,00";"0,00";"0,00";"0,00";"22.670,58";"0,00";"22.670,58";"0,00";"22.670,58";"0,00"
"300";"15100";"60925";"URBANITZACIÓ CARRER PALOL D'ONYAR";"0,00";"420,57";"0,00";"0,00";"0,00";"0,00";"0,00";"420,57";"0,00";"420,57";"0,00";"420,57";"0,00"
"300";"15100";"60935";"ASCENSORS VILARROJA";"0,00";"71.360,00";"0,00";"0,00";"0,00";"0,00";"0,00";"71.360,00";"0,00";"71.360,00";"0,00";"71.360,00";"0,00"
"300";"15100";"60943";"OBRES VÀRIES 2009";"0,00";"9.355,24";"0,00";"0,00";"0,00";"0,00";"0,00";"9.355,24";"0,00";"9.355,24";"0,00";"9.355,24";"0,00"
"300";"15100";"60945";"URBANITZACIÓ UA LA FERRADURA";"0,00";"659,06";"0,00";"0,00";"0,00";"0,00";"0,00";"659,06";"0,00";"659,06";"0,00";"659,06";"0,00"
"300";"15100";"60946";"FRONTISSA SANTA EUGÈNIA";"0,00";"7.317,58";"0,00";"0,00";"0,00";"0,00";"0,00";"7.317,58";"0,00";"7.317,58";"0,00";"7.317,58";"0,00"
"300";"15100";"60954";"REPARCEL:LACIÓ MAS MARROC";"0,00";"225,46";"0,00";"0,00";"0,00";"0,00";"0,00";"225,46";"0,00";"225,46";"0,00";"225,46";"0,00"
"300";"15100";"60957";"UA FONT DE L'ABELLA 1";"0,00";"8.543,77";"0,00";"0,00";"0,00";"0,00";"0,00";"8.543,77";"0,00";"8.543,77";"0,00";"8.543,77";"0,00"
"300";"15100";"60968";"URBANITZACIÓ PLA DE BAIX DE DOMENY";"0,00";"506.253,55";"0,00";"0,00";"0,00";"0,00";"0,00";"506.253,55";"0,00";"506.253,55";"10.262,93";"495.990,62";"2,03"
"300";"15100";"60981";"URBANITZACIO CARRER MONTBO";"0,00";"49.289,34";"0,00";"0,00";"0,00";"0,00";"0,00";"49.289,34";"0,00";"49.289,34";"0,00";"49.289,34";"0,00"
"300";"15100";"60982";"REPARCEL·LACIÓ ACCES NORD";"0,00";"97.568,91";"0,00";"0,00";"0,00";"0,00";"0,00";"97.568,91";"0,00";"97.568,91";"0,00";"97.568,91";"0,00"
"300";"15100";"60983";"URBANITZACIÓ UA 01 AGUSTÍ RIERA";"0,00";"23.876,89";"0,00";"0,00";"0,00";"0,00";"0,00";"23.876,89";"0,00";"23.876,89";"0,00";"23.876,89";"0,00"
"300";"15100";"60985";"PMU CARRER BARCELONA";"0,00";"31.824,00";"0,00";"0,00";"0,00";"0,00";"0,00";"31.824,00";"0,00";"31.824,00";"5.443,50";"26.380,50";"17,11"
"300";"15100";"60987";"REPARCEL·LACIÓ DEL PMU CARRER TOSSA D'ALP";"0,00";"23.400,67";"0,00";"0,00";"0,00";"0,00";"0,00";"23.400,67";"0,00";"23.400,67";"0,00";"23.400,67";"0,00"
"300";"15100";"60989";"URBANITZACIÓ SECTOR GIRONA - VILABLAREIX";"0,00";"175.722,69";"0,00";"0,00";"0,00";"0,00";"0,00";"175.722,69";"0,00";"175.722,69";"0,00";"175.722,69";"0,00"
"300";"15100";"60990";"URBANITZACIÓ SECTOR CASERNES";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"60998";"ENDERROC NAUS CARRETERA BARCELONA";"0,00";"224.652,37";"0,00";"0,00";"0,00";"0,00";"0,00";"224.652,37";"0,00";"224.652,37";"0,00";"224.652,37";"0,00"
"300";"15100";"60999";"URBANITZACIÓ DOMENY OEST";"0,00";"96.422,21";"0,00";"0,00";"0,00";"0,00";"0,00";"96.422,21";"0,00";"96.422,21";"54.044,98";"42.377,23";"56,05"
"300";"15100";"62100";"REPARCEL·LACIÓ UA MAS GRI";"0,00";"184.577,91";"0,00";"0,00";"0,00";"0,00";"0,00";"184.577,91";"0,00";"184.577,91";"0,00";"184.577,91";"0,00"
"300";"15100";"62201";"INVERSIÓ UMAT";"0,00";"1.355,07";"0,00";"0,00";"0,00";"1.355,07";"0,00";"0,00";"0,00";"1.355,07";"0,00";"1.355,07";"0,00"
"300";"15100";"62300";"PLA ASCENSORS";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"14.520,00";"14.520,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"62400";"INVERSIÓ URBANISME - VEHICLES";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"300";"15300";"60100";"PLAÇA BIBLIOTECA CARLES RAHOLA";"0,00";"212.919,48";"0,00";"0,00";"0,00";"0,00";"0,00";"212.919,48";"0,00";"212.919,48";"178.035,46";"34.884,02";"83,62"
"300";"15300";"60900";"URBANITZACIÓ PLAÇA PALLACH 1A FASE";"0,00";"339.832,09";"0,00";"0,00";"0,00";"0,00";"0,00";"339.832,09";"0,00";"339.832,09";"170.565,95";"169.266,14";"50,19"
"300";"15300";"60901";"HABILITACIÓ ESPAI SOLAR ACCESSOS PONT DEL TER";"0,00";"80.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"80.000,00";"0,00";"80.000,00";"0,00";"80.000,00";"0,00"
"300";"15300";"60902";"PLA DE MILLORA QUÍMICS";"0,00";"40.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"40.000,00";"0,00";"40.000,00";"0,00";"40.000,00";"0,00"
"300";"15300";"61000";"RESTITUCIÓ ESCULTURA PLAÇA EUROPA";"0,00";"91.179,10";"0,00";"0,00";"0,00";"0,00";"0,00";"91.179,10";"0,00";"91.179,10";"0,00";"91.179,10";"0,00"
"300";"15310";"60904";"OBRES ARRANJAMENT ENTORN CAP DE MONTILVI";"0,00";"9.451,35";"0,00";"0,00";"0,00";"0,00";"0,00";"9.451,35";"0,00";"9.451,35";"0,00";"9.451,35";"0,00"
"300";"15310";"21000";"RETOLACIÓ DE CARRERS";"12.000,00";"-9.091,90";"0,00";"0,00";"0,00";"0,00";"9.091,90";"0,00";"0,00";"2.908,10";"437,71";"2.470,39";"15,05"
"300";"15310";"60924";"PRESSUPOST PARTICIPAT 2013 - VIA PÚBLICA";"0,00";"37.112,65";"0,00";"0,00";"0,00";"0,00";"0,00";"37.112,65";"0,00";"37.112,65";"26.483,17";"10.629,48";"71,36"
"300";"15310";"60101";"RAMBLA XAVIER CUGAT";"0,00";"358.390,02";"0,00";"0,00";"0,00";"0,00";"0,00";"358.390,02";"0,00";"358.390,02";"305.044,60";"53.345,42";"85,12"
"300";"15310";"60902";"PROJECTE PUJADA PUNTA DEL PI";"200.000,00";"29.914,00";"0,00";"0,00";"0,00";"0,00";"0,00";"29.914,00";"0,00";"229.914,00";"2.232,60";"227.681,40";"0,97"
"300";"15310";"60903";"PLAÇA PALLOL";"0,00";"225.668,97";"0,00";"0,00";"0,00";"30.937,27";"0,00";"194.731,70";"0,00";"225.668,97";"63.321,55";"162.347,42";"28,06"
"300";"15310";"60905";"PASSATGE FONT DEL REI";"0,00";"662,52";"0,00";"0,00";"0,00";"0,00";"0,00";"662,52";"0,00";"662,52";"0,00";"662,52";"0,00"
"300";"15310";"60906";"MURALLA SANTA LLÚCIA";"0,00";"4.991,03";"0,00";"0,00";"0,00";"0,00";"0,00";"4.991,03";"0,00";"4.991,03";"0,00";"4.991,03";"0,00"
"300";"15310";"60907";"PROJECTE PONT DEL DIMONI";"10.000,00";"82.400,00";"0,00";"0,00";"0,00";"0,00";"0,00";"82.400,00";"0,00";"92.400,00";"0,00";"92.400,00";"0,00"
"300";"15310";"60908";"PROJECTE ACCÉS SUD-PALAU";"10.000,00";"100.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"100.000,00";"0,00";"110.000,00";"0,00";"110.000,00";"0,00"
"300";"15310";"60910";"SANTA LLÚCIA";"0,00";"23.406,05";"0,00";"0,00";"0,00";"0,00";"0,00";"23.406,05";"0,00";"23.406,05";"0,00";"23.406,05";"0,00"
"300";"15310";"60911";"REFORMA CRUÏLLA JAUME I";"0,00";"42.295,55";"0,00";"0,00";"0,00";"0,00";"0,00";"42.295,55";"0,00";"42.295,55";"0,00";"42.295,55";"0,00"
"300";"15310";"60917";"PONT DE PEDRET";"0,00";"35.191,24";"0,00";"0,00";"0,00";"0,00";"0,00";"35.191,24";"0,00";"35.191,24";"0,00";"35.191,24";"0,00"
"300";"15310";"60921";"GUAL INUNDABLE GERMANS SÀBAT";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
