FID,TIPO,CVIA,DIRECCION,CVIA_1,TEXTO,UTM_X,UTM_Y,GRAD_X,GRAD_Y
167.0,PLÁSTICA,56827,PLAZA SAN PEDRO 12,56827,PLAZA SAN PEDRO,387080.228334,3155980.37301,-16.1540693939,28.5256832829
168.0,PLÁSTICA,57026,CALLE ARTEMISA 9,57026,CALLE ARTEMISA,380018.973923,3152774.61387,-16.2258894819,28.4961205328
169.0,PLÁSTICA,10192,CALLE SANTIAGO 8,10192,CALLE SANTIAGO,377574.62958,3149981.74805,-16.2505623737,28.4706888098
170.0,PLÁSTICA,10203,CALLE SAN ANTONIO 57,10203,CALLE SAN ANTONIO,377461.366263,3150272.31799,-16.2517500328,28.4733004197
171.0,PLÁSTICA,10203,CALLE SAN ANTONIO 5,10203,CALLE SAN ANTONIO,377657.621557,3150095.0513,-16.2497268191,28.4717191087
172.0,PLÁSTICA,10203,CALLE SAN ANTONIO 25,10203,CALLE SAN ANTONIO,377599.860927,3150148.65009,-16.2503224241,28.4721973895
173.0,PLÁSTICA,10203,CALLE SAN ANTONIO 43,10203,CALLE SAN ANTONIO,377546.343548,3150218.30593,-16.2508764048,28.4728209732
174.0,PLÁSTICA,10500,CALLE IRICHEN 27,10500,CALLE IRICHEN,370799.68937,3145905.50423,-16.3192962547,28.4332497185
175.0,PLÁSTICA,10452,CALLE SIEMPREVIVA 1,10500,CALLE IRICHEN,370847.789992,3146099.7981,-16.3188269376,28.4350078483
176.0,PLÁSTICA,10500,CALLE IRICHEN 32,10500,CALLE IRICHEN,370831.047297,3146029.44274,-16.3189899923,28.4343712825
177.0,PLÁSTICA,10500,CALLE IRICHEN 19,10500,CALLE IRICHEN,370830.305763,3145985.49207,-16.3189926436,28.433974584
178.0,PLÁSTICA,10276,CALLE LOMO SAN PEDRO 35,10500,CALLE IRICHEN,370862.161434,3146128.69736,-16.3186834507,28.4352700662
179.0,PLÁSTICA,54167,CALLE SIMBAD 3,54167,CALLE SIMBAD,374218.986327,3148436.90049,-16.2846643148,28.4564280189
180.0,PLÁSTICA,54167,CALLE SIMBAD 3,54167,CALLE SIMBAD,374231.335176,3148416.75106,-16.2845360175,28.4562473728
181.0,PLÁSTICA,45675,CALLE CHIGUERGUE 3,54175,CALLE VIRGILIO HERNANDEZ TEJERA,374544.331618,3148663.64832,-16.2813667624,28.4585056208
182.0,PLÁSTICA,45675,CALLE CHIGUERGUE 3,54175,CALLE VIRGILIO HERNANDEZ TEJERA,374556.657466,3148637.1083,-16.2812380073,28.4582672979
183.0,PLÁSTICA,54264,CALLE TAGORE 7,54264,CALLE TAGORE,374125.997184,3148381.98327,-16.2856078667,28.4559234529
184.0,PLÁSTICA,54264,CALLE TAGORE 9,54264,CALLE TAGORE,374111.820109,3148368.24213,-16.285751133,28.4557980791
185.0,PLÁSTICA,54264,CALLE TAGORE 5,54264,CALLE TAGORE,374116.040427,3148395.86208,-16.2857110541,28.4560477402
186.0,PLÁSTICA,54264,CALLE TAGORE 5,54264,CALLE TAGORE,374125.488452,3148394.20367,-16.2856143959,28.4560336858
187.0,PLÁSTICA,54264,CALLE TAGORE 5,54264,CALLE TAGORE,374124.741928,3148410.94943,-16.2856238474,28.4561847344
188.0,PLÁSTICA,54264,CALLE TAGORE 3,54264,CALLE TAGORE,374123.476052,3148430.83871,-16.2856389456,28.4563641013
189.0,PLÁSTICA,54272,CALLE VULCANO 6,54272,CALLE VULCANO,374117.628154,3148705.80432,-16.2857286892,28.4588449398
190.0,PLÁSTICA,54272,CALLE VULCANO 6,54272,CALLE VULCANO,374158.61501,3148667.8754,-16.2853060059,28.458506609
191.0,PLÁSTICA,54272,CALLE VULCANO 8,54272,CALLE VULCANO,374099.183054,3148671.60899,-16.2859133084,28.4585345667
192.0,PLÁSTICA,54272,CALLE VULCANO 8,54272,CALLE VULCANO,374080.504217,3148684.25842,-16.2861054309,28.4586469172
193.0,PLÁSTICA,54716,CALLE DAVINCA 3,54716,CALLE DAVINCA,374209.719396,3148728.172,-16.2847907293,28.4590556802
194.0,PLÁSTICA,54716,CALLE DAVINCA 4,54716,CALLE DAVINCA,374202.680619,3148694.48885,-16.2848589306,28.4587510307
195.0,PLÁSTICA,10273,RBLA DE SANTA CRUZ 143B,54844,CALLE PEDRO PEREZ DIAZ,377702.817061,3150560.71475,-16.2493146845,28.4759257377
196.0,METÁLICA,21135,CALLE AGUERE 16,57355,PLAZA SANTA CRUZ DE LA SIERRA,377442.422827,3149235.70413,-16.2518332253,28.4639437009
197.0,PLÁSTICA,57587,CTRA ALMACIGA 1,57587,CARRETERA ALMACIGA,383452.346606,3161201.61887,-16.1916712028,28.5724829708
198.0,PLÁSTICA,57587,CTRA ALMACIGA 1,57587,CARRETERA ALMACIGA,383471.891442,3161213.03533,-16.1914725581,28.5725877543
199.0,PLÁSTICA,57587,CTRA ALMACIGA 1,57587,CARRETERA ALMACIGA,383498.098662,3161240.61178,-16.1912074467,28.5728389725
200.0,PLÁSTICA,57587,CTRA ALMACIGA 1,57587,CARRETERA ALMACIGA,383486.434037,3161225.21645,-16.1913251285,28.5726989891
201.0,PLÁSTICA,57587,CTRA ALMACIGA 1,57587,CARRETERA ALMACIGA,383510.15437,3161256.48829,-16.1910858155,28.5729833333
202.0,METÁLICA,41607,CSRIO BENIJO 8,57587,CARRETERA ALMACIGA,383879.322715,3161221.54739,-16.1873082679,28.5727010829
203.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383179.930552,3161146.06158,-16.1944504298,28.571957103
204.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383429.965281,3161180.22211,-16.1918978291,28.5722878643
205.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383124.80295,3161164.64173,-16.1950158873,28.5721198186
206.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383413.320842,3161164.01728,-16.1920663352,28.5721401278
207.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383314.52444,3161121.466,-16.1930719883,28.5717472436
208.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383245.586349,3161120.68165,-16.1937766528,28.5717339667
209.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383108.083404,3161172.20957,-16.1951875814,28.5721866097
210.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383138.903615,3161160.18975,-16.1948712838,28.5720809109
211.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383286.142789,3161116.83286,-16.1933616581,28.57170288
212.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383386.814248,3161146.16756,-16.1923354931,28.5719766607
213.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383348.1956,3161131.28986,-16.1927287727,28.5718389259
214.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383198.91871,3161139.10861,-16.1942556075,28.571896064
215.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383216.881211,3161130.62988,-16.1940711151,28.5718211632
216.0,PLÁSTICA,83221,CALLE LA CANCELA 15,57587,CARRETERA ALMACIGA,383163.0187,3161154.17042,-16.1946241443,28.5720287597
217.0,PLÁSTICA,57711,PSAJE LOS BANQUITOS 20,57711,PASAJE LOS BANQUITOS,386955.16263,3156024.74278,-16.1553517512,28.526072845
218.0,PLÁSTICA,57711,PSAJE LOS BANQUITOS 41,57711,PASAJE LOS BANQUITOS,386943.806214,3156099.3535,-16.1554751415,28.5267452017
219.0,PLÁSTICA,57711,PSAJE LOS BANQUITOS 11,57711,PASAJE LOS BANQUITOS,386980.054833,3155902.43395,-16.1550853537,28.5249712004
220.0,PLÁSTICA,57912,PASEO DOCTOR PEREZ LUZ 7,57912,PASEO DOCTOR PEREZ LUZ,386997.565528,3155875.23864,-16.1549037456,28.5247272906
221.0,PLÁSTICA,58061,AVENIDA VIRGEN DEL VALLE 7,58061,AVENIDA VIRGEN DEL VALLE,378641.290581,3152504.11613,-16.2399345456,28.4935517571
222.0,PLÁSTICA,49994,LUGAR LA QUEBRADA 1,58061,AVENIDA VIRGEN DEL VALLE,378757.671439,3152665.4681,-16.238762702,28.4950187219
223.0,PLÁSTICA,58126,CALLE BICARIÑO 24,58126,CALLE BICARIÑO,376430.119642,3151550.72711,-16.262419476,28.4847400223
224.0,PLÁSTICA,58664,CALLE FELIPA 6,58664,CALLE FELIPA,378478.640268,3152575.09098,-16.2416035371,28.4941771043
225.0,PLÁSTICA,20534,CALLE LOPE DE VEGA 1,20534,CALLE LOPE DE VEGA,376947.410539,3149149.43592,-16.2568791938,28.4631185535
226.0,PLÁSTICA,20534,CALLE LOPE DE VEGA 41,20534,CALLE LOPE DE VEGA,376738.999535,3149099.8211,-16.2590022093,28.4626511212
227.0,PLÁSTICA,20534,CALLE LOPE DE VEGA 28,20534,CALLE LOPE DE VEGA,376773.323986,3149118.91712,-16.2586537268,28.4628266972
228.0,PLÁSTICA,20534,CALLE LOPE DE VEGA 25,20534,CALLE LOPE DE VEGA,376830.175422,3149121.6048,-16.2580734408,28.4628563233
229.0,PLÁSTICA,20534,CALLE LOPE DE VEGA 10,20534,CALLE LOPE DE VEGA,376896.90777,3149147.86149,-16.2573947671,28.4630995783
230.0,PLÁSTICA,20565,CALLE LEPANTO 3,20565,CALLE LEPANTO,376827.308382,3148756.94709,-16.2580637455,28.4595651976
231.0,PLÁSTICA,20565,CALLE LEPANTO 5,20565,CALLE LEPANTO,376734.183904,3148723.19986,-16.2590111046,28.4592518472
232.0,METÁLICA,20573,GTA PEDRO DE MENDOZA 6,20573,GLORIETA PEDRO DE MENDOZA,376913.762742,3148837.70927,-16.2571895158,28.4603021987
233.0,PLÁSTICA,20596,AVENIDA BUENOS AIRES 65,20596,AVENIDA BUENOS AIRES,377090.980359,3148882.36117,-16.255384553,28.4607218742
234.0,PLÁSTICA,20596,AVENIDA BUENOS AIRES 108,20596,AVENIDA BUENOS AIRES,377051.806474,3148885.14276,-16.2557848904,28.4607432841
235.0,PLÁSTICA,20596,AVENIDA BUENOS AIRES 73,20596,AVENIDA BUENOS AIRES,376987.253839,3148862.52609,-16.2564416827,28.4605330924
236.0,PLÁSTICA,20596,AVENIDA BUENOS AIRES 120,20596,AVENIDA BUENOS AIRES,376975.179569,3148870.54801,-16.2565658402,28.4606043473
237.0,PLÁSTICA,20596,AVENIDA BUENOS AIRES 69,20596,AVENIDA BUENOS AIRES,377027.648903,3148870.59989,-16.2560300338,28.4606097642
238.0,PLÁSTICA,20646,CALLE LUIS ALVAREZ CRUZ 48,20646,CALLE LUIS ALVAREZ CRUZ,377097.129581,3148821.68906,-16.2553152876,28.4601749174
239.0,PLÁSTICA,20662,CALLE ALICANTE 3,20662,CALLE ALICANTE,377079.272818,3148947.52316,-16.2555110596,28.4613088261
240.0,PLÁSTICA,20662,CALLE ALICANTE 14,20662,CALLE ALICANTE,377065.618219,3148903.804,-16.2556458365,28.4609129948
241.0,PLÁSTICA,47121,CALLE CHAFIRA 33,47121,CALLE CHAFIRA,373767.562932,3147178.35318,-16.2891361938,28.4450267652
242.0,PLÁSTICA,47121,CALLE CHAFIRA 42,47121,CALLE CHAFIRA,373794.696641,3147104.32122,-16.2888510507,28.4443612942
243.0,PLÁSTICA,47121,CALLE CHAFIRA 10,47121,CALLE CHAFIRA,373698.171041,3147279.49579,-16.2898557798,28.4459328037
244.0,PLÁSTICA,47121,CALLE CHAFIRA 23,47121,CALLE CHAFIRA,373769.939745,3147214.40466,-16.2891158713,28.4453523386
245.0,PLÁSTICA,47121,CALLE CHAFIRA 48,47121,CALLE CHAFIRA,373803.656755,3147063.52982,-16.2887551032,28.443994042
246.0,PLÁSTICA,47121,CALLE CHAFIRA 67E,47121,CALLE CHAFIRA,373809.393131,3147013.26831,-16.2886910352,28.4435410158
247.0,PLÁSTICA,47136,CALLE HERMIGUA 19,47136,CALLE HERMIGUA,373745.760853,3147171.62296,-16.2893580624,28.4449639197
248.0,PLÁSTICA,47167,CALLE TAZACORTE 9,47167,CALLE TAZACORTE,373747.010282,3147220.96754,-16.2893507066,28.4454093466
249.0,PLÁSTICA,82016,CALLE EDUARDO WESTERDAHL 12,82016,CALLE EDUARDO WESTERDAHL,375303.59542,3149692.47139,-16.2737247754,28.467862992
250.0,PLÁSTICA,82016,CALLE EDUARDO WESTERDAHL 4,82016,CALLE EDUARDO WESTERDAHL,375273.662847,3149631.86898,-16.2740239019,28.467313226
251.0,PLÁSTICA,82016,CALLE EDUARDO WESTERDAHL 3,82016,CALLE EDUARDO WESTERDAHL,375244.99781,3149605.77377,-16.2743138174,28.4670749888
252.0,PLÁSTICA,82016,CALLE EDUARDO WESTERDAHL 9,82016,CALLE EDUARDO WESTERDAHL,375277.510657,3149673.41482,-16.2739891039,28.467688522
253.0,PLÁSTICA,82016,CALLE EDUARDO WESTERDAHL 17,82016,CALLE EDUARDO WESTERDAHL,375308.768223,3149739.10588,-16.2736769953,28.4682843369
254.0,PLÁSTICA,82047,CALLE IGUESTE 6,82047,CALLE IGUESTE,374306.1573,3148588.2306,-16.283790679,28.4578020883
255.0,PLÁSTICA,21916,CALLE RIBERA (B. SALUD) 4,82086,CALLE LEOPOLDO DE LA ROSA OLIVERA,375527.802454,3149683.88938,-16.2714341247,28.4678069689
256.0,PLÁSTICA,82086,CALLE LEOPOLDO DE LA ROSA OLIVERA 5,82086,CALLE LEOPOLDO DE LA ROSA OLIVERA,375454.031721,3149643.77535,-16.2721831745,28.4674379169
257.0,PLÁSTICA,82086,CALLE LEOPOLDO DE LA ROSA OLIVERA 7,82086,CALLE LEOPOLDO DE LA ROSA OLIVERA,375396.318575,3149636.28254,-16.2727717596,28.4673647839
258.0,PLÁSTICA,82094,PSAJE MARAÑUELAS 1,82094,PASAJE MARAÑUELAS,377395.834864,3150517.69833,-16.2524454366,28.4755086937
259.0,PLÁSTICA,82094,PSAJE MARAÑUELAS 3,82094,PASAJE MARAÑUELAS,377394.90146,3150530.30725,-16.2524563122,28.4756223951
260.0,PLÁSTICA,82094,PSAJE MARAÑUELAS 3,82094,PASAJE MARAÑUELAS,377395.250243,3150524.26114,-16.2524521063,28.4755678648
261.0,PLÁSTICA,82094,PSAJE MARAÑUELAS 5,82094,PASAJE MARAÑUELAS,377394.52891,3150537.03053,-16.252460833,28.4756830344
262.0,PLÁSTICA,82094,PSAJE MARAÑUELAS 7,82094,PASAJE MARAÑUELAS,377399.560555,3150541.55727,-16.2524099248,28.4757243593
263.0,PLÁSTICA,10385,GTA ARQUITECTO MARRERO REGALADO 1,82167,CALLE REPUBLICA DE HONDURAS,377865.005655,3150278.46322,-16.2476282529,28.4733937615
264.0,PLÁSTICA,10385,GTA ARQUITECTO MARRERO REGALADO 9,82167,CALLE REPUBLICA DE HONDURAS,377889.307085,3150366.57142,-16.2473893999,28.4741911729
265.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 43,82167,CALLE REPUBLICA DE HONDURAS,377911.666863,3150391.07924,-16.247163632,28.474414439
266.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 39,82167,CALLE REPUBLICA DE HONDURAS,377894.80013,3150336.39751,-16.247330099,28.4739193825
267.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 45,82167,CALLE REPUBLICA DE HONDURAS,377910.405036,3150409.69083,-16.2471784923,28.4745822815
268.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 45,82167,CALLE REPUBLICA DE HONDURAS,377934.887239,3150429.79182,-16.2469305791,28.4747659765
269.0,PLÁSTICA,82167,CALLE REPUBLICA DE HONDURAS 1,82167,CALLE REPUBLICA DE HONDURAS,377879.609709,3150303.49665,-16.2474817536,28.4736210447
270.0,PLÁSTICA,58784,CALLE MARIA JUANA 2,58784,CALLE MARIA JUANA,383725.496926,3154549.55711,-16.1882048645,28.5124750661
271.0,PLÁSTICA,58915,"CALLE EL CARMEN, (IGUESTE) 20",58915,"CALLE EL CARMEN, (IGUESTE)",387111.0728,3155924.42023,-16.153748709,28.5251809998
272.0,PLÁSTICA,58915,"CALLE EL CARMEN, (IGUESTE) 1",58915,"CALLE EL CARMEN, (IGUESTE)",387133.551949,3155845.05783,-16.1535112078,28.5244667234
273.0,PLÁSTICA,58915,"CALLE EL CARMEN, (IGUESTE) 1",58915,"CALLE EL CARMEN, (IGUESTE)",387123.578478,3155811.99716,-16.1536098726,28.5241674931
274.0,PLÁSTICA,58915,"CALLE EL CARMEN, (IGUESTE) 9",58915,"CALLE EL CARMEN, (IGUESTE)",387133.988593,3155888.917,-16.1535110553,28.5248625802
275.0,PLÁSTICA,58915,"CALLE EL CARMEN, (IGUESTE) 9A",58915,"CALLE EL CARMEN, (IGUESTE)",387122.166935,3155903.18732,-16.153633257,28.5249903405
276.0,PLÁSTICA,22517,CALLE TACORONTE 26,59466,PLAZA CONCHA CASTRO,374941.330039,3150352.31753,-16.2774960576,28.4737830238
277.0,PLÁSTICA,22405,CALLE ADEJE 35,59466,PLAZA CONCHA CASTRO,374924.24061,3150351.13656,-16.2776704652,28.4737707265
278.0,PLÁSTICA,52497,CALLE LA ERA CERCADA 1,10640,PLAZA SAN JOSE,369395.478956,3145035.2571,-16.3335333645,28.4252566587
279.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 2,81895,CARRETERA IGUESTE DE SAN ANDRES,386892.719407,3155778.94461,-16.1559656301,28.5238491468
280.0,PLÁSTICA,56626,PSAJE VIRGINIA 1,81895,CARRETERA IGUESTE DE SAN ANDRES,386850.698624,3156350.45594,-16.1564513134,28.5290032422
281.0,PLÁSTICA,59911,PASEO LAS LADERITAS 1,81895,CARRETERA IGUESTE DE SAN ANDRES,386968.544742,3156283.98585,-16.1552405172,28.5284136143
282.0,PLÁSTICA,59814,PSAJE LOMO DEL HUERTO 3,81895,CARRETERA IGUESTE DE SAN ANDRES,387058.049649,3156086.56858,-16.15430647,28.526639747
283.0,PLÁSTICA,81976,CALLE LAS BODEGUILLAS 6,81895,CARRETERA IGUESTE DE SAN ANDRES,387019.685987,3156221.7378,-16.1547117908,28.5278562847
284.0,PLÁSTICA,81976,CALLE LAS BODEGUILLAS 1,81895,CARRETERA IGUESTE DE SAN ANDRES,387054.374363,3156137.1509,-16.1543490004,28.5270959212
285.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 4,81895,CARRETERA IGUESTE DE SAN ANDRES,386909.631141,3155781.19595,-16.1557930414,28.5238709351
286.0,PLÁSTICA,40604,CALLE MERINO 4A,81895,CARRETERA IGUESTE DE SAN ANDRES,383607.035395,3154370.92746,-16.189397117,28.5108524026
287.0,PLÁSTICA,40643,CALLE PIMENTEL 1,81895,CARRETERA IGUESTE DE SAN ANDRES,383610.469655,3154384.76313,-16.1893634301,28.5109775722
288.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,81895,CARRETERA IGUESTE DE SAN ANDRES,383615.392295,3154036.11543,-16.1892778391,28.5078315812
289.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,81895,CARRETERA IGUESTE DE SAN ANDRES,383672.005742,3154123.71472,-16.1887082996,28.5086271975
290.0,PLÁSTICA,47353,CTRA LAS GAVIOTAS 1,81895,CARRETERA IGUESTE DE SAN ANDRES,384622.895197,3154508.96348,-16.1790319108,28.5121885951
291.0,PLÁSTICA,11020,"CALLE PIMENTEL, PROLONGACION 1",81895,CARRETERA IGUESTE DE SAN ANDRES,383636.902738,3154396.20008,-16.1890945207,28.5110831506
292.0,PLÁSTICA,40635,AVENIDA PEDRO SCHWARTZ 2,81895,CARRETERA IGUESTE DE SAN ANDRES,383594.620868,3153986.19149,-16.1894850001,28.5073791764
293.0,PLÁSTICA,82063,CALLE LA CRUZ DE ALMACIGA 17,82063,CALLE LA CRUZ DE ALMACIGA,382722.976107,3161073.98405,-16.1991144374,28.5712654328
294.0,PLÁSTICA,41751,CSRIO LAS PIEDRILLAS 1,82071,PLAZA NUESTRA SEÑORA DE BEGOÑA,382707.453831,3161051.81576,-16.1992708495,28.5710639714
295.0,PLÁSTICA,41751,CSRIO LAS PIEDRILLAS 1,82071,PLAZA NUESTRA SEÑORA DE BEGOÑA,382710.543118,3161043.13314,-16.1992383798,28.5709858937
296.0,PLÁSTICA,82063,CALLE LA CRUZ DE ALMACIGA 14,82071,PLAZA NUESTRA SEÑORA DE BEGOÑA,382711.914643,3161059.19607,-16.199226003,28.5711309784
297.0,PLÁSTICA,82287,CALLE LAS TOSCAS 6,82314,CALLE CHINOBRE,382848.647778,3161117.83409,-16.1978342043,28.5716725074
298.0,PLÁSTICA,83155,CALLE EL MADROÑO 6,82314,CALLE CHINOBRE,382879.523418,3161113.60132,-16.1975181351,28.5716370945
299.0,PLÁSTICA,82554,PASEO EL SERENILLO 4,82554,PASEO EL SERENILLO,376425.369274,3151686.42036,-16.2624825651,28.4859641296
300.0,PLÁSTICA,40821,CTRA LOS CAMPITOS 89,82554,PASEO EL SERENILLO,376443.440588,3151653.06358,-16.2622943982,28.4856648169
301.0,PLÁSTICA,82844,CALLE MARCONI 13,82771,CALLE BENJAMIN FRANKLIN,380017.234596,3152921.01935,-16.2259225199,28.4974416186
302.0,PLÁSTICA,40666,CALLE ROMERO 14,40666,CALLE ROMERO,383705.091073,3154591.36646,-16.1884175845,28.5128505583
303.0,PLÁSTICA,40627,CALLE NILA 1D,40666,CALLE ROMERO,383663.769625,3154555.56203,-16.1888361498,28.5125237417
304.0,PLÁSTICA,10588,CMNO LA ROSALTA 1,10599,PLAZA CHAMORGA,386590.574943,3160753.31344,-16.1595446985,28.5687151254
305.0,PLÁSTICA,32357,CALLE SANTIAGO BEYRO 4,98642,PLAZA IGLESIA CRUZ DEL SEÑOR,375507.719058,3149350.65902,-16.2716032214,28.4647978307
306.0,PLÁSTICA,21135,CALLE AGUERE 2,01005,CALLE TRANSVERSAL AGUERE,377231.71628,3149329.48879,-16.2539950033,28.4647702408
307.0,PLÁSTICA,57765,CALLE MALAQUITA 1,01005,CALLE TRANSVERSAL AGUERE,377236.73911,3149303.92612,-16.2539409851,28.464540023
308.0,PLÁSTICA,10923,CALLE LA MALTA 6,10923,CALLE LA MALTA,370761.50906,3145753.95884,-16.319669069,28.4318783454
309.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 33,10025,AVENIDA FRANCISCO LA ROCHE,377936.574343,3150245.11065,-16.2468937749,28.4730994745
310.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 31,10025,AVENIDA FRANCISCO LA ROCHE,377932.549342,3150210.35418,-16.2469311992,28.4727854369
311.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 43,10025,AVENIDA FRANCISCO LA ROCHE,377958.569506,3150385.71508,-16.2466840341,28.4743704225
312.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 37,10025,AVENIDA FRANCISCO LA ROCHE,377948.991028,3150325.38311,-16.246775468,28.4738250582
313.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 27,10025,AVENIDA FRANCISCO LA ROCHE,377926.619811,3150171.01509,-16.2469875888,28.4724298649
314.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 45,10025,AVENIDA FRANCISCO LA ROCHE,377989.510457,3150508.82545,-16.2463810687,28.475484332
315.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 45,10025,AVENIDA FRANCISCO LA ROCHE,377970.111864,3150449.82467,-16.2465729419,28.4749500619
316.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 25,10025,AVENIDA FRANCISCO LA ROCHE,377918.350348,3150121.17956,-16.2470667634,28.4719793484
317.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 23,10025,AVENIDA FRANCISCO LA ROCHE,377913.692656,3150086.16,-16.2471106208,28.4716628772
318.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 17,10025,AVENIDA FRANCISCO LA ROCHE,377902.440589,3150018.81469,-16.2472183996,28.4710540636
319.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 17,10025,AVENIDA FRANCISCO LA ROCHE,377883.518097,3150026.36994,-16.2474124549,28.4711204737
320.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 35,10025,AVENIDA FRANCISCO LA ROCHE,377941.435779,3150281.74021,-16.2468480062,28.4734304942
321.0,PLÁSTICA,10273,RBLA DE SANTA CRUZ 167,10025,AVENIDA FRANCISCO LA ROCHE,378075.186265,3150645.12607,-16.2455204602,28.4767223984
322.0,PLÁSTICA,10273,RBLA DE SANTA CRUZ 167,10025,AVENIDA FRANCISCO LA ROCHE,378050.422221,3150616.81886,-16.2457703899,28.4764646223
323.0,PLÁSTICA,10273,RBLA DE SANTA CRUZ 165,10025,AVENIDA FRANCISCO LA ROCHE,378026.644749,3150582.67937,-16.2460096245,28.4761543044
324.0,PLÁSTICA,10273,RBLA DE SANTA CRUZ 165,10025,AVENIDA FRANCISCO LA ROCHE,378007.840955,3150545.45501,-16.2461977326,28.4758166123
325.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 13,10025,AVENIDA FRANCISCO LA ROCHE,377897.37893,3149970.06297,-16.2472649263,28.4706136283
326.0,PLÁSTICA,10273,RBLA DE SANTA CRUZ 169,10025,AVENIDA FRANCISCO LA ROCHE,378103.455577,3150674.23182,-16.2452348126,28.4769877084
327.0,PLÁSTICA,10273,RBLA DE SANTA CRUZ 169,10025,AVENIDA FRANCISCO LA ROCHE,378121.752031,3150689.67131,-16.2450495754,28.4771287537
328.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 49A,10025,AVENIDA FRANCISCO LA ROCHE,378145.193951,3150711.15591,-16.2448124239,28.4773248341
329.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 49A,10025,AVENIDA FRANCISCO LA ROCHE,378133.874299,3150701.29174,-16.2449269939,28.4772347562
330.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 49F,10025,AVENIDA FRANCISCO LA ROCHE,378185.755043,3150745.36543,-16.2444017697,28.4776373509
331.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 49,10025,AVENIDA FRANCISCO LA ROCHE,378168.159967,3150757.46119,-16.2445827584,28.4777448646
332.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 49,10025,AVENIDA FRANCISCO LA ROCHE,378162.574285,3150724.4725,-16.2446363179,28.477446635
333.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 59,10025,AVENIDA FRANCISCO LA ROCHE,378321.670097,3150868.7125,-16.243026623,28.4787631977
334.0,PLÁSTICA,10555,CALLE ELIAS RAMOS GONZALEZ 1,10025,AVENIDA FRANCISCO LA ROCHE,378236.0629,3150814.4073,-16.2438952467,28.4782651228
335.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 10,10025,AVENIDA FRANCISCO LA ROCHE,378282.88863,3150828.8315,-16.2434185096,28.4783996687
336.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 10,10025,AVENIDA FRANCISCO LA ROCHE,378243.094914,3150793.47287,-16.2438212105,28.4780768563
337.0,PLÁSTICA,10025,AVENIDA FRANCISCO LA ROCHE 10,10025,AVENIDA FRANCISCO LA ROCHE,378268.52343,3150816.13175,-16.2435638884,28.4782837177
