FID,IDPUNTODEL,Calle,TipoSoport,AlturaSop,DIRECCION,Distance,UTM_X,UTM_Y,GRAD_X,GRAD_Y
542.0,20240108,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA REYES CATOLICOS 4,18.62524396,376323.480589,3149152.0839,-16.2632511319,28.4630834244
543.0,20390102,Alcalde José Emilio García Gómez,COLUMNA,10.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,82.37927425,376795.048427,3148292.07161,-16.2583434893,28.4553668789
544.0,20390103,Alcalde José Emilio García Gómez,COLUMNA,10.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,46.70856218,376780.691894,3148259.07212,-16.2584865624,28.4550677186
545.0,20390104,Alcalde José Emilio García Gómez,COLUMNA,10.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,13.0391012,376766.169865,3148226.13815,-16.2586313316,28.4547691338
546.0,20390105,Alcalde José Emilio García Gómez,COLUMNA,10.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,26.07800785,376752.039117,3148192.71892,-16.2587720527,28.4544662066
547.0,20390106,Alcalde José Emilio García Gómez,COLUMNA,10.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,61.34609262,376738.170112,3148159.39398,-16.2589101103,28.4541641549
548.0,20390107,Alcalde José Emilio García Gómez,COLUMNA,10.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,97.27122466,376725.107122,3148125.599,-16.2590398865,28.4538579373
549.0,20390108,Alcalde José Emilio García Gómez,COLUMNA,10.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,133.35521539,376713.383411,3148091.18379,-16.25915592,28.453546249
550.0,20390109,Alcalde José Emilio García Gómez,COLUMNA,10.0,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ 9,168.75569396,376706.372704,3148055.66294,-16.2592237093,28.4532250281
551.0,20390101,Alcalde José Emilio García Gómez,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 12,58.08986562,376809.088237,3148325.36886,-16.2582036815,28.4556686963
552.0,2010A408,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 5,6.26325716,376502.941939,3149596.39733,-16.2614660725,28.4671101335
553.0,20240112,REYES CATOLICOS - AVENIDA,BACULO,7.0,CALLE UNAMUNO 1,36.76918537,376294.938806,3149048.46487,-16.2635314807,28.462145609
554.0,10100410,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 121B,7.03711916,377530.829388,3150469.43592,-16.2510615568,28.4750858419
555.0,10100412,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 123,3.6378677,377574.394069,3150486.96658,-16.2506184804,28.4752481403
556.0,20240414,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA BENITO PEREZ ARMAS 5,16.4232141,376206.218782,3148686.9484,-16.2643986603,28.4588746906
557.0,20240413,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA BENITO PEREZ ARMAS 5,23.62197413,376211.078821,3148706.38841,-16.2643511188,28.459050588
558.0,20090611,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 107A,20.64936656,376720.312898,3149213.56933,-16.2592052078,28.4636758761
559.0,20090609,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 107A,22.51000824,376741.247253,3149198.35551,-16.2589897949,28.463540558
560.0,10090203,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 58,7.23829685,377348.571968,3150016.06936,-16.2528747304,28.4709772942
561.0,20080710,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 10,31.31107889,377502.475284,3149209.69119,-16.2512171895,28.4637145902
562.0,20080713,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 8,24.77251377,377624.621051,3149178.63711,-16.2499665112,28.4634458107
563.0,20080712,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 8,30.81340643,377583.968594,3149189.17669,-16.250382782,28.4635371097
564.0,20340110,PROLONGACION RAMON Y CAJAL,BACULO,10.0,CALLE PROLONGACION RAMON Y CAJAL 17,18.90023844,377382.041675,3149376.113,-16.2524647939,28.4652051477
565.0,20340308,PROLONGACION RAMON Y CAJAL,BACULO,10.0,CALLE PROLONGACION RAMON Y CAJAL 13,5.84460129,377341.563197,3149399.70198,-16.252880686,28.4654142196
566.0,20340309,PROLONGACION RAMON Y CAJAL,BACULO,10.0,CALLE PROLONGACION RAMON Y CAJAL 15,9.95135719,377369.875559,3149392.62383,-16.252590796,28.4653530058
567.0,20340109,PROLONGACION RAMON Y CAJAL,BACULO,10.0,CALLE PROLONGACION RAMON Y CAJAL 15,19.07156088,377353.705233,3149383.16263,-16.2527549263,28.4652661021
568.0,20050209,JOSE HERNANDEZ ALFONSO,COLUMNA,12.0,CALLE JOSE HERNANDEZ ALFONSO 34,7.82839503,377267.062696,3148880.79062,-16.2535862461,28.4607242847
569.0,10140211,MARINA (LA),COLUMNA,8.0,CALLE LA MARINA 93,11.6402653,377866.216308,3150249.25877,-16.2476127914,28.4731303196
570.0,10010604,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 25,5.79205374,376603.778794,3149805.75534,-16.2604586989,28.4690090297
571.0,10010606,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 15,3.29944398,376568.9582,3149767.4086,-16.2608102024,28.4686596738
572.0,10010711,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 13,4.61526301,376557.849607,3149755.25211,-16.2609223482,28.4685489159
573.0,10010714,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 5,4.42236859,376516.740567,3149709.81496,-16.2613373102,28.4681349761
574.0,10020505,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 66,26.18369923,376683.794044,3149885.85767,-16.2596501018,28.4697394832
575.0,10090201,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 60,3.57445016,377340.951454,3150029.29254,-16.2529539661,28.4710959098
576.0,10100411,Rambla de SANTA CRUZ,COLUMNA,8.0,PLAZA ARQUITECTO ALBERTO SARTORIS 2,20.46349208,377552.635678,3150478.39736,-16.250839795,28.4751687633
577.0,10100405,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 107B,3.99000576,377422.430938,3150425.43588,-16.2521639813,28.4746785731
578.0,20090503,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 154,27.49510952,376621.955987,3149236.6931,-16.2602121229,28.4638752539
579.0,20320206,ANGEL GUIMERA,COLUMNA,10.0,CALLE PUERTA CANSECO 55,8.09022587,377221.192508,3149555.17011,-16.2541265242,28.4668059144
580.0,20320216,ANGEL GUIMERA,BACULO,10.0,AVENIDA ANGEL GUIMERA 34,7.71876697,377326.004772,3149541.16193,-16.253054636,28.4666893633
581.0,10020513,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 63,14.32982247,376937.145012,3150121.59731,-16.25708787,28.4718908551
582.0,10020214,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 65,10.60209424,376953.754676,3150134.36801,-16.2569195999,28.4720076721
583.0,10020514,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 67,10.66482375,376970.717276,3150146.84508,-16.2567476936,28.4721218724
584.0,10020215,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 69,9.90104951,376987.253138,3150159.70448,-16.256580186,28.4722394826
585.0,10020213,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 61,8.39200674,376920.193729,3150109.12043,-16.25725966,28.4717766571
586.0,10090204,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 45,7.23768779,377338.774864,3150009.91098,-16.2529741316,28.4709207959
587.0,10090202,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 45,7.48187487,377330.960507,3150023.06619,-16.2530553399,28.4710387799
588.0,10120209,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 48,6.00480515,377298.121764,3149999.91857,-16.2533882536,28.4708267934
589.0,10050309,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 19,8.13886353,377239.738281,3149948.28486,-16.2539790156,28.470355328
590.0,1004AT211,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 20,7.61825723,377187.192141,3149867.29444,-16.2545070269,28.4696194803
591.0,10120211,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 40,5.6015183,377258.910788,3149952.37906,-16.2537836458,28.4703940815
592.0,10090210,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 33,2.91853231,377360.947635,3149973.52356,-16.252743809,28.4705945035
593.0,10050307,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 13,7.77686643,377206.345634,3149908.02857,-16.2543157585,28.46998889
594.0,10050308,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 17,3.224005,377224.263989,3149929.37132,-16.2541350364,28.4701831853
595.0,1004AT214,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 38,3.68065682,377241.050398,3149930.80716,-16.2539637526,28.4701977239
596.0,1004AT213,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 30,3.21748404,377223.25075,3149909.72884,-16.2541432909,28.4700058263
597.0,10050306,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 22,15.24143424,377187.749921,3149885.76022,-16.254503299,28.4697861773
598.0,10090208,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 35,5.31954301,377354.455536,3149983.86391,-16.252811213,28.4706872093
599.0,10120210,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 42,2.22690074,377278.248877,3149976.34598,-16.253588702,28.4706121918
600.0,10090206,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 43,2.92455802,377346.39266,3149996.74345,-16.2528949296,28.4708026822
601.0,10090205,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 43,14.09925494,377356.346935,3150002.99354,-16.2527939331,28.4708600228
602.0,1004AT212,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 24,6.57362253,377205.248838,3149888.40596,-16.2543248682,28.4698117023
603.0,10020516,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 77,7.98537138,377037.475342,3150197.68581,-16.2560713201,28.4725869836
604.0,10020217,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 79,7.40800951,377048.375657,3150205.59862,-16.2559608392,28.4726594209
605.0,10020518,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 85,7.82536501,377081.97494,3150230.48784,-16.2556203436,28.4728872024
606.0,10020218,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 83,6.77006343,377070.683237,3150222.18605,-16.2557347808,28.472811218
607.0,10020517,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 81,6.48290551,377059.703055,3150213.657,-16.2558460119,28.4727332121
608.0,10020216,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 75,6.4981724,377020.631894,3150185.14934,-16.2562420047,28.4724722592
609.0,10020515,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 71,7.12706602,377004.121437,3150172.16499,-16.2564092402,28.4723535242
610.0,10120403,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 23,6.77376262,377405.101357,3150146.37215,-16.2523112688,28.4721585305
611.0,10120401,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 31,13.52579468,377444.787026,3150194.3382,-16.2519110614,28.4725951324
612.0,10120201,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 31,16.94407634,377463.886764,3150198.64165,-16.2517164522,28.4726357646
613.0,10120402,MENDEZ NUÑEZ,BACULO,9.0,CALLE MENDEZ NUÑEZ 27,5.62753077,377425.206987,3150170.17616,-16.2521084625,28.4723752408
614.0,20340101,PROLONGACION RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 1,6.44651054,377126.67478,3149438.35015,-16.255079329,28.4657427676
615.0,10130106,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 163,5.91160983,377948.225679,3150637.77724,-16.2468163926,28.4766441957
616.0,10130209,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 163,32.66821706,377960.481227,3150613.47824,-16.2466886456,28.4764260565
617.0,10130112,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 159,31.5864193,377939.781421,3150604.81369,-16.2468991439,28.4763459246
618.0,10130210,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 159,36.73335603,377918.576751,3150596.64404,-16.2471148508,28.4762702113
619.0,10130207,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 159,3.65606211,377926.866173,3150629.6758,-16.2470336888,28.4765690836
620.0,10130105,Rambla de SANTA CRUZ,COLUMNA,8.0,CALLE ESPERANTO 2,18.05564334,377906.287627,3150620.84941,-16.2472429315,28.476487502
621.0,10011404,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 32,3.65242705,376608.602641,3149768.43316,-16.2604054368,28.4686726727
622.0,10011405,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 28,4.77461815,376593.836297,3149752.1125,-16.2605544923,28.4685239895
623.0,20320211,ANGEL GUIMERA,BACULO,10.0,CALLE ALFARO 11,16.30644013,377180.404172,3149578.41649,-16.2545455536,28.4670118599
624.0,20320202,ANGEL GUIMERA,COLUMNA,10.0,AVENIDA ANGEL GUIMERA 66,17.04171539,377132.14541,3149602.92689,-16.2550410115,28.4672285072
625.0,20320220,ANGEL GUIMERA,BACULO,10.0,AVENIDA ANGEL GUIMERA 66,8.23528321,377153.080331,3149589.24367,-16.2548257536,28.4671069956
626.0,20320226,ANGEL GUIMERA,BACULO,10.0,AVENIDA ANGEL GUIMERA 19,2.19098317,377366.333219,3149517.57193,-16.2526402706,28.4664802688
627.0,20340103,PROLONGACION RAMON Y CAJAL,BACULO,10.0,CALLE PROLONGACION RAMON Y CAJAL 2A,17.03531813,377183.503761,3149424.68705,-16.2544975119,28.465624819
628.0,20340104,PROLONGACION RAMON Y CAJAL,BACULO,10.0,CALLE PROLONGACION RAMON Y CAJAL 2A,14.44823721,377211.795763,3149417.75371,-16.2542078439,28.4655649137
629.0,10050403,PLAZA VEINTICINCO DE JULIO,BACULO,8.0,PLAZA VEINTICINCO DE JULIO 3,10.76646743,377041.702044,3149951.31334,-16.2560018528,28.4703639945
630.0,100504001,PLAZA VEINTICINCO DE JULIO,BACULO,8.0,PLAZA VEINTICINCO DE JULIO 6,2.8149762,377077.266791,3149996.61288,-16.2556434695,28.4707761542
631.0,100802002,Rambla de SANTA CRUZ,BACULO,7.0,CALLE DOCTOR JOSE NAVEIRAS 38,22.27506802,377314.945398,3150376.70058,-16.2532565689,28.4742286482
632.0,100802003,Rambla de SANTA CRUZ,BACULO,7.0,RBLA DE SANTA CRUZ 118,36.28499901,377375.906704,3150408.2349,-16.2526373147,28.4745189666
633.0,100801012,Rambla de SANTA CRUZ,BACULO,7.0,RBLA DE SANTA CRUZ 105,3.71440017,377337.03346,3150389.34719,-16.2530323254,28.4743448565
634.0,100802001,Rambla de SANTA CRUZ,BACULO,7.0,RBLA DE SANTA CRUZ 105,21.17918666,377357.54126,3150400.05546,-16.2528240147,28.4744434231
635.0,100804019,Rambla de SANTA CRUZ,BACULO,7.0,RBLA DE SANTA CRUZ 87,5.35139689,377128.924979,3150259.77681,-16.2551439632,28.4731559472
636.0,100806001,Rambla de SANTA CRUZ,BACULO,7.0,RBLA DE SANTA CRUZ 103,2.97844752,377289.443322,3150362.7687,-16.253515543,28.4741005193
637.0,100802004,Rambla de SANTA CRUZ,BACULO,7.0,CALLE SAN MARTIN 95,13.15161449,377407.580132,3150387.32366,-16.2523115998,28.4743332324
638.0,100804015,Rambla de SANTA CRUZ,BACULO,7.0,RBLA DE SANTA CRUZ 101,9.33007592,377268.719559,3150349.81651,-16.253725819,28.473981681
639.0,100804016,Rambla de SANTA CRUZ,BACULO,7.0,RBLA DE SANTA CRUZ 99,13.8202103,377228.291756,3150324.37147,-16.2541360039,28.4737482449
640.0,100806002,Rambla de SANTA CRUZ,BACULO,7.0,RBLA DE SANTA CRUZ 99,11.37743458,377246.272209,3150336.33338,-16.2539536412,28.4738578886
641.0,100806003,Rambla de SANTA CRUZ,BACULO,7.0,RBLA DE SANTA CRUZ 97,3.8022563,377212.085481,3150314.18994,-16.254300436,28.473654835
642.0,100804017,Rambla de SANTA CRUZ,BACULO,7.0,RBLA DE SANTA CRUZ 95,6.06482998,377196.179849,3150302.222,-16.2544616068,28.4735453318
643.0,100806004,Rambla de SANTA CRUZ,BACULO,7.0,RBLA DE SANTA CRUZ 93,7.05738251,377179.137483,3150292.05563,-16.254634579,28.4734519797
644.0,100804018,Rambla de SANTA CRUZ,BACULO,7.0,RBLA DE SANTA CRUZ 91,5.01203102,377162.720261,3150281.50607,-16.2548011254,28.4733552281
645.0,100806005,Rambla de SANTA CRUZ,BACULO,7.0,RBLA DE SANTA CRUZ 89,9.48636419,377145.391388,3150270.73013,-16.2549769581,28.4732563475
646.0,31270214,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 5,9.07254568,372540.047741,3144707.86377,-16.3013965825,28.4226127991
647.0,31270212,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 11,21.11225974,372611.871026,3144729.36127,-16.3006657762,28.4228138078
648.0,31250103,RAMBLA DE AÑAZA,BACULO,10.0,CALLE CUPRESO 5,10.5411931,372360.691396,3144653.83454,-16.3032214933,28.422107704
649.0,31250102,RAMBLA DE AÑAZA,BACULO,10.0,CALLE CUPRESO 5,39.75828788,372392.13572,3144663.13487,-16.3029015367,28.4221947061
650.0,100804020,Rambla de SANTA CRUZ,BACULO,7.0,AVENIDA VEINTICINCO DE JULIO 28,12.66933656,377110.078229,3150248.10216,-16.2553352016,28.4730488126
651.0,31100111,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 7,2.94701795,371482.339849,3146943.24663,-16.3124426327,28.4426820355
652.0,31100218,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 32,3.36677673,371282.459894,3146845.55294,-16.3144724972,28.4417807178
653.0,31100220,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 34,14.75968341,371222.236144,3146779.05603,-16.3150799506,28.4411746871
654.0,305103021,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 15,19.78727867,374062.463981,3147772.90561,-16.2861900953,28.4504207513
655.0,305103022,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 15,6.29570382,374072.610095,3147797.70743,-16.2860892038,28.4506455527
656.0,305103023,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 15,29.14856945,374082.192569,3147820.81805,-16.2859938825,28.4508550374
657.0,305104016,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 15,36.49963158,374052.52038,3147820.36408,-16.2862968112,28.4508480766
658.0,31250105,RAMBLA DE AÑAZA,BACULO,10.0,CALLE CUPRESO 3,37.997545,372384.095617,3144688.92957,-16.3029864609,28.4224267022
659.0,31250104,RAMBLA DE AÑAZA,BACULO,10.0,CALLE CUPRESO 3,13.96992962,372354.219856,3144679.67244,-16.303290411,28.422340243
660.0,31100204,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,CALLE LA BREGA 2,19.45349427,371752.554181,3147206.04072,-16.3097129714,28.4450801603
661.0,31100102,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 2,35.40417322,371831.316894,3147258.34681,-16.3089146004,28.4455599265
662.0,31100201,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 2,10.91223307,371828.838446,3147298.9952,-16.3089444231,28.4459265081
663.0,31110116,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 2,33.56066893,371852.138224,3147283.30668,-16.3087047826,28.4457872178
664.0,31110117,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 2,51.41754462,371870.992911,3147286.75677,-16.3085126544,28.4458202041
665.0,31100203,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 4,9.80590894,371779.430165,3147239.11708,-16.3094422391,28.4453812937
666.0,31100103,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 1,7.83827189,371810.880211,3147233.67713,-16.3091205223,28.4453352914
667.0,31100104,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 1,24.84930652,371789.290172,3147207.4971,-16.3093380514,28.4450969129
668.0,31100105,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 6,33.23698619,371751.024607,3147160.68137,-16.3097235452,28.4446706717
669.0,31100205,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 6,7.90386187,371720.315718,3147167.04011,-16.310037795,28.4447250369
670.0,31270206,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 1,4.21326007,372449.811856,3144674.82856,-16.3023140684,28.4223058678
671.0,31270216,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 3,14.60542458,372472.751882,3144687.53853,-16.3020812992,28.4224228076
672.0,31260102,RAMBLA DE AÑAZA,BACULO,10.0,AVENIDA LUIS CELSO GARCIA GUADALUPE 5,20.1711559,372435.333711,3144712.44882,-16.3024660178,28.4226439542
673.0,31260103,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 2,30.10333397,372455.944164,3144710.74282,-16.3022554363,28.4226305712
674.0,31260104,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 2,5.1946819,372486.117598,3144719.71334,-16.3019484141,28.4227144708
675.0,31260105,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 4,5.46075409,372523.36432,3144730.98475,-16.3015694406,28.422819824
676.0,31260106,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 8,9.2312532,372565.624029,3144743.79717,-16.3011394633,28.4229395721
677.0,31260107,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 10,3.02947071,372608.178335,3144756.49534,-16.3007064651,28.4230583164
678.0,31270311,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 19,24.49090651,372845.446038,3145138.66701,-16.298326493,28.4265303095
679.0,31270310,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 19,15.04158914,372831.570974,3145102.48305,-16.2984641506,28.4262024197
680.0,31270312,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 21,7.23812084,372856.023449,3145168.25982,-16.2982217729,28.4267983969
681.0,31270313,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 24,17.04990984,372832.7515,3145180.8799,-16.2984607345,28.4269100198
682.0,31270309,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 24,13.92163923,372820.144464,3145148.18908,-16.2985858322,28.4266137769
683.0,31270308,RAMBLA DE AÑAZA,BACULO,10.0,RBLA AÑAZA 22,6.15621674,372805.997425,3145112.27726,-16.2987262955,28.4262883163
684.0,305103009,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,CTRA DEL ROSARIO 145B,36.2928248,373995.265756,3147562.57423,-16.2868532608,28.4485161448
685.0,305103010,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,CTRA DEL ROSARIO 145B,35.67601695,374000.419367,3147571.10986,-16.2868015718,28.4485936716
686.0,200104011,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 11,18.05709822,376978.279227,3148690.77892,-16.2565149984,28.4589823125
687.0,2001b5004,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 11,12.24016171,376986.588944,3148684.06904,-16.2564294256,28.4589225429
688.0,200104008,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 9,33.81849289,377061.478675,3148712.36067,-16.2556676883,28.4591849225
689.0,200104009,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 9,18.20493043,377036.143523,3148705.63598,-16.2559256877,28.459121847
690.0,200104010,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 9,31.48091309,377007.680494,3148698.44199,-16.2562155777,28.4590542409
691.0,2001b5001,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 9,25.2520268,377059.5153,3148701.52893,-16.2556865825,28.4590869862
692.0,2001b5002,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 9,8.55570365,377035.230062,3148695.62862,-16.2559339481,28.4590314493
693.0,2001b5003,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 9,26.29465151,377010.944911,3148689.81378,-16.2561813216,28.4589766834
694.0,305104008,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 22,14.49066014,373976.522924,3147635.37321,-16.2870525924,28.4491713032
695.0,2001b4003,ALVARO RODRIGUEZ LOPEZ,COLUMNA,10.0,CALLE ALVARO RODRIGUEZ LOPEZ 1,33.46398,377260.6197,3148686.46727,-16.2536313471,28.4589700032
696.0,2001b4004,ALVARO RODRIGUEZ LOPEZ,COLUMNA,10.0,CALLE ALVARO RODRIGUEZ LOPEZ 1,29.86417127,377211.360473,3148674.06393,-16.2541330491,28.4588534324
697.0,2001b6002,ALVARO RODRIGUEZ LOPEZ,COLUMNA,5.0,CALLE ALVARO RODRIGUEZ LOPEZ 1,19.81867099,377236.285417,3148680.32458,-16.2538791887,28.4589122781
698.0,2001b4007,ALVARO RODRIGUEZ LOPEZ,COLUMNA DOBLE LUM.,0.0,CALLE ALVARO RODRIGUEZ LOPEZ 1,5.63725463,377240.128705,3148666.29289,-16.2538384475,28.4587860105
699.0,2001b6009,ALVARO RODRIGUEZ LOPEZ,COLUMNA,0.0,CALLE ALVARO RODRIGUEZ LOPEZ 1,20.88734392,377216.936076,3148660.14741,-16.25407463,28.4587283673
700.0,305103024,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,CALLE HERMANO PEDRO 3,51.9008994,374091.694597,3147843.92867,-16.2858993822,28.4510645144
701.0,305104017,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,CALLE HERMANO PEDRO 3,25.1588021,374061.685975,3147842.97243,-16.286205692,28.4510529886
