name,title_ca, title_es, title_en,license_title, date_published, organization_parent_name_ca, organization_name_ca, frequency, total_views, total_downloads, tags_list, fuente, url_tornada_ca, url_tornada_es, url_tornada_en, notes_ca, notes_es, notes_en, url_busqueda_ca, url_busqueda_es, url_busqueda_en, xml, xlsx, bdf, sbn, zip, wms, shp, sbx, kml, prj, dat, shx, json, rdf, dbase, tif, csv, xls, wmts, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016
t20,"Taxa de mortalitat de dones, estandarditzada per edat (quinquennal). 2006-2013", "Tasa de mortalidad en mujeres, estandarizada por edad (quinquenal). 2006-2013", "Female mortality rate, standardized by age (five-yearly). 2006-2013","Creative Commons Attribution 4.0", 2017-07-14, "Població", "Demografia", "QUINQUENNAL", 26, 0, " Edats quinquennals", "Gerència de Presidència i Economia", "http://www.bcn.cat/estadistica/catala/dades/barris/tvida/salutpublica/index.htm", "http://www.bcn.cat/estadistica/castella/dades/barris/tvida/salutpublica/index.htm", "http://www.bcn.cat/estadistica/angles/dades/barris/tvida/salutpublica/index.htm", "Taxa de mortalitat de dones, estandarditzada per edat (quinquennal). 2006-2013", "Tasa de mortalidad en mujeres, estandarizada por edad (quinquenal). 2006-2013", "Female mortality rate, standardized by age (five-yearly). 2006-2013", http://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=t20, http://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=t20, http://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=t20, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, S, N, N, N, N, N, N, N, N, N, N, N, N, N, N
taula-direle,"Adreces postals elementals de la ciutat de Barcelona", "Direcciones postales elementales de la ciudad de Barcelona", "Elemental post addresses of the city of Barcelona","Creative Commons Attribution 4.0", 2011-03-02, "Territori", "Urbanisme i infraestructures", "MENSUAL", 182, 24, " Adreces Adreces postals", "Carto BCN", "http://w20.bcn.cat/cartobcn/", "http://w20.bcn.cat/cartobcn/default.aspx?lang=es", "http://w20.bcn.cat/cartobcn/default.aspx?lang=en", "Totes les adreces elementals (carrer-número), sense numeracions dobles (ex. 55-57) o agrupades", "Todas las direcciones elementales (calle-número), sin numeraciones dobles (ej. 55-57) o agrupadas", "All basic addresses (street-number), with no double numbers (eg. 55-57) or grouped numbers", http://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=taula-direle, http://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=taula-direle, http://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=taula-direle, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, S, N, N, N, N, N, N, N, N, N, N, N, N, N, N
taula-direle-sec-cens,"Adreces per secció censal de la ciutat de Barcelona", "Direcciones por sección censal de la ciudad de Barcelona", "Addresses by census section of the city of Barcelona","Creative Commons Attribution 4.0", 2011-02-21, "Administració", "Sector públic", "MENSUAL", 110, 9, " Adreces Seccions censals", "Carto BCN", "http://w20.bcn.cat/cartobcn/", "http://w20.bcn.cat/cartobcn/default.aspx?lang=es", "http://w20.bcn.cat/cartobcn/default.aspx?lang=en", "Adreces elementals i la seva relació amb la secció censal INE corresponent", "Direcciones elementales y su relación con la sección censal INE correspondiente", "Basic addresses and their relationship with the corresponding enumeration district of the Spanish National Institute of Statistics (INE)", http://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=taula-direle-sec-cens, http://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=taula-direle-sec-cens, http://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=taula-direle-sec-cens, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, S, N, N, N, N, N, N, N, N, N, N, N, N, N, N
taula-map-illa,"Dades urbanístiques de les illes de la ciutat de Barcelona", "Datos urbanísticos de las manzanas de la ciudad de Barcelona", "Urban data of the city blocks in Barcelona","Creative Commons Attribution 4.0", 2011-03-02, "Territori", "Urbanisme i infraestructures", "MENSUAL", 599, 85, " Illes", "Carto BCN", "http://w20.bcn.cat/cartobcn/", "http://w20.bcn.cat/cartobcn/default.aspx?lang=es", "http://w20.bcn.cat/cartobcn/default.aspx?lang=en", "Dades agregades per illa de cases amb informació provinent del Padró d'Habitants, urbanística i edificatòria, entre d'altres.

[Descripció dels camps del dataset](http://opendata-ajuntament.barcelona.cat/ca/taula-map-illa ""Title"")", "Datos agregados por manzanas de casas con información proveniente del Padrón de Habitantes, urbanística y edificatoria, entre otros.

[Descripción de los campos del dataset](http://opendata-ajuntament.barcelona.cat/es/taula-map-illa ""Title"")", "Aggregate data per housing block with information derived from local population, urban planning and building registers, among others.

[Description of the Dataset fields](http://opendata-ajuntament.barcelona.cat/en/taula-map-illa ""Title"")", http://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=taula-map-illa, http://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=taula-map-illa, http://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=taula-map-illa, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, S, N, N, N, N, N, N, N, N, N, N, N, N, N, N
taula-map-scensal,"Dades demogràfiques de les seccions censals de la ciutat de Barcelona", "Datos demográficos de las secciones censales de la ciudad de Barcelona", "Demographic data of the censal sections in the city of Barcelona","Creative Commons Attribution 4.0", 2011-03-02, "Població", "Societat i benestar", "MENSUAL", 596, 102, " Demografía Seccions censals", "Carto BCN", "https://w33.bcn.cat/PlanolBCN/ca/", "https://w33.bcn.cat/PlanolBCN/es/", "https://w33.bcn.cat/PlanolBCN/en/", "Dades demogràfiques de les seccions censals de la ciutat de Barcelona.

[Descripció dels camps del Dataset](http://opendata-ajuntament.barcelona.cat/ca/taula-map-scensal/ ""Title"")", "Datos demográficos de las secciones censales de la ciudad de Barcelona.

[Descripción de los campos del Dataset](http://opendata-ajuntament.barcelona.cat/es/taula-map-scensal/ ""Title"")", "Demographic data on Barcelona's enumeration districts.

[Description of the Dataset fields](http://opendata-ajuntament.barcelona.cat/en/taula-map-scensal/ ""Title"")", http://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=taula-map-scensal, http://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=taula-map-scensal, http://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=taula-map-scensal, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, S, N, N, N, N, N, N, N, N, N, N, N, N, N, N
taula-segimon,"Llista d'adreces dels edificis de la ciutat de Barcelona", "Listado de direcciones de edificios de la ciudad de Barcelona", "List of addresses of buildings in the city of Barcelona","Creative Commons Attribution 4.0", 2011-03-02, "Territori", "Urbanisme i infraestructures", "MENSUAL", 249, 36, " Edificis Habitatge", "Carto BCN", "http://w20.bcn.cat/cartobcn/", "http://w20.bcn.cat/cartobcn/default.aspx?lang=es", "http://w20.bcn.cat/cartobcn/default.aspx?lang=en", "Adreces dels edificis i portals de la ciutat de Barcelona.

[Descripció dels camps del Dataset](http://opendata-ajuntament.barcelona.cat/ca/taula-segimon/ ""Title"")", "Direcciones de los edificios y portales de la ciudad de Barcelona.

[Descripción de los campos del Dataset](http://opendata-ajuntament.barcelona.cat/es/taula-segimon/ ""Title"")", "Barcelona's building and portal addresses.

[Description of the Dataset fields](http://opendata-ajuntament.barcelona.cat/en/taula-segimon/ ""Title"")", http://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=taula-segimon, http://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=taula-segimon, http://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=taula-segimon, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, S, N, N, N, N, N, N, N, N, N, N, N, N, N, N
tipologia-tipo,"Tipologia del parc de vehicles de la ciutat de Barcelona", "Tipología del parque de vehículos de la ciudad de Barcelona", "Typology car park of the city of Barcelona","Creative Commons Attribution 4.0", 2013-03-14, "Ciutat i serveis", "Transport", "ANUAL", 171, 23, " Any 2007 Any 2008 Any 2009 Any 2010 Any 2011 Any 2012 Any 2013 Any 2014 Any 2015 Any 2016 Barri Barris de Barcelona Baró de Viver Can Baró Can Peguera Canyelles Ciutat Meridiana Diagonal Mar i el Front Marítim del Poblenou Font de la Guatlla Fort Pienc Horta Hostafrancs Montbau Navas Pedralbes Porta Provençals del Poblenou Roquetes Sagrada Família Sant Andreu Sant Antoni Sant Genís dels Agudells Sant Gervasi - Galvany Sant Gervasi - la Bonanova Sant Martí de Provençals Sant Pere- Santa Caterina i la Ribera Sants Sants-Badal Sarrià Tipologia Torre Baró Trinitat Nova Trinitat Vella Vallbona Vallcarca i els Penitents Vallvidrera- el Tibidabo i les Planes Vehicles Verdum Vilapicina i Torre Llobeta el Baix Guinardó el Barri Gòtic el Besòs i el Maresme el Bon Pastor el Camp d-en Grassot i Gràcia Nova el Camp de l-Arpa del Clot el Carmel el Clot el Coll el Congrés i els Indians el Guinardó el Parc i la Llacuna del Poblenou el Poble-sec el Poblenou el Putget i el Farró el Raval el Turó de la Peira l-Antiga Esquerra de l-Eixample la Barceloneta la Bordeta la Clota la Dreta de l-Eixample la Font d-en Fargues la Guineueta la Marina de Port la Marina del Prat Vermell la Maternitat i Sant Ramon la Nova Esquerra de l-Eixample la Prosperitat la Sagrera la Salut la Teixonera la Vall d-Hebron la Verneda i la Pau la Vila Olímpica del Poblenou la Vila de Gràcia les Corts les Tres Torres", "Cens de Vehicles ", "http://www.bcn.es/estadistica/catala/dades/barris/economia/vehicles/tipo/index.htm", "http://www.bcn.es/estadistica/castella/dades/barris/economia/vehicles/tipo/index.htm", "http://www.bcn.es/estadistica/angles/dades/barris/economia/vehicles/tipo/index.htm", "Tipologia del parc de vehicles", "Tipología del parque de vehículos", "Typology car park", http://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=tipologia-tipo, http://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=tipologia-tipo, http://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=tipologia-tipo, N, S, N, N, N, N, N, N, N, N, N, N, N, N, N, N, S, N, N, N, N, S, S, S, S, S, S, S, S, S, S
tipus-propietari-nacionalitat-propietari,"Els habitatges cadastrals de la ciutat de Barcelona. Tipus de propietari i nacionalitat del propietari", "Las viviendas catastrales de la ciudad de Barcelona. Tipo de propietario y nacionalidad del propietario", "The cadastral housings of the city of Barcelona. Type of owner and nationality of the owner","Creative Commons Attribution 4.0", 2015-02-04, "Territori", "Habitatge", "ANUAL", 172, 10, " Any 2009 Any 2010 Any 2011 Any 2012 Any 2013 Any 2014 Any 2015 Any 2016 Nacionalitat propietari Tipus propietari", "Dirección General del Catastro. Ministerio de Economia y Hacienda.", "http://www.bcn.cat/estadistica/catala/dades/barris/timm/classol/habitatges/index.htm", "http://www.bcn.cat/estadistica/castella/dades/barris/timm/classol/habitatges/index.htm", "http://www.bcn.cat/estadistica/angles/dades/barris/timm/classol/habitatges/index.htm", "Els habitatges cadastrals. Tipus de propietari i nacionalitat del propietari. Dades de l'impost de béns immobles a gener de cada any.", "Las viviendas catastrales. Tipo de propietario y nacionalidad del propietario. Datos del impuesto de bienes inmuebles a enero de cada año.", "The cadastral housings. Type of owner and nationality of the owner. Data of the tax of real estate in january each year.", http://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=tipus-propietari-nacionalitat-propietari, http://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=tipus-propietari-nacionalitat-propietari, http://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=tipus-propietari-nacionalitat-propietari, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, S, S, N, N, N, N, N, S, S, S, S, S, S, S, S
tllars-cll01,"Domicilis de la ciutat de Barcelona segons nombre de persones", "Domicilios de la ciudad de Barcelona según número de personas", "Permanent addresses of the city of Barcelona by number of members","Creative Commons Attribution 4.0", 2013-03-14, "Població", "Demografia", "ANUAL", 75, 10, " Any 2007 Any 2008 Any 2009 Any 2010 Any 2011 Any 2012 Any 2013 Any 2014 Any 2015 Any 2016 Any 2017 Barri Barris de Barcelona Baró de Viver Can Baró Can Peguera Canyelles Ciutat Meridiana Diagonal Mar i el Front Marítim del Poblenou Domicilis Font de la Guatlla Fort Pienc Horta Hostafrancs Montbau Navas Pedralbes Persones Porta Provençals del Poblenou Roquetes Sagrada Família Sant Andreu Sant Antoni Sant Genís dels Agudells Sant Gervasi - Galvany Sant Gervasi - la Bonanova Sant Martí de Provençals Sant Pere- Santa Caterina i la Ribera Sants Sants-Badal Sarrià Torre Baró Trinitat Nova Trinitat Vella Vallbona Vallcarca i els Penitents Vallvidrera- el Tibidabo i les Planes Verdum Vilapicina i Torre Llobeta el Baix Guinardó el Barri Gòtic el Besòs i el Maresme el Bon Pastor el Camp d-en Grassot i Gràcia Nova el Camp de l-Arpa del Clot el Carmel el Clot el Coll el Congrés i els Indians el Guinardó el Parc i la Llacuna del Poblenou el Poble-sec el Poblenou el Putget i el Farró el Raval el Turó de la Peira l-Antiga Esquerra de l-Eixample la Barceloneta la Bordeta la Clota la Dreta de l-Eixample la Font d-en Fargues la Guineueta la Marina de Port la Marina del Prat Vermell la Maternitat i Sant Ramon la Nova Esquerra de l-Eixample la Prosperitat la Sagrera la Salut la Teixonera la Vall d-Hebron la Verneda i la Pau la Vila Olímpica del Poblenou la Vila de Gràcia les Corts les Tres Torres", "Lectura del Padró Municipal d'Habitants ", "http://www.bcn.es/estadistica/catala/dades/barris/tpob/llars/", "http://www.bcn.cat/estadistica/castella/dades/barris/tpob/llars/", "http://www.bcn.cat/estadistica/angles/dades/barris/tpob/llars/", "Domicilis segons nombre de persones. Les dades són a data d'1 de Gener. ", "Domicilios según número de personas. Los datos son a fecha de 1 de Enero. ", "Permanent addresses by number of members. The data are of January 1st.", http://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=tllars-cll01, http://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=tllars-cll01, http://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=tllars-cll01, N, S, N, N, N, N, N, N, N, N, N, N, N, N, N, N, S, N, N, N, N, S, S, S, S, S, S, S, S, S, S
tllars-cll02,"Ocupació mitjana dels domicilis de la ciutat de Barcelona", "Ocupación media de los domicilios de la ciudad de Barcelona", "Average occupancy per permanent addressesof the city of Barcelona","Creative Commons Attribution 4.0", 2013-03-14, "Població", "Demografia", "ANUAL", 154, 9, " Any 2007 Any 2008 Any 2009 Any 2010 Any 2011 Any 2012 Any 2013 Any 2014 Any 2015 Any 2016 Any 2017 Barri Barris de Barcelona Baró de Viver Can Baró Can Peguera Canyelles Ciutat Meridiana Diagonal Mar i el Front Marítim del Poblenou Domicilis Font de la Guatlla Fort Pienc Horta Hostafrancs Mitjana Montbau Navas Pedralbes Porta Provençals del Poblenou Roquetes Sagrada Família Sant Andreu Sant Antoni Sant Genís dels Agudells Sant Gervasi - Galvany Sant Gervasi - la Bonanova Sant Martí de Provençals Sant Pere- Santa Caterina i la Ribera Sants Sants-Badal Sarrià Torre Baró Trinitat Nova Trinitat Vella Vallbona Vallcarca i els Penitents Vallvidrera- el Tibidabo i les Planes Verdum Vilapicina i Torre Llobeta el Baix Guinardó el Barri Gòtic el Besòs i el Maresme el Bon Pastor el Camp d-en Grassot i Gràcia Nova el Camp de l-Arpa del Clot el Carmel el Clot el Coll el Congrés i els Indians el Guinardó el Parc i la Llacuna del Poblenou el Poble-sec el Poblenou el Putget i el Farró el Raval el Turó de la Peira l-Antiga Esquerra de l-Eixample la Barceloneta la Bordeta la Clota la Dreta de l-Eixample la Font d-en Fargues la Guineueta la Marina de Port la Marina del Prat Vermell la Maternitat i Sant Ramon la Nova Esquerra de l-Eixample la Prosperitat la Sagrera la Salut la Teixonera la Vall d-Hebron la Verneda i la Pau la Vila Olímpica del Poblenou la Vila de Gràcia les Corts les Tres Torres", "Lectura del Padró Municipal d'Habitants ", "http://www.bcn.es/estadistica/catala/dades/barris/tpob/llars/", "http://www.bcn.cat/estadistica/castella/dades/barris/tpob/llars/", "http://www.bcn.cat/estadistica/angles/dades/barris/tpob/llars/", "Ocupació mitjana dels domicilis. Les dades són a data d'1 de Gener. ", "Ocupación media de los domicilios. Los datos son a fecha de 1 de Enero. ", "Average occupancy per permanent addresses. The data are of January 1st.", http://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=tllars-cll02, http://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=tllars-cll02, http://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=tllars-cll02, N, S, N, N, N, N, N, N, N, N, N, N, N, N, N, N, S, N, N, N, N, S, S, S, S, S, S, S, S, S, S
tllars-cll03,"Estructura dels domicilis de la ciutat de Barcelona", "Estructura de los domicilios de la ciudad de Barcelona", "Permanent addresses structures of the city of Barcelona","Creative Commons Attribution 4.0", 2013-03-14, "Població", "Demografia", "ANUAL", 66, 7, " Any 2007 Any 2008 Any 2009 Any 2010 Any 2011 Any 2012 Any 2013 Any 2014 Any 2015 Any 2016 Any 2017 Barri Barris de Barcelona Baró de Viver Can Baró Can Peguera Canyelles Ciutat Meridiana Diagonal Mar i el Front Marítim del Poblenou Domicilis Font de la Guatlla Fort Pienc Horta Hostafrancs Montbau Navas Pedralbes Porta Provençals del Poblenou Roquetes Sagrada Família Sant Andreu Sant Antoni Sant Genís dels Agudells Sant Gervasi - Galvany Sant Gervasi - la Bonanova Sant Martí de Provençals Sant Pere- Santa Caterina i la Ribera Sants Sants-Badal Sarrià Torre Baró Trinitat Nova Trinitat Vella Vallbona Vallcarca i els Penitents Vallvidrera- el Tibidabo i les Planes Verdum Vilapicina i Torre Llobeta el Baix Guinardó el Barri Gòtic el Besòs i el Maresme el Bon Pastor el Camp d-en Grassot i Gràcia Nova el Camp de l-Arpa del Clot el Carmel el Clot el Coll el Congrés i els Indians el Guinardó el Parc i la Llacuna del Poblenou el Poble-sec el Poblenou el Putget i el Farró el Raval el Turó de la Peira l-Antiga Esquerra de l-Eixample la Barceloneta la Bordeta la Clota la Dreta de l-Eixample la Font d-en Fargues la Guineueta la Marina de Port la Marina del Prat Vermell la Maternitat i Sant Ramon la Nova Esquerra de l-Eixample la Prosperitat la Sagrera la Salut la Teixonera la Vall d-Hebron la Verneda i la Pau la Vila Olímpica del Poblenou la Vila de Gràcia les Corts les Tres Torres", "Lectura del Padró Municipal d'Habitants ", "http://www.bcn.es/estadistica/catala/dades/barris/tpob/llars/", "http://www.bcn.cat/estadistica/castella/dades/barris/tpob/llars/", "http://www.bcn.cat/estadistica/angles/dades/barris/tpob/llars/", "Estructura dels domicilis. Les dades són a data d'1 de Gener. ", "Estructura de los domicilios. Los datos son a fecha de 1 de Enero. ", "Permanent addresses structures. The data are of January 1st.", http://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=tllars-cll03, http://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=tllars-cll03, http://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=tllars-cll03, N, S, N, N, N, N, N, N, N, N, N, N, N, N, N, N, S, N, N, N, N, S, S, S, S, S, S, S, S, S, S
