Mes,Capitol,"Text Capitol",Article,"Text Article",Concepte,"Text Concepte",Subconcepte,"Text Subconcepte",Orgànic,"Text Orgànic",Àrees,"Text Àrees",Política,"Text Política","Grup de programes","Text Grup de programes",Programes,"Text Programes",Subprogrames,"Text Subprogrames","PREV. INICIAL","MODIF. PREVISIÓ",PREV.DEFINITIVA,"DRETS RECONEGUTS","DRETS ANUL./CANC.","DRETS LIQUIDATS","RECAPTAT LIQUIDAT"
Maig,3,"TAXES I ALTRES INGRESSOS",36,VENDES,363,IMPRESOS,36300,Impresos,602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",36,VENDES,363,IMPRESOS,36300,Impresos,603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",36,VENDES,363,IMPRESOS,36300,Impresos,604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",36,VENDES,363,IMPRESOS,36300,Impresos,605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",36,VENDES,363,IMPRESOS,36300,Impresos,606,"0606 Gràcia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",36,VENDES,363,IMPRESOS,36300,Impresos,607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",36,VENDES,363,IMPRESOS,36300,Impresos,608,"0608 Nou Barris",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",36,VENDES,363,IMPRESOS,36300,Impresos,609,"0609 Sant Andreu",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",36,VENDES,363,IMPRESOS,36300,Impresos,610,"0610 Sant Martí",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",36,VENDES,364,"BENS PRODUITS EN ESTABLIMENTS DE L'ENT.",36401,"Treballs impremta municipal",101,"0101 Gerència De Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","41.000,00",0,"41.000,00","7.966,81",0,"7.966,81","7.139,75"
Maig,3,"TAXES I ALTRES INGRESSOS",36,VENDES,365,"ALTRES VENDES",36500,"Venda de recollida selectiva residus",502,"0502 Gerència Medi Ambient I Serveis Urbans",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","6.100.000,00",0,"6.100.000,00","3.006.918,65",0,"3.006.918,65","824.860,33"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38901,"Reintegraments creditors extrapressup",703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38902,"Reintegraments despeses avançades (ooaa)",703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",101,"0101 Gerència De Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","201.291,55",0,"201.291,55","113.405,19",0,"113.405,19","113.405,19"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",201,"0201 Ger.Qualitat De Vida, Igualtat I Esports",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","8,64",0,"8,64","55.553,89",0,"55.553,89","55.553,89"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",401,"0401 Prevenció, Seguretat I Mobilitat",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",0,0,0,"2.624,79",0,"2.624,79","2.624,79"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",501,"0501 Gerència Habitat Urbà",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","4.319,56",0,"4.319,56","72,15",0,"72,15","72,15"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",502,"0502 Gerència Medi Ambient I Serveis Urbans",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","4.319,56",0,"4.319,56",0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","8.639,12",0,"8.639,12","2.143,23",0,"2.143,23","2.143,23"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","4.319,56",0,"4.319,56","5.054,24",0,"5.054,24","5.054,24"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","4.319,56",0,"4.319,56","668,74",0,"668,74","668,74"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","4.319,56",0,"4.319,56",0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","4.319,56",0,"4.319,56","2.400,00",0,"2.400,00","2.400,00"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",606,"0606 Gràcia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","4.319,56",0,"4.319,56","4.225,00",0,"4.225,00","4.225,00"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","4.319,56",0,"4.319,56","9.879,77",0,"9.879,77","9.879,77"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",608,"0608 Nou Barris",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","4.319,56",0,"4.319,56","1.756,40",0,"1.756,40","1.756,40"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",609,"0609 Sant Andreu",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","4.319,56",0,"4.319,56","26.613,25",0,"26.613,25","26.613,25"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",610,"0610 Sant Martí",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","4.319,56",0,"4.319,56","6.374,19",0,"6.374,19","6.374,19"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",702,"0702 Empresa I Ocupació",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","86.391,22",0,"86.391,22",0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38903,"Pagaments indeguts d'exercicis anteriors",703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","56.154,29",0,"56.154,29","2.700,00",0,"2.700,00","2.700,00"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38904,"Devolucions d'IVA pressupostari",703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38905,"Devolucions d'ingressos",703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38906,"Reintegraments per subministres",201,"0201 Ger.Qualitat De Vida, Igualtat I Esports",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38906,"Reintegraments per subministres",601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38906,"Reintegraments per subministres",602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","109.250,00",0,"109.250,00",0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38906,"Reintegraments per subministres",603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","2.300,00",0,"2.300,00",0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38906,"Reintegraments per subministres",604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38906,"Reintegraments per subministres",605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","34.500,00",0,"34.500,00","23.818,07",0,"23.818,07",0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38906,"Reintegraments per subministres",606,"0606 Gràcia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38906,"Reintegraments per subministres",607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38906,"Reintegraments per subministres",608,"0608 Nou Barris",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38906,"Reintegraments per subministres",609,"0609 Sant Andreu",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","24.024,00",0,"24.024,00",0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38906,"Reintegraments per subministres",610,"0610 Sant Martí",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38908,"Reintegrament despeses",101,"0101 Gerència De Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,"1.155,88",0,"1.155,88","1.155,88"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38908,"Reintegrament despeses",702,"0702 Empresa I Ocupació",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38909,"Reintegraments ADOJ Exercicis anteriors",703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","300.000,00",0,"300.000,00","313.278,71",0,"313.278,71","313.278,71"
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38910,"Reintegraments subvencions SIR",101,"0101 Gerència De Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38910,"Reintegraments subvencions SIR",201,"0201 Ger.Qualitat De Vida, Igualtat I Esports",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38910,"Reintegraments subvencions SIR",601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38910,"Reintegraments subvencions SIR",602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38910,"Reintegraments subvencions SIR",603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38910,"Reintegraments subvencions SIR",604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38910,"Reintegraments subvencions SIR",605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38910,"Reintegraments subvencions SIR",606,"0606 Gràcia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,1,1,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38910,"Reintegraments subvencions SIR",607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38910,"Reintegraments subvencions SIR",608,"0608 Nou Barris",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38910,"Reintegraments subvencions SIR",609,"0609 Sant Andreu",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",38,REINTEGRAMENTS,389,"ALTRES REINTEGRAMENTS D'OPERACIONS CORRE",38910,"Reintegraments subvencions SIR",610,"0610 Sant Martí",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",10,0,10,10,10,0,0
Maig,3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",391,MULTES,39100,"Infraccions urbanístiques",604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",0,0,0,"3.600,00","3.000,00",600,0
Maig,3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",391,MULTES,39100,"Infraccions urbanístiques",610,"0610 Sant Martí",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos",0,0,0,100,0,100,0
Maig,3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",391,MULTES,39120,"Infraccions trànsit - ajuntament",401,"0401 Prevenció, Seguretat I Mobilitat",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","45.510.560,71",0,"45.510.560,71","41.354.765,26","12.976.273,02","28.378.492,24","11.264.515,33"
Maig,3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",391,MULTES,39130,"Infraccions ordenances",101,"0101 Gerència De Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","1.353.297,69",0,"1.353.297,69","6.518.097,59","1.462.483,92","5.055.613,67","346.976,27"
Maig,3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",391,MULTES,39130,"Infraccions ordenances",401,"0401 Prevenció, Seguretat I Mobilitat",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","33.832,44",0,"33.832,44","1.446,25","32,5","1.413,75","1.331,25"
Maig,3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",391,MULTES,39130,"Infraccions ordenances",502,"0502 Gerència Medi Ambient I Serveis Urbans",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","405.989,31",0,"405.989,31","105.176,34","10.216,24","94.960,10","22.331,13"
Maig,3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",391,MULTES,39130,"Infraccions ordenances",601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","632.500,00",0,"632.500,00","1.695.424,84","224.308,35","1.471.116,49","289.588,46"
Maig,3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",391,MULTES,39130,"Infraccions ordenances",602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","460.000,00",0,"460.000,00","671.256,75","138.662,82","532.593,93","179.955,08"
Maig,3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",391,MULTES,39130,"Infraccions ordenances",603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","138.000,00",0,"138.000,00","447.928,06","95.715,20","352.212,86","67.425,76"
Maig,3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",391,MULTES,39130,"Infraccions ordenances",604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","80.500,00",0,"80.500,00","81.621,60","27.685,79","53.935,81","13.869,29"
