"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K016","Transports i serveis relacionats","Autobus a l'aeroport",429801639,"4581583.75",429709713,4581382822,"2.159367","41.3809","AEROBUS -A1-A2--",2,10,"Eixample","Sant Antoni",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431777532,4589119434,"431685.59",4588918436,"2.182144","41.448941","NITBUS -N1-N6--",8,53,"Nou Barris","la Trinitat Nova",,
"K015","Transports i serveis relacionats","Autobusos nocturns",432129364,4585503475,432037418,"4585302.51","2.186762","41.416403","NITBUS -N3--",9,63,"Sant Andreu","Navas",,
"K015","Transports i serveis relacionats","Autobusos nocturns","433402.41",4582872161,433310451,"4582671.22","2.202284","41.39281","NITBUS -N6-N8--",10,67,"Sant Martí","la Vila Olímpica del Poblenou",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428847219,4582547378,428755302,4582346441,"2.147841","41.389495","NITBUS -N3--",2,9,"Eixample","la Nova Esquerra de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430001025,4581973925,429909097,4581772993,"2.161706","41.384431","NITBUS -N1-N12-N13-N14-N15-N16-N17-N2--",2,10,"Eixample","Sant Antoni",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430727457,"4588470.25",430635524,4588269258,"2.169648","41.443004","NITBUS -N4-N6--",8,49,"Nou Barris","Canyelles",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431441001,4586223464,431349061,4586022492,"2.178444","41.422829","NITBUS -N1-N4--",7,35,"Horta-Guinardó","el Guinardó",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429874854,4582722536,429782928,4582521597,"2.16011","41.391163","NITBUS -N5--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",432123063,4584948686,432031117,4584747726,"2.186749","41.411406","BUS -62--",10,64,"Sant Martí","el Camp de l'Arpa del Clot",,
"K014","Transports i serveis relacionats","Autobusos diürns",431560723,4588735925,431468783,"4588534.93","2.179592","41.445468","BUS -50-51-132-80-81--",8,52,"Nou Barris","la Prosperitat",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429394542,4586543713,429302621,4586342739,"2.153919","41.425536","NITBUS -N4--",7,37,"Horta-Guinardó","el Carmel",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429596485,4586731967,429504562,4586530991,"2.156314","41.427249","NITBUS -N4--",7,37,"Horta-Guinardó","el Carmel",,
"K014","Transports i serveis relacionats","Autobusos diürns",427856446,4583472249,427764538,4583271304,"2.135881","41.397736","BUS -68-V11--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K014","Transports i serveis relacionats","Autobusos diürns",429043011,"4584026.93",428951093,4583825979,"2.150009","41.402838","BUS -22-24-87-V17--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429043011,"4584026.93",428951093,4583825979,"2.150009","41.402838","NITBUS -N4--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428347834,4583704845,428255922,4583503898,"2.141731","41.399875","NITBUS -N8--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K014","Transports i serveis relacionats","Autobusos diürns",431900233,"4581596.55",431808288,4581395621,"2.184461","41.381196","BUS -45-V15--",1,3,"Ciutat Vella","la Barceloneta",,
"K014","Transports i serveis relacionats","Autobusos diürns",428515279,4579963699,428423364,4579762786,"2.144176","41.366195","BUS -13--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",428292007,4579887521,428200094,4579686609,"2.141515","41.365489","BUS -13--",3,13,"Sants-Montjuïc","la Marina de Port",,
"K014","Transports i serveis relacionats","Autobusos diürns",428557443,4580175293,428465528,4579974378,"2.144655","41.368105","BUS -13--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K015","Transports i serveis relacionats","Autobusos nocturns","427449.18",4575941075,427357274,"4575740.2","2.131912","41.32987","NITBUS -N1--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",426696053,4576301436,426604154,4576100558,"2.122869","41.333047","BUS -21-109--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",431489991,4583960429,"431398.05",4583759478,"2.179287","41.402451","BUS -62-V21--",2,6,"Eixample","la Sagrada Família",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431875209,4590451076,431783266,4590250065,"2.183163","41.460942","NITBUS -N3--",8,56,"Nou Barris","Vallbona",,
"K015","Transports i serveis relacionats","Autobusos nocturns","428428.96",4585009305,428337048,4584808346,"2.142547","41.411631","NITBUS -N4-N5--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K014","Transports i serveis relacionats","Autobusos diürns",425460116,"4582256.42","425368.23",4582055487,"2.107368","41.386567","BUS -75-113-EP1-JM-H4--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",429762977,4585856966,429671053,4585655998,"2.158408","41.419383","BUS -24--",7,37,"Horta-Guinardó","el Carmel",,
"K015","Transports i serveis relacionats","Autobusos nocturns","430940.32",4587678545,430848385,"4587477.56","2.172287","41.435892","NITBUS -N1-N6--",8,48,"Nou Barris","la Guineueta",,
"K014","Transports i serveis relacionats","Autobusos diürns",427890882,4581002263,427798973,4580801341,"2.136587","41.375493","BUS -50-D20--",3,18,"Sants-Montjuïc","Sants",,
"K014","Transports i serveis relacionats","Autobusos diürns",429470996,4580922954,429379073,4580722032,"2.15549","41.374919","BUS -37-D20--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns","428491.68",4583557324,428399767,4583356378,"2.143469","41.398559","BUS -V13--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430481742,4584993007,430389811,4584792047,"2.167108","41.411665","NITBUS -N0--",7,33,"Horta-Guinardó","el Baix Guinardó",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431093998,4586103521,431002061,4585902551,"2.174306","41.421719","NITBUS -N6--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",428359399,4581630642,428267486,4581429714,"2.142115","41.381195","BUS -27-32--",3,18,"Sants-Montjuïc","Sants",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429347539,4587928526,429255619,4587727539,"2.153195","41.438004","NITBUS -N4--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns",425500662,4581692403,425408776,4581491475,"2.107922","41.381491","BUS -L14--",4,20,"Les Corts","la Maternitat i Sant Ramon",,
"K014","Transports i serveis relacionats","Autobusos diürns",430080228,4586967609,429988301,4586766631,"2.162076","41.429414","BUS -87--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns",428594269,4575118082,428502352,4574917214,"2.145691","41.32256","BUS -PR4-88--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",428812664,4577637043,428720746,4577436152,"2.148004","41.345266","BUS -88--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",428262389,4575469063,428170475,4575268192,"2.141684","41.325691","BUS -88--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",430346505,4579053374,430254573,4578852469,"2.166173","41.358157","BUS -88--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",432131492,4588386257,432039547,4588185265,"2.186464","41.442367","BUS -97-104--",9,60,"Sant Andreu","Sant Andreu",,
"K014","Transports i serveis relacionats","Autobusos diürns",434628001,"4585014.8",434536031,4584813839,"2.216711","41.412209","BUS -36-H14--",10,70,"Sant Martí","el Besòs i el Maresme",,
"K014","Transports i serveis relacionats","Autobusos diürns",432655922,"4583253.26","432563.97",4583052316,"2.193313","41.396181","BUS -36--",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K015","Transports i serveis relacionats","Autobusos nocturns",426291993,4575414198,426200098,4575213328,"2.118149","41.325019","NITBUS -N1--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns","427203.87",4582859418,427111968,4582658479,"2.128149","41.392158","BUS -6-34-66-70-H6-V3--",4,21,"Les Corts","Pedralbes",,
"K015","Transports i serveis relacionats","Autobusos nocturns","427203.87",4582859418,427111968,4582658479,"2.128149","41.392158","NITBUS -N7--",4,21,"Les Corts","Pedralbes",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430464573,4585378831,430372642,4585177868,"2.166858","41.415138","NITBUS -N6--",7,33,"Horta-Guinardó","el Baix Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",431651998,4581520132,431560055,4581319204,"2.181501","41.380486","BUS -59-D20-H14-V13--",1,2,"Ciutat Vella","el Barri Gòtic",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431098985,4583186935,431007047,4582985992,"2.174698","41.395451","NITBUS -N1-N4--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",432811988,4586801821,432720036,4586600844,"2.194785","41.428154","BUS -11-26-34-36-40-126-H8--",9,60,"Sant Andreu","Sant Andreu",,
"K014","Transports i serveis relacionats","Autobusos diürns",431885687,4586923298,431793743,"4586722.32","2.183687","41.42917","BUS -62-96--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429315422,4587350833,429223502,4587149852,"2.152878","41.432798","NITBUS -N4--",7,41,"Horta-Guinardó","la Vall d'Hebron",,
"K014","Transports i serveis relacionats","Autobusos diürns",427907511,"4576071.19",427815601,4575870314,"2.137373","41.331083","BUS -21-109--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431642985,"4588949.76",431551044,4588748763,"2.180553","41.447401","NITBUS -N1-N6--",8,53,"Nou Barris","la Trinitat Nova",,
"K014","Transports i serveis relacionats","Autobusos diürns",428491001,4582521073,428399087,4582320137,"2.143583","41.389226","BUS -27-32-41-59-H8--",2,9,"Eixample","la Nova Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",430601249,4586748226,430509317,"4586547.25","2.168336","41.427483","BUS -19-45--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427955289,4579509009,427863379,4579308101,"2.137535","41.36205","NITBUS -N1--",3,13,"Sants-Montjuïc","la Marina de Port",,
"K014","Transports i serveis relacionats","Autobusos diürns",428105326,4579280674,428013415,4579079768,"2.139356","41.360007","BUS -37-109-V3-H16--",3,13,"Sants-Montjuïc","la Marina de Port",,
"K014","Transports i serveis relacionats","Autobusos diürns",433015374,4584902026,432923419,4584701066,"2.19743","41.411061","BUS -H12--",10,71,"Sant Martí","Provençals del Poblenou",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427193342,4582548504,"427101.44",4582347568,"2.128061","41.389357","NITBUS -N7--",4,19,"Les Corts","les Corts",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429248885,4586461001,429156965,4586260028,"2.152186","41.424778","NITBUS -N4--",7,37,"Horta-Guinardó","el Carmel",,
"K014","Transports i serveis relacionats","Autobusos diürns","432801.37",4584752038,432709417,"4584551.08","2.194886","41.409692","BUS -H12--",10,65,"Sant Martí","el Clot",,
"K014","Transports i serveis relacionats","Autobusos diürns",430727051,4580900283,430635116,4580699361,"2.170511","41.374824","BUS -21-D20-H14-V11--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",432278999,4587038961,432187052,4586837982,"2.18838","41.430245","BUS -11-26-34-36-126--",9,60,"Sant Andreu","Sant Andreu",,
"K014","Transports i serveis relacionats","Autobusos diürns",433751946,"4585621.53",433659985,4585420563,"2.206163","41.417602","BUS -42-H12--",10,71,"Sant Martí","Provençals del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",429700993,4586568056,429609069,4586367082,"2.157584","41.425782","BUS -86-87-V21--",7,37,"Horta-Guinardó","el Carmel",,
"K014","Transports i serveis relacionats","Autobusos diürns",432560329,4584511335,432468378,4584310379,"2.192029","41.407504","BUS -H12--",10,65,"Sant Martí","el Clot",,
"K015","Transports i serveis relacionats","Autobusos nocturns",432560329,4584511335,432468378,4584310379,"2.192029","41.407504","NITBUS -N2--",10,65,"Sant Martí","el Clot",,
"K015","Transports i serveis relacionats","Autobusos nocturns","427674.84",4583473397,427582934,4583272452,"2.133709","41.39773","NITBUS -N7--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K014","Transports i serveis relacionats","Autobusos diürns","433384.59",4585895796,433292632,4585694827,"2.201737","41.420042","BUS -33-B24-H10--",10,73,"Sant Martí","la Verneda i la Pau",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429734324,"4585819.08","429642.4",4585618113,"2.15807","41.419039","NITBUS -N4-N5--",7,37,"Horta-Guinardó","el Carmel",,
"K014","Transports i serveis relacionats","Autobusos diürns",428688248,4586245778,428596334,4586044807,"2.145503","41.42279","BUS -19--",7,38,"Horta-Guinardó","la Teixonera",,
"K014","Transports i serveis relacionats","Autobusos diürns",429515913,4581006183,429423989,"4580805.26","2.156017","41.375673","BUS -55--",2,10,"Eixample","Sant Antoni",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428211988,4585871096,428120078,4585670129,"2.139849","41.419373","NITBUS -N4--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K014","Transports i serveis relacionats","Autobusos diürns","428143.09",4583834673,"428051.18",4583633725,"2.139266","41.401026","BUS -V13--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K014","Transports i serveis relacionats","Autobusos diürns",432238992,4589401396,432147046,4589200395,"2.187636","41.451519","BUS -50--",8,53,"Nou Barris","la Trinitat Nova",,
"K014","Transports i serveis relacionats","Autobusos diürns",432237457,4589397208,432145511,4589196207,"2.187618","41.451481","BUS -51-127-80-81--",8,53,"Nou Barris","la Trinitat Nova",,
"K014","Transports i serveis relacionats","Autobusos diürns",431044001,4587797213,430952065,4587596227,"2.173514","41.436969","BUS -32-47-50-51-82--",8,45,"Nou Barris","Porta",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428871871,4585696842,428779955,4585495876,"2.147765","41.417863","NITBUS -N5--",6,29,"Gràcia","el Coll",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428989494,4585952893,428897577,4585751925,"2.149142","41.420179","NITBUS -N5--",6,29,"Gràcia","el Coll",,
"K014","Transports i serveis relacionats","Autobusos diürns",428740428,4585432239,428648513,4585231276,"2.146223","41.415468","BUS -92-V17--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K014","Transports i serveis relacionats","Autobusos diürns",427690016,4581931626,"427598.11",4581730695,"2.134074","41.383846","BUS -54--",4,19,"Les Corts","les Corts",,
"K015","Transports i serveis relacionats","Autobusos nocturns",426933621,4581123444,426841721,4580922521,"2.125127","41.376498","NITBUS -N14-N2--",3,17,"Sants-Montjuïc","Sants - Badal",,
"K014","Transports i serveis relacionats","Autobusos diürns",427350696,"4581214.14",427258792,4581013216,"2.130103","41.377353","BUS -70--",3,18,"Sants-Montjuïc","Sants",,
"K014","Transports i serveis relacionats","Autobusos diürns",427237072,4581485713,"427145.17",4581284787,"2.128711","41.379789","BUS -V3--",4,20,"Les Corts","la Maternitat i Sant Ramon",,
"K014","Transports i serveis relacionats","Autobusos diürns",424808998,4586957397,"424717.12",4586756421,"2.098997","41.428845","BUS -128--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",430050871,4580058552,429958942,4579857638,"2.162523","41.367185","BUS -150--",3,11,"Sants-Montjuïc","el Poble-sec",,
