Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Texto Cajetines;LONGITUD;LATITUD
439604,49;4466472,89;38469;17  VILLAVERDE;17-01 SAN ANDRÉS;CALAMINA, CALLE, DE LA;Fte 4;CargayDescarga;Línea;8;lab. de 7 a 20 h. excepto: [CARGA Y DESCARGA];-3.7111471;40.3466238
440036,24;4466611,57;38369;17  VILLAVERDE;17-01 SAN ANDRÉS;DOCTOR CRIADO, CALLE, DEL;1;CargayDescarga;Línea;2;;-3.7060767;40.3479043
439958,16;4466505,56;40066;17  VILLAVERDE;17-01 SAN ANDRÉS;DOCTOR PEREZ DOMINGUEZ, CALLE, DEL;11;CargayDescarga;Línea;2;DE LUNES A VIERNES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.7069861;40.3469437
439522,47;4465966,43;42800;17  VILLAVERDE;17-01 SAN ANDRÉS;DOMINGO PARRAGA, CALLE, DE;40;CargayDescarga;Línea;2;LABORABLES DE 8:00 A 17:00 H EXCEPTO CARGA Y DESCARGA;-3.7120649;40.3420554
439743,31;4466265,92;40449;17  VILLAVERDE;17-01 SAN ANDRÉS;ESPINELA, AVENIDA, DE LA;15;CargayDescarga;Línea;3;LAB. DE 9 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.7094931;40.3447694
439867,78;4466057,35;39875;17  VILLAVERDE;17-01 SAN ANDRÉS;GOMEZ ACEBO, CALLE, DE;4;CargayDescarga;Línea;3;LUNES A VIERNES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.708008;40.3428994
439397,46;4466514,27;37032;17  VILLAVERDE;17-01 SAN ANDRÉS;JUAN PEÑALVER, CALLE, DE;24;CargayDescarga;Línea;1;;-3.7135886;40.3469816
440029,14;4467053,8;39548;17  VILLAVERDE;17-01 SAN ANDRÉS;LAGUNA RODRIGO, CALLE, DE;7;CargayDescarga;Línea;3;;-3.7062019;40.3518876
439498,13;4466151,36;39449;17  VILLAVERDE;17-01 SAN ANDRÉS;LEGANES, CAMINO, DE;39;CargayDescarga;Línea;2;;-3.7123689;40.3437196
440087,83;4466042,04;36133;17  VILLAVERDE;17-01 SAN ANDRÉS;LENGUAS, CALLE, DE LAS;7;CargayDescarga;Línea;3;;-3.7054159;40.3427773
440179,8;4466060,44;39458;17  VILLAVERDE;17-01 SAN ANDRÉS;LENGUAS, CALLE, DE LAS;12;CargayDescarga;Línea;3;Lab. de Lunes a Viernes de 8,00 a 22.00h.excepto Carga y descarga;-3.7043348;40.3429497
439647,85;4466451;38366;17  VILLAVERDE;17-01 SAN ANDRÉS;MORERAS, PASEO, DE LAS;11;CargayDescarga;Línea;2;lab. de 9 a 20 h. excepto: [CARGA Y DESCARGA];-3.7106345;40.3464298
439671,65;4466338,58;35360;17  VILLAVERDE;17-01 SAN ANDRÉS;MORERAS, PASEO, DE LAS;Fte 19;CargayDescarga;Línea;3;laborables de 9 a 14 h. y de 16,30 a 20 h.excepto: [CARGA Y DESCARGA];-3.7103437;40.3454187
440049,1;4466518,61;35954;17  VILLAVERDE;17-01 SAN ANDRÉS;OXIGENO, CALLE, DEL;13;CargayDescarga;Línea;2;LABORABLES DE 9 A 14 H. Y DE 16,30  A 20 H. EXCEPTO CARGA Y DESCARGA;-3.7059166;40.3470678
439808,97;4466274,97;42068;17  VILLAVERDE;17-01 SAN ANDRÉS;PARVILLAS ALTAS, CALLE, DE;25;CargayDescarga;Línea;1;LABORABLES DE 8 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.7087209;40.3448556
439849,94;4466315,39;38366;17  VILLAVERDE;17-01 SAN ANDRÉS;PARVILLAS, PLAZA, DE;Fte 4;CargayDescarga;Línea;2;;-3.7082424;40.3452227
439735,03;4466190,07;38366;17  VILLAVERDE;17-01 SAN ANDRÉS;PEDRO JIMENEZ, CALLE, DE;2;CargayDescarga;Línea;1;;-3.7095835;40.3440855
440008,25;4466669,76;1;17  VILLAVERDE;17-01 SAN ANDRÉS;PLATA, CALLE, DE LA;14;CargayDescarga;Línea;2;;-3.7064118;40.3484265
439736,62;4466405,44;37587;17  VILLAVERDE;17-01 SAN ANDRÉS;PUENTE DE VIZCAYA, CALLE, DEL;6;CargayDescarga;Batería;1;;-3.7095851;40.3460257
439299,29;4466613,23;36934;17  VILLAVERDE;17-01 SAN ANDRÉS;PUERTO LAPICE, CALLE, DE;2;CargayDescarga;Línea;1;;-3.7147539;40.3478659
439564,87;4466055,73;40829;17  VILLAVERDE;17-01 SAN ANDRÉS;VILLASTAR, CALLE, DE;26;CargayDescarga;Línea;4;;-3.7115741;40.3428629
441212,98;4466105,04;38370;17  VILLAVERDE;17-02 SAN CRISTÓBAL;PINAZO, PLAZA, DE LOS;18;CargayDescarga;Línea;2;LABORABLES DE 9 A 14 H. Y DE 16,30 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.6921749;40.3434249
441296,32;4466093,54;40060;17  VILLAVERDE;17-02 SAN CRISTÓBAL;PINAZO, PLAZA, DE LOS;22;CargayDescarga;Línea;3;;-3.6911926;40.3433272
442066,43;4467276,94;42662;17  VILLAVERDE;17-03 BUTARQUE;CONCEPCION DE LA OLIVA, CALLE, DE;11;CargayDescarga;Línea;5;;-3.6822332;40.3540418
442807,86;4466191,18;40872;17  VILLAVERDE;17-03 BUTARQUE;ESTEFANITA, CALLE, DE LA;11;CargayDescarga;;;;-3.6734053;40.3443117
442057,57;4467160,98;40360;17  VILLAVERDE;17-03 BUTARQUE;VICENTE CARBALLAL, CALLE, DE;8;CargayDescarga;Línea;3;LABORABLES DE 8:00 A 14:00 HEXCEPTO CARGA Y DESCARGA;-3.682327;40.3529965
441575,55;4466890,83;38366;17  VILLAVERDE;17-04 LOS ROSALES;ENCARNACION OVIOL, CALLE, DE;41;CargayDescarga;Línea;3;LABORABLES DE 9 A 14 H. Y DE 16,30 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.6879781;40.3505292
441709,24;4466915,69;41809;17  VILLAVERDE;17-04 LOS ROSALES;ENCARNACION OVIOL, CALLE, DE;56;CargayDescarga;Línea;3;LABORABLES DE 8 A 14 HEXCEPTO CARGA Y DESCARGA;-3.6864062;40.3507625
441561,21;4466943,29;38366;17  VILLAVERDE;17-04 LOS ROSALES;JOSE DEL PINO, CALLE, DE;70;CargayDescarga;Línea;2;LABORABLES DE 9 A 14 H. Y DE 16,30 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.6881517;40.3510008
441319,67;4467016,02;40360;17  VILLAVERDE;17-04 LOS ROSALES;JUAN JOSE MARTINEZ SECO, CALLE, DE;4;CargayDescarga;Línea;2;;-3.6910025;40.3516391
441534,83;4466902,19;38366;17  VILLAVERDE;17-04 LOS ROSALES;MARTINEZ OVIOL, CALLE, DE;40;CargayDescarga;Línea;3;;-3.6884586;40.3506287
441553,08;4466799,67;41865;17  VILLAVERDE;17-04 LOS ROSALES;MARTINEZ OVIOL, CALLE, DE;54;CargayDescarga;Línea;2;LABORABLES DE 8 A 17 HEXCEPTO CARGA Y DESCARGA;-3.6882343;40.3497064
441487,63;4466724,86;38401;17  VILLAVERDE;17-04 LOS ROSALES;PLATINO, CALLE, DEL;29;CargayDescarga;Línea;3;LABORABLES DE 8 A 11 H. EXCEPTO CARGA Y DESCARGA;-3.6889981;40.3490279
441199,38;4467167,92;41103;17  VILLAVERDE;17-04 LOS ROSALES;SAHARA, CALLE, DEL;60;CargayDescarga;Línea;3;LABORABLES DE 16:00 A 18:00 EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6924329;40.352999
441241,54;4467252,09;40086;17  VILLAVERDE;17-04 LOS ROSALES;SAHARA, CALLE, DEL;85;CargayDescarga;Línea;3;LAB. DE 9 A 20 H. EXCEPTO: CARGA Y DESCARGA;-3.6919442;40.3537602
441264,97;4467169,82;38720;17  VILLAVERDE;17-04 LOS ROSALES;SAHARA, CALLE, DEL;89;CargayDescarga;Batería;3;;-3.6916608;40.3530207
441210,32;4466882,15;39185;17  VILLAVERDE;17-04 LOS ROSALES;SANTA PETRONILA, CALLE, DE;Fte 11;CargayDescarga;Línea;2;;-3.6922778;40.3504254
441683,56;4466791,73;41893;17  VILLAVERDE;17-04 LOS ROSALES;TOPACIO, CALLE, DEL;2;CargayDescarga;Línea;2;LABORABLES DE 8:00 A 14:00 H. Y DE 16:30 A 20:30.EXCEPTO CARGA Y DESCARGA;-3.6866973;40.349644
441818,22;4467801,5;41745;17  VILLAVERDE;17-04 LOS ROSALES;UNANIMIDAD, CALLE, DE LA;55;CargayDescarga;Línea;2;LABORABLES DE 8:00 A 17:00 HEXCEPTO CARGA Y DESCARGA.;-3.6852038;40.3587501
440770,22;4467069;41491;17  VILLAVERDE;17-05 LOS ÁNGELES;ARAMA, CALLE, DE;1;CargayDescarga;Línea;2;Laborables de 8 a 14 horas. Excepto CARGA Y DESCARGA;-3.6974771;40.3520775
441071,38;4467821,7;38366;17  VILLAVERDE;17-05 LOS ÁNGELES;GIGANTES Y CABEZUDOS, PASEO, DE LOS;20;CargayDescarga;Línea;3;LABORABLES DE 9 A 20 EXCEPTO CARGA Y DESCARGA;-3.6940005;40.3588796
441086,84;4467742,72;38366;17  VILLAVERDE;17-05 LOS ÁNGELES;GIGANTES Y CABEZUDOS, PASEO, DE LOS;26;CargayDescarga;Batería;3;EXCEPTO CARGA Y DESCARGA, RECOGIDA DE BASURAS DE 9 A 14 H.Y DE 16,30 A 20 H.;-3.6938112;40.3581692
440962,06;4467313,47;38611;17  VILLAVERDE;17-05 LOS ÁNGELES;LA ALEGRIA DE LA HUERTA, CALLE, DE;31;CargayDescarga;Línea;3;;-3.6952409;40.3542934
441033,51;4467433,59;38366;17  VILLAVERDE;17-05 LOS ÁNGELES;LA DOLOROSA, CALLE, DE;5;CargayDescarga;Línea;4;;-3.6944106;40.3553806
441039,6;4467340.26;38366;17  VILLAVERDE;17-05 LOS ÁNGELES;LA DOLOROSA, CALLE, DE;11;CargayDescarga;Línea;2;lab. de 9 a 20 h. excepto: [CARGA Y DESCARGA];-3.6943303;40.3545403
440898,9;4467879,55;42518;17  VILLAVERDE;17-05 LOS ÁNGELES;LA VERBENA DE LA PALOMA, AVENIDA, DE;11;CargayDescarga;Línea;2;LAB. DE 8 A 14 H EXCEPTO CARGA Y DESCARGA;-3.696037;40.3593885
441053,12;4467552,59;38882;17  VILLAVERDE;17-05 LOS ÁNGELES;LOS BOHEMIOS, CALLE;1;CargayDescarga;Batería;6;EXCEPTO CARGA Y DESCARGALABORABLES DE 8 A 14 H. Y DE16,30 A 19 H. CENTRO CULTURALBOHEMIOS ;-3.6941907;40.356454
440829,57;4467536,22;35251;17  VILLAVERDE;17-05 LOS ÁNGELES;LOS BOHEMIOS, CALLE;15;CargayDescarga;Batería;6;;-3.6968216;40.3562907
441010,74;4468001,86;41593;17  VILLAVERDE;17-05 LOS ÁNGELES;PAN Y TOROS, CALLE, DE;6 B;CargayDescarga;Línea;2;LABORABLES DE 8 A 14 H Y DE 16.30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6947313;40.3604983
447379,64;4469485,14;38454;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;CONGOSTO, CALLE, DEL;19;CargayDescarga;Línea;3;;-3.61985;40.374287
447402,04;4469401,26;37147;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;CONGOSTO, CALLE, DEL;21;CargayDescarga;Línea;3;;-3.6195792;40.3735327
447418,04;4469337,36;38386;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;CONGOSTO, CALLE, DEL;32;CargayDescarga;Línea;3;;-3.6193855;40.3729581
447271,55;4469867,45;38135;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;FEDERICO GARCIA LORCA, PASEO, DE;32;CargayDescarga;Línea;3;;-3.6211548;40.3777242
447300,34;4469743,02;38385;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;FEDERICO GARCIA LORCA, PASEO, DE;38;CargayDescarga;Línea;3;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3.6208054;40.3766051
445745,36;4469487,9;41432;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;GAMONAL, CALLE, DEL;75;CargayDescarga;Línea;2;LABORABLES DE 8 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.6391003;40.374207
447450,98;4470154,81;38383;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;GAVIA SECA, CALLE, DE LA;1;CargayDescarga;Línea;6;;-3.6190649;40.3803243
447305,29;4469595,51;36935;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;JUAN DE LA FUENTE, CALLE, DE;3;CargayDescarga;Línea;2;;-3.6207349;40.3752765
447255,01;4469776,57;38385;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;MONTE AYA, CALLE, DEL;25;CargayDescarga;Línea;3;;-3.6213421;40.3769045
447476,21;4470130,6;40630;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;MONTE DE MONTJUICH, CALLE, DEL;3;CargayDescarga;Línea;3;;-3.6187657;40.3801078
447530,94;4470129,46;38089;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;MONTE DE MONTJUICH, CALLE, DEL;12;CargayDescarga;Línea;3;;-3.6181208;40.380101
447305,62;4469980,71;38383;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;MONTES DE TOLEDO, CALLE, DE LOS;2;CargayDescarga;Línea;4;;-3.6207628;40.3787467
447221,49;4469358,7;42590;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA CAVERO, CALLE, DE LA;25;CargayDescarga;Línea;1;LABORABLES  DE 8 A 14 H EXCEPTO CARGA Y DESCARGA;-3.6217023;40.3731379
447229,11;4469305,5;41603;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA CAVERO, CALLE, DE LA;42;CargayDescarga;Línea;2;LABORABLES DE  8 A 14 HEXCEPTO CARGA Y DESCARGA;-3.6216082;40.3726591
447326,14;4469538,65;37816;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA DE VARGAS, CALLE, DE LA;3;CargayDescarga;Línea;2;;-3.6204846;40.3747656
447287,03;4469414,56;38386;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA NUEVA, CALLE, DE LA;16;CargayDescarga;Línea;3;;-3.620935;40.3736453
447357,71;4469873,14;38385;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PICO MAMPODRE, CALLE, DEL;19;CargayDescarga;Línea;1;;-3.6201403;40.3777809
446787,81;4469937,92;38968;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE ALAZORES, CALLE, DEL;25;CargayDescarga;Línea;3;;-3.6268589;40.3783283
447507,13;4469305,05;41270;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE GALAPAGAR, CALLE, DEL;6;CargayDescarga;Línea;3;;-3.6183334;40.3726726
447535,31;4469228,18;39055;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE GALAPAGAR, CALLE, DEL;14;CargayDescarga;Batería;1;;-3.6179952;40.3719819
446816,4;4469980,78;38387;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE LAS PILAS, CALLE, DEL;16;CargayDescarga;Línea;2;;-3.6265257;40.3787163
447285,46;4469656,95;37154;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE PORZUNA, CALLE, DEL;5;CargayDescarga;Línea;3;;-3.6209735;40.3758288
447184,78;4469558,8;38385;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE PORZUNA, CALLE, DEL;19;CargayDescarga;Línea;3;;-3.6221513;40.3749382
447191,24;4469952,9;38383;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE SOMOSIERRA, CALLE, DEL;6;CargayDescarga;Línea;1;LAB. DE 9 A 14 H. EXCEPTO CARGA Y DESCARGAEN LINEA;-3.6221079;40.3784889
449086,83;4468652,95;41562;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;RAFAEL DE LEON, CALLE, DE;2;CargayDescarga;Línea;3;Laborables de 8 a 14 horas y de 16.30 a 19 horas excepto CARGA Y DESCARGA;-3.5996745;40.366896
447301,9;4470074,93;38383;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;REAL DE ARGANDA, CALLE;2;CargayDescarga;Línea;3;;-3.6208144;40.3795953
446549,71;4469853,63;42812;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SAN JAIME, CALLE, DE;4;CargayDescarga;Línea;1;LABORABLES DE 8 A 17 H EXCEPTO CARGA Y DESCARGA;-3.6296566;40.3775537
446752,74;4470066,16;38387;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SAN JAIME, CALLE, DE;44;CargayDescarga;Línea;1;;-3.6272828;40.3794814
446833,42;4470148,81;38387;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SAN JAIME, CALLE, DE;52;CargayDescarga;Línea;3;;-3.6263393;40.3802311
447094,46;4469943,17;38383;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA AYLLON, PLAZA, DE LA;1;CargayDescarga;Línea;2;;-3.6232471;40.3783951
447070,09;4470248,13;38233;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DE GUADALUPE, CALLE, DE LA;9;CargayDescarga;Línea;2;;-3.6235595;40.3811409
447049,97;4469879,88;39044;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DE PALOMERAS, CALLE, DE LA;8;CargayDescarga;Línea;2;;-3.6237659;40.3778222
447526,67;4469190,71;42423;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DE TORTEJADA, CALLE, DE LA;2;CargayDescarga;Batería;3;JUEVES DE 14:00 A 19:00 Y VIERNES DE 11:00 A 20:00 H EXCEPTO CARGA Y DESCARGA;-3.6180939;40.3716438
447596,54;4470036,51;38384;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DEL TORCAL, CALLE, DE LA;7;CargayDescarga;Línea;3;;-3.6173404;40.3792677
447006,12;4470202,14;38383;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GADOR, CALLE, DE LA;17;CargayDescarga;Línea;2;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3.6243093;40.3807225
447143,99;4470150,55;42523;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GADOR, CALLE, DE LA;29;CargayDescarga;Línea;2;Lab. de 9 a 14h. y de 16,30 a 20h.excepto carga y descarga;-3.6226809;40.3802665
447202,21;4470125,3;38383;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GADOR, CALLE, DE LA;39;CargayDescarga;Línea;3;;-3.6219929;40.3800427
447495,32;4470187,82;41375;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GORDA, CALLE, DE LA;34;CargayDescarga;Línea;3;;-3.6185453;40.3806245
446979,18;4470046,48;39155;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA MORENA, CALLE, DE LA;19;CargayDescarga;Línea;3;;-3.6246137;40.3793185
447014,32;4469956,77;42871;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA MORENA, CALLE, DE LA;32;CargayDescarga;Línea;3;LABORABLES DE 7:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.6241923;40.3785126
447037,24;4469959,1;42871;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;61;CargayDescarga;Línea;4;LABORABLES DE 7:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.6239225;40.378535
447049,76;4469983,18;42871;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;63;CargayDescarga;Línea;4;LABORABLES DE 7:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.623777;40.3787527
447104,85;4469996,95;36629;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;67;CargayDescarga;Línea;3;;-3.6231292;40.3788803
447178,6;4470060,01;38616;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;77;CargayDescarga;Línea;2;LAB.DE 8 A 14 H. Y DE 16,30 A20 H. EXCEPTO CARGA Y DESCARGA;-3.6222657;40.3794531
448214,3;4470546,65;38383;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;CASTRILLO DE AZA, CALLE, DE;15;CargayDescarga;Línea;1;;-3.6101047;40.3839021
448321,26;4470650,45;38384;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;CASTRILLO DE AZA, CALLE, DE;16;CargayDescarga;Línea;3;;-3.6088531;40.3848438
448303,16;4470617,65;38384;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;CASTRILLO DE AZA, CALLE, DE;Fte 16;CargayDescarga;Línea;2;;-3.6090637;40.3845472
448395,14;4470684,58;39001;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;CASTRILLO DE AZA, CALLE, DE;Fte 8;CargayDescarga;Línea;3;;-3.6079855;40.3851558
448411,72;4470031,42;38385;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;FUENTESPINA, CALLE, DE;16;CargayDescarga;Línea;1;;-3.6077373;40.3792728
448579,68;4470093,72;38385;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;FUENTESPINA, CALLE, DE;Fte 17;CargayDescarga;Línea;3;;-3.6057638;40.3798444
448408,47;4470474,55;38384;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;PUENTELARRA, CALLE, DE;7;CargayDescarga;Línea;3;;-3.6078114;40.3832646
448309,26;4470400,92;38385;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;PUENTELARRA, CALLE, DE;13;CargayDescarga;Batería;7;;-3.6089742;40.3825951
448388,42;4470177,25;41803;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;VIRGEN DE LAS VIÑAS, CALLE, DE LA;20;CargayDescarga;Línea;2;LAB.DE 8 A 17 H.EXCEPTO CARGA Y DESCARGA;-3.6080236;40.380585
448647,8;4470445,75;37270;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;ZAZUAR, CALLE, DE;1;CargayDescarga;Línea;3;;-3.6049897;40.3830199
448566,56;4470421,14;38385;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;ZAZUAR, CALLE, DE;4;CargayDescarga;Batería;9;LAB. DE 7 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6059447;40.3827932
448458,93;4470352,08;38385;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;ZAZUAR, CALLE, DE;15;CargayDescarga;Batería;5;;-3.6072071;40.3821644
448754,72;4472226,99;40024;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;AURORA BOREAL, AVENIDA, DE LA;8;CargayDescarga;Línea;3;;-3.6038734;40.3990731
448382,98;4472748,37;40346;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CONDESA VEGA DEL POZO, CALLE, DE LA;7;CargayDescarga;Línea;4;;-3.608296;40.4037471
448397,94;4472742,42;40346;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CONDESA VEGA DEL POZO, CALLE, DE LA;9;CargayDescarga;Línea;2;LAB. DE 14 A 17 HEXCEPTO SERVICIORECOGIDA DE BASURAS;-3.6081193;40.4036944
448546,17;4472451,78;42258;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CRUZ DE LA MISA, CALLE, DE LA;3;CargayDescarga;Línea;1;LABORABLES DE LUNES A VIERNES DE 9:00 A 14:00 H  EXCEPTO CARGA Y DESCARGA;-3.606349;40.4010853
448416,41;4471817,34;42775;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;DEHESA DE VICALVARO, CALLE, DE LA;S/N;CargayDescarga;Línea;2;LABORABLES DE LUNES A VIERNES DE 16:00 A 20:00 H. Y  SÁBADOS DE 8:00 A 15:00 H EXCEPTO CARGA Y DESCARGA;-3.6078267;40.3953618
448843,65;4472659,76;42060;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;FUENTE DE SAN PEDRO, CALLE, DE LA;12;CargayDescarga;Línea;2;LAB. DE 8 A 14 HEXCEPTO CARGA Y DESCARGA;-3.6028603;40.4029773
448645,33;4472570,23;38253;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;HORNO DE LABRADORES, CALLE, DEL;1;CargayDescarga;Línea;2;LAB. DE 9 A 13 H. Y DE 16 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6051901;40.4021585
447253,05;4472262,8;36727;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;INDALECIO PRIETO, BULEVAR, DE;29;CargayDescarga;Línea;3;;-3.6215711;40.399302
447208,03;4472262,7;38401;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;INDALECIO PRIETO, BULEVAR, DE;30;CargayDescarga;Línea;1;;-3.6221015;40.3992982
448517,05;4472587,6;38404;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;REAL, AVENIDA;9;CargayDescarga;Línea;5;;-3.6067031;40.4023071
448426,82;4472797,95;40554;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;13;CargayDescarga;Línea;4;;-3.6077834;40.4041965
448454,53;4472797,01;40116;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;15;CargayDescarga;Línea;2;;-3.6074568;40.4041897
448417,74;4472784,38;40360;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;16;CargayDescarga;Línea;7;;-3.6078893;40.4040737
448503,2;4472794,11;40116;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;19;CargayDescarga;Línea;6;;-3.606883;40.4041666
448466,48;4472781,5;40360;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;20;CargayDescarga;Línea;2;;-3.6073147;40.4040507
448508,46;4472778,79;40116;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;26;CargayDescarga;Línea;3;;-3.6068198;40.4040289
