CODIGO;F_INSTALACION;DIRECCION;TIPO DE VALLA;TIPO DE SUELO;N.JUEGOS;AREA;PERIMETRO;DIRECCION AUXLIAR;LOCALIZACION;ACCESO;DISTRITO;BARRIO;latitud;longitud;UTMX_ETRS89;UTMY_ETRS89;CODNDP;IDENTIFICADOR
9111;2006-11-07;AVENIDA VALLADOLID, Nº 4;VALLA METALICA CON COLORINES;ARENA;2;76,056;34,43;PARQUE LA BOMBILLA;EN PARQUE DE LA BOMBILLA;0;MONCLOA - ARAVACA;CASA DE CAMPO;40.428128;-3.728035;438244,692;4475531,393;31041694;551
9112;2007-04-17;PASEO REY, Nº 26;0;0;4;218,947;63,69;0;0;0;MONCLOA - ARAVACA;ARGÜELLES;40.422389;-3.719407;438971,456;4474888,456;11052179;552
9113;2007-04-17;CALLE ARQUITECTO SANCHEZ ARCAS, Nº 7;VALLA METALICA CON COLORINES;ARENA;1;85,833;33,4;C · CALLE VALLS FERRERA , ASCENDIENTE 1: 093 · CI;EN PARQUE;0;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;40.45429;-3.71588;439299,357;4478427,018;20098498;553
9114;2007-03-20;CALLE ARQUITECTO SANCHEZ ARCAS, Nº 7;VALLA METALICA CON COLORINES;ARENA;5;172,573;51,19;C · CALLE VALLS FERRERA , ASCENDIENTE 1: 093 · CI;EN PARQUE;ACCESO CON VALLA RETRANQUEADA Y TRAMEX;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;40.454396;-3.715617;439321,69;4478438,603;20098498;554
9120;2006-11-22;CALLE ISLAS BISAGOS, Nº 8;VALLA DE MADERA COLOR VERDE;ARENA;5;527,558;122,07;C · CALLE VALDEVERDEJA , ASCENDIENTE 1: 094 · VAL;0;0;MONCLOA - ARAVACA;VALDEZARZA;40.467753;-3.714868;439397,192;4479920,701;20017380;555
9123;2007-05-07;PASEO COMANDANTE FORTEA, Nº 25;0;0;9;276,21;66,64;0;0;0;MONCLOA - ARAVACA;CASA DE CAMPO;40.426176;-3.731669;437934,658;4475317,276;11051547;557
9124;2007-05-04;CALLE AGUSTIN LARA, Nº 11;VALLA METALICA CON COLORINES;ARENA;3;100,235;41,4;Pza · PLAZA NUESTRA SEÑORA DEL BUEN CAMINO 11 , A;EN ZONA DE ACERAS;ACCESO CON TRAMEX;MONCLOA - ARAVACA;ARAVACA;40.457247;-3.781704;433720,817;4478802,583;11057740;558
9126;2007-09-28;CALLE SAN RESTITUTO, Nº 33;0;0;3;620,169;92,44;0;0;0;MONCLOA - ARAVACA;VALDEZARZA;40.464593;-3.712032;439634,834;4479567,965;20156380;560
9127;2007-03-20;CALLE SAN RESTITUTO, Nº 33;SIN VALLA;ARENA;3;166,515;50,01;C · CALLE SAN RESTITUTO 18-20 , ASCENDIENTE 1: 09;0;0;MONCLOA - ARAVACA;VALDEZARZA;40.4645;-3.711291;439697,553;4479557,152;20156380;561
9128;2007-04-17;CALLE BOLA DEL MUNDO, Nº 48;VALLA METALICA CON COLORINES;ARENA;4;103,678;43,07;C · CALLE BOLA DEL MUNDO 38 , ASCENDIENTE 1: 097;EN ZONA VERDE;0;MONCLOA - ARAVACA;ARAVACA;40.456204;-3.779481;433908,291;4478685,11;20089944;562
9129;2007-03-13;CALLE GOLONDRINA, Nº 4;VALLA METALICA VERDE;ARENA;3;255,777;66,51;C · CALLE GOLONDRINA , ASCENDIENTE 1: 097 · ARAVA;EN ZONA VERDE;ACCESO CON VALLA RETRANQUEADA;MONCLOA - ARAVACA;ARAVACA;40.456006;-3.782021;433692,769;4478665,068;20063854;563
9130;2007-03-14;CALLE VALDERREY, Nº 40;VALLA METALICA CON COLORINES;ARENA;6;238,039;63,08;C · CALLE VALDERREY 36 , ASCENDIENTE 1: 094 · VAL;EN ZONA INTERBLOQUES;ACCESO CON VALLA RETRANQUEADA;MONCLOA - ARAVACA;VALDEZARZA;40.467533;-3.720397;438928,303;4479900,133;11054879;564
9131;2007-04-19;CALLE RIBERA DEL MANZANARES, Nº 49;0;0;6;376,285;79,48;0;0;0;MONCLOA - ARAVACA;CASA DE CAMPO;40.423149;-3.727041;438324,54;4474978,103;11051515;565
9132;2008-02-18;CALLE RAFAEL BOTI, Nº 24;SIN VALLA;ARENA;3;124,352;42,35;C · CALLE RAFAEL BOTI 22 POST. , ASCENDIENTE 1: 0;0;0;MONCLOA - ARAVACA;EL PLANTÍO;40.46313;-3.801478;432050,116;4479470,589;31023502;566
9133;2006-11-07;CALLE FEDERICO AGUSTI, Nº 2;SIN VALLA;ARENA;8;549,718;143,37;C · CALLE FEDERICO AGUSTI , ASCENDIENTE 1: 096 ·;0;0;MONCLOA - ARAVACA;EL PLANTÍO;40.47396;-3.831137;429546,918;4480696,008;20066251;567
9134;2007-05-23;CALLE JIMENA MENENDEZ PIDAL, Nº 20;0;0;4;347,597;88,71;0;0;0;MONCLOA - ARAVACA;VALDEMARÍN;40.471896;-3.765782;435084,994;4480416,758;20127595;568
9135;2008-07-31;CALLE HIENDELAENCINA, Nº 9;0;0;9;1605,517;172,58;0;0;0;MONCLOA - ARAVACA;ARAVACA;40.457457;-3.765917;435059,65;4478814,153;20140696;569
9137;0;AVENIDA EUROPA, Nº 29;VALLA DE MADERA DE COLOR MARRON;ARENA;3;148,056;51,1;Av · AVENIDA EUROPA 29 , ASCENDIENTE 1: 097 · ARA;EN ZONA VERDE;ACCESO CON VALLA RETRANQUEADA;MONCLOA - ARAVACA;ARAVACA;40.445317;-3.788205;433157,774;4477483,221;20106729;571
9138;0;PASEO FLORIDA, Nº 12;0;0;1;94,913;38,94;0;0;0;MONCLOA - ARAVACA;CASA DE CAMPO;40.423011;-3.722561;438704,446;4474959,602;20106566;572
9139;0;CALLE ARROYOFRESNO, Nº 18;VALLA DE MADERA CON COLORINES;SUELO CAUCHO DE LOSETAS;5;124,345;44,56;C · CALLE ARROYOFRESNO 13B , ASCENDIENTE 1: 093 ·;PARQUE;ACCESO CON VALLA RETRANQUEADA;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;40.47272;-3.744451;436893,926;4480492,781;31044522;573
9140;0;CALLE CASIOPEA, Nº 14;VALLA METALICA CON COLORINES;ARENA;3;203,433;57,34;Av · AVENIDA VALDEMARIN 121 , ASCENDIENTE 1: 095;0;ACCESO CON VALLA RETRANQUEADA;MONCLOA - ARAVACA;VALDEMARÍN;40.467386;-3.790849;432955,536;4479934,924;11055861;574
9141;0;CALLE PUENTE VIESGO, Nº 4;VALLA METALICA CON COLORINES;ARENA;3;193,937;53,52;Av · AVENIDA VALDEMARIN , ASCENDIENTE 1: 095 · VA;0;ACCESO CON TRAMEX Y VALLA RETRANQUEADA;MONCLOA - ARAVACA;VALDEMARÍN;40.467375;-3.792461;432818,853;4479934,914;31006517;575
9142;0;PASEO JUAN XXIII, Nº 21;VALLA METALICA CON COLORINES;ARENA;7;320,397;72,36;PARQUE JUAN XXIII;EN PARQUE DE FRANCOS RODRIGUEZ;ACCESO CON VALLA RETRANQUEADA;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;40.450689;-3.71389;439464,857;4478025,915;31014661;576
9143;0;CALLE PRINCIPAL DE PROVINCIAS, Nº 23;0;0;7;0;0;0;0;0;MONCLOA - ARAVACA;CASA DE CAMPO;40.412133;-3.736959;437472,979;4473762,226;20173953;577
9144;0;CALLE ARROYO DE POZUELO, Nº 99;VALLA METALICA CON COLORINES;ARENA;4;113,022;42,55;C · CALLE VIRGEN DE LOS ROSALES , ASCENDIENTE 1:;EN PARQUE ARROYO DE POZUELO;ACCESO CON VALLA RETRANQUEADA;MONCLOA - ARAVACA;ARAVACA;40.452781;-3.782944;433611,334;4478307,802;31026072;578
9145;0;CALLE ESCULTOR PERESEJO, Nº 9;0;0;5;192,952;49,59;0;0;0;MONCLOA - ARAVACA;ARAVACA;40.453126;-3.790425;432977,268;4478351,764;20063664;579
9146;0;CALLE ESCULTOR PERESEJO, Nº 7;0;0;4;143,244;52,14;0;0;0;MONCLOA - ARAVACA;ARAVACA;40.453398;-3.788488;433141,853;4478380,473;20063661;580
9147;0;CALLE CARRIL DE LOS CALEROS, Nº 50;0;0;5;324,431;73,44;0;0;0;MONCLOA - ARAVACA;ARAVACA;40.458948;-3.796908;432433,383;4479002,908;31034759;581
9150;0;AVENIDA DOCTOR FEDERICO RUBIO Y GALI, Nº 63;0;ARENA;4;221,56;59,86;0;0;0;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;40.453112;-3.714446;439419,886;4478295,233;31041696;6401
9151;0;CALLE FELIPE MORATILLA, Nº 7;0;ARENA;4;69,93;45,33;0;0;0;MONCLOA - ARAVACA;CASA DE CAMPO;40.426929;-3.731708;437932,104;4475400,973;11051665;6402
9152;0;AVENIDA VALLADOLID, Nº 4;VALLA METALICA CON COLORINES;ARENA;3;73,589;34,31;PARQUE LA BOMBILLA;0;0;MONCLOA - ARAVACA;CASA DE CAMPO;40.42812;-3.728175;438232,85;4475530,622;31041694;6403
9153;0;AVENIDA VALDEMARIN, Nº 111;SIN VALLA;ARENA;1;183,138;57,89;0;EN PARQUE AVD DE VALDEMARIN;0;MONCLOA - ARAVACA;VALDEMARÍN;40.466608;-3.787847;433209,26;4479846,233;20166361;3651
9154;01/08/2015;CAMINO ZARZUELA, Nº 25;0;ARENA;4;933,142;123,02;0;0;0;MONCLOA - ARAVACA;VALDEMARÍN;40.465413;-3.786972;433282,263;4479712,992;31003974;6404
9155;0;CALLE SEIS DE DICIEMBRE, Nº 26;VALLA METALICA CON COLORINES;ARENA;4;102,267;42,26;0;EN PARQUE CUESTA DEL GALBAN;ACCESO CON VALLA RETRANQUEADA;MONCLOA - ARAVACA;ARAVACA;40.449987;-3.773535;434406,4;4477990,55;31005388;3725
9156;01/08/2015;CAMINO ZARZUELA, Nº 25;0;ARENA;5;741,435;109,24;0;0;0;MONCLOA - ARAVACA;VALDEMARÍN;40.465049;-3.787081;433272,682;4479672,662;31003974;6405
10002;2007-03-01;AVENIDA ARQUEROS, Nº 27;VALLA METALICA DE COLORINES;ARENA;4;167,917;51,78;P? · PASEO LANCEROS , ASCENDIENTE 1: 105 · CAMPAM;ZONA INTERBLOQUES;0;LATINA;CAMPAMENTO;40.379378;-3.79469;432542,04;4470168,929;31045390;582
10003;2007-01-05;PASEO HUSARES, Nº 36;SIN VALLA;ARENA;7;507,057;92,31;C · CALLE LANCEROS , ASCENDIENTE 1: 105 · CAMPAME;0;0;LATINA;CAMPAMENTO;40.379983;-3.792633;432717,233;4470234,552;11066914;583
10005;2007-05-09;PASEO HUSARES, Nº 16;VALLA METALICA DE COLORINES;ARENA;2;174,378;52,77;P? · PASEO HUSARES 16 , ASCENDIENTE 1: 105 · CAMP;0;0;LATINA;CAMPAMENTO;40.380551;-3.790798;432873,622;4470296,199;11066904;584
10006;2007-01-05;CALLE GRANADEROS, Nº 19;VALLA METALICA CON COLORINES;ARENA;5;206,21;57,44;C · CALLE GRANADEROS 21 , ASCENDIENTE 1: 105 · CA;0;0;LATINA;CAMPAMENTO;40.382172;-3.79114;432846,148;4470476,359;11066931;585
10007;2007-01-05;CALLE FUENTE DE LIMA, Nº 22;VALLA METALICA DE COLORINES;ARENA;8;309,89;70,99;C · CALLE FUENTE DE LIMA , ASCENDIENTE 1: 107 · Á;0;0;LATINA;AGUILAS;40.382165;-3.782609;433570,319;4470469,139;31044646;586
10008;2007-04-25;CALLE FRAY JOSE CERDEIRIÑA, Nº 47;VALLA MADERA DE COLORINES;ARENA;2;172,672;54,05;C · CALLE FRAY JOSE CERDERIÑA 45 , ASCENDIENTE 1:;0;0;LATINA;AGUILAS;40.384158;-3.779233;433858,788;4470687,837;11067273;587
10009;2007-01-05;AVENIDA LAS AGUILAS, Nº 144;VALLA DE MADERA TIPO TALANQUERA;ARENA;4;109,541;41,83;C · CALLE GENERAL FANJUL 142 , ASCENDIENTE 1: 107;EN PARQUE GENERAL FANJUL - SANTA MARGARITA;0;LATINA;AGUILAS;40.3806;-3.783271;433512,533;4470295,907;31032996;588
10010;2007-02-13;AVENIDA LAS AGUILAS, Nº 110;VALLA METALICA DE COLORINES;ARENA;5;276,466;68,78;C · CALLE GENERAL FANJUL , ASCENDIENTE 1: 107 · Á;EN PARQUE GENERAL FANJUL - SANTA MARGARITA;0;LATINA;AGUILAS;40.381339;-3.77938;433843,564;4470375,068;31045343;589
10011;2006-12-15;AVENIDA LAS AGUILAS, Nº 110;VALLA DE MADERA DE COLORINES;ARENA;5;80,469;38,22;C · CALLE GENERAL FANJUL 76 , ASCENDIENTE 1: 107;EN PARQUE GENERAL FANJUL - SANTA MARGARITA;0;LATINA;AGUILAS;40.38125;-3.779936;433796,297;4470365,59;31045343;590
10012;2006-12-29;CALLE GARROVILLAS, Nº 11;VALLA DE MADERA DE COLOR MARRON;ARENA;5;178,514;60,23;C · CALLE GARROVILLAS 7 - 9 , ASCENDIENTE 1: 107;0;0;LATINA;AGUILAS;40.380083;-3.778231;433939,87;4470234,716;31044637;591
10013;2007-01-05;AVENIDA LAS AGUILAS, Nº 89;VALLA METALICA CON COLORINES;ARENA;3;258,104;64,64;C · CALLE GENERAL FANJUL 95 - 97 POST , ASCENDIEN;0;0;LATINA;AGUILAS;40.381621;-3.774766;434235,532;4470402,905;11068121;592
10014;2006-12-27;CALLE ALDEANUEVA DE LA VERA, Nº 1;VALLA MADERA DE COLOR MARRON;ARENA;5;107,646;42,2;C · CALLE GENERAL FANJUL , ASCENDIENTE 1: 107 · Á;0;ACCESO CON TRAMEX;LATINA;AGUILAS;40.381542;-3.776088;434123,218;4470395,094;20089520;593
10015;2007-01-22;CALLE PEÑALBA, Nº 3;VALLA MADERA DE COLORINES;ARENA;4;136,218;41,8;C · CALLE ONIL , ASCENDIENTE 1: 107 · ÁGUILAS , A;EN PARQUE DE PAN BENDITO;0;LATINA;AGUILAS;40.388673;-3.76715;434888,778;4471180,056;20098444;594
10016;2006-12-11;CALLE NAVIA, Nº 12;SIN VALLA;ARENA;3;842,504;107,45;C · CALLE LUIS CHAMIZO , ASCENDIENTE 1: 107 · ÁGU;EN PARQUE ALUCHE - POBLADOS;0;LATINA;AGUILAS;40.386088;-3.767207;434881,484;4470893,144;31044419;595
10018;2007-01-05;CALLE NAVIA, Nº 12;VALLA MADERA DE COLOR VERDE;ARENA;6;95,983;42,53;C · CALLE NAVIA 15 , ASCENDIENTE 1: 107 · ÁGUILAS;EN PARQUE ALUCHE - POBLADOS;0;LATINA;AGUILAS;40.385557;-3.767157;434885,172;4470834,197;31044419;596
10019;2007-01-22;AVENIDA PADRE PIQUER, Nº 33;0;0;4;96,82;36,98;0;0;0;LATINA;ALUCHE;40.39025;-3.766851;434915,654;4471354,886;11065409;597
10020;2007-05-29;CALLE DAMASQUILLO, Nº 2;VALLA METALICA CON COLORINES;ARENA;3;185,872;54,55;Pq · PARQUE RAFAEL FINAT , ASCENDIENTE 1: 107 · Á;EN PARQUE DE RAFALE FINAT;ACCESO CON VALLA RETRANQUEADA;LATINA;AGUILAS;40.382961;-3.765388;435032,838;4470544,694;20050400;598
10021;2007-07-11;CALLE DAMASQUILLO, Nº 2;VALLA METALICA CON COLORINES;ARENA;3;196,958;56,34;Pq · PARQUE RAFAEL FINAT , ASCENDIENTE 1: 107 · Á;EN PARQUE DE RAFALE FINAT;ACCESO CON VALLA RETRANQUEADA;LATINA;AGUILAS;40.383175;-3.764652;435095,493;4470567,949;20050400;599
10022;2006-12-27;CALLE FUERTE DE NAVIDAD, Nº 7;VALLA DE MADERA DE COLOR VERDE;ARENA;4;85,567;37,13;C · CALLE FUERTE DE NAVIDAD , ASCENDIENTE 1: 107;0;0;LATINA;AGUILAS;40.380821;-3.765624;435010,772;4470307,393;31044396;600
10023;2006-12-27;AVENIDA LAS AGUILAS, Nº 65;VALLA MADERA DE COLORINES;ARENA;3;157,235;50,1;C · CALLE GENERAL FANJUL , ASCENDIENTE 1: 107 · Á;EN PLAZA;ACCESO CON TRAMEX;LATINA;AGUILAS;40.382165;-3.772442;434433,31;4470461,602;11068150;601
10024;2007-02-13;CALLE ANSELMO LORENZO, Nº 15;VALLA METALICA CON COLORINES;ARENA;2;141,082;47,43;C · CALLE GENERAL GARCIA ESCAMEZ 15 , ASCENDIENTE;0;0;LATINA;AGUILAS;40.382262;-3.768355;434780,321;4470469,291;11068696;602
10025;2006-12-27;CALLE ANSELMO LORENZO, Nº 11;VALLA DE MADERA CON COLORINES;ARENA;4;133,661;49,25;C · CALLE GENERAL GARCIA ESCAMEZ 2 , ASCENDIENTE;0;0;LATINA;AGUILAS;40.382525;-3.769193;434709,473;4470499,108;31044628;603
10026;2006-12-27;CALLE VALLE INCLAN, Nº 29;VALLA METALICA DE COLORINES;ARENA;5;88,474;41,36;C · CALLE VALLE INCLAN , ASCENDIENTE 1: 107 · ÁGU;0;0;LATINA;AGUILAS;40.379794;-3.771713;434492,887;4470197,88;31018097;604
10027;2006-12-27;CALLE BLAS CABRERA, Nº 67;VALLA DE MADERA DE COLORINES;ARENA;4;107,707;42,35;C · CALLE GENERAL ROMERO BASSART N? 69 AL 75 , AS;EN PLAZA PEATONAL;0;LATINA;AGUILAS;40.379058;-3.773579;434333,811;4470117,52;11068115;605
10028;2007-01-05;CALLE SOLEDAD CAZORLA, Nº 20;VALLA METALICA DE COLORINES;ARENA;3;265;68,24;C · CALLE RAFAEL FINAT , ASCENDIENTE 1: 107 · ÁGU;0;0;LATINA;AGUILAS;40.375753;-3.771858;434476,677;4469749,353;20020646;606
10029;2007-09-18;CALLE RAFAEL FINAT, Nº 117;VALLA METALICA DE COLORINES;ARENA;4;237,004;65,19;Av · AVENIDA AVIACION 85 - 87 POST. , ASCENDIENTE;0;0;LATINA;AGUILAS;40.375226;-3.7723;434438,638;4469691,205;31018119;607
10030;2006-10-02;AVENIDA AVIACION, Nº 103;SIN VALLA;ARENA;2;153,794;50,15;Av · AVENIDA AVIACION , ASCENDIENTE 1: 107 · ÁGUI;0;0;LATINA;AGUILAS;40.37462;-3.770682;434575,426;4469622,733;11068305;608
10031;2007-06-12;CALLE JOSE DE CADALSO, Nº 92;VALLA DE MADERA DE COLORINES;ARENA;6;140,278;47,5;C · CALLE JOSE DE CADALSO 92 , ASCENDIENTE 1: 107;0;0;LATINA;AGUILAS;40.375792;-3.768972;434721,719;4469751,62;31024038;609
10032;2007-01-05;CALLE JOSE DE CADALSO, Nº 76;VALLA DE MADERA DE COLORINES;ARENA;4;102,338;43,44;C · CALLE JOSE DE CADALSO , ASCENDIENTE 1: 107 ·;0;ACCESO CON TRAMEX;LATINA;AGUILAS;40.378042;-3.769209;434703,729;4470001,466;31052501;610
10033;2007-08-28;CALLE FUERTE DE NAVIDAD, Nº 4;VALLA DE MADERA CON COLORINES;ARENA;3;110,525;41,68;C · CALLE RAFAEL FINAT 13 , ASCENDIENTE 1: 107 ·;0;0;LATINA;AGUILAS;40.382252;-3.766141;434968,278;4470466,549;20099564;611
10034;2007-01-22;CALLE ROMPEDIZO, Nº 15;VALLA DE MADERA CON COLORINES;ARENA;4;130,516;45,8;PARQUE DE LAS CRUCES;EN PARQUE DE LAS CRUCES;0;LATINA;AGUILAS;40.376971;-3.761938;435319,975;4469877,323;31008043;612
10035;2007-01-05;CALLE ROMPEDIZO, Nº 15;SIN VALLA;ARENA;1;322,726;69,46;PARQUE DE LAS CRUCES;EN PARQUE DE LAS CRUCES;0;LATINA;AGUILAS;40.375731;-3.760851;435411,021;4469738,842;31008043;613
10036;0;CALLE ROMPEDIZO, Nº 15;SIN VALLA;ARENA;3;790,329;119,06;PARQUE DE LAS CRUCES;EN PARQUE DE LAS CRUCES;0;LATINA;AGUILAS;40.377397;-3.757618;435687,041;4469921,476;31008043;614
10037;2007-01-05;CALLE ROMPEDIZO, Nº 15;VALLA METALICA CON COLORINES;ARENA;5;181,81;48;PARQUE DE LAS CRUCES;EN PARQUE DE LAS CRUCES;0;LATINA;AGUILAS;40.376248;-3.762267;435291,359;4469797,233;31008043;615
10038;2007-02-02;CALLE JOSE MAURELO, Nº 25;0;0;2;172,924;54,24;PARQUE CERRO ALMODOVAR;0;0;LATINA;ALUCHE;40.392124;-3.746288;436662,642;4471547,935;20020280;616
10039;2007-07-10;CALLE LOS YEBENES, Nº 105;0;0;4;121,26;46,07;PARQUE CERRO ALMODOVAR;0;0;LATINA;ALUCHE;40.393369;-3.749722;436372,389;4471688,611;31044422;617
10040;2007-01-05;CALLE MARCELINO CASTILLO, Nº 29;0;0;4;151,839;49,25;PARQUE CERRO ALMODOVAR;0;0;LATINA;ALUCHE;40.393078;-3.745511;436729,5;4471653,217;31041698;618
10041;2007-02-02;CALLE DUQUESA DE PARCENT, Nº 54;0;0;5;157,86;51,11;PARQUE CERRO ALMODOVAR;0;0;LATINA;LUCERO;40.39495;-3.748179;436504,812;4471862,93;11063791;619
10042;2007-01-03;PLAZA RABASA, Nº 5;VALLA DE MADERA DE COLOR MARRON;ARENA;4;81,046;38,16;Pza · PLAZA RABASA , ASCENDIENTE 1: 107 · ÁGUILAS;0;0;LATINA;AGUILAS;40.375542;-3.764896;435067,494;4469720,875;11068544;620
10044;2007-01-22;PLAZA CUACOS DE YUSTE, Nº 1;VALLA METALICA DE COLORINES;ARENA;5;360,488;77,25;Pza · PLAZA CUACOS DE YUSTE , ASCENDIENTE 1: 107;0;0;LATINA;AGUILAS;40.378386;-3.780811;433719,201;4470048,349;20052437;621
10046;2007-03-13;CALLE NAVALMORAL DE LA MATA, Nº 2;VALLA DE MADERA DE COLORINES;ARENA;2;123,956;44,96;Av · AVENIDA AVIACION , ASCENDIENTE 1: 107 · ÁGUI;0;0;LATINA;AGUILAS;40.375376;-3.777554;433992,758;4469711,809;11068018;623
10048;2007-01-05;CALLE NAVALMORAL DE LA MATA, Nº 42;VALLA DE MADERA DE COLORINES;ARENA;2;76,538;37;C · CALLE NAVALMORAL DE LA MATA , ASCENDIENTE 1:;0;0;LATINA;AGUILAS;40.376964;-3.777232;434021,652;4469887,812;11067998;624
10049;2007-01-09;CALLE NAVALMORAL DE LA MATA, Nº 64;SIN VALLA;ARENA;4;222,831;53,98;C · CALLE NAVALMORAL DE LA MATA 62 , ASCENDIENTE;0;0;LATINA;AGUILAS;40.377584;-3.777114;434032,254;4469956,585;31050659;625
10050;2007-01-03;CALLE OSA DE LA VEGA, Nº 7;SIN VALLA;ARENA;3;139,929;49,53;C · CALLE VALLE INCLAN , ASCENDIENTE 1: 107 · ÁGU;0;0;LATINA;AGUILAS;40.37495;-3.775005;434208,757;4469662,585;31054766;626
10051;2007-05-29;CALLE VALLE INCLAN, Nº 99;VALLA METALICA DE TUBOS ABIERTA;ARENA;4;275,053;69,11;C · CALLE VALLE INCLAN 99 , ASCENDIENTE 1: 107 ·;0;0;LATINA;AGUILAS;40.375734;-3.774405;434260,454;4469749,229;11068082;627
10052;2007-06-08;CALLE VILLAMANIN, Nº 18;SIN VALLA;CAUCHO LISO COLOR AZUL;2;30,677;25,45;C · CALLE VILLAMANIN 18 , ASCENDIENTE 1: 103 · LU;0;0;LATINA;LUCERO;40.408032;-3.749828;436377,238;4473316,247;11064021;628
10053;2007-07-10;CALLE PARODIA, Nº 36;VALLA MADERA DE COLORINES;ARENA;4;135,635;46,54;C · CALLE VILLASANDINO 22 , ASCENDIENTE 1: 103 ·;0;0;LATINA;LUCERO;40.4063;-3.750933;436281,774;4473124,769;20075350;629
10054;2007-01-05;CALLE CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, Nº 7;VALLA METALICA CON COLORINES;ARENA;2;199,408;56,43;PARQUE CUÑA VERDE DE LATINA;EN PARQUE DE LA CU?A VERDE DE LATINA;0;LATINA;CÁRMENES;40.400962;-3.738418;437338,822;4472523,284;31012807;630
10055;2007-06-12;CALLE CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, Nº 7;SIN VALLA;ARENA;1;716,031;100,11;PARQUE CUÑA VERDE DE LATINA;EN PARQUE DE LA CU?A VERDE DE LATINA;0;LATINA;CÁRMENES;40.400455;-3.738661;437317,723;4472467,212;31012807;631
10056;2007-01-05;CALLE CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, Nº 7;VALLA METALICA CON COLORINES;ARENA;3;100,476;40,06;PARQUE CUÑA VERDE DE LATINA;EN PARQUE DE LA CU?A VERDE DE LATINA;ACCESO CON VALLA RETRANQUEADA;LATINA;CÁRMENES;40.400985;-3.738912;437296,86;4472526,273;31012807;632
10059;2007-01-05;CALLE CARDAÑO, Nº 6;VALLA METALICA CON COLORINES;ARENA;5;173,943;52,84;C · CALLE CARDAÑO , ASCENDIENTE 1: 105 · CAMPAMEN;0;ACCESO CON TRAMEX;LATINA;CAMPAMENTO;40.396408;-3.770518;434610,395;4472041,092;11066174;634
10060;2007-01-05;CARRETERA BOADILLA DEL MONTE, Nº 34;VALLA METALICA CON COLORINES;ARENA;4;89,075;37,71;Ctra · CARRETERA BOADILLA DEL MONTE 40 POST. , AS;0;0;LATINA;CAMPAMENTO;40.399732;-3.774036;434315,035;4472412,628;11066400;635
10061;2007-02-02;CALLE SEPULVEDA, Nº 220;VALLA MADERA TIPO TALANQUERA;ARENA;6;360,358;76,3;PARQUE CUÑA VERDE DE LATINA;EN PARQUE DE LA CU?A VERDE DE LATINA;0;LATINA;LUCERO;40.398642;-3.756596;435793,982;4472278,893;31024735;636
10062;2007-06-12;CALLE SEPULVEDA, Nº 218;SIN VALLA;ARENA;4;391,876;88,62;PARQUE CUÑA VERDE DE LATINA;EN PARQUE DE LA CU?A VERDE DE LATINA;0;LATINA;LUCERO;40.399439;-3.756838;435774,241;4472367,487;31024734;637
10063;2006-04-03;PASEO EXTREMADURA, Nº 323;VALLA MADERA DE COLORINES;ARENA;3;65,225;32,56;PARQUE CUÑA VERDE DE LATINA;EN PARQUE DE LA CU?A VERDE DE LATINA;0;LATINA;LUCERO;40.401968;-3.758538;435632,379;4472649,406;11063647;638
10064;2007-01-22;CALLE SEPULVEDA, Nº 216;VALLA MADERA DE COLORINES;ARENA;5;270,665;66,6;C · CALLE SEPULVEDA , ASCENDIENTE 1: 103 · LUCERO;0;0;LATINA;LUCERO;40.400629;-3.754385;435983,495;4472497,811;31018166;639
10065;2007-01-05;CALLE CARBONERAS, Nº 2;VALLA METALICA CON COLORINES;ARENA;3;137,206;47,45;C · CALLE MONSALUPE 01 , ASCENDIENTE 1: 103 · LUC;0;0;LATINA;LUCERO;40.401815;-3.749911;436364,308;4472626,245;20092394;640
10066;2007-01-05;CALLE CASTROSERNA, Nº 31;VALLA METALICA CON COLORINES;ARENA;3;59,227;30,75;Pza · PLAZA REMONDO , ASCENDIENTE 1: 103 · LUCERO;0;0;LATINA;LUCERO;40.401342;-3.748489;436484,548;4472572,749;31004365;641
10068;2007-05-29;CALLE RIOCABADO, Nº 7;VALLA MADERA DE COLORINES;ARENA;5;168,57;51,88;C · CALLE VIÑEGRA , ASCENDIENTE 1: 101 · CÁRMENES;0;0;LATINA;CÁRMENES;40.402662;-3.738564;437327,958;4472712,122;20086953;642
10069;2007-01-08;CALLE HURTUMPASCUAL, Nº 2;VALLA METALICA CON COLORINES;ARENA;2;139,521;47,79;C · CALLE CARLOS FUENTES , ASCENDIENTE 1: 101 · C;0;ACCESO CON VALLA RETRANQUEADA;LATINA;CÁRMENES;40.402545;-3.743753;436887,53;4472702,9;20086917;643
10070;2007-01-08;CALLE CARLOS FUENTES, Nº 2;VALLA METALICA CON COLORINES;ARENA;4;111,196;43,87;C · CALLE CARLOS FUENTES , ASCENDIENTE 1: 101 · C;0;ACCESO CON VALLA RETRANQUEADA;LATINA;CÁRMENES;40.402388;-3.744288;436841,977;4472685,78;31053835;644
