30/09/2017 16:23;193;Tr·fico: Incidencias en vÌa p˙blica. Mapa;Transporte;1;271919;730;KML;TIEMPO REAL;08/08/2014 0:00;08/08/2014 0:00;
30/09/2017 16:23;128;Tr·fico: InformaciÛn de intensidad media diaria (estudios anuales) 2012 y 2013;Transporte;6;5191;802;XLS-KMZ-SHP;SIN DEFINIR;15/04/2014 0:00;15/04/2014 0:00;30/11/2016 0:00
30/09/2017 16:23;82;Tr·fico: InformaciÛn en paneles informativos de informaciÛn variable en superficie;Transporte;1;528;809;XML;TIEMPO REAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;209;Tr·fico: intensidad del tr·fico desde 2013 (datos de los puntos de medida);Transporte;32;9882;683;;MENSUAL;12/03/2014 0:00;02/09/2016 0:00;07/09/2017 0:00
30/09/2017 16:23;85;Tr·fico: Intensidad del tr·fico en tiempo real (valores);Transporte;1;558610;1134;XML;TIEMPO REAL;12/03/2014 0:00;;
30/09/2017 16:23;94;Tr·fico: Intensidad del tr·fico, ubicaciÛn de los puntos de medida;Transporte;1;24002;1033;;ANUAL;12/03/2014 0:00;03/05/2016 0:00;07/07/2017 0:00
30/09/2017 16:23;194;Tr·fico: Intensidad del tr·fico. Mapa de tramas;Transporte;2;965098;972;KML;TIEMPO REAL;08/08/2014 0:00;18/11/2015 0:00;
30/09/2017 16:23;164;Tr·fico: Intensidad media en dÌas laborables;Transporte;1;1054;969;XLS;ANUAL;15/04/2014 0:00;01/03/2017 0:00;28/02/2017 0:00
30/09/2017 16:23;95;Tr·fico: Paneles informaciÛn variable, ubicaciÛn;Transporte;1;322;738;SHP;ANUAL;12/03/2014 0:00;19/11/2015 0:00;06/06/2017 0:00
30/09/2017 16:23;107;Tr·fico: Sem·foros apagados o en destellos en tiempo real;Transporte;1;1010;830;XML;TIEMPO REAL;12/03/2014 0:00;;
30/09/2017 16:23;96;Tr·fico: Sem·foros con avisadores ac˙sticos;Transporte;1;523;4934;SHP-XLSX;ANUAL;12/03/2014 0:00;05/05/2016 0:00;06/06/2017 0:00
30/09/2017 16:23;147;Tr·fico: Sem·foros con control Foto-Rojo;Transporte;1;50179;1102;CSV-XLS-SHP;ANUAL;15/04/2014 0:00;01/02/2016 0:00;13/09/2017 0:00
30/09/2017 16:23;196;Tr·fico: Sem·foros que no comunican;Transporte;1;502;849;XML;TIEMPO REAL;11/08/2014 0:00;11/08/2014 0:00;
30/09/2017 16:23;180;Unidades Integrales de Distrito de PolicÌa Municipal;Seguridad;1;3017;1124;CSV-RDF-XML-GEO;ANUAL;08/07/2014 0:00;08/07/2014 0:00;
30/09/2017 16:23;114;Universidades, colegios mayores, residencias universitarias y otros;EducaciÛn;1;2317;707;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;29/04/2015 0:00;
30/09/2017 16:23;129;Valores catastrales de las unidades urbanas por tipo de propietario y distrito.;Hacienda;1;937;844;XLS;SIN DEFINIR;12/03/2014 0:00;;14/11/2014 0:00
30/09/2017 16:23;546;Viviendas en alquiler adjudicadas por la Empresa Municipal de la Vivienda y el Suelo (EMVS);Vivienda;1;95;6;CSV-XLSX;ANUAL;28/04/2017 0:00;28/04/2017 0:00;28/04/2017 0:00
30/09/2017 16:23;580;Volumen de agua regenerada;Medio-ambiente;0;36;0;CSV-XLSX;TRIMESTRAL;11/08/2017 0:00;11/08/2017 0:00;11/08/2017 0:00
30/09/2017 16:23;523;Voluntarios del Ayuntamiento de Madrid;Sociedad-bienestar ;1;515;681;CSV-XLS;SEMESTRAL;15/04/2014 0:00;02/08/2016 0:00;06/03/2017 0:00
30/09/2017 16:23;69;Zonas del Servicio de Estacionamiento Regulado, S.E.R.;Urbanismo-infraestructuras ;1;6033;863;CSV-TXT;MENSUAL;12/03/2014 0:00;14/12/2016 0:00;13/09/2017 0:00
30/09/2017 16:23;596;Zonas SER. Distintivos y parquÌmetros;Transporte;0;2649;355;CSV-XLS-KMZ;SEMESTRAL;25/01/2016 0:00;16/08/2017 0:00;17/08/2017 0:00
