"dc:date";"dc:identifier";"dc:modified";"geo:lat";"geo:long";"id";"lpgc:cierre";"lpgc:estado";"lpgc:tematica"
"2013-05-02T14:14:26.666Z";"350";"2015-01-30 10:15:05";"28.083488";"-15.420137";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/350";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-05-02T10:03:01.474Z";"349";"2015-01-30 10:15:05";"28.090514";"-15.480334";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/349";"Nada que corregir";"Cerrado";"Barandillas / Pintada"
"2013-05-03T13:02:23.868Z";"348";"2015-01-30 10:15:05";"28.134905";"-15.430967";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/348";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-04-30T06:34:53.472Z";"347";"2015-01-30 10:15:05";"28.148399";"-15.429771";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/347";"Corregido";"Cerrado";"Juegos infantiles / Estropeado"
"2013-05-03T13:40:22.541Z";"346";"2015-01-30 10:15:05";"28.096583";"-15.446853";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/346";"Corregido";"Cerrado";"Arboles y jardines / Falta de limpieza"
"2013-04-29T13:38:49.416Z";"345";"2015-01-30 10:15:05";"28.112385";"-15.424345";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/345";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-04-29T13:40:12.449Z";"344";"2015-01-30 10:15:05";"28.12995";"-15.43341";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/344";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-05-02T11:48:39.326Z";"343";"2015-01-30 10:15:05";"28.148421";"-15.430441";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/343";"Corregido";"Cerrado";"Pivotes y bolardos / Caído"
"2013-04-29T08:59:24.411Z";"342";"2015-01-30 10:15:05";"28.148437";"-15.429828";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/342";"Nada que corregir";"Cerrado";"Juegos infantiles / Estropeado"
"2013-04-29T13:36:00.056Z";"341";"2015-01-30 10:15:05";"28.075663";"-15.41462";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/341";"Corregido";"Cerrado";"Juegos infantiles / Peligroso"
"2013-04-29T13:36:32.690Z";"340";"2015-01-30 10:15:05";"28.075192";"-15.414519";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/340";"Corregido";"Cerrado";"Juegos infantiles / Estropeado"
"2013-05-06T14:46:12.479Z";"339";"2015-01-30 10:15:05";"28.149009";"-15.430866";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/339";"Corregido";"Cerrado";"Arboles y jardines / Deteriorado"
"2013-04-29T08:58:34.225Z";"338";"2015-01-30 10:15:05";"28.148387";"-15.429759";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/338";"Nada que corregir";"Cerrado";"Juegos infantiles / Estropeado"
"2013-05-02T08:08:10.203Z";"337";"2015-01-30 10:15:05";"28.099547";"-15.487325";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/337";"Corregido";"Cerrado";"Farolas e iluminación / Ausencia de iluminación"
"2013-04-29T06:30:28.563Z";"336";"2015-01-30 10:15:05";"28.133919";"-15.430095";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/336";"Notificado a tercero";"Cerrado";"Aceras y calzadas / Ocupación de vía"
"2013-04-29T08:22:00.053Z";"335";"2015-01-30 10:15:05";"28.146725";"-15.432586";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/335";"No se puede corregir";"Cerrado";"Aceras y calzadas / Grieta"
"2013-05-06T10:59:32.017Z";"334";"2015-01-30 10:15:05";"28.114329";"-15.427184";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/334";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-05-02T08:09:35.223Z";"333";"2015-01-30 10:15:05";"28.134982";"-15.481307";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/333";"Nada que corregir";"Cerrado";"Farolas e iluminación / Caída"
"2013-04-29T21:51:44.103Z";"332";"2015-01-30 10:15:05";"28.103814";"-15.429513";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/332";"Nada que corregir";"Cerrado";"Arboles y jardines / Falta poda"
"2013-04-30T08:02:23.593Z";"331";"2015-01-30 10:15:05";"28.1469877";"-15.4326151";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/331";"Corregido";"Cerrado";"Arboles y jardines / Fugas de agua"
"2013-05-02T08:10:14.127Z";"330";"2015-01-30 10:15:05";"28.110202";"-15.437463";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/330";"Corregido";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-04-30T10:06:51.346Z";"329";"2015-01-30 10:15:05";"28.115563";"-15.435601";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/329";"Corregido";"Cerrado";"Aceras y calzadas / Socavón"
"2013-04-26T13:46:52.565Z";"328";"2015-01-30 10:15:05";"28.0904359575809";"-15.4800762003596";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/328";"Nada que corregir";"Cerrado";"Barandillas / Estropeada"
"2013-04-30T10:11:10.823Z";"327";"2015-01-30 10:15:05";"28.109293";"-15.437961";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/327";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-04-29T13:12:03.261Z";"326";"2015-01-30 10:15:05";"28.115563";"-15.435601";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/326";"Corregido";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-04-29T06:11:35.496Z";"325";"2015-01-30 10:15:05";"28.115141";"-15.451874";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/325";"Corregido";"Cerrado";"Farolas e iluminación / Ausencia de iluminación"
"2013-04-25T07:11:08.253Z";"324";"2015-01-30 10:15:05";"28.153103";"-15.429673";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/324";"Corregido";"Cerrado";"Semáforos y señales / Caído"
"2013-04-26T06:10:12.414Z";"323";"2015-01-30 10:15:05";"28.134686";"-15.434431";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/323";"Corregido";"Cerrado";"Farolas e iluminación / Ausencia de iluminación"
"2013-05-13T12:59:55.838Z";"322";"2015-01-30 10:15:05";"28.101281";"-15.417113";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/322";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Tapa en mal estado"
"2013-04-28T23:19:25.269Z";"321";"2015-01-30 10:15:05";"28.101286";"-15.417115";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/321";"Corregido";"Cerrado";"Arboles y jardines / Deteriorado"
"2013-04-24T14:00:36.153Z";"320";"2015-01-30 10:15:05";"28.103432";"-15.414803";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/320";"Nada que corregir";"Cerrado";"Bancos / Desaparecido"
"2013-04-24T06:16:40.745Z";"319";"2015-01-30 10:15:05";"28.1083334";"-15.4404197";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/319";"No se puede corregir";"Cerrado";"Farolas e iluminación / Ausencia de iluminación"
"2013-04-23T12:40:01.229Z";"318";"2015-01-30 10:15:05";"28.096515";"-15.444347";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/318";"Nada que corregir";"Cerrado";"Juegos infantiles / Estropeado"
"2013-05-31T11:41:39.479Z";"317";"2015-01-30 10:15:05";"28.118388";"-15.435919";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/317";"Corregido";"Cerrado";"Aceras y calzadas / Socavón"
"2013-04-23T12:32:32.717Z";"316";"2015-01-30 10:15:05";"28.143998";"-15.430759";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/316";"Nada que corregir";"Cerrado";"Pivotes y bolardos / Estropeado"
"2013-04-29T06:09:31.963Z";"315";"2015-01-30 10:15:05";"28.108891";"-15.417896";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/315";"Corregido";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-05-24T07:55:08.005Z";"314";"2015-01-30 10:15:05";"28.141065";"-15.4353";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/314";"Notificado a tercero";"Cerrado";"Playas / Falta de limpieza"
"2013-04-23T06:52:21.147Z";"313";"2015-01-30 10:15:05";"28.097199";"-15.445003";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/313";"No se puede corregir";"Cerrado";"Juegos infantiles / Estropeado"
"2013-05-02T12:53:38.750Z";"312";"2015-01-30 10:15:05";"28.096694";"-15.446";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/312";"Nada que corregir";"Cerrado";"Barandillas / Desaparecida"
"2013-04-25T08:03:01.793Z";"311";"2015-01-30 10:15:05";"28.096554";"-15.446261";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/311";"Nada que corregir";"Cerrado";"Barandillas / Desaparecida"
"2013-04-28T23:17:56.949Z";"310";"2015-01-30 10:15:05";"28.083574";"-15.417447";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/310";"Corregido";"Cerrado";"Arboles y jardines / Falta riego"
"2013-04-25T07:58:16.520Z";"309";"2015-01-30 10:15:05";"28.096491";"-15.454043";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/309";"Corregido";"Cerrado";"Papeleras y contenedores / Estropeada"
"2013-04-23T06:52:35.317Z";"308";"2015-01-30 10:15:05";"28.134682";"-15.434357";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/308";"Corregido";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-05-24T10:24:59.753Z";"307";"2015-01-30 10:15:05";"28.111118";"-15.420527";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/307";"Nada que corregir";"Cerrado";"Aceras y calzadas / Socavón"
"2013-04-26T08:15:23.222Z";"306";"2015-01-30 10:15:05";"28.111088";"-15.419553";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/306";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Tapa en mal estado"
"2013-04-25T08:35:46.989Z";"305";"2015-01-30 10:15:05";"28.149926";"-15.425796";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/305";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Tapa en mal estado"
"2013-04-26T08:50:01.866Z";"304";"2015-01-30 10:15:05";"28.113479";"-15.441849";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/304";"Corregido";"Cerrado";"Papeleras y contenedores / Desaparecida"
"2013-05-01T09:45:42.381Z";"303";"2015-01-30 10:15:05";"28.148572";"-15.431892";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/303";"Corregido";"Cerrado";"Arboles y jardines / Falta poda"
"2013-04-22T06:35:11.866Z";"302";"2015-01-30 10:15:05";"28.1045633";"-15.4196423";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/302";"Notificado a tercero";"Cerrado";"Semáforos y señales / Mal funcionamiento"
"2013-05-16T07:44:43.224Z";"301";"2015-01-30 10:15:05";"28.15907";"-15.412841";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/301";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Mal olor"
"2013-04-26T06:28:40.152Z";"300";"2015-01-30 10:15:05";"28.112752";"-15.421866";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/300";"Corregido";"Cerrado";"Farolas e iluminación / Ausencia de iluminación"
"2013-04-19T06:45:15.467Z";"299";"2015-01-30 10:15:05";"28.136007";"-15.487843";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/299";"No se puede corregir";"Cerrado";"Farolas e iluminación / Ausencia de iluminación"
"2013-04-24T12:54:49.743Z";"298";"2015-01-30 10:15:05";"28.094538";"-15.461611";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/298";"Corregido";"Cerrado";"Arboles y jardines / Falta poda"
"2013-04-19T06:48:26.983Z";"297";"2015-01-30 10:15:05";"28.133938";"-15.430057";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/297";"Notificado a tercero";"Cerrado";"Aceras y calzadas / Ocupación de vía"
"2013-04-24T12:51:38.332Z";"296";"2015-01-30 10:15:05";"28.112911";"-15.421726";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/296";"Corregido";"Cerrado";"Arboles y jardines / Deteriorado"
"2013-04-19T13:08:49.833Z";"295";"2015-01-30 10:15:05";"28.134183";"-15.482969";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/295";"Corregido";"Cerrado";"Aceras y calzadas / Grieta"
"2013-04-19T06:40:04.828Z";"294";"2015-01-30 10:15:05";"28.134183";"-15.482969";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/294";"Notificado a tercero";"Cerrado";"Farolas e iluminación / Caída"
"2013-04-19T07:03:42.105Z";"293";"2015-01-30 10:15:05";"28.136013";"-15.487796";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/293";"Nada que corregir";"Cerrado";"Aceras y calzadas / Ocupación de vía"
"2013-04-19T06:42:52.481Z";"292";"2015-01-30 10:15:05";"28.136007";"-15.487842";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/292";"No se puede corregir";"Cerrado";"Aceras y calzadas / Ocupación de vía"
"2013-04-18T13:57:26.759Z";"291";"2015-01-30 10:15:05";"28.136007";"-15.4878428";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/291";"No se puede corregir";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-04-24T12:32:48.755Z";"290";"2015-01-30 10:15:05";"28.09851";"-15.425962";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/290";"Nada que corregir";"Cerrado";"Arboles y jardines / Falta de limpieza"
"2013-04-18T08:27:34.859Z";"289";"2015-01-30 10:15:05";"28.131802";"-15.440532";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/289";"Notificado a tercero";"Cerrado";"Aceras y calzadas / Ocupación de vía"
"2013-04-18T10:10:30.505Z";"288";"2015-01-30 10:15:05";"28.131697";"-15.440576";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/288";"Notificado a tercero";"Cerrado";"Aceras y calzadas / Objetos abandonados"
"2013-04-19T07:46:03.965Z";"287";"2015-01-30 10:15:05";"28.093921";"-15.461607";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/287";"Corregido";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-04-23T07:25:03.919Z";"286";"2015-01-30 10:15:05";"28.122317";"-15.446816";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/286";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-04-22T06:50:20.455Z";"285";"2015-01-30 10:15:05";"28.15089";"-15.424003";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/285";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-04-23T13:09:12.353Z";"284";"2015-01-30 10:15:05";"28.087566";"-15.41774";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/284";"Notificado a tercero";"Cerrado";"Aceras y calzadas / Bache"
"2013-04-18T08:17:18.099Z";"283";"2015-01-30 10:15:05";"28.08756977";"-15.41766274";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/283";"Nada que corregir";"Cerrado";"Juegos infantiles / Inadecuado"
"2013-04-18T08:15:57.317Z";"282";"2015-01-30 10:15:05";"28.07964";"-15.462266";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/282";"Notificado a tercero";"Cerrado";"Aceras y calzadas / Ocupación de vía"
"2013-04-29T07:50:53.358Z";"281";"2015-01-30 10:15:05";"28.091033";"-15.46514";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/281";"Nada que corregir";"Cerrado";"Aceras y calzadas / Socavón"
"2013-04-18T07:21:09.394Z";"280";"2015-01-30 10:15:05";"28.112391";"-15.422645";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/280";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-04-17T10:42:29.275Z";"279";"2015-01-30 10:15:05";"28.093995";"-15.470694";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/279";"Nada que corregir";"Cerrado";"Papeleras y contenedores / Desaparecida"
"2013-04-18T08:14:06.420Z";"278";"2015-01-30 10:15:05";"28.150876";"-15.430652";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/278";"Nada que corregir";"Cerrado";"Bancos / Estropeado"
"2013-04-18T07:19:37.725Z";"277";"2015-01-30 10:15:05";"28.106279";"-15.418869";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/277";"Nada que corregir";"Cerrado";"Aceras y calzadas / Grieta"
"2013-04-17T11:54:43.561Z";"276";"2015-01-30 10:15:05";"28.072428";"-15.419094";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/276";"Corregido";"Cerrado";"Papeleras y contenedores / Estropeada"
"2013-04-22T12:55:53.209Z";"275";"2015-01-30 10:15:05";"28.111068";"-15.4191953";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/275";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Tapa en mal estado"
"2013-04-18T07:44:09.021Z";"274";"2015-01-30 10:15:05";"28.130526";"-15.449809";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/274";"Corregido";"Cerrado";"Aceras y calzadas / Socavón"
"2013-04-16T08:39:15.811Z";"273";"2015-01-30 10:15:05";"28.116108";"-15.434246";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/273";"Nada que corregir";"Cerrado";"Bancos / Estropeado"
"2013-04-19T13:02:51.053Z";"272";"2015-01-30 10:15:05";"28.123818";"-15.432873";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/272";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-04-22T06:50:38.802Z";"271";"2015-01-30 10:15:05";"28.14604";"-15.429863";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/271";"Corregido";"Cerrado";"Aceras y calzadas / Socavón"
"2013-04-19T07:41:59.183Z";"270";"2015-01-30 10:15:05";"28.113715";"-15.41998";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/270";"Corregido";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-04-18T08:13:52.793Z";"269";"2015-01-30 10:15:05";"28.109979";"-15.417557";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/269";"Corregido";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-04-17T08:18:25.650Z";"268";"2015-01-30 10:15:05";"28.113937";"-15.441358";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/268";"Corregido";"Cerrado";"Papeleras y contenedores / Estropeada"
"2013-04-17T08:11:23.200Z";"267";"2015-01-30 10:15:05";"28.074212";"-15.419406";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/267";"No se puede corregir";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-04-15T10:36:39.616Z";"266";"2015-01-30 10:15:05";"28.133782";"-15.436798";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/266";"Corregido";"Cerrado";"Papeleras y contenedores / Estropeada"
"2013-04-15T10:35:35.258Z";"265";"2015-01-30 10:15:05";"28.133739";"-15.436855";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/265";"Corregido";"Cerrado";"Papeleras y contenedores / Estropeada"
"2013-04-15T10:34:37.866Z";"264";"2015-01-30 10:15:05";"28.1339437";"-15.4390527";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/264";"Corregido";"Cerrado";"Papeleras y contenedores / Estropeada"
"2013-04-24T12:21:42.134Z";"263";"2015-01-30 10:15:05";"28.066521";"-15.417757";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/263";"Corregido";"Cerrado";"Arboles y jardines / Falta de limpieza"
"2013-04-15T08:54:31.901Z";"262";"2015-01-30 10:15:05";"28.112995";"-15.438981";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/262";"Nada que corregir";"Cerrado";"Juegos infantiles / Estropeado"
"2013-04-15T09:24:50.733Z";"261";"2015-01-30 10:15:05";"28.116062";"-15.434149";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/261";"No se puede corregir";"Cerrado";"Bancos / Desaparecido"
"2013-04-16T12:48:23.413Z";"260";"2015-01-30 10:15:05";"28.123846";"-15.436573";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/260";"Nada que corregir";"Cerrado";"Semáforos y señales / Mal funcionamiento"
"2013-04-12T08:20:31.181Z";"259";"2015-01-30 10:15:05";"28.07521";"-15.419742";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/259";"Nada que corregir";"Cerrado";"Aceras y calzadas / Bache"
"2013-04-15T13:53:14.264Z";"258";"2015-01-30 10:15:05";"28.135818";"-15.430943";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/258";"Corregido";"Cerrado";"Aceras y calzadas / Grieta"
"2013-04-15T12:41:04.613Z";"257";"2015-01-30 10:15:05";"28.119121";"-15.4358567";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/257";"No se puede corregir";"Cerrado";"Aceras y calzadas / Socavón"
"2013-04-16T09:01:22.137Z";"256";"2015-01-30 10:15:05";"28.090078";"-15.480412";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/256";"Corregido";"Cerrado";"Arboles y jardines / Falta tierra"
"2013-04-16T09:00:54.016Z";"255";"2015-01-30 10:15:05";"28.090164";"-15.480481";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/255";"Corregido";"Cerrado";"Arboles y jardines / Falta de limpieza"
"2013-04-12T09:00:20.166Z";"254";"2015-01-30 10:15:05";"28.090644";"-15.479628";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/254";"Nada que corregir";"Cerrado";"Farolas e iluminación / Ausencia de iluminación"
"2013-04-30T12:28:12.663Z";"253";"2015-01-30 10:15:05";"28.114073";"-15.438255";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/253";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Tapa desaparecida"
"2013-04-15T07:09:42.199Z";"252";"2015-01-30 10:15:05";"28.11323";"-15.438122";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/252";"Corregido";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-04-11T11:46:54.344Z";"251";"2015-01-30 10:15:05";"28.123818";"-15.432873";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/251";"Nada que corregir";"Cerrado";"Aceras y calzadas / Bache"
"2013-04-11T10:46:49.463Z";"250";"2015-01-30 10:15:05";"28.118853";"-15.437125";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/250";"Corregido";"Cerrado";"Arboles y jardines / Deteriorado"
"2013-05-27T10:56:10.574Z";"249";"2015-01-30 10:15:05";"28.086007";"-15.417936";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/249";"Corregido";"Cerrado";"Arboles y jardines / Fugas de agua"
"2013-04-15T14:14:53.590Z";"248";"2015-01-30 10:15:05";"28.0922909";"-15.4149331";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/248";"Corregido";"Cerrado";"Arboles y jardines / Falta de limpieza"
"2013-04-11T08:38:44.687Z";"247";"2015-01-30 10:15:05";"28.091399";"-15.483754";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/247";"Nada que corregir";"Cerrado";"Aceras y calzadas / Socavón"
"2013-04-12T08:26:45.789Z";"246";"2015-01-30 10:15:05";"28.13041";"-15.44221";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/246";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Rejilla obstruída"
"2014-01-02T13:02:38.017Z";"1245";"2015-01-30 10:15:05";"28.133829";"-15.435228";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/1245";"Notificado a tercero";"Cerrado";"Aceras y calzadas / Ocupación de vía"
"2014-01-16T09:00:21.556Z";"1244";"2015-01-30 10:15:05";"28.076493";"-15.414445";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/1244";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Desbordamiento"
"2014-01-16T08:06:45.769Z";"1243";"2015-01-30 10:15:05";"28.079112";"-15.415335";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/1243";"Corregido";"Cerrado";"Farolas e iluminación / Estropeada"
"2014-01-13T08:01:35.058Z";"1242";"2015-01-30 10:15:05";"28.110246";"-15.437929";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/1242";"Corregido";"Cerrado";"Arboles y jardines / Falta poda"
"2014-01-07T09:36:29.676Z";"1241";"2015-01-30 10:15:05";"28.121232";"-15.445175";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/1241";"Corregido";"Cerrado";"Aceras y calzadas / Socavón"
"2014-01-09T11:35:03.619Z";"1240";"2015-01-30 10:15:05";"28.102404";"-15.451653";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/1240";"Corregido";"Cerrado";"Arboles y jardines / Deteriorado"
"2014-01-02T12:41:47.112Z";"1239";"2015-01-30 10:15:05";"28.099932";"-15.413055";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/1239";"Notificado a tercero";"Cerrado";"Aceras y calzadas / Ocupación de vía"
