"dc:identifier";"dc:modified";"id";"lpgc:linea_id";"lpgc:nombre_parada";"lpgc:num_parada"
"15421521";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15421521";"1542";"5";"1521"
"15421301";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15421301";"1542";"14";"1301"
"15421299";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15421299";"1542";"13";"1299"
"15421297";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15421297";"1542";"12";"1297"
"15421295";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15421295";"1542";"11";"1295"
"15421293";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15421293";"1542";"10";"1293"
"15421291";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15421291";"1542";"9";"1291"
"15421289";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15421289";"1542";"8";"1289"
"15421287";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15421287";"1542";"7";"1287"
"15421285";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15421285";"1542";"6";"1285"
"15421281";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15421281";"1542";"4";"1281"
"15421279";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15421279";"1542";"3";"1279"
"15421019";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15421019";"1542";"2";"1019"
"15411980";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15411980";"1541";"1";"1980"
"15411933";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15411933";"1541";"18";"1933"
"15411694";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15411694";"1541";"6";"1694"
"15411692";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15411692";"1541";"7";"1692"
"15411678";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15411678";"1541";"2";"1678"
"91970";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/91970";"9";"1";"1970"
"91650";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/91650";"9";"2";"1650"
"91449";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/91449";"9";"4";"1449"
"91154";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/91154";"9";"3";"1154"
"91095";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/91095";"9";"5";"1095"
"81978";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/81978";"8";"12";"1978"
"81651";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/81651";"8";"7";"1651"
"81633";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/81633";"8";"11";"1633"
"81541";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/81541";"8";"10";"1541"
"81449";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/81449";"8";"1";"1449"
"81445";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/81445";"8";"3";"1445"
"81141";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/81141";"8";"9";"1141"
"81139";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/81139";"8";"8";"1139"
"81137";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/81137";"8";"6";"1137"
"81135";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/81135";"8";"5";"1135"
"81119";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/81119";"8";"4";"1119"
"81095";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/81095";"8";"2";"1095"
"71970";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/71970";"7";"10";"1970"
"71643";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/71643";"7";"9";"1643"
"71451";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/71451";"7";"2";"1451"
"71434";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/71434";"7";"7";"1434"
"71133";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/71133";"7";"8";"1133"
"71131";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/71131";"7";"6";"1131"
"71129";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/71129";"7";"5";"1129"
"71127";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/71127";"7";"4";"1127"
"71125";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/71125";"7";"3";"1125"
"71098";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/71098";"7";"1";"1098"
"61656";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/61656";"6";"4";"1656"
"61556";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/61556";"6";"1";"1556"
"61164";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/61164";"6";"2";"1164"
"61162";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/61162";"6";"3";"1162"
"61160";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/61160";"6";"5";"1160"
"61158";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/61158";"6";"6";"1158"
"61156";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/61156";"6";"7";"1156"
"61098";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/61098";"6";"8";"1098"
"51970";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/51970";"5";"1";"1970"
"51650";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/51650";"5";"2";"1650"
"51449";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/51449";"5";"8";"1449"
"51434";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/51434";"5";"7";"1434"
"51154";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/51154";"5";"3";"1154"
"51152";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/51152";"5";"4";"1152"
"51150";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/51150";"5";"5";"1150"
"51131";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/51131";"5";"6";"1131"
"51095";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/51095";"5";"9";"1095"
"41970";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/41970";"4";"10";"1970"
"41643";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/41643";"4";"9";"1643"
"41451";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/41451";"4";"2";"1451"
"41434";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/41434";"4";"7";"1434"
"41133";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/41133";"4";"8";"1133"
"41131";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/41131";"4";"6";"1131"
"41129";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/41129";"4";"5";"1129"
"41127";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/41127";"4";"4";"1127"
"41125";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/41125";"4";"3";"1125"
"41098";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/41098";"4";"1";"1098"
"31978";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/31978";"3";"1";"1978"
"31658";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/31658";"3";"2";"1658"
"31656";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/31656";"3";"6";"1656"
"31556";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/31556";"3";"3";"1556"
"31164";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/31164";"3";"4";"1164"
"31162";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/31162";"3";"5";"1162"
"31160";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/31160";"3";"7";"1160"
"31158";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/31158";"3";"8";"1158"
"31156";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/31156";"3";"9";"1156"
"31098";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/31098";"3";"10";"1098"
"21978";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/21978";"2";"11";"1978"
"21651";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/21651";"2";"6";"1651"
"21633";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/21633";"2";"10";"1633"
"21541";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/21541";"2";"9";"1541"
"21445";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/21445";"2";"2";"1445"
"21141";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/21141";"2";"8";"1141"
"21139";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/21139";"2";"7";"1139"
"21137";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/21137";"2";"5";"1137"
"21135";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/21135";"2";"4";"1135"
"21119";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/21119";"2";"3";"1119"
"21095";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/21095";"2";"1";"1095"
"15811994";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811994";"1581";"27";"1994"
"15811971";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811971";"1581";"1";"1971"
"15811793";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811793";"1581";"23";"1793"
"15811791";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811791";"1581";"22";"1791"
"15811775";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811775";"1581";"2";"1775"
"15811747";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811747";"1581";"5";"1747"
"15811745";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811745";"1581";"4";"1745"
"15811743";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811743";"1581";"3";"1743"
"15811504";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811504";"1581";"6";"1504"
"15811492";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811492";"1581";"7";"1492"
"15811484";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811484";"1581";"8";"1484"
"15811480";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811480";"1581";"10";"1480"
"15811446";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811446";"1581";"24";"1446"
"15811444";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811444";"1581";"25";"1444"
"15811442";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811442";"1581";"26";"1442"
"15811432";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811432";"1581";"17";"1432"
"15811430";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811430";"1581";"11";"1430"
"15811422";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811422";"1581";"12";"1422"
"15811420";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811420";"1581";"13";"1420"
"15811418";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811418";"1581";"14";"1418"
"15811416";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811416";"1581";"15";"1416"
"15811412";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811412";"1581";"16";"1412"
"15811382";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811382";"1581";"9";"1382"
"15811346";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811346";"1581";"18";"1346"
"15811298";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811298";"1581";"19";"1298"
"15811296";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811296";"1581";"20";"1296"
"15811180";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15811180";"1581";"21";"1180"
"15801979";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15801979";"1580";"10";"1979"
"15801974";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15801974";"1580";"1";"1974"
"15801172";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15801172";"1580";"2";"1172"
"15801170";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15801170";"1580";"3";"1170"
"15801168";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15801168";"1580";"4";"1168"
"15801166";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15801166";"1580";"5";"1166"
"15801128";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15801128";"1580";"6";"1128"
"15801126";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15801126";"1580";"7";"1126"
"15801124";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15801124";"1580";"8";"1124"
"15801077";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15801077";"1580";"9";"1077"
"15791979";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15791979";"1579";"1";"1979"
"15791974";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15791974";"1579";"11";"1974"
"15791455";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15791455";"1579";"10";"1455"
"15791155";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15791155";"1579";"9";"1155"
"15791153";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15791153";"1579";"8";"1153"
"15791151";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15791151";"1579";"7";"1151"
"15791149";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15791149";"1579";"6";"1149"
"15791147";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15791147";"1579";"5";"1147"
"15791145";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15791145";"1579";"4";"1145"
"15791143";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15791143";"1579";"3";"1143"
"15791102";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15791102";"1579";"2";"1102"
"15781942";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781942";"1578";"1";"1942"
"15781903";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781903";"1578";"20";"1903"
"15781775";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781775";"1578";"18";"1775"
"15781736";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781736";"1578";"17";"1736"
"15781725";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781725";"1578";"16";"1725"
"15781723";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781723";"1578";"15";"1723"
"15781721";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781721";"1578";"13";"1721"
"15781637";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781637";"1578";"14";"1637"
"15781563";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781563";"1578";"19";"1563"
"15781437";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781437";"1578";"6";"1437"
"15781429";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781429";"1578";"2";"1429"
"15781411";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781411";"1578";"5";"1411"
"15781409";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781409";"1578";"4";"1409"
"15781403";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781403";"1578";"10";"1403"
"15781357";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781357";"1578";"7";"1357"
"15781347";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781347";"1578";"12";"1347"
"15781280";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781280";"1578";"3";"1280"
"15781173";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781173";"1578";"11";"1173"
"15781123";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781123";"1578";"9";"1123"
"15781121";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15781121";"1578";"8";"1121"
"15771968";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771968";"1577";"23";"1968"
"15771942";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771942";"1577";"1";"1942"
"15771775";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771775";"1577";"18";"1775"
"15771736";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771736";"1577";"17";"1736"
"15771725";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771725";"1577";"16";"1725"
"15771723";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771723";"1577";"15";"1723"
"15771721";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771721";"1577";"13";"1721"
"15771714";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771714";"1577";"22";"1714"
"15771690";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771690";"1577";"20";"1690"
"15771688";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771688";"1577";"21";"1688"
"15771637";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771637";"1577";"14";"1637"
"15771563";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771563";"1577";"19";"1563"
"15771437";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771437";"1577";"6";"1437"
"15771429";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771429";"1577";"2";"1429"
"15771411";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771411";"1577";"5";"1411"
"15771409";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771409";"1577";"4";"1409"
"15771403";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771403";"1577";"10";"1403"
"15771357";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771357";"1577";"7";"1357"
"15771347";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771347";"1577";"12";"1347"
"15771280";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771280";"1577";"3";"1280"
"15771173";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771173";"1577";"11";"1173"
"15771123";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771123";"1577";"9";"1123"
"15771121";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15771121";"1577";"8";"1121"
"15761977";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15761977";"1576";"1";"1977"
"15761968";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15761968";"1576";"17";"1968"
"15761736";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15761736";"1576";"12";"1736"
"15761714";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15761714";"1576";"16";"1714"
"15761690";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15761690";"1576";"14";"1690"
"15761688";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15761688";"1576";"15";"1688"
"15761563";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15761563";"1576";"13";"1563"
"15761380";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15761380";"1576";"11";"1380"
"15761369";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15761369";"1576";"10";"1369"
"15761367";"2017-10-31 12:02:19";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/15761367";"1576";"9";"1367"
