"DILIG","LUGAR","ALTURA_DE","FECHA","HORA","VEHICULOS","HERIDOS","DESTINO","COLISION","INFR_COND","INFR_PEAT","DENUNCIAS"
3368,"ROTONDA DOCTOR GREGORIO TOLEDO RODRIGUEZ",,20/09/2013,"07:40",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3369,"RAFAEL RAMIREZ",,20/09/2013,"11:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3370,"GC-23 KM 2","DIRECCION SUR",20/09/2013,"12:55",3,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3371,"GC-23","PK 2 (TUNEL LA BALLENA SUBIDA)",20/09/2013,"13:40",5,4,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3378,"PLAYA DEL CONFITAL",,22/09/2013,"17:45",1,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
3382,"LAUREL","12",22/09/2013,"01:35",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3383,"GC-23","INTERIOR TUNEL HACIA LA FERIA",22/09/2013,"00:05",1,0,"Jefatura","Salida de la vía","Conducción distraída","Ninguna infracción",0
3384,"ANA BENITEZ","64",19/09/2013,"13:58",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3385,"LUIS CORREA MEDINA","1",18/09/2013,"15:30",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3386,"NICOLAS MONCHE LOPEZ","2",19/09/2013,"17:30",1,0,"Jefatura","Otros","Conducción distraída","Ninguna infracción",0
3387,"ROTONDA DOCTOR DOMINGO RODRIGUEZ OJEDA","AVDA. JUAN CARLOS I",16/09/2013,"23:30",1,0,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
3389,"ROTONDA DE ENTRADA LOMO BLANCO","ACCESO DESDE GC-112",17/09/2013,"08:40",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3390,"PACUCO PENICHET","DIEGO BETANCOR SUAREZ",18/09/2013,"18:45",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3391,"LENTINI","GC.110",21/09/2013,"02:20",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3392,"AVDA. PINTOR FELO MONZON","21",13/09/2013,"10:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3393,"GC-340","KM 0.5",20/09/2013,"22:40",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3394,"AVDA. JUAN CARLOS I","29 (CC LAS RAMBLAS)",21/09/2013,"01:30",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3396,"JUAN SAAVEDRA MIRANDA","2",23/09/2013,"09:10",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3397,"GRAVINA","Nº 5",21/09/2013,"00:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3398,"ZARAGOZA","MARIUCHA",21/09/2013,"00:18",2,0,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
3399,"SAO PAULO","10",23/09/2013,"08:30",2,1,"Jefatura","Colisión","Mal estado del vehículo","Ninguna infracción",0
3400,"JOSE FRANCHY ROCA","TOMAS MILLER",23/09/2013,"11:55",2,4,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
3401,"CANAL","19",24/09/2013,"02:05",2,0,"Juzgado","Colisión","Conducción distraída","Ninguna infracción",0
3402,"GC-23 TUNEL LA BALLENA","KM 2",23/09/2013,"10:15",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3403,"KANT","DR. GRAU-BASSAS",21/09/2013,"14:00",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3407,"ROSIANA","3",16/09/2013,"11:30",2,0,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
3408,"ALMANSA","SIMANCAS",24/09/2013,"07:20",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3409,"ANA BENITEZ","96",22/09/2013,"12:50",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3410,"DOCTOR MARAÑON","AGUSTINA DE ARAGON",24/09/2013,"08:20",2,1,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3411,"MANUEL PESCADOR SANCHEZ",,24/09/2013,"13:30",3,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",2
3420,"BERNARDO DE LA TORRE","TOMAS ALBA EDISON",21/09/2013,"11:15",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3422,"CALLE FARO","Nº 47",25/09/2013,"11:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3423,"EUFEMIANO FUENTES CABRERA Nº 3",,23/09/2013,"12:30",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3424,"DOCTOR CHIL","REYES CATOLICOS",25/09/2013,"10:10",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3425,"CENTRO COMERCIAL EL MIRADOR","PARKING AEREO",09/09/2013,"09:30",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3426,"GC-23","TUNEL DE LA BALLENA",24/09/2013,"13:10",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3427,"PIO XII","32",24/09/2013,"14:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3428,"ALCALDE RAMIREZ BETENCOURT","AVDA. JUAN XXIII",25/09/2013,"12:50",3,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3429,"DIEGO VEGA SARMIENTO","GASOLINERA BP",16/07/2013,"13:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3430,"AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT",,25/09/2013,"14:25",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3432,"RECINTO HOSPITALARIO MATERNO INFANTIL",,26/09/2013,"08:10",1,1,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
3435,"ACTRIZ PATRICIA MEDINA","DE LA CURVA",25/09/2013,"18:46",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3436,"PASEO DE CHIL","PARROCO VILLAR REINA",26/09/2013,"10:10",3,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3438,"CRTA. DEL CENTRO","ESQUINA RAMON Y CAJAL",25/09/2013,"19:50",2,2,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3439,"CARRETERA DEL CARDON","105",26/09/2013,"10:10",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3440,"GC-23","INCORPORACION JULIO LUENGO",26/09/2013,"08:55",3,3,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3442,"ALICANTE","ROTONDA HOSPITAL INSULAR",25/09/2013,"08:45",3,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3446,"MAESTRO VALLE","3",26/09/2013,"20:30",2,0,"Jefatura","Colisión","Mal estado del vehículo","Ninguna infracción",0
3447,"GC-1 NORTE SUR","PADA GUAGUAS H. INSULAR",26/09/2013,"11:50",2,3,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3448,"NUÑEZ DE BALBOA","NUMERO 5",26/09/2013,"11:20",2,0,"Jefatura","Colisión","Apertura de puertas sin precución","Ninguna infracción",0
3450,"PASEO TOMAS MORALES","72",25/09/2013,"13:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3451,"ROTONDA DE LAS BRUJAS",,27/09/2013,"11:10",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3452,"AGUADULCE","MOLINO DE VIENTO",27/09/2013,"13:05",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3453,"ROTONDA HOYA DE LA GALLINA","FONDOS DE SEGURA",27/09/2013,"16:36",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",1
3454,"DON PEDRO INFINITO","67",27/09/2013,"16:50",1,1,"Jefatura","Atropello","Maniobras de marcha atrás","Otras infracciones",0
3455,"GC-1 AM SUR-NORTE","KM 7",29/07/2013,"14:45",3,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3458,"EDUARDO BENOT","GRAN CANARIA",27/09/2013,"21:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3464,"CTRA. DE TAFIRA ALTA, 67","CAMINO VIEJO LA CALZADA",28/09/2013,"13:25",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3465,"PARROCO SEGUNDO VEGA","1",28/09/2013,"18:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3466,"LEON Y CASTILLO","427",28/09/2013,"22:20",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3469,"PI Y MARGALL","48",29/09/2013,"19:10",5,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3479,"GALICIA","BARCELONA",28/09/2013,"17:20",1,1,"Jefatura","Atropello","Sin infracción","Otras infracciones",0
3480,"ALBAREDA","78",30/09/2013,"10:20",2,1,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
3481,"CARRETERA DE CHILE","91",30/09/2013,"17:30",2,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
3482,"AVDA. JOSE MESA Y LOPEZ","21",30/09/2013,"13:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3483,"DOCTOR JUAN DOMINGUEZ PEREZ","55",30/09/2013,"16:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3485,"VERACRUZ","ZACATECAS",30/09/2013,"13:07",2,2,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3486,"AVDA. JOSE MESA Y LOPEZ","CHURRUCA",30/09/2013,"16:00",2,1,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3488,"PRUDENCIA HERNANDEZ AJENO","19 (PASEO DE SAN JOSE)",01/10/2013,"09:00",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3489,"LEON Y CASTILLO","GRACILIANO AFONSO",30/09/2013,"17:00",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3490,"ARCHIVERO JOAQUIN COSTA","LA VELA LATINA CANARIA",23/09/2013,"13:48",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3491,"PARKING INGENIERIA CAMPUS UNIVERSITARIO","ALTO DE CAFETERIA DE LAS CASITAS",01/10/2013,"08:00",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3492,"MALAGA","FRENTE AL 23",01/02/2013,"12:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3493,"VEINTINUEVE DE ABRIL","LUIS MOROTE",01/10/2013,"16:45",3,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
3494,"PARKING DE VEGUETA (SAGULPA)","171",01/10/2013,"06:00",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3499,"CTRA. DEL CENTRO","16",19/09/2013,"06:20",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3500,"ROTONDA PLAZA DE ESPAÑA",,23/09/2013,"18:35",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3501,"EUFEMIANO FUENTES CABRERA","ALFREDO MARTIN REYES",24/09/2013,"09:05",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3502,"AVDA. ESCALERITAS","ROTONDA FERNANDO GIMENEZ NAVARRO",02/10/2013,"07:15",2,1,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
3505,"CARRETERA GENERAL DEL NORTE","DOCTOR MARAÑON",25/09/2013,"09:45",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3506,"ESCRITORA MERCE RODOREDA","19",25/09/2013,"17:50",3,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3507,"AVDA. RAFAEL CABRERA","PILARILLO SECO",26/09/2013,"19:20",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3508,"AVDA. RAFAEL CABRERA","MUNGUIA",26/09/2013,"12:45",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3509,"JUAN REJON","8",26/09/2013,"14:35",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3510,"DOCTOR MANUEL PESCADOR SANCHEZ","ROTONDA",26/09/2013,"19:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3511,"GC.23","SALIDA TUNELES LA BALLENA",27/09/2013,"07:00",1,0,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
3512,"ROTONDA HOSPITAL DE GRAN CANARIA",,26/09/2013,"08:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3513,"AVDA. PINTOR FELO MONZON","17 A",25/09/2013,"09:35",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3514,"PASEO DE CHIL","MONUMENTO LEON Y CASTILLO",24/09/2013,"20:50",3,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3515,"CARRETERA DE ALMATRICHE","ACEBUCHE",02/10/2013,"19:10",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3516,"GC-1 AVDA.MARITIMA","KM 4.200",02/10/2013,"16:00",1,0,"Jefatura","Colisión","Cansancio, sueño o enfermedad","Ninguna infracción",0
3521,"ALBAREDA","PADRE CUETO",03/10/2013,"07:50",2,1,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
3522,"PERU","19",23/09/2013,"19:30",1,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3523,"EDUARDO BENITEZ GONZALEZ","PLAZA OBISPO FRIAS",03/10/2013,"08:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3525,"CTRA. DEL NORTE","144",02/10/2013,"15:00",2,3,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3526,"CTRA. MARZAGAN SABINAL","56",24/09/2013,"08:40",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3527,"GC.23","KM.3",24/09/2013,"13:35",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3530,"CAMINO DEL LANCE","33",25/09/2013,"09:05",1,1,"Jefatura","Atropello","Otros factores o infracciones","Ninguna infracción",0
3531,"SILOE","34",02/10/2013,"20:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3532,"EL OLIVO","GLORIETA",25/09/2013,"13:15",1,2,"Jefatura","Salida de la vía","Estado o condición de la vía","Ninguna infracción",0
3533,"TOMAS MILLER","LUIS MOROTE",26/09/2013,"12:45",1,3,"Jefatura","Otros","Sin definir","Ninguna infracción",0
3534,"TOMAS MILLER","LOS MARTINEZ DE ESCOBAR",27/09/2013,"10:40",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3535,"FRANCISCO GOURIE","107",27/09/2013,"14:08",1,0,"Jefatura","Otros","Otros factores o infracciones","Ninguna infracción",0
3536,"AUTOVIA GC-1 SN","KM7",26/09/2013,"14:19",3,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3537,"MARINA APARCAMIENTOS MUELLE S. CRISTOBAL",,27/09/2013,"16:00",1,1,"Jefatura","Atropello","Sin definir","Ninguna infracción",0
3538,"VIRGEN DE LAS ANGUSTIAS",,03/10/2013,"10:27",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3539,"FARO","SAUCILLO",04/10/2013,"19:13",2,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
3540,"GC-1","KM. 1.3",04/10/2013,"16:00",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3544,"CORONEL ROCHA","27",04/10/2013,"17:00",3,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3545,"AVDA. ESCALERITAS","52",04/10/2013,"17:48",1,1,"Jefatura","Atropello","Sin definir","Ninguna infracción",0
3546,"AVDA. INDUSTRIAL JOSE SANCHEZ PEÑATE","AVDA. PRINCIPE DE ASTURIAS",05/10/2013,"11:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3547,"CAMINO A LOS PEREZ","7",04/10/2013,"13:45",1,2,"Jefatura","Atropello","Sin definir","Ninguna infracción",0
3548,"OVIEDO","DE LA IGLESIA",05/10/2013,"00:20",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3555,"FRANCISCO HERNANDEZ GUERRA",,05/10/2013,"20:00",3,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3556,"CTRA. DE MATA","ENTRADA AL POLVORIN",05/10/2013,"20:40",1,0,"Jefatura","Colisión","Sin infracción","Ninguna infracción",0
3557,"MANUEL DE FALLA","116",07/10/2013,"03:30",3,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3558,"GC-23","INCORPORACION DESDE LA BALLENA",27/09/2013,"15:30",5,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3559,"GC-1","PKM 3'800",02/10/2013,"17:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3560,"APARCAMIENTOS MOVILIDAD Y APARCAMIENTOS S.L","PLAZA DTOR. RAFAEL OSHANAHAN",07/10/2013,"12:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3561,"SUBIDA AL SALTO DEL NEGRO","MARIANANO",07/10/2013,"13:30",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3562,"ARCO","OBISPO VELA",07/10/2013,"08:20",3,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",1
3563,"PRESIDENTE ALVEAR","46",27/09/2013,"08:40",2,1,"Jefatura","Colisión","Cansancio, sueño o enfermedad","Ninguna infracción",0
3564,"TUNEL DE JULIO LUENGO","ESTE OESTE",27/09/2013,"16:30",2,3,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3565,"GC-23","TUNEL DE LA BALLENA",03/10/2013,"15:33",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3570,"GC-1","KM 7,000 NORTE",27/09/2013,"15:40",2,6,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3576,"GC-1 A.M. ACCESO A","AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT",07/10/2013,"09:45",3,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3577,"PLAZA NUESTRA SEÑORA DEL PINO","AVDA. PRIMERO DE MAYO",28/09/2013,"16:00",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3578,"SALIDA DEL TUNEL DE JULIO LUENGO","HACIA GUANARTEME",30/09/2013,"15:40",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3579,"BERNARDO DE LA TORRE","LOS MARTINEZ DE ESCOBAR",30/09/2013,"13:50",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3580,"HABANA","Nº30",30/09/2013,"23:35",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3581,"PEREZ MUÑOZ","31",30/09/2013,"11:40",1,1,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3582,"PACUCO PENICHET","Nº28",30/09/2013,"10:35",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3583,"SALIDA HOYA DE LA PLATA ACCESO GC-1 AM","S/N",30/09/2013,"14:30",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3584,"TOMAS MILLER","12",30/09/2013,"14:20",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3585,"AVDA. JUAN CARLOS I","3",08/10/2013,"17:10",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3587,"ATULFO ARGENTA","39",07/10/2013,"20:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3589,"AVDA. CESAR MANRIQUE","JERICO",08/10/2013,"21:30",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3591,"TRISTANA","DON PIO CORONADO",30/09/2013,"10:45",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3592,"DON PIO CORONADO","80",30/09/2013,"11:00",2,0,"Jefatura","Colisión","Inexperiencia del conductor","Ninguna infracción",0
3593,"AVDA. JUAN CARLOS I","Nº 5",01/10/2013,"17:10",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3594,"PABLO PENAGUILAS","Nº 26",01/10/2013,"20:55",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3595,"MARIANAO","2",09/10/2013,"16:40",2,2,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3596,"PLAZA DE ESPAÑA","AVDA. JOSE MESA Y LOPEZ",01/10/2013,"16:35",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3597,"ACCESO A GC. 23","DESDE ROTONDA LA BALLENA",09/10/2013,"20:45",3,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3598,"CIRILO MORENO","VEINTINUEVE DE ABRIL",02/10/2013,"12:30",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3600,"HENRY DUNANT","NUMERO 50",09/10/2013,"11:30",3,4,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3601,"AVDA. CESAR MANRIQUE Nº 3",,02/10/2013,"08:00",3,2,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3602,"ALBAREDA","ALFREDO L JONES",02/10/2013,"07:50",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3603,"FEDERICO VIERA Nº 214",,02/10/2013,"22:45",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3604,"AVDA. ESCALERITAS","AVDA. ANSITE",02/10/2013,"09:05",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3605,"AVDA. JUAN CARLOS I","ROTONDA DOCTOR DOMINGO R. OJEDA",02/10/2013,"00:30",1,2,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
3606,"CTRA. GENERAL DEL NORTE","30",02/10/2013,"17:17",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3607,"AVDA. JUAN CARLOS I","CON VIRGEN DEL PILAR",02/10/2013,"20:05",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3608,"CAMINO LA CALZADA","12",02/10/2013,"14:40",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3609,"BERNARDO DE LA TORRE","26",03/10/2013,"13:35",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3610,"CARRIL ACCESO GC-1","DESDE JULIO LUENGO(S-N)",03/10/2013,"07:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3611,"GC-112","INSTITUTU FELO MONZON S-N",03/10/2013,"11:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3612,"AVDA. PINTOR FELO MONZON","CC 7 PALMAS",03/10/2013,"14:33",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3613,"CTRA. DE CHILE","CABRERA BARRIOS",03/10/2013,"13:00",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3614,"ROTONDA FERNANDO GIMENEZ NAVARRO","ACC GC23",04/10/2013,"00:30",1,0,"Jefatura","Colisión","Inexperiencia del conductor","Ninguna infracción",0
3615,"PROLONGACION CORONEL ROCHA",,05/10/2013,"08:15",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3616,"PLAZA DE ESPAÑA",,06/10/2013,"02:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3617,"CRONISTA BATLLORI LORENZO","AVDA. DE ESCALERITAS",07/10/2013,"20:45",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3618,"ROTONDA ELECTRA OBRA DE PEREZ GALDOS",,06/10/2013,"19:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3619,"MOZART","8",08/10/2013,"14:55",2,0,"Jefatura","Colisión","Mal estado del vehículo","Ninguna infracción",0
3620,"TUNEL JULIO LUENDO","DIRECCION ALCARAVENERAS",07/10/2013,"08:20",3,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3622,"VERDI","5",08/10/2013,"14:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3623,"PRESIDENTE ALVEAR","MONTEVIDEO",08/10/2013,"20:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3624,"CTRA. DEL NORTE","190",07/10/2013,"17:22",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3628,"CAPITAN ELISEO LOPEZ ORDOÑEZ","NUM. 20 AL 14",10/10/2013,"13:00",1,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3632,"EDUARDO BENOT","NUM. 1",11/10/2013,"13:00",1,1,"Jefatura","Atropello","Sin definir","Ninguna infracción",0
3633,"AVDA. CESAR MANRIQUE",,11/10/2013,"07:30",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3634,"PLAZA DE LA FERIA","10",07/10/2013,"12:35",1,1,"Jefatura","Colisión","No respetar paso de peatones","Ninguna infracción",0
3635,"JORDE","504 VVDAS. EN JINAMAR",01/10/2013,"09:00",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3636,"AGUSTINA DE ARAGON",,11/10/2013,"15:30",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3638,"AVENIDA PRIMERO DE MAYO","BAJADA SAN BERNARDO",11/10/2013,"13:25",2,8,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3639,"ALICANTE","VILLA ZARAUZ",07/10/2013,"18:00",1,1,"Jefatura","Colisión","No respetar paso de peatones","Ninguna infracción",0
3640,"DOMINGO GUERRA DEL RIO","JUNTO A BAZAR CHINO",11/10/2013,"14:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3641,"DIDEROT","23",08/10/2013,"15:00",3,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3642,"ARBEJALES","ARRECIFE",08/10/2013,"18:10",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3643,"ROTONDA CENTRO COMERCIAL EL MIRADOR","ENTRE AVDA. JOAN VICTOR JARA",08/10/2013,"19:40",2,3,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3644,"CUESTA BLANCA","30",08/10/2013,"06:50",2,0,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",1
3645,"ENTRADA PARQUE SANTA CATALINA","CENTRO COMERCIAL EL MUELLE",11/10/2013,"13:00",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
