"dc:identifier";"dc:modified";"geo:lat";"geo:long";"id";"lpgc:nombre_parada"
"1358";"2017-10-31 12:01:30";"28.1049";"-15.435851";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1358";"C/ FARMACEÚTICO PEDRO RIVERO (POLÍGONO CRUZ DE PIEDRA)"
"1357";"2017-10-31 12:01:30";"28.119022";"-15.444233";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1357";"AVDA. JUAN CARLOS I (HOSPITAL DR. NEGRÍN) "
"1356";"2017-10-31 12:01:30";"28.104479";"-15.437056";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1356";"C/ FARMACEÚTICO PEDRO RIVERO (JOAQUIN BELÓN)"
"1355";"2017-10-31 12:01:30";"28.102365";"-15.424023";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1355";"C/ GOBERNADOR MARÍN ACUÑA, 24"
"1354";"2017-10-31 12:01:30";"28.103336";"-15.438695";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1354";"CRUZ PIEDRA 3EO"
"1353";"2017-10-31 12:01:30";"28.10351";"-15.425577";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1353";"C/ GOBERNADOR MARÍN ACUÑA, 50"
"1352";"2017-10-31 12:01:30";"28.102024";"-15.439651";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1352";"C/ FARMACÉUTICO PEDRO RIVERO, 1"
"1351";"2017-10-31 12:01:30";"28.10372";"-15.428669";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1351";"C/ GOBERNADOR MARÍN ACUÑA (REAL DEL CASTILLO)"
"1350";"2017-10-31 12:01:30";"28.101845";"-15.423454";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1350";"C/ REAL DEL CASTILLO, 117"
"1349";"2017-10-31 12:01:30";"28.09978";"-15.477893";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1349";"C/ PEPE DÁMASO, 32 "
"1348";"2017-10-31 12:01:30";"28.103804";"-15.428816";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1348";"C/ REAL DEL CASTILLO"
"1347";"2017-10-31 12:01:30";"28.10893";"-15.451551";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1347";"AVDA. PINTOR FELO MONZÓN (BAMBÚ)"
"1346";"2017-10-31 12:01:30";"28.076982";"-15.478833";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1346";"CARRETERA DE SAN LORENZO (BARRANCO)"
"1345";"2017-10-31 12:01:30";"28.096716";"-15.439038";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1345";"C/ ANA BENÍTEZ, 7"
"1344";"2017-10-31 12:01:30";"28.092218";"-15.432552";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1344";"C/ PÁRROCO SEGUNDO VEGA, FRENTE 238"
"1343";"2017-10-31 12:01:30";"28.097933";"-15.438151";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1343";"C/ ANA BENÍTEZ, FRENTE  42"
"1342";"2017-10-31 12:01:30";"28.097439";"-15.436751";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1342";"C/ PINO APOLINARIO,  53"
"1341";"2017-10-31 12:01:30";"28.098652";"-15.435549";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1341";"C/ ANA BENÍTEZ, FRENTE 92"
"1340";"2017-10-31 12:01:30";"28.098368";"-15.435204";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1340";"C/ PINO APOLINARIO, 9"
"1339";"2017-10-31 12:01:30";"28.100056";"-15.434912";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1339";"C/ CARMEN QUINTANA, FRENTE 73"
"1338";"2017-10-31 12:01:30";"28.099882";"-15.434951";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1338";"C/ CARMEN QUINTANA, 71"
"1337";"2017-10-31 12:01:30";"28.101536";"-15.433903";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1337";"C/ CARMEN QUINTANA, FRENTE 35"
"1336";"2017-10-31 12:01:30";"28.10145";"-15.434043";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1336";"C/ CARMEN QUINTANA, 33"
"1335";"2017-10-31 12:01:30";"28.102274";"-15.432097";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1335";"C/ CARMEN QUINTANA, FRENTE  1"
"1334";"2017-10-31 12:01:30";"28.102222";"-15.432011";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1334";"C/ CARMEN QUINTANA, 1"
"1333";"2017-10-31 12:01:30";"28.103182";"-15.430428";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1333";"C/ CRUZ DE PIEDRA, FRENTE  7"
"1332";"2017-10-31 12:01:30";"28.102942";"-15.430563";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1332";"C/ CRUZ DE PIEDRA, 9"
"1331";"2017-10-31 12:01:30";"28.103199";"-15.432666";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1331";"C/ JUAN SARAZÁ ORTÍZ, 14"
"1330";"2017-10-31 12:01:30";"28.103315";"-15.43221";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1330";"C/ JUAN SARAZÁ ORTÍZ, FRENTE 7"
"1329";"2017-10-31 12:01:30";"28.10967";"-15.430628";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1329";"C/ SANTA LUISA DE MARILLAC (BINGO CINEMA)"
"1328";"2017-10-31 12:01:30";"28.109715";"-15.432285";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1328";"C/ DON PEDRO INFINITO,54"
"1327";"2017-10-31 12:01:30";"28.107286";"-15.43317";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1327";"C/ SANTA LUISA DE MARILLAC (PLAZA MARTÍN COBOS)"
"1326";"2017-10-31 12:01:30";"28.107056";"-15.434077";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1326";"C/ VIRGEN DE LA PALOMA (IGLESIA DE LA PAZ)"
"1325";"2017-10-31 12:01:30";"28.105856";"-15.433999";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1325";"C/ SANTA LUISA DE MARILLAC, 43"
"1324";"2017-10-31 12:01:30";"28.105421";"-15.434504";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1324";"C/ VIRGEN DE LA PALOMA, FRENTE 19"
"1323";"2017-10-31 12:01:30";"28.104551";"-15.433278";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1323";"CARRETERA DEL NORTE, 30"
"1322";"2017-10-31 12:01:30";"28.104692";"-15.432538";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1322";"CALZADA LATERAL DEL NORTE (C.S. MILLER BAJO)"
"1321";"2017-10-31 12:01:30";"28.105711";"-15.432105";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1321";"CARRETERA DEL NORTE, 14"
"1320";"2017-10-31 12:01:30";"28.105692";"-15.427206";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1320";"CALZADA LATERAL DEL NORTE (DIVINA PASTORA)"
"1319";"2017-10-31 12:01:30";"28.10625";"-15.428436";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1319";"CARRETERA DE MATA (PARQUE DE LAS REHOYAS)"
"1318";"2017-10-31 12:01:30";"28.1066";"-15.42246";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1318";"IGNACIO PEREZ GLADOS S/N"
"1317";"2017-10-31 12:01:30";"28.106148";"-15.424753";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1317";"CARRETERA DE MATA, 42"
"1316";"2017-10-31 12:01:30";"28.135305";"-15.435495";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1316";"C/ JUAN MANUEL DURÁN GONZÁLEZ, 40"
"1315";"2017-10-31 12:01:30";"28.102036";"-15.439458";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1315";"C/ FARMACÉUTICO PEDRO RIVERO (POLÍGONO CRUZ DE PIEDRA)"
"1314";"2017-10-31 12:01:30";"28.133362";"-15.435667";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1314";"C/ OLOF PALME, 40"
"1313";"2017-10-31 12:01:30";"28.142162";"-15.430423";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1313";"C/ ALFREDO L. JONES, 1 "
"1312";"2017-10-31 12:01:30";"28.128134";"-15.43541";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1312";"PASEO DE CHIL (ESTADIO INSULAR)"
"1311";"2017-10-31 12:01:30";"28.141535";"-15.433746";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1311";"C/ TOMÁS MILLER (PLAYA DE LAS CANTERAS)"
"1310";"2017-10-31 12:01:30";"28.121634";"-15.436521";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1310";"AVDA. ESCALERITAS, 48"
"1309";"2017-10-31 12:01:30";"28.120085";"-15.430127";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1309";"PASEO DE CHIL (JARDINES RUBIÓ)"
"1308";"2017-10-31 12:01:30";"28.116852";"-15.437046";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1308";"C/ OBISPO ROMO (PARQUE HERMANOS MILLARES)"
"1307";"2017-10-31 12:01:30";"28.117916";"-15.430252";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1307";"C/ PÁRROCO VILLAR REINA, F/ Nª8"
"1306";"2017-10-31 12:01:30";"28.114456";"-15.435344";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1306";"C/ OBISPO ROMO (MERCADO DE ALTAVISTA)"
"1305";"2017-10-31 12:01:30";"28.133642";"-15.434911";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1305";"PASEO DE CHIL (PL. DE ESPAÑA)"
"1304";"2017-10-31 12:01:30";"28.111086";"-15.432905";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1304";"C/ ZARAGOZA, 27"
"1303";"2017-10-31 12:01:30";"28.129442";"-15.434773";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1303";"PASEO DE CHIL (ESTADIO INSULAR)"
"1302";"2017-10-31 12:01:30";"28.110247";"-15.430817";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1302";"C/ ALCESTE, 27 "
"1301";"2017-10-31 12:01:30";"28.12302";"-15.435933";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1301";"AVDA. ESCALERITAS (CLUB LA CORNISA)"
"1300";"2017-10-31 12:01:30";"28.112326";"-15.429061";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1300";"C/ DON PEDRO INFINITO (IGLESIA DE LOS DOLORES)"
"1299";"2017-10-31 12:01:30";"28.120676";"-15.436559";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1299";"AVDA. ESCALERITAS (CÁRITAS)"
"1298";"2017-10-31 12:01:30";"28.081617";"-15.478067";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1298";"CARRETERA DE SAN LORENZO, FRENTE 186"
"1297";"2017-10-31 12:01:30";"28.118586";"-15.437041";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1297";"AVDA. ESCALERITAS, 51"
"1296";"2017-10-31 12:01:30";"28.084032";"-15.478267";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1296";"CARRETERA DE SAN LORENZO, FRENTE 172"
"1295";"2017-10-31 12:01:30";"28.115507";"-15.435786";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1295";"C/ OBISPO ROMO, FRENTE 27"
"1294";"2017-10-31 12:01:30";"28.153324";"-15.423433";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1294";"C/ PALMAR, FRENTE 82"
"1293";"2017-10-31 12:01:30";"28.111216";"-15.432891";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1293";"C/ ZARAGOZA, 26"
"1292";"2017-10-31 12:01:30";"28.154455";"-15.427189";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1292";"C/ EDUARDO PEÑATE SANTANA, LOCAL 4"
"1291";"2017-10-31 12:01:30";"28.110443";"-15.430956";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1291";"C/ DON PEDRO INFINITO, 24"
"1290";"2017-10-31 12:01:30";"28.155388";"-15.430764";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1290";"C/ CORONEL ROCHA (NUEVA ISLETA)"
"1289";"2017-10-31 12:01:30";"28.113344";"-15.430314";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1289";"C/ MARIUCHA (PLAZA DON BENITO)"
"1288";"2017-10-31 12:01:30";"28.153114";"-15.430773";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1288";"C/ FARO, 99"
"1287";"2017-10-31 12:01:30";"28.113773";"-15.428468";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1287";"PASEO DE SAN ANTONIO, 56"
"1286";"2017-10-31 12:01:30";"28.150698";"-15.430608";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1286";"C/ FARO, 43"
"1285";"2017-10-31 12:01:30";"28.112263";"-15.427416";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1285";"C/ PASEO SAN ANTONIO, FRENTE AL Nº83"
"1284";"2017-10-31 12:01:30";"28.148962";"-15.430312";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1284";"C/ FARO, 11"
"1283";"2017-10-31 12:01:30";"28.106981";"-15.423228";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1283";"CARRETERA DE MATA (SAN ANTONIO)"
"1282";"2017-10-31 12:01:30";"28.148148";"-15.429239";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1282";"C/ ALBAREDA (MERCADO DEL PUERTO)"
"1281";"2017-10-31 12:01:30";"28.107788";"-15.421865";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1281";"CARRETERA DE MATA (PL. DEL PINO)"
"1280";"2017-10-31 12:01:30";"28.134783";"-15.433043";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1280";"AVDA. MESA Y LÓPEZ, 38"
"1279";"2017-10-31 12:01:30";"28.105824";"-15.419932";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1279";"C/ PRIMERO DE MAYO, 56"
"1278";"2017-10-31 12:01:30";"28.154367";"-15.424529";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1278";"C/ BANDAMA, 25"
"1277";"2017-10-31 12:01:30";"28.08552";"-15.442247";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1277";"C/ FELIPE MARTELL (LINDERO)"
"1276";"2017-10-31 12:01:30";"28.133377";"-15.433161";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1276";"C/ GALICIA, 15 (MERCADO CENTRAL)"
"1275";"2017-10-31 12:01:30";"28.15253";"-15.424636";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1275";"C/ OSORIO, 58"
"1274";"2017-10-31 12:01:30";"28.131203";"-15.432963";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1274";"C/ PÍO XII, 75"
"1273";"2017-10-31 12:01:30";"28.152693";"-15.426303";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1273";"C / OSORIO, 28"
"1272";"2017-10-31 12:01:30";"28.128103";"-15.433072";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1272";"C/ PÍO XII (ESTADIO INSULAR)"
"1271";"2017-10-31 12:01:30";"28.15265";"-15.427897";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1271";"C/ GUMIDAFE, 30"
"1270";"2017-10-31 12:01:30";"28.125292";"-15.432472";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1270";"C/ PÍO XII , 27 (COLEGIO TERESIANO) "
"1269";"2017-10-31 12:01:30";"28.153103";"-15.429358";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1269";"C/ TINGUARÓ, 18"
"1268";"2017-10-31 12:01:30";"28.102558";"-15.417778";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1268";"AVDA PRIMERO DE MAYO, 1"
"1267";"2017-10-31 12:01:30";"28.151497";"-15.430004";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1267";"C/ LUJÁN PÉREZ, 66"
"1266";"2017-10-31 12:01:30";"28.120218";"-15.429505";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1266";"C/ EMILIO LEY (PARQUE DORAMAS)"
"1265";"2017-10-31 12:01:30";"28.149563";"-15.429625";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1265";"C/ LUJÁN PÉREZ, 20"
"1264";"2017-10-31 12:01:30";"28.108349";"-15.420749";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1264";"C/ PASEO TOMÁS MORALES, 5"
"1263";"2017-10-31 12:01:30";"28.137497";"-15.433434";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1263";"C/ TOMÁS MILLER, FRENTE 31"
"1262";"2017-10-31 12:01:30";"28.106503";"-15.420543";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1262";"AVDA. PRIMERO DE MAYO, 35"
"1261";"2017-10-31 12:01:30";"28.135193";"-15.433256";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1261";"C/ GALICIA, 32"
"1260";"2017-10-31 12:01:30";"28.089088";"-15.433149";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1260";"C/ FARMACÉUTICO ARENCIBIA CABRERA (COFARCA)"
"1259";"2017-10-31 12:01:30";"28.13342";"-15.433152";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1259";"C/ GALICIA (MERCADO CENTRAL)"
"1258";"2017-10-31 12:01:30";"28.092113";"-15.432498";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1258";"C/ ERNEST HEMINGWAY (COLEGIO EL BATÁN)"
"1257";"2017-10-31 12:01:30";"28.128925";"-15.432851";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1257";"C/ PÍO XII (ESTADIO INSULAR)"
"1256";"2017-10-31 12:01:30";"28.09333";"-15.431251";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1256";"C/ ERNEST HEMINGWAY, FRENTE 132"
"1255";"2017-10-31 12:01:30";"28.12504";"-15.432122";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1255";"C/ PÍO XII (COLEGIO TERESIANO) "
"1254";"2017-10-31 12:01:30";"28.09451";"-15.430274";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1254";"C/ ERNEST HEMINGWAY, 9"
"1253";"2017-10-31 12:01:30";"28.121336";"-15.429834";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1253";"C/ EMILIO LEY (PISCINAS JULIO NAVARRO) "
"1252";"2017-10-31 12:01:30";"28.083467";"-15.446517";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1252";"ROTONDA DE LOMO BLANCO"
"1251";"2017-10-31 12:01:30";"28.116932";"-15.426284";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1251";"PASEO TOMÁS MORALES, 120"
"1250";"2017-10-31 12:01:30";"28.095612";"-15.428849";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1250";"C/ MIGUEL ÁNGEL ASTURIAS (IGLESIA EL BATAN)"
"1249";"2017-10-31 12:01:30";"28.115002";"-15.425162";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1249";"PASEO TOMÁS MORALES, FRENTE 69"
"1248";"2017-10-31 12:01:30";"28.094608";"-15.429411";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1248";"C/ MIGUEL ANGEL ASTURIAS, FRENTE 5"
"1247";"2017-10-31 12:01:30";"28.1123";"-15.423372";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1247";"PLAZA DE LA CONSTITUCIÓN (OBELISCO)"
"1246";"2017-10-31 12:01:30";"28.092896";"-15.429794";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1246";"C/ SEVERO OCHOA (GEORGE BERNARD SHAW)"
"1245";"2017-10-31 12:01:30";"28.108482";"-15.421034";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1245";"C/ INGENIERO JOSÉ BOSCH Y SINTÉS, 1"
"1244";"2017-10-31 12:01:30";"28.094028";"-15.428543";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1244";"C/ SEVERO OCHOA (ALBERT SCHWITZER)"
"1243";"2017-10-31 12:01:30";"28.106144";"-15.420125";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1243";"AVDA. PRIMERO DE MAYO (CORREOS)"
"1242";"2017-10-31 12:01:30";"28.095282";"-15.427243";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1242";"C/ SEVERO OCHOA, FRENTE 10"
"1241";"2017-10-31 12:01:30";"28.090597";"-15.433456";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1241";"C/ PÁRROCO SEGUNDO VEGA, 276"
"1240";"2017-10-31 12:01:30";"28.097666";"-15.422628";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1240";"AUTOVIA DE GUINIGUADA (SAN JUAN BOSCO)"
"1239";"2017-10-31 12:01:30";"28.09276";"-15.432252";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1239";"C/ PÁRROCO SEGUNDO VEGA, 220"
"1238";"2017-10-31 12:01:30";"28.109383";"-15.4571";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1238";"C/ ARGUINEGUÍN, 8"
"1237";"2017-10-31 12:01:30";"28.09466";"-15.430515";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1237";"C/ PÁRROCO SEGUNDO VEGA, 166"
"1236";"2017-10-31 12:01:30";"28.083994";"-15.442648";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1236";"CTRA. LOMO BLANCO (FELIPE MARTEL)"
"1235";"2017-10-31 12:01:30";"28.095636";"-15.429687";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1235";"C/ PÁRROCO SEGUNDO VEGA, FRENTE 121"
"1234";"2017-10-31 12:01:30";"28.087828";"-15.439376";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1234";"CTRA. LOMO BLANCO (EL HORNILLO)"
"1233";"2017-10-31 12:01:30";"28.096453";"-15.428712";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1233";"C/ PÁRROCO SEGUNDO VEGA, 116"
"1232";"2017-10-31 12:01:30";"28.084656";"-15.441175";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1232";"CTRA. LOMO BLANCO (HNOS. TOLEDO SUÁREZ)"
"1231";"2017-10-31 12:01:30";"28.095936";"-15.428606";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1231";"C/ MIGUEL ÁNGEL ASTURIAS (IGLESIA EL BATÁN)"
"1230";"2017-10-31 12:01:30";"28.082502";"-15.442044";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1230";"CTRA. LOMO BLANCO (PUENTE LA MATULA)"
"1229";"2017-10-31 12:01:30";"28.094618";"-15.42926";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1229";"C/ MIGUEL ÁNGEL ASTURIAS, 5"
"1228";"2017-10-31 12:01:30";"28.112783";"-15.455883";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1228";"C/ AYAGAURES (TANATORIO SAN MIGUEL)"
"1227";"2017-10-31 12:01:30";"28.093454";"-15.42941";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1227";"C/ SEVERO OCHOA (GEORGE PIRE)"
"1226";"2017-10-31 12:01:30";"28.085516";"-15.438801";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1226";"C/ LA MATULA, 97"
"1225";"2017-10-31 12:01:30";"28.095226";"-15.427464";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1225";"C/ SEVERO OCHOA,  12"
"1224";"2017-10-31 12:01:30";"28.087473";"-15.437067";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1224";"C/ LA MATULA, 65"
"1223";"2017-10-31 12:01:30";"28.095825";"-15.425174";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1223";"C/ SEVERO OCHOA "
"1222";"2017-10-31 12:01:30";"28.08958";"-15.435729";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1222";"C/ LA MATULA, 25"
"1221";"2017-10-31 12:01:30";"28.096596";"-15.421646";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1221";"C/ REAL DE SAN JUAN, 62"
"1220";"2017-10-31 12:01:30";"28.092007";"-15.433814";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1220";"C/ BARAHONA, 19"
"1219";"2017-10-31 12:01:30";"28.084875";"-15.443285";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1219";"C/ SAN JOSÉ ARTESANO, 24"
"1218";"2017-10-31 12:01:30";"28.093891";"-15.433512";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1218";"C/ NUEVA, 77"
"1217";"2017-10-31 12:01:30";"28.083895";"-15.442878";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1217";"CTRA. LOMO BLANCO (FELIPE MARTELL)"
"1216";"2017-10-31 12:01:30";"28.096964";"-15.430798";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1216";"C/ NUEVA, 35"
"1215";"2017-10-31 12:01:30";"28.087843";"-15.43922";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1215";"CTRA. LOMO BLANCO (LOMO VERDEJO)"
"1214";"2017-10-31 12:01:30";"28.098328";"-15.429269";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1214";"C/ ANDENES, 19"
"1213";"2017-10-31 12:01:30";"28.084793";"-15.441123";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1213";"CTRA. LOMO BLANCO (HNOS. TOLEDO SUAREZ) "
"1212";"2017-10-31 12:01:30";"28.099087";"-15.426434";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1212";"C/ FAMA, 71"
"1211";"2017-10-31 12:01:30";"28.082737";"-15.441266";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1211";"PUENTE LA MATULA"
"1210";"2017-10-31 12:01:30";"28.099459";"-15.425872";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1210";"C/ FARNESIO, 53"
