DILIG, LUGAR, ALTURA_DE, FECHA, HORA, VEHICULOS, HERIDOS, DESTINO, COLISION, INFR_COND, INFR_PEAT, DENUNCIAS
"770","PADRE CLARET","SANTA JUANA DE ARCO","04/03/2016","09:30","2","0","Jefatura","Colisión","Conducción distraída","Ninguna infracción","0"
"771","LEON Y CASTILLO Nº270","ZONA DE APARCAMIENTO","02/03/2016","11:45","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"772","PLAZA DEL FUERO REAL DE GRAN CANARIA Nº 4","","03/03/2016","","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"773","LUIS DORESTE SILVA Nº 50","","03/03/2016","19:30","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"774","JUAN XXIII","ALCALDE RAMIREZ BETHENCOURT","03/03/2016","19:40","1","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"775","AVENIDA DE ESCALERITAS","NUMERO 138","04/03/2016","10:40","1","1","Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción","0"
"776","REAL DE SAN JUAN","S/N","04/03/2016","14:30","1","1","Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción","0"
"777","GUANTANAMO","504 VVDAS. EN JINAMAR","04/03/2016","19:00","2","0","Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción","0"
"778","GC1 AM SENTIDO NORTE -SUR","P.K. 6.800","04/03/2016","18:30","3","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"779","SALIDA DEL TUNEL 'JULIO LUENGO'","SENTIDO ALCARAVANERAS","04/03/2016","19:55","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"780","PLAZA JUAN SARAZA ORTIZ","","04/03/2016","15:25","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"782","LEON Y CASTILLO","NICOLAS ESTEVANEZ","05/03/2016","09:00","1","0","Juzgado","Colisión","Sin definir","Ninguna infracción","0"
"784","ALCALDE RAMIREZ BETHENCOURT Nº 23","","17/02/2016","11:15","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"785","EL SALVADOR","CASTILLEJOS","05/03/2016","11:25","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"786","CAMELIA Nº3","ENTRE EL NUMERO 3 Y 5","05/03/2016","18:40","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"788","PEREZ MUÑOZ ALTURA PLZA NUESTRA SEÑORA DE LA","","06/03/2016","03:45","1","0","Juzgado","Colisión","Alcohol o drogas","Ninguna infracción","0"
"789","AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT","MUELLE LAS PALMAS","06/03/2016","07:00","1","0","Juzgado","Colisión","Sin definir","Ninguna infracción","0"
"790","ESTACION DE SERVICIO CEPSA 7 PALMAS","","06/03/2016","09:30","1","0","Juzgado","Colisión","Sin definir","Ninguna infracción","0"
"791","JESUS FERRER JIMENO","4","06/03/2016","20:30","1","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"794","FARO","8","06/03/2016","20:10","1","1","Jefatura","Atropello","Maniobras de marcha atrás","Ninguna infracción","0"
"795","PASEO DE SAN JOSE","AVDA. EUFEMIANO JURADO","06/03/2016","13:25","1","1","Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción","0"
"796","CTRA. DE LAS COLORADAS","AVDA. SEMANA DE LA PASION","04/03/2016","23:35","2","1","Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción","0"
"797","ALONSO ALVARADO","11","04/03/2016","14:20","1","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"799","AVDA. PRIMERO DE MAYO","57","04/03/2016","20:30","2","1","Jefatura","Colisión","No respetar prioridad","Ninguna infracción","0"
"801","CTRA. DEL NORTE","PARQUE DE LAS REHOYAS BAJADA","04/03/2016","09:00","2","1","Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción","0"
"803","GLORIETA ACCESO LOMO LOS FRAILES","AVDA. CESAR MANRIQUE","04/03/2016","16:50","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"804","GC 1 AM","P.K. 1.200 DIRECCION NORTE","07/03/2016","08:05","1","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"805","AVDA. RAFAEL CABRERA","22","04/03/2016","09:10","3","5","Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción","0"
"806","GC-1 AVDA. MARITIMA","DIRECCION SUR PKM 4.4","07/03/2016","14:00","3","5","Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción","0"
"807","PASEO SAN JOSE","AVDA. EUFEMIANO JURADO","06/03/2016","13:25","1","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"808","HENRY DUNANT","PEDRO QUEVEDO Y QUEVEDO","04/03/2016","20:25","2","0","Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción","0"
"809","AVDA. ESCALERITAS","ROTONDA DEL VIGIA","03/03/2016","16:30","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"814","SIMON BOLIVAR","7","04/03/2016","12:45","2","0","Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción","0"
"815","URB. CINCO CONTINENTES","AVDA. PARQUE CENTRAL","07/03/2016","08:10","3","1","Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción","0"
"817","DIEGO DE ORDAZ","1","06/03/2016","20:30","2","0","Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción","0"
"818","AVDA. JOSE MESA Y LOPEZ","39","11/02/2016","12:15","2","0","Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción","0"
"819","PASEO DE CHILL","301","04/03/2016","14:50","1","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"820","LEON Y CASTILLO","308","07/03/2016","17:40","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"821","AVDA. ESCALERITAS","PASEO DE CHILL","07/03/2016","20:05","1","1","Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción","0"
"822","SECRETARIO PADILLA","EL SALVADOR","07/03/2016","14:25","2","1","Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción","0"
"823","BLASCO IBAÑEZ","PIO XII","07/03/2016","10:30","2","2","Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción","0"
"824","OVIEDO","SANTIAGO DE COMPOSTELA","07/03/2016","16:45","2","2","Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción","0"
"832","DIEGO DE ORDAZ","FRENTE CAFETERIA OLIVER","07/03/2016","12:00","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"833","CALLE PEPE CASTELLANO","2","08/03/2016","13:30","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"834","ROTONDA ELECTRA OBRA DE PEREZ GALDOS","","08/03/2016","12:15","2","0","Jefatura","Colisión","Girar incorrectamente","Ninguna infracción","0"
"835","CARRETERA A TAMARACEITE","ENTRADA A MAJADILLAS","08/03/2016","07:38","3","1","Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción","0"
"836","CARRETERA GENERAL DEL NORTE","ALTURA PARADA DE GUAGUAS","09/03/2016","11:15","2","0","Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción","0"
"837","GC-1 AM","KM 1","08/03/2016","08:00","3","1","Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción","0"
"838","AVDA. PEPE DAMASO","28","08/03/2016","10:50","1","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"840","AVDA. JOSE MESA Y LOPEZ","504 VVDAS. EN JINAMAR","08/03/2016","09:15","3","1","Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción","0"
"841","AVDA. DE AMURGA","9","09/03/2016","18:10","2","1","Juzgado","Colisión","Sin definir","Ninguna infracción","0"
"842","AVENIDA MARITIMA KM. 8,200.","NORTE - SUR","09/03/2016","18:06","4","1","Juzgado","Colisión","Sin definir","Ninguna infracción","0"
"843","SAN QUINTIN","BERRUGUETE","09/03/2016","21:00","2","3","Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción","0"
"845","ROTONDA DE PEDRO HIDALGO","","09/03/2016","16:30","2","0","Jefatura","Colisión","No respetar prioridad","Ninguna infracción","0"
"847","PARROCO VILLAR REINA","70","08/03/2016","10:10","2","0","Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción","0"
"848","AVDA. ALCALDE JUAN RODRIGUEZ DORESTE","GRAN CANARIA","10/03/2016","15:30","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"849","LATERAL DEL CENTRO DE SALUD DE CUEVASTORRES","HARALD FLICK","07/03/2016","10:30","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"850","LEON Y CASTILLO","AVDA. ALCALDE JUAN RODRIGUEZ DORESTE","10/03/2016","18:00","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"852","LOMO LA PLANA","NUMERO 38","11/03/2016","02:00","3","1","Jefatura","Colisión","Cansancio, sueño o enfermedad","Ninguna infracción","0"
"854","PIO XII","ANTONIO ZEROLO","10/03/2016","16:52","1","0","Jefatura","Colisión","Sin infracción","Ninguna infracción","0"
"855","ALCALDE DIAZ-SAAVEDRA NAVARRO","JUAN E. DORESTE","10/03/2016","20:15","2","1","Jefatura","Colisión","No respetar prioridad","Ninguna infracción","0"
"856","CALLE JAIME BALMES","5","08/03/2016","09:30","1","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"857","GC-1 AM","P.K. 8.700 N/S","10/03/2016","15:20","2","1","Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción","0"
"858","URB. LA GUILLENA","SALIDA HACIA LA GC-300","10/03/2016","12:15","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"862","GC-1 PKM 2.600","","10/03/2016","16:00","2","0","Jefatura","Colisión","No respetar prioridad","Ninguna infracción","0"
"863","DOCTOR WAKSMAN","PLAZA DE LA CONSTITUCION","10/03/2016","18:00","1","1","Jefatura","Atropello","Sin definir","Ninguna infracción","0"
"864","CALLE OBISPO ROMO","ADMINISTRACION LOTERIA","11/03/2016","12:30","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"865","AVENIDA PINTOR FELO MONZON","NUMERO 6","11/03/2016","16:35","2","0","Jefatura","Colisión","Conducción distraída","Ninguna infracción","0"
"866","ROTONDA DEL NEGRIN","","11/03/2016","00:15","2","0","Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción","0"
"868","JUAN SARAZA ORTIZ","CTRA. DEL NORTE","11/03/2016","21:00","2","2","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"869","GC-1 A.M. DIRECCION NORTE - SUR","KM 7,850 SUBTERRANEO DE LA BASE NAVAL","12/03/2016","00:09","2","1","Juzgado","Colisión","Sin definir","Ninguna infracción","0"
"871","REYES CATOLICOS","ANTONIO DE VIANA","12/03/2016","11:50","2","4","Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción","0"
"872","SEVERO OCHOA","4","11/03/2016","19:31","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"873","JORDAN","FRENTE AL 46","12/03/2016","13:00","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"874","AVDA. RAFAEL CABRERA","INCORPORACION GC-1","12/03/2016","21:00","1","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"877","GC..308","DIRECCION SAN LORENZO","13/03/2016","12:50","1","1","Jefatura","Otros","Otros factores o infracciones","Ninguna infracción","0"
"878","AVDA. JUAN XXIII","NUM.4","13/03/2016","13:45","2","1","Jefatura","Colisión","No respetar prioridad","Ninguna infracción","0"
"879","VICTOR HUGO","1","12/03/2016","15:00","3","0","Jefatura","Colisión","Conducción distraída","Ninguna infracción","0"
"880","MONTE QUEMADO Nº 75","","11/03/2016","18:00","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","1"
"882","CUESTA RAMON","CUSTA DEL POZO","11/03/2016","09:45","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"883","CRONISTA BATLLORI LORENZO Nº 8","","11/03/2016","08:40","1","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"889","AVDA. ESCALERITAS","DOCTOR MARAÑON","12/03/2016","12:00","2","0","Jefatura","Colisión","No respetar prioridad","Ninguna infracción","0"
"890","JERICO","ESQUINQ GOLGOTA","12/03/2016","22:15","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"891","CARVAJAL","22","13/03/2016","18:15","2","0","Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción","0"
"892","SANTA MARIA DE LA CABEZA Nº 13","","13/03/2016","04:00","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"893","JUAN XXIII","DOMINGO RIVERO","11/03/2016","21:50","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"894","ROTONDA DE ARCHIVERO JOAQUIN BLANCO MONTESDEO","CARRETERA A TAMARACEITE","12/03/2016","01:00","2","4","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"896","AVDA. JUAN XXIII","","14/03/2016","10:25","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"900","VENTURA DORESTE Nº2","","14/03/2016","20:15","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"901","BATALLA DE BRUNETE Nº 108","","14/03/2016","09:10","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"902","PANAMA","CHURRUCA","14/03/2016","11:00","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"903","DOCTOR JUAN DOMINGUEZ PEREZ","BENI","11/03/2016","12:16","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"904","ATAULFO ARGENTA","MANUEL DE FALLA","14/03/2016","08:30","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"905","AYAGAURES","2","15/03/2016","09:30","3","1","Jefatura","Colisión","Apertura de puertas sin precución","Ninguna infracción","0"
"906","HOYA DEL ENAMORADO","ALFERECES PROVISIONALES","15/03/2016","12:10","2","1","Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción","0"
"907","GC- 1 AVDA. MARITIMA","MUNGUIA","15/03/2016","17:15","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"909","MERCA LAS PALMAS NAVE A PUERTA 1","","14/03/2016","08:12","2","0","Jefatura","Colisión","Conducción distraída","Ninguna infracción","0"
"912","MARIUCHA Nº 1","RAFAEL MESA Y LOPEZ","15/03/2016","15:45","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"913","REYES CATOLICO Nº 13","","14/03/2016","08:30","3","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"914","ALCALDE DIAZ SAAVEDRA Nº 2","MERCADO CENTRAL","14/03/2016","13:45","1","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"915","MANUEL GONZALEZ MARTIN","PIO XII","15/03/2016","16:30","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"916","MUALLE LAS PALMAS","RAFAEL CABRERA","14/03/2016","09:30","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"917","LAUREANO DE ARMAS GOURIE","20","15/03/2016","15:00","3","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"918","PASEO TOMAS MORALES 37 B","","15/03/2016","14:00","1","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"919","DOCTOR JUAN DE PADILLA Nº 43","","10/03/2016","10:30","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"921","CARRETERA DEL CARDON Nº73","","15/03/2016","19:20","1","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"922","ALICANTE","CORDOBA","16/03/2016","08:35","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","1"
"923","CAMILO JOSE CELA","COLEGIO","16/03/2016","08:30","4","0","Jefatura","Colisión","Sin definir","Ninguna infracción","1"
"924","CAMILO JOSE CELA","3","16/03/2016","12:05","2","0","Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción","0"
"925","CAMILO JOSE CELA","52","16/03/2016","10:20","2","1","Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción","0"
"926","AVDA. PINTOR FELO MONZON","LOMO SAN LAZARO","14/03/2016","18:00","3","0","Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción","0"
"927","LOPEZ BOTAS","1","10/03/2016","10:00","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"928","INTERIOR DEL TUNEL DE J. LUENGO","SENTIDO NORTE","16/03/2016","19:10","2","1","Jefatura","Colisión","No respetar prioridad","Ninguna infracción","0"
"931","ROTONDA DEL VIGIA","","17/03/2016","23:20","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"934","CAMILO JOSE CELA","COLEGIO","16/03/2016","08:35","2","0","Jefatura","Colisión","Conducción distraída","Ninguna infracción","0"
"935","ROTONDA FERNANDO GIMENEZ NAVARRO","AVD. DE ESCALERITAS","17/03/2016","00:30","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"936","ROTONDA DE LOS APAREJADORES, INGENIEROS Y ARQ","","17/03/2016","10:40","2","0","Jefatura","Colisión","No respetar prioridad","Ninguna infracción","0"
"937","LUIS SAAVEDRA MIRANDA","RAFAELA DE LAS CASAS GONZALEZ","16/03/2016","19:30","1","1","Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción","0"
"938","AVEDA. JUAN RODRIGUEZ DORESTE","DE LA ZONA PEATONAL DE LA BASE NAVAL","15/03/2016","19:40","1","1","Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción","0"
"939","CARRETERA DE MARZAGAN","NUMERO 61","16/03/2016","13:40","2","1","Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción","0"
"940","GC. 2 SENTIDO NORTE","PK. 1800","11/03/2016","16:15","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"941","GC-1 AM DIRECCION SUR- NORTE","PUNTO KILOMETRICO 3","16/03/2016","07:50","2","1","Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción","0"
"945","PI Y MARGALL","S/N","14/03/2016","11:11","2","0","Jefatura","Colisión","Inexperiencia del conductor","Ninguna infracción","0"
"946","CALZADA LATERAL DEL NORTE","35","16/03/2016","07:05","2","1","Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción","0"
"949","ANGEL GUIMERA CON CARVAJAL","","17/03/2016","20:15","4","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"950","PLUTON INCORPORACION GC-300","","16/03/2016","09:05","1","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"952","GC-1 AM . KM 8600 SENTIDO SUR","","11/03/2016","13:25","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"953","GLORIETA DE JUAN SARAZA ORTIZ","CARRETERA GENERAL DEL NORTE","17/03/2016","12:55","2","2","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"954","AVDA. EUFEMIANO JURADO","ROTONDA AGUSTIN ESPINOSA (ESCRITOR)","15/03/2016","21:30","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"956","PRESIDENTE ALVEAR Nº 1","","16/03/2016","20:50","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"957","LUJAN PEREZ","TINGUARO","17/03/2016","12:00","1","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"958","ANTON DEVORAK","BARRIO CASA BLANCA 1","17/03/2016","07:30","1","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"959","PEROJO","MURGA","17/03/2016","19:15","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"961","GC-23 DIRECCION SUR- NORTE","PUNTO KILOMETRICO 0,700","18/03/2016","20:10","2","2","Jefatura","Colisión","Conducción distraída","Ninguna infracción","0"
"962","TOMAS MILLER / NICOLAS ESTEVANEZ","","18/03/2016","22:20","2","2","Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción","0"
"963","CTRA. DE MATA ALTURA CASTILLO DE MATA","","19/03/2016","03:15","1","0","Juzgado","Colisión","Alcohol o drogas","Ninguna infracción","0"
"965","PLAZA DOCTOR CESAREO ROJAS RODRIGUEZ","AVDA. FEDERICO GARCIA LORCA","19/03/2016","09:00","2","1","Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción","0"
"966","FRANCISCO GOURIE","53","19/03/2016","11:45","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"969","PEDRO HIDALGO","PLAZA PEPITO TAISMA","19/03/2016","20:15","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"972","LEON Y CASTILLO","BEETHOVEN","20/03/2016","12:30","2","2","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"973","PEREZ DEL TORO","CURVA","20/03/2016","09:00","2","2","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"975","CAMPUS UNIVERSITARIO","INGENIERIA E INFORMATICA","20/03/2016","16:00","2","3","Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción","0"
"976","AVENIDA MARITIMA","DEL CEMENTERIO DE LAS PALMAS","21/03/2016","02:37","1","3","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"978","GC-31 ACCESO ROTONDA DE LAS BUJAS","","17/03/2016","13:40","2","2","Jefatura","Colisión","Conducción distraída","Ninguna infracción","0"
"979","GC-1 AVDA. MARITIMA","P.K 6.7","21/03/2016","14:40","2","0","Juzgado","Colisión","Alcohol o drogas","Ninguna infracción","0"
"980","JUAN REJON","99 - 101","16/03/2016","13:53","2","0","Jefatura","Colisión","No respetar prioridad","Ninguna infracción","0"
"981","CANALEJAS","30","20/03/2016","12:50","3","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"982","AVDA. JUAN CARLOS I","HOSPITAL DE GRAN CANARIA 'DOCTOR NEGRIN'","20/03/2016","07:15","1","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"986","AVENIDA ALCALDE DIAZ SAAVEDRA NAVARRO","","18/03/2016","23:50","2","0","Jefatura","Colisión","Conducción distraída","Ninguna infracción","0"
"987","C/. SEVERO OCHOA","ALBERT SHWEITZER","18/03/2016","22:15","2","1","Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción","0"
"988","CALLE ECHEGARAY","","19/03/2016","22:10","2","0","Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción","0"
"989","AVENIDA RAFAEL CABRERA","MUNGUIA","19/03/2016","19:30","2","5","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"990","AVENIDA ESCALERITAS","","21/03/2016","10:40","1","0","Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción","0"
"991","ALFEREZ PROVISIONAL","","22/03/2016","09:50","2","2","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"992","SIMON BOLIVAR Nº 3","","21/03/2016","09:05","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"993","CALLE NUEVA Nº 75","","21/03/2016","06:05","1","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"995","CALLE VIERA Y CLAVIJO","PERDOMO","22/03/2016","15:08","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"996","CALLE ARINAGA (FRENTE) 12","","21/03/2016","15:30","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"1000","LEON","ALICANTE","21/03/2016","12:50","2","1","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
"1001","AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT","PARKING EXTERIOR HOTEL IBERIA","22/03/2016","19:05","2","0","Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción","0"
"1003","PARKING AEREO","C.C. LA BALLENA","22/03/2016","21:45","2","0","Jefatura","Colisión","Sin definir","Ninguna infracción","0"
