"DILIG","LUGAR","ALTURA_DE","FECHA","HORA","VEHICULOS","HERIDOS","DESTINO","COLISION","INFR_COND","INFR_PEAT","DENUNCIAS"
1285,"GUSTAVO J. NAVARRO NIETO","Nº 11",25/03/2011,"01:30",4,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1286,"JUAN MANUEL DURAN GONZALEZ","LEON TOLSTOI",23/03/2011,"15:05",2,0,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
1287,"NESTOR DE LA TORRE","32",25/03/2011,"13:15",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1288,"ESTACIONAMIENTOS EL CORTE INGLES","AVDA. JOSE MESA Y LOPEZ",19/03/2011,"12:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1289,"JUNCO","46",25/03/2011,"17:30",2,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
1290,"PINO APOLINARIO","NUMERO 109",25/03/2011,"18:00",2,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
1292,"DOCTOR GRAU BASSAS","Nº6",26/03/2011,"02:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1296,"CTRA. DEL NORTE","40",26/03/2011,"12:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",1
1297,"SABINO BERTHELOT","25",25/03/2011,"19:00",2,1,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
1304,"PASEO MADRID","8",24/03/2011,"08:30",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",1
1305,"CTRA. DE SAN LORENZO","S/N",27/03/2011,"18:00",2,2,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
1306,"LOMO BLANCO","ACCESO A LA GC-3",27/03/2011,"16:50",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
1307,"LEON Y CASTILLO","Nº 270 (PARKING)",26/03/2011,"22:00",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1309,"LEON Y CASTILLO","INGENIERO SALINAS",23/03/2011,"16:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1310,"AVDA. JUAN CARLOS I","ROTONDA HOSPITAL DR. NEGRIN",25/03/2011,"08:00",3,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1311,"MARIO CESAR","ACCESO GC23",25/03/2011,"23:10",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1312,"AVDA. PARQUE CENTRAL","60 VVDAS. EN JINAMAR",25/03/2011,"19:15",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1313,"CTRA. DE ALMATRICHE","ACEBUCHE",25/03/2011,"21:30",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
1314,"EMILIO LEY","*ROTONDA",25/03/2011,"11:25",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1315,"RUPERTO CHAPI","7",25/03/2011,"23:50",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1316,"PASEO BLAS CABRERA FELIPE (FISICO)","AVDA. AMURGA",24/03/2011,"19:00",2,0,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
1317,"EUFEMIANO FUENTES JURADO","REYES CATOLICOS",26/03/2011,"15:15",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
1318,"ROTONDA DOCTOR JUAN DIAZ RODRIGUEZ","SALIDA DE AV. PARQUE CENTRAL",24/03/2011,"13:10",2,0,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
1319,"SENADOR CASTILLO OLIVARES","22",23/03/2011,"10:30",3,0,"Jefatura","Colisión","Mal estado del vehículo","Ninguna infracción",0
1320,"AVDA. JOSE MESA Y LOPEZ","PLAZA DE ESPAÑA",28/03/2011,"10:30",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
1321,"EL CID","FERNANDO GUANARTEME",25/03/2011,"12:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1322,"FERNANDO GUANARTEME","11",25/03/2011,"13:20",2,3,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1323,"DEBUSSY","CTRA. GRAL. DE PEDRO HIDALGO",27/03/2011,"21:25",2,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1324,"AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT","AVDA. JUAN XXIII",28/03/2011,"16:45",2,2,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
1327,"GC-2","KM 0.400",24/03/2011,"13:45",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1329,"INTERIOR ESTACIONAMIENTO LA FAVORITA",,29/03/2011,"11:30",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
1330,"AGUSTIN MILLARES SALL (POETA)","NORTE-SUR",28/03/2011,"12:45",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1331,"LUIS DORESTE SILVA","NUM. 60",25/03/2011,"18:00",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
1332,"PIO XII","84",25/03/2011,"21:00",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1333,"SAN NICOLAS","MURO",28/03/2011,"17:00",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
1334,"DON QUIJOTE DE LA MANCHA","1",27/03/2011,"19:00",2,4,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1335,"ALCALDE DIAZ-SAAVEDRA NAVARRO",,29/03/2011,"13:10",2,6,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1336,"AVDA. DE CANARIAS",,29/03/2011,"11:20",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1337,"HERMANOS GARCIA DE LA TORRE","LEON Y CASTILLO",28/03/2011,"11:30",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1338,"ROTONDA DOCTOR JUAN DIAZ RODRIGUEZ",,28/03/2011,"16:40",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1339,"AVDA. PEPE DAMASO","34",29/03/2011,"14:30",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1340,"MATIAS PADRON","62",28/03/2011,"11:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1341,"CAMPUS UNIVERSITARIO","FACULTAD DE EDUCACION FISICA",25/03/2011,"07:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1346,"TUNEL 'JULIO LUENGO'",,28/03/2011,"08:15",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1347,"AVDA. PINTOR FELO MONZON","ACC. GC-310",28/03/2011,"08:20",1,1,"Jefatura","Colisión","Sin infracción","Ninguna infracción",0
1348,"ROTONDA DE JINAMAR","ACCESO GC-1",23/03/2011,"07:40",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1349,"AVDA. ANSITE","MANUEL PESCADOR SANCHEZ",29/03/2011,"11:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1350,"AVDA. ESCALERITAS","PASEO DE CHIL",29/03/2011,"10:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1351,"BASE NAVAL","ROTONDA",29/03/2011,"12:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1352,"ROTONDA FERNANDO GIMENEZ NAVARRO",,29/03/2011,"13:20",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1353,"ALFONSO DE ARMAS AYALA","CAMPO DE FUTBOL JUAN GUEDES",26/03/2011,"19:00",1,1,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
1355,"AVDA. PINTOR FELO MONZON","C.C. 7 PALMA",29/03/2011,"13:20",2,2,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
1356,"ALFREDO L. JONES","TOMAS MILLER, 86",29/03/2011,"15:50",1,1,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
1357,"ESTACIONAMIENTOS CIUDAD DEPORTIVA MARTIN FREI",,30/03/2011,"18:45",1,0,"Jefatura","Otros","Otros factores o infracciones","Ninguna infracción",0
1366,"ALBAREDA","ALFREDO L JONES",30/03/2011,"02:32",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1367,"RAFAEL GARCIA PEREZ","25",31/03/2011,"09:30",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1368,"AVDA. JUAN CARLOS I","NARDO",30/03/2011,"16:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1369,"GALILEO","RAFAEL ALMEIDA",30/03/2011,"12:50",2,0,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
1371,"AVDA. DE CANARIAS","PUNTO KILOMETRICO 3.700 SUR",30/03/2011,"08:05",5,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1372,"AVDA. EUFEMIANO JURADO","CORDOBA",29/03/2011,"15:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1373,"AVDA. RAFAEL CABRERA","TEATRO PEREZ GALDOS",30/03/2011,"08:00",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1374,"PEPE ALAMO","DEBUSSY",30/03/2011,"19:10",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
1375,"PADRE CUETO","26",30/03/2011,"13:05",1,1,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1376,"DOCTOR SVENTENIUS","12",30/03/2011,"21:00",2,0,"Jefatura","Colisión","Circular sentido prohibido","Ninguna infracción",0
1377,"TOMAS MILLER","NICOLAS ESTEVANEZ",30/03/2011,"21:20",2,2,"Jefatura","Otros","No cumplir la señal de 'Stop'","Ninguna infracción",0
1379,"LEON Y CASTILLO","CASTRILLO",31/03/2011,"11:40",2,1,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
1380,"TUNEL 'JULIO LUENGO'","SALIDA ALCARAVANERAS",31/03/2011,"07:45",3,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1381,"LA NAVAL","36",31/03/2011,"20:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1382,"GC-3","ACCESO A ALMATRICHE DIRECCION SUR",31/03/2011,"16:45",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1386,"PIO XII","BARCELONA",01/04/2011,"07:03",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1387,"CHURRUCA","EL BAR SANTA BARBARA",31/03/2011,"20:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1388,"DOCTOR JUAN DOMINGUEZ PEREZ",,31/03/2011,"11:27",1,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1389,"PLAZA DE ESPAÑA",,31/03/2011,"13:10",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1390,"BRUNO NARANJO DIAZ","6",31/03/2011,"07:55",3,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1392,"AVDA. DE CANARIAS","PARADA DE GUAGUAS MATERNO INFANTIL",01/04/2011,"11:35",3,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1402,"GC-23","ACCESO FERNANDO GUANARTEME",31/03/2011,"18:00",1,1,"Jefatura","Colisión","Inexperiencia del conductor","Ninguna infracción",0
1403,"PARKING AEREO","EL MIRADOR",31/03/2011,"21:10",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1404,"OCASO","2",31/03/2011,"16:45",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1405,"PLAZA COMANDANTE RAMON FRANCO","1",31/03/2011,"09:50",1,1,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
1406,"PASEO TOMAS MORALES","106",02/04/2011,"21:20",3,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
1411,"DON PEDRO INFINITO","ZARAGOZA",03/04/2011,"03:40",1,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
1413,"LEON Y CASTILLO","AVDA. JOSE MESA Y LOPEZ",03/04/2011,"18:56",2,6,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1414,"PASEO SAN JOSE","250",03/04/2011,"23:30",3,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
1418,"TUNERILLAS","EMILIO ARRIETA",02/04/2011,"00:30",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
1419,"ALCALDE DIAZ-SAAVEDRA NAVARRO","MERCADO LAS PALMAS",02/04/2011,"09:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1420,,,02/04/2011,"11:45",0,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1421,"AVDA. DE CANARIAS",,31/03/2011,"15:05",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1422,"AVDA. ESCALERITAS","106",04/04/2011,"12:15",2,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1423,"LUIS MOROTE","PARQUE SANTA CATALINA",01/04/2011,"20:00",2,1,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
1424,"PLAZA DE AMERICA","S/N",01/04/2011,"15:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1425,"PASEO DE CHIL","AVDA. ESCALERITAS",02/04/2011,"10:10",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
1426,"DEBUSSY","4",02/04/2011,"04:30",1,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1427,"GC-2","PKM 0.6 DIR. NORTE",02/04/2011,"00:55",2,5,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1428,"CRUZ DEL OVEJERO","SAN GABRIEL",02/04/2011,"18:15",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
1429,"TUNEL 'JULIO LUENGO'","DIRECCION ARUCAS",03/12/2011,"22:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",1
1433,"MANUEL PESCADOR SANCHEZ","ROTONDA HOSPITAL DR. NEGRIN",04/04/2011,"16:10",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1434,"DOCTOR JOSE CHAMPSAUR SISILIA","JERONIMO FALCON",04/04/2011,"16:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1435,"SIMON BOLIVAR","3",01/04/2011,"18:20",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1436,"VIA 8007","Nº 7 / 5",04/04/2011,"13:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1437,"LOMO SAN LAZARO","AVDA. PINTOR FELO MONZON",01/04/2011,"18:45",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1438,"PINTOR PEPE DAMASO","AVDA. ELIAR MARRERO",01/04/2011,"12:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1439,"PASEO BLAS CABRERA FELIPE (FISICO)",,05/04/2011,"00:10",1,0,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
1440,"TUNEL 'JULIO LUENGO'","SALIDA ALCARAVANERAS",31/03/2011,"16:00",3,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1441,"LUIS DORESTE SILVA","NUM.36",01/04/2011,"13:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1443,"AVDA. RAFAEL CABRERA","19",31/03/2011,"09:50",2,1,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
1444,"AVDA. DE CANARIAS","MUNGUIA",03/04/2011,"10:50",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
1445,"AVDA. EUFEMIANO JURADO",,31/03/2011,"09:36",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1446,"ARTENARA",,01/04/2011,"11:05",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1447,"BUENOS AIRES","EDUARDO",01/04/2011,"14:25",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1448,"AVDA. ESCALERITAS","23",05/04/2011,"13:50",1,1,"Jefatura","Atropello","Maniobras de marcha atrás","No utilizar paso de peatones",0
1449,"SAN BERNARDO",,04/04/2011,"11:20",2,2,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
1450,"SENADOR CASTILLO OLIVARES","CEBRIAN",01/04/2011,"17:50",2,2,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
1453,"VIRGEN DE LA PALOMA","Nº 6",05/04/2011,"20:30",3,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
1455,"AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT","P.K: 7",06/04/2011,"23:05",1,2,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
1456,"ROTONDA FERNANDO GIMENEZ NAVARRO","AVDA. DE ESCALERITAS",06/04/2011,"09:15",3,3,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1457,"CAMINO AL POLVORIN","Nº 4",05/04/2011,"16:50",3,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
1458,"AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT","PK 7'100, SENTIDO NORTE",05/04/2011,"20:10",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1459,"PINTOR JUAN GUILLERMO","Nº 8",04/04/2011,"13:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1460,"TUNEL 'JULIO LUENGO'","DIR NORTE",05/04/2011,"18:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1461,"AVDA. JUAN XXIII","LUIS DORESTE SILVA",06/04/2011,"11:00",1,2,"Jefatura","Atropello","Otros factores o infracciones","Ninguna infracción",0
1462,"CTRA. A TAMARACEITE","2",05/04/2011,"16:00",3,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1466,"504 VVDAS. EN JINAMAR","ROTONDA ENTRE EL MIRADOR Y LIDEL",05/04/2011,"17:55",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
1469,"PLAZA APAREJADORES Y ARQUITECTOS TECNICOS",,06/04/2011,"14:20",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1471,"TORRES QUEVEDO","BERNARDO DE LA TORRE",06/04/2011,"11:30",1,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1473,"ACUARELISTA ELIAS MARRERO","PINTOR PEPE DAMASO",12/03/2011,"14:00",1,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1475,"AVDA. ESCALERITAS","CLUB LA CORNISA",05/04/2011,"18:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1476,"LUIS MOROTE","32",05/04/2011,"08:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1477,"AVDA. HOYA DE LA GALLINA","AVDA. PINTOR FELO MONZON",06/04/2011,"18:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1478,"GALILEA","23",06/04/2011,"07:20",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1479,"DON PEDRO INFINITO","58",06/04/2011,"17:55",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1480,"SANTA LUISA DE MARILLAC","ROTONDA",06/04/2011,"10:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1481,"FERNANDO GUANARTEME","VELARDE",06/04/2011,"09:10",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1482,"VALLE INCLAN","6.0",07/04/2011,"18:40",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1483,"AVDA. JUAN XXIII","LEON Y CASTILLO",07/04/2011,"14:10",1,1,"Jefatura","Atropello","Sin definir","Cruzar la vía antirreglamentariamente",0
1484,"campus universitario","FACULTAD DE CIENCIAS DEL MAR",07/04/2011,"10:40",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
1487,"PORTUGAL","OLOF PALME",06/04/2011,"13:50",2,0,"Jefatura","Colisión","Apertura de puertas sin precución","Ninguna infracción",0
1488,"FARMACEUTICO PEDRO RIVERO","DOMINGO PADRON",07/04/2011,"17:10",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
1489,"ALFEREZ PROVISIONAL","ACCESO AVDA. ESCALERITAS",08/04/2011,"09:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1490,"VIRGEN DE GUADALUPE","Nº 2",08/04/2011,"10:30",1,1,"Jefatura","Atropello","Otros factores o infracciones","Ninguna infracción",0
1491,"BENARTEMI","26",08/04/2011,"11:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1493,"AVDA. JUAN CARLOS I",,08/04/2011,"19:27",1,1,"Juzgado","Salida de la vía","Velocidad inadecuada","Ninguna infracción",0
1496,"PARROCO MATIAS ARTILES","42",09/04/2011,"03:00",1,1,"Juzgado","Salida de la vía","Velocidad inadecuada","Ninguna infracción",0
1497,"ROTONDA DEL HOSPITAL DE GRAN CANARIA","ACCESO A GC-23",09/04/2011,"04:20",1,0,"Juzgado","Salida de la vía","Alcohol o drogas","Ninguna infracción",0
1498,"GC-300","KM. 4.",08/04/2011,"23:30",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
1499,"PARKING SAN BERNARDO","PLANTA 1",08/04/2011,"19:18",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
1502,"ACTRIZ PATRICIA MEDINA",,07/04/2011,"19:50",2,2,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
1503,"LUJAN PEREZ","79",09/04/2011,"05:00",3,0,"Jefatura","Vuelco","Conducción distraída","Ninguna infracción",1
1508,"ALMIRANTE BENITEZ INGLOTT","38",10/04/2011,"10:15",3,2,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
1510,"BAJADA DE MATA","ALTURA DEL CASTILLO",11/04/2011,"08:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
