"TIPO","ENTIDAD","EJERCICIO","PROGRAMA","ECONÓMICO","IMPORTE"
"G",77777,2017,9204,78000,1
"G",77777,2017,9205,10000,1
"G",77777,2017,9205,10100,1
"G",77777,2017,9205,11000,1
"G",77777,2017,9205,12000,1
"G",77777,2017,9205,12001,1
"G",77777,2017,9205,12002,1
"G",77777,2017,9205,12003,1
"G",77777,2017,9205,12004,"31139,28"
"G",77777,2017,9205,12005,1
"G",77777,2017,9205,12006,"4856,89"
"G",77777,2017,9205,12009,1
"G",77777,2017,9205,12100,"12723,48"
"G",77777,2017,9205,12101,"21787,92"
"G",77777,2017,9205,12103,1
"G",77777,2017,9205,12200,1
"G",77777,2017,9205,12400,1
"G",77777,2017,9205,12406,1
"G",77777,2017,9205,12409,1
"G",77777,2017,9205,13000,"32362,11"
"G",77777,2017,9205,13001,1
"G",77777,2017,9205,13002,"45546,84"
"G",77777,2017,9205,13100,1
"G",77777,2017,9205,13200,1
"G",77777,2017,9205,14300,1
"G",77777,2017,9205,14301,1
"G",77777,2017,9205,15000,"3533,88"
"G",77777,2017,9205,15100,1
"G",77777,2017,9205,15200,1
"G",77777,2017,9205,15300,1
"G",77777,2017,9205,16000,"44161,8"
"G",77777,2017,9205,16009,1
"G",77777,2017,9205,16101,1
"G",77777,2017,9205,16104,1
"G",77777,2017,9205,16105,1
"G",77777,2017,9205,16200,1
"G",77777,2017,9205,16205,1
"G",77777,2017,9205,16206,1
"G",77777,2017,9205,16209,72
"G",77777,2017,9205,16400,36
"G",77777,2017,9205,20200,"0,1"
"G",77777,2017,9205,21300,"0,1"
"G",77777,2017,9205,22104,"0,1"
"G",77777,2017,9205,22199,"0,1"
"G",77777,2017,9205,22201,"0,1"
"G",77777,2017,9205,22202,"0,1"
"G",77777,2017,9205,22601,"0,1"
"G",77777,2017,9205,22699,"0,1"
"G",77777,2017,9205,22700,"767039,62"
"G",77777,2017,9205,22701,"0,1"
"G",77777,2017,9205,22704,"0,1"
"G",77777,2017,9205,22799,"124758,78"
"G",77777,2017,9206,22001,2400
"G",77777,2017,9206,22606,3040
"G",77777,2017,9206,22701,3800
"G",77777,2017,9206,22706,"382427,23"
"G",77777,2017,9206,23000,1
"G",77777,2017,9206,23010,3293
"G",77777,2017,9206,23020,6587
"G",77777,2017,9206,23100,1
"G",77777,2017,9206,23110,4025
"G",77777,2017,9206,23120,"8050,66"
"G",77777,2017,9206,45200,15000
"G",77777,2017,9206,47900,30000
"G",77777,2017,9206,48100,1
"G",77777,2017,9206,48900,263300
"G",77777,2017,9206,48901,1
"G",77777,2017,9206,49001,24000
"G",77777,2017,9206,62300,14736
"G",77777,2017,9207,10000,1
"G",77777,2017,9207,10100,"91366,98"
"G",77777,2017,9207,11000,1
"G",77777,2017,9207,12000,"238295,09"
"G",77777,2017,9207,12001,1
"G",77777,2017,9207,12002,1
"G",77777,2017,9207,12003,"54341,74"
"G",77777,2017,9207,12004,"63522,5"
"G",77777,2017,9207,12005,"9504,5"
"G",77777,2017,9207,12006,"63572,34"
"G",77777,2017,9207,12009,1
"G",77777,2017,9207,12100,"155040,64"
"G",77777,2017,9207,12101,"403044,72"
"G",77777,2017,9207,12103,"8700,84"
"G",77777,2017,9207,12200,1
"G",77777,2017,9207,12400,1
"G",77777,2017,9207,12406,1
"G",77777,2017,9207,12409,1
"G",77777,2017,9207,13000,"26916,67"
"G",77777,2017,9207,13001,1
"G",77777,2017,9207,13002,"2057,03"
"G",77777,2017,9207,13100,1
"G",77777,2017,9207,13200,"327,75"
"G",77777,2017,9207,14300,1
"G",77777,2017,9207,14301,1
"G",77777,2017,9207,15000,"55377,27"
"G",77777,2017,9207,15100,1
"G",77777,2017,9207,15200,1
"G",77777,2017,9207,15300,1
"G",77777,2017,9207,16000,"245992,33"
"G",77777,2017,9207,16009,1
"G",77777,2017,9207,16101,1
"G",77777,2017,9207,16104,1
"G",77777,2017,9207,16105,1
"G",77777,2017,9207,16200,1
"G",77777,2017,9207,16205,1
"G",77777,2017,9207,16206,1
"G",77777,2017,9207,16209,108
"G",77777,2017,9207,16400,540
"G",77777,2017,9207,22001,9500
"G",77777,2017,9207,22104,800
"G",77777,2017,9207,22199,700
"G",77777,2017,9207,22603,300
"G",77777,2017,9207,22604,"185130,55"
"G",77777,2017,9207,22699,500
"G",77777,2017,9207,22700,500
"G",77777,2017,9207,22799,8700
"G",77777,2017,9207,23010,300
"G",77777,2017,9207,23020,300
"G",77777,2017,9207,23110,450
"G",77777,2017,9207,23120,800
"G",77777,2017,9209,20200,"0,5"
"G",77777,2017,9209,20300,"0,5"
"G",77777,2017,9209,20400,"0,5"
"G",77777,2017,9209,20500,"0,5"
"G",77777,2017,9209,20600,"0,5"
"G",77777,2017,9209,20800,"0,5"
"G",77777,2017,9209,21300,"0,5"
"G",77777,2017,9209,21400,"0,5"
"G",77777,2017,9209,21500,"7500,5"
"G",77777,2017,9209,21600,"0,5"
"G",77777,2017,9209,21900,"0,5"
"G",77777,2017,9209,22000,"150173,1"
"G",77777,2017,9209,22001,"9090,64"
"G",77777,2017,9209,22002,"194934,25"
"G",77777,2017,9209,22100,1
"G",77777,2017,9209,22201,250000
"G",77777,2017,9209,22202,125
"G",77777,2017,9209,22204,"96738,52"
"G",77777,2017,9209,22400,260420
"G",77777,2017,9209,22402,"252935,6"
"G",77777,2017,9209,22604,"16970,54"
"G",77777,2017,9209,22699,500
"G",77777,2017,9209,22700,"0,5"
"G",77777,2017,9209,22701,"0,5"
"G",77777,2017,9221,10000,1
"G",77777,2017,9221,10100,56560
"G",77777,2017,9221,11000,"45668,14"
"G",77777,2017,9221,12000,"36792,14"
"G",77777,2017,9221,12001,"16851,56"
"G",77777,2017,9221,12002,1
"G",77777,2017,9221,12003,"24241,52"
"G",77777,2017,9221,12004,"10379,76"
"G",77777,2017,9221,12005,1
"G",77777,2017,9221,12006,"15874,36"
"G",77777,2017,9221,12009,1
"G",77777,2017,9221,12100,"31805,52"
"G",77777,2017,9221,12101,"71099,52"
"G",77777,2017,9221,12103,1
"G",77777,2017,9221,12200,42
"G",77777,2017,9221,12400,1
"G",77777,2017,9221,12406,1
"G",77777,2017,9221,12409,1
"G",77777,2017,9221,13000,"38385,12"
"G",77777,2017,9221,13001,1
"G",77777,2017,9221,13002,"53074,16"
"G",77777,2017,9221,13100,1
"G",77777,2017,9221,13200,1
"G",77777,2017,9221,14300,1
"G",77777,2017,9221,14301,1
"G",77777,2017,9221,15000,"7154,04"
"G",77777,2017,9221,15100,1
"G",77777,2017,9221,15200,1
"G",77777,2017,9221,15300,1
"G",77777,2017,9221,16000,"107171,28"
"G",77777,2017,9221,16009,1
"G",77777,2017,9221,16101,1
"G",77777,2017,9221,16104,1
"G",77777,2017,9221,16105,1
"G",77777,2017,9221,16200,1
"G",77777,2017,9221,16205,1
"G",77777,2017,9221,16206,1
"G",77777,2017,9221,16209,1
"G",77777,2017,9221,16400,36
"G",77777,2017,9221,22001,79500
"G",77777,2017,9221,22199,100
"G",77777,2017,9221,22201,"0,5"
"G",77777,2017,9221,22204,"0,5"
"G",77777,2017,9221,22601,"0,5"
"G",77777,2017,9221,22602,"770586,41"
"G",77777,2017,9221,22603,"0,5"
"G",77777,2017,9221,22606,"0,5"
"G",77777,2017,9221,22609,100
"G",77777,2017,9221,22699,75
"G",77777,2017,9221,22706,34000
"G",77777,2017,9221,22799,70000
"G",77777,2017,9221,23010,700
"G",77777,2017,9221,23020,500
"G",77777,2017,9221,23110,1200
"G",77777,2017,9221,23120,500
"G",77777,2017,9221,24000,"0,5"
"G",77777,2017,9221,44000,"0,5"
"G",77777,2017,9221,48100,10000
"G",77777,2017,9222,10000,1
"G",77777,2017,9222,10100,1
"G",77777,2017,9222,11000,1
"G",77777,2017,9222,12000,"34661,01"
"G",77777,2017,9222,12001,1
"G",77777,2017,9222,12002,1
"G",77777,2017,9222,12003,1
"G",77777,2017,9222,12004,"20759,52"
"G",77777,2017,9222,12005,1
"G",77777,2017,9222,12006,"4852,22"
"G",77777,2017,9222,12009,1
"G",77777,2017,9222,12100,"23205,35"
"G",77777,2017,9222,12101,"52116,71"
"G",77777,2017,9222,12103,"2624,57"
"G",77777,2017,9222,12200,1
"G",77777,2017,9222,12400,1
"G",77777,2017,9222,12406,1
"G",77777,2017,9222,12409,1
"G",77777,2017,9222,13000,1
"G",77777,2017,9222,13001,1
"G",77777,2017,9222,13002,1
"G",77777,2017,9222,13100,1
"G",77777,2017,9222,13200,1
"G",77777,2017,9222,14300,1
"G",77777,2017,9222,14301,1
"G",77777,2017,9222,15000,"12607,31"
"G",77777,2017,9222,15100,1
"G",77777,2017,9222,15200,1
"G",77777,2017,9222,15300,1
"G",77777,2017,9222,16000,"34443,5"
"G",77777,2017,9222,16009,1
"G",77777,2017,9222,16101,1
"G",77777,2017,9222,16104,1
"G",77777,2017,9222,16105,1
"G",77777,2017,9222,16200,1
"G",77777,2017,9222,16205,1
"G",77777,2017,9222,16206,1
"G",77777,2017,9222,16209,"1613,28"
"G",77777,2017,9222,16400,108
"G",77777,2017,9222,21200,"0,01"
"G",77777,2017,9222,21300,"0,01"
"G",77777,2017,9222,21500,"0,51"
"G",77777,2017,9222,21600,"0,01"
"G",77777,2017,9222,21900,"0,51"
"G",77777,2017,9222,22000,"250,01"
"G",77777,2017,9222,22104,2100
"G",77777,2017,9222,22105,"0,5"
"G",77777,2017,9222,22106,"0,5"
"G",77777,2017,9222,22108,"500,01"
"G",77777,2017,9222,22110,"0,51"
"G",77777,2017,9222,22111,"500,01"
"G",77777,2017,9222,22112,"0,01"
"G",77777,2017,9222,22199,1250
"G",77777,2017,9222,22200,"0,01"
"G",77777,2017,9222,22601,"142211,73"
"G",77777,2017,9222,22602,500
"G",77777,2017,9222,22606,7500
"G",77777,2017,9222,22609,"15000,51"
"G",77777,2017,9222,22699,"4999,01"
"G",77777,2017,9222,22706,"0,01"
"G",77777,2017,9222,22799,37600
"G",77777,2017,9222,23000,3500
"G",77777,2017,9222,23020,3500
"G",77777,2017,9222,23100,3500
"G",77777,2017,9222,23120,3500
"G",77777,2017,9222,48900,2700
"G",77777,2017,9222,49000,20000
"G",77777,2017,9222,62300,750
"G",77777,2017,9231,10000,1
"G",77777,2017,9231,10100,1
"G",77777,2017,9231,11000,1
"G",77777,2017,9231,12000,1
"G",77777,2017,9231,12001,"1764,33"
"G",77777,2017,9231,12002,1
"G",77777,2017,9231,12003,1
"G",77777,2017,9231,12004,"42451,95"
"G",77777,2017,9231,12005,1
"G",77777,2017,9231,12006,"4549,87"
"G",77777,2017,9231,12009,1
"G",77777,2017,9231,12100,"18674,21"
"G",77777,2017,9231,12101,"43524,5"
"G",77777,2017,9231,12103,1
"G",77777,2017,9231,12200,1
"G",77777,2017,9231,12400,1
"G",77777,2017,9231,12406,1
"G",77777,2017,9231,12409,1
"G",77777,2017,9231,13000,"13114,92"
"G",77777,2017,9231,13001,1
"G",77777,2017,9231,13002,"12803,32"
"G",77777,2017,9231,13100,1
"G",77777,2017,9231,13200,1
"G",77777,2017,9231,14300,1
"G",77777,2017,9231,14301,1
"G",77777,2017,9231,15000,"4711,84"
"G",77777,2017,9231,15100,1
"G",77777,2017,9231,15200,1
"G",77777,2017,9231,15300,1
"G",77777,2017,9231,16000,"42246,72"
"G",77777,2017,9231,16009,1
"G",77777,2017,9231,16101,1
"G",77777,2017,9231,16104,1
"G",77777,2017,9231,16105,1
"G",77777,2017,9231,16200,1
"G",77777,2017,9231,16205,1
"G",77777,2017,9231,16206,1
"G",77777,2017,9231,16209,"1649,28"
"G",77777,2017,9231,16400,135
"G",77777,2017,9241,10000,1
"G",77777,2017,9241,10100,1
"G",77777,2017,9241,11000,"45999,94"
"G",77777,2017,9241,12000,1
"G",77777,2017,9241,12001,"45877,73"
"G",77777,2017,9241,12002,1
"G",77777,2017,9241,12003,"41399,34"
"G",77777,2017,9241,12004,"127737,72"
"G",77777,2017,9241,12005,"9504,5"
"G",77777,2017,9241,12006,"30362,69"
"G",77777,2017,9241,12009,1
"G",77777,2017,9241,12100,"91042,46"
"G",77777,2017,9241,12101,"200110,05"
"G",77777,2017,9241,12103,"17132,4"
"G",77777,2017,9241,12200,"589,95"
"G",77777,2017,9241,12400,1
"G",77777,2017,9241,12406,1
"G",77777,2017,9241,12409,1
"G",77777,2017,9241,13000,"48539,84"
"G",77777,2017,9241,13001,"1013,75"
"G",77777,2017,9241,13002,"26371,52"
"G",77777,2017,9241,13100,1
"G",77777,2017,9241,13200,"42,18"
"G",77777,2017,9241,14300,1
"G",77777,2017,9241,14301,1
"G",77777,2017,9241,15000,"28120,62"
"G",77777,2017,9241,15100,"579,47"
"G",77777,2017,9241,15200,1
"G",77777,2017,9241,15300,1
"G",77777,2017,9241,16000,"185920,36"
"G",77777,2017,9241,16009,1
"G",77777,2017,9241,16101,1
"G",77777,2017,9241,16104,1
"G",77777,2017,9241,16105,1
"G",77777,2017,9241,16200,1
"G",77777,2017,9241,16205,1
"G",77777,2017,9241,16206,1
"G",77777,2017,9241,16209,108
"G",77777,2017,9241,16400,279
"G",77777,2017,9241,20200,1000
"G",77777,2017,9241,20300,1
"G",77777,2017,9241,20500,1500
"G",77777,2017,9241,20600,1
"G",77777,2017,9241,20900,1000
"G",77777,2017,9241,21200,1000
"G",77777,2017,9241,21400,400
"G",77777,2017,9241,22104,250
"G",77777,2017,9241,22105,100
"G",77777,2017,9241,22111,200
"G",77777,2017,9241,22112,200
"G",77777,2017,9241,22199,2001
"G",77777,2017,9241,22300,6750
"G",77777,2017,9241,22402,2700
"G",77777,2017,9241,22601,4400
"G",77777,2017,9241,22602,"37223,78"
"G",77777,2017,9241,22606,54701
"G",77777,2017,9241,22609,"100378,95"
"G",77777,2017,9241,22699,500
"G",77777,2017,9241,22700,1000
"G",77777,2017,9241,22701,1
"G",77777,2017,9241,22706,92970
"G",77777,2017,9241,22799,21904
"G",77777,2017,9241,23000,450
"G",77777,2017,9241,23010,750
"G",77777,2017,9241,23020,900
"G",77777,2017,9241,23100,500
"G",77777,2017,9241,23110,500
"G",77777,2017,9241,23120,1000
"G",77777,2017,9241,24000,3000
"G",77777,2017,9241,44900,2
"G",77777,2017,9241,47900,104001
"G",77777,2017,9241,48100,49601
"G",77777,2017,9241,48900,44000
"G",77777,2017,9241,48901,2365
"G",77777,2017,9242,10000,1
"G",77777,2017,9242,10100,1
"G",77777,2017,9242,11000,1
"G",77777,2017,9242,12000,"51299,31"
"G",77777,2017,9242,12001,"48843,81"
"G",77777,2017,9242,12002,1
"G",77777,2017,9242,12003,"39765,68"
"G",77777,2017,9242,12004,"36328,54"
"G",77777,2017,9242,12005,1
"G",77777,2017,9242,12006,"24747,97"
"G",77777,2017,9242,12009,"431,35"
"G",77777,2017,9242,12100,"67218,25"
"G",77777,2017,9242,12101,"148977,37"
"G",77777,2017,9242,12103,"14300,08"
"G",77777,2017,9242,12200,"3,04"
"G",77777,2017,9242,12400,1
"G",77777,2017,9242,12406,1
"G",77777,2017,9242,12409,1
"G",77777,2017,9242,13000,"76411,36"
"G",77777,2017,9242,13001,"1473,78"
"G",77777,2017,9242,13002,"68313,45"
"G",77777,2017,9242,13100,1
"G",77777,2017,9242,13200,"1889,17"
"G",77777,2017,9242,14300,1
"G",77777,2017,9242,14301,1
"G",77777,2017,9242,15000,"14907,72"
"G",77777,2017,9242,15100,"2102,4"
"G",77777,2017,9242,15200,1
"G",77777,2017,9242,15300,1
"G",77777,2017,9242,16000,"157056,58"
"G",77777,2017,9242,16009,1
"G",77777,2017,9242,16101,1
"G",77777,2017,9242,16104,1
"G",77777,2017,9242,16105,1
"G",77777,2017,9242,16200,1
"G",77777,2017,9242,16205,1
"G",77777,2017,9242,16206,1
"G",77777,2017,9242,16209,72
"G",77777,2017,9242,16400,162
"G",77777,2017,9242,20200,1
"G",77777,2017,9242,20300,24000
"G",77777,2017,9242,20400,1
"G",77777,2017,9242,20500,1
"G",77777,2017,9242,20600,1
"G",77777,2017,9242,20900,1
"G",77777,2017,9242,21200,1
"G",77777,2017,9242,21300,1
"G",77777,2017,9242,22001,1200
"G",77777,2017,9242,22104,1
"G",77777,2017,9242,22199,4500
"G",77777,2017,9242,22204,1
"G",77777,2017,9242,22300,3500
"G",77777,2017,9242,22402,1
"G",77777,2017,9242,22601,3100
"G",77777,2017,9242,22602,17499
"G",77777,2017,9242,22606,4250
"G",77777,2017,9242,22609,19347
"G",77777,2017,9242,22699,2000
"G",77777,2017,9242,22701,24000
"G",77777,2017,9242,22706,226500
"G",77777,2017,9242,22799,7001
"G",77777,2017,9242,23000,1
"G",77777,2017,9242,23010,1
"G",77777,2017,9242,23020,1
"G",77777,2017,9242,23100,1
"G",77777,2017,9242,23110,1
"G",77777,2017,9242,23120,1
"G",77777,2017,9242,24000,2000
"G",77777,2017,9242,25000,1
"G",77777,2017,9242,26000,1
"G",77777,2017,9242,44900,1
"G",77777,2017,9242,48100,6500
"G",77777,2017,9242,48900,"402650,08"
"G",77777,2017,9242,48901,"6010,12"
"G",77777,2017,9242,49001,1500
"G",77777,2017,9251,10000,11
"G",77777,2017,9251,10100,11
"G",77777,2017,9251,11000,"464307,19"
"G",77777,2017,9251,12000,11
"G",77777,2017,9251,12001,"112608,11"
"G",77777,2017,9251,12002,11
"G",77777,2017,9251,12003,"161996,87"
"G",77777,2017,9251,12004,"483515,05"
"G",77777,2017,9251,12005,"52268,26"
"G",77777,2017,9251,12006,"111844,92"
"G",77777,2017,9251,12009,"235,16"
"G",77777,2017,9251,12100,"319015,42"
"G",77777,2017,9251,12101,"660548,41"
"G",77777,2017,9251,12103,"41263,1"
"G",77777,2017,9251,12200,"13250,96"
"G",77777,2017,9251,12400,11
"G",77777,2017,9251,12406,11
"G",77777,2017,9251,12409,11
"G",77777,2017,9251,13000,"420807,91"
"G",77777,2017,9251,13001,"1698,07"
"G",77777,2017,9251,13002,"439359,51"
"G",77777,2017,9251,13100,"109218,52"
"G",77777,2017,9251,13200,"12997,83"
"G",77777,2017,9251,14300,11
"G",77777,2017,9251,14301,11
"G",77777,2017,9251,15000,"145388,48"
"G",77777,2017,9251,15100,"4477,31"
"G",77777,2017,9251,15200,11
"G",77777,2017,9251,15300,11
"G",77777,2017,9251,16000,"978828,32"
"G",77777,2017,9251,16009,11
"G",77777,2017,9251,16101,11
"G",77777,2017,9251,16104,11
"G",77777,2017,9251,16105,11
"G",77777,2017,9251,16200,11
"G",77777,2017,9251,16205,11
"G",77777,2017,9251,16206,11
"G",77777,2017,9251,16209,"7236,28"
"G",77777,2017,9251,16400,"1031,1"
"G",77777,2017,9251,20200,"1501,2"
"G",77777,2017,9251,20300,"124720,01"
"G",77777,2017,9251,20400,"0,2"
"G",77777,2017,9251,20500,"19903,23"
"G",77777,2017,9251,20600,1
"G",77777,2017,9251,20800,"0,7"
"G",77777,2017,9251,20900,"4500,2"
"G",77777,2017,9251,21000,"161106,31"
"G",77777,2017,9251,21200,"375494,59"
"G",77777,2017,9251,21300,"7450,78"
"G",77777,2017,9251,21400,"0,91"
"G",77777,2017,9251,21600,"0,2"
"G",77777,2017,9251,21900,"1,2"
"G",77777,2017,9251,22000,"0,8"
"G",77777,2017,9251,22001,"3373,9"
"G",77777,2017,9251,22100,1
"G",77777,2017,9251,22101,0
"G",77777,2017,9251,22102,260
"G",77777,2017,9251,22103,0
"G",77777,2017,9251,22104,"89010,7"
"G",77777,2017,9251,22105,"1000,1"
"G",77777,2017,9251,22106,"100,2"
"G",77777,2017,9251,22108,"10519,6"
"G",77777,2017,9251,22110,7800
"G",77777,2017,9251,22111,"7100,11"
"G",77777,2017,9251,22112,69785
"G",77777,2017,9251,22199,"312364,56"
"G",77777,2017,9251,22201,"0,2"
"G",77777,2017,9251,22202,"0,2"
"G",77777,2017,9251,22300,"79268,2"
"G",77777,2017,9251,22402,5451
"G",77777,2017,9251,22601,"57177,95"
"G",77777,2017,9251,22602,"106409,7"
"G",77777,2017,9251,22603,"0,2"
"G",77777,2017,9251,22606,"4001,91"
"G",77777,2017,9251,22609,"715189,88"
"G",77777,2017,9251,22699,"2003,11"
"G",77777,2017,9251,22700,"2762,97"
"G",77777,2017,9251,22701,"16670,31"
"G",77777,2017,9251,22706,"107634,18"
"G",77777,2017,9251,22799,"140868,6"
"G",77777,2017,9251,23000,"1001,8"
"G",77777,2017,9251,23010,"1,2"
"G",77777,2017,9251,23020,1
"G",77777,2017,9251,23100,"1001,9"
"G",77777,2017,9251,23110,"1,2"
"G",77777,2017,9251,23120,2335
"G",77777,2017,9251,24000,"1,2"
"G",77777,2017,9251,26000,"0,2"
"G",77777,2017,9251,41000,1
"G",77777,2017,9251,44900,1
"G",77777,2017,9251,48100,"7680,1"
"G",77777,2017,9251,48900,"464588,19"
"G",77777,2017,9251,60900,22130
"G",77777,2017,9251,61900,"248645,87"
"G",77777,2017,9251,62200,50000
"G",77777,2017,9251,62300,14000
"G",77777,2017,9251,62400,30000
"G",77777,2017,9251,62900,"24521,02"
"G",77777,2017,9251,63200,"167235,1"
"G",77777,2017,9261,41000,0
"G",77777,2017,9261,41001,0
"G",77777,2017,9261,71000,0
"G",77777,2017,9291,50000,3550000
"G",77777,2017,9291,82001,2200000
"G",77777,2017,9291,82020,1
"G",77777,2017,9291,83002,"901518,16"
"G",77777,2017,9311,10000,1
"G",77777,2017,9311,10100,1
"G",77777,2017,9311,11000,1
"G",77777,2017,9311,12000,"207930,17"
"G",77777,2017,9311,12001,"52330,02"
"G",77777,2017,9311,12002,1
"G",77777,2017,9311,12003,"134355,81"
"G",77777,2017,9311,12004,"193691,27"
"G",77777,2017,9311,12005,"9492,24"
"G",77777,2017,9311,12006,"93600,24"
"G",77777,2017,9311,12009,1
"G",77777,2017,9311,12100,"246546,63"
"G",77777,2017,9311,12101,"676211,76"
"G",77777,2017,9311,12103,"18991,32"
"G",77777,2017,9311,12200,1
"G",77777,2017,9311,12400,1
"G",77777,2017,9311,12406,1
"G",77777,2017,9311,12409,1
"G",77777,2017,9311,13000,"86431,46"
"G",77777,2017,9311,13001,"659,4"
"G",77777,2017,9311,13002,"4340,7"
"G",77777,2017,9311,13100,1
"G",77777,2017,9311,13200,34
"G",77777,2017,9311,14300,1
"G",77777,2017,9311,14301,1
"G",77777,2017,9311,15000,"119096,97"
"G",77777,2017,9311,15100,"1129,01"
"G",77777,2017,9311,15200,1
"G",77777,2017,9311,15300,1
"G",77777,2017,9311,16000,"420701,33"
"G",77777,2017,9311,16009,1
"G",77777,2017,9311,16101,1
"G",77777,2017,9311,16104,1
"G",77777,2017,9311,16105,1
"G",77777,2017,9311,16200,1
"G",77777,2017,9311,16205,1
"G",77777,2017,9311,16206,1
"G",77777,2017,9311,16209,"1685,28"
"G",77777,2017,9311,16400,1158
"G",77777,2017,9311,22001,"2991,71"
"G",77777,2017,9311,22104,1
"G",77777,2017,9311,22201,30
"G",77777,2017,9311,22204,30
"G",77777,2017,9311,22601,100
"G",77777,2017,9311,22699,100
"G",77777,2017,9311,23010,400
"G",77777,2017,9311,23020,1000
"G",77777,2017,9311,23110,400
"G",77777,2017,9311,23120,1000
"G",77777,2017,9312,10000,1
"G",77777,2017,9312,10100,"79989,44"
"G",77777,2017,9312,11000,"45999,94"
"G",77777,2017,9312,12000,"267747,93"
"G",77777,2017,9312,12001,"37493,09"
"G",77777,2017,9312,12002,1
"G",77777,2017,9312,12003,"108220,72"
"G",77777,2017,9312,12004,"166051,91"
"G",77777,2017,9312,12005,"28501,24"
"G",77777,2017,9312,12006,"106617,43"
"G",77777,2017,9312,12009,1
"G",77777,2017,9312,12100,"259869,55"
"G",77777,2017,9312,12101,"680247,72"
"G",77777,2017,9312,12103,"17722,08"
"G",77777,2017,9312,12200,278
"G",77777,2017,9312,12400,1
"G",77777,2017,9312,12406,1
"G",77777,2017,9312,12409,1
"G",77777,2017,9312,13000,"49430,03"
"G",77777,2017,9312,13001,1
"G",77777,2017,9312,13002,"26868,84"
"G",77777,2017,9312,13100,"18483,16"
"G",77777,2017,9312,13200,1
"G",77777,2017,9312,14300,1
"G",77777,2017,9312,14301,1
"G",77777,2017,9312,15000,"93310,05"
"G",77777,2017,9312,15100,"564,84"
"G",77777,2017,9312,15200,1
"G",77777,2017,9312,15300,1
"G",77777,2017,9312,16000,"444428,1"
"G",77777,2017,9312,16009,1
"G",77777,2017,9312,16101,1
"G",77777,2017,9312,16104,1
"G",77777,2017,9312,16105,1
"G",77777,2017,9312,16200,1
"G",77777,2017,9312,16205,1
"G",77777,2017,9312,16206,1
"G",77777,2017,9312,16209,"1649,28"
"G",77777,2017,9312,16400,882
"G",77777,2017,9312,22000,1
"G",77777,2017,9312,22001,4000
"G",77777,2017,9312,22104,1500
"G",77777,2017,9312,22199,150
"G",77777,2017,9312,22300,3000
"G",77777,2017,9312,22500,6000
"G",77777,2017,9312,22601,900
"G",77777,2017,9312,22603,150000
"G",77777,2017,9312,22699,400
"G",77777,2017,9312,22706,91900
"G",77777,2017,9312,22799,"25236,98"
"G",77777,2017,9312,23000,900
"G",77777,2017,9312,23010,900
"G",77777,2017,9312,23020,900
"G",77777,2017,9312,23100,2250
"G",77777,2017,9312,23110,900
"G",77777,2017,9312,23120,900
"G",77777,2017,9312,24000,1
"G",77777,2017,9312,47900,1
"G",77777,2017,9312,48900,1
"G",77777,2017,9312,62500,147650
"G",77777,2017,9312,63500,100000
"G",77777,2017,9321,10000,1
"G",77777,2017,9321,10100,1
"G",77777,2017,9321,11000,1
"G",77777,2017,9321,12000,"210554,38"
"G",77777,2017,9321,12001,"42586,29"
"G",77777,2017,9321,12002,1
"G",77777,2017,9321,12003,"130238,36"
"G",77777,2017,9321,12004,"59683,31"
"G",77777,2017,9321,12005,1
"G",77777,2017,9321,12006,"49047,97"
"G",77777,2017,9321,12009,1
"G",77777,2017,9321,12100,"176706,12"
"G",77777,2017,9321,12101,"451777,94"
"G",77777,2017,9321,12103,"45141,48"
"G",77777,2017,9321,12200,"1040,82"
"G",77777,2017,9321,12400,1
"G",77777,2017,9321,12406,1
"G",77777,2017,9321,12409,1
"G",77777,2017,9321,13000,1
"G",77777,2017,9321,13001,1
"G",77777,2017,9321,13002,1
"G",77777,2017,9321,13100,1
"G",77777,2017,9321,13200,1
"G",77777,2017,9321,14300,1
"G",77777,2017,9321,14301,1
"G",77777,2017,9321,15000,"99987,62"
"G",77777,2017,9321,15100,1
"G",77777,2017,9321,15200,1
"G",77777,2017,9321,15300,1
"G",77777,2017,9321,16000,"297464,94"
"G",77777,2017,9321,16009,1
"G",77777,2017,9321,16101,1
"G",77777,2017,9321,16104,1
"G",77777,2017,9321,16105,1
"G",77777,2017,9321,16200,1
"G",77777,2017,9321,16205,1
"G",77777,2017,9321,16206,1
"G",77777,2017,9321,16209,1
"G",77777,2017,9321,16400,252
"G",77777,2017,9321,22100,1
"G",77777,2017,9321,48100,10800
"G",77777,2017,9321,48900,2075000
"G",77777,2017,9322,10000,1
"G",77777,2017,9322,10100,1
"G",77777,2017,9322,11000,1
"G",77777,2017,9322,12000,1
"G",77777,2017,9322,12001,1
"G",77777,2017,9322,12002,1
"G",77777,2017,9322,12003,1
"G",77777,2017,9322,12004,"20759,52"
"G",77777,2017,9322,12005,1
"G",77777,2017,9322,12006,"1624,99"
"G",77777,2017,9322,12009,1
"G",77777,2017,9322,12100,"8482,32"
"G",77777,2017,9322,12101,"14525,28"
"G",77777,2017,9322,12103,1
"G",77777,2017,9322,12200,1
"G",77777,2017,9322,12400,1
"G",77777,2017,9322,12406,1
"G",77777,2017,9322,12409,1
"G",77777,2017,9322,13000,1
"G",77777,2017,9322,13001,1
"G",77777,2017,9322,13002,1
"G",77777,2017,9322,13100,1
"G",77777,2017,9322,13200,1
"G",77777,2017,9322,14300,"151737,2"
