ID;MARCA;MODELO;FABRICANTE;DESCRICION;NIVEL;FECHA_TOMA_DATO
1;Cesva;LRF-04;CESVA;Limitadores;83;12-OCT-11 12.00.41,293932 PM
1;Cesva;LRF-04;CESVA;Limitadores;54.2;12-OCT-11 12.00.41,314712 PM
1;Cesva;LRF-04;CESVA;Limitadores;51.5;12-OCT-11 12.00.41,322372 PM
1;Cesva;LRF-04;CESVA;Limitadores;51.3;12-OCT-11 12.00.41,326894 PM
1;Cesva;LRF-04;CESVA;Limitadores;87.7;12-OCT-11 12.00.41,483828 PM
1;Cesva;LRF-04;CESVA;Limitadores;85.8;12-OCT-11 12.00.41,488211 PM
1;Cesva;LRF-04;CESVA;Limitadores;86;12-OCT-11 12.00.41,492723 PM
1;Cesva;LRF-04;CESVA;Limitadores;82.3;13-OCT-11 05.00.42,274864 AM
1;Cesva;LRF-04;CESVA;Limitadores;70.9;13-OCT-11 05.00.42,280659 AM
1;Cesva;LRF-04;CESVA;Limitadores;51.4;13-OCT-11 05.00.42,290492 AM
1;Cesva;LRF-04;CESVA;Limitadores;51.4;13-OCT-11 05.00.42,300954 AM
1;Cesva;LRF-04;CESVA;Limitadores;90.5;13-OCT-11 05.00.42,573022 AM
1;Cesva;LRF-04;CESVA;Limitadores;89.1;13-OCT-11 05.00.42,577783 AM
1;Cesva;LRF-04;CESVA;Limitadores;87.4;13-OCT-11 05.00.42,582517 AM
21;CESVA;LRF04;CESVA;Limitadores;59.6;14-OCT-11 05.03.53,711515 AM
21;CESVA;LRF04;CESVA;Limitadores;57.3;14-OCT-11 05.03.53,734325 AM
21;CESVA;LRF04;CESVA;Limitadores;57.2;14-OCT-11 05.03.53,738147 AM
21;CESVA;LRF04;CESVA;Limitadores;55.7;14-OCT-11 05.03.53,742818 AM
21;CESVA;LRF04;CESVA;Limitadores;57.2;14-OCT-11 05.03.53,746766 AM
21;CESVA;LRF04;CESVA;Limitadores;43.8;14-OCT-11 05.03.53,751156 AM
21;CESVA;LRF04;CESVA;Limitadores;46.3;14-OCT-11 05.03.53,755029 AM
21;CESVA;LRF04;CESVA;Limitadores;43.6;14-OCT-11 05.03.53,759685 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;14-OCT-11 05.03.53,763560 AM
21;CESVA;LRF04;CESVA;Limitadores;44.1;14-OCT-11 05.03.53,768564 AM
21;CESVA;LRF04;CESVA;Limitadores;46;14-OCT-11 05.03.53,772569 AM
21;CESVA;LRF04;CESVA;Limitadores;44.3;14-OCT-11 05.03.53,778163 AM
21;CESVA;LRF04;CESVA;Limitadores;45.8;14-OCT-11 05.03.53,782342 AM
21;CESVA;LRF04;CESVA;Limitadores;44.1;14-OCT-11 05.03.53,789247 AM
21;CESVA;LRF04;CESVA;Limitadores;46.4;14-OCT-11 05.03.53,792917 AM
21;CESVA;LRF04;CESVA;Limitadores;43.6;14-OCT-11 05.03.53,798149 AM
21;CESVA;LRF04;CESVA;Limitadores;45.9;14-OCT-11 05.03.54,476959 AM
21;CESVA;LRF04;CESVA;Limitadores;44.9;14-OCT-11 05.03.54,482658 AM
21;CESVA;LRF04;CESVA;Limitadores;45.7;14-OCT-11 05.03.54,487025 AM
21;CESVA;LRF04;CESVA;Limitadores;44.7;14-OCT-11 05.03.54,492638 AM
21;CESVA;LRF04;CESVA;Limitadores;46.3;14-OCT-11 05.03.54,496873 AM
21;CESVA;LRF04;CESVA;Limitadores;44.6;14-OCT-11 05.03.54,503700 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;14-OCT-11 05.03.54,508389 AM
21;CESVA;LRF04;CESVA;Limitadores;45.3;14-OCT-11 05.03.54,513508 AM
21;CESVA;LRF04;CESVA;Limitadores;45.5;14-OCT-11 05.03.54,517860 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;14-OCT-11 05.03.54,523200 AM
21;CESVA;LRF04;CESVA;Limitadores;44.5;14-OCT-11 05.03.54,527397 AM
21;CESVA;LRF04;CESVA;Limitadores;46.6;14-OCT-11 05.03.54,532866 AM
21;CESVA;LRF04;CESVA;Limitadores;93.1;14-OCT-11 05.04.47,118418 AM
21;CESVA;LRF04;CESVA;Limitadores;92.6;14-OCT-11 05.04.47,124167 AM
21;CESVA;LRF04;CESVA;Limitadores;92.4;14-OCT-11 05.04.47,141984 AM
21;CESVA;LRF04;CESVA;Limitadores;93.1;14-OCT-11 05.04.47,146013 AM
21;CESVA;LRF04;CESVA;Limitadores;92.9;14-OCT-11 05.04.47,151441 AM
21;CESVA;LRF04;CESVA;Limitadores;91.9;14-OCT-11 05.04.47,156731 AM
21;CESVA;LRF04;CESVA;Limitadores;90.9;14-OCT-11 05.04.47,162078 AM
21;CESVA;LRF04;CESVA;Limitadores;90.7;14-OCT-11 05.04.47,166163 AM
21;CESVA;LRF04;CESVA;Limitadores;91;14-OCT-11 05.04.47,171041 AM
21;CESVA;LRF04;CESVA;Limitadores;88.2;14-OCT-11 05.04.47,174748 AM
21;CESVA;LRF04;CESVA;Limitadores;86.1;14-OCT-11 05.04.47,179920 AM
21;CESVA;LRF04;CESVA;Limitadores;78.2;14-OCT-11 05.04.47,184948 AM
21;CESVA;LRF04;CESVA;Limitadores;94;14-OCT-11 05.05.27,657556 AM
21;CESVA;LRF04;CESVA;Limitadores;93.9;14-OCT-11 05.05.27,664176 AM
21;CESVA;LRF04;CESVA;Limitadores;93.6;14-OCT-11 05.05.27,671043 AM
21;CESVA;LRF04;CESVA;Limitadores;92.8;14-OCT-11 05.05.27,700596 AM
21;CESVA;LRF04;CESVA;Limitadores;91.4;14-OCT-11 05.05.27,706488 AM
21;CESVA;LRF04;CESVA;Limitadores;91;14-OCT-11 05.05.27,713946 AM
21;CESVA;LRF04;CESVA;Limitadores;91.8;14-OCT-11 05.05.27,723687 AM
21;CESVA;LRF04;CESVA;Limitadores;93.3;14-OCT-11 05.05.27,728978 AM
21;CESVA;LRF04;CESVA;Limitadores;92.1;14-OCT-11 05.05.27,734406 AM
21;CESVA;LRF04;CESVA;Limitadores;91.9;14-OCT-11 05.05.27,738353 AM
21;CESVA;LRF04;CESVA;Limitadores;88.9;14-OCT-11 05.05.27,743587 AM
21;CESVA;LRF04;CESVA;Limitadores;88.3;14-OCT-11 05.05.27,748901 AM
21;CESVA;LRF04;CESVA;Limitadores;89.2;14-OCT-11 05.05.27,753786 AM
21;CESVA;LRF04;CESVA;Limitadores;88.6;14-OCT-11 05.05.27,757816 AM
21;CESVA;LRF04;CESVA;Limitadores;87.6;14-OCT-11 05.05.27,767177 AM
21;CESVA;LRF04;CESVA;Limitadores;85.4;14-OCT-11 05.05.27,771677 AM
1;Cesva;LRF-04;CESVA;Limitadores;78.8;14-OCT-11 12.00.41,894429 PM
1;Cesva;LRF-04;CESVA;Limitadores;63.1;14-OCT-11 12.00.41,900371 PM
1;Cesva;LRF-04;CESVA;Limitadores;61.6;14-OCT-11 12.00.41,907454 PM
1;Cesva;LRF-04;CESVA;Limitadores;51.1;14-OCT-11 12.00.41,919954 PM
1;Cesva;LRF-04;CESVA;Limitadores;87;14-OCT-11 12.00.42,165872 PM
1;Cesva;LRF-04;CESVA;Limitadores;83.6;14-OCT-11 12.00.42,171036 PM
1;Cesva;LRF-04;CESVA;Limitadores;83;14-OCT-11 12.00.42,175156 PM
21;CESVA;LRF04;CESVA;Limitadores;0;15-OCT-11 05.04.54,924384 AM
21;CESVA;LRF04;CESVA;Limitadores;93.3;15-OCT-11 05.04.55,041706 AM
21;CESVA;LRF04;CESVA;Limitadores;92.2;15-OCT-11 05.04.55,050046 AM
21;CESVA;LRF04;CESVA;Limitadores;93.3;15-OCT-11 05.04.55,057811 AM
21;CESVA;LRF04;CESVA;Limitadores;93.4;15-OCT-11 05.04.55,067366 AM
21;CESVA;LRF04;CESVA;Limitadores;93.1;15-OCT-11 05.04.55,073760 AM
21;CESVA;LRF04;CESVA;Limitadores;94.1;15-OCT-11 05.04.55,080541 AM
21;CESVA;LRF04;CESVA;Limitadores;93.8;15-OCT-11 05.04.55,085398 AM
21;CESVA;LRF04;CESVA;Limitadores;93.7;15-OCT-11 05.04.55,093269 AM
21;CESVA;LRF04;CESVA;Limitadores;93.8;15-OCT-11 05.04.55,098210 AM
21;CESVA;LRF04;CESVA;Limitadores;94.2;15-OCT-11 05.04.55,106095 AM
1;Cesva;LRF-04;CESVA;Limitadores;82.7;15-OCT-11 12.00.38,333670 PM
1;Cesva;LRF-04;CESVA;Limitadores;50.1;15-OCT-11 12.00.38,338550 PM
1;Cesva;LRF-04;CESVA;Limitadores;81.9;15-OCT-11 12.00.38,432747 PM
1;Cesva;LRF-04;CESVA;Limitadores;82.8;15-OCT-11 12.00.38,436233 PM
1;Cesva;LRF-04;CESVA;Limitadores;75.8;15-OCT-11 12.00.38,440390 PM
1;Cesva;LRF-04;CESVA;Limitadores;77.8;16-OCT-11 12.00.40,219135 PM
1;Cesva;LRF-04;CESVA;Limitadores;50.6;16-OCT-11 12.00.40,224040 PM
1;Cesva;LRF-04;CESVA;Limitadores;97.1;16-OCT-11 12.00.40,343530 PM
1;Cesva;LRF-04;CESVA;Limitadores;95.9;16-OCT-11 12.00.40,349171 PM
1;Cesva;LRF-04;CESVA;Limitadores;94.5;16-OCT-11 12.00.40,364194 PM
1;Cesva;LRF-04;CESVA;Limitadores;89.5;16-OCT-11 12.00.40,368301 PM
21;CESVA;LRF04;CESVA;Limitadores;64.6;16-OCT-11 12.02.21,727004 PM
21;CESVA;LRF04;CESVA;Limitadores;60.9;16-OCT-11 12.02.21,731057 PM
21;CESVA;LRF04;CESVA;Limitadores;60.7;16-OCT-11 12.02.21,735528 PM
21;CESVA;LRF04;CESVA;Limitadores;56.3;16-OCT-11 12.02.21,743037 PM
21;CESVA;LRF04;CESVA;Limitadores;69.3;16-OCT-11 12.02.21,747750 PM
21;CESVA;LRF04;CESVA;Limitadores;50.8;16-OCT-11 12.02.21,751307 PM
21;CESVA;LRF04;CESVA;Limitadores;45.1;16-OCT-11 12.02.21,755847 PM
21;CESVA;LRF04;CESVA;Limitadores;45.9;16-OCT-11 12.02.21,759612 PM
21;CESVA;LRF04;CESVA;Limitadores;96.9;16-OCT-11 12.02.22,197849 PM
21;CESVA;LRF04;CESVA;Limitadores;96.1;16-OCT-11 12.02.22,201643 PM
21;CESVA;LRF04;CESVA;Limitadores;96.8;16-OCT-11 12.02.22,206124 PM
21;CESVA;LRF04;CESVA;Limitadores;96.6;16-OCT-11 12.02.22,209909 PM
21;CESVA;LRF04;CESVA;Limitadores;96.4;16-OCT-11 12.02.22,229994 PM
21;CESVA;LRF04;CESVA;Limitadores;96.7;16-OCT-11 12.02.22,233654 PM
21;CESVA;LRF04;CESVA;Limitadores;95.9;16-OCT-11 12.02.22,238063 PM
21;CESVA;LRF04;CESVA;Limitadores;94.7;16-OCT-11 12.02.22,241859 PM
21;CESVA;LRF04;CESVA;Limitadores;93.4;16-OCT-11 12.02.22,246921 PM
21;CESVA;LRF04;CESVA;Limitadores;93.6;16-OCT-11 12.02.22,250465 PM
21;CESVA;LRF04;CESVA;Limitadores;92.7;16-OCT-11 12.02.22,254917 PM
21;CESVA;LRF04;CESVA;Limitadores;91.7;16-OCT-11 12.02.22,258775 PM
21;CESVA;LRF04;CESVA;Limitadores;92.5;16-OCT-11 12.02.22,263015 PM
21;CESVA;LRF04;CESVA;Limitadores;91;16-OCT-11 12.02.22,266590 PM
21;CESVA;LRF04;CESVA;Limitadores;88.4;16-OCT-11 12.02.22,270948 PM
21;CESVA;LRF04;CESVA;Limitadores;73.6;16-OCT-11 12.02.22,274896 PM
1;Cesva;LRF-04;CESVA;Limitadores;75.4;17-OCT-11 05.00.44,226537 AM
1;Cesva;LRF-04;CESVA;Limitadores;63.1;17-OCT-11 05.00.44,250961 AM
1;Cesva;LRF-04;CESVA;Limitadores;98.6;17-OCT-11 05.00.44,430199 AM
1;Cesva;LRF-04;CESVA;Limitadores;98;17-OCT-11 05.00.44,435180 AM
1;Cesva;LRF-04;CESVA;Limitadores;96.4;17-OCT-11 05.00.44,448853 AM
1;Cesva;LRF-04;CESVA;Limitadores;91.9;17-OCT-11 05.00.44,455703 AM
21;CESVA;LRF04;CESVA;Limitadores;45.7;17-OCT-11 05.02.23,117595 AM
21;CESVA;LRF04;CESVA;Limitadores;45.1;17-OCT-11 05.02.23,122167 AM
21;CESVA;LRF04;CESVA;Limitadores;45.8;17-OCT-11 05.02.23,128344 AM
21;CESVA;LRF04;CESVA;Limitadores;45.5;17-OCT-11 05.02.23,134346 AM
21;CESVA;LRF04;CESVA;Limitadores;45.4;17-OCT-11 05.02.23,139950 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;17-OCT-11 05.02.23,144749 AM
21;CESVA;LRF04;CESVA;Limitadores;44.9;17-OCT-11 05.02.23,151270 AM
21;CESVA;LRF04;CESVA;Limitadores;46.3;17-OCT-11 05.02.23,157272 AM
21;CESVA;LRF04;CESVA;Limitadores;94.2;17-OCT-11 05.02.23,572841 AM
21;CESVA;LRF04;CESVA;Limitadores;95.9;17-OCT-11 05.02.23,577206 AM
21;CESVA;LRF04;CESVA;Limitadores;95.1;17-OCT-11 05.02.23,582044 AM
21;CESVA;LRF04;CESVA;Limitadores;94.1;17-OCT-11 05.02.23,585968 AM
21;CESVA;LRF04;CESVA;Limitadores;93.6;17-OCT-11 05.02.23,591520 AM
21;CESVA;LRF04;CESVA;Limitadores;93.2;17-OCT-11 05.02.23,595641 AM
21;CESVA;LRF04;CESVA;Limitadores;93.5;17-OCT-11 05.02.23,600436 AM
21;CESVA;LRF04;CESVA;Limitadores;93.9;17-OCT-11 05.02.23,605687 AM
21;CESVA;LRF04;CESVA;Limitadores;94.5;17-OCT-11 05.02.23,619434 AM
21;CESVA;LRF04;CESVA;Limitadores;93.1;17-OCT-11 05.02.23,623988 AM
21;CESVA;LRF04;CESVA;Limitadores;90.5;17-OCT-11 05.02.23,629749 AM
21;CESVA;LRF04;CESVA;Limitadores;91.4;17-OCT-11 05.02.23,633631 AM
21;CESVA;LRF04;CESVA;Limitadores;90.5;17-OCT-11 05.02.23,638009 AM
21;CESVA;LRF04;CESVA;Limitadores;87;17-OCT-11 05.02.23,642064 AM
21;CESVA;LRF04;CESVA;Limitadores;85.2;17-OCT-11 05.02.23,647291 AM
21;CESVA;LRF04;CESVA;Limitadores;80.1;17-OCT-11 05.02.23,651161 AM
21;CESVA;LRF04;CESVA;Limitadores;44.9;18-OCT-11 05.03.43,032117 AM
21;CESVA;LRF04;CESVA;Limitadores;46.2;18-OCT-11 05.03.43,054661 AM
21;CESVA;LRF04;CESVA;Limitadores;44.9;18-OCT-11 05.03.43,059604 AM
21;CESVA;LRF04;CESVA;Limitadores;46.2;18-OCT-11 05.03.43,065779 AM
21;CESVA;LRF04;CESVA;Limitadores;45.1;18-OCT-11 05.03.43,070150 AM
21;CESVA;LRF04;CESVA;Limitadores;45.7;18-OCT-11 05.03.43,079034 AM
21;CESVA;LRF04;CESVA;Limitadores;45.9;18-OCT-11 05.03.43,085354 AM
21;CESVA;LRF04;CESVA;Limitadores;45.1;18-OCT-11 05.03.43,092472 AM
21;CESVA;LRF04;CESVA;Limitadores;46.2;18-OCT-11 05.03.43,112967 AM
21;CESVA;LRF04;CESVA;Limitadores;44.6;18-OCT-11 05.03.43,120975 AM
21;CESVA;LRF04;CESVA;Limitadores;46.5;18-OCT-11 05.03.43,125559 AM
21;CESVA;LRF04;CESVA;Limitadores;44.3;18-OCT-11 05.03.43,131602 AM
21;CESVA;LRF04;CESVA;Limitadores;46.6;18-OCT-11 05.03.43,137197 AM
21;CESVA;LRF04;CESVA;Limitadores;44.6;18-OCT-11 05.03.43,144504 AM
21;CESVA;LRF04;CESVA;Limitadores;46.2;18-OCT-11 05.03.43,152076 AM
21;CESVA;LRF04;CESVA;Limitadores;45.2;18-OCT-11 05.03.43,160685 AM
21;CESVA;LRF04;CESVA;Limitadores;45.7;18-OCT-11 05.03.43,629774 AM
21;CESVA;LRF04;CESVA;Limitadores;45.7;18-OCT-11 05.03.43,635328 AM
21;CESVA;LRF04;CESVA;Limitadores;45;18-OCT-11 05.03.43,658036 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;18-OCT-11 05.03.43,662974 AM
21;CESVA;LRF04;CESVA;Limitadores;44.9;18-OCT-11 05.03.43,668140 AM
21;CESVA;LRF04;CESVA;Limitadores;46.3;18-OCT-11 05.03.43,672709 AM
21;CESVA;LRF04;CESVA;Limitadores;44.6;18-OCT-11 05.03.43,677469 AM
21;CESVA;LRF04;CESVA;Limitadores;46.3;18-OCT-11 05.03.43,681982 AM
21;CESVA;LRF04;CESVA;Limitadores;44.6;18-OCT-11 05.03.43,689272 AM
21;CESVA;LRF04;CESVA;Limitadores;46.3;18-OCT-11 05.03.43,695339 AM
21;CESVA;LRF04;CESVA;Limitadores;45;18-OCT-11 05.03.43,701603 AM
21;CESVA;LRF04;CESVA;Limitadores;46;18-OCT-11 05.03.43,706256 AM
21;CESVA;LRF04;CESVA;Limitadores;45.4;18-OCT-11 05.03.43,712941 AM
21;CESVA;LRF04;CESVA;Limitadores;45.5;18-OCT-11 05.03.43,717848 AM
21;CESVA;LRF04;CESVA;Limitadores;45.6;18-OCT-11 05.03.43,723540 AM
21;CESVA;LRF04;CESVA;Limitadores;45.1;18-OCT-11 05.03.43,727602 AM
21;CESVA;LRF04;CESVA;Limitadores;44.6;19-OCT-11 05.03.40,077287 AM
21;CESVA;LRF04;CESVA;Limitadores;46.2;19-OCT-11 05.03.40,088821 AM
21;CESVA;LRF04;CESVA;Limitadores;45.1;19-OCT-11 05.03.40,093461 AM
21;CESVA;LRF04;CESVA;Limitadores;45.6;19-OCT-11 05.03.40,099324 AM
21;CESVA;LRF04;CESVA;Limitadores;45.7;19-OCT-11 05.03.40,103543 AM
21;CESVA;LRF04;CESVA;Limitadores;45;19-OCT-11 05.03.40,107528 AM
21;CESVA;LRF04;CESVA;Limitadores;46;19-OCT-11 05.03.40,112746 AM
21;CESVA;LRF04;CESVA;Limitadores;44.4;19-OCT-11 05.03.40,120800 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;19-OCT-11 05.03.40,130563 AM
21;CESVA;LRF04;CESVA;Limitadores;44.1;19-OCT-11 05.03.40,136537 AM
21;CESVA;LRF04;CESVA;Limitadores;46.3;19-OCT-11 05.03.40,144042 AM
21;CESVA;LRF04;CESVA;Limitadores;44.3;19-OCT-11 05.03.40,150637 AM
21;CESVA;LRF04;CESVA;Limitadores;46.2;19-OCT-11 05.03.40,159550 AM
21;CESVA;LRF04;CESVA;Limitadores;45.1;19-OCT-11 05.03.40,164140 AM
21;CESVA;LRF04;CESVA;Limitadores;45.7;19-OCT-11 05.03.40,169041 AM
21;CESVA;LRF04;CESVA;Limitadores;45.7;19-OCT-11 05.03.40,173056 AM
21;CESVA;LRF04;CESVA;Limitadores;46;19-OCT-11 05.03.40,486129 AM
21;CESVA;LRF04;CESVA;Limitadores;45.3;19-OCT-11 05.03.40,490702 AM
21;CESVA;LRF04;CESVA;Limitadores;45.6;19-OCT-11 05.03.40,494375 AM
21;CESVA;LRF04;CESVA;Limitadores;45.8;19-OCT-11 05.03.40,498754 AM
21;CESVA;LRF04;CESVA;Limitadores;45.2;19-OCT-11 05.03.40,503198 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;19-OCT-11 05.03.40,508234 AM
21;CESVA;LRF04;CESVA;Limitadores;45.2;19-OCT-11 05.03.40,512118 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;19-OCT-11 05.03.40,516495 AM
21;CESVA;LRF04;CESVA;Limitadores;45.1;19-OCT-11 05.03.40,520319 AM
21;CESVA;LRF04;CESVA;Limitadores;45.8;19-OCT-11 05.03.40,525436 AM
21;CESVA;LRF04;CESVA;Limitadores;45.2;19-OCT-11 05.03.40,529151 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;19-OCT-11 05.03.40,544244 AM
21;CESVA;LRF04;CESVA;Limitadores;44.3;20-OCT-11 05.03.38,861729 AM
21;CESVA;LRF04;CESVA;Limitadores;46.5;20-OCT-11 05.03.38,879851 AM
21;CESVA;LRF04;CESVA;Limitadores;44.6;20-OCT-11 05.03.38,888099 AM
21;CESVA;LRF04;CESVA;Limitadores;46.3;20-OCT-11 05.03.38,907102 AM
21;CESVA;LRF04;CESVA;Limitadores;44.9;20-OCT-11 05.03.38,911644 AM
21;CESVA;LRF04;CESVA;Limitadores;46;20-OCT-11 05.03.38,914939 AM
21;CESVA;LRF04;CESVA;Limitadores;45.3;20-OCT-11 05.03.38,919326 AM
21;CESVA;LRF04;CESVA;Limitadores;45.5;20-OCT-11 05.03.38,922623 AM
21;CESVA;LRF04;CESVA;Limitadores;45.3;20-OCT-11 05.03.38,926872 AM
21;CESVA;LRF04;CESVA;Limitadores;44.5;20-OCT-11 05.03.38,930819 AM
21;CESVA;LRF04;CESVA;Limitadores;47.2;20-OCT-11 05.03.38,935864 AM
21;CESVA;LRF04;CESVA;Limitadores;73.6;20-OCT-11 05.03.38,939109 AM
21;CESVA;LRF04;CESVA;Limitadores;80.5;20-OCT-11 05.03.38,943869 AM
21;CESVA;LRF04;CESVA;Limitadores;77.5;20-OCT-11 05.03.38,947340 AM
21;CESVA;LRF04;CESVA;Limitadores;76.7;20-OCT-11 05.03.38,951576 AM
21;CESVA;LRF04;CESVA;Limitadores;80.6;20-OCT-11 05.03.38,956086 AM
21;CESVA;LRF04;CESVA;Limitadores;45.8;20-OCT-11 05.03.39,353919 AM
21;CESVA;LRF04;CESVA;Limitadores;45.6;20-OCT-11 05.03.39,357712 AM
21;CESVA;LRF04;CESVA;Limitadores;45.4;20-OCT-11 05.03.39,361001 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;20-OCT-11 05.03.39,364732 AM
21;CESVA;LRF04;CESVA;Limitadores;44.9;20-OCT-11 05.03.39,368790 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;20-OCT-11 05.03.39,373490 AM
21;CESVA;LRF04;CESVA;Limitadores;44.7;20-OCT-11 05.03.39,376875 AM
21;CESVA;LRF04;CESVA;Limitadores;46.3;20-OCT-11 05.03.39,380869 AM
21;CESVA;LRF04;CESVA;Limitadores;44.6;20-OCT-11 05.03.39,388062 AM
21;CESVA;LRF04;CESVA;Limitadores;46.5;20-OCT-11 05.03.39,396446 AM
21;CESVA;LRF04;CESVA;Limitadores;44.4;20-OCT-11 05.03.39,402428 AM
21;CESVA;LRF04;CESVA;Limitadores;46.5;20-OCT-11 05.03.39,408983 AM
21;CESVA;LRF04;CESVA;Limitadores;94.6;21-OCT-11 05.04.17,849954 AM
21;CESVA;LRF04;CESVA;Limitadores;96;21-OCT-11 05.04.17,878899 AM
21;CESVA;LRF04;CESVA;Limitadores;97.9;21-OCT-11 05.04.17,884569 AM
21;CESVA;LRF04;CESVA;Limitadores;94.6;21-OCT-11 05.04.17,889214 AM
21;CESVA;LRF04;CESVA;Limitadores;95.1;21-OCT-11 05.04.17,894804 AM
21;CESVA;LRF04;CESVA;Limitadores;94.3;21-OCT-11 05.04.17,898987 AM
21;CESVA;LRF04;CESVA;Limitadores;94.2;21-OCT-11 05.04.17,904748 AM
21;CESVA;LRF04;CESVA;Limitadores;93.5;21-OCT-11 05.04.17,912594 AM
21;CESVA;LRF04;CESVA;Limitadores;93.4;21-OCT-11 05.04.17,917804 AM
21;CESVA;LRF04;CESVA;Limitadores;92.5;21-OCT-11 05.04.17,922796 AM
21;CESVA;LRF04;CESVA;Limitadores;91.7;21-OCT-11 05.04.17,928046 AM
21;CESVA;LRF04;CESVA;Limitadores;90.8;21-OCT-11 05.04.17,933461 AM
21;CESVA;LRF04;CESVA;Limitadores;88.9;21-OCT-11 05.04.17,947529 AM
21;CESVA;LRF04;CESVA;Limitadores;88.5;21-OCT-11 05.04.17,952435 AM
21;CESVA;LRF04;CESVA;Limitadores;78.2;21-OCT-11 05.04.17,960686 AM
21;CESVA;LRF04;CESVA;Limitadores;60.4;21-OCT-11 05.04.17,975116 AM
21;CESVA;LRF04;CESVA;Limitadores;45.5;21-OCT-11 05.04.18,606555 AM
21;CESVA;LRF04;CESVA;Limitadores;45.9;21-OCT-11 05.04.18,638507 AM
21;CESVA;LRF04;CESVA;Limitadores;45;21-OCT-11 05.04.18,656269 AM
21;CESVA;LRF04;CESVA;Limitadores;46.1;21-OCT-11 05.04.18,674366 AM
21;CESVA;LRF04;CESVA;Limitadores;44.9;21-OCT-11 05.04.18,682406 AM
21;CESVA;LRF04;CESVA;Limitadores;46.2;21-OCT-11 05.04.18,691210 AM
21;CESVA;LRF04;CESVA;Limitadores;44.8;21-OCT-11 05.04.18,695940 AM
21;CESVA;LRF04;CESVA;Limitadores;46.3;21-OCT-11 05.04.18,700969 AM
21;CESVA;LRF04;CESVA;Limitadores;44.5;21-OCT-11 05.04.18,704640 AM
21;CESVA;LRF04;CESVA;Limitadores;46.6;21-OCT-11 05.04.18,709173 AM
21;CESVA;LRF04;CESVA;Limitadores;44.3;21-OCT-11 05.04.18,712952 AM
21;CESVA;LRF04;CESVA;Limitadores;46.5;21-OCT-11 05.04.18,717812 AM
21;CESVA;LRF04;CESVA;Limitadores;58.6;22-OCT-11 12.03.41,305438 PM
21;CESVA;LRF04;CESVA;Limitadores;57.1;22-OCT-11 12.03.41,319649 PM
21;CESVA;LRF04;CESVA;Limitadores;0;22-OCT-11 12.03.41,327970 PM
21;CESVA;LRF04;CESVA;Limitadores;66.1;22-OCT-11 12.03.41,331610 PM
21;CESVA;LRF04;CESVA;Limitadores;50.9;22-OCT-11 12.03.41,336232 PM
21;CESVA;LRF04;CESVA;Limitadores;46;22-OCT-11 12.03.41,339693 PM
21;CESVA;LRF04;CESVA;Limitadores;43.8;22-OCT-11 12.03.41,343207 PM
21;CESVA;LRF04;CESVA;Limitadores;46.1;22-OCT-11 12.03.41,347469 PM
21;CESVA;LRF04;CESVA;Limitadores;94.6;22-OCT-11 12.03.41,736757 PM
21;CESVA;LRF04;CESVA;Limitadores;93.7;22-OCT-11 12.03.41,741493 PM
21;CESVA;LRF04;CESVA;Limitadores;94.3;22-OCT-11 12.03.41,745134 PM
21;CESVA;LRF04;CESVA;Limitadores;95.8;22-OCT-11 12.03.41,749671 PM
21;CESVA;LRF04;CESVA;Limitadores;93.5;22-OCT-11 12.03.41,753661 PM
21;CESVA;LRF04;CESVA;Limitadores;94.3;22-OCT-11 12.03.41,758398 PM
21;CESVA;LRF04;CESVA;Limitadores;95.4;22-OCT-11 12.03.41,762135 PM
21;CESVA;LRF04;CESVA;Limitadores;95.2;22-OCT-11 12.03.41,766737 PM
21;CESVA;LRF04;CESVA;Limitadores;93.8;22-OCT-11 12.03.41,770562 PM
21;CESVA;LRF04;CESVA;Limitadores;92.8;22-OCT-11 12.03.41,776681 PM
21;CESVA;LRF04;CESVA;Limitadores;92.8;22-OCT-11 12.03.41,780585 PM
21;CESVA;LRF04;CESVA;Limitadores;94.1;22-OCT-11 12.03.41,787832 PM
21;CESVA;LRF04;CESVA;Limitadores;89.5;23-OCT-11 05.05.14,106546 AM
21;CESVA;LRF04;CESVA;Limitadores;88.4;23-OCT-11 05.05.14,145140 AM
21;CESVA;LRF04;CESVA;Limitadores;79.8;23-OCT-11 05.05.14,148963 AM
21;CESVA;LRF04;CESVA;Limitadores;55.3;23-OCT-11 05.05.14,153396 AM
21;CESVA;LRF04;CESVA;Limitadores;56.5;23-OCT-11 05.05.14,166338 AM
21;CESVA;LRF04;CESVA;Limitadores;52.5;23-OCT-11 05.05.14,172563 AM
21;CESVA;LRF04;CESVA;Limitadores;55.1;23-OCT-11 05.05.14,186647 AM
21;CESVA;LRF04;CESVA;Limitadores;93;23-OCT-11 05.05.14,654272 AM
