Fecha de la Visita,Distrito,Barrio,Dirección,Origen Petición,Área Actuación,Servicios Aplicados,Vectores Tratados
19/01/2017,CENTRO,PERCHEL NORTE,PL DOÑA TRINIDAD DE Nr: 1,Actuación Programada,Policía Local - Bomberos,Desratización,Ratas
19/01/2017,ESTE,EL PALO,CL ALONSO CARRILLO DE ALBORNOZ Nr: 1,Actuación Programada,Junta Municipal Distrito - OMA,INSPECCIÓN,Indeterminado
19/01/2017,PUERTO DE LA TORRE,EL CHAPARRAL,PJE RUBENS Nr: 1,Actuación Programada,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
19/01/2017,PALMA-PALMILLA,MARTIRICOS,PSO MARTIRICOS Nr: 1,Actuación Programada,Policía Local - Bomberos,Desratización,Ratas
19/01/2017,ESTE,MIRAFLORES DEL PALO,CL TEIDE Nr: 11,GECOR,Vía Pública,Desratización,Ratas
19/01/2017,CRUZ DE HUMILLADERO,NTRA SRA DEL CARMEN,AV JUAN XXIII Nr: 61,GECOR,Vía Pública,Desinsectación,Cucarachas
19/01/2017,CARRETERA DE CADIZ,LA LUZ,AV ISAAC PERAL Nr: 11,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
19/01/2017,CARRETERA DE CADIZ,LA LUZ,AV ANTONIO GAUDI Nr: 20,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
19/01/2017,CAMPANILLAS,COLMENAREJO,CL AIDA Nr: 5,GECOR,Vía Pública,Desinsectación,Pulgas
19/01/2017,PUERTO DE LA TORRE,TORREMAR,CL ESCRITOR GONZALEZ VALLS Nr: 21,GECOR,Vía Pública,Desratización,Ratas
19/01/2017,ESTE,LAS CUEVAS,CL REAL Nr: 19,GECOR,Vía Pública,Desratización,Ratas
20/01/2017,BAILEN-MIRAFLORES,LA CORTA,CL FAUNO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
20/01/2017,BAILEN-MIRAFLORES,FLORISOL,CL GALENO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
20/01/2017,BAILEN-MIRAFLORES,NUESTRA SEÑORA DE FATIMA,CL JOSE CARRION DE MULA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
20/01/2017,CARRETERA DE CADIZ,PARQUE EMP. SANTA BARBARA,CL FIDIAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
20/01/2017,CARRETERA DE CADIZ,PARQUE EMP. AZUCARERA,CL GUARO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
20/01/2017,CARRETERA DE CADIZ,PALACIO DEPORTES,CL MIGUEL DE MERIDA NICOLICH Nr: 7,Actuación Programada,Vía Pública,Desratización,Ratas
20/01/2017,TEATINOS-UNIVERSIDAD,EL CONSUL,CL ESQUILO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
20/01/2017,TEATINOS-UNIVERSIDAD,EL ROMERAL,CL CARMEN LAFORET Nr: 35,Actuación Programada,Vía Pública,Desratización,Ratas
20/01/2017,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL HEROE DE SOSTOA Nr: 49,Actuación Programada,Colégio Público,Desratización,Ratas
20/01/2017,CARRETERA DE CADIZ,PARQUE MEDITERRANEO,CL EDUARDO DE PALACIO Nr: 8,Actuación Programada,Colégio Público,Desratización,Ratas
20/01/2017,CARRETERA DE CADIZ,GUADALJAIRE,AV VIRGEN DE BELEN Nr: 7,Actuación Programada,Colégio Público,Desratización,Ratas
20/01/2017,CARRETERA DE CADIZ,FINCA EL PATO,AV IMPERIO ARGENTINA Nr: 2,Actuación Programada,Colégio Público,Desratización,Ratas
20/01/2017,CENTRO,LA VICTORIA,CL FERRANDIZ Nr: 2,ALTA DE OFICIO,Colégio Público,Desratización,Ratas
20/01/2017,CARRETERA DE CADIZ,PARQUE MEDITERRANEO,CL EDUARDO DE PALACIO Nr: 8,GECOR,Colégio Público,Desratización,Ratas
20/01/2017,CARRETERA DE CADIZ,PARQUE MEDITERRANEO,CL GUILLERMO CARRERA RUBIO Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
20/01/2017,CHURRIANA,EL OLIVAR,CL ACEITUNO Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
23/01/2017,CARRETERA DE CADIZ,LA LUZ,PL LIMEÑO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/01/2017,CENTRO,MARMOLES,CL HILERA Nr: 12,Actuación Programada,Colégio Público,Desratización,Ratas
23/01/2017,CENTRO,PERCHEL NORTE,CL HILERA Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
23/01/2017,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,PL MURILLO CARRERA Nr: 6,Quejas y Sugerencias,Vía Pública,Desratización,Ratas
23/01/2017,ESTE,EL PALO,CL URUGUAY Nr: 33,GECOR,Vía Pública,Desratización,Ratas
23/01/2017,PALMA-PALMILLA,26 DE FEBRERO,CL JOAQUIN PIZARRO Y DESPISTAL Nr: 11,GECOR,Vía Pública,Desratización,Ratas
23/01/2017,CARRETERA DE CADIZ,MAINAKE,CL VILLANUEVA DE TAPIA Nr: 1,GECOR,Vía Pública,Desratización,Ratas
23/01/2017,CARRETERA DE CADIZ,ALMUDENA,AV MOLIERE Nr: 25,GECOR,Vía Pública,Desratización,Ratas
23/01/2017,TEATINOS-UNIVERSIDAD,QUINTA ALEGRE,CL MONTESQUIEU Nr: 4,Actuación Programada,Vía Pública,Desratización,Ratas
23/01/2017,TEATINOS-UNIVERSIDAD,COLONIA SANTA INES,CL MUÑOZ CERISOLA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/01/2017,TEATINOS-UNIVERSIDAD,EL CONSUL II,CL ESQUILO Nr: 28,Actuación Programada,Vía Pública,Desratización,Ratas
23/01/2017,PALMA-PALMILLA,LA ROSALEDA,AV PALMILLA Nr: 6,Actuación Programada,Vía Pública,Desratización,Ratas
23/01/2017,PALMA-PALMILLA,MARTIRICOS,PL CONDE DE FERRERIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,CENTRO,PERCHEL NORTE,PLLO SANTO DOMINGO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,CENTRO,PLAZA DE TOROS VIEJA,CL SALITRE Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,TEATINOS-UNIVERSIDAD,CORTIJO ALTO,CL PIERROT Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,CARRETERA DE CADIZ,ARDIRA,PL AVICENA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,CARRETERA DE CADIZ,LOS GIRASOLES,CL METRALLA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,CARRETERA DE CADIZ,VIRGEN DE BELEN,CL CHICO DEL MATADERO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,TEATINOS-UNIVERSIDAD,LOS MOLINOS,CL NUZAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,PALMA-PALMILLA,LA ROCA,CL POETA AGUSTIN RUANO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,PALMA-PALMILLA,ARROYO DE LOS ANGELES,CL PEPE SANTIAGO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,PALMA-PALMILLA,503 VIVIENDAS,CL JANDULA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,PUERTO DE LA TORRE,HACIENDA CABELLO,CL MAX BRUCH Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,PUERTO DE LA TORRE,LOS RAMOS,AV ATABAL Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,PUERTO DE LA TORRE,ATABAL ESTE,CL NORUEGA Nr: 8,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2017,CENTRO,LA TRINIDAD,CL PELAYO Nr: 16,Actuación Programada,Colégio Público,Desratización,Ratas
24/01/2017,CENTRO,LA VICTORIA,CL FERRANDIZ Nr: 2,Actuación Programada,Colégio Público,Desratización,Ratas
24/01/2017,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE LA ESPERANZA Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
24/01/2017,CHURRIANA,GUADALMAR,CL CONDE LUCANOR Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
24/01/2017,CRUZ DE HUMILLADERO,LA UNION,CL FRANCISCO DE SARRIA Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
24/01/2017,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE LA ESPERANZA Nr: 1,GECOR,Colégio Público,Desratización,Ratas
24/01/2017,ESTE,EL CHANQUETE,CL PLAYA DEL CHANQUETE Nr: 1,GRUPO SOCIALISTA,Vía Pública,INSPECCIÓN,Indeterminado
24/01/2017,CENTRO,CENTRO HISTORICO,CL CORTINA DEL MUELLE Nr: 1,GECOR,Vía Pública,Desratización,Ratas
24/01/2017,CRUZ DE HUMILLADERO,LA AURORA,PL SOLIDARIDAD DE LA Nr: 1,GECOR,Vía Pública,Desratización,Ratas
24/01/2017,CENTRO,CENTRO HISTORICO,PL ENRIQUE GARCIA-HERRERA Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
25/01/2017,CARRETERA DE CADIZ,POL IND CARRANZA,CL ALCALDE ISIDORO ENCISO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/01/2017,CIUDAD JARDIN,ALEGRIA DE LA HUERTA,CL BORDE ALEGRE Nr: 12,Actuación Programada,Colégio Público,Desratización,Ratas
25/01/2017,CIUDAD JARDIN,LAS FLORES,CL OBISPO BARTOLOME ESPEJO Nr: 20,Actuación Programada,Colégio Público,Desratización,Ratas
25/01/2017,CARRETERA DE CADIZ,PARQUE DEL GUADALHORCE,AV VELAZQUEZ Nr: 279,Actuación Programada,paraje natural,Desinsectación,Mosquitos
25/01/2017,CENTRO,MARMOLES,CL MARMOLES Nr: 37,Ciudadano,Privado,Control de Palomas,Paloma
25/01/2017,CIUDAD JARDIN,LAS FLORES,CL OBISPO BARTOLOME ESPEJO Nr: 20,GECOR,Colégio Público,Desinsectación,Cucarachas
25/01/2017,CIUDAD JARDIN,CIUDAD JARDIN,AV SANTIAGO RAMON Y CAJAL Nr: 122,GECOR,Vía Pública,Desratización,Ratas
25/01/2017,CAMPANILLAS,PILAR DEL PRADO,CMNO SANTA INES Nr: 1,GECOR,Vía Pública,Desratización,Ratas
25/01/2017,CARRETERA DE CADIZ,POL IND GUADALJAIRE,CL JESUS ARAMBARRI Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/01/2017,CARRETERA DE CADIZ,POL COM VALDICIO,CL GREGORIO ALLEGRI Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/01/2017,CARRETERA DE CADIZ,GUADALJAIRE,CL JUAN MARTINEZ MONTAÑES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/01/2017,CIUDAD JARDIN,JARDIN DE MALAGA,PJE ALCALDE NICOLAS MAROTO Nr: 2,Actuación Programada,Junta Municipal Distrito - OMA,Desinsectación,Cucarachas
25/01/2017,PALMA-PALMILLA,LA PALMA,CL DEVA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/01/2017,PALMA-PALMILLA,VIRREINA ALTA,CL AMERICO CASTRO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/01/2017,PUERTO DE LA TORRE,EL ATABAL,CL BALI Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/01/2017,PUERTO DE LA TORRE,VIRGEN DEL CARMEN,CL ROSA GARCIA ASCOT Nr: 8,Actuación Programada,Vía Pública,Desratización,Ratas
25/01/2017,PALMA-PALMILLA,LA PALMA,CL ESLA Nr: 1,Actuación Programada,Mercado Municipal,Desratización,Ratas
25/01/2017,CENTRO,PERCHEL SUR,CL MONTALBAN Nr: 10,Actuación Programada,Colégio Público,Desratización,Ratas
25/01/2017,CENTRO,EL EJIDO,CL NUMANCIA Nr: 5,Actuación Programada,Colégio Público,Desratización,Ratones;Ratas
26/01/2017,ESTE,PLAYA VIRGINIA,CL PLAYA VIRGINIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/01/2017,CARRETERA DE CADIZ,GUADALJAIRE,CL HORACIO QUIROGA Nr: 3,Actuación Programada,Vía Pública,Desratización,Ratas
26/01/2017,CRUZ DE HUMILLADERO,SANTA CRISTINA,CL OBSIDIANA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/01/2017,CRUZ DE HUMILLADERO,SANTA CRISTINA,CL ARENISCA Nr: 13,GECOR,Colégio Público,Desratización,Ratones
26/01/2017,ESTE,LOS PINOS,CL MACIZO DEL HUMO Nr: 1,GECOR,Policía Local - Bomberos,Desratización,Ratas
26/01/2017,TEATINOS-UNIVERSIDAD,TEATINOS,CL JAMES JOYCE Nr: 1,CORREO ELECTRÓNICO,Otro Edificio de Depdencia Mun,Desratización,Ratas
26/01/2017,CARRETERA DE CADIZ,IND NUEVO SAN ANDRES,CL CANTIMPLA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/01/2017,CARRETERA DE CADIZ,BARCELO,AV EUROPA Nr: 108,Actuación Programada,Vía Pública,Desratización,Ratas
26/01/2017,CARRETERA DE CADIZ,NUEVO SAN ANDRES 2,CL JERUSALEN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/01/2017,CARRETERA DE CADIZ,EL HIGUERAL,PL JUAN GOMEZ "JUANITO" Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/01/2017,PALMA-PALMILLA,VIRREINA,CL DOCTOR JIMENEZ DIAZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/01/2017,PALMA-PALMILLA,720 VIVIENDAS,CL BULLAQUE Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/01/2017,PUERTO DE LA TORRE,EL TOMILLAR,CL COPERNICO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/01/2017,CENTRO,ENSANCHE CENTRO,CL ALEMANIA Nr: 14,Actuación Programada,Colégio Público,Desratización,Ratas
26/01/2017,TEATINOS-UNIVERSIDAD,LOS MOLINOS,AV LOPE DE VEGA DE Nr: 7,Actuación Programada,Colégio Público,Desratización,Ratas
26/01/2017,CRUZ DE HUMILLADERO,SANTA CRISTINA,CL ARENISCA Nr: 13,Actuación Programada,Colégio Público,Desratización,Ratas
26/01/2017,ESTE,EL DRAGO,CL PALUSTRE EL Nr: 1,GECOR,Vía Pública,Desratización,Ratas
26/01/2017,BAILEN-MIRAFLORES,GAMARRA,CL SONDALEZAS Nr: 12,Linea 900,Vía Pública,INSPECCIÓN,Procesionaria
26/01/2017,CRUZ DE HUMILLADERO,EXPLANADA DE LA ESTACION,CL ESLAVA Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
26/01/2017,ESTE,EL PALO,CL PADRE LERCHUNDI Nr: 6,GECOR,Vía Pública,Desinsectación,Mosquitos
26/01/2017,CIUDAD JARDIN,MANGAS VERDES,CL ALMENDRILLO Nr: 20,GECOR,Vía Pública,Desratización,Ratas
26/01/2017,CIUDAD JARDIN,MANGAS VERDES,PJE ERIALES Nr: 1,GECOR,Vía Pública,Desinsectación;Desratización,Pulgas;Ratas
26/01/2017,TEATINOS-UNIVERSIDAD,LOS MOLINOS,AV LOPE DE VEGA DE Nr: 7,GECOR,Colégio Público,Desratización,Ratas
27/01/2017,CENTRO,ENSANCHE CENTRO,PSO CURAS DE LOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
27/01/2017,CIUDAD JARDIN,JARDIN DE MALAGA,CL MARQUES DE MANTUA Nr: 17,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,CIUDAD JARDIN,PARQUE DEL SUR,CL DONATO JIMENEZ Nr: 8,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,PALMA-PALMILLA,LA PALMA,CL DUERO Nr: 3,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,CRUZ DE HUMILLADERO,POL ALAMEDA,CL SANTA ELENA Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,AV JOSE ORTEGA Y GASSET Nr: 12,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,CRUZ DE HUMILLADERO,HAZA CUEVAS,PL GUERRERO STRACHAN Nr: 11,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,CRUZ DE HUMILLADERO,POL ALAMEDA,CL HONDURAS Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,PUERTO DE LA TORRE,FUENTE ALEGRE,CL FUENTE ALEGRE Nr: 7,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,CENTRO,CENTRO HISTORICO,CL NOSQUERA Nr: 10,GECOR,Vía Pública,Desinsectación,Mosquitos
27/01/2017,CENTRO,EL EJIDO,CL CHAVES Nr: 5,GECOR,Otro Edificio de Depdencia Mun,Desinsectación,Pulgas
27/01/2017,BAILEN-MIRAFLORES,LA TRINIDAD,CL MARTINEZ DE LA ROSA Nr: 15,Ciudadano,Vía Pública,Desratización,Ratas
27/01/2017,CARRETERA DE CADIZ,SIXTO,CL LOZOYA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
27/01/2017,CENTRO,PERCHEL SUR,AV ANDALUCIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
27/01/2017,PALMA-PALMILLA,LAS ERIZAS,CMNO ERIZAS DE LAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
27/01/2017,CENTRO,CENTRO HISTORICO,CL RODRIGUEZ RUBI Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,CENTRO,EL MOLINILLO,CL LOPEZ DOMINGUEZ Nr: 6,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,PUERTO DE LA TORRE,LOS RAMOS,CL JUAN DE ORTEGA Nr: 13,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,PUERTO DE LA TORRE,LOS MORALES 1,CL ESCRITOR ANTONIO NAVARRO TRUJILLO Nr: 35,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,PUERTO DE LA TORRE,SALINAS,CL JACINTO Nr: 16,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,PUERTO DE LA TORRE,LOS ALMENDROS,CL VICTOR HUGO Nr: 3,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,CIUDAD JARDIN,LOS VIVEROS,CL GALINDEZ DE CARVAJAL Nr: 11,Actuación Programada,Colégio Público,Desratización,Ratas
27/01/2017,CIUDAD JARDIN,LOS CASINIS,CL ALCALDE JOSE HERNANDEZ Nr: 4,Actuación Programada,Colégio Público,Desratización,Ratas
30/01/2017,CARRETERA DE CADIZ,HAZA HONDA,CL FRIGILIANA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2017,PUERTO DE LA TORRE,LOS ALMENDROS,CL PLAUTO Nr: 1,Actuación Programada,Policía Local - Bomberos,Desratización,Ratas
30/01/2017,PALMA-PALMILLA,LAS VIRREINAS,CL DEBUSSY Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2017,PALMA-PALMILLA,26 DE FEBRERO,CL RAMON PEREZ DE AYALA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2017,PALMA-PALMILLA,LA PALMILLA,CL ANTONIO MARIA ISOLA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2017,PUERTO DE LA TORRE,TORREMAR,CL ESCRITOR ANTONIO SEDEÑO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2017,PUERTO DE LA TORRE,LOS TOMILLARES,CL ESCRITOR LARA VALLE Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2017,PUERTO DE LA TORRE,LOS ASPERONES 1 Y 3,CL ASPERONES LOS 1 Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
30/01/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL ALBERCA Nr: 5,Actuación Programada,Colégio Público,Desratización,Ratas
30/01/2017,CHURRIANA,HELIOMAR,CL TORREMOLINOS Nr: 65,Actuación Programada,Colégio Público,Desratización,Ratas
30/01/2017,CHURRIANA,LOS PAREDONES,CL CAROLINA LA Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
30/01/2017,TEATINOS-UNIVERSIDAD,CAÑADA DE LOS CARDOS,CL ALICIA ALONSO Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
30/01/2017,CENTRO,BARCENILLAS,CL PINOSOL Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
30/01/2017,CENTRO,CONDE DE UREÑA,CL BARTOLOME CARRASCO Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
30/01/2017,CENTRO,CENTRO HISTORICO,PL MERCED Nr: 1,GECOR,Vía Pública,Desratización,Ratas
30/01/2017,ESTE,MIRAFLORES DEL PALO,CL TEIDE Nr: 11,GECOR,Vía Pública,Desratización,Ratas
30/01/2017,CARRETERA DE CADIZ,SIXTO,CL LOZOYA Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
30/01/2017,TEATINOS-UNIVERSIDAD,LOS MOLINOS,CL JUAN DE RIHUERGA Nr: 16,GECOR,Vía Pública,Desratización,Ratas
01/02/2017,CARRETERA DE CADIZ,DOS HERMANAS,CL TOLEDILLO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
01/02/2017,CARRETERA DE CADIZ,HAZA DE LA PESEBRERA,CL JOAQUIN COSTA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
01/02/2017,CARRETERA DE CADIZ,NUEVO SAN ANDRES 1,CL PANERON Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
01/02/2017,CARRETERA DE CADIZ,DOS HERMANAS,CL INGENIERO DIAZ PETERSEN Nr: 10,Actuación Programada,Mercado Municipal,Desratización,Ratas
01/02/2017,PUERTO DE LA TORRE,LOS MORALES,CL ASTRO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
01/02/2017,PUERTO DE LA TORRE,OROZCO,CL ACTRIZ RAFAELA APARICIO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
01/02/2017,PUERTO DE LA TORRE,HUERTA NUEVA-PTO TORRE,CL COSMOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
01/02/2017,CRUZ DE HUMILLADERO,TIRO DE PICHON,CL CORREGIDOR PEDRO ZAPATA Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
01/02/2017,CRUZ DE HUMILLADERO,TIRO DE PICHON,CL ALCALDE ANTONIO VERDEJO Nr: 25,Actuación Programada,Colégio Público,Desratización,Ratas
01/02/2017,CRUZ DE HUMILLADERO,SAN JOSE DEL VISO,CL JOSE MANUEL PEREZ ESTRADA Nr: 7,Actuación Programada,Colégio Público,Desratización,Ratas
01/02/2017,CRUZ DE HUMILLADERO,LOS PRADOS,CL JOSEITO DE MALAGA Nr: 6,Actuación Programada,Colégio Público,Desratización,Ratas
01/02/2017,CRUZ DE HUMILLADERO,PORTADA ALTA,CL ARCHIDONA Nr: 30,Actuación Programada,Colégio Público,Desratización,Ratas
01/02/2017,CENTRO,SAN MIGUEL,PL PATROCINIO Nr: 1,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/02/2017,CENTRO,CENTRO HISTORICO,PL OBISPO Nr: 1,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/02/2017,BAILEN-MIRAFLORES,PARQUE VICTORIA EUGENIA,CL IBRAHIN Nr: 12,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/02/2017,CRUZ DE HUMILLADERO,SANTA MARTA,CL ANDARAX Nr: 5,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/02/2017,CARRETERA DE CADIZ,PUERTA BLANCA,AV GREGORIO DIEGO Nr: 1,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/02/2017,CARRETERA DE CADIZ,PARQUE MEDITERRANEO,CL REALENGA DE SAN LUIS Nr: 11,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/02/2017,CENTRO,EL MOLINILLO,CL DUQUE DE RIVAS Nr: 1,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/02/2017,CENTRO,CENTRO HISTORICO,CL COMPAÑIA Nr: 2,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/02/2017,CENTRO,LA MALAGUETA,PSO MARITIMO CIUDAD DE MELILLA Nr: 17,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/02/2017,CRUZ DE HUMILLADERO,LOS PRADOS,CL DRIZA Nr: 2,GECOR,Vía Pública,Desratización,Ratas
01/02/2017,PUERTO DE LA TORRE,LOS RAMOS,CL JUAN DE ORTEGA Nr: 44,GECOR,Vía Pública,Desratización,Ratas
01/02/2017,ESTE,EL CHANQUETE,AV SALVADOR ALLENDE Nr: 338,GECOR,Vía Pública,Control de Palomas,Paloma
01/02/2017,CRUZ DE HUMILLADERO,LA AURORA,CL RACHMANINOV Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
01/02/2017,CENTRO,CENTRO HISTORICO,CL RODRIGUEZ RUBI Nr: 1,GECOR,Colégio Público,Desratización,Ratas
01/02/2017,BAILEN-MIRAFLORES,LA TRINIDAD,CL MARTINEZ DE LA ROSA Nr: 15,Ciudadano,Vía Pública,Desratización,Ratas
02/02/2017,CARRETERA DE CADIZ,EL BULTO,CL LOPEZ PINTO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
02/02/2017,CENTRO,CRISTO DE LA EPIDEMIA,CL COMPAS DE LA VICTORIA Nr: 6,Ciudadano,Privado,Control de Palomas,Paloma
02/02/2017,CARRETERA DE CADIZ,EL BULTO,PSO ANTONIO MACHADO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
02/02/2017,CENTRO,PERCHEL NORTE,CL CAÑAVERAL Nr: 7,Actuación Programada,Centro Servicios Sociales,Desratización,Ratones
02/02/2017,BAILEN-MIRAFLORES,PARQUE VICTORIA EUGENIA,CL MIRAAZUCENAS Nr: 8,Actuación Programada,Colégio Público,Desratización,Ratas
02/02/2017,BAILEN-MIRAFLORES,LA ENCARNACION,CL ENCARNACION FONTIVEROS Nr: 2,Actuación Programada,Colégio Público,Desratización,Ratas
02/02/2017,BAILEN-MIRAFLORES,NUEVA MALAGA,CL FISCAL ENRIQUE BELTRAN Nr: 2,Actuación Programada,Colégio Público,Desratización,Ratas
02/02/2017,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,CL HORACIO LENGO Nr: 3,Actuación Programada,Colégio Público,Desratización,Ratas
02/02/2017,ESTE,EL PALO,CL MANUEL DE LEON Nr: 2,Servicios Sociales,Privado,Desinsectación,Indeterminado
02/02/2017,CENTRO,PERCHEL NORTE,CL PADRE JORGE LAMOTHE Nr: 2,GECOR,Centro Servicios Sociales,Desratización,Ratas
02/02/2017,PUERTO DE LA TORRE,OROZCO,CMNO OROZCO DE Nr: 48,GECOR,Vía Pública,Control de tórtolas,Tórtolas
02/02/2017,PUERTO DE LA TORRE,SALINAS,CL MACIZO GALAICO Nr: 9,Ciudadano,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
