Fecha de la visita,Distrito,Barrio,Dirección,Origen Petición,Área Actuación,Servicios Aplicados,Vectores Tratados
16/10/2013,CARRETERA DE CADIZ,LA PAZ,CL JOAQUIN RODRIGO Nr: 1,Junta Municipal de Distrito,Vía Pública,Desratización,Ratas
16/10/2013,CENTRO,CONDE DE UREÑA,CL AMARGURA Nr: 46,Servicios Sociales,Privado,Desinsectación,Pulgas
17/10/2013,PUERTO DE LA TORRE,LOS RAMOS,CL JUAN DE ORTEGA Nr: 13,Actuación Programada,Colégio Público,Desratización,Ratas
17/10/2013,PUERTO DE LA TORRE,LOS ASPERONES 1 Y 3,CL ASPERONES LOS 1 Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
17/10/2013,PUERTO DE LA TORRE,LOS ALMENDROS,CL VICTOR HUGO Nr: 3,Actuación Programada,Colégio Público,Desratización,Ratas
17/10/2013,TEATINOS-UNIVERSIDAD,CAÑADA DE LOS CARDOS,CL NAVARRO LEDESMA Nr: 168,Actuación Programada,Colégio Público,Desratización,Ratas
17/10/2013,PUERTO DE LA TORRE,FUENTE ALEGRE,CL FUENTE ALEGRE Nr: 7,Actuación Programada,Colégio Público,Desratización,Ratas
17/10/2013,CARRETERA DE CADIZ,POL IND CARRANZA,CL ALCALDE ISIDORO ENCISO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/10/2013,CARRETERA DE CADIZ,POL IND GUADALJAIRE,CL JESUS ARAMBARRI Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/10/2013,CARRETERA DE CADIZ,POL COM VALDICIO,CL GREGORIO ALLEGRI Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/10/2013,CARRETERA DE CADIZ,ALMUDENA,CL CAMARETAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/10/2013,CARRETERA DE CADIZ,TORRE DEL RIO,CMNO TERMICA DE LA Nr: 55,Actuación Programada,Vía Pública,Desratización,Ratas
17/10/2013,BAILEN-MIRAFLORES,SUAREZ,CL JAMAICA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/10/2013,TEATINOS-UNIVERSIDAD,EL CONSUL,CL ESQUILO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/10/2013,TEATINOS-UNIVERSIDAD,EL CONSUL II,CL ESQUILO Nr: 28,Actuación Programada,Vía Pública,Desratización,Ratas
17/10/2013,CAMPANILLAS,CASTAÑETAS,CL GITANILLO DE CAMAS Nr: 21,Servicios Sociales,Privado,Desinsectación,Cucarachas
17/10/2013,CAMPANILLAS,CASTAÑETAS,CL GITANILLO DE CAMAS Nr: 16,Servicios Sociales,Privado,Desinsectación,Cucarachas
17/10/2013,CARRETERA DE CADIZ,VIRGEN DE BELEN,PJE VIRGEN DE BELEN Nr: 4,Linea 900,Vía Pública,Control de Palomas,Paloma
17/10/2013,CENTRO,LAGUNILLAS,CL CRUZ VERDE Nr: 22,Linea 900,Vía Pública,Desinsectación,Mosquitos;Cucarachas
17/10/2013,CRUZ DE HUMILLADERO,SANTA CRISTINA,CL ARENISCA Nr: 12,Linea 900,Vía Pública,Desinsectación,Garrapatas
17/10/2013,CRUZ DE HUMILLADERO,SANCHEZ BLANCA,CL DOCTOR GOMEZ DEL RIO Nr: 26,Linea 900,Vía Pública,Desratización,Ratas
17/10/2013,CRUZ DE HUMILLADERO,SANTA MARTA,CMNO SAN RAFAEL Nr: 25,Linea 900,Vía Pública,Desratización,Ratas
17/10/2013,CARRETERA DE CADIZ,NUEVO SAN ANDRES 2,AV EUROPA Nr: 112,Linea 900,Vía Pública,Desratización,Ratas
17/10/2013,CARRETERA DE CADIZ,LOS GIRASOLES,AV BONAIRE Nr: 7,Linea 900,Vía Pública,Desratización,Ratas
17/10/2013,CENTRO,SAN FELIPE NERI,CL PARRAS Nr: 11,Actuación Programada,SOLAR MUNICIPAL,Desratización,Ratas
18/10/2013,CARRETERA DE CADIZ,GIRON,CL FRANCISCO BALLESTEROS Nr: 2,Actuación Programada,Colégio Público,Desratización,Ratas
18/10/2013,CAMPANILLAS,CASTAÑETAS,CL GITANILLO DE CAMAS Nr: 16,Servicios Sociales,Privado,Desinsectación,Cucarachas
18/10/2013,CENTRO,LA GOLETA,CL ERMITAÑO Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
18/10/2013,BAILEN-MIRAFLORES,SAN ALBERTO,CL FANDANGO DEL Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
18/10/2013,CARRETERA DE CADIZ,PUERTA BLANCA,CL CATAPILCO Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
18/10/2013,CRUZ DE HUMILLADERO,POL CTRA DE CARTAMA,CL DON QUIJOTE Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
18/10/2013,CIUDAD JARDIN,SAGRADA FAMILIA,CL DOCTOR GUTIERREZ DEL ALAMO Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
18/10/2013,CIUDAD JARDIN,JARDIN VIRGINIA,CL SANCHEZ ALBARRAN Nr: 17,Linea 900,Vía Pública,Desratización,Ratas
18/10/2013,TEATINOS-UNIVERSIDAD,HACIENDA ROLDAN,CL DOCTOR MIGUEL DIAZ RECIO Nr: 22,Linea 900,Colégio Público,Desratización,Ratones;Ratas
18/10/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL AYALA Nr: 86,Actuación Programada,Colégio Público,Desratización,Ratas
18/10/2013,CRUZ DE HUMILLADERO,CEMENTERIO SAN RAFAEL,CMNO SAN RAFAEL Nr: 90,Actuación Programada,Servicios Operativos,Desratización,Ratones;Ratas
18/10/2013,CARRETERA DE CADIZ,PUERTA BLANCA,CL CATAPILCO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/10/2013,CARRETERA DE CADIZ,MAINAKE,CL VILLANUEVA DEL TRABUCO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/10/2013,CARRETERA DE CADIZ,POL IND LOS GUINDOS,CL NERVA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/10/2013,BAILEN-MIRAFLORES,MIRAFLORES DE LOS ANGELES,CL MERO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/10/2013,BAILEN-MIRAFLORES,PARQUE ARROYO DEL CUARTO,CL LA ARGENTINITA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/10/2013,BAILEN-MIRAFLORES,NUEVA MALAGA,CL JUAN CORTES CORTES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/10/2013,TEATINOS-UNIVERSIDAD,CIUDAD UNIVERSITARIA,BV LOUIS PASTEUR Nr: 33,Actuación Programada,Vía Pública,Desratización,Ratas
18/10/2013,TEATINOS-UNIVERSIDAD,EL ROMERAL,CL CARMEN LAFORET Nr: 35,Actuación Programada,Vía Pública,Desratización,Ratas
18/10/2013,CRUZ DE HUMILLADERO,EL DUENDE,CL MAHLER Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/10/2013,ESTE,HACIENDA CLAVERO,CL FEDERICO FELLINI Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
18/10/2013,CIUDAD JARDIN,ALEGRIA DE LA HUERTA,CL BORDE ALEGRE Nr: 12,Actuación Programada,Colégio Público,Desratización,Ratas
18/10/2013,CIUDAD JARDIN,JARDIN DE MALAGA,CL MARQUES DE MANTUA Nr: 17,Actuación Programada,Colégio Público,Desratización,Ratas
18/10/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL GOYA Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
18/10/2013,CAMPANILLAS,CASTAÑETAS,CL CARTAMA Nr: 1,Servicios Sociales,Privado,Desinsectación,Cucarachas
18/10/2013,CAMPANILLAS,CASTAÑETAS,CL GITANILLO DE CAMAS Nr: 21,Servicios Sociales,Privado,Desinsectación,Cucarachas
21/10/2013,CARRETERA DE CADIZ,PARQUE AYALA,CL GONGORA Nr: 11,Actuación Programada,Colégio Público,Desratización,Ratas
21/10/2013,CENTRO,LA TRINIDAD,AV FATIMA Nr: 25,Linea 900,Vía Pública,Desratización,Ratas
21/10/2013,CENTRO,MARMOLES,PJE MARMOLES Nr: 5,Linea 900,Vía Pública,Desratización,Ratas
21/10/2013,CAMPANILLAS,ROQUERO,CL FAUSTO Nr: 1,Linea 900,Vía Pública,Desinsectación;Desratización,Pulgas;Ratas
21/10/2013,CRUZ DE HUMILLADERO,LA UNION,PJE UNION Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
21/10/2013,BAILEN-MIRAFLORES,LA FLORIDA,CL OSCAR WILDE Nr: 6,Linea 900,Vía Pública,Desratización,Ratas
21/10/2013,BAILEN-MIRAFLORES,GRANJA SUAREZ,CL VICTORIA KENT Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
21/10/2013,BAILEN-MIRAFLORES,PARQUE VICTORIA EUGENIA,CL CARRACA Nr: 5,Linea 900,Vía Pública,Desratización,Ratas
21/10/2013,PALMA-PALMILLA,LA PALMA,CL GUADALIMAR Nr: 4,Linea 900,Vía Pública,Desratización,Ratas
21/10/2013,ESTE,LA CALETA,PSO SANCHA Nr: 64,ALTA DE OFICIO,Otro Organismo Oficial,Desinsectación,Abejas
21/10/2013,CARRETERA DE CADIZ,GIRON,CL EMILIO PRADOS Nr: 1,Linea 900,Otro Edificio de Depdencia Mun,Desinsectación;Desratización,Cucarachas;Ratas
21/10/2013,CARRETERA DE CADIZ,HUELIN,CL TOMAS ECHEVERRIA Nr: 4,Actuación Programada,Colégio Público,Desinsectación;Desratización,Cucarachas;Ratas
21/10/2013,CARRETERA DE CADIZ,LOS GUINDOS,AV GREGORIO DIEGO Nr: 41,Actuación Programada,Colégio Público,Desratización,Ratas
21/10/2013,CARRETERA DE CADIZ,PARQUE MEDITERRANEO,CL EDUARDO DE PALACIO Nr: 8,Actuación Programada,Colégio Público,Desratización,Ratas
21/10/2013,CARRETERA DE CADIZ,MAINAKE,CL NUESTRA SEÑORA DE LAS CANDELAS Nr: 37,Actuación Programada,Colégio Público,Desratización,Ratas
21/10/2013,CARRETERA DE CADIZ,LOS GUINDOS,CMNO TERMICA DE LA Nr: 21,Actuación Programada,Colégio Público,Desratización,Ratas
21/10/2013,CARRETERA DE CADIZ,IND LA TERMICA,CMNO TERMICA DE LA Nr: 63,Actuación Programada,Vía Pública,Desratización,Ratas
21/10/2013,CARRETERA DE CADIZ,LA PAZ,PL MOZART Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
21/10/2013,CARRETERA DE CADIZ,FINCA EL PATO,AV ALICIA DE LARROCHA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
21/10/2013,CIUDAD JARDIN,MANGAS VERDES,CL ARMIJO Nr: 30,Linea 900,Vía Pública,Desratización,Ratas
21/10/2013,BAILEN-MIRAFLORES,NUEVA MALAGA,PJE JUAN CORTES CORTES Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
21/10/2013,ESTE,EL PALO,CL PADRE COLOMA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
21/10/2013,CHURRIANA,GUADALMAR,CL ACACIAS DE GUADALMAR Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
21/10/2013,CAMPANILLAS,SANTA ROSALIA,CL AZAHAR Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
21/10/2013,CARRETERA DE CADIZ,FINCA EL PATO,Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
21/10/2013,TEATINOS-UNIVERSIDAD,HACIENDA BIZCOCHERO,CL KANDINSKY Nr: 18,Ciudadano,Vía Pública,Desratización,Ratas
21/10/2013,CARRETERA DE CADIZ,REGIO,AV EUROPA Nr: 35,Linea 900,Vía Pública,Desratización,Ratas
21/10/2013,CENTRO,CENTRO HISTORICO,CL CISTER Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
21/10/2013,PUERTO DE LA TORRE,EL ATABAL,CL BALI Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
21/10/2013,PUERTO DE LA TORRE,HACIENDA CABELLO,CL MAX BRUCH Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
21/10/2013,PUERTO DE LA TORRE,ATABAL ESTE,CL NORUEGA Nr: 8,Actuación Programada,Vía Pública,Desratización,Ratas
21/10/2013,PALMA-PALMILLA,LAS VIRREINAS,CL DEBUSSY Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
21/10/2013,PALMA-PALMILLA,LAS ERIZAS,CMNO ERIZAS DE LAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
21/10/2013,CAMPANILLAS,CASTAÑETAS,CL CARTAMA Nr: 3,Servicios Sociales,Privado,Desinsectación,Cucarachas
21/10/2013,CAMPANILLAS,CASTAÑETAS,CL EMILIANO ZAPATA Nr: 3,Servicios Sociales,Privado,Desinsectación,Cucarachas
21/10/2013,BAILEN-MIRAFLORES,NUEVA MALAGA,CL ROSALIA Nr: 3,Linea 900,Vía Pública,Desinsectación,Avispas
21/10/2013,PUERTO DE LA TORRE,LOS ASPERONES 1 Y 3,CL ASPERONES LOS 3 Nr: 20,Servicios Sociales,Privado,Desinsectación,Cucarachas
21/10/2013,CHURRIANA,VEGA DE ORO,CL RAMAL CAMPO DE GOLF Nr: 4,Linea 900,Vía Pública,Desratización,Ratas
21/10/2013,CENTRO,EL EJIDO,CL NUMANCIA Nr: 1,Ciudadano,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
21/10/2013,CARRETERA DE CADIZ,ARDIRA,PJE JACK LONDON Nr: 1,Junta Municipal de Distrito,Otro Edificio de Depdencia Mun,Desinsectación,Cucarachas
21/10/2013,CARRETERA DE CADIZ,ARDIRA,CL ALCALDE JOSE MARIA CORONA Nr: 2,Junta Municipal de Distrito,Vía Pública,Desinsectación,Cucarachas
21/10/2013,CARRETERA DE CADIZ,GUADALJAIRE,AV ISAAC PERAL Nr: 31,Junta Municipal de Distrito,Vía Pública,Desratización,Ratas
21/10/2013,CARRETERA DE CADIZ,HUELIN,CL ACEQUIA Nr: 4,Linea 900,Vía Pública,Desratización,Ratas
21/10/2013,CIUDAD JARDIN,CIUDAD JARDIN,CL ARCHEZ Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
22/10/2013,CRUZ DE HUMILLADERO,INTELHORCE,CL JOSE MARIA JACQUARD Nr: 18,Actuación Programada,Colégio Público,Desratización,Ratas
22/10/2013,CRUZ DE HUMILLADERO,SAN JOSE DEL VISO,CL JOSE MANUEL PEREZ ESTRADA Nr: 7,Actuación Programada,Colégio Público,Desratización,Ratas
22/10/2013,CARRETERA DE CADIZ,SAN CARLOS CONDOTE,CL BOCANEGRA Nr: 3,Actuación Programada,Colégio Público,Desratización,Ratas
22/10/2013,CARRETERA DE CADIZ,POL IND HAZA DE LA CRUZ,Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/10/2013,CARRETERA DE CADIZ,POL IND ORDOÑEZ,CL LUGO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/10/2013,CARRETERA DE CADIZ,POL COM GUADALHORCE,CL GUARO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/10/2013,CARRETERA DE CADIZ,MALAGA 2000,CL MONTEJAQUE Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/10/2013,CARRETERA DE CADIZ,MINERVA,CL MARILYN MONROE Nr: 7,Actuación Programada,Vía Pública,Desratización,Ratas
22/10/2013,CARRETERA DE CADIZ,POL IND HAZA ANGOSTA,CL AUSTRIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/10/2013,CARRETERA DE CADIZ,PALACIO DEPORTES,CL MIGUEL DE MERIDA NICOLICH Nr: 7,Actuación Programada,Vía Pública,Desratización,Ratas
22/10/2013,CARRETERA DE CADIZ,GUADALJAIRE,AV ISAAC PERAL Nr: 31,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
22/10/2013,CENTRO,CENTRO HISTORICO,PL MERCED Nr: 1,Linea 900,Mercado Municipal,Desratización,Ratas
22/10/2013,PUERTO DE LA TORRE,TORREMAR,CL ESCRITOR ANTONIO SEDEÑO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/10/2013,PUERTO DE LA TORRE,VIRGEN DEL CARMEN,CL ROSA GARCIA ASCOT Nr: 8,Actuación Programada,Vía Pública,Desratización,Ratas
22/10/2013,PUERTO DE LA TORRE,LOS RAMOS,AV ATABAL Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/10/2013,PALMA-PALMILLA,VIRREINA,CL DOCTOR JIMENEZ DIAZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/10/2013,PALMA-PALMILLA,26 DE FEBRERO,CL RAMON PEREZ DE AYALA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/10/2013,PALMA-PALMILLA,LA PALMILLA,CL ANTONIO MARIA ISOLA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/10/2013,CENTRO,LA TRINIDAD,AV FATIMA Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
22/10/2013,CAMPANILLAS,COLMENAREJO,CL AGATA Nr: 2,Linea 900,Vía Pública,Desinsectación,Moscas
22/10/2013,CIUDAD JARDIN,ALEGRIA DE LA HUERTA,CL QUINTANAR DE LA ORDEN Nr: 24,Linea 900,Vía Pública,Desratización,Ratas
22/10/2013,CIUDAD JARDIN,MANGAS VERDES,CL ROMERAL Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
22/10/2013,CIUDAD JARDIN,HERRERA ORIA,CL ALCALDE NARCISO BRIALES Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
22/10/2013,ESTE,LA ARAÑA,CL ESCRITOR BARZO ALEÑA Nr: 11,Linea 900,Vía Pública,Desratización,Ratas
22/10/2013,ESTE,PLAYAS DEL PALO,CL BANDA DEL MAR Nr: 95,Linea 900,Vía Pública,Desratización,Ratas
22/10/2013,ESTE,EL PALO,CL DANVILA Y COLLADO Nr: 1,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
22/10/2013,CENTRO,LA GOLETA,CL MOLINILLO DEL ACEITE Nr: 19,Linea 900,Vía Pública,Desratización,Ratas
22/10/2013,CENTRO,LA TRINIDAD,CL ARQUITECTO GONZALEZ EDO Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
22/10/2013,CENTRO,LA MERCED,CL GOMEZ PALLETE Nr: 1,Linea 900,Vía Pública,Desinsectación,Mosquitos
22/10/2013,CRUZ DE HUMILLADERO,LOS TILOS,CL CALATRAVA Nr: 6,Linea 900,Biblioteca Municipal,Desinsectación;Desratización,Pulgas;Ratas
22/10/2013,CENTRO,ENSANCHE CENTRO,CL ALEMANIA Nr: 19,Linea 900,Vía Pública,Desinsectación,Cucarachas
23/10/2013,CARRETERA DE CADIZ,POL IND SANTA BARBARA,CL FIDIAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/10/2013,CARRETERA DE CADIZ,SACABA BEACH,PL BLANES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/10/2013,CARRETERA DE CADIZ,EL BULTO,PSO ANTONIO MACHADO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/10/2013,CIUDAD JARDIN,LOS CASINIS,CL ALCALDE JOSE HERNANDEZ Nr: 4,Linea 900,Colégio Público,Desratización,Ratones
23/10/2013,PUERTO DE LA TORRE,CAÑAVERAL,CL ANTARES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/10/2013,PUERTO DE LA TORRE,LOS ASPERONES 1 Y 3,CL ASPERONES LOS 1 Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/10/2013,PUERTO DE LA TORRE,SOLIVA ESTE,CL FRANCISCO FERNANDEZ GOLFIN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/10/2013,CENTRO,LA MALAGUETA,PSO MARITIMO CIUDAD DE MELILLA Nr: 23,Linea 900,Vía Pública,Desratización,Ratas
23/10/2013,CAMPANILLAS,EL TARAJAL,CL GENERACION Nr: 31,Linea 900,Colégio Público,Desinsectación;Desratización,Cucarachas;Ratones;Ratas
23/10/2013,CENTRO,LOS ANTONIOS,CL DECANO IGNACIO ALAMINOS Nr: 1,Linea 900,Vía Pública,Desinsectación,Garrapatas;Pulgas
23/10/2013,PALMA-PALMILLA,LA PALMA,CL DEVA Nr: 20,Linea 900,Vía Pública,Desinsectación,Pulgas
23/10/2013,CIUDAD JARDIN,LOS CIPRESES,CL MORERAS LAS Nr: 8,Linea 900,Vía Pública,Desinsectación,Pulgas
23/10/2013,CENTRO,SAN FELIPE NERI,CL PARRAS Nr: 11,Actuación Programada,SOLAR MUNICIPAL,Desratización,Ratas
23/10/2013,CRUZ DE HUMILLADERO,HAZA CUEVAS,CL ALFEREZ ALFONSO MARIN Nr: 8,Linea 900,Colégio Público,Desratización,Ratas
23/10/2013,CARRETERA DE CADIZ,HUELIN,CL HOZ LA Nr: 39,Linea 900,Mercado Municipal,Desratización,Ratas
23/10/2013,CAMPANILLAS,LA FABRICA,CL VASIJA Nr: 21,Comunidad de Propietarios,Vía Pública,Desinsectación,Moscas
23/10/2013,TEATINOS-UNIVERSIDAD,CIUDAD SANTA INES,CL ANTONIO DE CABEZON Nr: 5,Comunidad de Propietarios,Vía Pública,Desratización,Ratas
23/10/2013,CAMPANILLAS,LA FABRICA,CL VASIJA Nr: 21,Comunidad de Propietarios,Vía Pública,Desinsectación;Desratización,Indeterminado;Ratas
23/10/2013,ESTE,EL PALO,AV SALVADOR ALLENDE Nr: 123,Ciudadano,Vía Pública,Desratización,Ratas
23/10/2013,ESTE,LA PELUSA,CL SIDON Nr: 1,Linea 900,Vía Pública,Desinsectación,Garrapatas;Pulgas;Cucarachas
23/10/2013,PUERTO DE LA TORRE,LOS MORALES 2,CL TROMBON Nr: 4,Linea 900,Vía Pública,Desinsectación,Pulgas
23/10/2013,CARRETERA DE CADIZ,HUELIN,CL HEROE DE SOSTOA Nr: 85,Linea 900,Vía Pública,Desratización,Ratas
23/10/2013,CHURRIANA,HELIOMAR,CL RICARDO LOPEZ BARROSO Nr: 4,Linea 900,Vía Pública,Desratización,Ratas
23/10/2013,CENTRO,CAPUCHINOS,PL CAPUCHINOS Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
23/10/2013,CRUZ DE HUMILLADERO,POL ALAMEDA,CL ESPERANTO Nr: 12,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
23/10/2013,CHURRIANA,CHURRIANA,PQUE HIGUERETA DE LA Nr: 1,Junta Municipal de Distrito,SOLAR MUNICIPAL,Desratización,Ratas
24/10/2013,CRUZ DE HUMILLADERO,CORTIJO DE TORRES,CL SANHEDUN Nr: 5,Actuación Programada,Colégio Público,Desratización,Ratas
24/10/2013,BAILEN-MIRAFLORES,LA TRINIDAD,CL SENECA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
24/10/2013,BAILEN-MIRAFLORES,PARQUE VICTORIA EUGENIA,CL BARCA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
24/10/2013,TEATINOS-UNIVERSIDAD,CAÑADA DE LOS CARDOS,CL NAVARRO LEDESMA Nr: 186,Linea 900,Vía Pública,Desratización,Ratas
24/10/2013,CAMPANILLAS,EL TARAJAL,CL GENERACION Nr: 31,Linea 900,Colégio Público,Desinsectación,Pulgas
24/10/2013,ESTE,PEDREGALEJO PLAYA,CL PRACTICANTE PEDRO ROMAN Nr: 7,Linea 900,Biblioteca Municipal,Desratización,Ratones;Ratas
24/10/2013,CHURRIANA,LOS PAREDONES,CMNO NORIA Nr: 1,Linea 900,Vía Pública,Desinsectación,Mosquitos
24/10/2013,CENTRO,PERCHEL NORTE,CL SAN JACINTO Nr: 5,Linea 900,Vía Pública,Desratización,Ratas
24/10/2013,CRUZ DE HUMILLADERO,LA UNION,CL UNION Nr: 33,Linea 900,Vía Pública,Desratización,Ratas
24/10/2013,PALMA-PALMILLA,LA ROCA,CL POETA FRANCISCO CORONADO Y DELICADO Nr: 8,Linea 900,Vía Pública,Desratización,Ratas
24/10/2013,PUERTO DE LA TORRE,LOS TOMILLARES,CL ESCRITOR LARA VALLE Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/10/2013,PUERTO DE LA TORRE,LOS MORALES 1,CL PERIODISTA JUAN NICOLAS PEREZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/10/2013,PALMA-PALMILLA,503 VIVIENDAS,CL JANDULA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/10/2013,CARRETERA DE CADIZ,LA LUZ,CL EDUARDO TORROJA Nr: 9,Policía Local,Privado,Control de Palomas,Paloma
24/10/2013,CRUZ DE HUMILLADERO,POL CTRA DE CARTAMA,CL CORREGIDOR CARLOS GARAFA Nr: 1,Linea 900,Colégio Público,Desratización,Ratas
24/10/2013,CENTRO,LA VICTORIA,CL FERRANDIZ Nr: 2,Actuación Programada,Colégio Público,Desratización,Ratas
24/10/2013,CAMPANILLAS,EL BRILLANTE,CL TIZIANO Nr: 4,Actuación Programada,Colégio Público,Desratización,Ratas
24/10/2013,CARRETERA DE CADIZ,PALACIO DEPORTES,CL MIGUEL DE MERIDA NICOLICH Nr: 2,Linea 900,Vía Pública,Desinsectación,Avispas
24/10/2013,CAMPANILLAS,CAMPANILLAS,CL ISRAEL Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
24/10/2013,CENTRO,LA TRINIDAD,CL RAMPA DE LA AURORA Nr: 1,Junta Municipal de Distrito,Vía Pública,Control de Palomas,Paloma
24/10/2013,ESTE,VALLE DE LOS GALANES,CL MANUEL DE PALACIO Nr: 1,Linea 900,Vía Pública,INSPECCIÓN,Cotorra Argentina
24/10/2013,ESTE,EL LIMONAR,CL REPUBLICA ARGENTINA Nr: 8,Linea 900,Privado,INSPECCIÓN,Cotorra Argentina
24/10/2013,CENTRO,PERCHEL NORTE,CL AGUSTIN PAREJO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
24/10/2013,CENTRO,PERCHEL SUR,AV AURORA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
24/10/2013,CRUZ DE HUMILLADERO,SAN JOSE DEL VISO,CL JOSE MANUEL PEREZ ESTRADA Nr: 7,Linea 900,Colégio Público,Desratización,Ratas
24/10/2013,BAILEN-MIRAFLORES,LA TRINIDAD,CL GONZALEZ ANAYA Nr: 25,Linea 900,Vía Pública,Desratización,Ratas
25/10/2013,ESTE,LA MOSCA,CL PINTOR SANCHEZ COTAN Nr: 25,Actuación Programada,Colégio Público,Desratización,Ratas
25/10/2013,CARRETERA DE CADIZ,PACIFICO,PSO MARITIMO ANTONIO BANDERAS Nr: 1,Linea 900,Vía Pública,Desratización,Ratones;Ratas
25/10/2013,PUERTO DE LA TORRE,LOS MORALES,CL ASTRO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/10/2013,PUERTO DE LA TORRE,LOS MORALES 2,CL CONTRABAJO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/10/2013,CRUZ DE HUMILLADERO,EXPLANADA DE LA ESTACION,CL ROGER DE FLOR Nr: 6,Actuación Programada,Vía Pública,Desratización,Ratas
25/10/2013,CRUZ DE HUMILLADERO,LA AURORA,CL GABRIEL CELAYA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/10/2013,CRUZ DE HUMILLADERO,CORTIJO DE TORRES,CL DAN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
