CODIGO_CALLE,TIPO_VIA,NOMBRE_CALLE,PRIMER_NUM_TRAMO,ULTIMO_NUM_TRAMO,CODIGO_POSTAL,DISTRITO
232467,"AV","EDITOR ANGEL CAFFARENA",2,44,29010,10
232530,"CL","EDOM",1,9,29006,6
232530,"CL","EDOM",2,10,29006,6
232602,"CL","EDUARD LALO",1,15,29018,2
232602,"CL","EDUARD LALO",2,20,29018,2
232688,"CL","EDUARDO ALVAREZ",1,9,29003,7
232688,"CL","EDUARDO ALVAREZ",2,10,29003,7
232963,"CL","EDUARDO BAYO",1,15,29010,4
232963,"CL","EDUARDO BAYO",2,16,29010,4
233102,"CL","EDUARDO CARVAJAL",1,9,29007,6
233102,"CL","EDUARDO CARVAJAL",2,6,29006,6
233242,"PL","EDUARDO DATO",1,5,29011,4
233242,"PL","EDUARDO DATO",2,4,29011,4
233382,"CL","EDUARDO DE PALACIO",1,17,29004,7
233382,"CL","EDUARDO DE PALACIO",2,14,29004,7
233528,"CL","EDUARDO DOMINGUEZ AVILA",1,19,29014,1
233528,"CL","EDUARDO DOMINGUEZ AVILA",2,44,29014,1
233668,"PL","EDUARDO MALDONADO LEAL",1,5,29002,7
233668,"PL","EDUARDO MALDONADO LEAL",2,6,29002,7
423084,"CL","EDUARDO MARQUINA",1,65,29002,7
423084,"CL","EDUARDO MARQUINA",2,32,29002,7
233803,"CL","EDUARDO OCON",1,15,29008,1
233803,"CL","EDUARDO OCON",2,8,29008,1
244091,"CL","EDUARDO QUEIPO DE LLANO CABALLERO",1,59,29004,8
244091,"CL","EDUARDO QUEIPO DE LLANO CABALLERO",2,16,29004,8
233943,"CL","EDUARDO R ESPAÑA",1,3,29006,6
233943,"CL","EDUARDO R ESPAÑA",2,4,29006,6
234087,"CL","EDUARDO SAN MARTIN",1,5,29010,4
234087,"CL","EDUARDO SAN MARTIN",2,16,29010,4
350460,"CL","EDUARDO TOLDRA",1,11,29004,7
350460,"CL","EDUARDO TOLDRA",2,12,29004,7
234222,"CL","EDUARDO TORRES ROYBON",1,3,29006,6
234222,"CL","EDUARDO TORRES ROYBON",2,2,29006,6
234362,"CL","EDUARDO TORROJA",1,9,29004,7
234362,"CL","EDUARDO TORROJA",2,10,29004,7
234443,"CL","EDWARD ELGAR",1,15,29002,7
234443,"CL","EDWARD ELGAR",2,10,29002,7
234508,"CL","EFESIOS",1,3,29590,9
234508,"CL","EFESIOS",2,2,29590,9
234524,"CL","EFESO",1,3,29018,2
234524,"CL","EFESO",2,2,29018,2
234605,"CL","EGIPTO",1,5,29016,2
234605,"CL","EGIPTO",2,4,29016,2
234648,"CL","EGUILUZ",1,3,29006,6
234648,"CL","EGUILUZ",2,10,29006,6
234656,"PJE","EGUILUZ",1,7,29006,6
234656,"PJE","EGUILUZ",2,6,29006,6
234923,"CL","EJIDO",1,5,29013,1
234923,"CL","EJIDO",2,8,29013,1
235202,"PL","EJIDO",1,7,29013,1
235202,"PL","EJIDO",2,8,29013,1
216850,"CL","EL COJO DE MALAGA",1,55,29140,8
216850,"CL","EL COJO DE MALAGA",2,56,29140,8
238562,"CL","ELCHE",1,25,29006,6
238562,"CL","ELCHE",2,30,29006,6
238619,"PJE","ELENA LEON GAITAN",1,1,29016,1
238619,"PJE","ELENA LEON GAITAN",2,2,29016,1
238635,"CL","ELENA SORIANO",1,19,29006,6
238635,"CL","ELENA SORIANO",2,14,29006,6
238775,"CL","ELISA ROSAS",1,33,29140,8
238775,"CL","ELISA ROSAS",2,36,29140,8
238848,"CL","ELOY SEBASTIAN FRAILE",1,15,29010,4
238848,"CL","ELOY SEBASTIAN FRAILE",2,16,29010,4
239127,"CL","EMBAJADORES",1,15,29002,7
239127,"CL","EMBAJADORES",2,20,29002,7
239267,"CL","EMERENCIA",1,7,29017,2
239267,"CL","EMERENCIA",2,8,29017,2
239291,"CL","EMILIA CABELLO LA TRINITARIA",1,3,29014,3
239291,"CL","EMILIA CABELLO LA TRINITARIA",2,4,29014,3
239348,"CL","EMILIANO ZAPATA",1,3,29590,9
239348,"CL","EMILIANO ZAPATA",2,8,29590,9
239402,"CL","EMILIO BENAVENT",1,43,29010,4
239402,"CL","EMILIO BENAVENT",2,54,29010,4
239682,"CL","EMILIO CARRERAS",1,23,29014,1
239682,"CL","EMILIO CARRERAS",2,34,29014,1
239755,"CL","EMILIO CASTELAR",1,95,29140,8
239755,"CL","EMILIO CASTELAR",2,66,29140,8
148962,"CL","EMILIO DE LA CERDA",1,35,29002,7
148962,"CL","EMILIO DE LA CERDA",2,28,29002,7
239968,"CL","EMILIO DIAZ",1,59,29014,3
239968,"CL","EMILIO DIAZ",2,34,29014,1
239968,"CL","EMILIO DIAZ",36,62,29014,3
240524,"CL","EMILIO HURTADO",1,27,29004,8
240524,"CL","EMILIO HURTADO",2,26,29004,8
240664,"CL","EMILIO LAFUENTE ALCANTARA",1,1,29003,7
240664,"CL","EMILIO LAFUENTE ALCANTARA",2,14,29003,7
240800,"CL","EMILIO LOPEZ CEREZO",1,5,29006,6
240800,"CL","EMILIO LOPEZ CEREZO",2,8,29006,6
241083,"CL","EMILIO OREJON",1,43,29014,3
241083,"CL","EMILIO OREJON",2,40,29014,3
196002,"CL","EMILIO PRADOS",1,33,29003,7
196002,"CL","EMILIO PRADOS",2,32,29003,7
241504,"CL","EMILIO SALGARI",1,1,29004,8
241504,"CL","EMILIO SALGARI",2,2,29004,8
241644,"CL","EMILIO THUILLIER",1,113,29014,3
241644,"CL","EMILIO THUILLIER",2,138,29014,3
241784,"CL","EMILIO ZOLA",1,15,29190,10
241784,"CL","EMILIO ZOLA",2,26,29190,10
241920,"CL","EMPECINADO",1,5,29013,1
241920,"CL","EMPECINADO",2,4,29013,1
242004,"CL","EMPEDRADA",1,23,29009,1
242004,"CL","EMPEDRADA",2,24,29009,1
242489,"CL","EMPINADA",1,25,29012,1
242489,"CL","EMPINADA",2,16,29012,1
818721,"DSMO","EMPRESA PRO Y SOLS.A.",1,1,29590,9
818721,"DSMO","EMPRESA PRO Y SOLS.A.",2,2,29590,9
242764,"CL","ENCANTADA",1,15,29014,3
242764,"CL","ENCANTADA",2,12,29014,3
242837,"CL","ENCARNACION FONTIVEROS",1,9,29010,4
242837,"CL","ENCARNACION FONTIVEROS",2,4,29010,4
813940,"DSMO","ENCINA DE LA ZORRA LA",1,7,29010,10
813940,"DSMO","ENCINA DE LA ZORRA LA",2,6,29010,10
242900,"CL","ENCINAS",1,3,29190,10
242900,"CL","ENCINAS",2,6,29190,10
243043,"CL","ENCIO",1,11,29006,6
243043,"CL","ENCIO",2,2,29006,6
243116,"CL","ENEAS",1,151,29590,9
243116,"CL","ENEAS",2,92,29590,9
243183,"CL","ENEIDA",1,3,29017,2
243183,"CL","ENEIDA",2,6,29017,2
243264,"PJE","ENELDO",1,47,29018,2
243264,"PJE","ENELDO",2,14,29018,2
243329,"CL","ENLACE",1,13,29016,1
243329,"CL","ENLACE",2,8,29016,1
243426,"CL","ENRICO TOSELLI",1,13,29016,2
243426,"CL","ENRICO TOSELLI",2,32,29016,2
243531,"CL","ENRIQUE CANO ORTEGA",1,5,29003,7
243531,"CL","ENRIQUE CANO ORTEGA",2,4,29003,7
243604,"CL","ENRIQUE DE EGAS",1,31,29010,4
243604,"CL","ENRIQUE DE EGAS",2,32,29010,4
243744,"CL","ENRIQUE DEL CASTILLO PEZ",1,1,29140,8
243744,"CL","ENRIQUE DEL CASTILLO PEZ",2,8,29140,8
297488,"PL","ENRIQUE GARCIA-HERRERA",1,21,29005,1
297488,"PL","ENRIQUE GARCIA-HERRERA",2,20,29005,1
297500,"CL","ENRIQUE GIL CARRASCO",1,1,29016,1
297500,"CL","ENRIQUE GIL CARRASCO",2,4,29016,1
527475,"AV","ENRIQUE GRANADOS",1,7,29004,8
527475,"AV","ENRIQUE GRANADOS",2,8,29004,8
243817,"CL","ENRIQUE HERRERA MOLL",1,3,29006,6
243817,"CL","ENRIQUE HERRERA MOLL",2,10,29006,6
243884,"CL","ENRIQUE JARDIEL PONCELA",1,15,29010,4
243884,"CL","ENRIQUE JARDIEL PONCELA",2,16,29010,4
244023,"PL","ENRIQUE NAVARRO",1,3,29002,1
244023,"PL","ENRIQUE NAVARRO",2,4,29002,1
244163,"CL","ENRIQUE RAMOS",1,37,29140,8
244163,"CL","ENRIQUE RAMOS",2,28,29140,8
244449,"CL","ENRIQUE SCHOLTZ",1,7,29007,1
244449,"CL","ENRIQUE SCHOLTZ",2,6,29007,1
244724,"CL","ENRIQUE VAN DULKEN",1,15,29140,8
244724,"CL","ENRIQUE VAN DULKEN",2,18,29140,8
216830,"CL","ENRIQUETA"LA REPOMPA"",1,95,29140,8
216830,"CL","ENRIQUETA"LA REPOMPA"",2,106,29140,8
245003,"CL","ENTRECARRILES",1,17,29010,4
245003,"CL","ENTRECARRILES",2,28,29010,4
245534,"CL","EOLO",1,21,29010,11
245534,"CL","EOLO",2,14,29010,11
245089,"CL","EPICURO",1,29,29590,9
245089,"CL","EPICURO",2,14,29590,9
245143,"CL","ERA LA",1,29,29016,2
245143,"CL","ERA LA",2,38,29016,2
104761,"CL","ERASMO DE ROTTERDAM",1,1,29016,2
104761,"CL","ERASMO DE ROTTERDAM",2,10,29016,2
245283,"CL","ERESMA",1,7,29011,5
245283,"CL","ERESMA",2,14,29011,5
245569,"CL","ERIALES",1,49,29014,3
245569,"CL","ERIALES",2,58,29014,3
245704,"PJE","ERIALES",1,11,29014,3
245704,"PJE","ERIALES",2,10,29014,3
245771,"CL","ERILLA",1,11,29003,7
245771,"CL","ERILLA",2,4,29003,7
246093,"CL","ERITREA",1,13,29004,8
246093,"CL","ERITREA",2,10,29004,8
246107,"CMNO","ERIZAS DE LAS",1,5,29011,5
246107,"CMNO","ERIZAS DE LAS",7,15,29193,5
246107,"CMNO","ERIZAS DE LAS",2,2,29011,5
246107,"CMNO","ERIZAS DE LAS",4,42,29193,5
813613,"DSMO","ERIZAS LAS",1,7,29193,5
813613,"DSMO","ERIZAS LAS",2,6,29193,5
214900,"GTA","ERIZO DE MAR",1,1,29018,2
214900,"GTA","ERIZO DE MAR",2,2,29018,2
806749,"DSMO","ERMITA",1,1,29193,2
811653,"DSMO","ERMITA DE JOTRON",1,1,29193,3
826502,"DSMO","ERMITA DE OLIAS",1,1,29197,2
826502,"DSMO","ERMITA DE OLIAS",2,2,29197,2
805483,"DSMO","ERMITA DEL MORO",1,1,29193,2
817287,"DSMO","ERMITA LOS VERDIALES",1,3,29193,5
817287,"DSMO","ERMITA LOS VERDIALES",2,2,29193,5
804401,"DSMO","ERMITA NTRA SRA DEL CARMEN DEL SANTOPITA",1,1,29193,2
246123,"CL","ERMITAÑO",1,13,29008,1
246123,"CL","ERMITAÑO",2,8,29008,1
246409,"CL","ERNESTO",1,13,29012,1
246409,"CL","ERNESTO",2,16,29012,1
214700,"CL","ERNESTO KUSCHE",1,1,29140,8
214700,"CL","ERNESTO KUSCHE",2,2,29140,8
246476,"PJE","ESAU",1,3,29006,6
246476,"PJE","ESAU",2,4,29006,6
246689,"CL","ESCALERILLA",1,9,29012,1
246689,"CL","ESCALERILLA",2,4,29012,1
246964,"CL","ESCOBEDO",1,11,29013,1
246964,"CL","ESCOBEDO",2,10,29013,1
246824,"CL","ESCOBILLA",1,3,29190,10
246824,"CL","ESCOBILLA",2,6,29190,10
247103,"CL","ESCOLAR MALAGUEÑO",1,31,29140,8
247103,"CL","ESCOLAR MALAGUEÑO",2,22,29140,8
247243,"CL","ESCOTILLA",1,27,29006,6
247243,"CL","ESCOTILLA",2,32,29006,6
247804,"CL","ESCRITOR AGUILAR Y LORA",1,1,29720,2
247804,"CL","ESCRITOR AGUILAR Y LORA",2,2,29720,2
248088,"CL","ESCRITOR AGUIRRE GARCIA",1,7,29720,2
248088,"CL","ESCRITOR AGUIRRE GARCIA",2,10,29720,2
248363,"CL","ESCRITOR ALARCON BONEL",1,11,29720,2
248363,"CL","ESCRITOR ALARCON BONEL",2,2,29720,2
248509,"CL","ESCRITOR ALEJANDRO BARBA SEGALERVA",1,81,29190,10
248509,"CL","ESCRITOR ALEJANDRO BARBA SEGALERVA",2,54,29190,10
248649,"CL","ESCRITOR ALEJANDRO MAC-KINLEY",1,7,29720,2
248649,"CL","ESCRITOR ALEJANDRO MAC-KINLEY",2,8,29720,2
248924,"CL","ESCRITOR AMBROSIO DE ACUÑA",1,23,29197,2
248924,"CL","ESCRITOR AMBROSIO DE ACUÑA",2,26,29197,2
249068,"CL","ESCRITOR AMBROSIO FERNANDEZ MERINO",1,7,29190,10
249068,"CL","ESCRITOR AMBROSIO FERNANDEZ MERINO",2,6,29190,10
249203,"CL","ESCRITOR ANDEYRO CASTILLO",1,29,29017,2
249203,"CL","ESCRITOR ANDEYRO CASTILLO",2,2,29018,2
249483,"CL","ESCRITOR ANDREY BRINCIO",1,31,29018,2
249483,"CL","ESCRITOR ANDREY BRINCIO",2,50,29018,2
249629,"CL","ESCRITOR ANTONIO NAVARRO TRUJILLO",1,41,29190,10
249629,"CL","ESCRITOR ANTONIO NAVARRO TRUJILLO",2,62,29190,10
249769,"CL","ESCRITOR ANTONIO RAMOS",1,55,29013,1
249769,"CL","ESCRITOR ANTONIO RAMOS",2,22,29013,1
249980,"CL","ESCRITOR ANTONIO SEDEÑO",1,11,29190,10
249980,"CL","ESCRITOR ANTONIO SEDEÑO",2,22,29190,10
250082,"AV","ESCRITOR ANTONIO SOLER",1,23,29010,10
250082,"AV","ESCRITOR ANTONIO SOLER",2,8,29010,10
250040,"CL","ESCRITOR ARRESE ONTIVEROS",1,13,29197,2
250040,"CL","ESCRITOR ARRESE ONTIVEROS",2,10,29197,2
250325,"CL","ESCRITOR ATIENZA HUERTOS",1,81,29190,10
250325,"CL","ESCRITOR ATIENZA HUERTOS",2,92,29190,10
250881,"CL","ESCRITOR BAEZA Y ORTIZ",1,5,29190,10
250881,"CL","ESCRITOR BAEZA Y ORTIZ",2,6,29190,10
251160,"CL","ESCRITOR BARBAN DE CASTRO",1,9,29197,2
251160,"CL","ESCRITOR BARBAN DE CASTRO",2,10,29197,2
251259,"PJE","ESCRITOR BARES FON GAVILA",1,3,29011,5
251259,"PJE","ESCRITOR BARES FON GAVILA",2,4,29011,5
252000,"CL","ESCRITOR BARZO ALEÑA",1,13,29720,2
252000,"CL","ESCRITOR BARZO ALEÑA",2,10,29720,2
252271,"CL","ESCRITOR BEJAR ZAMBRANA",1,3,29140,8
252271,"CL","ESCRITOR BEJAR ZAMBRANA",2,32,29140,8
252565,"CL","ESCRITOR BERNARDINO DOMINGUEZ",1,1,29720,2
252565,"CL","ESCRITOR BERNARDINO DOMINGUEZ",2,16,29720,2
252638,"CL","ESCRITOR BORRAJO VERDUGO",1,5,29720,2
252638,"CL","ESCRITOR BORRAJO VERDUGO",2,10,29720,2
252701,"CL","ESCRITOR BRAVO Y ZUÑIGA",1,13,29190,10
252701,"CL","ESCRITOR BRAVO Y ZUÑIGA",2,10,29190,10
252841,"CL","ESCRITOR BUSTO PREVI",1,17,29190,10
252841,"CL","ESCRITOR BUSTO PREVI",2,16,29190,10
253120,"CL","ESCRITOR CARRETERO NARBONA",1,23,29018,2
253120,"CL","ESCRITOR CARRETERO NARBONA",2,18,29018,2
253405,"CL","ESCRITOR CERDA GODOY",1,25,29018,2
253405,"CL","ESCRITOR CERDA GODOY",2,40,29018,2
253685,"CL","ESCRITOR CERISSOLA ANAYA",1,5,29720,2
253685,"CL","ESCRITOR CERISSOLA ANAYA",2,4,29720,2
253961,"CL","ESCRITOR CROUISELLES DIAZ",1,21,29720,2
253961,"CL","ESCRITOR CROUISELLES DIAZ",2,14,29720,2
308285,"CL","ESCRITOR ENRIQUE LLOVET",1,5,29007,4
308285,"CL","ESCRITOR ENRIQUE LLOVET",2,6,29007,4
254240,"CL","ESCRITOR ENRIQUE Y CASTILLO",1,23,29190,10
254240,"CL","ESCRITOR ENRIQUE Y CASTILLO",2,34,29190,10
254525,"CL","ESCRITOR FERREDON MARTINEZ",1,13,29720,2
254525,"CL","ESCRITOR FERREDON MARTINEZ",2,14,29720,2
254801,"CL","ESCRITOR FRANCISCO GALLEGOS",1,9,29197,2
254801,"CL","ESCRITOR FRANCISCO GALLEGOS",2,12,29197,2
255084,"CL","ESCRITOR FRANCISCO JOSE FERNANDEZ",1,15,29018,2
255084,"CL","ESCRITOR FRANCISCO JOSE FERNANDEZ",2,16,29018,2
255360,"CL","ESCRITOR FRANQUELO ROMERO",1,21,29190,10
255360,"CL","ESCRITOR FRANQUELO ROMERO",2,14,29190,10
255645,"CL","ESCRITOR FUENTES Y CERDA",1,13,29197,2
255645,"CL","ESCRITOR FUENTES Y CERDA",2,22,29197,2
255921,"CL","ESCRITOR GABRIELI CAPARROS",1,13,29720,2
255921,"CL","ESCRITOR GABRIELI CAPARROS",2,14,29720,2
256200,"CL","ESCRITOR GALAN RIVAS",1,37,29190,10
256200,"CL","ESCRITOR GALAN RIVAS",2,28,29190,10
256480,"CL","ESCRITOR GALVEZ PALACIOS",1,9,29190,10
256480,"CL","ESCRITOR GALVEZ PALACIOS",2,6,29190,10
256552,"CL","ESCRITOR GOMEZ GONZALEZ",1,3,29140,8
256552,"CL","ESCRITOR GOMEZ GONZALEZ",2,6,29140,8
256765,"CL","ESCRITOR GONZALEZ ANLEO",1,31,29190,10
256765,"CL","ESCRITOR GONZALEZ ANLEO",2,42,29190,10
257044,"CL","ESCRITOR GONZALEZ RABANADA",1,9,29720,2
257044,"CL","ESCRITOR GONZALEZ RABANADA",2,4,29720,2
257320,"CL","ESCRITOR GONZALEZ VALLS",1,27,29190,10
257320,"CL","ESCRITOR GONZALEZ VALLS",2,36,29190,10
257427,"CL","ESCRITOR HERRERA SANTAOLALLA",1,25,29140,8
257427,"CL","ESCRITOR HERRERA SANTAOLALLA",2,24,29140,8
257532,"CL","ESCRITOR JACOBO ORELLANA ESPEJO",1,9,29190,10
257532,"CL","ESCRITOR JACOBO ORELLANA ESPEJO",2,10,29190,10
360112,"PJE","ESCRITOR JEAN COCTEAU",1,9,29190,10
360112,"PJE","ESCRITOR JEAN COCTEAU",2,6,29190,10
257605,"CL","ESCRITOR JIMENEZ ENCISO",1,17,29018,2
257605,"CL","ESCRITOR JIMENEZ ENCISO",2,20,29018,2
257885,"CL","ESCRITOR JIMENEZ GUZMAN",1,33,29018,2
257885,"CL","ESCRITOR JIMENEZ GUZMAN",2,38,29018,2
257931,"PJE","ESCRITOR JIMENEZ GUZMAN",1,11,29018,2
257931,"PJE","ESCRITOR JIMENEZ GUZMAN",2,6,29018,2
293458,"CL","ESCRITOR JOSE CARLOS DE LUNA",1,1,29140,8
293458,"CL","ESCRITOR JOSE CARLOS DE LUNA",2,6,29140,8
368768,"CL","ESCRITOR JOSE MARIA BREMON",1,19,29590,9
368768,"CL","ESCRITOR JOSE MARIA BREMON",2,20,29590,9
258725,"CL","ESCRITOR JOSE MARIA JAUDENES",1,15,29720,2
258725,"CL","ESCRITOR JOSE MARIA JAUDENES",2,12,29720,2
259144,"CL","ESCRITOR JULIO BALBAS",1,1,29140,8
259144,"CL","ESCRITOR JULIO BALBAS",2,26,29140,8
259284,"CL","ESCRITOR LARA VALLE",1,5,29190,10
259284,"CL","ESCRITOR LARA VALLE",2,4,29190,10
259560,"CL","ESCRITOR LAZARO GUILLEN",1,3,29720,2
259560,"CL","ESCRITOR LAZARO GUILLEN",2,20,29720,2
259845,"CL","ESCRITOR LUIS DE LEON",1,15,29720,2
259845,"CL","ESCRITOR LUIS DE LEON",2,18,29720,2
258164,"CL","ESCRITOR LUIS JOSE CASTRO",1,15,29018,2
258164,"CL","ESCRITOR LUIS JOSE CASTRO",2,10,29018,2
260126,"CL","ESCRITOR MANUEL SOLANO",1,159,29018,2
260126,"CL","ESCRITOR MANUEL SOLANO",2,84,29018,2
260266,"CL","ESCRITOR MARCOS NEGRETE",1,17,29140,8
260266,"CL","ESCRITOR MARCOS NEGRETE",2,18,29140,8
260401,"CL","ESCRITOR MARUJAN CABRERA",1,9,29018,2
260401,"CL","ESCRITOR MARUJAN CABRERA",2,12,29018,2
260681,"CL","ESCRITOR MENDEZ SOTOMAYOR",1,27,29018,2
260681,"CL","ESCRITOR MENDEZ SOTOMAYOR",2,20,29018,2
260827,"CL","ESCRITOR OLONA GAETA",1,3,29720,2
260827,"CL","ESCRITOR OLONA GAETA",2,8,29720,2
260967,"CL","ESCRITOR ORTEGA SOLORZANO",1,17,29018,2
260967,"CL","ESCRITOR ORTEGA SOLORZANO",2,22,29018,2
261246,"CL","ESCRITOR PRADOS Y LOPEZ",1,7,29720,2
261246,"CL","ESCRITOR PRADOS Y LOPEZ",2,2,29720,2
261386,"CL","ESCRITOR SALVADOR ROLDAN",1,9,29018,2
261386,"CL","ESCRITOR SALVADOR ROLDAN",2,6,29018,2
261521,"CL","ESCRITOR SANCHEZ SOBRINO",1,7,29018,2
261521,"CL","ESCRITOR SANCHEZ SOBRINO",2,8,29018,2
261734,"CL","ESCRITOR SANCHO GUERRERO",1,13,29140,8
261734,"CL","ESCRITOR SANCHO GUERRERO",2,12,29140,8
261807,"CL","ESCRITOR SANTI MARIN",1,39,29190,10
261807,"CL","ESCRITOR SANTI MARIN",2,28,29190,10
262081,"CL","ESCRITOR VARO MIRAVAL",1,9,29018,2
262081,"CL","ESCRITOR VARO MIRAVAL",2,4,29018,2
262226,"CL","ESCRITORA ANA MARIA MATUTE",1,5,29190,10
262226,"CL","ESCRITORA ANA MARIA MATUTE",2,2,29190,10
262366,"CL","ESCRITORA BARES HERRERA",1,21,29190,10
262366,"CL","ESCRITORA BARES HERRERA",2,28,29190,10
262501,"CL","ESCRITORA BEATRIZ GALINDO",1,7,29190,10
262501,"CL","ESCRITORA BEATRIZ GALINDO",2,8,29190,10
262439,"CL","ESCRITORA BLANCA DE LOS RIOS",1,39,29140,8
262439,"CL","ESCRITORA BLANCA DE LOS RIOS",2,40,29140,8
262579,"CL","ESCRITORA CARMEN BRAVO-VILLASANTE",1,105,29140,8
262579,"CL","ESCRITORA CARMEN BRAVO-VILLASANTE",2,30,29140,8
262641,"CL","ESCRITORA CARMEN CONDE",1,7,29010,11
262641,"CL","ESCRITORA CARMEN CONDE",2,2,29010,11
262676,"CL","ESCRITORA CARMEN MARTIN GAITE",1,19,29196,9
262676,"CL","ESCRITORA CARMEN MARTIN GAITE",2,12,29196,9
262714,"CL","ESCRITORA CAROLINA CORONADO",1,41,29140,8
262714,"CL","ESCRITORA CAROLINA CORONADO",2,40,29140,8
262757,"CL","ESCRITORA DOLORES GOMEZ DE CADIZ",1,11,29196,9
262757,"CL","ESCRITORA DOLORES GOMEZ DE CADIZ",2,10,29196,9
262781,"CL","ESCRITORA ELENA FORTUN",1,1,29140,8
262781,"CL","ESCRITORA ELENA FORTUN",2,98,29140,8
262854,"CL","ESCRITORA ELENA QUIROGA",1,15,29140,8
262854,"CL","ESCRITORA ELENA QUIROGA",2,8,29140,8
262927,"CL","ESCRITORA FUSTER GALLARDO",1,17,29018,2
262927,"CL","ESCRITORA FUSTER GALLARDO",2,12,29018,2
263206,"CL","ESCRITORA GALVEZ CABRERA",1,11,29197,2
263206,"CL","ESCRITORA GALVEZ CABRERA",2,12,29197,2
263486,"CL","ESCRITORA GARCIA DE FECIEYRI",1,15,29720,2
263486,"CL","ESCRITORA GARCIA DE FECIEYRI",2,22,29720,2
263494,"CL","ESCRITORA GERTRUDIS GOMEZ DE AVELLANEDA",1,3,29196,9
263494,"CL","ESCRITORA GERTRUDIS GOMEZ DE AVELLANEDA",2,30,29196,9
263508,"CL","ESCRITORA JOSEFINA ALDECOA",1,9,29010,11
263508,"CL","ESCRITORA JOSEFINA ALDECOA",2,8,29010,11
263621,"CL","ESCRITORA LUCIANA NARVAEZ",1,7,29011,5
263621,"CL","ESCRITORA LUCIANA NARVAEZ",2,6,29011,5
263656,"CL","ESCRITORA MARGARITA DURAS",1,43,29140,8
263656,"CL","ESCRITORA MARGARITA DURAS",2,42,29140,8
263664,"CL","ESCRITORA MATILDE DEL NIDO",1,3,29190,10
263664,"CL","ESCRITORA MATILDE DEL NIDO",2,10,29190,10
263681,"PL","ESCRITORA ROSA CHACEL",1,3,29008,1
263681,"PL","ESCRITORA ROSA CHACEL",2,4,29008,1
263711,"CL","ESCRITORA SILVINA OCAMPO",1,37,29140,8
263711,"CL","ESCRITORA SILVINA OCAMPO",2,36,29140,8
263745,"CL","ESCRITORA ZENOBIA CAMPRUBI",1,19,29140,8
263745,"CL","ESCRITORA ZENOBIA CAMPRUBI",2,12,29140,8
263761,"CL","ESCUCHA LA",1,13,29018,2
263761,"CL","ESCUCHA LA",2,34,29018,2
263907,"CL","ESCUDERO HIPOLITO",1,21,29018,2
263907,"CL","ESCUDERO HIPOLITO",2,24,29018,2
264041,"PJE","ESCUELA",1,9,29590,9
264041,"PJE","ESCUELA",2,2,29590,9
822191,"DSMO","ESCUELA CASAMAYOR",1,1,29590,9
819247,"DSMO","ESCUELA DE CAPACITACION AGRARIA",1,15,29591,9
819247,"DSMO","ESCUELA DE CAPACITACION AGRARIA",2,14,29591,9
804185,"DSMO","ESCUELA DEL PELLON",1,1,29197,2
264113,"GTA","ESCULTOR ANTONIO LEIVA JIMENEZ",1,7,29003,7
264113,"GTA","ESCULTOR ANTONIO LEIVA JIMENEZ",2,8,29003,7
264181,"CL","ESCULTOR MARIANO BENLLIURE",1,15,29014,3
264181,"CL","ESCULTOR MARIANO BENLLIURE",2,14,29014,3
264326,"CL","ESCULTOR MARIN HIGUERO",1,15,29017,2
264326,"CL","ESCULTOR MARIN HIGUERO",2,12,29017,2
264351,"PL","ESCULTOR MIGUEL BERROCAL",1,9,29016,2
264351,"PL","ESCULTOR MIGUEL BERROCAL",2,8,29016,2
264393,"CL","ESCULTOR PACO PALMA",1,1,29017,2
264393,"CL","ESCULTOR PACO PALMA",2,4,29017,2
264458,"CL","ESCULTOR PALMA BURGOS",1,3,29006,6
264458,"CL","ESCULTOR PALMA BURGOS",2,2,29006,6
264504,"PJE","ESCULTOR PEREZ HIDALGO",1,1,29013,1
264504,"PJE","ESCULTOR PEREZ HIDALGO",2,2,29013,1
264466,"CL","ESLA",1,7,29011,5
264466,"CL","ESLA",2,2,29011,5
264601,"CL","ESLAVA",1,15,29002,6
264601,"CL","ESLAVA",2,14,29002,1
264881,"CL","ESLORA",1,37,29006,6
264881,"CL","ESLORA",2,36,29006,6
264741,"CL","ESLOVENIA",1,19,29004,8
264741,"CL","ESLOVENIA",2,20,29004,8
265161,"CL","ESMALTE",1,3,29003,7
265161,"CL","ESMALTE",2,6,29003,7
265446,"CL","ESMERALDA",1,21,29590,9
265446,"CL","ESMERALDA",2,26,29590,9
265519,"CL","ESOPO",1,13,29590,9
265519,"CL","ESOPO",2,20,29590,9
265586,"CL","ESPACIO",1,91,29006,6
265586,"CL","ESPACIO",2,48,29006,6
265721,"CL","ESPAÑA",1,31,29017,2
265721,"CL","ESPAÑA",2,26,29017,2
266141,"PSO","ESPAÑA",1,1,29016,1
266141,"PSO","ESPAÑA",2,2,29016,1
804037,"DSMO","ESPARRAGUERAL EL",1,11,29197,2
804037,"DSMO","ESPARRAGUERAL EL",2,12,29197,2
266281,"CL","ESPARTEROS",1,11,29005,1
266281,"CL","ESPARTEROS",2,12,29005,1
266566,"CL","ESPECERIA",1,13,29005,1
266566,"CL","ESPECERIA",2,26,29005,1
266841,"CL","ESPERANTO",1,19,29007,6
266841,"CL","ESPERANTO",2,24,29007,6
266981,"PJE","ESPERANTO",1,3,29007,6
266981,"PJE","ESPERANTO",2,8,29007,6
267121,"CL","ESPERANZA",1,13,29012,1
267121,"CL","ESPERANZA",2,10,29012,1
267228,"CL","ESPIGA",1,11,29190,10
