ID,DATA_CONVOCATORIA,ANY_CONVOCATORIA,CODI_TIPUS_CONVOCATORIA,TIPUS_CONVOCATORIA,CODIGO_CONVOCATORIA,CONVOCATORIA,MESA_CODI,MESA_DISTRICTE,MESA_SECCIO,MESA,MESA_OBERTA,MESA_COMUNICADA,MESA_HORA_COMUNICADA,MESA_CENS,MESA_AVANÇ1,MESA_AVANÇ2,MESA_AVANÇ3,MESA_VOTS_NULS,MESA_VOTS_BLANCS,MESA_TOTAL_VOTS,PARTIT_ENTEL,PARTIT_COLOR,PARTIT_CODI,PARTIT_SIGLES,PARTIT_NOM,PARTIT_VOTS,TOTAL_CENS,TOTAL_AVANC1,TOTAL_AVANC2,TOTAL_AVANC3,TOTAL_VOTS_NULS,TOTAL_VOTS_BLANCS,DADES,ESTAT
2016-C2016-3929-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3929,3,7,B,SI,SI,21:49,689,251,340,476,1,1,476,3,#2E9AFE,2,PP,Partit Popular,63,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3929-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3929,3,7,B,SI,SI,21:49,689,251,340,476,1,1,476,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,5,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3929-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3929,3,7,B,SI,SI,21:49,689,251,340,476,1,1,476,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,68,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3929-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3929,3,7,B,SI,SI,21:49,689,251,340,476,1,1,476,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,37,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3929-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3929,3,7,B,SI,SI,21:49,689,251,340,476,1,1,476,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3929-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3929,3,7,B,SI,SI,21:49,689,251,340,476,1,1,476,8,#97668B,296,ECP,En Comú Podem,142,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3929-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3929,3,7,B,SI,SI,21:49,689,251,340,476,1,1,476,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3930-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3930,3,8,A,SI,SI,21:27,426,129,178,242,2,2,242,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,71,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3930-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3930,3,8,A,SI,SI,21:27,426,129,178,242,2,2,242,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,13,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3930-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3930,3,8,A,SI,SI,21:27,426,129,178,242,2,2,242,3,#2E9AFE,2,PP,Partit Popular,45,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3930-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3930,3,8,A,SI,SI,21:27,426,129,178,242,2,2,242,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,5,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3930-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3930,3,8,A,SI,SI,21:27,426,129,178,242,2,2,242,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,29,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3930-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3930,3,8,A,SI,SI,21:27,426,129,178,242,2,2,242,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,3,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3930-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3930,3,8,A,SI,SI,21:27,426,129,178,242,2,2,242,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3930-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3930,3,8,A,SI,SI,21:27,426,129,178,242,2,2,242,8,#97668B,296,ECP,En Comú Podem,70,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3930-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3930,3,8,A,SI,SI,21:27,426,129,178,242,2,2,242,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3931-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3931,3,8,B,SI,SI,21:29,498,156,213,289,2,0,289,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,115,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3931-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3931,3,8,B,SI,SI,21:29,498,156,213,289,2,0,289,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,16,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3931-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3931,3,8,B,SI,SI,21:29,498,156,213,289,2,0,289,3,#2E9AFE,2,PP,Partit Popular,52,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3931-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3931,3,8,B,SI,SI,21:29,498,156,213,289,2,0,289,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3931-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3931,3,8,B,SI,SI,21:29,498,156,213,289,2,0,289,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,30,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3931-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3931,3,8,B,SI,SI,21:29,498,156,213,289,2,0,289,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,8,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3931-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3931,3,8,B,SI,SI,21:29,498,156,213,289,2,0,289,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3931-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3931,3,8,B,SI,SI,21:29,498,156,213,289,2,0,289,8,#97668B,296,ECP,En Comú Podem,64,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3931-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3931,3,8,B,SI,SI,21:29,498,156,213,289,2,0,289,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3932-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3932,3,9,A,SI,SI,22:37,773,282,417,586,3,2,586,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,73,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3932-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3932,3,9,A,SI,SI,22:37,773,282,417,586,3,2,586,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,105,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3932-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3932,3,9,A,SI,SI,22:37,773,282,417,586,3,2,586,3,#2E9AFE,2,PP,Partit Popular,61,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3932-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3932,3,9,A,SI,SI,22:37,773,282,417,586,3,2,586,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,9,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3932-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3932,3,9,A,SI,SI,22:37,773,282,417,586,3,2,586,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,80,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3932-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3932,3,9,A,SI,SI,22:37,773,282,417,586,3,2,586,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,39,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3932-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3932,3,9,A,SI,SI,22:37,773,282,417,586,3,2,586,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3932-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3932,3,9,A,SI,SI,22:37,773,282,417,586,3,2,586,8,#97668B,296,ECP,En Comú Podem,211,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3932-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3932,3,9,A,SI,SI,22:37,773,282,417,586,3,2,586,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3933-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3933,3,9,B,SI,SI,22:38,815,279,423,612,2,3,612,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,85,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3933-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3933,3,9,B,SI,SI,22:38,815,279,423,612,2,3,612,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,117,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3933-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3933,3,9,B,SI,SI,22:38,815,279,423,612,2,3,612,3,#2E9AFE,2,PP,Partit Popular,56,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3933-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3933,3,9,B,SI,SI,22:38,815,279,423,612,2,3,612,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,11,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3933-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3933,3,9,B,SI,SI,22:38,815,279,423,612,2,3,612,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,117,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3933-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3933,3,9,B,SI,SI,22:38,815,279,423,612,2,3,612,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,42,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3933-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3933,3,9,B,SI,SI,22:38,815,279,423,612,2,3,612,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3933-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3933,3,9,B,SI,SI,22:38,815,279,423,612,2,3,612,8,#97668B,296,ECP,En Comú Podem,178,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3933-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3933,3,9,B,SI,SI,22:38,815,279,423,612,2,3,612,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3934-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3934,4,1,A,SI,SI,21:17,463,184,245,323,2,5,323,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,33,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3934-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3934,4,1,A,SI,SI,21:17,463,184,245,323,2,5,323,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,87,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3934-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3934,4,1,A,SI,SI,21:17,463,184,245,323,2,5,323,3,#2E9AFE,2,PP,Partit Popular,26,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3934-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3934,4,1,A,SI,SI,21:17,463,184,245,323,2,5,323,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,10,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3934-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3934,4,1,A,SI,SI,21:17,463,184,245,323,2,5,323,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,20,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3934-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3934,4,1,A,SI,SI,21:17,463,184,245,323,2,5,323,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,53,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3934-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3934,4,1,A,SI,SI,21:17,463,184,245,323,2,5,323,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3934-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3934,4,1,A,SI,SI,21:17,463,184,245,323,2,5,323,8,#97668B,296,ECP,En Comú Podem,87,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3934-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3934,4,1,A,SI,SI,21:17,463,184,245,323,2,5,323,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3935-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3935,4,1,B,SI,SI,21:29,614,222,323,425,0,4,425,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,51,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3935-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3935,4,1,B,SI,SI,21:29,614,222,323,425,0,4,425,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,112,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3935-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3935,4,1,B,SI,SI,21:29,614,222,323,425,0,4,425,3,#2E9AFE,2,PP,Partit Popular,40,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3935-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3935,4,1,B,SI,SI,21:29,614,222,323,425,0,4,425,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,11,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3935-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3935,4,1,B,SI,SI,21:29,614,222,323,425,0,4,425,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,34,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3935-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3935,4,1,B,SI,SI,21:29,614,222,323,425,0,4,425,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,80,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3935-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3935,4,1,B,SI,SI,21:29,614,222,323,425,0,4,425,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3935-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3935,4,1,B,SI,SI,21:29,614,222,323,425,0,4,425,8,#97668B,296,ECP,En Comú Podem,91,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3935-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3935,4,1,B,SI,SI,21:29,614,222,323,425,0,4,425,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3936-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3936,4,2,A,SI,SI,22:47,444,142,241,294,0,5,294,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,28,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3936-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3936,4,2,A,SI,SI,22:47,444,142,241,294,0,5,294,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,71,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3936-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3936,4,2,A,SI,SI,22:47,444,142,241,294,0,5,294,3,#2E9AFE,2,PP,Partit Popular,27,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3936-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3936,4,2,A,SI,SI,22:47,444,142,241,294,0,5,294,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,6,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3936-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3936,4,2,A,SI,SI,22:47,444,142,241,294,0,5,294,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,28,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3936-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3936,4,2,A,SI,SI,22:47,444,142,241,294,0,5,294,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,43,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3936-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3936,4,2,A,SI,SI,22:47,444,142,241,294,0,5,294,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3936-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3936,4,2,A,SI,SI,22:47,444,142,241,294,0,5,294,8,#97668B,296,ECP,En Comú Podem,86,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3936-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3936,4,2,A,SI,SI,22:47,444,142,241,294,0,5,294,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3937-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3937,4,2,B,SI,SI,22:48,503,178,215,334,1,2,334,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,45,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3937-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3937,4,2,B,SI,SI,22:48,503,178,215,334,1,2,334,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,72,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3937-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3937,4,2,B,SI,SI,22:48,503,178,215,334,1,2,334,3,#2E9AFE,2,PP,Partit Popular,33,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3937-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3937,4,2,B,SI,SI,22:48,503,178,215,334,1,2,334,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,13,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3937-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3937,4,2,B,SI,SI,22:48,503,178,215,334,1,2,334,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,25,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3937-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3937,4,2,B,SI,SI,22:48,503,178,215,334,1,2,334,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,59,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3937-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3937,4,2,B,SI,SI,22:48,503,178,215,334,1,2,334,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3937-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3937,4,2,B,SI,SI,22:48,503,178,215,334,1,2,334,8,#97668B,296,ECP,En Comú Podem,84,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3937-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3937,4,2,B,SI,SI,22:48,503,178,215,334,1,2,334,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3938-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3938,4,3,A,SI,SI,22:52,542,160,235,356,3,2,356,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,69,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3944-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3944,4,6,A,SI,SI,21:05,582,179,253,362,0,3,362,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3938-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3938,4,3,A,SI,SI,22:52,542,160,235,356,3,2,356,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,51,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3938-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3938,4,3,A,SI,SI,22:52,542,160,235,356,3,2,356,3,#2E9AFE,2,PP,Partit Popular,58,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3938-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3938,4,3,A,SI,SI,22:52,542,160,235,356,3,2,356,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,11,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3938-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3938,4,3,A,SI,SI,22:52,542,160,235,356,3,2,356,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,38,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3938-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3938,4,3,A,SI,SI,22:52,542,160,235,356,3,2,356,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,28,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3938-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3938,4,3,A,SI,SI,22:52,542,160,235,356,3,2,356,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3938-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3938,4,3,A,SI,SI,22:52,542,160,235,356,3,2,356,8,#97668B,296,ECP,En Comú Podem,94,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3938-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3938,4,3,A,SI,SI,22:52,542,160,235,356,3,2,356,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3939-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3939,4,3,B,SI,SI,22:53,639,190,275,411,3,4,411,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,78,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3939-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3939,4,3,B,SI,SI,22:53,639,190,275,411,3,4,411,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,81,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3939-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3939,4,3,B,SI,SI,22:53,639,190,275,411,3,4,411,3,#2E9AFE,2,PP,Partit Popular,47,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3939-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3939,4,3,B,SI,SI,22:53,639,190,275,411,3,4,411,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,8,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
