EXERCICI,CODI_ORGANIC,ORANIC,CODI_FUNCIONAL,FUNCIONAL,CODI_ECONOMIC,ECONOMIC,APLICACION,PRESSUPOST_INICIAL
2016,2U025,OFICINA DE GESTIÓ D'INGRESSOS,9320,HISENDA I SERVEIS ECONÒMICS,48002,TRANSFERENCIA A PARTICUL. (RESIDENCIAS),Subvenció IBI aturats i famílies monoparentals,110000
2016,2U026,TRESORERIA,9320,HISENDA I SERVEIS ECONÒMICS,1200301,Sous del Grup C1 interins,Sous grup C1 interins,8652.82
2016,2U026,TRESORERIA,9320,HISENDA I SERVEIS ECONÒMICS,12006,Triennis.,Triennis,632.3
2016,2U026,TRESORERIA,9320,HISENDA I SERVEIS ECONÒMICS,12100,Complement de destinació funcionaris de carrera,Complement de destinació,3738
2016,2U026,TRESORERIA,9340,TRESORERIA,12100,Complement de destinació funcionaris de carrera,Complement Destinacio,20907.32
2016,2U026,TRESORERIA,9320,HISENDA I SERVEIS ECONÒMICS,12101,Complement específic.,Complement específic,6670.44
2016,2U026,TRESORERIA,9340,TRESORERIA,12101,Complement específic.,Complement Específic,38922.66
2016,2U026,TRESORERIA,9320,HISENDA I SERVEIS ECONÒMICS,12103,Altres complements.,Altres complements,422.94
2016,2U026,TRESORERIA,9340,TRESORERIA,13000,Retribucions bàsiques.,Retribucions bàsiques,18107.38
2016,2U026,TRESORERIA,9320,HISENDA I SERVEIS ECONÒMICS,15005,Productivitat 25perc. funcionaris carrera,Paga productivitat 25%,328.55
2016,2U026,TRESORERIA,9340,TRESORERIA,15300,Complement dedicació especial,Complement especial dedicació,26588.38
2016,2U026,TRESORERIA,9320,HISENDA I SERVEIS ECONÒMICS,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,7175.18
2016,2U026,TRESORERIA,9340,TRESORERIA,22708,Serveis de recaptació a favor de l'entitat.,Servei de recaptació a favor de l'entitat,1010000
2016,2U026,TRESORERIA,9340,TRESORERIA,2279901,Descripción Económica,Servei de recaptació-multes-,250000
2016,2U026,TRESORERIA,9340,TRESORERIA,2279902,Altres treballs realitzats per altres empreses i profes.,Despeses per prestació de serveis bancaris,2000
2016,2U026,TRESORERIA,0110,DEUTE PÚBLIC,31001,Interessos préstecs a llarg termini,Interessos préstecs a llarg termini,541920
2016,2U026,TRESORERIA,0110,DEUTE PÚBLIC,31100,Formalització de contractes de préstec  i comissions,"Despeses de formalització, modificació i cancel·lació",32349.88
2016,2U026,TRESORERIA,0110,DEUTE PÚBLIC,31900,Despeses financeres d'altres operacions,Despeses financeres d'altres operacions,15000
2016,2U026,TRESORERIA,0110,DEUTE PÚBLIC,35200,INTERESES DE DEMORA,Interessos de demora i altres despeses financeres,75000
2016,2U026,TRESORERIA,0110,DEUTE PÚBLIC,35900,Altres despeses financeres.,Altres despeses financeres.,1000
2016,2U026,TRESORERIA,0110,DEUTE PÚBLIC,91301,Amortització de préstecs a llarg termini sector privat,Amortització de préstecs a llarg termini sector privat,5095312.56
2016,2U027,SECRETARIA GENERAL,9201,SECRETARIA I ARXIU,12100,Complement de destinació funcionaris de carrera,Complement de destinació,50343.86
2016,2U027,SECRETARIA GENERAL,9201,SECRETARIA I ARXIU,12101,Complement específic.,Complement específic,70762.16
2016,2U027,SECRETARIA GENERAL,9201,SECRETARIA I ARXIU,13000,Retribucions bàsiques.,Retribucions bàsiques,20707.54
2016,2U027,SECRETARIA GENERAL,9201,SECRETARIA I ARXIU,15300,Complement dedicació especial,Complement de dedicació especial,82774.16
2016,2U027,SECRETARIA GENERAL,9201,SECRETARIA I ARXIU,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,3943.38
2016,2U027,SECRETARIA GENERAL,9201,SECRETARIA I ARXIU,22603,Publicació en Diaris Oficials.,Publicacions en diaris oficials,25000
2016,2U027,SECRETARIA GENERAL,9201,SECRETARIA I ARXIU,62600,Equips per a processos d'informació.,Inversions en equips per a processos d'informació,2000
2016,2U028,ARXIU,9201,SECRETARIA I ARXIU,12100,Complement de destinació funcionaris de carrera,Complement de destinació,3677.38
2016,2U028,ARXIU,9201,SECRETARIA I ARXIU,12101,Complement específic.,Complement específic,6534.08
2016,2U028,ARXIU,9201,SECRETARIA I ARXIU,13000,Retribucions bàsiques.,Retribucions bàsiques,20398.3
2016,2U028,ARXIU,3322,ARXIUS,22704,"Custòdia, dipòsit i magatzematge.","Custòdia, dipósits i emmagatzematge",7212.15
2016,2U028,ARXIU,3322,ARXIUS,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics,1975
2016,2U028,ARXIU,3322,ARXIUS,62600,Equips per a processos d'informació.,Inversions en equips per a processos d'informació,1400
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,12000,Sous del Grup A1.,Sous del grup A1,29532.97
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,12006,Triennis.,Triennis,6098.4
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,12100,Complement de destinació funcionaris de carrera,Complement de destinació,27233.24
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,12101,Complement específic.,Complement específic,46063.24
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,12103,Altres complements.,Altres complements,5808.92
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,13000,Retribucions bàsiques.,Retribucions bàsiques,17585.38
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,13002,Altres remuneracions.,Altres remuneracions,24815.28
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,15005,Productivitat 25perc. funcionaris carrera,Paga productivitat 25%,2294.26
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,15006,Productivitat 25perc. laborals,Paga productivitat 25%.,702.32
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,15300,Complement dedicació especial,Complement de dedicació especial,15122.38
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,1600002,Seguretat social personal funcionari de carrera,Seguretat Social,20960.27
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,1600003,Seguretat social personal laboral,Seguretat Social,13539.62
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,22001,"Premsa, revistes, llibres i altres publicacions.","Premsa, revistes, llibres i altres publicacions",200
2016,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics,105500
2016,2U030,COMPTABILITAT,9310,INTERVENCIÓ I COMPTABILITAT,12000,Sous del Grup A1.,Sous del grup A1,2240.28
2016,2U030,COMPTABILITAT,9310,INTERVENCIÓ I COMPTABILITAT,12100,Complement de destinació funcionaris de carrera,Complement de destinació,1029.88
2016,2U030,COMPTABILITAT,9310,INTERVENCIÓ I COMPTABILITAT,12101,Complement específic.,Complement específic,1636.88
2016,2U030,COMPTABILITAT,9310,INTERVENCIÓ I COMPTABILITAT,12103,Altres complements.,Altres complements,102.98
2016,2U030,COMPTABILITAT,9310,INTERVENCIÓ I COMPTABILITAT,13000,Retribucions bàsiques.,Retribucions bàsiques,9997.38
2016,2U030,COMPTABILITAT,9310,INTERVENCIÓ I COMPTABILITAT,13002,Altres remuneracions.,Altres remuneracions,17058.02
2016,2U030,COMPTABILITAT,9310,INTERVENCIÓ I COMPTABILITAT,15006,Productivitat 25perc. laborals,Paga productivitat 25%,450.41
2016,2U030,COMPTABILITAT,9310,INTERVENCIÓ I COMPTABILITAT,1600002,Seguretat social personal funcionari de carrera,Seguretat Social,1472.8
2016,2U030,COMPTABILITAT,9310,INTERVENCIÓ I COMPTABILITAT,1600003,Seguretat social personal laboral,Seguretat Social,8679.52
2016,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,13000,Retribucions bàsiques.,Retribucions bàsiques,30439.23
2016,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,13002,Altres remuneracions.,Altres remunercaions,39649.26
2016,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,15006,Productivitat 25perc. laborals,Paga productivitat 25%,1445.21
2016,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,16843.68
2016,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,1600003,Seguretat social personal laboral,Seguretat Social,27468.86
2016,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament de maquinària, instal.lacions i utillatge",91300
2016,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","Reparacions, manteniment i conservació de maquinària, instal",3000
2016,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,21500,"Reparació, manteniment i conservació de mobiliari","Reparació, manteniment i conservació de mobiliari",300
2016,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,21600,Manteniment,Equips per a processos d'informació,3100
2016,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,22000,Ordinari no inventariable.,Material d'oficina ordinari no inventariable,50650
2016,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,2200001,Altre material divers,Altre material divers,1000
2016,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,22699,Altres despeses diverses,Altres despeses diverses,250
2016,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,62500,MOBILIARIO,Mobiliari,13000
2016,2U067,PRESSUPOST I SERVEIS ECONÒMICS,9320,HISENDA I SERVEIS ECONÒMICS,1200101,Sous grup A2 interins,Sous Grup A2 interins,13035.58
2016,2U067,PRESSUPOST I SERVEIS ECONÒMICS,9320,HISENDA I SERVEIS ECONÒMICS,12006,Triennis.,triennis,945.3
2016,2U067,PRESSUPOST I SERVEIS ECONÒMICS,9320,HISENDA I SERVEIS ECONÒMICS,12100,Complement de destinació funcionaris de carrera,Complement desti,4948.02
2016,2U067,PRESSUPOST I SERVEIS ECONÒMICS,9320,HISENDA I SERVEIS ECONÒMICS,12101,Complement específic.,Complement específic,9489.76
2016,2U067,PRESSUPOST I SERVEIS ECONÒMICS,9320,HISENDA I SERVEIS ECONÒMICS,12103,Altres complements.,Altres complements,617.4
2016,2U067,PRESSUPOST I SERVEIS ECONÒMICS,9320,HISENDA I SERVEIS ECONÒMICS,13000,Retribucions bàsiques.,Retribucions basiques,25095.69
2016,2U067,PRESSUPOST I SERVEIS ECONÒMICS,9320,HISENDA I SERVEIS ECONÒMICS,13002,Altres remuneracions.,Altres retribucions,30687.58
2016,2U067,PRESSUPOST I SERVEIS ECONÒMICS,9320,HISENDA I SERVEIS ECONÒMICS,15005,Productivitat 25perc. funcionaris carrera,Productivitat 25%,479.58
2016,2U067,PRESSUPOST I SERVEIS ECONÒMICS,9320,HISENDA I SERVEIS ECONÒMICS,15006,Productivitat 25perc. laborals,Productivitat 25%,915.75
2016,2U067,PRESSUPOST I SERVEIS ECONÒMICS,9320,HISENDA I SERVEIS ECONÒMICS,1600003,Seguretat social personal laboral,Seguretat social,17668.24
2016,2U067,PRESSUPOST I SERVEIS ECONÒMICS,9320,HISENDA I SERVEIS ECONÒMICS,1600005,Seguretat Social funcionari interi,Seguretat social interins,9054.72
2016,2U077,SECRETARIA TÈCNICA DE INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,1200101,Sous grup A2 interins,Sous grup A2 interins,26071.16
2016,2U077,SECRETARIA TÈCNICA DE INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,12006,Triennis.,Triennis,2220.22
2016,2U077,SECRETARIA TÈCNICA DE INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,12100,Complement de destinació funcionaris de carrera,Complement Destinacio,9896.04
2016,2U077,SECRETARIA TÈCNICA DE INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,12101,Complement específic.,Complement Específic,18920.02
2016,2U077,SECRETARIA TÈCNICA DE INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,12103,Altres complements.,Altres complements,2729.3
2016,2U077,SECRETARIA TÈCNICA DE INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,15005,Productivitat 25perc. funcionaris carrera,Productivitat 25% funcionaris,939.32
2016,2U077,SECRETARIA TÈCNICA DE INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,18776.68
2016,3U011,SERVEI D'IGUALTAT,2312,DONA,13000,Retribucions bàsiques.,Retribucions bàsiques,28390.3
2016,3U011,SERVEI D'IGUALTAT,2312,DONA,22601,Atencions protocol·làries i representatives.,Atencions protocol·làries i representatives.,100
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,10100,Retribucions bàsiques.,Retribucions directius,59999.94
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,12001,Sous del Grup A2.,Sous Grup A2,12917.86
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,12100,Complement de destinació funcionaris de carrera,Complement destinacio,8144.37
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,12101,Complement específic.,Complement especific,12271.28
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,12103,Altres complements.,Altres complements,699.41
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,13000,Retribucions bàsiques.,Retribucions bàsiques,89862.18
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,13002,Altres remuneracions.,Altres remuneracions,112505.24
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,15005,Productivitat 25perc. funcionaris carrera,25% Productivitat,549.86
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,15006,Productivitat 25perc. laborals,Paga productivitat 25%,3713.83
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,15300,Complement dedicació especial,Complement de dedicació especial,3184
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,13219.64
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1600002,Seguretat social personal funcionari de carrera,Seguretat social,9453.79
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1600003,Seguretat social personal laboral,Seguretat social,64378.75
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1600004,Seguretat Social personal directiu,Seguretat social directius,13504.56
2016,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,22699,Altres despeses diverses,Altres despeses diverses,500
2016,3U032,ÀMBIT DE POLÍTIQUES SOCIALS,2310,ACCIÓ SOCIAL,13000,Retribucions bàsiques.,Retribucions bàsiques,17160.81
2016,3U032,ÀMBIT DE POLÍTIQUES SOCIALS,2310,ACCIÓ SOCIAL,13002,Altres remuneracions.,Altres remuneracions,26796.83
2016,3U032,ÀMBIT DE POLÍTIQUES SOCIALS,2310,ACCIÓ SOCIAL,15006,Productivitat 25perc. laborals,25% productivitat,713.89
2016,3U032,ÀMBIT DE POLÍTIQUES SOCIALS,2310,ACCIÓ SOCIAL,15300,Complement dedicació especial,especial dedidacio,7087.16
2016,3U032,ÀMBIT DE POLÍTIQUES SOCIALS,2310,ACCIÓ SOCIAL,1600003,Seguretat social personal laboral,Seguretat social,13504.56
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1200101,Sous grup A2 interins,Sous grup A2 interins,65060.15
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,1200101,Sous grup A2 interins,Sous grups A2 interins,25953.45
2016,3U033,SERVEIS SOCIALS,3260,PROMOCIÓ EDUCATIVA,1200101,Sous grup A2 interins,Sous grup A2 interins,13035.58
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1200401,Sous del Grup C2 interins,Sous grup C2 interins,8462.36
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,12006,Triennis.,Triennis,1417.82
2016,3U033,SERVEIS SOCIALS,3260,PROMOCIÓ EDUCATIVA,12006,Triennis.,Triennis,2727.98
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,12100,Complement de destinació funcionaris de carrera,Complement de destinacio,23469.46
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,12100,Complement de destinació funcionaris de carrera,Complement de destinació,4948.02
2016,3U033,SERVEIS SOCIALS,3260,PROMOCIÓ EDUCATIVA,12100,Complement de destinació funcionaris de carrera,Complement Destinació,4948.02
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1210001,Complement de destí interí,Complemnt desti interins,4889.11
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,1210001,Complement de destí interí,Complement Desti,4889.11
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1210031,Altres complements interins,Altres complements interins,1579.29
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,1210031,Altres complements interins,Altres complements personal interi,584.87
2016,3U033,SERVEIS SOCIALS,3260,PROMOCIÓ EDUCATIVA,1210031,Altres complements interins,Altres complements interins,2569.42
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,12101,Complement específic.,Complement específic,49244.46
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,12101,Complement específic.,Complement específic,13034.44
2016,3U033,SERVEIS SOCIALS,3260,PROMOCIÓ EDUCATIVA,12101,Complement específic.,Complement específic,10007.9
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1210101,Complement específic interí,Complement especific interins,10014.91
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,1210101,Complement específic interí,Complement especific interins,7510.03
2016,3U033,SERVEIS SOCIALS,3260,PROMOCIÓ EDUCATIVA,1210101,Complement específic interí,Complement especific interins,655.48
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,12103,Altres complements.,Altres complements,5946.64
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,12103,Altres complements.,Altres complements,3141.18
2016,3U033,SERVEIS SOCIALS,3260,PROMOCIÓ EDUCATIVA,12103,Altres complements.,Altres complements,627.48
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,13000,Retribucions bàsiques.,Retribucions bàsiques,329467.11
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,13000,Retribucions bàsiques.,Retribucions bàsiques,112551.36
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,13002,Altres remuneracions.,Altres retribucions,406532.07
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,13002,Altres remuneracions.,Altres remuneracions,153861.2
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,14301,Retribucions per substitucions (no es correcte),Retribucions substitucions,50994.15
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,14302,Reforços (no es correcte),Retribució reforços,19163.54
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1500102,PRODUCTIVITAT 2. RENDIMENT laboral fix,Productivitat 2on rendiment,401.94
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,15005,Productivitat 25perc. funcionaris carrera,25% Productivitat,2810.93
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,15005,Productivitat 25perc. funcionaris carrera,Paga productivitat 25%,1012.39
2016,3U033,SERVEIS SOCIALS,3260,PROMOCIÓ EDUCATIVA,15005,Productivitat 25perc. funcionaris carrera,Productivitat 25% funcionari,507.77
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,15006,Productivitat 25perc. laborals,25% Productivitat,11901.41
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,15006,Productivitat 25perc. laborals,Paga productivitat 25%,4360.46
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,15300,Complement dedicació especial,Complement Especial Dedicació,1552.37
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1600003,Seguretat social personal laboral,Seguretat social,244204.76
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,1600003,Seguretat social personal laboral,Seguretat Social,85426.56
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,68852.96
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,19638.39
2016,3U033,SERVEIS SOCIALS,3260,PROMOCIÓ EDUCATIVA,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,10989.07
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,"Reparacions, manteniment i conservació d'edificis i altres c",5000
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,22103,Combustibles i carburants.,Combustibles i carburants.,3000
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,22300,Transports,Transports,88704
2016,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,22300,Transports,Transports,90000
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,22699,Altres despeses diverses,Altres despeses diverses,4000
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,2269903,Altres despeses diverses,Mesures excepcionals. Projecte suport col.lectius amb e,70000
2016,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,2000
