Unidad Organizativa,Denominación,Gr/SGr,Nivel Comp. Dest.,RELACIO,1 SOU BASE,2 COMPL. DESTI,COMPLEMENT ESPECIFIC MENSUAL,9 C. PERSONAL,109 ASSISTENCIA ORGANS COL·LEGIATS,56 PP EXTRA ,TOTAL MENSUAL,SOU BASE (per càlcul pagues extres),IMPORT PAGA EXTRAORDINARIA (Abonada en 2 mensualitats ESTIU / NADAL),PAGA PRODUCTIVITAT 25%,PAGA VALORACIO 25%,SOU ANUAL,% JORNADA
U044 - LLICÈNCIES,ADMINISTRATIU,C1,14,L,697.97,305.01,1040.03,13.8,,,2056.81,,2056.81,524.37,,29319.74,100%
U044 - LLICÈNCIES,APARELLADOR LLICENCIES,A2,20,L,936.31,439.7,1031.71,,,,2407.72,,2407.72,619.65,,34327.76,100%
U044 - LLICÈNCIES,APARELLADOR LLICENCIES,A2,16,L,936.31,349.93,900.33,,,,2186.57,,2186.57,534.97,,31147,100%
U044 - LLICÈNCIES,APARELLADOR LLICENCIES,A2,20,L,936.31,439.7,1037.67,,,,2413.68,,2413.68,621.09,,34412.57,100%
U044 - LLICÈNCIES,APARELLADOR S.J.DICS.,A2,16,L,936.31,349.93,873.36,,,,2159.6,,2159.6,536.62,,30771,100%
U044 - LLICÈNCIES,ARQUITECTE TÈCNIC,A2,16,L,936.31,349.93,1116.13,,,,2402.37,,2402.37,610.35,,34243.56,100%
U044 - LLICÈNCIES,AUX. ADMINISTRATIU,C2,12,L,570.71,260.07,593.52,,,,1424.3,,1424.3,342.02,,20282.25,100%
U044 - LLICÈNCIES,CAP SERVEI DE LLICÈNCIES,A1,24,L,1103.24,582.92,1265.13,,,,2951.29,,2951.29,596.95,,41915.06,100%
U044 - LLICÈNCIES,CONSERGE,AP,11,L,521.05,237.62,779.13,,,,1537.8,,1537.8,374,,21903.18,100%
U044 - LLICÈNCIES,ENGINYER TÈCNIC ACTIVITATS,A2,16,L,936.31,349.93,898.51,,,,2184.75,,2184.75,526.45,,31112.91,100%
U044 - LLICÈNCIES,INSPECTOR ACTIVITATS,A2,16,L,936.31,349.93,1377.49,,,,2663.73,,2663.73,688.45,,37980.68,100%
U044 - LLICÈNCIES,TÈCNIC RESPONSABLE ACTIVITATS,A1,22,L,1103.24,509.84,1273.72,81.68,,,2968.48,,2968.48,875.98,,42434.68,100%
U044 - LLICÈNCIES,ZELADOR ACTIV.,C2,13,L,570.71,282.53,875.52,,,,1728.76,,1728.76,422.36,,24624.95,100%
U045 - PROJECTES I PROGRAMACIÓ,ADMINISTRATIU ,C1,14,L,697.97,305.01,761.78,,,,1764.76,,1764.76,436.91,,25143.6,100%
U045 - PROJECTES I PROGRAMACIÓ,APARELLADOR LLICENCIES,A2,20,L,936.31,439.7,1020.53,,,,2396.54,,2396.54,584.8,,34136.39,100%
U045 - PROJECTES I PROGRAMACIÓ,ARQUITECTE,A1,22,L,1103.24,509.84,892.39,,,,2505.47,,2505.47,604.57,,35681.17,100%
U045 - PROJECTES I PROGRAMACIÓ,ARQUITECTE,A1,20,L,1103.24,439.7,640.36,,,,2183.3,,2183.3,539.14,,31105.34,100%
U046 - ÀMBIT D'ESPAI PÚBLIC,ENGINYER TÈCNIC,A2,16,L,936.31,349.93,1528.92,,,,2815.16,,2815.16,640.22,,40052.4,100%
U047 - PARCS I JARDINS,CAP PARCS I JARDINS,A2,20,L,936.31,439.7,1002.75,171.46,,,2550.21,,2550.21,661.5,,36364.46,100%
U047 - PARCS I JARDINS,OFICIAL JARDINER,C2,12,L,570.71,260.07,964.27,,,,1795.05,,1795.05,434.05,,25564.77,100%
U047 - PARCS I JARDINS,OFICIAL JARDINER,C2,12,L,570.71,260.07,963.35,,,,1794.13,,1794.13,429.75,,25547.59,100%
U047 - PARCS I JARDINS,OFICIAL JARDINER,C2,12,L,570.71,260.07,1241.83,,,,2072.61,,2072.61,507.97,,29524.55,100%
U047 - PARCS I JARDINS,OFICIAL JARDINER,C2,12,L,570.71,260.07,959.56,,,,1790.34,,1790.34,432.91,,25497.68,100%
U047 - PARCS I JARDINS,OFICIAL JARDINER,C2,12,L,570.71,260.07,711.51,,,,1542.29,,1542.29,378.12,,21970.22,100%
U047 - PARCS I JARDINS,OPERARI JARDINERIA,AP,12,L,521.05,260.07,899,,,,1680.12,,1680.12,404.76,,23926.39,100%
U047 - PARCS I JARDINS,TEC. MIG PAISSAGISTA,A2,16,L,936.31,349.93,1221.05,,,,2507.29,,2507.29,602.98,,35705.09,100%
U049 - BRIGADA D'OBRES,AUX. ADMINISTRATIU,C2,14,L,570.71,305.01,611.64,,,,1487.36,,1487.36,361.01,,21184.01,100%
U049 - BRIGADA D'OBRES,ENCARREGAT,C2,16,L,570.71,349.93,1870.21,,,,2790.85,,2790.85,610.63,,39682.55,100%
U049 - BRIGADA D'OBRES,OFICIAL,C2,12,L,570.71,260.07,1348.67,,,,2179.45,,2179.45,521.18,,31033.51,100%
U049 - BRIGADA D'OBRES,OFICIAL,C2,12,L,570.71,260.07,1170.51,,,,2001.29,,2001.29,478.94,,28496.96,100%
U049 - BRIGADA D'OBRES,OFICIAL,C2,12,L,570.71,260.07,1159.36,,,,1990.14,,1990.14,476.28,,28338.28,100%
U049 - BRIGADA D'OBRES,OFICIAL BRIGADA,C2,16,L,570.71,349.93,2084.13,,,,3004.77,,3004.77,749.41,,42816.24,100%
U049 - BRIGADA D'OBRES,OFICIAL BRIGADA,C2,16,L,570.71,349.93,1354.37,,,,2275.01,,2275.01,572.17,,32422.31,100%
U049 - BRIGADA D'OBRES,OFICIAL BRIGADA ,C2,12,L,570.71,260.07,1145.1,,,,1975.88,,1975.88,472.9,,28135.21,100%
U049 - BRIGADA D'OBRES,OFICIAL CONDUCTOR,C2,12,L,570.71,260.07,1340.61,,,,2171.39,,2171.39,429.77,,30829.21,100%
U049 - BRIGADA D'OBRES,OFICIAL MANTENIMENT,C2,12,L,570.71,260.07,979.18,,,,1809.96,,1809.96,319.5,,25658.94,100%
U049 - BRIGADA D'OBRES,OFICIAL MANTENIMENT,C2,12,L,570.71,260.07,979.21,,,,1809.99,,1809.99,319.5,,25659.36,100%
U049 - BRIGADA D'OBRES,OFICIAL MANTENIMENT,C2,12,L,142.68,65.02,288.17,5.59,,,501.46,,501.46,127.09,,7147.49,25%
U049 - BRIGADA D'OBRES,OFICIAL MANTENIMENT,C2,12,L,485.1,221.06,814.75,,,,1520.92,,1520.92,360.89,,21653.7,85%
U049 - BRIGADA D'OBRES,OFICIAL MANTENIMENT,C2,12,L,428.03,195.05,734.41,,,,1357.49,,1357.49,239.63,,19244.52,75%
U049 - BRIGADA D'OBRES,OFICIAL MANTENIMENT,C2,12,L,570.71,260.07,979.21,,,,1809.99,,1809.99,319.5,,25659.36,100%
U049 - BRIGADA D'OBRES,OFICIAL MANTENIMENT,C2,12,L,570.71,260.07,1148.26,,,,1979.04,,1979.04,473.66,,28180.27,100%
U049 - BRIGADA D'OBRES,OPERARI ESPECIALITZAT,AP,12,L,521.05,260.07,1134.8,,,,1915.92,,1915.92,443.95,,27266.85,100%
U049 - BRIGADA D'OBRES,OPERARI ESPECIALITZAT,AP,12,L,521.05,260.07,1154.54,,,,1935.66,,1935.66,462.35,,27561.54,100%
U049 - BRIGADA D'OBRES,OPERARI ESPECIALITZAT,AP,12,L,521.05,260.07,1157.47,,,,1938.59,,1938.59,463.03,,27603.29,100%
U049 - BRIGADA D'OBRES,OPERARI ESPECIALITZAT,AP,12,L,521.05,260.07,1133.34,,,,1914.46,,1914.46,460.36,,27262.79,100%
U049 - BRIGADA D'OBRES,OPERARI ESPECIALITZAT,AP,12,L,521.05,260.07,1155.61,,,,1936.73,,1936.73,462.62,,27576.9,100%
U049 - BRIGADA D'OBRES,OPERARI ESPECIALITZAT,AP,12,L,521.05,260.07,1156.14,,,,1937.26,,1937.26,462.71,,27584.33,100%
U049 - BRIGADA D'OBRES,OPERARI ESPECIALITZAT,AP,12,L,521.05,260.07,1153.48,,,,1934.6,,1934.6,462.09,,27546.47,100%
U049 - BRIGADA D'OBRES,OPERARI MANTENIMENT,AP,11,L,521.05,237.62,1150.25,,,,1908.92,,1908.92,445.11,,27169.95,100%
U049 - BRIGADA D'OBRES,OPERARI MANTENIMENT,AP,11,L,521.05,237.62,1089.97,,,,1848.64,,1848.64,444.75,,26325.69,100%
U049 - BRIGADA D'OBRES,PEÓ,AP,11,L,521.05,237.62,964.81,,,,1723.48,,1723.48,408.98,,24537.75,100%
U049 - BRIGADA D'OBRES,PEÓ,AP,11,L,521.05,237.62,1098.91,,,,1857.58,,1857.58,443.82,,26449.96,100%
U049 - BRIGADA D'OBRES,PEÓ,AP,11,L,521.05,237.62,1163.31,,,,1921.98,,1921.98,448.21,,27355.92,100%
U049 - BRIGADA D'OBRES,TEC. MIG BRIGADES MUNICIPALS,A2,20,L,936.31,439.7,1757.03,276.53,,,3409.56,,3409.56,857.36,,48591.25,100%
U049 - BRIGADA D'OBRES,ZELADOR,C2,12,L,570.71,260.07,1186.74,,,,2017.52,,2017.52,511.07,,28756.33,100%
U050 - MOBILITAT,AUX.ADMINISTRATIU,C2,12,L,570.71,260.07,599.36,,,,1430.14,,1430.14,343.41,,20365.35,100%
U050 - MOBILITAT,AUX.ADMINISTRATIU,C2,12,L,570.71,260.07,1015.22,,,,1846,,1846,448.08,,26292.05,100%
U050 - MOBILITAT,DELINEANT,C1,16,L,697.97,349.93,884.1,,,,1932,,1932,506.86,,27554.83,100%
U050 - MOBILITAT,OFICIAL,C2,12,L,570.71,260.07,1158.7,,,,1989.48,,1989.48,488.24,,28340.95,100%
U050 - MOBILITAT,PEÓ,AP,11,L,521.05,237.62,1098.5,,,,1857.17,,1857.17,512.94,,26513.38,100%
U050 - MOBILITAT,ZELADOR,C2,13,L,570.71,282.53,747.48,,,,1600.72,,1600.72,357.24,,22767.35,100%
U051 - SEGURETAT CIUTADANA I PROTECCIO CIVIL,ADMINISTRATIU,C1,14,L,523.48,228.76,929.71,,,,1681.94,,1681.94,426.34,,23973.53,75%
U051 - SEGURETAT CIUTADANA I PROTECCIO CIVIL,AUX.ADMINISTRATIU,C2,13,L,570.71,282.53,1698.85,,,,2552.09,,2552.09,621.73,,36350.93,100%
U051 - SEGURETAT CIUTADANA I PROTECCIO CIVIL,AUX.ADMINISTRATIU ,C2,12,L,570.71,260.07,827.14,,,,1657.92,,1657.92,345.67,,23556.51,100%
U051 - SEGURETAT CIUTADANA I PROTECCIO CIVIL,CONSERGE,AP,11,L,521.05,237.62,642.67,,,,1401.34,,1401.34,351.25,,19970.02,80%
U051 - SEGURETAT CIUTADANA I PROTECCIO CIVIL,TEC. MIG PROTECCIO CIVIL,A2,24,L,234.08,145.73,481.87,,,,861.68,,861.68,216.55,,12279.99,25%
U052 - SERVEIS MUNICIPALS I MEDI AMBIENT,ADMINISTRATIU,C1,14,L,697.97,305.01,1093.04,,,,2096.02,,2096.02,567.51,,29911.73,100%
U052 - SERVEIS MUNICIPALS I MEDI AMBIENT,CAP SERVEIS MUNICIPALS I MEDI AMBIENT,A2,22,L,936.31,509.84,1494.87,,,,2941.02,,2941.02,592.53,,41766.81,100%
U052 - SERVEIS MUNICIPALS I MEDI AMBIENT,TÈCNIC GESTIO RESIDUS,A1,22,L,1103.24,509.84,1621.08,,,,3234.16,,3234.16,827.84,,46106.09,100%
U052 - SERVEIS MUNICIPALS I MEDI AMBIENT,TÈCNIC MEDI NATURAL,A1,22,L,1103.24,509.84,1626.57,,,,3239.65,,3239.65,808.99,,46164.07,100%
U052 - SERVEIS MUNICIPALS I MEDI AMBIENT,ZELADOR,C2,13,L,570.71,282.53,1007.29,,,,1860.53,,1860.53,445.51,,26492.91,100%
U052 - SERVEIS MUNICIPALS I MEDI AMBIENT,ZELADOR,C2,13,L,570.71,282.53,1124.88,,,,1978.12,,1978.12,490.81,,28184.55,100%
U053 - MERCAT,AUX. ADMINISTRATIU,C2,12,L,570.71,260.07,923.21,,,,1753.99,,1753.99,436.42,,24992.3,100%
U053 - MERCAT,CAP MERCAT,C2,14,L,570.71,305.01,2229.06,,,,3104.78,,3104.78,769.09,,44235.96,100%
U053 - MERCAT,OPERARI MERCAT,AP,11,L,521.05,237.62,603.27,,,,1361.94,,1361.94,303.61,,19370.83,100%
U054 - CEMENTIRI,OFICIAL CEMENTIRI,C2,12,L,570.71,260.07,870.11,,,,1700.89,,1700.89,427.86,,24240.36,100%
U054 - CEMENTIRI,OFICIAL CEMENTIRI,C2,12,L,570.71,260.07,678.05,,,,1508.83,,1508.83,319.5,,21443.14,100%
U055 - IDENTITAT I PROJECCIÓ EXTERIOR,AUX. ADMINISTRATIU,C2,12,L,440.25,200.62,499.45,,,,1140.32,,1140.32,270.57,,16234.98,77.14%
U055 - IDENTITAT I PROJECCIÓ EXTERIOR,AUX. ADMINISTRATIU,C2,12,L,439.45,200.25,408.91,,,,1048.61,,1048.61,265.48,,14946.05,77%
U056 - COMPRES,AUX. ADMINISTRATIU,C2,12,L,570.71,260.07,993.54,,,,1824.32,,1824.32,445.02,,25985.45,100%
U056 - COMPRES,AUX. ADMINISTRATIU,C2,12,L,380.49,173.39,395.54,,,,949.42,,949.42,236.08,,13527.92,66.67%
U056 - COMPRES,RESP. ADM. COMPRES,C1,16,L,697.97,349.93,1709.05,,,,2756.95,,2756.95,702.59,,39299.86,100%
U057 - INSPECCIÓ I PROGRAMACIÓ,INSPECTOR MEDI AMBIENT,A2,16,L,936.31,349.93,1403,,,,2689.24,,2689.24,694.48,,38343.78,100%
U057 - INSPECCIÓ I PROGRAMACIÓ,ZELADOR,C2,16,L,570.71,349.93,1396.71,,,,2317.35,,2317.35,562.01,,33004.93,100%
U057 - INSPECCIÓ I PROGRAMACIÓ,ZELADOR,C2,13,L,570.71,282.53,951.84,,,,1805.08,,1805.08,428.3,,25699.41,100%
U057 - INSPECCIÓ I PROGRAMACIÓ,ZELADOR,C2,13,L,570.71,282.53,611.6,,,,1464.84,,1464.84,355.69,,20863.47,100%
U059 - GOVERNANÇA I CIUTADANIA,ADMINISTRATIU,C1,14,L,697.97,305.01,1174.35,,,,2177.33,,2177.33,522.47,,31005.11,100%
U059 - GOVERNANÇA I CIUTADANIA,ADMINISTRATIU,C1,14,L,697.97,305.01,753.3,,,,1756.28,,1756.28,416.73,,25004.68,100%
U059 - GOVERNANÇA I CIUTADANIA,AUX. ADMINISTRATIU,C2,12,L,570.71,260.07,551.58,,,,1382.36,,1382.36,332.06,,19685.06,100%
U059 - GOVERNANÇA I CIUTADANIA,CAP SERVEI GOVERNANÇA I CIUTADANIA,A2,16,L,936.31,349.93,1343.27,,,,2629.51,,2629.51,691.33,,37504.49,100%
U059 - GOVERNANÇA I CIUTADANIA,EDUCADOR SOCIAL,A2,16,L,936.31,349.93,809.5,,,,2095.74,,2095.74,513.33,,29853.7,100%
U059 - GOVERNANÇA I CIUTADANIA,EDUCADOR SOCIAL,A2,16,L,936.31,349.93,1044.14,,,,2330.38,,2330.38,593.22,,33218.52,100%
U059 - GOVERNANÇA I CIUTADANIA,EDUCADOR SOCIAL,A2,16,L,936.31,349.93,985.66,,,,2271.9,,2271.9,547.16,,32353.71,100%
U059 - GOVERNANÇA I CIUTADANIA,SUBALTERN,AP,12,L,521.05,260.07,1279.37,,,,2060.49,,2060.49,491.97,,29338.85,100%
U059 - GOVERNANÇA I CIUTADANIA,TEC. MIG REL. CIUTADANES,A2,16,L,936.31,349.93,850.71,,,,2136.95,,2136.95,513.73,,30430.97,100%
U059 - GOVERNANÇA I CIUTADANIA,TÈCNIC MIG,A2,16,L,936.31,349.93,1020.77,,,,2307.01,,2307.01,593.58,,32891.68,100%
U059 - GOVERNANÇA I CIUTADANIA,TÈCNIC MIG,A2,16,L,936.31,349.93,1239.19,,,,2525.43,,2525.43,636.98,,35993.03,100%
U059 - GOVERNANÇA I CIUTADANIA,TÈCNIC MIG GESTIÓ,A2,16,L,936.31,349.93,1072.92,,,,2359.16,,2359.16,567.87,,33596.06,100%
U060 - JOVENTUT I DONA,ADMINISTRATIU ,C1,14,L,697.97,305.01,847.41,,,,1850.39,,1850.39,451.18,,26356.65,100%
U060 - JOVENTUT I DONA,CAP SERVEI JOVENTUT I DONA,A2,22,L,936.31,509.84,1758.38,,,,3204.53,,3204.53,792.64,,45656.12,100%
U060 - JOVENTUT I DONA,GESTOR JOVENTUT,A2,16,L,936.31,349.93,1124.52,,,,2410.76,,2410.76,570.48,,34321.11,100%
U060 - JOVENTUT I DONA,TÈCNIC MIG GESTIÓ,A2,16,L,936.31,349.93,1018.91,,,,2305.15,,2305.15,695.61,,32967.73,100%
U060 - JOVENTUT I DONA,TÈCNIC MIG GESTIÓ,A2,16,L,936.31,349.93,1951.73,,,,3237.97,,3237.97,857.45,,46189.03,100%
U062 - SERVEI D'IMPULS A L'OCUPACIÓ,ADMINISTRATIU,C1,14,L,697.97,305.01,778.94,,,,1781.92,,1781.92,434.89,,25381.77,100%
U062 - SERVEI D'IMPULS A L'OCUPACIÓ,ADMINISTRATIU,C1,16,L,697.97,349.93,803.15,,,,1851.05,,1851.05,463.35,,26378.05,100%
U062 - SERVEI D'IMPULS A L'OCUPACIÓ,CAP SERVEI IMPULS A L'OCUPACIO,A1,28,L,1103.24,832.4,1562.77,,,,3498.41,,3498.41,1022.37,,50000.11,100%
U062 - SERVEI D'IMPULS A L'OCUPACIÓ,CONSERGE,C2,12,L,570.71,260.07,957.23,,,,1788.01,,1788.01,452.53,,25484.67,100%
U062 - SERVEI D'IMPULS A L'OCUPACIÓ,CONSERGE,C2,12,L,570.71,260.07,658.6,,,,1489.38,,1489.38,369.55,,21220.87,100%
U062 - SERVEI D'IMPULS A L'OCUPACIÓ,SUBALTERN,AP,11,L,521.05,237.62,521.41,,,,1280.08,,1280.08,344.07,,18265.19,100%
U063 - OFICINA D'INFORMACIÓ I ORIENTACIÓ,AUX. ADMINISTRATIU SUBSTITUCIONS,C2,12,L,570.71,260.07,520.28,,,,1351.06,,1351.06,319.5,,19234.3,100%
U063 - OFICINA D'INFORMACIÓ I ORIENTACIÓ,CAP OFICINA INFORMACIO I ORIENTACIO,A2,16,L,936.31,349.93,972.97,,,,2259.21,,2259.21,584.36,,32213.3,100%
U063 - OFICINA D'INFORMACIÓ I ORIENTACIÓ,TÈCNIC MIG GESTIÓ,A2,16,L,936.31,349.93,760.2,,,,2046.44,,2046.44,525.84,,29176,100%
U063 - OFICINA D'INFORMACIÓ I ORIENTACIÓ,TÈCNIC MIG PROGRAMES OF.INFORMACIO I ORIENTACIO,A2,14,L,936.31,305.01,574.45,,,,1815.77,,1815.77,423.42,,25844.25,100%
U063 - OFICINA D'INFORMACIÓ I ORIENTACIÓ,TÈCNIC MIG PROGRAMES OF.INFORMACIO I ORIENTACIO,A2,14,L,936.31,305.01,600.94,,,,1842.26,,1842.26,423.42,,26215.1,100%
U063 - OFICINA D'INFORMACIÓ I ORIENTACIÓ,TÈCNIC MIG PROGRAMES SUBVENCIONATS,A2,16,L,936.31,349.93,463.47,,,,1749.71,,1749.71,455.21,,24951.15,100%
U063 - OFICINA D'INFORMACIÓ I ORIENTACIÓ,TÈCNIC MIG PROGRAMES SUBVENCIONATS,A2,16,L,936.31,349.93,463.47,,,,1749.71,,1749.71,455.21,,24951.15,100%
U064 - OFICINA DE FORMACIÓ,ADMINISTRATIU,C1,14,L,697.97,305.01,1199.86,,,,2202.84,,2202.84,519.26,,31359.04,100%
U064 - OFICINA DE FORMACIÓ,AUX.ADMINISTRATIU PROGRAMA,C2,12,L,570.71,260.07,550.57,,,,1381.35,,1381.35,319.5,,19658.4,100%
U064 - OFICINA DE FORMACIÓ,CAP MANTENIMENT ,C1,20,L,697.97,439.7,1019.8,,,,2157.47,,2157.47,511.89,,30716.52,100%
U064 - OFICINA DE FORMACIÓ,CAP OFICINA DE FORMACIO,A1,24,L,1103.24,582.92,1100.63,,,,2786.79,,2786.79,754.74,,39769.8,100%
U064 - OFICINA DE FORMACIÓ,MONITOR,C1,14,L,598.16,261.39,498.85,,,,1358.4,,1358.4,320.9,,19338.57,85.7%
U064 - OFICINA DE FORMACIÓ,MONITOR,C1,14,L,697.97,305.01,582.09,,,,1585.07,,1585.07,374.45,,22565.43,100%
U064 - OFICINA DE FORMACIÓ,MONITOR,C1,14,L,697.97,305.01,582.09,,,,1585.07,,1585.07,374.45,,22565.43,100%
U064 - OFICINA DE FORMACIÓ,TECNIC MIG DE SUPORT (A2-16-12),A2,16,L,749.05,279.94,346.25,,,,1375.24,,1375.24,364.17,,19617.53,80%
U064 - OFICINA DE FORMACIÓ,TECNIC MIG DE SUPORT (A2-16-12),A2,16,L,936.31,349.93,499.03,,,,1785.27,,1785.27,455.21,,25449.05,100%
U064 - OFICINA DE FORMACIÓ,TECNIC MIG DE SUPORT (A2-16-12),A2,16,L,749.05,279.94,346.25,,,,1375.24,,1375.24,364.17,,19617.53,80%
U064 - OFICINA DE FORMACIÓ,TECNIC MIG DE SUPORT (A2-16-12),A2,16,L,749.05,279.94,346.25,,,,1375.24,,1375.24,364.17,,19617.53,80%
U064 - OFICINA DE FORMACIÓ,TECNIC MIG DE SUPORT (A2-16-12),A2,16,L,936.31,349.93,499.03,,,,1785.27,,1785.27,455.21,,25449.05,100%
U064 - OFICINA DE FORMACIÓ,TÈCNIC MIG GESTIÓ,A2,16,L,936.31,349.93,814.36,,,,2100.6,,2100.6,520.61,,29929.07,100%
U064 - OFICINA DE FORMACIÓ,TÈCNIC MIG SEFED,A2,14,L,936.31,305.01,565.81,,,,1807.13,,1807.13,423.42,,25723.22,100%
U065 - OFICINA D'INSERCIÓ,CAP OFICINA D'INSERCIO,A2,16,L,936.31,349.93,771.69,,,,2057.93,,2057.93,496.35,,29307.41,100%
U065 - OFICINA D'INSERCIÓ,TECNIC MIG DE SUPORT (A2-16-12),A2,16,L,880.13,328.93,406.84,,,,1615.91,,1615.91,427.9,,23050.6,94%
U065 - OFICINA D'INSERCIÓ,TÈCNIC MIG PROGRAMES,A2,14,L,936.31,305.01,481.74,,,,1723.06,,1723.06,423.42,,24546.26,100%
U065 - OFICINA D'INSERCIÓ,TÈCNIC MIG PROGRAMES,A2,16,L,936.31,349.93,647.52,,,,1933.76,,1933.76,455.21,,27527.85,100%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,AUXILIAR ADMINISTRATIU,C2,12,L,570.71,260.07,639.96,,,,1470.74,,1470.74,353.03,,20943.39,100%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,CAP PROGRAMES,A2,20,L,936.31,439.7,943.79,221.28,,,2541.08,,2541.08,667.38,,36242.5,100%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,REDACTOR/A,A2,16,L,691.46,258.42,489.51,,,,1439.4,,1439.4,336.17,,20487.71,73.85%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,REDACTOR/A,A2,16,L,499.33,186.62,353.49,,,,1039.44,,1039.44,242.76,,14794.98,53.33%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,REDACTOR/A,A2,16,L,936.31,349.93,877.95,28.1,,,2192.29,,2192.29,584.64,,31276.7,100%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,REDACTOR/A,A2,16,L,936.31,349.93,847.72,,,,2133.96,,2133.96,522.48,,30397.92,100%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,REDACTOR/A,A2,16,L,936.31,349.93,804.02,,,,2090.26,,2090.26,502.04,,29765.68,100%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,REDACTOR/A,A2,16,L,936.31,349.93,762.78,,,,2049.02,,2049.02,530.51,,29216.79,100%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,REDACTOR/A,A2,16,L,936.31,349.93,847.7,,,,2133.94,,2133.94,522.48,,30397.64,100%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,REDACTOR/A,A2,16,L,936.31,349.93,731.85,,,,2018.09,,2018.09,486.92,,28740.18,100%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,REDACTOR/A,A2,16,L,499.33,186.62,353.49,,,,1039.44,,1039.44,242.76,,14794.98,53.33%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,REDACTOR/A,A2,16,L,749.05,279.94,530.27,,,,1559.26,,1559.26,364.17,,22193.86,80%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,RESPONSABLE TÈCNIC,A2,18,L,936.31,394.79,890.06,187.17,,,2408.33,,2408.33,635.93,,34352.55,100%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,TÈCNIC DE SO,C1,16,L,697.97,349.93,1130.1,,,,2178,,2178,528.92,,31020.94,100%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,TÈCNIC DE SO,C1,16,L,697.97,349.93,1066.16,,,,2114.06,,2114.06,507.69,,30104.52,100%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,TÈCNIC DE SO,C1,16,L,697.97,349.93,1136.81,,,,2184.71,,2184.71,530.51,,31116.47,100%
U066 - RÂDIO RUBÍ SERVEIS AUDIOVISUALS,TÈCNIC DE SO,C1,16,L,260.55,130.63,241.97,,,,633.15,,633.15,147.52,,9011.63,37.33%
U067 - OFICINA PRESSUPOSTARIA I SERVEIS FINANCERS,ADMINISTRATIU,C1,14,L,697.97,305.01,781.3,,,,1784.28,,1784.28,471.8,,25451.75,100%
U067 - OFICINA PRESSUPOSTARIA I SERVEIS FINANCERS,AUX. ADMINISTRATIU,C2,12,L,570.71,260.07,551.46,,,,1382.24,,1382.24,345.8,,19697.2,100%
,,,,,,,0,,,,0,,,0,,0,
,,,,,,,0,,,,0,,,0,,0,
,AUXILIAR DE LA LLAR PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,AUX.ADMINISTRATIU/A PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,TECNIC SUPERIOR DRET,0,0,,1927.75,,0,,,321.29,2249.04,,,0,,26988.5,
,TECNIC MIG PO - 2U024 (serv.economics),0,0,,1719.05,,0,,,286.51,2005.56,,,0,,24066.7,
,OFICIAL PALETA PROGRAMA MIXT PO,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,PEO JARDINER PO 4U047,0,0,,1064.29,,0,,,177.38,1241.67,,,0,,14900.06,
,TM COMMUNITY MANAGER PO 1U015,0,0,,1719.05,,0,,,286.51,2005.56,,,0,,24066.7,
,PEO PALETA PROGRAMA MIXT PO,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,PEO JARDINER PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,OFICIAL JARDINER PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,OFICIAL JARDINER PO 4U047,0,0,,1228.57,,0,,,204.76,1433.33,,,0,,17199.98,
,AUX.ADMINISTRATIU/A PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,ENGINYER OBRA PUBLICA PO 4U045,0,0,,1719.05,,0,,,286.51,2005.56,,,0,,24066.7,
,PEO PALETA PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,AUXILIAR DE LA LLAR PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,PEO PALETA PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,PEO PALETA PO 4U049,0,0,,1292.86,,0,,,215.48,1508.34,,,0,,18100.04,
,CONSERGE PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
