Estat,Data registre,Data Baixa,Tipus d'identificació,Identificador,Espècie,Sexe,Mida,Data Naixement,Nom,Esterilitzat,Raça,Perillós,Gos d'assistència,Municipi
Vigent,21/01/2016,,XIP,941000017738615,Gat,Mascle,Petit,27/03/2015,Chulo,No,ragdoll,No,No,Rubí
Vigent,21/01/2016,,XIP,941000017738630,Gos,Mascle,Mitjà,03/01/2015,Zar,No,spaniel breton,No,No,Rubí
Vigent,21/01/2016,,XIP,941000018227470,Gat,Mascle,Mitjà,17/04/2015,Zipi,No,indefinit (gat),No,No,Rubí
Vigent,21/01/2016,,XIP,941000018277816,Gat,Mascle,Mitjà,17/04/2015,Zape,No,indefinit (gat),No,No,Rubí
Vigent,21/01/2016,,XIP,941000018229117,Gos,Mascle,Petit,07/01/2009,Xispita,No,caniche,No,No,Rubí
Vigent,21/01/2016,,XIP,985111000741828,Gat,Mascle,Mitjà,23/04/2015,Guismo,No,indefinit (gat),No,No,Rubí
Vigent,19/01/2016,,XIP,941000018707098,Gos,Mascle,Gran,12/09/2011,BLACK,Si,indefinit,No,No,Rubí
Vigent,16/01/2016,,XIP,981098106111576,Gos,Femella,Petit,,,No,silky terrier d¿Australia,No,No,Rubí
Vigent,15/01/2016,,XIP,941000018658329,Gat,Femella,Petit,05/01/2015,Lia,No,indefinit (gat),No,No,Rubí
Vigent,15/01/2016,,XIP,977200008778635,Gos,Femella,Petit,18/04/2014,Choni,No,pinscher,No,No,Rubí
Vigent,15/01/2016,,XIP,982000192853160,Gos,Mascle,Mitjà,20/10/2015,Coco,No,indefinit,No,No,Rubí
Vigent,13/01/2016,,XIP,985111000742248,Gat,Femella,Petit,25/08/2015,Asher,No,indefinit (gat),No,No,Rubí
Vigent,13/01/2016,,XIP,941000017285570,Gos,Femella,Petit,25/09/2014,Dulce,No,teckel de pèl curt,No,No,Rubí
Vigent,13/01/2016,,XIP,981098106126331,Gos,Mascle,Petit,24/07/2015,Milú,No,ratoner andalús/bodeguero anda,No,No,Rubí
Vigent,01/12/2016,,XIP,982000192875191,Gos,Mascle,Mitjà,20/11/2013,Danger,No,chow-chow,No,No,Rubí
Vigent,01/09/2016,,XIP,985111000919035,Gat,Femella,Petit,06/01/2015,Nessy,No,indefinit (gat),No,No,Rubí
Vigent,01/09/2016,,XIP,900164001115192,Gos,Femella,Mitjà,07/08/2015,Nina,No,bulldog francès,No,No,Rubí
Vigent,01/09/2016,,XIP,981098104638667,Gos,Femella,Gran,01/01/2008,Linda,No,indefinit,No,No,Rubí
Modificacio,01/08/2016,03/10/2016,XIP,985111000640686,Gos,Femella,Gran,20/01/2015,Clara,Si,indefinit,No,No,Rubí
Vigent,01/08/2016,,XIP,900062000230261,Gos,Femella,Petit,08/06/2015,Kira,No,Jack Russell terrier,No,No,Rubí
Vigent,01/08/2016,,XIP,977200008652952,Gos,Femella,Mitjà,03/10/2014,Kora,No,indefinit,No,No,Rubí
Vigent,01/08/2016,,XIP,977200008812211,Gos,Femella,Mitjà,18/05/2015,Rosie,No,spaniel breton,No,No,Rubí
Vigent,01/05/2016,,XIP,985111000918845,Gat,Mascle,Petit,15/01/2014,Karin,No,indefinit (gat),No,No,Rubí
Vigent,01/05/2016,,XIP,941000018256827,Gos,Mascle,Mitjà,05/10/2015,Drako,No,indefinit,No,No,Rubí
Vigent,01/04/2016,,XIP,985111000741612,Gos,Mascle,Gran,08/06/2015,TYRION,Si,indefinit,No,No,Rubí
Vigent,29/12/2015,,XIP,953010000578609,Gos,Mascle,Mitjà,01/04/2007,Gaucho,No,indefinit,No,No,Rubí
Vigent,29/12/2015,,XIP,977200007399893,Gos,Mascle,Petit,01/04/2010,Bruc,No,indefinit,No,No,Rubí
Vigent,29/12/2015,,XIP,953010000577887,Gos,Mascle,Petit,07/01/2007,Magoo,No,bichon maltès,No,No,Rubí
Vigent,28/12/2015,,XIP,941000017233641,Gos,Femella,Petit,02/01/2009,Nela,No,shih-tzu,No,No,Rubí
Vigent,23/12/2015,,XIP,941000012516833,Gos,Femella,Petit,22/07/2010,Sully,No,carlí (pug),No,No,Rubí
Vigent,22/12/2015,,XIP,985120019033856,Gos,Femella,Petit,09/11/2003,Alana,No,indefinit,No,No,Rubí
Vigent,21/12/2015,,XIP,941000014163121,Gos,Femella,Gran,16/04/2012,Nora,No,indefinit,No,No,Rubí
Vigent,21/12/2015,,XIP,9000032001591877,Gos,Mascle,Petit,23/09/2012,Jock,No,terrier blanc de West Highland,No,No,Rubí
Vigent,21/12/2015,,XIP,981098104476886,Gos,Femella,Gran,17/04/2012,Tula,No,indefinit,No,No,Rubí
Vigent,21/12/2015,,XIP,977200007186988,Gos,Femella,Gran,05/06/2007,Jara,No,indefinit,No,No,Rubí
Vigent,18/12/2015,,XIP,938000000793129,Gos,Mascle,Gran,16/09/2015,Black,No,retriever del Labrador,No,No,Rubí
Vigent,18/12/2015,,XIP,981098104781268,Gos,Femella,Mitjà,05/01/2014,Nala,No,border collie,No,No,Rubí
Vigent,16/12/2015,,XIP,985170003089857,Gos,Femella,Mitjà,24/02/2015,Yuma,No,indefinit,No,No,Rubí
Vigent,12/12/2015,,XIP,941000017991960,Gat,Mascle,Petit,20/03/2015,Jan,No,indefinit (gat),No,No,Rubí
Vigent,12/12/2015,,XIP,941000017991946,Gat,Mascle,Petit,20/03/2015,Ingo,No,indefinit (gat),No,No,Rubí
Vigent,12/12/2015,,XIP,941000017493331,Gat,Femella,Petit,20/07/2014,Ona,No,indefinit (gat),No,No,Rubí
Vigent,12/11/2015,,XIP,941000018364779,Gos,Femella,Mitjà,18/07/2013,Lola,No,retriever del Labrador,No,No,Rubí
Baixa del cens,12/10/2015,05/09/2016,XIP,981098106211740,Gos,Femella,Mitjà,03/01/2014,Lola,No,spaniel breton,No,No,Montornès del Vallès
Baixa per mort,12/10/2015,13/04/2016,XIP,941000018515227,Gat,Femella,Gran,15/05/2015,GREY,Si,,No,No,Rubí
Vigent,12/10/2015,,XIP,941000017970370,Fura,Mascle,Petit,04/01/2015,Fura 1,No,fura,No,No,Rubí
Vigent,12/09/2015,,XIP,985141000777703,Gos,Femella,Gran,12/04/2012,Baszba,No,Staffordshire Bull Terrier,Si,No,Rubí
Vigent,12/09/2015,,XIP,941000013845162,Gos,Mascle,Mitjà,01/03/2011,Maqui,No,indefinit,No,No,Rubí
Vigent,12/09/2015,,XIP,981098106106691,Gos,Mascle,Mitjà,04/10/2008,Reggae,No,indefinit,No,No,Rubí
Vigent,12/07/2015,,XIP,941000017828210,Gos,Femella,Mitjà,07/03/2015,Lur,No,Shiba Inu,No,No,Rubí
Vigent,12/04/2015,,XIP,977200008767991,Gos,Mascle,Gran,17/09/1978,Yako,No,indefinit,No,No,Rubí
Vigent,12/03/2015,,XIP,985111000741820,Gat,Mascle,Petit,23/07/2015,Juanito,No,indefinit (gat),No,No,Rubí
Vigent,12/03/2015,,XIP,900032002697718,Gos,Femella,Gran,04/12/1972,Yuki,No,samoiede,No,No,Rubí
Vigent,12/01/2015,,XIP,981098106112186,Gos,Mascle,Petit,18/01/1975,Rambo,No,indefinit,No,No,Rubí
Vigent,27/11/2015,,XIP,941000018373637,Gos,Mascle,Mitjà,09/01/2015,Help,No,indefinit,No,No,Rubí
Vigent,26/11/2015,,XIP,985120021955284,Gos,Femella,Petit,01/11/2006,Tara,No,terrier de yorkshire ,No,No,Rubí
Vigent,26/11/2015,,XIP,981098106025178,Gos,Femella,Gran,01/01/2008,Mirva,No,indefinit,No,No,Rubí
Vigent,26/11/2015,,XIP,97720000800449,Gos,Femella,Mitjà,15/05/2010,Mani,No,indefinit,No,No,Rubí
Vigent,25/11/2015,,XIP,981098106110062,Gos,Femella,Gran,27/02/2014,Trufa,No,pit bull terrier,Si,No,Rubí
Vigent,23/11/2015,,XIP,985111000741653,Gos,Mascle,Mitjà,19/07/2013,THOR,No,indefinit,No,No,Rubí
Vigent,23/11/2015,,XIP,981098104252030,Gos,Femella,Mitjà,01/10/2009,Chispa,No,beagle,No,No,Rubí
Vigent,23/11/2015,,XIP,981098104251888,Gos,Femella,Gran,25/02/2012,Wendy,No,podenc andalús,No,No,Rubí
Vigent,23/11/2015,,XIP,981098104250462,Gos,Mascle,Mitjà,28/09/2009,Negro,No,indefinit,No,No,Rubí
Vigent,19/11/2015,,XIP,94000018256828,Gos,Mascle,Mitjà,28/08/2015,Ringo,No,beagle,No,No,Rubí
Vigent,18/11/2015,,XIP,981098104692389,Gos,Femella,Petit,28/06/2012,Nunny,No,terrier de yorkshire ,No,No,Rubí
Vigent,17/11/2015,,XIP,941000018277564,Gat,Femella,Petit,05/03/2015,Fira,No,indefinit (gat),No,No,Rubí
Vigent,17/11/2015,,XIP,985111000741753,Gat,Mascle,Petit,06/08/2015,Luca,No,indefinit (gat),No,No,Rubí
Vigent,17/11/2015,,XIP,985111000741756,Gat,Mascle,Petit,04/04/2015,Vaquita,No,indefinit (gat),No,No,Rubí
Vigent,17/11/2015,,XIP,941000018353884,Gat,Femella,Petit,21/06/2014,Ruma,No,indefinit (gat),No,No,Rubí
Vigent,17/11/2015,,XIP,941000018515163,Gat,Femella,Petit,17/04/2015,Vela,No,indefinit (gat),No,No,Rubí
Vigent,17/11/2015,,XIP,900176000021543,Gos,Femella,Mitjà,25/04/2011,Princesa,No,beagle,No,No,Rubí
Vigent,17/11/2015,,XIP,941000017434516,Gos,Femella,Gran,06/01/2014,Taka,No,pit bull terrier,Si,No,Rubí
Vigent,17/11/2015,,XIP,941000016112381,Gos,Mascle,Mitjà,15/01/2014,Yaab,No,beagle,No,No,Rubí
Vigent,17/11/2015,,XIP,941000017492891,Gos,Mascle,Gran,15/12/2014,Boss,No,pastor alemany,No,No,Rubí
Modificacio,11/12/2015,11/12/2015,XIP,941000018361796,Gat,Femella,Petit,23/06/2015,Lia,No,indefinit (gat),No,No,Rubí
Vigent,11/12/2015,,XIP,941000018361796,Gat,Femella,Petit,23/06/2015,Lia,No,indefinit (gat),No,No,Rubí
Vigent,11/10/2015,,XIP,941000018361927,Gat,Femella,Petit,27/07/2015,Luna,No,indefinit (gat),No,No,Rubí
Vigent,11/09/2015,,XIP,941000018186179,Gat,Femella,Petit,27/05/2015,Bianca,No,siamès,No,No,Rubí
Vigent,11/06/2015,,XIP,9410000173882339,Gat,Femella,,01/10/2015,Geisha,No,persa (gat),No,No,Rubí
Vigent,11/05/2015,,XIP,938000000709192,Gos,Mascle,Gran,12/10/2013,Sira,No,mastí espanyol,No,No,Rubí
Vigent,11/04/2015,,XIP,941000018363282,Gat,Femella,Petit,02/01/2015,Xanki,No,indefinit (gat),No,No,Rubí
Vigent,11/04/2015,,XIP,724098101188604,Gat,Mascle,Petit,24/06/2001,Bruce,No,indefinit (gat),No,No,Rubí
Vigent,11/04/2015,,XIP,977200008292480,Gos,Femella,Petit,09/03/2012,Yadira,No,retriever del Labrador,No,No,Rubí
Vigent,11/04/2015,,XIP,985170001128647,Gat,Mascle,Petit,05/01/2006,Melman,No,siamès,No,No,Rubí
Vigent,11/03/2015,,XIP,941000017954728,Gat,Femella,Petit,23/04/2015,Pepa,No,indefinit (gat),No,No,Rubí
Vigent,11/03/2015,,XIP,981098104841936,Gat,Femella,Petit,05/01/2013,Betty,No,indefinit (gat),No,No,Rubí
Vigent,31/10/2015,,XIP,941000018361850,Gat,Mascle,Petit,13/03/1993,Gary,No,indefinit (gat),No,No,Rubí
Vigent,29/10/2015,,XIP,900164001111852,Gos,Femella,Petit,14/07/2015,Kyra,No,bichon maltès,No,No,Rubí
Vigent,26/10/2015,,XIP,941000017285573,Gos,Mascle,Petit,24/11/2014,Tobi,No,pomerània / spitz nan,No,No,Rubí
Vigent,26/10/2015,,XIP,977200008509434,Gos,Mascle,Gran,12/01/2013,Duc,No,pastor alemany,No,No,Rubí
Vigent,26/10/2015,,XIP,977200008295476,Gos,Femella,Gran,05/02/2012,Bruna,No,pastor alemany,No,No,Rubí
Vigent,24/10/2015,,XIP,941000018361797,Gat,Femella,Petit,27/06/2015,Akira,No,indefinit (gat),No,No,Rubí
Vigent,23/10/2015,,XIP,941000018361788,Gat,Femella,Petit,29/06/2015,Ginger,No,indefinit (gat),No,No,Rubí
Vigent,23/10/2015,,XIP,941000018361814,Gat,Mascle,Petit,29/06/2015,Fred,No,indefinit (gat),No,No,Rubí
Vigent,22/10/2015,,XIP,941000018361905,Gos,Mascle,Mitjà,17/08/2014,BLAU,Si,pastor australià,No,No,Rubí
Vigent,21/10/2015,,XIP,941000011672605,Gos,Femella,Gran,18/11/2009,Kissy,No,spaniel breton,No,No,Rubí
Vigent,16/10/2015,,XIP,981098106117679,Gos,Femella,Petit,14/03/2015,Lula,No,bichon maltès,No,No,Rubí
Vigent,15/10/2015,,XIP,977200005031449,Gos,Mascle,Gran,09/12/2003,,No,terrier de yorkshire ,No,No,Rubí
Vigent,14/10/2015,,XIP,982000192877241,Gos,Mascle,Mitjà,18/08/2015,Ninak,No,border collie,No,No,Rubí
Vigent,13/10/2015,,XIP,941000018353866,Gat,Femella,Petit,31/05/2015,Misky,No,indefinit (gat),No,No,Rubí
Vigent,10/10/2015,,XIP,941000018515139,Gat,Femella,Gran,15/05/2015,LEIA,Si,,No,No,Rubí
Vigent,10/10/2015,,XIP,941000017285621,Gat,Femella,Petit,08/03/2014,Luna,No,indefinit (gat),No,No,Rubí
Vigent,10/09/2015,,XIP,941000017285629,Gat,Mascle,Petit,23/04/2015,Tyrael,No,indefinit (gat),No,No,Rubí
Vigent,10/09/2015,,XIP,941000018227465,Gat,Mascle,Petit,15/05/2015,Felix,No,indefinit (gat),No,No,Rubí
Vigent,10/09/2015,,XIP,941000018353868,Gat,Femella,Petit,15/05/2015,Lisa,No,indefinit (gat),No,No,Rubí
Vigent,10/09/2015,,XIP,941000018227472,Gat,Femella,Petit,15/05/2015,Rubí,No,indefinit (gat),No,No,Rubí
Vigent,10/08/2015,,XIP,941000018227463,Gat,Mascle,Mitjà,05/12/2015,Dante,No,indefinit (gat),No,No,Rubí
Vigent,10/07/2015,,XIP,941000017661722,Gos,Mascle,Mitjà,20/05/2015,Balto,No,fox terrier,No,No,Rubí
Vigent,10/07/2015,,XIP,94100002632131,Gos,Mascle,Petit,08/02/2008,Cuqui,No,chihuahua,No,No,Rubí
Vigent,10/07/2015,,XIP,941000017285578,Gos,Mascle,Gran,05/11/2014,Kratos,No,american bully,Si,No,Rubí
Vigent,10/07/2015,,XIP,941000018188399,Gos,Femella,Mitjà,08/01/2014,Nara,Si,indefinit,No,No,Rubí
Vigent,10/07/2015,,XIP,941000017492865,Gos,Mascle,Gran,04/04/2015,Elvis,No,santbernat pèl llarg,No,No,Rubí
Vigent,10/07/2015,,XIP,982000161018703,Gos,Mascle,Gran,15/02/2011,Jordan,No,retriever del Labrador,No,No,Rubí
Vigent,10/06/2015,,XIP,977200008774624,Gos,Femella,Gran,18/06/2015,Tuna,No,pastor alemany,No,No,Rubí
Vigent,10/06/2015,,XIP,941000016197771,Gos,Femella,Mitjà,20/09/2012,Nina,No,indefinit,No,No,Rubí
Vigent,10/05/2015,,XIP,9000960000990094,Gat,Femella,Mitjà,04/01/2015,ELA,Si,europeu de pèl curt,No,No,Rubí
Vigent,10/02/2015,,XIP,941000018277791,Gat,Femella,,24/05/2015,Tina,No,indefinit (gat),No,No,Rubí
Vigent,10/02/2015,,XIP,941000018277892,Gat,Mascle,,05/08/2015,Elvis,No,indefinit (gat),No,No,Rubí
Vigent,10/02/2015,,XIP,941000018361801,Gat,Mascle,,07/01/2015,Bruce,No,indefinit (gat),No,No,Rubí
Vigent,10/01/2015,,XIP,941000016197501,Gos,Mascle,,01/08/2015,Bosco,No,indefinit,No,No,Rubí
Vigent,10/01/2015,,XIP,938000000771230,Gos,Mascle,Gran,30/07/2014,Rott,No,rottweiler,Si,No,Rubí
Vigent,30/09/2015,,XIP,977200008315839,Gos,Mascle,Petit,15/12/2012,Rock,No,indefinit,No,No,Rubí
Vigent,29/09/2015,,XIP,941000017712321,Gat,Femella,,04/06/2015,Zequi,No,indefinit (gat),No,No,Rubí
Vigent,29/09/2015,,XIP,941000017712433,Gat,Femella,,04/06/2015,Beca,No,indefinit (gat),No,No,Rubí
Vigent,28/09/2015,,XIP,985170003151567,Gos,Femella,Mitjà,26/11/2014,KEIKO,Si,indefinit,No,No,Rubí
Vigent,28/09/2015,,XIP,941000015436731,Gos,Mascle,,13/09/2012,Thor,No,indefinit,No,No,Rubí
Vigent,25/09/2015,,XIP,941000017492603,Gos,Mascle,Petit,18/08/2012,Odin,No,terrier de yorkshire ,No,No,Rubí
Vigent,25/09/2015,,XIP,941000016197666,Gos,Femella,Gran,05/09/2015,Lola,No,indefinit,No,No,Rubí
Vigent,22/09/2015,,XIP,941000018186222,Gos,Mascle,Petit,05/07/2015,Jefry,No,terrier de yorkshire ,No,No,Rubí
Vigent,21/09/2015,,XIP,941000017738706,Gos,Femella,Petit,,VIOLETA,No,indefinit,No,No,Rubí
Vigent,21/09/2015,,XIP,941000017712313,Gat,Femella,,09/11/2014,Luna,No,europeu de pèl curt,No,No,Rubí
Vigent,18/09/2015,,XIP,94100016579919,Gos,Mascle,,25/03/2014,Roc,No,terrier Staffordshire americà,No,No,Barcelona
Vigent,18/09/2015,,XIP,941000016665103,Gat,Mascle,,27/08/2013,Eliot,No,indefinit (gat),No,No,Rubí
Vigent,17/09/2015,,XIP,981098102465837,Gos,Femella,Gran,21/06/2010,Nina,No,Ridgeback de Tailàndia ,No,No,Rubí
Vigent,17/09/2015,,XIP,941000017991792,Gos,Mascle,Mitjà,15/03/2015,Torró,No,podenc andalús,No,No,Rubí
Vigent,16/09/2015,,XIP,941000016038544,Gos,Femella,Petit,30/03/2015,Kira,No,terrier de yorkshire ,No,No,Rubí
Vigent,14/09/2015,,XIP,941000017492810,Gos,Mascle,Gran,06/01/2014,JACK,No,presa canari,Si,No,Rubí
Baixa del cens,14/09/2015,14/10/2015,XIP,941000017349676,Gat,Mascle,Petit,25/08/2014,WILLSON,No,indefinit (gat),No,No,Rubí
Vigent,14/09/2015,,XIP,941000017122808,Gat,Femella,Petit,07/04/2014,PARIS,No,indefinit (gat),No,No,Rubí
Vigent,14/09/2015,,XIP,941000017268734,Gos,Femella,Mitjà,24/10/2012,GÜESOS,No,indefinit,No,No,Rubí
Vigent,14/09/2015,,XIP,941000017127624,Gat,Mascle,Petit,07/10/2014,NIL,No,indefinit (gat),No,No,Rubí
Vigent,14/09/2015,,XIP,941000014380787,Gat,Femella,Mitjà,04/01/2000,Nina,No,europeu de pèl curt,No,No,Rubí
Vigent,14/09/2015,,XIP,941000017268621,Gat,Femella,Petit,21/09/2014,SAMY,No,indefinit (gat),No,No,Rubí
Vigent,14/09/2015,,XIP,941000017738740,Gos,Femella,Mitjà,26/02/2015,NORA,No,pastor alemany,No,No,Rubí
Vigent,14/09/2015,,XIP,941000017388185,Gat,Femella,Mitjà,11/02/2014,CRIS,No,persa (gat),No,No,Rubí
Vigent,14/09/2015,,XIP,941000016665280,Gos,Mascle,Mitjà,10/01/2013,YAGO,No,indefinit,No,No,Rubí
Vigent,14/09/2015,,XIP,941000017387920,Gat,Femella,Petit,21/09/2014,SANDY,No,indefinit (gat),No,No,Rubí
Vigent,14/09/2015,,XIP,941000017200091,Gat,Femella,Petit,13/08/2014,SUKI,No,indefinit (gat),No,No,Rubí
Vigent,14/09/2015,,XIP,941000017388239,Gat,Femella,Mitjà,12/01/2010,TORTU,No,persa (gat),No,No,Rubí
Vigent,14/09/2015,,XIP,941000017127738,Gat,Mascle,Mitjà,19/03/2014,MOMO,Si,indefinit (gat),No,No,Rubí
Vigent,14/09/2015,,XIP,941000017299138,Gat,Mascle,Petit,21/08/2014,MILAN,No,indefinit (gat),No,No,Rubí
Vigent,14/09/2015,,XIP,941000017556951,Gos,Mascle,Mitjà,06/12/2014,BLUE,No,Staffordshire Bull Terrier,Si,No,Rubí
Vigent,14/09/2015,,XIP,941000016736938,Gos,Femella,Mitjà,21/10/2014,KYRA,No,Shiba Inu,No,No,Rubí
Modificacio,09/10/2015,09/10/2015,XIP,941000016682688,Gat,Mascle,Mitjà,23/04/2014,TITI,No,indefinit (gat),No,No,Rubí
Vigent,09/10/2015,,XIP,941000016682688,Gat,Mascle,Mitjà,23/04/2014,TITI,No,indefinit (gat),No,No,Rubí
Vigent,09/10/2015,,XIP,941000016665012,Gos,Mascle,Petit,27/11/2013,TOBBY,No,cocker spaniel americà,No,No,Rubí
Vigent,09/10/2015,,XIP,941000017016598,Gos,Mascle,Gran,01/01/2013,DANTE,No,pastor alemany,No,No,Rubí
Vigent,09/10/2015,,XIP,941000017016434,Gos,Mascle,Gran,01/01/2013,DANTE,No,pastor alemany,No,No,Rubí
Vigent,09/09/2015,,XIP,941000016299188,Gos,Femella,Petit,28/12/2012,SALLY,No,terrier de yorkshire ,No,No,Rubí
Vigent,09/09/2015,,XIP,941000016674738,Gat,Mascle,Mitjà,03/01/2014,DREAM,No,siamès,No,No,Rubí
Vigent,09/09/2015,,XIP,941000016665156,Gat,Femella,Mitjà,12/05/2013,LOLA,No,indefinit (gat),No,No,Rubí
Vigent,09/09/2015,,XIP,941000016439715,Gos,Femella,Mitjà,03/12/2014,CHLOE,No,podenc andalús,No,No,Rubí
Vigent,09/09/2015,,XIP,941000017015116,Gat,Mascle,Mitjà,07/01/2014,COCO,No,indefinit (gat),No,No,Rubí
Vigent,09/09/2015,,XIP,941000017006261,Gat,Femella,Mitjà,07/04/2012,TITA,No,indefinit (gat),No,No,Rubí
Vigent,09/09/2015,,XIP,941000016556041,Gos,Mascle,Mitjà,01/03/2014,DOLLAR,No,Staffordshire Bull Terrier,Si,No,Rubí
Vigent,09/09/2015,,XIP,941000016665307,Gat,Femella,Mitjà,15/04/2014,MISHA,No,indefinit (gat),No,No,Rubí
Vigent,09/09/2015,,XIP,941000016665122,Gat,Mascle,Mitjà,15/04/2014,GATO,No,indefinit (gat),No,No,Rubí
Vigent,09/09/2015,,XIP,941000016317225,Gos,Mascle,Mitjà,25/06/2013,ALI,No,american bully,Si,No,Rubí
Vigent,09/09/2015,,XIP,941000018362035,Gos,Mascle,Mitjà,19/06/2015,TOYO,No,,No,No,Rubí
Vigent,09/09/2015,,XIP,941000018256915,Gos,Mascle,Petit,17/04/2015,Dexter,No,indefinit,No,No,Rubí
Vigent,09/09/2015,,XIP,985170002174999,Gos,Femella,Gran,21/03/2014,AILIRA,No,retriever del Labrador,No,Si,Rubí
Vigent,09/09/2015,,XIP,941000017006250,Gat,Femella,Mitjà,05/01/2013,GOLFI,No,indefinit (gat),No,No,Rubí
Vigent,09/09/2015,,XIP,941000016386446,Gos,Mascle,Mitjà,11/05/2013,COSMO,No,Staffordshire Bull Terrier,Si,No,Rubí
Vigent,09/09/2015,,XIP,941000017006249,Gat,Femella,Mitjà,07/04/2012,VAMPI,No,indefinit (gat),No,No,Rubí
Vigent,09/09/2015,,XIP,941000017006099,Gat,Femella,Mitjà,07/04/2012,CRYSTAL,No,indefinit (gat),No,No,Rubí
Vigent,09/09/2015,,XIP,941000016665056,Gat,Femella,Mitjà,12/05/2013,LIGHT,No,indefinit (gat),No,No,Rubí
Vigent,09/09/2015,,XIP,941000016674790,Gos,Femella,Petit,01/03/2014,NIA,No,indefinit,No,No,Rubí
Vigent,09/09/2015,,XIP,941000016731989,Gat,Femella,Mitjà,06/06/2011,BOMBAY,No,persa (gat),No,No,Rubí
Vigent,09/09/2015,,XIP,941000017285541,Gos,Mascle,Gran,21/06/2015,Rock,No,pastor alemany,No,No,Rubí
Vigent,09/09/2015,,XIP,941000016732226,Gos,Femella,Mitjà,15/08/2014,REINA,No,cocker spaniel anglès,No,No,Rubí
Vigent,09/08/2015,,XIP,941000017285552,Gos,Mascle,Mitjà,05/06/2015,Stan,No,border collie,No,No,Rubí
Modificacio,09/08/2015,09/08/2015,XIP,941000017285552,Gos,Mascle,Mitjà,05/06/2015,Stan,No,border collie,No,No,Rubí
Vigent,09/07/2015,,XIP,981098106128743,Gos,Femella,Petit,,,No,indefinit,No,No,Rubí
Vigent,09/06/2015,,XIP,934000011083487,Gos,Femella,Mitjà,11/01/2014,HERA,Si,indefinit,No,No,Rubí
Vigent,09/06/2015,,XIP,900096000072391,Gos,Mascle,Mitjà,11/01/2014,THOR,Si,indefinit,No,No,Rubí
Vigent,09/05/2015,,XIP,941000017954479,Gat,Mascle,Petit,,NUNO,No,siamès,No,No,Rubí
Vigent,09/04/2015,,XIP,981098104856144,Gos,Femella,,25/04/2012,Candela,No,,No,No,Rubí
Modificacio,09/04/2015,09/04/2015,XIP,981098104856144,Gos,Femella,,25/04/2012,Candela,No,,No,No,Rubí
Vigent,09/04/2015,,XIP,941000016197706,Gos,Mascle,,23/04/2015,Byron,No,bulldog americà,No,No,Rubí
Vigent,09/02/2015,,XIP,941000013403466,Gos,Mascle,Mitjà,11/09/2011,Harry,No,caniche,No,No,Rubí
Vigent,09/02/2015,,XIP,977200008061617,Gos,Mascle,,22/05/2011,ODI,No,beagle,No,No,Gavà
Vigent,09/01/2015,,XIP,941000018277870,Gat,Femella,Petit,21/05/2015,Grace,No,,No,No,Rubí
Vigent,31/08/2015,,XIP,977200008528745,Gos,Femella,,15/04/2013,Bimba,No,bòxer,No,No,Rubí
Vigent,27/08/2015,,XIP,977200008772558,Gos,Mascle,Gran,30/11/2012,FENIX,No,retriever del Labrador,No,No,Rubí
Modificacio,27/08/2015,27/08/2015,XIP,977200008772558,Gos,Mascle,Gran,30/11/2012,FENIX,No,retriever del Labrador,No,No,Rubí
Vigent,26/08/2015,,XIP,941000018227541,Gat,Mascle,Mitjà,05/08/2015,MANDELA,No,indefinit (gat),No,No,Rubí
Vigent,25/08/2015,,XIP,724098100482850,Gos,Mascle,Petit,18/08/2004,GORAK,No,indefinit,No,No,Rubí
Vigent,24/08/2015,,XIP,941000016938244,Gos,Mascle,Petit,03/06/2015,LUCAS,No,indefinit,No,No,Rubí
Vigent,21/08/2015,,XIP,900032002450766,Gos,Femella,Petit,25/09/2014,DORA,No,terrier blanc de West Highland,No,No,Rubí
Vigent,20/08/2015,,XIP,977200008775897,Gos,Femella,Mitjà,04/11/2015,LLUNA,No,indefinit,No,No,Rubí
Vigent,17/08/2015,,XIP,985170002497612,Gos,Femella,Petit,30/04/2015,KIRA,No,schnauzer miniatura,No,No,Rubí
Vigent,17/08/2015,,Tatuatge,941000017674386,Gos,Mascle,Petit,18/04/2015,ATHOS,No,ratoner andalús/bodeguero anda,No,No,Rubí
Vigent,14/08/2015,,XIP,941000017285723,Gos,Femella,Mitjà,30/09/2014,LOLA,No,indefinit,No,No,Rubí
Vigent,14/08/2015,,XIP,941000017285736,Gat,Femella,Mitjà,18/06/2014,PUÇA,No,indefinit (gat),No,No,Rubí
Vigent,14/08/2015,,XIP,941000017738765,Gos,Femella,Mitjà,10/04/2014,KYRA,No,indefinit,No,No,Rubí
Vigent,13/08/2015,,XIP,938000000769125,Gos,Mascle,Mitjà,12/10/2014,THOR,No,bull terrier,No,No,Rubí
Vigent,08/11/2015,,XIP,941000017285619,Gos,Femella,Mitjà,10/07/2009,NOA,No,llebrer anglès,No,No,Rubí
Vigent,08/11/2015,,XIP,981098104852744,Gos,Mascle,Petit,09/01/2011,TOPY,No,terrier de yorkshire ,No,No,Rubí
Vigent,08/11/2015,,XIP,981098106013701,Gos,Femella,Petit,21/01/2015,COLILLA,No,basset lleonat de Bretanya ,No,No,Rubí
Vigent,08/07/2015,,XIP,981098104775188,Gos,Mascle,Petit,27/07/2013,NEMESIO,No,bichon maltès,No,No,Rubí
Vigent,08/07/2015,,XIP,941000018184932,Gos,Femella,Mitjà,29/06/2015,NINIEL,No,indefinit,No,No,Rubí
