ANY,ID,DATA,DIA,LLOC,INTERSECCIO AMB,NUM/PKM,DILIGÈNCIES,CLASSE,CAUSA,AMPLIACIÓ DE LA CAUSA,NOMBRE PERSONES ALCOHOL +,NOMBRE PERSONES ALCOHOL -,NEGATIVA A PROVA D'ALCHOLÈMIA,JUTJAT,DATA ENTREGA,OBSERVACIONS,TURISMES,CAMIONS,MOTOCICLETES,CICLOMOTORS,BICICLETES,FURGONETES,AUTOBUSOS,ALTRES,TOTAL VEHICLES,CONDUCTORS FERIT LLEUS,CONDUCTORS FERIT GREUS,CONDUCTORS MORTS,VIATGERS FERITS LLEUS,VIATGERS FERITS GREUS,VIATGERS MORTS,PEATONS FERITS LLEUS,PEATONS FERITS GREUS,PEATONS MORTS,VÍCTIMES
2011,732,31/03/2011 09:40:00 AM,Dijous,CAN CABANYES,,S/N,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,DANYS PATRIMONI (FANAL),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,734,31/03/2011 10:07:00 AM,Dijous,NAVARRA,,3,NO,Atropellament,Infracció,CREUAR INDEGUDAMENT,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,739,31/03/2011 09:35:00 PM,Dijous,ESTACIO DEL NORD,CONCA DEL BESOS,,SI,Col·lisió,Infracció,DISTANCIA SEGURETAT,1,0,0,INSTRUCCIÓ 4,05/04/2011,ALCOHOLÈMIA POSITIVA,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,757,02/04/2011 04:47:00 AM,Dissabte,CONCA DEL BESOS,,S/N,NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,0,,,CONDUCTOR ESCAPOLIT + ALCOH. ADMINISTRATIVA,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,825,10/04/2011 04:35:00 PM,Diumenge,SANT JULIA,,S/N,SI,Sortida de via,Infracció,VELOCITAT INADEQUADA,1,0,0,INSTRUCCIÓ,,DANYS PATRIMONI + ALCOHOLÈMIA POSITIVA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,826,11/04/2011 08:35:00 AM,Dilluns,JOSEP CARNER,,42,NO,Col·lisió,Infracció,ALTRES INFRACCIONS,0,0,0,,,"DANYS PATRIMONI (FANAL, SENYAL CIRCULACIÓ I MUR)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,844,12/04/2011 04:15:00 PM,Dimarts,SANT JULIA,,253,SI,Col·lisió,Infracció,CREUAR INDEGUDAMENT,0,1,0,INSTRUCCIÓ,,IMPLICAT VEHICLE POLICIAL,1,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1
2011,846,12/04/2011 03:11:00 PM,Dimarts,JOAN PRIM,,64,NO,Col·lisió,Altra,ALTRES CAUSES,0,0,0,,,"CONDUCTORA MARXA DEL LLOC, DANYS PATRIMONI",2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,853,13/04/2011 04:55:00 PM,Dimecres,ENRIC PRAT DE LA RIBA,,17,NO,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,868,14/04/2011 11:30:00 PM,Dijous,ESTEVE TERRADES,MARIE CURIE,,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,1,0,,,CAMIÓ ESTACIONAT,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,877,16/04/2011 08:38:00 AM,Dissabte,CAN BASSA,,S/N,SI,Col·lisió,Infracció,VELOCITAT INADEQUADA,1,0,0,INSTRUCCIÓ,,DANYS PATRIMONI +  ALCOHOLÈMIA POSITIVA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,938,28/04/2011 02:45:00 AM,Dijous,MARTI GRIVE,,27,SI,Col·lisió,Infracció,ALCOHOLEMIA,1,0,0,INSTRUCCIÓ,,T 32 ALCOHOLÈMIA POSITIVA (VEHICLES ESTACIONATS),3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2011,943,27/04/2011 09:00:00 AM,Dimecres,JOSEP MARIA SAGARRA,,94,NO,Atropellament,Infracció,CIRC ZONA VIANANTS,0,0,0,,,MARXA ENRERE,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,950,28/04/2011 06:20:00 PM,Dijous,MURILLO,,36,NO,Atropellament,Infracció,CREUAR INDEGUDAMENT,0,0,0,,,,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2
2011,958,30/04/2011 07:30:00 AM,Dissabte,CONCA DEL BESOS,ESTACIO DEL NORD,,SI,Col·lisió,Infracció,ALCOHOLEMIA,1,0,0,INSTRUCCIÓ,,DANYS PATRIMONI (FANAL) + ALCOHOLÈMIA POSITIVA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,978,03/05/2011 01:30:00 PM,Dimarts,RONDA SUD,,"18,0",SI,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,0,INSTRUCCIÓ,,DILIGÈNCIES CREUADES PER LESIONS,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1
2011,997,04/05/2011 12:30:00 AM,Dimecres,CORRO,,170,NO,Altra,Distracció,MANCA D'ATENCIO,0,0,0,,,DANYS PATRIMONI FAÇANA (VEHICLE DESFRENAT),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,1038,08/05/2011 01:50:00 AM,Diumenge,CONCA DEL BESOS,ARENYS,,NO,Sortida de via,Infracció,VELOCITAT INADEQUADA,0,1,0,,,DANYS PATRIMONI (ARBRE),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,1060,11/05/2011 07:30:00 AM,Dimecres,MUNTANYA,,S/N,NO,Sortida de via,Infracció,VELOCITAT INADEQUADA,0,1,0,,,DANYS PATRIMONI (PORTA METÀL.LICA MERCAD. RENFE),1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2011,1083,15/05/2011 01:20:00 AM,Diumenge,RONDA SUD,ESTEVE TERRADES,,SI,Col·lisió,Infracció,CEDIU EL PAS,0,0,1,INSTRUCCIÓ,,ALCOHOLÈMIA + (NEGATIVA PROVA),1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,3
2011,1086,15/05/2011 04:45:00 PM,Diumenge,GIRONA,LLEDONER,,SI,Col·lisió,Infracció,SEMAFOR,1,0,0,INSTRUCCIÓ,,ALCOHOLÈMIA + I DANYS PATRIMONI (SEMÀFOR),2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
2011,1102,17/05/2011 04:38:00 PM,Dimarts,MASNOU,,S/N,NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,0,,,,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2
2011,1176,26/05/2011 05:05:00 PM,Dijous,FRANCESC MACIA,COMERÇ,,NO,Col·lisió,Infracció,CEDIU EL PAS,0,0,0,,,,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1193,29/05/2011 09:45:00 PM,Diumenge,SANT ESTEVE,,14,NO,Col·lisió,Infracció,AVANÇAMENT INDEGUT,0,0,0,,,DOS VEHICLES ESTACIONATS,2,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1
2011,1214,01/06/2011 09:25:00 AM,Dimecres,GIRONA,,23,NO,Col·lisió,Infracció,ALTRES INFRACCIONS,0,0,0,,,INDICAR MANIOBRA INCORRECTAMENT,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1223,01/06/2011 02:00:00 PM,Dimecres,ESTACIO DEL NORD,,2,NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,0,,,,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1252,06/06/2011 06:40:00 PM,Dilluns,SANT TOMAS D'AQUINO,ROGER DE FLOR,,NO,Col·lisió,Infracció,CREUAR INDEGUDAMENT,0,0,0,,,,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1292,,Divendres,ENRIC PRAT DE LA RIBA,,S/N,NO,Col·lisió,Infracció,MARXA ENRERA,0,0,0,,,D P (SENYAL). DADES FACILITADES AMB POSTERIORITAT,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,1307,14/06/2011 07:55:00 AM,Dimarts,CONCA DEL BESOS,,S/N,NO,Caiguda,Altra,ALTRES CAUSES,0,0,0,,,,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1340,18/06/2011 08:10:00 AM,Dissabte,SANT JULIA,,255,NO,Col·lisió,Infracció,INV CARRIL CONTRARI,0,2,0,,,,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
2011,1343,18/06/2011 09:20:00 PM,Dissabte,FREDERIC SOLER,JOSE ZORRILLA,,NO,Col·lisió,Infracció,VELOCITAT INADEQUADA,0,0,0,,,CONDUCTOR CICLOMOTOR FUIT LLOC ACCIDENT,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,1349,19/06/2011 06:15:00 PM,Diumenge,SANT JULIA,CAN NINOU,,SI,Sortida de via,Infracció,VELOCITAT INADEQUADA,1,0,0,INSTRUCCIÓ 1,30/06/2011,DANYS PATRIMONI + ALCOHOLÈMIA POSITIVA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,1363,21/06/2011 05:45:00 PM,Dimarts,MANUEL CORNELLA,,S/N,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,DANYS PATRIMONI (TANCA I PARET GERIÀTRIC HGC),2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1373,22/06/2011 02:00:00 PM,Dimecres,RONDA SUD,LLUIS COMPANYS,,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,0,,,,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1376,23/06/2011 09:15:00 AM,Dijous,SANTA QUITERIA,,S/N,NO,Sortida de via,Infracció,VELOCITAT INADEQUADA,0,1,0,,,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2011,1380,23/06/2011 01:28:00 PM,Dijous,N-152A,,"25,900",SI,Col·lisió,Infracció,DISTANCIA SEGURETAT,1,0,0,INSTRUCCIÓ 4,27/06/2011,ALCOHOLÈMIA +,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
2011,1384,24/06/2011 01:50:00 AM,Divendres,SANT JULIA,,260-266,SI,Sortida de via,Infracció,VELOCITAT INADEQUADA,1,0,0,INSTRUCCIÓ 4,27/06/2011,ALCOHOLÈMIA POSITIVA I DANYS PATRIMONI MUR EMPRESA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2011,1397,26/06/2011 07:03:00 PM,Diumenge,CELLECS,NARCIS MONTURIOL,,NO,Atropellament,Altra,ALTRES CAUSES,0,0,0,,,VIANANT FORA PAS I ENLLUERNAMENT SOL CONDUCTOR,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,1410,27/06/2011 01:40:00 PM,Dilluns,EUROPA,,S/N,NO,Col·lisió,Infracció,CREUAR INDEGUDAMENT,0,0,0,,,,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1420,28/06/2011 07:30:00 PM,Dimarts,FOMENT,,40,NO,Atropellament,Infracció,PAS DE VIANANTS,0,1,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,1429,29/06/2011 04:15:00 PM,Dimecres,CAN NINOU,,S/N,NO,Col·lisió,Infracció,INV CARRIL CONTRARI,0,0,0,,,,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1431,29/06/2011 06:58:00 PM,Dimecres,ESTEVE GARRELL,PALLARS,,SI,Col·lisió,Infracció,CEDIU EL PAS,0,2,0,INSTRUCCIÓ 1,04/07/2011,"COL.LISIÓ, ATROPELLAMENT, DANYS PATRIMONI",2,0,0,0,0,0,0,0,2,2,0,0,0,1,0,5,0,0,8
2011,1466,04/07/2011 11:10:00 PM,Dilluns,MARIA PALAU,NARCIS MONTURIOL,,NO,Col·lisió,Infracció,STOP,0,0,0,,,,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1479,06/07/2011 07:13:00 PM,Dimecres,JOSEP UMBERT,,84,NO,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,1496,09/07/2011 09:40:00 AM,Dissabte,GIRONA,,16,NO,Col·lisió,Infracció,OBRIR PORTA VEHICLE,0,0,0,,,,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1500,09/07/2011 04:30:00 PM,Dissabte,RAMON LLULL,,S/N,NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,0,,,,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1
2011,1510,11/07/2011 02:55:00 PM,Dilluns,SANT JULIA,ARQUIMEDES,,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,0,,,DANYS PATRIMONI (SENYAL PAS VIANANTS),2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1
2011,1530,12/07/2011 10:10:00 PM,Dimarts,SANT ESTEVE,FOMENT,,NO,Col·lisió,Infracció,SEMAFOR,0,2,0,,,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1
2011,1547,15/07/2011 06:45:00 PM,Divendres,ESTEVE GARRELL,VALLESPIR,,SI,Atropellament,Infracció,CREUAR INDEGUDAMENT,0,1,0,INSTRUCCIÓ,,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2011,1550,16/07/2011 12:20:00 PM,Dissabte,ESTACIO DEL NORD,,S/N,SI,Col·lisió,Infracció,ALCOHOLEMIA,1,0,0,INSTRUCCIÓ 3,19/05/2011,ALCOHOLÈMIA POSITIVA,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,1554,16/07/2011 06:16:00 PM,Dissabte,SANT JULIA,PARETS,,SI,Col·lisió,Infracció,ALTRES INFRACCIONS,0,0,0,,,CONDUCTOR DETINGUT. VEHICLE SOSTRET. D PATRIMONI,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,1571,19/07/2011 07:52:00 AM,Dimarts,LLEVANT,FOMENT,,NO,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,1574,19/07/2011 09:50:00 AM,Dimarts,LLEDONER,,7,SI,Atropellament,Infracció,CIRC ZONA VIANANTS,0,1,0,INSTRUCCIÓ 4,26/07/2011,ATROPELLAMENT  AMB RESULTAT DE MORT,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2011,1584,19/07/2011 08:10:00 PM,Dimarts,GIRONA,CAMI ROMA,,NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,0,,,,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1595,22/07/2011 09:00:00 AM,Divendres,ISAAC ALBENIZ,SANT ANTONI M. CLARET,,NO,Col·lisió,Infracció,CEDIU EL PAS,0,0,0,,,,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1
2011,1606,23/07/2011 10:00:00 AM,Dissabte,NAVARRA,MIQUEL RICOMA,,NO,Col·lisió,Infracció,STOP,0,0,0,,,,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1645,28/07/2011 09:00:00 AM,Diumenge,RAFAEL CASANOVA,,S'N,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,DANYS PATRIMONI (ARBRE),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,1675,03/08/2011 01:15:00 PM,Dimecres,CAL TARONJAIRE,,S/N,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,0,,,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,1676,03/08/2011 01:00:00 PM,Dimecres,JOANOT MARTORELL,,S/N,NO,Atropellament,Altra,ALTRES CAUSES,0,0,0,,,ATROPELLAMENT AGENT 1432,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,1681,04/08/2011 12:05:00 PM,Dijous,SANT JAUME,ISABEL DE VILLENA,,NO,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,1691,06/08/2011 04:40:00 AM,Dissabte,SABADELL,,S/N,SI,Col·lisió,Infracció,ALTRES INFRACCIONS,1,0,0,INSTRUCCIÓ 2,08/08/2011,T32  ALCOHOLÈMIA POSITIVA (VEHICLE ESTACIONAT),2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,1694,07/08/2011 02:05:00 PM,Diumenge,ESTACIO DEL NORD,RIBERA,,NO,Atropellament,Distracció,MANCA D'ATENCIO,0,0,0,,,ATROPELLAMENT A PASSATGER TURISME,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1
2011,1702,09/08/2011 03:00:00 AM,Dimarts,ALFONS IV,,77,NO,Col·lisió,Infracció,ALTRES INFRACCIONS,0,0,0,,,MARXA DEL LLOC SENSE AVISAR (DANYS PATRIMONI),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,1716,11/08/2011 09:35:00 AM,Dijous,SANT JULIA,,,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,1,0,,,"D. PATRIMONI (G. MARCONI), FANAL 176B001",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,1736,13/08/2011 08:45:00 AM,Dissabte,SANT ESTEVE,,81,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,DANYS PATRIMONI (FANAL 036C029),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,1742,14/08/2011 04:25:00 AM,Diumenge,NARCIS MONTURIOL,,11,SI,Sortida de via,Infracció,ALCOHOLEMIA,1,0,0,INSTRUCCIÓ 3,16/08/2011,T32 +  DANYS PATRIMONI (FANAL I FITONS),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,1856,29/08/2011 06:33:00 PM,Dilluns,RIBERA,ANTONI GAUDI,,NO,Col·lisió,Infracció,STOP,0,0,0,,,,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1888,01/09/2011 11:15:00 PM,Dijous,MASNOU,,S/N,SI,Col·lisió,Infracció,NO CEDIR PREFERENCIA,1,0,0,INSTRUCCIÓ 2,05/09/2011,ALCOHOLEMIA POSITIVA,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1889,01/09/2011 09:45:00 PM,Dijous,MASNOU,,"13,800",NO,Sortida de via,Infracció,VELOCITAT INADEQUADA,1,0,0,,,ES REALITZA OFICI 684377 (RECLUS QUATRE CAMINS),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,1896,03/09/2011 04:45:00 AM,Dissabte,SANT JULIA,CONCA DEL BESOS,,SI,Sortida de via,Infracció,ALCOHOLEMIA,1,0,0,INSTRUCCIÓ 2,05/09/2011,DANYS PATRIMONI + ALCOHOLEMIA POSITIVA,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2011,1902,03/09/2011 08:37:00 PM,Dissabte,ROGER DE FLOR,,88,NO,Atropellament,Infracció,CREUAR INDEGUDAMENT,0,0,0,,,VIANANT FORA PAS,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,1906,04/09/2011 01:30:00 PM,Diumenge,ANTONI GAUDI,JOSEP FONTDEVILA,,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,2,0,,,,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2
2011,1921,06/09/2011 08:05:00 AM,Dimarts,MARE DE DEU DE NURIA,POMPEU FABRA,,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,DANYS PATRIMONI (FANAL),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,1955,13/09/2011 07:05:00 PM,Dimarts,MASNOU,CAN TORRES,,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,DANYS PATRIMONI (ARBRE),1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1965,15/09/2011 05:03:00 PM,Dijous,SANT JULIA,,S/N,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,0,,,DANYS PATRIMONI (FAROLA),2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,1972,16/09/2011 06:50:00 PM,Divendres,SANT JULIA,CAN NINOU,,NO,Col·lisió,Infracció,STOP,0,0,0,,,DANYS PATRIMONI (BANC PARADA BUS I PAPERERA),2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,2029,23/09/2011 03:45:00 PM,Divendres,SANT JULIA,,253,NO,Atropellament,Distracció,MANCA D'ATENCIO,0,1,0,,,INTERIOR ESTACIÓ ITV,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,2032,23/09/2011 06:37:00 PM,Divendres,SANT ESTEVE,FOMENT,,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,0,,,,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,2038,24/09/2011 08:00:00 PM,Dissabte,FRANCESC MACIA,,298,NO,Col·lisió,Distracció,MANCA D'ATENCIO,0,0,0,,,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1
2011,2039,25/09/2011 03:55:00 AM,Diumenge,SANT JULIA,,159,SI,Col·lisió,Infracció,ALTRES INFRACCIONS,1,0,0,INSTRUCCIÓ 3,05/10/2011,"ALC +, MANCA PERMÍS, DANYS PATRIMONI",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,2099,02/10/2011 06:19:00 AM,Diumenge,JORDI CAMP,,S/N,SI,Col·lisió,Infracció,ALCOHOLEMIA,1,0,0,INSTRUCCIÓ,,ALCOHOLÈMIA POSITIVA,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,3
2011,2100,02/10/2011 07:55:00 AM,Diumenge,RONDA SUD,LONDRES,,SI,Sortida de via,Infracció,ALTRES INFRACCIONS,0,0,0,INSTRUCCIÓ,,MANCA DE PERMIS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2011,2107,03/10/2011 05:42:00 PM,Dilluns,JAUME I,,7,NO,Atropellament,Distracció,MANCA D'ATENCIO,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,2114,04/10/2011 01:40:00 PM,Dimarts,MARESME,OSONA,,NO,Altra,Infracció,ALTRES INFRACCIONS,0,0,0,,,VEHICLE DESFRENAT (D. PATRIMONI-FITÓ),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,2132,06/10/2011 01:00:00 PM,Dijous,MASNOU,CAN BOU,,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,0,,,,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,2138,06/10/2011 05:15:00 PM,Dijous,SANT JULIA,ARQUIMEDES,,NO,Col·lisió,Infracció,STOP,0,0,0,,,,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,2140,06/10/2011 07:32:00 PM,Dijous,VALLESPIR,,,NO,Atropellament,Infracció,PAS DE VIANANTS,0,0,0,,,ATROPELLAMENT,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,2155,10/10/2011 07:30:00 AM,Dilluns,OLIVAR,LLUIS VIVES,,NO,Col·lisió,Infracció,CEDIU EL PAS,0,0,0,,,,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,2158,02/10/2011 08:00:00 AM,Diumenge,LONDRES,,S/N,SI,Sortida de via,Infracció,ALTRES INFRACCIONS,0,0,0,INSTRUCCIÓ 4,14/11/2011,CONDUIR SENSE PERMÍS,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2011,2168,11/10/2011 03:30:00 PM,Dimarts,GIRONA,MINETES,,NO,Col·lisió,Infracció,NO CEDIR PREFERENCIA,0,0,0,,,,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,2212,16/10/2011 04:00:00 AM,Diumenge,PARETS,,S/N,SI,Col·lisió,Infracció,ALTRES INFRACCIONS,1,0,0,INSTRUCCIÓ 4,17/11/2011,ALCOHOLÈMIA POSITIVA (VEHICLE ESTACIONAT),2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,2225,18/10/2011 07:30:00 PM,Dimarts,LLUIS COMPANYS,,S/N,NO,Col·lisió,Infracció,DISTANCIA SEGURETAT,0,0,0,,,,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2011,2228,19/10/2011 08:13:00 AM,Dimecres,ENRIC PRAT DE LA RIBA,,90,NO,Sortida de via,Distracció,MANCA D'ATENCIO,0,1,0,,,DANYS PATRIMONI (JARDÍ I ARBRE),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,2229,19/10/2011 10:20:00 AM,Dimecres,CAMI VELL CANOVELLES,,1,SI,Atropellament,Distracció,MANCA D'ATENCIO,0,1,0,INSTRUCCIÓ 1,24/10/2011,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2011,2248,20/10/2011 08:15:00 PM,Dijous,EUROPA,,S/N,NO,Atropellament,Infracció,PAS DE VIANANTS,0,1,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2011,2268,24/10/2011 06:00:00 PM,Dilluns,CALDES,BV-1432 GRANOLLERS-LLIÇA,,NO,Col·lisió,Infracció,VELOCITAT INADEQUADA,0,0,0,,,,2,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1
2011,2279,16/10/2011 07:10:00 AM,Diumenge,CAN BASSA,,S/N,NO,Col·lisió,Infracció,MARXA ENRERA,0,0,0,,,DANYS PATRIMONI (VEHICLE POLICIAL),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,2292,26/10/2011 11:19:00 PM,Dimecres,RONDA SUD,ENRIC PRAT DE LA RIBA,,NO,Col·lisió,Altra,ALTRES CAUSES,0,1,0,,,TALL DE CARRER SENSE ENLLUMENAT SUFICIENT,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
