ANY,IDENTIFICADOR,NOM,ADREÇA,BARRI,CODI CATEGORIA,CATEGORIA,GRUP,DATA LLICÈNCIA,LOCALITZACIÓ
2017,103200,"FERRER*GONZALEZ,JUAN","C JAUME BALMES,   24 BX",INSTITUTS,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.609398, 2.283785)"
2017,103203,Comas Fotògrafs,"C ANSELM CLAVE,   79 BX",GRANOLLERS CENTRE,foto,fotografia,Serveis tècnics i professionals,,"(41.606031, 2.288581)"
2017,103210,AVENTURA EVA PEREZ SANTOS,"C ALFONS IV,   22",GRANOLLERS CENTRE,moda,roba i complements,Roba i calçat,,"(41.604842, 2.288094)"
2017,103211,"RODRIGUEZ*CRISOLINO,SANTIAGO","C JOAN VIDAL I JUMBERT,    5",CONGOST,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.613397, 2.281743)"
2017,103212,Immo 52,"C MIQUEL RICOMA,   14",GRANOLLERS CENTRE,inmo,agència inmobiliària,Serveis tècnics i professionals,,"(41.606742, 2.286231)"
2017,103214,BAR OLIVERAS,"C ESTEVE GARRELL,    6 LC DR 01",CAN BASSA,bar,bar,"Lleure, cultura i esport",28/05/1975,"(41.591633, 2.287582)"
2017,103227,Espai Llavina,"C MARE DE DEU DE NURIA,    6 EN LC 01",INSTITUTS,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.609046, 2.285087)"
2017,103233,"AREAS, SA",PL SERRAT I BONASTRE,SANT MIQUEL,bar,bar,"Lleure, cultura i esport",,"(41.599703, 2.291103)"
2017,103235,"LURDES BERGADA,S.A.","C VALLES,   48 BX",SANT MIQUEL,moda,roba i complements,Roba i calçat,,"(41.600534, 2.286515)"
2017,103238,Automòbils J. Palet,"C CORRO,  157",GRANOLLERS CENTRE,tall,taller mecànic,Serveis a vehicles,,"(41.612889, 2.289315)"
2017,103247,Gestoria Camprubí-Aragonès,"AV SANT ESTEVE,   16",GRANOLLERS CENTRE,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.604325, 2.290326)"
2017,103254,"RESIDENCIAS ADARA, SL EN CONSTITUCION","C DIEGO RODRIGO VELAZQUEZ,   43",CAN GILI,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,05/05/2009,"(41.610054, 2.275478)"
2017,103255,Goffik's,"PL PORXADA,   21 LC",GRANOLLERS CENTRE,past,pastisseria,Alimentació,11/03/2009,"(41.608124, 2.28797)"
2017,103260,Bancaja,"PL CORONA,    2 BX",GRANOLLERS CENTRE,banca,banca i serveis financers,Serveis tècnics i professionals,,"(41.605473, 2.287991)"
2017,103261,"CATALANA EMPORDANESA DE SERVEIS, SL","PL ARTS,    6 BX",TRES TORRES,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.599311, 2.283731)"
2017,103268,Delicies,"C M.DEU MONTSERRAT,   56",TRES TORRES,forn,forn de pa,Alimentació,09/11/2000,"(41.599783, 2.284401)"
2017,103270,#NAME?,"C JOAN PRIM,   73 BX",JOAN PRIM CENTRE,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.611679, 2.289728)"
2017,103273,Outlet,"AV SANT ESTEVE,   48 LC DR 02",SANT MIQUEL,moda,roba i complements,Roba i calçat,,"(41.603177, 2.290282)"
2017,103276,Òptica Anna Gibert,"C ROGER DE FLOR,   76-78 LC 01",SOTA EL CAMÍ RAL,opti,òptica,Serveis tècnics i professionals,,"(41.605896, 2.282934)"
2017,103277,Centre De Diàlisi Fresenius Medical Care,"C VALLES,  105",TRES TORRES,cons,centre de salut,Serveis tècnics i professionals,05/01/1990,"(41.598924, 2.286382)"
2017,103286,Movistar,"C JAUME BALMES,   20 LC 02",INSTITUTS,movi,telefonia,Serveis tècnics i professionals,,"(41.609749, 2.28425)"
2017,103299,Santander,"PL JAUME I,   14",LLEDONER,banca,banca i serveis financers,Serveis tècnics i professionals,,"(41.619144, 2.292343)"
2017,103305,L'Arpa,"C BERTRAN DE SEVA,    1",GRANOLLERS NORD,bar,bar,"Lleure, cultura i esport",13/03/2002,"(41.613471, 2.294324)"
2017,103307,Domti,"C TRAVESSERES,   39",GRANOLLERS CENTRE,basar,basar,"Decoració de la llar, mobiliari i regal",,"(41.609063, 2.286491)"
2017,103309,Bar Can Luque,"C CONFLENT,    5 LC 02",CAN BASSA,bar,bar,"Lleure, cultura i esport",19/08/2002,"(41.590952, 2.286653)"
2017,103313,Nevada I,"C RAFAEL CASANOVA,   60 LC ES",PONENT,bar,bar,"Lleure, cultura i esport",11/02/1997,"(41.61311, 2.286374)"
2017,103318,"ARRANZ*OLMEDO,LEONOR","C SANT JAUME,   97",SANT MIQUEL,past,pastisseria,Alimentació,,"(41.603805, 2.285791)"
2017,103319,Caussa,"C JOAN PRIM,    5 BX",GRANOLLERS CENTRE,perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements",,"(41.609993, 2.289225)"
2017,103322,Perruqueria Aranda,"C FRANCESC TARAFA,   42",GRANOLLERS CENTRE,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.611564, 2.290464)"
2017,103326,"PRIM,MOHAMED","PL LLIBERTAT,    2 LC 05",CONGOST,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.613406, 2.280885)"
2017,103333,Restaurant Xinès Sol Naixent,"C ALFONS IV,   18",GRANOLLERS CENTRE,rest,restaurant,"Lleure, cultura i esport",07/11/2002,"(41.604889, 2.288086)"
2017,103335,MARFEXIL,"PL CORONA,   28 BX",GRANOLLERS CENTRE,moda,roba i complements,Roba i calçat,,"(41.605224, 2.288402)"
2017,103336,Bar La Plaça,"PL LLIBERTAT,    1",CONGOST,bar,bar,"Lleure, cultura i esport",22/10/1997,"(41.613495, 2.279976)"
2017,103337,XAVIER RASCON NOVOA,". MERCAT DE SANT CARLES,    3-4",GRANOLLERS CENTRE,carn,carnisseria,Alimentació,,"(41.608612, 2.286095)"
2017,103338,Unipost,"C TETUAN,   94",GRANOLLERS CENTRE,corr,correu i missatgeria,Serveis tècnics i professionals,,"(41.611702, 2.292766)"
2017,103340,Agudo Z,"C ANSELM CLAVE,   10-12",GRANOLLERS CENTRE,moda,roba i complements,Roba i calçat,,"(41.607943, 2.288761)"
2017,103341,Bangally,"C CELLECS,   20",CONGOST,colma,queviures al detall,Alimentació,,"(41.613819, 2.281702)"
2017,103348,Locutori Isma Export,"C RAMON LLULL,   27 LC DR",GRANOLLERS CENTRE,locu,locutori,Serveis tècnics i professionals,13/03/2002,"(41.613818, 2.287621)"
2017,103349,Bar Safari,"C CRISTOFOL COLOM,    8 LC 01",SANT MIQUEL,bar,bar,"Lleure, cultura i esport",14/02/1967,"(41.600012, 2.287839)"
2017,103361,Bar La Plaza,"C VALLESPIR,   10 LC ES",CAN BASSA,bar,bar,"Lleure, cultura i esport",22/11/2001,"(41.590778, 2.288306)"
2017,103381,PROCURADORÍA COLOMINA,"C ANSELM CLAVE,   38 02",GRANOLLERS CENTRE,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.607031, 2.288558)"
2017,103386,"GARCIA*LEAL,JUAN RAMON","C BERTRAN DE SEVA,   43 LC ES 02",GRANOLLERS NORD,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.615461, 2.294875)"
2017,103388,El Repunt,"C CATALUNYA,    1 01",GRANOLLERS CENTRE,moda,roba i complements,Roba i calçat,,"(41.609257, 2.286763)"
2017,103405,Sandra Curiel Estilistes,"C LLIRI,   23 LC",GRANOLLERS CENTRE,salud,estètica i bellesa,Serveis tècnics i professionals,16/07/2007,"(41.605849, 2.289527)"
2017,103408,Supla,"C HOSPITAL,   49 BX",GRANOLLERS NORD,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.614378, 2.293555)"
2017,103412,Instituts Odontològics,"PL JOSEP BARANGE,   10-11",GRANOLLERS CENTRE,dent,dentista,Serveis tècnics i professionals,,"(41.607773, 2.289467)"
2017,103421,"FERNANDEZ*ALVAREZ,JULIO","C MINETES,   14 BX",GRANOLLERS CENTRE,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.61223, 2.291019)"
2017,103422,Correos,"C AGUSTI VINYAMATA,   14",GRANOLLERS CENTRE,corr,correu i missatgeria,Serveis tècnics i professionals,,"(41.608135, 2.290008)"
2017,103427,Solet I Lluna,"C M.DEU MONTSERRAT,   46 LC 02 DR",TRES TORRES,moda,roba i complements,Roba i calçat,09/01/2008,"(41.600841, 2.284627)"
2017,103428,Publicitat Digital Ripoll,"C M.DEU MONTSERRAT,   38 LC 02",TRES TORRES,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.60149, 2.285003)"
2017,103430,ANNA MARIN SEGARRA,"C PRINCEP DE VIANA,    6",GRANOLLERS CENTRE,moda,roba i complements,Roba i calçat,,"(41.606045, 2.287742)"
2017,103436,Carnisseria Ana,"C ESTEVE GARRELL,    3",CAN BASSA,carn,carnisseria,Alimentació,14/11/1988,"(41.591781, 2.287282)"
2017,103458,Opyce,"C GIRONA,   37 BX",GRANOLLERS CENTRE,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.611225, 2.29096)"
2017,103460,"CUBIERTAS DE PIZARRA LOPEZ, SL","C JOAN PRIM,  190",JOAN PRIM CENTRE,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.614314, 2.290772)"
2017,103467,FERRETERIA SIRVENT SL,"C CORRO,  151",GRANOLLERS CENTRE,ferret,ferreteria,"Decoració de la llar, mobiliari i regal",,"(41.612744, 2.28923)"
2017,103471,Quï¿½rum,"C ROGER DE FLOR,   29 BX",INSTITUTS,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.60945, 2.283555)"
2017,103476,Autoescola Granollers,"C ROGER DE FLOR,   76-78 LC",SOTA EL CAMÍ RAL,auto,autoescola,Serveis tècnics i professionals,,"(41.60601, 2.282936)"
2017,103486,La Baguetina,"C ANNIBAL,   59 BX",SOTA EL CAMÍ RAL,rest,restaurant,"Lleure, cultura i esport",,"(41.606354, 2.282454)"
2017,103490,"LOPEZ*VALDIVIESO,JUAN ANTONIO","C MAS DRAPER,    6 LC 05",CAN BASSA,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.591635, 2.288296)"
2017,103494,SISTEMAS Y METODOS REPROGRAFICOS SL,"C CAN CORTS,   18 LC DR",TRES TORRES,maqui,maquinària,Serveis tècnics i professionals,,"(41.599022, 2.283854)"
2017,103497,"GRUPO CALTANOR, SL","C RAMON DAGA,   11 LC 06",CAN BASSA,perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements",,"(41.595237, 2.289415)"
2017,103499,"BASILI,DANILO","C PERE EL GRAN,    6 LC",LLEDONER,forn,forn de pa,Alimentació,19/09/2007,"(41.618431, 2.292782)"
2017,103504,"AGIP ESPAÑA, SA","CTRA MASNOU,      Km 0,1",PALOU,benz,benzinera,Serveis a vehicles,,"(41.586034, 2.284482)"
2017,103505,"ESTUDI GRANOLLERS, SCP","C CAMP DE LES MORERES,   17",TRES TORRES,inmo,agència inmobiliària,Serveis tècnics i professionals,,"(41.60031, 2.282779)"
2017,103507,"AGUILERA*ALVAREZ, LUIS","CTRA MASNOU,      Km 13,7",PALOU,tall,taller mecànic,Serveis a vehicles,25/04/1986,"(41.578113, 2.282008)"
2017,103509,Jesus Gomez,"C ROSSELLO,   66 LC",L'HOSTAL,pelu,perruqueria,"Perfumeria, perruqueria i complements",20/11/2009,"(41.616832, 2.289665)"
2017,103511,Bar Can Pipa,"C AURELI FONT,    1 LC DR",GRANOLLERS CENTRE,bar,bar,"Lleure, cultura i esport",,"(41.609334, 2.28591)"
2017,103513,"HABITATSOFT,SL","C ANSELM CLAVE,   69 04 00",GRANOLLERS CENTRE,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.606254, 2.288621)"
2017,103516,Inmonovar,"C FRANCISCO DE QUEVEDO,   16 BX",GRANOLLERS CENTRE,inmo,agència inmobiliària,Serveis tècnics i professionals,,"(41.604202, 2.291289)"
2017,103518,ORGANISME GESTIO TRIBUTARIA,"C ISABEL DE VILLENA,   66",SOTA EL CAMÍ RAL,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.605167, 2.28176)"
2017,103525,"CENTRE QUIROPRACTIC INTEGRAL,SL","RBLA JOSEP TARRADELLAS,    1 Esc 1 01 02",GRANOLLERS CENTRE,cons,centre de salut,Serveis tècnics i professionals,14/01/2008,"(41.605764, 2.291513)"
2017,103526,Fecsa Endesa,"C JOSEP TORRAS I BAGES,   83",INSTITUTS,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.610653, 2.28442)"
2017,103542,"Bazar Oriental 0,60 Y Más","AV SANT ESTEVE,   67",SANT MIQUEL,basar,basar,"Decoració de la llar, mobiliari i regal",,"(41.601664, 2.290623)"
2017,103546,LASER TOUCH SL,"C FRANCESC MACIA,   24",SANT MIQUEL,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.602627, 2.287611)"
2017,103551,Tabacs,"C JOAN PRIM,   56 LC",JOAN PRIM CENTRE,estanc,estanc,"Lleure, cultura i esport",,"(41.611292, 2.289816)"
2017,103557,El Hogar De Tu Mascota,"C MAS DRAPER,    4 LC DR",CAN BASSA,masco,mascotes,"Lleure, cultura i esport",,"(41.591795, 2.288162)"
2017,103563,Catalana Occident,"C RAFAEL CASANOVA,   46 LC ES",PONENT,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.611877, 2.285829)"
2017,103564,JORDI QUERO AGUILA,"C REC,    6",GRANOLLERS CENTRE,moda,roba i complements,Roba i calçat,,"(41.609041, 2.285672)"
2017,103567,Grupo Temporing,"C SANT JAUME,   37 BX",GRANOLLERS CENTRE,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.606275, 2.285791)"
2017,103572,FORN DE PALOU,"CTRA MASNOU,  291",PALOU,forn,forn de pa,Alimentació,,"(41.583607, 2.28397)"
2017,103574,El Tapes,"PL LLUIS PERPINYA,   19",GRANOLLERS CENTRE,rest,restaurant,"Lleure, cultura i esport",11/11/2013,"(41.609511, 2.28948)"
2017,103577,Lebara Mòvil,"C ESTEVE TERRADES,    2 LC 01",SANT MIQUEL,movi,telefonia,Serveis tècnics i professionals,30/06/2010,"(41.599335, 2.29009)"
2017,103585,Martel Endesa,"C FERNAO MAGALLANES,    9 LC B",TRES TORRES,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.600061, 2.285891)"
2017,103593,AEQ,"C ALFONS IV,   43-45 01 01",GRANOLLERS CENTRE,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,07/06/2010,"(41.604397, 2.288229)"
2017,103594,Grama Promocions Immobiliï¿½ries,"C GIRONA,   17 01",GRANOLLERS CENTRE,inmo,agència inmobiliària,Serveis tècnics i professionals,,"(41.609863, 2.290626)"
2017,103595,On Park,"C FRANCESC MACIA,   23-25",SANT MIQUEL,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.602687, 2.287853)"
2017,103597,Anònims,"C MIQUEL RICOMA,   57",GRANOLLERS CENTRE,rest,restaurant,"Lleure, cultura i esport",16/02/2004,"(41.605447, 2.286368)"
2017,103599,CARNS HOMS,". MERCAT DE SANT CARLES,   45",GRANOLLERS CENTRE,carn,carnisseria,Alimentació,,"(41.608397, 2.285932)"
2017,103600,SANTIAGO ROSAS SALA,". MERCAT DE SANT CARLES,   27",GRANOLLERS CENTRE,rapi,bar i menjar ràpid,"Lleure, cultura i esport",,"(41.608387, 2.286058)"
2017,103601,CONGELADOS CUATRO ESTRELLAS,". MERCAT DE SANT CARLES,   46-47",GRANOLLERS CENTRE,cong,congelats,Alimentació,,"(41.608378, 2.285927)"
2017,103606,Bitron Automatics Granollers,"C SERRET I ARGEMI,   57 LC 03",CAN BASSA,tronic,electrònica,Serveis tècnics i professionals,,"(41.595669, 2.289866)"
2017,103615,Roca Bikes,"C EMILI BOTEY ALSINA,    2 LC 06",TRES TORRES,ardep,articles esportius,"Lleure, cultura i esport",,"(41.597559, 2.287231)"
2017,103617,"OLIVERAS*ESTAPE,VICENS","PL ONZE DE SETEMBRE,   11 01 02",GRANOLLERS CENTRE,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.604706, 2.291012)"
2017,103628,Envialia,"C PIUS XII,    5 BX",SOTA EL CAMÍ RAL,corr,correu i missatgeria,Serveis tècnics i professionals,,"(41.606316, 2.281759)"
2017,103632,PLUS ESPAI SLU,"C MOIANES,   35 BX",L'HOSTAL,inmo,agència inmobiliària,Serveis tècnics i professionals,,"(41.615013, 2.289507)"
2017,103656,"AUTOMATIZACION Y CONTROL INDUSTRIAL, SL","C M.DEU MONTSERRAT,   46 BX",TRES TORRES,ferret,ferreteria,"Decoració de la llar, mobiliari i regal",,"(41.600898, 2.284641)"
2017,103664,RSB,"C JOAN VIDAL I JUMBERT,   10 01 02",CONGOST,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.613419, 2.282431)"
2017,103667,Tectum,"C CORRO,   20 BX",GRANOLLERS CENTRE,inmo,agència inmobiliària,Serveis tècnics i professionals,,"(41.60974, 2.288077)"
2017,103676,C. C. DENTILABOR SL,"PL PORXADA,   22-23 02",GRANOLLERS CENTRE,salud,estètica i bellesa,Serveis tècnics i professionals,26/07/2005,"(41.607944, 2.288332)"
2017,103686,Macxipa,"C MARE DE DEU DE NURIA,   15",INSTITUTS,forn,forn de pa,Alimentació,10/05/2006,"(41.60863, 2.284375)"
2017,103701,Navick,"C ROGER DE FLOR,   74 Esc C LC 02",INSTITUTS,foto,fotografia,Serveis tècnics i professionals,05/02/2008,"(41.60665, 2.282594)"
2017,103710,"CIURO*FONT,RAMON","C 1R MARQUES FRANQUESES,   28 02 02",LLEDONER,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.618201, 2.291942)"
2017,103711,La Tasca,"C JOAN PRIM,  218 LC",LLEDONER,bar,bar,"Lleure, cultura i esport",17/02/1995,"(41.615901, 2.291238)"
2017,103713,Oficina,"C CAMI ROMA,   22 BX",LLEDONER,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.616486, 2.292049)"
2017,103726,Tècnic Grup,"C FRANCESC RIBAS,   33 Esc 1 LC 01",GRANOLLERS NORD,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.613392, 2.292994)"
2017,103727,Depilaser Granollers,"C ALFONS IV,   14 BX",GRANOLLERS CENTRE,salud,estètica i bellesa,Serveis tècnics i professionals,11/05/2006,"(41.604989, 2.288127)"
2017,103728,Electroahorro,"C RAFAEL CASANOVA,   48 BX",PONENT,elect,electrodomèstics,"Decoració de la llar, mobiliari i regal",26/10/2000,"(41.612068, 2.28592)"
2017,103740,Inmomaer,"PG RIBERA,   10 LC 01",CONGOST,inmo,agència inmobiliària,Serveis tècnics i professionals,05/02/2007,"(41.612359, 2.2827)"
2017,103752,DIETÈTICA SALVIA,"RBLA JOSEP TARRADELLAS,    1 LC 02",GRANOLLERS CENTRE,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.605806, 2.291513)"
2017,103770,A. Girbau,"C M.DEU MONTSERRAT,   28 BX",SANT MIQUEL,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.60205, 2.285112)"
2017,103780,Mister Guau,,GRANOLLERS CENTRE,masco,mascotes,"Lleure, cultura i esport",,"(41.609149, 2.289619)"
2017,103793,Òptim Laser,"C SANTA ANNA,    6 01 02",GRANOLLERS CENTRE,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.608663, 2.286876)"
2017,103794,Bimba & Lola,"PL OLLES,    3 BX",GRANOLLERS CENTRE,moda,roba i complements,Roba i calçat,03/07/2007,"(41.608316, 2.287159)"
2017,103796,Frankfurt Versión 2.0,"C GUAYAQUIL,   36 LC",GRANOLLERS CENTRE,rapi,bar i menjar ràpid,"Lleure, cultura i esport",10/01/2008,"(41.606067, 2.287469)"
2017,103798,ENAE Escuela De Negocios,"AV SANT ESTEVE,   70 Esc 1 01 01",SANT MIQUEL,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.602199, 2.290259)"
2017,103806,GUSTAVO BRUN ALTAMIRANO,"PL CORONA,   11 01 01",GRANOLLERS CENTRE,salud,estètica i bellesa,Serveis tècnics i professionals,04/11/2002,"(41.606006, 2.288115)"
2017,103831,Electrodomèstics Amb Cops I D'Exposició,"C FRANCESC MACIA,  160 LC",TRES TORRES,elect,electrodomèstics,"Decoració de la llar, mobiliari i regal",21/05/2008,"(41.597985, 2.286521)"
2017,103833,L'Espardenya,"CTRA CALDES,    2 LC",CONGOST,cafe,cafeteria,"Lleure, cultura i esport",04/12/2006,"(41.611733, 2.281445)"
2017,103834,AGROPECUARIA CAN MARINE SL,. MARINER,PALOU,avir,aviram,Alimentació,19/05/2008,"(41.590448, 2.278295)"
2017,103838,L'Atelier,"C JOSEP UMBERT,   30 LC",GRANOLLERS CENTRE,rapi,bar i menjar ràpid,"Lleure, cultura i esport",24/07/2008,"(41.606256, 2.289814)"
2017,103840,Xanthó Joiers,"C JOAN PRIM,   78 LC",JOAN PRIM CENTRE,joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements",15/05/2008,"(41.611853, 2.290003)"
2017,103845,Estils Raul Paz,"C PRINCESA,   50 LC 02",SOTA EL CAMÍ RAL,pelu,perruqueria,"Perfumeria, perruqueria i complements",10/06/2008,"(41.604645, 2.284289)"
2017,103847,100x100 Padel,"C FRANCESC MACIA,   62 BX",SANT MIQUEL,ardep,articles esportius,"Lleure, cultura i esport",16/05/2008,"(41.601739, 2.28742)"
2017,103850,"SOCIEDAD ESTATAL GESTION INMOBILIARIA PATRIMONIO, SA","C BARCELONA,   98 LC",GRANOLLERS CENTRE,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,18/06/2008,"(41.605112, 2.287045)"
2017,103851,Boston Doner Kebab,"C FRANCESC MACIA,  131 LC ES",SANT MIQUEL,rapi,bar i menjar ràpid,"Lleure, cultura i esport",20/08/2009,"(41.59959, 2.287191)"
2017,103852,"VIVES FEIXES,JAUME",. MAS BLANC,PALOU,avir,aviram,Alimentació,17/10/2008,"(41.590311, 2.269932)"
2017,103854,Agustina Estètica,"C POMPEU FABRA,   15 LC DR 05",INSTITUTS,salud,estètica i bellesa,Serveis tècnics i professionals,01/04/2008,"(41.609315, 2.284071)"
2017,103856,Fantasy Store,"C SASTRE,    2 BX",GRANOLLERS CENTRE,infant,infants roba i joguines,Roba i calçat,28/02/2008,"(41.608107, 2.288159)"
2017,103864,Abacus,"C POMPEU FABRA,    5",INSTITUTS,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,18/06/2008,"(41.608275, 2.284674)"
2017,103866,Needs,"C BRUNIQUER,   52 BX",GRANOLLERS CENTRE,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,17/01/2008,"(41.608739, 2.29267)"
2017,103867,"MORTERO BENSEC, SL","C CAMI RAL,      S/N",PALOU,constr,instal·lacions i construcció,Serveis tècnics i professionals,26/05/2004,"(41.564933, 2.268893)"
2017,103870,INNABA SCP,"C PUIG I PERUCHO,   22 LC",CAN MONIC,salud,estètica i bellesa,Serveis tècnics i professionals,16/11/2005,"(41.621932, 2.294324)"
2017,103872,Maria Sierra,"C PINOS,   53",GRANOLLERS CENTRE,constr,instal·lacions i construcció,Serveis tècnics i professionals,26/03/1979,"(41.610221, 2.292915)"
2017,103874,Supersfruits,"C SANT JOSEP CALASSANÇ,    2 LC",GRANOLLERS CENTRE,fruit,fruites i verdures,Alimentació,19/06/2008,"(41.606216, 2.289864)"
2017,103877,BAR LA VOZ,"PL PORXADA,   22-23 LC 09",GRANOLLERS CENTRE,bar,bar,"Lleure, cultura i esport",19/07/2010,"(41.607944, 2.288132)"
2017,103878,Mans Per Tu,"C JAUME BALMES,   19 BX",INSTITUTS,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.609649, 2.28437)"
2017,103879,"BARREIROS*GALLART,DAVID","CTRA C-17,      Km 21,1",CAN GILI,bar,bar,"Lleure, cultura i esport",23/04/2007,"(41.613018, 2.266077)"
2017,103881,Super Imad,"C PONENT,   51 LC DR",PONENT,colma,queviures al detall,Alimentació,26/06/2008,"(41.612364, 2.28681)"
2017,103890,Farmàcia Fransi,"C MARIA PALAU,   27 LC 01",CONGOST,farm,farmàcia i ortopèdia,Serveis tècnics i professionals,02/10/2008,"(41.614666, 2.279795)"
2017,103891,Bar Timanfaya II,"C JOAN PRIM,  114 LC",JOAN PRIM CENTRE,bar,bar,"Lleure, cultura i esport",23/03/2010,"(41.61265, 2.290253)"
2017,103892,Farmàcia Dalmau,"AV SANT ESTEVE,   23 LC",GRANOLLERS CENTRE,farm,farmàcia i ortopèdia,Serveis tècnics i professionals,10/10/2008,"(41.604032, 2.290679)"
2017,103893,Freijo,"C CAMI VELL CANOVELLES,   44 Esc LC",CONGOST,pelu,perruqueria,"Perfumeria, perruqueria i complements",07/11/2008,"(41.612875, 2.282601)"
2017,103895,Locutorio Telegiros,"PL LLIBERTAT,    1 LC ES",CONGOST,locu,locutori,Serveis tècnics i professionals,28/02/2008,"(41.613394, 2.279934)"
