IDENTIFICADOR,ANY,NOM,CODI CATEGORIA,CATEGORIA,GRUP,LOCALITZACIÓ
101808,2017,Champanillo,bar,bar,"Lleure, cultura i esport","(41.60385, 2.288127)"
101806,2017,Vallcorba,opti,òptica,Serveis tècnics i professionals,"(41.60401, 2.288153)"
101800,2017,Finques Marcel,inmo,agència inmobiliària,Serveis tècnics i professionals,"(41.604523, 2.288257)"
101798,2017,Asepeyo,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.604708, 2.28828)"
101797,2017,El Passeig,forn,forn de pa,Alimentació,"(41.604784, 2.288302)"
101794,2017,La Caixa,banca,banca i serveis financers,Serveis tècnics i professionals,"(41.60497, 2.288348)"
101789,2017,NOU ESTIL,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.601043, 2.286401)"
101788,2017,Bar Morana,bar,bar,"Lleure, cultura i esport","(41.601025, 2.286558)"
101787,2017,INSTITUT CLINIC VALLES,cons,centre de salut,Serveis tècnics i professionals,"(41.613984, 2.283097)"
101786,2017,Mutua Universal,cons,centre de salut,Serveis tècnics i professionals,"(41.602715, 2.285204)"
101785,2017,FERRETERIA NORTH,ferret,ferreteria,"Decoració de la llar, mobiliari i regal","(41.611858, 2.281601)"
101783,2017,Electrònica Mateos,audiov,audio i video,Serveis tècnics i professionals,"(41.613209, 2.278193)"
101779,2017,Assessoria Gestoria Coll,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.602962, 2.286598)"
101777,2017,La Pedra,bar,bar,"Lleure, cultura i esport","(41.611866, 2.281117)"
101775,2017,Comercial Martínez,ardep,articles esportius,"Lleure, cultura i esport","(41.611791, 2.281266)"
101772,2017,Farmàcia Caldes,farm,farmàcia i ortopèdia,Serveis tècnics i professionals,"(41.611831, 2.281183)"
101770,2017,Inmodinamic,inmo,agència inmobiliària,Serveis tècnics i professionals,"(41.612782, 2.279143)"
101767,2017,Churreria Nati,bar,bar,"Lleure, cultura i esport","(41.614368, 2.280909)"
101765,2017,Gabinet D'Infermeria I Podologia,cons,centre de salut,Serveis tècnics i professionals,"(41.614007, 2.282501)"
101764,2017,Bar El Racó Del Congost,bar,bar,"Lleure, cultura i esport","(41.613479, 2.281012)"
101762,2017,EVA GOLOSINAS,colma,queviures al detall,Alimentació,"(41.614333, 2.281167)"
101758,2017,Perruqueria Brisa,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.61336, 2.293241)"
101757,2017,Perruqueria Eva,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.613345, 2.28197)"
101756,2017,RETALS,moda,roba i complements,Roba i calçat,"(41.61467, 2.292385)"
101755,2017,Farmàcia Serrano,farm,farmàcia i ortopèdia,Serveis tècnics i professionals,"(41.614582, 2.292356)"
101754,2017,Baranur,bar,bar,"Lleure, cultura i esport","(41.615993, 2.292829)"
101753,2017,Portes I Cuines Kader,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.614584, 2.279743)"
101751,2017,Bar Yumei II,bar,bar,"Lleure, cultura i esport","(41.612873, 2.287064)"
101747,2017,Carlos Ayllon,cons,centre de salut,Serveis tècnics i professionals,"(41.614036, 2.294499)"
101746,2017,LLIBRERIA PAPERERIA VALLDENEU,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.615263, 2.291135)"
101744,2017,JOIERIA DIAMOND,joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements","(41.60901, 2.285729)"
101743,2017,Les Flors,flor,floristeria,"Perfumeria, perruqueria i complements","(41.609167, 2.287835)"
103107,2017,Manuel Serrano,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.610205, 2.289041)"
103106,2017,JOSEFA ROCA CORTS,carn,carnisseria,Alimentació,"(41.608404, 2.286062)"
103094,2017,CALEFACCION ENRIQUE RODES GUAL,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.609682, 2.286841)"
103093,2017,Olimpic 2000,bar,bar,"Lleure, cultura i esport","(41.616333, 2.292533)"
103092,2017,Centre D'Estètica Monnalisa,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.606277, 2.282963)"
103090,2017,Àguila Auto,tall,taller mecànic,Serveis a vehicles,"(41.611467, 2.286416)"
103089,2017,Restaurant Shingari,rest,restaurant,"Lleure, cultura i esport","(41.602337, 2.290644)"
103083,2017,"COTA MAIS 2005, S.L.",inmo,agència inmobiliària,Serveis tècnics i professionals,"(41.605805, 2.291371)"
103081,2017,Carme Fernández,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.603686, 2.285621)"
103074,2017,Marionnaud,perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements","(41.6087, 2.289132)"
103067,2017,ATENEA APARTHOTEL,rest,restaurant,"Lleure, cultura i esport","(41.600828, 2.28604)"
103066,2017,Toy,rest,restaurant,"Lleure, cultura i esport","(41.61456, 2.291543)"
103065,2017,"GARCIA*CLAVERIA,LUIS",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.618334, 2.291981)"
103064,2017,Restaurant Les Arcades,rest,restaurant,"Lleure, cultura i esport","(41.610856, 2.290857)"
103062,2017,Òptica Vallpi,opti,òptica,Serveis tècnics i professionals,"(41.611251, 2.289798)"
103056,2017,"MALTAS*AYMA,ANGELINA",colma,queviures al detall,Alimentació,"(41.608441, 2.28594)"
103043,2017,CARNS HOMS S.C.P.,carn,carnisseria,Alimentació,"(41.608489, 2.286074)"
103042,2017,CARNS HOMS S.C.P.,carn,carnisseria,Alimentació,"(41.608589, 2.286091)"
103039,2017,PROCURADORIA ROCA,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.609509, 2.28951)"
103035,2017,MAZ Granollers,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.598824, 2.290053)"
103031,2017,MARIA RODRIGUEZ GONZALEZ,carn,carnisseria,Alimentació,"(41.608444, 2.286068)"
103026,2017,Autoescola Vall Del Tenes,auto,autoescola,Serveis tècnics i professionals,"(41.600178, 2.28856)"
103025,2017,"MELIZ*PEREZ,ISMAEL",foto,fotografia,Serveis tècnics i professionals,"(41.613344, 2.292142)"
103023,2017,"CODINA I TORRUELLA, S.L.",maqui,maquinària,Serveis tècnics i professionals,"(41.583186, 2.283612)"
103022,2017,"RODRIGUEZ*MARTINEZ,M ISABEL",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.606519, 2.283378)"
103019,2017,EMBUTIDOS DOS MAR,carn,carnisseria,Alimentació,"(41.61354, 2.280951)"
103016,2017,Miguel Castellsagué,cons,centre de salut,Serveis tècnics i professionals,"(41.606053, 2.285764)"
103015,2017,Núria Piferrer,moda,roba i complements,Roba i calçat,"(41.607594, 2.288304)"
103014,2017,SAMUEL BANON BOSCH,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.608694, 2.28692)"
103013,2017,CAIXA D ESTALVIS DE CATALUNYA,banca,banca i serveis financers,Serveis tècnics i professionals,"(41.608989, 2.288672)"
103011,2017,Perruqueria Estètica Black,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.606213, 2.287563)"
103007,2017,Taller Martinet,tall,taller mecànic,Serveis a vehicles,"(41.605859, 2.289464)"
103006,2017,Papelería Ruth,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.615368, 2.292628)"
103005,2017,Peluquería Liana,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.616794, 2.288377)"
103003,2017,Can Paco,bar,bar,"Lleure, cultura i esport","(41.603076, 2.286236)"
102987,2017,Pere Blázquez,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.610181, 2.284293)"
102983,2017,Annel Outlet,moda,roba i complements,Roba i calçat,"(41.608677, 2.285797)"
102981,2017,"ANDREU COMAS I FILLS, SL",peix,peix i marisc,Alimentació,"(41.608645, 2.285971)"
102979,2017,"ANDREU COMAS I FILLS, SL",peix,peix i marisc,Alimentació,"(41.608547, 2.285953)"
102972,2017,GARATGE CLAVERA SCCL,tall,taller mecànic,Serveis a vehicles,"(41.611592, 2.287458)"
102971,2017,United Colors Of Benetton,moda,roba i complements,Roba i calçat,"(41.60633, 2.288397)"
102970,2017,CONSTRUCCIONES CASALDERREY SL,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.614476, 2.294912)"
102961,2017,BIODENTAL  VALLES,dent,dentista,Serveis tècnics i professionals,"(41.609511, 2.289549)"
102958,2017,BAR LA COLINA,bar,bar,"Lleure, cultura i esport","(41.614206, 2.27505)"
102955,2017,Estudi D'Arquitectura,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.616039, 2.294498)"
102950,2017,"SERGESA ASSESSORS,SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.60989, 2.290557)"
102940,2017,Facil Mobel,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.608214, 2.283422)"
102939,2017,BAR CAN BIN,bar,bar,"Lleure, cultura i esport","(41.607633, 2.283387)"
102938,2017,Duran Joiers,joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements","(41.607887, 2.288754)"
102930,2017,FRUITS CASAS SL,fruit,fruites i verdures,Alimentació,"(41.612496, 2.276191)"
102927,2017,Peixateria J. Mares,peix,peix i marisc,Alimentació,"(41.606537, 2.289534)"
102922,2017,BAR RESTAURANT ALASKA,bar,bar,"Lleure, cultura i esport","(41.613409, 2.294567)"
102916,2017,EL REBOST D'EN PORTET SL,ccom,supermercat,Alimentació,"(41.60852, 2.285953)"
102914,2017,Gestoria Ramon Bataller,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.60518, 2.288148)"
102909,2017,J. Bretcha,forn,forn de pa,Alimentació,"(41.60406, 2.283069)"
102908,2017,"EL PASTISSER INDOMABLE, S.L.",forn,forn de pa,Alimentació,"(41.60855, 2.286083)"
102907,2017,Carlos Capella Arto S.L,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.603395, 2.286263)"
102904,2017,Gestoria I Assessoria Del Vallès S. L.,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.611053, 2.290902)"
102892,2017,La Sirena,cong,congelats,Alimentació,"(41.608664, 2.284453)"
102887,2017,"INDUSTRIAL ENVASES Y COMPLEMENTOS, SL",constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.595531, 2.289488)"
102878,2017,El Jardinet,flor,floristeria,"Perfumeria, perruqueria i complements","(41.612313, 2.289911)"
102874,2017,Bonestil Esther Prats,inmo,agència inmobiliària,Serveis tècnics i professionals,"(41.602163, 2.289406)"
102854,2017,Soldad Plantat,infant,infants roba i joguines,Roba i calçat,"(41.60707, 2.287052)"
102853,2017,Locutori Sase,locu,locutori,Serveis tècnics i professionals,"(41.613779, 2.287147)"
102852,2017,JOMA,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.612755, 2.290292)"
102851,2017,"PUNT INFORMATIC 2.0, SCP",llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.610454, 2.283874)"
102848,2017,Clara Perruqueria,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.60492, 2.28204)"
102845,2017,Plastifot,arte,galeria d'art i quadres,"Decoració de la llar, mobiliari i regal","(41.609086, 2.287788)"
102841,2017,Canbike,tall,taller mecànic,Serveis a vehicles,"(41.619259, 2.2928)"
102834,2017,Marisqueria La Alhambra,rest,restaurant,"Lleure, cultura i esport","(41.610036, 2.276917)"
102831,2017,Sararols,xarc,xarcuteria,Alimentació,"(41.604453, 2.287993)"
102830,2017,I.D.P. CATALUÑA S.L. E.T.T.,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.59918, 2.282531)"
102828,2017,OPTICA REIXACH,opti,òptica,Serveis tècnics i professionals,"(41.608632, 2.287743)"
102827,2017,SOLEDAD SOTO FRUTOS,carn,carnisseria,Alimentació,"(41.608457, 2.285938)"
102819,2017,"JURES 2002, SL",rest,restaurant,"Lleure, cultura i esport","(41.610141, 2.2904)"
102818,2017,Bar Restaurant Catalunya,bar,bar,"Lleure, cultura i esport","(41.602188, 2.290633)"
102817,2017,MILAGROS LLORENTE ESTEBAN,colma,queviures al detall,Alimentació,"(41.608509, 2.286078)"
102814,2017,"ISAUNA, SCP",colma,queviures al detall,Alimentació,"(41.603371, 2.288028)"
102806,2017,Agora,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.609966, 2.289226)"
102805,2017,"CRUZ*VEGA,ISABEL MARIA",avir,aviram,Alimentació,"(41.608317, 2.286049)"
102803,2017,"QUINTANA*VILLARINO,LAURA",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.606317, 2.282962)"
102801,2017,CATALUNYA CAIXA,banca,banca i serveis financers,Serveis tècnics i professionals,"(41.614614, 2.29095)"
102800,2017,BOSCH MAQUINARIA,maqui,maquinària,Serveis tècnics i professionals,"(41.605155, 2.289007)"
102799,2017,Lares,saba,sabateria,Roba i calçat,"(41.606676, 2.288491)"
102797,2017,"MARTRAS*DURAN,DOMINGO",constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.577694, 2.282572)"
102793,2017,Taller Electan,tall,taller mecànic,Serveis a vehicles,"(41.611927, 2.292049)"
102780,2017,Bar Yumei,bar,bar,"Lleure, cultura i esport","(41.615339, 2.292622)"
102772,2017,Inmogra,inmo,agència inmobiliària,Serveis tècnics i professionals,"(41.610157, 2.290666)"
101742,2017,IKKS Junior,infant,infants roba i joguines,Roba i calçat,"(41.608962, 2.285847)"
101741,2017,Latidos,moda,roba i complements,Roba i calçat,"(41.608995, 2.285768)"
101738,2017,PIKIN - PACK,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.600661, 2.283942)"
101734,2017,Cafè Orient-Express,cafe,cafeteria,"Lleure, cultura i esport","(41.615215, 2.291453)"
101732,2017,Seguros Bilbao,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.609765, 2.285832)"
101731,2017,Tres Torres Veterinaris,vete,veterinaris,Serveis tècnics i professionals,"(41.598833, 2.286709)"
101730,2017,Clínica Veterinaria Dr. M. Oms,vete,veterinaris,Serveis tècnics i professionals,"(41.609491, 2.28573)"
101729,2017,Hospital Veterinari,vete,veterinaris,Serveis tècnics i professionals,"(41.620947, 2.292377)"
101728,2017,Carnisseria Cavallar,carn,carnisseria,Alimentació,"(41.609688, 2.285812)"
101723,2017,Cal Jijonero,past,pastisseria,Alimentació,"(41.60932, 2.287966)"
101722,2017,Multiòpticas,opti,òptica,Serveis tècnics i professionals,"(41.608856, 2.287768)"
101721,2017,Herboristeria Pujol,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.609252, 2.287845)"
101719,2017,CLADELLAS  ENMARCACIO,arte,galeria d'art i quadres,"Decoració de la llar, mobiliari i regal","(41.615171, 2.295254)"
101716,2017,Llestanós,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.599756, 2.286999)"
101715,2017,Pedres I Marbres Sellés,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.615714, 2.291661)"
101713,2017,Mon Groc,saba,sabateria,Roba i calçat,"(41.608263, 2.288715)"
101711,2017,Assessoria Carme Rodríguez,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.599265, 2.284281)"
101708,2017,Peluqueria Tommy & Juan,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.615029, 2.292739)"
101703,2017,Zebra,moda,roba i complements,Roba i calçat,"(41.608415, 2.288364)"
101702,2017,ELECTRODOMï¿½STICS GERMANS GARCIA,elect,electrodomèstics,"Decoració de la llar, mobiliari i regal","(41.615206, 2.292576)"
101701,2017,Finsobe - Moya Autoescoles,auto,autoescola,Serveis tècnics i professionals,"(41.616944, 2.292727)"
101700,2017,Revinat S.L,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.599291, 2.286103)"
101699,2017,Caussa,perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements","(41.608434, 2.288249)"
101697,2017,El Cafè De Sant Roc,cafe,cafeteria,"Lleure, cultura i esport","(41.608463, 2.288145)"
101696,2017,Clínica,dent,dentista,Serveis tècnics i professionals,"(41.599031, 2.28471)"
101693,2017,Pepa Paper,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.609341, 2.287868)"
101692,2017,Mutua Intercomarcal,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.598623, 2.284711)"
101690,2017,"Electrònica Tres Torres, S. L.",constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.59857, 2.284697)"
101688,2017,JKL EXPRESS SL,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.598516, 2.284681)"
101687,2017,Azul,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.613786, 2.287879)"
101686,2017,Construccions Elimit,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.614976, 2.293278)"
101685,2017,La Pelook,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.599009, 2.284249)"
101684,2017,D'Emp,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.599069, 2.284243)"
101682,2017,Generali Assegurances,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.59943, 2.284316)"
101680,2017,Il Sapore Italiano,rapi,bar i menjar ràpid,"Lleure, cultura i esport","(41.611604, 2.286483)"
101679,2017,La Rambla,bar,bar,"Lleure, cultura i esport","(41.599512, 2.284344)"
101676,2017,Autoescola Granollers,auto,autoescola,Serveis tècnics i professionals,"(41.600316, 2.283008)"
101673,2017,SP,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.612812, 2282)"
101671,2017,Tast,bar,bar,"Lleure, cultura i esport","(41.600361, 2.284168)"
101668,2017,Bar Londen,bar,bar,"Lleure, cultura i esport","(41.600368, 2.28446)"
101667,2017,Bar Tomï¿½s,bar,bar,"Lleure, cultura i esport","(41.614148, 2.281852)"
101665,2017,Bar Fernández García,bar,bar,"Lleure, cultura i esport","(41.61322, 2.280906)"
101664,2017,David Vigo Sabaté,cons,centre de salut,Serveis tècnics i professionals,"(41.599873, 2.284417)"
101663,2017,Dispunt,perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements","(41.599944, 2.284445)"
101660,2017,"DANAN LOGISTIC, SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.600272, 2.284533)"
101659,2017,AXA,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.600315, 2.282862)"
101653,2017,GRANOLLERS TRANSPORT SL,tall,taller mecànic,Serveis a vehicles,"(41.600139, 2.286711)"
101649,2017,Bar Rumi,bar,bar,"Lleure, cultura i esport","(41.611935, 2.278735)"
101643,2017,"COLLET I GENï¿½S, SL",maqui,maquinària,Serveis tècnics i professionals,"(41.600006, 2.283663)"
101639,2017,Restaurant L'Ancora,rest,restaurant,"Lleure, cultura i esport","(41.611475, 2.278235)"
101637,2017,La Gavina D'Or,bar,bar,"Lleure, cultura i esport","(41.599968, 2.28263)"
101636,2017,Nova Imatge,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.600206, 2.282663)"
101635,2017,Ambients,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.609643, 2.288054)"
101633,2017,Finques & La Llar,inmo,agència inmobiliària,Serveis tècnics i professionals,"(41.60067, 2.284028)"
